"GHO","PUBLISHSTATE","YEAR","REGION","Display Value","Numeric","Low","High","Comments"
"CC_1","PUBLISHED","2004","WHO_LMI_WORLD","141","141.28000","","",""
"CC_1","PUBLISHED","2004","WHO_LMI_HIC","0.23","0.23000","","",""
"CC_1","PUBLISHED","2004","WHO_LMI_WPR","4","4.10000","","",""
"CC_1","PUBLISHED","2004","WHO_LMI_SEAR","58","57.98000","","",""
"CC_1","PUBLISHED","2004","WHO_LMI_EUR","0.67","0.67000","","",""
"CC_1","PUBLISHED","2004","WHO_LMI_EMR","20","19.91000","","",""
"CC_1","PUBLISHED","2004","WHO_LMI_AMR","2","1.75000","","",""
"CC_1","PUBLISHED","2004","WHO_LMI_AFR","57","56.64000","","",""
