"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","AGEGROUP","SEX","INADEQUACY","Display Value","Numeric","Low","High","Comments"
"WSH_30_SAN","PUBLISHED","2016","AFR","AGO","YEARSALL","FMLE","INADEQUATE_SANITATION","224 713","224712.83270","","",""
"WSH_30_SAN","PUBLISHED","2016","AFR","AGO","YEARSALL","BTSX","INADEQUATE_SANITATION","482 633","482633.11760","","",""
"WSH_30_SAN","PUBLISHED","2016","EUR","ARM","YEARSALL","FMLE","INADEQUATE_SANITATION","92","92.28320","","",""
"WSH_30_SAN","PUBLISHED","2016","AMR","BRA","YEARSALL","MLE","INADEQUATE_SANITATION","23 029","23029.14614","","",""
"WSH_30_SAN","PUBLISHED","2016","AFR","CAF","YEARSALL","BTSX","INADEQUATE_SANITATION","125 118","125118.03670","","",""
"WSH_30_SAN","PUBLISHED","2016","AFR","CMR","YEARSALL","BTSX","INADEQUATE_SANITATION","349 082","349082.15250","","",""
"WSH_30_SAN","PUBLISHED","2016","AFR","COD","YEARSALL","MLE","INADEQUATE_SANITATION","1 012 797","1012797.00600","","",""
"WSH_30_SAN","PUBLISHED","2016","AFR","COM","YEARSALL","BTSX","INADEQUATE_SANITATION","12 415","12414.99989","","",""
"WSH_30_SAN","PUBLISHED","2016","AFR","CPV","YEARSALL","BTSX","INADEQUATE_SANITATION","531","530.77945","","",""
"WSH_30_SAN","PUBLISHED","2016","AMR","ECU","YEARSALL","FMLE","INADEQUATE_SANITATION","1510","1510.01534","","",""
"WSH_30_SAN","PUBLISHED","2016","AMR","ECU","YEARSALL","BTSX","INADEQUATE_SANITATION","3052","3052.33791","","",""
"WSH_30_SAN","PUBLISHED","2016","AFR","ETH","YEARSALL","FMLE","INADEQUATE_SANITATION","691 267","691267.31750","","",""
"WSH_30_SAN","PUBLISHED","2016","AFR","GNQ","YEARSALL","MLE","INADEQUATE_SANITATION","2191","2191.05211","","",""
"WSH_30_SAN","PUBLISHED","2016","AFR","GNQ","YEARSALL","FMLE","INADEQUATE_SANITATION","1999","1999.35236","","",""
"WSH_30_SAN","PUBLISHED","2016","AMR","HND","YEARSALL","MLE","INADEQUATE_SANITATION","3171","3171.34906","","",""
"WSH_30_SAN","PUBLISHED","2016","SEAR","IND","YEARSALL","BTSX","INADEQUATE_SANITATION","6 117 077","6117076.99600","","",""
"WSH_30_SAN","PUBLISHED","2016","AMR","JAM","YEARSALL","MLE","INADEQUATE_SANITATION","149","148.74814","","",""
"WSH_30_SAN","PUBLISHED","2016","EUR","KGZ","YEARSALL","BTSX","INADEQUATE_SANITATION","276","276.05156","","",""
"WSH_30_SAN","PUBLISHED","2016","WPR","KHM","YEARSALL","MLE","INADEQUATE_SANITATION","20 193","20192.80271","","",""
"WSH_30_SAN","PUBLISHED","2016","WPR","LAO","YEARSALL","BTSX","INADEQUATE_SANITATION","21 344","21343.52510","","",""
"WSH_30_SAN","PUBLISHED","2016","SEAR","LKA","YEARSALL","FMLE","INADEQUATE_SANITATION","790","789.79754","","",""
"WSH_30_SAN","PUBLISHED","2016","SEAR","LKA","YEARSALL","BTSX","INADEQUATE_SANITATION","1693","1692.98205","","",""
"WSH_30_SAN","PUBLISHED","2016","EUR","MKD","YEARSALL","FMLE","INADEQUATE_SANITATION","31","31.02722","","",""
"WSH_30_SAN","PUBLISHED","2016","WPR","MNG","YEARSALL","MLE","INADEQUATE_SANITATION","1415","1415.09444","","",""
"WSH_30_SAN","PUBLISHED","2016","WPR","MNG","YEARSALL","FMLE","INADEQUATE_SANITATION","735","735.28078","","",""
"WSH_30_SAN","PUBLISHED","2016","AFR","NAM","YEARSALL","MLE","INADEQUATE_SANITATION","7301","7300.85311","","",""
"WSH_30_SAN","PUBLISHED","2016","AFR","NAM","YEARSALL","FMLE","INADEQUATE_SANITATION","7006","7006.48896","","",""
"WSH_30_SAN","PUBLISHED","2016","EMR","PAK","YEARSALL","MLE","INADEQUATE_SANITATION","469 303","469303.03520","","",""
"WSH_30_SAN","PUBLISHED","2016","WPR","PNG","YEARSALL","BTSX","INADEQUATE_SANITATION","45 510","45510.43725","","",""
"WSH_30_SAN","PUBLISHED","2016","EUR","ROU","YEARSALL","BTSX","INADEQUATE_SANITATION","1524","1524.11765","","",""
"WSH_30_SAN","PUBLISHED","2016","AFR","SEN","YEARSALL","FMLE","INADEQUATE_SANITATION","46 792","46791.57581","","",""
"WSH_30_SAN","PUBLISHED","2016","AFR","SEN","YEARSALL","BTSX","INADEQUATE_SANITATION","101 426","101426.29940","","",""
"WSH_30_SAN","PUBLISHED","2016","EMR","SOM","YEARSALL","FMLE","INADEQUATE_SANITATION","274 381","274380.77090","","",""
"WSH_30_SAN","PUBLISHED","2016","EMR","SOM","YEARSALL","BTSX","INADEQUATE_SANITATION","515 333","515333.27370","","",""
"WSH_30_SAN","PUBLISHED","2016","AFR","TCD","YEARSALL","MLE","INADEQUATE_SANITATION","322 624","322623.73620","","",""
"WSH_30_SAN","PUBLISHED","2016","AFR","TCD","YEARSALL","FMLE","INADEQUATE_SANITATION","280 395","280395.32310","","",""
"WSH_30_SAN","PUBLISHED","2016","WPR","TON","YEARSALL","MLE","INADEQUATE_SANITATION","9","8.68616","","",""
"WSH_30_SAN","PUBLISHED","2016","WPR","TON","YEARSALL","FMLE","INADEQUATE_SANITATION","14","13.85092","","",""
"WSH_30_SAN","PUBLISHED","2016","AFR","TZA","YEARSALL","MLE","INADEQUATE_SANITATION","336 909","336908.60190","","",""
"WSH_30_SAN","PUBLISHED","2016","AFR","UGA","YEARSALL","MLE","INADEQUATE_SANITATION","280 812","280812.08250","","",""
"WSH_30_SAN","PUBLISHED","2016","EUR","UZB","YEARSALL","BTSX","INADEQUATE_SANITATION","218","217.86257","","",""
"WSH_30_SAN","PUBLISHED","2016","AMR","VCT","YEARSALL","MLE","INADEQUATE_SANITATION","13","13.48026","","",""
"WSH_30_SAN","PUBLISHED","2016","EMR","YEM","YEARSALL","BTSX","INADEQUATE_SANITATION","104 814","104814.29050","","",""
"WSH_30_SAN","PUBLISHED","2016","AFR","ZAF","YEARSALL","MLE","INADEQUATE_SANITATION","68 042","68042.05472","","",""
"WSH_30_SAN","PUBLISHED","2016","EMR","AFG","YEARSALL","FMLE","INADEQUATE_SANITATION","122 191","122190.72750","","",""
"WSH_30_SAN","PUBLISHED","2016","EUR","ALB","YEARSALL","BTSX","INADEQUATE_SANITATION","40","39.70159","","",""
"WSH_30_SAN","PUBLISHED","2016","AMR","ARG","YEARSALL","MLE","INADEQUATE_SANITATION","719","718.84100","","",""
"WSH_30_SAN","PUBLISHED","2016","AFR","BDI","YEARSALL","MLE","INADEQUATE_SANITATION","92 341","92341.04333","","",""
"WSH_30_SAN","PUBLISHED","2016","AFR","BEN","YEARSALL","FMLE","INADEQUATE_SANITATION","101 482","101481.61950","","",""
"WSH_30_SAN","PUBLISHED","2016","EUR","BIH","YEARSALL","FMLE","INADEQUATE_SANITATION","32","32.31425","","",""
"WSH_30_SAN","PUBLISHED","2016","AMR","BLZ","YEARSALL","BTSX","INADEQUATE_SANITATION","53","52.96262","","",""
"WSH_30_SAN","PUBLISHED","2016","AFR","BWA","YEARSALL","BTSX","INADEQUATE_SANITATION","5833","5832.93890","","",""
"WSH_30_SAN","PUBLISHED","2016","AFR","CIV","YEARSALL","BTSX","INADEQUATE_SANITATION","403 294","403293.83910","","",""
"WSH_30_SAN","PUBLISHED","2016","AFR","COG","YEARSALL","MLE","INADEQUATE_SANITATION","34 817","34816.75659","","",""
"WSH_30_SAN","PUBLISHED","2016","AMR","COL","YEARSALL","FMLE","INADEQUATE_SANITATION","3682","3682.12872","","",""
"WSH_30_SAN","PUBLISHED","2016","AMR","CUB","YEARSALL","MLE","INADEQUATE_SANITATION","519","518.77826","","",""
"WSH_30_SAN","PUBLISHED","2016","EMR","DJI","YEARSALL","BTSX","INADEQUATE_SANITATION","7144","7143.64002","","",""
"WSH_30_SAN","PUBLISHED","2016","AFR","DZA","YEARSALL","FMLE","INADEQUATE_SANITATION","5817","5816.64527","","",""
"WSH_30_SAN","PUBLISHED","2016","EMR","EGY","YEARSALL","BTSX","INADEQUATE_SANITATION","15 725","15724.51694","","",""
"WSH_30_SAN","PUBLISHED","2016","WPR","FJI","YEARSALL","BTSX","INADEQUATE_SANITATION","162","162.28275","","",""
"WSH_30_SAN","PUBLISHED","2016","AFR","GAB","YEARSALL","MLE","INADEQUATE_SANITATION","6445","6444.63157","","",""
"WSH_30_SAN","PUBLISHED","2016","EUR","GEO","YEARSALL","FMLE","INADEQUATE_SANITATION","101","101.07749","","",""
"WSH_30_SAN","PUBLISHED","2016","AFR","GNB","YEARSALL","MLE","INADEQUATE_SANITATION","13 905","13905.05862","","",""
"WSH_30_SAN","PUBLISHED","2016","AMR","GTM","YEARSALL","BTSX","INADEQUATE_SANITATION","24 746","24746.17085","","",""
"WSH_30_SAN","PUBLISHED","2016","AMR","HTI","YEARSALL","FMLE","INADEQUATE_SANITATION","42 349","42348.53940","","",""
"WSH_30_SAN","PUBLISHED","2016","SEAR","IDN","YEARSALL","BTSX","INADEQUATE_SANITATION","439 772","439772.14640","","",""
"WSH_30_SAN","PUBLISHED","2016","EMR","IRN","YEARSALL","MLE","INADEQUATE_SANITATION","8732","8732.46207","","",""
"WSH_30_SAN","PUBLISHED","2016","EMR","IRQ","YEARSALL","FMLE","INADEQUATE_SANITATION","5880","5880.18661","","",""
"WSH_30_SAN","PUBLISHED","2016","EMR","JOR","YEARSALL","MLE","INADEQUATE_SANITATION","89","89.26713","","",""
"WSH_30_SAN","PUBLISHED","2016","EUR","KAZ","YEARSALL","FMLE","INADEQUATE_SANITATION","171","170.61778","","",""
"WSH_30_SAN","PUBLISHED","2016","AFR","KEN","YEARSALL","BTSX","INADEQUATE_SANITATION","678 328","678328.02580","","",""
"WSH_30_SAN","PUBLISHED","2016","WPR","KIR","YEARSALL","MLE","INADEQUATE_SANITATION","298","298.05027","","",""
"WSH_30_SAN","PUBLISHED","2016","AFR","LBR","YEARSALL","MLE","INADEQUATE_SANITATION","35 343","35342.75255","","",""
"WSH_30_SAN","PUBLISHED","2016","AMR","LCA","YEARSALL","FMLE","INADEQUATE_SANITATION","11","10.63867","","",""
"WSH_30_SAN","PUBLISHED","2016","AFR","LSO","YEARSALL","BTSX","INADEQUATE_SANITATION","26 754","26753.77393","","",""
"WSH_30_SAN","PUBLISHED","2016","EMR","MAR","YEARSALL","FMLE","INADEQUATE_SANITATION","6316","6316.00772","","",""
"WSH_30_SAN","PUBLISHED","2016","EUR","MDA","YEARSALL","BTSX","INADEQUATE_SANITATION","292","291.65351","","",""
"WSH_30_SAN","PUBLISHED","2016","AMR","MEX","YEARSALL","MLE","INADEQUATE_SANITATION","5605","5605.35345","","",""
"WSH_30_SAN","PUBLISHED","2016","AFR","MLI","YEARSALL","BTSX","INADEQUATE_SANITATION","415 133","415133.07050","","",""
"WSH_30_SAN","PUBLISHED","2016","EUR","MNE","YEARSALL","MLE","INADEQUATE_SANITATION","2","2.47213","","",""
"WSH_30_SAN","PUBLISHED","2016","AFR","MOZ","YEARSALL","FMLE","INADEQUATE_SANITATION","142 115","142114.72690","","",""
"WSH_30_SAN","PUBLISHED","2016","WPR","MYS","YEARSALL","MLE","INADEQUATE_SANITATION","170","169.74745","","",""
"WSH_30_SAN","PUBLISHED","2016","AFR","NER","YEARSALL","FMLE","INADEQUATE_SANITATION","255 521","255520.98990","","",""
"WSH_30_SAN","PUBLISHED","2016","AMR","NIC","YEARSALL","BTSX","INADEQUATE_SANITATION","3789","3788.70970","","",""
"WSH_30_SAN","PUBLISHED","2016","SEAR","NPL","YEARSALL","FMLE","INADEQUATE_SANITATION","59 085","59085.40725","","",""
"WSH_30_SAN","PUBLISHED","2016","AMR","PAN","YEARSALL","MLE","INADEQUATE_SANITATION","976","975.74732","","",""
"WSH_30_SAN","PUBLISHED","2016","SEAR","PRK","YEARSALL","MLE","INADEQUATE_SANITATION","7110","7109.98182","","",""
"WSH_30_SAN","PUBLISHED","2016","AMR","PRY","YEARSALL","FMLE","INADEQUATE_SANITATION","1147","1147.41147","","",""
"WSH_30_SAN","PUBLISHED","2016","AFR","RWA","YEARSALL","MLE","INADEQUATE_SANITATION","27 902","27901.51502","","",""
"WSH_30_SAN","PUBLISHED","2016","EMR","SDN","YEARSALL","FMLE","INADEQUATE_SANITATION","148 013","148012.96000","","",""
"WSH_30_SAN","PUBLISHED","2016","EUR","SRB","YEARSALL","BTSX","INADEQUATE_SANITATION","192","192.22512","","",""
"WSH_30_SAN","PUBLISHED","2016","AMR","SUR","YEARSALL","MLE","INADEQUATE_SANITATION","96","95.56615","","",""
"WSH_30_SAN","PUBLISHED","2016","EMR","SYR","YEARSALL","MLE","INADEQUATE_SANITATION","2532","2532.49368","","",""
"WSH_30_SAN","PUBLISHED","2016","AFR","TGO","YEARSALL","FMLE","INADEQUATE_SANITATION","54 474","54474.04259","","",""
"WSH_30_SAN","PUBLISHED","2016","SEAR","TLS","YEARSALL","MLE","INADEQUATE_SANITATION","3724","3724.25024","","",""
"WSH_30_SAN","PUBLISHED","2016","EUR","TUR","YEARSALL","BTSX","INADEQUATE_SANITATION","2729","2728.75554","","",""
"WSH_30_SAN","PUBLISHED","2016","EUR","UKR","YEARSALL","FMLE","INADEQUATE_SANITATION","501","500.59906","","",""
"WSH_30_SAN","PUBLISHED","2016","AMR","VEN","YEARSALL","MLE","INADEQUATE_SANITATION","2580","2579.83192","","",""
"WSH_30_SAN","PUBLISHED","2016","WPR","WSM","YEARSALL","BTSX","INADEQUATE_SANITATION","25","24.68212","","",""
"WSH_30_SAN","PUBLISHED","2016","AFR","ZMB","YEARSALL","MLE","INADEQUATE_SANITATION","102 206","102205.77810","","",""
"WSH_30_SAN","PUBLISHED","2016","AMR","ARG","YEARSALL","FMLE","INADEQUATE_SANITATION","752","751.76137","","",""
"WSH_30_SAN","PUBLISHED","2016","EUR","ARM","YEARSALL","MLE","INADEQUATE_SANITATION","95","94.73056","","",""
"WSH_30_SAN","PUBLISHED","2016","EUR","BGR","YEARSALL","MLE","INADEQUATE_SANITATION","189","188.80290","","",""
"WSH_30_SAN","PUBLISHED","2016","EUR","BGR","YEARSALL","BTSX","INADEQUATE_SANITATION","378","377.60720","","",""
"WSH_30_SAN","PUBLISHED","2016","EUR","BIH","YEARSALL","MLE","INADEQUATE_SANITATION","35","35.07934","","",""
"WSH_30_SAN","PUBLISHED","2016","EUR","BIH","YEARSALL","BTSX","INADEQUATE_SANITATION","67","67.39359","","",""
"WSH_30_SAN","PUBLISHED","2016","AFR","BWA","YEARSALL","FMLE","INADEQUATE_SANITATION","2926","2926.02100","","",""
"WSH_30_SAN","PUBLISHED","2016","AFR","CAF","YEARSALL","MLE","INADEQUATE_SANITATION","70 593","70592.52519","","",""
"WSH_30_SAN","PUBLISHED","2016","AMR","COL","YEARSALL","BTSX","INADEQUATE_SANITATION","7331","7331.14687","","",""
"WSH_30_SAN","PUBLISHED","2016","AFR","COM","YEARSALL","FMLE","INADEQUATE_SANITATION","5691","5691.25969","","",""
"WSH_30_SAN","PUBLISHED","2016","AMR","CRI","YEARSALL","MLE","INADEQUATE_SANITATION","64","63.97547","","",""
"WSH_30_SAN","PUBLISHED","2016","AMR","CRI","YEARSALL","BTSX","INADEQUATE_SANITATION","131","131.44172","","",""
"WSH_30_SAN","PUBLISHED","2016","AMR","CUB","YEARSALL","FMLE","INADEQUATE_SANITATION","420","420.12520","","",""
"WSH_30_SAN","PUBLISHED","2016","AMR","DOM","YEARSALL","FMLE","INADEQUATE_SANITATION","2385","2385.44825","","",""
"WSH_30_SAN","PUBLISHED","2016","AFR","DZA","YEARSALL","MLE","INADEQUATE_SANITATION","5359","5359.20809","","",""
"WSH_30_SAN","PUBLISHED","2016","AFR","DZA","YEARSALL","BTSX","INADEQUATE_SANITATION","11 176","11175.85336","","",""
"WSH_30_SAN","PUBLISHED","2016","EMR","EGY","YEARSALL","FMLE","INADEQUATE_SANITATION","8432","8432.11279","","",""
"WSH_30_SAN","PUBLISHED","2016","AFR","ERI","YEARSALL","MLE","INADEQUATE_SANITATION","35 252","35251.81082","","",""
"WSH_30_SAN","PUBLISHED","2016","WPR","FSM","YEARSALL","BTSX","INADEQUATE_SANITATION","142","141.80093","","",""
"WSH_30_SAN","PUBLISHED","2016","AFR","GAB","YEARSALL","FMLE","INADEQUATE_SANITATION","4431","4430.95475","","",""
"WSH_30_SAN","PUBLISHED","2016","EUR","GEO","YEARSALL","BTSX","INADEQUATE_SANITATION","210","209.95451","","",""
"WSH_30_SAN","PUBLISHED","2016","AFR","GHA","YEARSALL","FMLE","INADEQUATE_SANITATION","96 832","96832.35719","","",""
"WSH_30_SAN","PUBLISHED","2016","AMR","GUY","YEARSALL","MLE","INADEQUATE_SANITATION","172","172.26113","","",""
"WSH_30_SAN","PUBLISHED","2016","AMR","GUY","YEARSALL","BTSX","INADEQUATE_SANITATION","302","301.94840","","",""
"WSH_30_SAN","PUBLISHED","2016","AMR","HTI","YEARSALL","MLE","INADEQUATE_SANITATION","52 168","52168.01202","","",""
"WSH_30_SAN","PUBLISHED","2016","AMR","HTI","YEARSALL","BTSX","INADEQUATE_SANITATION","94 517","94516.55142","","",""
"WSH_30_SAN","PUBLISHED","2016","AMR","JAM","YEARSALL","BTSX","INADEQUATE_SANITATION","279","278.83803","","",""
"WSH_30_SAN","PUBLISHED","2016","EMR","JOR","YEARSALL","FMLE","INADEQUATE_SANITATION","120","119.92713","","",""
"WSH_30_SAN","PUBLISHED","2016","EMR","LBN","YEARSALL","MLE","INADEQUATE_SANITATION","137","137.08661","","",""
"WSH_30_SAN","PUBLISHED","2016","EMR","LBN","YEARSALL","BTSX","INADEQUATE_SANITATION","291","290.78780","","",""
"WSH_30_SAN","PUBLISHED","2016","EMR","MAR","YEARSALL","MLE","INADEQUATE_SANITATION","6112","6111.87260","","",""
"WSH_30_SAN","PUBLISHED","2016","EUR","MDA","YEARSALL","FMLE","INADEQUATE_SANITATION","153","152.62999","","",""
"WSH_30_SAN","PUBLISHED","2016","AFR","MDG","YEARSALL","MLE","INADEQUATE_SANITATION","150 960","150959.67100","","",""
"WSH_30_SAN","PUBLISHED","2016","SEAR","MMR","YEARSALL","BTSX","INADEQUATE_SANITATION","144 608","144608.10770","","",""
"WSH_30_SAN","PUBLISHED","2016","EUR","MNE","YEARSALL","FMLE","INADEQUATE_SANITATION","2","2.23643","","",""
"WSH_30_SAN","PUBLISHED","2016","AFR","MOZ","YEARSALL","MLE","INADEQUATE_SANITATION","155 738","155738.49720","","",""
"WSH_30_SAN","PUBLISHED","2016","AFR","MOZ","YEARSALL","BTSX","INADEQUATE_SANITATION","297 853","297853.22410","","",""
"WSH_30_SAN","PUBLISHED","2016","AFR","MRT","YEARSALL","FMLE","INADEQUATE_SANITATION","23 367","23366.99753","","",""
"WSH_30_SAN","PUBLISHED","2016","AMR","NIC","YEARSALL","FMLE","INADEQUATE_SANITATION","1759","1758.75912","","",""
"WSH_30_SAN","PUBLISHED","2016","SEAR","NPL","YEARSALL","MLE","INADEQUATE_SANITATION","41 220","41220.29019","","",""
"WSH_30_SAN","PUBLISHED","2016","WPR","PHL","YEARSALL","BTSX","INADEQUATE_SANITATION","107 733","107732.91570","","",""
"WSH_30_SAN","PUBLISHED","2016","SEAR","PRK","YEARSALL","FMLE","INADEQUATE_SANITATION","4889","4889.44832","","",""
"WSH_30_SAN","PUBLISHED","2016","EMR","SDN","YEARSALL","MLE","INADEQUATE_SANITATION","138 096","138095.73960","","",""
"WSH_30_SAN","PUBLISHED","2016","EMR","SDN","YEARSALL","BTSX","INADEQUATE_SANITATION","286 109","286108.69960","","",""
"WSH_30_SAN","PUBLISHED","2016","WPR","SLB","YEARSALL","MLE","INADEQUATE_SANITATION","968","967.89486","","",""
"WSH_30_SAN","PUBLISHED","2016","WPR","SLB","YEARSALL","BTSX","INADEQUATE_SANITATION","1638","1637.68443","","",""
"WSH_30_SAN","PUBLISHED","2016","AMR","SUR","YEARSALL","FMLE","INADEQUATE_SANITATION","85","84.64060","","",""
"WSH_30_SAN","PUBLISHED","2016","EUR","TKM","YEARSALL","MLE","INADEQUATE_SANITATION","477","477.38628","","",""
"WSH_30_SAN","PUBLISHED","2016","EUR","TKM","YEARSALL","BTSX","INADEQUATE_SANITATION","869","868.93184","","",""
"WSH_30_SAN","PUBLISHED","2016","EUR","UZB","YEARSALL","MLE","INADEQUATE_SANITATION","123","123.42039","","",""
"WSH_30_SAN","PUBLISHED","2016","AMR","VEN","YEARSALL","FMLE","INADEQUATE_SANITATION","2483","2483.47952","","",""
"WSH_30_SAN","PUBLISHED","2016","WPR","VNM","YEARSALL","MLE","INADEQUATE_SANITATION","27 888","27887.69985","","",""
"WSH_30_SAN","PUBLISHED","2016","EMR","AFG","YEARSALL","MLE","INADEQUATE_SANITATION","112 027","112026.85070","","",""
"WSH_30_SAN","PUBLISHED","2016","EUR","ALB","YEARSALL","FMLE","INADEQUATE_SANITATION","17","17.03315","","",""
"WSH_30_SAN","PUBLISHED","2016","EUR","AZE","YEARSALL","BTSX","INADEQUATE_SANITATION","3102","3101.58126","","",""
"WSH_30_SAN","PUBLISHED","2016","AFR","BDI","YEARSALL","FMLE","INADEQUATE_SANITATION","98 503","98502.74017","","",""
