"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","SEX","Display Value","Numeric","Low","High","Comments"
"SA_0000001787","SA_0000001787_ATG","PUBLISHED","2009","AMR","ATG","BTSX","86.5","86.50000","","",""
"SA_0000001787","SA_0000001787_BEN","PUBLISHED","2009","AFR","BEN","BTSX","76.6","76.60000","","",""
"SA_0000001787","SA_0000001787_COK","PUBLISHED","2011","WPR","COK","FMLE","79.1","79.10000","","",""
"SA_0000001787","SA_0000001787_CRI","PUBLISHED","2009","AMR","CRI","MLE","82.9","82.90000","","",""
"SA_0000001787","SA_0000001787_GTM","PUBLISHED","2009","AMR","GTM","FMLE","69.2","69.20000","","",""
"SA_0000001787","SA_0000001787_GUY","PUBLISHED","2010","AMR","GUY","MLE","80.5","80.50000","","",""
"SA_0000001787","SA_0000001787_HND","PUBLISHED","2012","AMR","HND","BTSX","77.1","77.10000","","",""
"SA_0000001787","SA_0000001787_MWI","PUBLISHED","2009","AFR","MWI","MLE","86.6","86.60000","","",""
"SA_0000001787","SA_0000001787_MYS","PUBLISHED","2012","WPR","MYS","BTSX","83.4","83.40000","","",""
"SA_0000001787","SA_0000001787_NIU","PUBLISHED","2010","WPR","NIU","BTSX","78.7","78.70000","","",""
"SA_0000001787","SA_0000001787_SUR","PUBLISHED","2009","AMR","SUR","FMLE","74.2","74.20000","","",""
"SA_0000001787","SA_0000001787_SYR","PUBLISHED","2010","EMR","SYR","MLE","88.6","88.60000","","",""
"SA_0000001787","SA_0000001787_CHL","PUBLISHED","2013","AMR","CHL","BTSX","79.2","79.20000","","",""
"SA_0000001787","SA_0000001787_CHL","PUBLISHED","2013","AMR","CHL","FMLE","76.6","76.60000","","",""
"SA_0000001787","SA_0000001787_FJI","PUBLISHED","2016","WPR","FJI","FMLE","64.3","64.30000","","",""
"SA_0000001787","SA_0000001787_MDV","PUBLISHED","2014","SEAR","MDV","BTSX","86.8","86.80000","","",""
"SA_0000001787","SA_0000001787_NPL","PUBLISHED","2015","SEAR","NPL","BTSX","82","82.00000","","",""
"SA_0000001787","SA_0000001787_NPL","PUBLISHED","2015","SEAR","NPL","FMLE","71.9","71.90000","","",""
"SA_0000001787","SA_0000001787_SUR","PUBLISHED","2016","AMR","SUR","MLE","78.4","78.40000","","",""
"SA_0000001787","SA_0000001787_TON","PUBLISHED","2017","WPR","TON","MLE","80.1","80.10000","","",""
"SA_0000001787","SA_0000001787_TTO","PUBLISHED","2017","AMR","TTO","BTSX","82.5","82.50000","","",""
"SA_0000001787","SA_0000001787_BLZ","PUBLISHED","2011","AMR","BLZ","FMLE","78","78.00000","","",""
"SA_0000001787","SA_0000001787_BEN","PUBLISHED","2009","AFR","BEN","MLE","75.6","75.60000","","",""
"SA_0000001787","SA_0000001787_COK","PUBLISHED","2011","WPR","COK","MLE","81","81.00000","","",""
"SA_0000001787","SA_0000001787_CRI","PUBLISHED","2009","AMR","CRI","BTSX","79.7","79.70000","","",""
"SA_0000001787","SA_0000001787_GUY","PUBLISHED","2010","AMR","GUY","BTSX","79","79.00000","","",""
"SA_0000001787","SA_0000001787_GUY","PUBLISHED","2010","AMR","GUY","FMLE","77.1","77.10000","","",""
"SA_0000001787","SA_0000001787_MWI","PUBLISHED","2009","AFR","MWI","FMLE","77.7","77.70000","","",""
"SA_0000001787","SA_0000001787_MYS","PUBLISHED","2012","WPR","MYS","MLE","84.6","84.60000","","",""
"SA_0000001787","SA_0000001787_PER","PUBLISHED","2010","AMR","PER","BTSX","66.4","66.40000","","",""
"SA_0000001787","SA_0000001787_SYR","PUBLISHED","2010","EMR","SYR","BTSX","87.6","87.60000","","",""
"SA_0000001787","SA_0000001787_VNM","PUBLISHED","2013","WPR","VNM","BTSX","60.5","60.50000","","",""
"SA_0000001787","SA_0000001787_VNM","PUBLISHED","2013","WPR","VNM","FMLE","54.3","54.30000","","",""
"SA_0000001787","SA_0000001787_CHL","PUBLISHED","2013","AMR","CHL","MLE","82.2","82.20000","","",""
"SA_0000001787","SA_0000001787_COK","PUBLISHED","2010","WPR","COK","BTSX","80.1","80.10000","","",""
"SA_0000001787","SA_0000001787_FJI","PUBLISHED","2016","WPR","FJI","MLE","71.9","71.90000","","",""
"SA_0000001787","SA_0000001787_LBR","PUBLISHED","2017","AFR","LBR","BTSX","69","69.00000","","",""
"SA_0000001787","SA_0000001787_NAM","PUBLISHED","2017","AFR","NAM","FMLE","69.4","69.40000","","",""
"SA_0000001787","SA_0000001787_NPL","PUBLISHED","2015","SEAR","NPL","MLE","86.6","86.60000","","",""
"SA_0000001787","SA_0000001787_SUR","PUBLISHED","2016","AMR","SUR","BTSX","80.3","80.30000","","",""
"SA_0000001787","SA_0000001787_TON","PUBLISHED","2017","WPR","TON","BTSX","79","79.00000","","",""
"SA_0000001787","SA_0000001787_MNG","PUBLISHED","2010","WPR","MNG","BTSX","67","67.00000","","",""
"SA_0000001787","SA_0000001787_MNG","PUBLISHED","2010","WPR","MNG","FMLE","70.2","70.20000","","",""
"SA_0000001787","SA_0000001787_COK","PUBLISHED","2010","WPR","COK","FMLE","79.1","79.10000","","",""
"SA_0000001787","SA_0000001787_DOM","PUBLISHED","2016","AMR","DOM","BTSX","69.8","69.80000","","",""
"SA_0000001787","SA_0000001787_SUR","PUBLISHED","2009","AMR","SUR","MLE","73.7","73.70000","","",""
"SA_0000001787","SA_0000001787_SLB","PUBLISHED","2011","WPR","SLB","BTSX","63.6","63.60000","","",""
"SA_0000001787","SA_0000001787_PHL","PUBLISHED","2011","WPR","PHL","MLE","61.5","61.50000","","",""
"SA_0000001787","SA_0000001787_PER","PUBLISHED","2010","AMR","PER","FMLE","62","62.00000","","",""
"SA_0000001787","SA_0000001787_MWI","PUBLISHED","2009","AFR","MWI","BTSX","89.3","89.30000","","",""
"SA_0000001787","SA_0000001787_LBN","PUBLISHED","2011","EMR","LBN","MLE","88.9","88.90000","","",""
"SA_0000001787","SA_0000001787_JAM","PUBLISHED","2010","AMR","JAM","BTSX","80.2","80.20000","","",""
"SA_0000001787","SA_0000001787_HND","PUBLISHED","2012","AMR","HND","MLE","79.5","79.50000","","",""
"SA_0000001787","SA_0000001787_KHM","PUBLISHED","2013","WPR","KHM","BTSX","52","52.00000","","",""
"SA_0000001787","SA_0000001787_BOL","PUBLISHED","2012","AMR","BOL","FMLE","51.9","51.90000","","",""
"SA_0000001787","SA_0000001787_BOL","PUBLISHED","2012","AMR","BOL","BTSX","56","56.00000","","",""
"SA_0000001787","SA_0000001787_THA","PUBLISHED","2015","SEAR","THA","MLE","73.5","73.50000","","",""
"SA_0000001787","SA_0000001787_SUR","PUBLISHED","2016","AMR","SUR","FMLE","81.8","81.80000","","",""
"SA_0000001787","SA_0000001787_NAM","PUBLISHED","2017","AFR","NAM","BTSX","72.2","72.20000","","",""
"SA_0000001787","SA_0000001787_MMR","PUBLISHED","2016","SEAR","MMR","MLE","63.5","63.50000","","",""
"SA_0000001787","SA_0000001787_MUS","PUBLISHED","2017","AFR","MUS","FMLE","69.4","69.40000","","",""
"SA_0000001787","SA_0000001787_MUS","PUBLISHED","2017","AFR","MUS","BTSX","72.2","72.20000","","",""
"SA_0000001787","SA_0000001787_DOM","PUBLISHED","2016","AMR","DOM","FMLE","68.4","68.40000","","",""
"SA_0000001787","SA_0000001787_BEN","PUBLISHED","2012","AFR","BEN","BTSX","80.8","80.80000","","",""
"SA_0000001787","SA_0000001787_JAM","PUBLISHED","2017","AMR","JAM","MLE","85.2","85.20000","","",""
"SA_0000001787","SA_0000001787_JAM","PUBLISHED","2017","AMR","JAM","FMLE","78.7","78.70000","","",""
"SA_0000001787","SA_0000001787_PHL","PUBLISHED","2015","WPR","PHL","MLE","68.9","68.90000","","",""
"SA_0000001787","SA_0000001787_SYC","PUBLISHED","2015","AFR","SYC","MLE","87.4","87.40000","","",""
"SA_0000001787","SA_0000001787_MKD","PUBLISHED","2007","EUR","MKD","BTSX","68.9","68.90000","","",""
"SA_0000001787","SA_0000001787_TZA","PUBLISHED","2014","AFR","TZA","BTSX","91.5","91.50000","","",""
"SA_0000001787","SA_0000001787_TZA","PUBLISHED","2014","AFR","TZA","MLE","89.5","89.50000","","",""
"SA_0000001787","SA_0000001787_TTO","PUBLISHED","2011","AMR","TTO","FMLE","86.7","86.70000","","",""
"SA_0000001787","SA_0000001787_TTO","PUBLISHED","2011","AMR","TTO","MLE","86.3","86.30000","","",""
"SA_0000001787","SA_0000001787_WSM","PUBLISHED","2011","WPR","WSM","FMLE","84.4","84.40000","","",""
"SA_0000001787","SA_0000001787_PHL","PUBLISHED","2011","WPR","PHL","FMLE","51.1","51.10000","","",""
"SA_0000001787","SA_0000001787_MNG","PUBLISHED","2013","WPR","MNG","BTSX","72","72.00000","","",""
"SA_0000001787","SA_0000001787_MUS","PUBLISHED","2011","AFR","MUS","FMLE","67","67.00000","","",""
"SA_0000001787","SA_0000001787_KIR","PUBLISHED","2011","WPR","KIR","BTSX","66.6","66.60000","","",""
"SA_0000001787","SA_0000001787_JAM","PUBLISHED","2010","AMR","JAM","FMLE","74.3","74.30000","","",""
"SA_0000001787","SA_0000001787_GHA","PUBLISHED","2012","AFR","GHA","BTSX","86.1","86.10000","","",""
"SA_0000001787","SA_0000001787_SLV","PUBLISHED","2013","AMR","SLV","BTSX","68.5","68.50000","","",""
"SA_0000001787","SA_0000001787_BRN","PUBLISHED","2014","WPR","BRN","BTSX","67.9","67.90000","","",""
"SA_0000001787","SA_0000001787_ARG","PUBLISHED","2012","AMR","ARG","MLE","78.7","78.70000","","",""
"SA_0000001787","SA_0000001787_ARG","PUBLISHED","2012","AMR","ARG","BTSX","75.9","75.90000","","",""
"SA_0000001787","SA_0000001787_BEN","PUBLISHED","2012","AFR","BEN","MLE","81.1","81.10000","","",""
"SA_0000001787","SA_0000001787_LAO","PUBLISHED","2015","WPR","LAO","BTSX","40.2","40.20000","","",""
"SA_0000001787","SA_0000001787_LAO","PUBLISHED","2015","WPR","LAO","MLE","46","46.00000","","",""
"SA_0000001787","SA_0000001787_MOZ","PUBLISHED","2017","AFR","MOZ","BTSX","78.4","78.40000","","",""
"SA_0000001787","SA_0000001787_MMR","PUBLISHED","2016","SEAR","MMR","BTSX","68.4","68.40000","","",""
"SA_0000001787","SA_0000001787_PHL","PUBLISHED","2015","WPR","PHL","FMLE","64.9","64.90000","","",""
"SA_0000001787","SA_0000001787_SYC","PUBLISHED","2015","AFR","SYC","BTSX","85.9","85.90000","","",""
"SA_0000001787","SA_0000001787_TLS","PUBLISHED","2015","SEAR","TLS","BTSX","78.7","78.70000","","",""
"SA_0000001787","SA_0000001787_URY","PUBLISHED","2012","AMR","URY","MLE","76.9","76.90000","","",""
"SA_0000001787","SA_0000001787_URY","PUBLISHED","2012","AMR","URY","BTSX","72.7","72.70000","","",""
"SA_0000001787","SA_0000001787_WSM","PUBLISHED","2011","WPR","WSM","MLE","87.8","87.80000","","",""
"SA_0000001787","SA_0000001787_WSM","PUBLISHED","2011","WPR","WSM","BTSX","86.9","86.90000","","",""
"SA_0000001787","SA_0000001787_MNG","PUBLISHED","2013","WPR","MNG","MLE","75","75.00000","","",""
"SA_0000001787","SA_0000001787_MUS","PUBLISHED","2011","AFR","MUS","MLE","74.7","74.70000","","",""
"SA_0000001787","SA_0000001787_KIR","PUBLISHED","2011","WPR","KIR","FMLE","58.6","58.60000","","",""
"SA_0000001787","SA_0000001787_KIR","PUBLISHED","2011","WPR","KIR","MLE","70.6","70.60000","","",""
"SA_0000001787","SA_0000001787_SLV","PUBLISHED","2013","AMR","SLV","FMLE","65.9","65.90000","","",""
"SA_0000001787","SA_0000001787_SLV","PUBLISHED","2013","AMR","SLV","MLE","70.2","70.20000","","",""
"SA_0000001787","SA_0000001787_BRB","PUBLISHED","2011","AMR","BRB","BTSX","88.7","88.70000","","",""
"SA_0000001787","SA_0000001787_ARG","PUBLISHED","2012","AMR","ARG","FMLE","73.3","73.30000","","",""
"SA_0000001787","SA_0000001787_ATG","PUBLISHED","2009","AMR","ATG","MLE","85.9","85.90000","","",""
"SA_0000001787","SA_0000001787_BRB","PUBLISHED","2011","AMR","BRB","FMLE","88.6","88.60000","","",""
"SA_0000001787","SA_0000001787_BLZ","PUBLISHED","2011","AMR","BLZ","MLE","80.2","80.20000","","",""
"SA_0000001787","SA_0000001787_DMA","PUBLISHED","2009","AMR","DMA","BTSX","88.4","88.40000","","",""
"SA_0000001787","SA_0000001787_DMA","PUBLISHED","2009","AMR","DMA","FMLE","87.9","87.90000","","",""
"SA_0000001787","SA_0000001787_GHA","PUBLISHED","2012","AFR","GHA","MLE","85.1","85.10000","","",""
"SA_0000001787","SA_0000001787_GTM","PUBLISHED","2009","AMR","GTM","BTSX","72.3","72.30000","","",""
"SA_0000001787","SA_0000001787_MYS","PUBLISHED","2012","WPR","MYS","FMLE","81.4","81.40000","","",""
"SA_0000001787","SA_0000001787_MUS","PUBLISHED","2011","AFR","MUS","BTSX","71.2","71.20000","","",""
"SA_0000001787","SA_0000001787_MNG","PUBLISHED","2013","WPR","MNG","FMLE","67.8","67.80000","","",""
"SA_0000001787","SA_0000001787_NRU","PUBLISHED","2011","WPR","NRU","MLE","80","80.00000","","",""
"SA_0000001787","SA_0000001787_TON","PUBLISHED","2010","WPR","TON","BTSX","70.5","70.50000","","",""
"SA_0000001787","SA_0000001787_TON","PUBLISHED","2010","WPR","TON","FMLE","69.6","69.60000","","",""
"SA_0000001787","SA_0000001787_VUT","PUBLISHED","2011","WPR","VUT","BTSX","70.8","70.80000","","",""
"SA_0000001787","SA_0000001787_BEN","PUBLISHED","2012","AFR","BEN","FMLE","80.3","80.30000","","",""
"SA_0000001787","SA_0000001787_BTN","PUBLISHED","2016","SEAR","BTN","MLE","76.8","76.80000","","",""
"SA_0000001787","SA_0000001787_IDN","PUBLISHED","2015","SEAR","IDN","BTSX","73.7","73.70000","","",""
"SA_0000001787","SA_0000001787_IDN","PUBLISHED","2015","SEAR","IDN","FMLE","84.8","84.80000","","",""
"SA_0000001787","SA_0000001787_LBN","PUBLISHED","2017","EMR","LBN","BTSX","83","83.00000","","",""
"SA_0000001787","SA_0000001787_LBN","PUBLISHED","2017","EMR","LBN","FMLE","77.6","77.60000","","",""
"SA_0000001787","SA_0000001787_PRY","PUBLISHED","2017","AMR","PRY","MLE","63.1","63.10000","","",""
"SA_0000001787","SA_0000001787_PHL","PUBLISHED","2015","WPR","PHL","BTSX","67","67.00000","","",""
"SA_0000001787","SA_0000001787_SYC","PUBLISHED","2015","AFR","SYC","FMLE","84.6","84.60000","","",""
"SA_0000001787","SA_0000001787_SLE","PUBLISHED","2017","AFR","SLE","MLE","79.9","79.90000","","",""
"SA_0000001787","SA_0000001787_LKA","PUBLISHED","2016","SEAR","LKA","BTSX","64.7","64.70000","","",""
"SA_0000001787","SA_0000001787_TTO","PUBLISHED","2017","AMR","TTO","FMLE","80.1","80.10000","","",""
"SA_0000001787","SA_0000001787_VUT","PUBLISHED","2016","WPR","VUT","BTSX","48.3","48.30000","","",""
"SA_0000001787","SA_0000001787_VUT","PUBLISHED","2016","WPR","VUT","FMLE","42","42.00000","","",""
