"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","RESIDENCEAREATYPE","Display Value","Numeric","Low","High","Comments"
"FINPROTECTION_CATA_TOT_25_POP","FPARM2009","PUBLISHED","2009","EUR","ARM","RUR","2.34","2.34000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPARM2009","PUBLISHED","2009","EUR","ARM","URB","2.42","2.42000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPARM2010","PUBLISHED","2010","EUR","ARM","TOTL","1.72","1.72000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPARM2010","PUBLISHED","2010","EUR","ARM","RUR","1.49","1.49000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPARM2010","PUBLISHED","2010","EUR","ARM","URB","1.85","1.85000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPARM2011","PUBLISHED","2011","EUR","ARM","TOTL","3.32","3.32000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPARM2011","PUBLISHED","2011","EUR","ARM","RUR","2.95","2.95000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPARM2011","PUBLISHED","2011","EUR","ARM","URB","3.53","3.53000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPARM2012","PUBLISHED","2012","EUR","ARM","TOTL","4.48","4.48000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPARM2012","PUBLISHED","2012","EUR","ARM","RUR","5.28","5.28000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPARM2012","PUBLISHED","2012","EUR","ARM","URB","3.10","3.10000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPARM2013","PUBLISHED","2013","EUR","ARM","TOTL","4.87","4.87000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPARM2013","PUBLISHED","2013","EUR","ARM","RUR","3.84","3.84000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPARM2013","PUBLISHED","2013","EUR","ARM","URB","5.49","5.49000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPAUS2010","PUBLISHED","2010","WPR","AUS","TOTL","0.50","0.50000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPAUT1999","PUBLISHED","1999","EUR","AUT","TOTL","0.66","0.66000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPAZE2002","PUBLISHED","2002","EUR","AZE","TOTL","1.19","1.19000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPAZE2002","PUBLISHED","2002","EUR","AZE","RUR","1.13","1.13000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPAZE2002","PUBLISHED","2002","EUR","AZE","URB","1.25","1.25000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPAZE2003","PUBLISHED","2003","EUR","AZE","TOTL","1.20","1.20000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPAZE2003","PUBLISHED","2003","EUR","AZE","RUR","0.86","0.86000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPAZE2003","PUBLISHED","2003","EUR","AZE","URB","1.49","1.49000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPAZE2004","PUBLISHED","2004","EUR","AZE","TOTL","1.15","1.15000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPAZE2004","PUBLISHED","2004","EUR","AZE","RUR","1.07","1.07000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPAZE2004","PUBLISHED","2004","EUR","AZE","URB","1.21","1.21000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPAZE2005","PUBLISHED","2005","EUR","AZE","TOTL","1.10","1.10000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPAZE2005","PUBLISHED","2005","EUR","AZE","RUR","0.92","0.92000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPAZE2005","PUBLISHED","2005","EUR","AZE","URB","1.26","1.26000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBDI1986","PUBLISHED","1986","AFR","BDI","TOTL","0.16","0.16000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBDI1998","PUBLISHED","1998","AFR","BDI","TOTL","0.07","0.07000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBDI1998","PUBLISHED","1998","AFR","BDI","RUR","0.07","0.07000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBDI1998","PUBLISHED","1998","AFR","BDI","URB","0.13","0.13000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBDI2013","PUBLISHED","2013","AFR","BDI","TOTL","0.43","0.43000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBDI2013","PUBLISHED","2013","AFR","BDI","RUR","0.39","0.39000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBDI2013","PUBLISHED","2013","AFR","BDI","URB","0.79","0.79000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBEL1997","PUBLISHED","1997","EUR","BEL","TOTL","0.20","0.20000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBEL2010","PUBLISHED","2010","EUR","BEL","TOTL","1.39","1.39000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBEL2010","PUBLISHED","2010","EUR","BEL","RUR","1.52","1.52000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBEL2010","PUBLISHED","2010","EUR","BEL","URB","1.30","1.30000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBEN2003","PUBLISHED","2003","AFR","BEN","TOTL","0.85","0.85000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBEN2003","PUBLISHED","2003","AFR","BEN","RUR","0.99","0.99000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBEN2003","PUBLISHED","2003","AFR","BEN","URB","0.60","0.60000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBEN2011","PUBLISHED","2011","AFR","BEN","TOTL","5.38","5.38000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBEN2011","PUBLISHED","2011","AFR","BEN","RUR","6.49","6.49000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBEN2011","PUBLISHED","2011","AFR","BEN","URB","3.85","3.85000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBFA1998","PUBLISHED","1998","AFR","BFA","TOTL","3.70","3.70000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBFA1998","PUBLISHED","1998","AFR","BFA","RUR","3.20","3.20000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBFA1998","PUBLISHED","1998","AFR","BFA","URB","6.16","6.16000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBFA2003","PUBLISHED","2003","AFR","BFA","TOTL","2.36","2.36000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBFA2003","PUBLISHED","2003","AFR","BFA","RUR","1.92","1.92000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBFA2003","PUBLISHED","2003","AFR","BFA","URB","4.32","4.32000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBFA2009","PUBLISHED","2009","AFR","BFA","TOTL","0.62","0.62000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBFA2009","PUBLISHED","2009","AFR","BFA","RUR","0.59","0.59000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBFA2009","PUBLISHED","2009","AFR","BFA","URB","0.75","0.75000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBFA2014","PUBLISHED","2014","AFR","BFA","TOTL","0.42","0.42000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBFA2014","PUBLISHED","2014","AFR","BFA","RUR","0.47","0.47000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBFA2014","PUBLISHED","2014","AFR","BFA","URB","0.23","0.23000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBGD2000","PUBLISHED","2000","SEAR","BGD","TOTL","4.77","4.77000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBGD2000","PUBLISHED","2000","SEAR","BGD","RUR","3.58","3.58000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBGD2000","PUBLISHED","2000","SEAR","BGD","URB","5.06","5.06000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBGD2005","PUBLISHED","2005","SEAR","BGD","TOTL","3.59","3.59000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBGD2005","PUBLISHED","2005","SEAR","BGD","RUR","3.61","3.61000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBGD2005","PUBLISHED","2005","SEAR","BGD","URB","3.54","3.54000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBGD2010","PUBLISHED","2010","SEAR","BGD","TOTL","4.39","4.39000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBGD2010","PUBLISHED","2010","SEAR","BGD","RUR","5.10","5.10000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBGD2010","PUBLISHED","2010","SEAR","BGD","URB","2.39","2.39000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBGD2016","PUBLISHED","2016","SEAR","BGD","TOTL","9.53","9.53000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBGD2016","PUBLISHED","2016","SEAR","BGD","RUR","10.22","10.22000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBGD2016","PUBLISHED","2016","SEAR","BGD","URB","7.71","7.71000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBGR1995","PUBLISHED","1995","EUR","BGR","TOTL","0.09","0.09000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBGR1995","PUBLISHED","1995","EUR","BGR","RUR","0.04","0.04000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBGR1995","PUBLISHED","1995","EUR","BGR","URB","0.11","0.11000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBGR1997","PUBLISHED","1997","EUR","BGR","TOTL","0.09","0.09000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBGR1997","PUBLISHED","1997","EUR","BGR","RUR","0.00","0.00000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBGR1997","PUBLISHED","1997","EUR","BGR","URB","0.13","0.13000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBGR2000","PUBLISHED","2000","EUR","BGR","TOTL","0.69","0.69000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBGR2000","PUBLISHED","2000","EUR","BGR","RUR","0.53","0.53000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBGR2000","PUBLISHED","2000","EUR","BGR","URB","1.00","1.00000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBGR2001","PUBLISHED","2001","EUR","BGR","TOTL","1.18","1.18000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBGR2001","PUBLISHED","2001","EUR","BGR","RUR","1.25","1.25000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBGR2001","PUBLISHED","2001","EUR","BGR","URB","1.14","1.14000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBGR2007","PUBLISHED","2007","EUR","BGR","TOTL","1.59","1.59000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBGR2007","PUBLISHED","2007","EUR","BGR","RUR","1.25","1.25000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBGR2007","PUBLISHED","2007","EUR","BGR","URB","1.73","1.73000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBGR2010","PUBLISHED","2010","EUR","BGR","TOTL","0.76","0.76000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBGR2010","PUBLISHED","2010","EUR","BGR","RUR","1.01","1.01000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBGR2010","PUBLISHED","2010","EUR","BGR","URB","0.43","0.43000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBHS2013","PUBLISHED","2013","AMR","BHS","TOTL","0.19","0.19000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBIH2001","PUBLISHED","2001","EUR","BIH","TOTL","3.59","3.59000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBIH2001","PUBLISHED","2001","EUR","BIH","RUR","4.16","4.16000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBIH2001","PUBLISHED","2001","EUR","BIH","URB","2.83","2.83000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBIH2004","PUBLISHED","2004","EUR","BIH","TOTL","0.40","0.40000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBIH2004","PUBLISHED","2004","EUR","BIH","RUR","0.51","0.51000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBIH2004","PUBLISHED","2004","EUR","BIH","URB","0.22","0.22000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBIH2007","PUBLISHED","2007","EUR","BIH","TOTL","1.90","1.90000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBIH2007","PUBLISHED","2007","EUR","BIH","RUR","2.01","2.01000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBIH2007","PUBLISHED","2007","EUR","BIH","URB","1.71","1.71000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBIH2011","PUBLISHED","2011","EUR","BIH","TOTL","1.27","1.27000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBIH2011","PUBLISHED","2011","EUR","BIH","RUR","1.39","1.39000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBIH2011","PUBLISHED","2011","EUR","BIH","URB","1.11","1.11000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBIH2015","PUBLISHED","2015","EUR","BIH","TOTL","1.39","1.39000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBIH2015","PUBLISHED","2015","EUR","BIH","RUR","1.52","1.52000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBIH2015","PUBLISHED","2015","EUR","BIH","URB","1.20","1.20000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBLR1998","PUBLISHED","1998","EUR","BLR","TOTL","0.10","0.10000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBLR1998","PUBLISHED","1998","EUR","BLR","RUR","0.04","0.04000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBLR1998","PUBLISHED","1998","EUR","BLR","URB","0.14","0.14000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBLR1999","PUBLISHED","1999","EUR","BLR","TOTL","0.05","0.05000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBLR1999","PUBLISHED","1999","EUR","BLR","RUR","0.02","0.02000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBLR1999","PUBLISHED","1999","EUR","BLR","URB","0.07","0.07000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBLR2000","PUBLISHED","2000","EUR","BLR","TOTL","0.03","0.03000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBLR2000","PUBLISHED","2000","EUR","BLR","RUR","0.00","0.00000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBLR2000","PUBLISHED","2000","EUR","BLR","URB","0.04","0.04000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBLR2001","PUBLISHED","2001","EUR","BLR","TOTL","0.06","0.06000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBLR2001","PUBLISHED","2001","EUR","BLR","RUR","0.00","0.00000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBLR2001","PUBLISHED","2001","EUR","BLR","URB","0.08","0.08000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBLR2002","PUBLISHED","2002","EUR","BLR","TOTL","0.15","0.15000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBLR2002","PUBLISHED","2002","EUR","BLR","RUR","0.13","0.13000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBLR2002","PUBLISHED","2002","EUR","BLR","URB","0.15","0.15000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBLR2003","PUBLISHED","2003","EUR","BLR","TOTL","0.25","0.25000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBLR2003","PUBLISHED","2003","EUR","BLR","RUR","0.30","0.30000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBLR2003","PUBLISHED","2003","EUR","BLR","URB","0.23","0.23000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBLR2004","PUBLISHED","2004","EUR","BLR","TOTL","0.13","0.13000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBLR2004","PUBLISHED","2004","EUR","BLR","RUR","0.16","0.16000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBLR2004","PUBLISHED","2004","EUR","BLR","URB","0.12","0.12000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBLR2005","PUBLISHED","2005","EUR","BLR","TOTL","0.07","0.07000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBLR2005","PUBLISHED","2005","EUR","BLR","RUR","0.13","0.13000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBLR2005","PUBLISHED","2005","EUR","BLR","URB","0.04","0.04000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBLR2006","PUBLISHED","2006","EUR","BLR","TOTL","0.04","0.04000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBLR2006","PUBLISHED","2006","EUR","BLR","RUR","0.10","0.10000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBLR2006","PUBLISHED","2006","EUR","BLR","URB","0.01","0.01000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBLR2007","PUBLISHED","2007","EUR","BLR","TOTL","0.16","0.16000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBLR2007","PUBLISHED","2007","EUR","BLR","RUR","0.17","0.17000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBLR2007","PUBLISHED","2007","EUR","BLR","URB","0.16","0.16000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBLR2008","PUBLISHED","2008","EUR","BLR","TOTL","0.10","0.10000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBLR2008","PUBLISHED","2008","EUR","BLR","RUR","0.13","0.13000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBLR2008","PUBLISHED","2008","EUR","BLR","URB","0.08","0.08000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBLR2009","PUBLISHED","2009","EUR","BLR","TOTL","0.21","0.21000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBLR2009","PUBLISHED","2009","EUR","BLR","RUR","0.27","0.27000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBLR2009","PUBLISHED","2009","EUR","BLR","URB","0.19","0.19000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBLR2010","PUBLISHED","2010","EUR","BLR","TOTL","0.05","0.05000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBLR2010","PUBLISHED","2010","EUR","BLR","RUR","0.10","0.10000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBLR2010","PUBLISHED","2010","EUR","BLR","URB","0.03","0.03000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBLR2011","PUBLISHED","2011","EUR","BLR","TOTL","0.21","0.21000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBLR2011","PUBLISHED","2011","EUR","BLR","RUR","0.19","0.19000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBLR2011","PUBLISHED","2011","EUR","BLR","URB","0.22","0.22000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBLR2012","PUBLISHED","2012","EUR","BLR","TOTL","0.15","0.15000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBLR2012","PUBLISHED","2012","EUR","BLR","RUR","0.12","0.12000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBLR2012","PUBLISHED","2012","EUR","BLR","URB","0.16","0.16000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBLR2013","PUBLISHED","2013","EUR","BLR","TOTL","0.45","0.45000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBLR2013","PUBLISHED","2013","EUR","BLR","RUR","0.14","0.14000","","",""
"FINPROTECTION_CATA_TOT_25_POP","FPBLR2013","PUBLISHED","2013","EUR","BLR","URB","0.57","0.57000","","",""
