"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","RESIDENCEAREATYPE","Display Value","Numeric","Low","High","Comments"
"EQ_URBSLUM","PUBLISHED","2005","AMR","CRI","TOTL","10.9","","","",""
"EQ_URBSLUM","PUBLISHED","1990","AFR","CIV","TOTL","50","","","",""
"EQ_URBSLUM","PUBLISHED","2005","AFR","CIV","TOTL","56.2","","","",""
"EQ_URBSLUM","PUBLISHED","1990","AFR","COD","TOTL","52","","","",""
"EQ_URBSLUM","PUBLISHED","2005","AFR","COD","TOTL","76.4","","","",""
"EQ_URBSLUM","PUBLISHED","1990","AMR","DMA","TOTL","17","","","",""
"EQ_URBSLUM","PUBLISHED","1990","AMR","DOM","TOTL","56","","","",""
"EQ_URBSLUM","PUBLISHED","2005","AMR","DOM","TOTL","17.6","","","",""
"EQ_URBSLUM","PUBLISHED","1990","AMR","ECU","TOTL","28","","","",""
"EQ_URBSLUM","PUBLISHED","2005","AMR","ECU","TOTL","21.5","","","",""
"EQ_URBSLUM","PUBLISHED","1990","EMR","EGY","TOTL","58","","","",""
"EQ_URBSLUM","PUBLISHED","2005","EMR","EGY","TOTL","17.1","","","",""
"EQ_URBSLUM","PUBLISHED","1990","AMR","SLV","TOTL","45","","","",""
"EQ_URBSLUM","PUBLISHED","2005","AMR","SLV","TOTL","28.9","","","",""
"EQ_URBSLUM","PUBLISHED","1990","AFR","GNQ","TOTL","89","","","",""
"EQ_URBSLUM","PUBLISHED","2005","AFR","GNQ","TOTL","66.3","","","",""
"EQ_URBSLUM","PUBLISHED","1990","AFR","ERI","TOTL","70","","","",""
"EQ_URBSLUM","PUBLISHED","1990","AFR","ETH","TOTL","99","","","",""
"EQ_URBSLUM","PUBLISHED","2005","AFR","ETH","TOTL","81.8","","","",""
"EQ_URBSLUM","PUBLISHED","1990","AFR","GAB","TOTL","56","","","",""
"EQ_URBSLUM","PUBLISHED","2005","AFR","GAB","TOTL","38.7","","","",""
"EQ_URBSLUM","PUBLISHED","1990","AFR","GMB","TOTL","67","","","",""
"EQ_URBSLUM","PUBLISHED","2005","AFR","GMB","TOTL","45.4","","","",""
"EQ_URBSLUM","PUBLISHED","1990","AFR","GHA","TOTL","80","","","",""
"EQ_URBSLUM","PUBLISHED","2005","AFR","GHA","TOTL","45.4","","","",""
"EQ_URBSLUM","PUBLISHED","1990","AMR","GRD","TOTL","7","","","",""
"EQ_URBSLUM","PUBLISHED","2005","AMR","GRD","TOTL","5.9","","","",""
"EQ_URBSLUM","PUBLISHED","1990","AMR","GTM","TOTL","66","","","",""
"EQ_URBSLUM","PUBLISHED","2005","AMR","GTM","TOTL","42.9","","","",""
"EQ_URBSLUM","PUBLISHED","1990","AFR","GIN","TOTL","80","","","",""
"EQ_URBSLUM","PUBLISHED","2005","AFR","GIN","TOTL","45.7","","","",""
"EQ_URBSLUM","PUBLISHED","1990","AFR","GNB","TOTL","93","","","",""
"EQ_URBSLUM","PUBLISHED","2005","AFR","GNB","TOTL","83.1","","","",""
"EQ_URBSLUM","PUBLISHED","1990","AMR","GUY","TOTL","5","","","",""
"EQ_URBSLUM","PUBLISHED","2005","AMR","GUY","TOTL","33.7","","","",""
"EQ_URBSLUM","PUBLISHED","1990","AMR","HTI","TOTL","85","","","",""
"EQ_URBSLUM","PUBLISHED","2005","AMR","HTI","TOTL","70.1","","","",""
"EQ_URBSLUM","PUBLISHED","1990","AMR","HND","TOTL","24","","","",""
"EQ_URBSLUM","PUBLISHED","2005","AMR","HND","TOTL","34.9","","","",""
"EQ_URBSLUM","PUBLISHED","1990","SEAR","IND","TOTL","61","","","",""
"EQ_URBSLUM","PUBLISHED","2005","SEAR","IND","TOTL","34.8","","","",""
"EQ_URBSLUM","PUBLISHED","1990","SEAR","IDN","TOTL","32","","","",""
"EQ_URBSLUM","PUBLISHED","2005","SEAR","IDN","TOTL","26.3","","","",""
"EQ_URBSLUM","PUBLISHED","1990","EMR","IRN","TOTL","52","","","",""
"EQ_URBSLUM","PUBLISHED","2005","EMR","IRN","TOTL","30.3","","","",""
"EQ_URBSLUM","PUBLISHED","1990","EMR","IRQ","TOTL","57","","","",""
"EQ_URBSLUM","PUBLISHED","2005","EMR","IRQ","TOTL","52.8","","","",""
"EQ_URBSLUM","PUBLISHED","1990","AMR","JAM","TOTL","29","","","",""
"EQ_URBSLUM","PUBLISHED","2005","AMR","JAM","TOTL","60.5","","","",""
"EQ_URBSLUM","PUBLISHED","1990","EMR","JOR","TOTL","16","","","",""
"EQ_URBSLUM","PUBLISHED","2005","EMR","JOR","TOTL","15.7","","","",""
"EQ_URBSLUM","PUBLISHED","1990","AFR","KEN","TOTL","70","","","",""
"EQ_URBSLUM","PUBLISHED","2005","AFR","KEN","TOTL","54.8","","","",""
"EQ_URBSLUM","PUBLISHED","1990","WPR","LAO","TOTL","66","","","",""
"EQ_URBSLUM","PUBLISHED","2005","WPR","LAO","TOTL","79.3","","","",""
"EQ_URBSLUM","PUBLISHED","1990","EMR","LBN","TOTL","50","","","",""
"EQ_URBSLUM","PUBLISHED","2005","EMR","LBN","TOTL","53.1","","","",""
"EQ_URBSLUM","PUBLISHED","1990","AFR","LSO","TOTL","50","","","",""
"EQ_URBSLUM","PUBLISHED","2005","AFR","LSO","TOTL","35.1","","","",""
"EQ_URBSLUM","PUBLISHED","1990","AFR","LBR","TOTL","70","","","",""
"EQ_URBSLUM","PUBLISHED","1990","EMR","LBY","TOTL","35","","","",""
"EQ_URBSLUM","PUBLISHED","1990","AFR","MDG","TOTL","91","","","",""
"EQ_URBSLUM","PUBLISHED","2005","AFR","MDG","TOTL","80.6","","","",""
"EQ_URBSLUM","PUBLISHED","1990","AFR","MWI","TOTL","95","","","",""
"EQ_URBSLUM","PUBLISHED","2005","AFR","MWI","TOTL","66.4","","","",""
"EQ_URBSLUM","PUBLISHED","1990","AFR","MLI","TOTL","94","","","",""
"EQ_URBSLUM","PUBLISHED","2005","AFR","MLI","TOTL","65.9","","","",""
"EQ_URBSLUM","PUBLISHED","1990","AFR","MRT","TOTL","94","","","",""
"EQ_URBSLUM","PUBLISHED","1990","AMR","MEX","TOTL","23","","","",""
"EQ_URBSLUM","PUBLISHED","2005","AMR","MEX","TOTL","14.4","","","",""
"EQ_URBSLUM","PUBLISHED","1990","WPR","MNG","TOTL","68","","","",""
"EQ_URBSLUM","PUBLISHED","2005","WPR","MNG","TOTL","57.9","","","",""
"EQ_URBSLUM","PUBLISHED","1990","EMR","MAR","TOTL","37","","","",""
"EQ_URBSLUM","PUBLISHED","2005","EMR","MAR","TOTL","13.1","","","",""
"EQ_URBSLUM","PUBLISHED","1990","AFR","MOZ","TOTL","94","","","",""
"EQ_URBSLUM","PUBLISHED","2005","AFR","MOZ","TOTL","79.5","","","",""
"EQ_URBSLUM","PUBLISHED","1990","SEAR","MMR","TOTL","31","","","",""
"EQ_URBSLUM","PUBLISHED","2005","SEAR","MMR","TOTL","45.6","","","",""
"EQ_URBSLUM","PUBLISHED","1990","AFR","NAM","TOTL","42","","","",""
"EQ_URBSLUM","PUBLISHED","2005","AFR","NAM","TOTL","33.9","","","",""
"EQ_URBSLUM","PUBLISHED","1990","SEAR","NPL","TOTL","97","","","",""
"EQ_URBSLUM","PUBLISHED","2005","SEAR","NPL","TOTL","60.7","","","",""
"EQ_URBSLUM","PUBLISHED","1990","AMR","NIC","TOTL","81","","","",""
"EQ_URBSLUM","PUBLISHED","2005","AMR","NIC","TOTL","45.5","","","",""
"EQ_URBSLUM","PUBLISHED","1990","AFR","NER","TOTL","96","","","",""
"EQ_URBSLUM","PUBLISHED","2005","AFR","NER","TOTL","82.6","","","",""
"EQ_URBSLUM","PUBLISHED","1990","AFR","NGA","TOTL","80","","","",""
"EQ_URBSLUM","PUBLISHED","2005","AFR","NGA","TOTL","65.8","","","",""
"EQ_URBSLUM","PUBLISHED","1990","EMR","OMN","TOTL","60","","","",""
"EQ_URBSLUM","PUBLISHED","1990","EMR","PAK","TOTL","79","","","",""
"EQ_URBSLUM","PUBLISHED","2005","EMR","PAK","TOTL","47.5","","","",""
"EQ_URBSLUM","PUBLISHED","1990","AMR","PAN","TOTL","31","","","",""
"EQ_URBSLUM","PUBLISHED","2005","AMR","PAN","TOTL","23","","","",""
"EQ_URBSLUM","PUBLISHED","1990","AMR","PRY","TOTL","37","","","",""
"EQ_URBSLUM","PUBLISHED","2005","AMR","PRY","TOTL","17.6","","","",""
"EQ_URBSLUM","PUBLISHED","1990","AMR","PER","TOTL","60","","","",""
"EQ_URBSLUM","PUBLISHED","2005","AMR","PER","TOTL","36.1","","","",""
"EQ_URBSLUM","PUBLISHED","1990","WPR","PHL","TOTL","55","","","",""
"EQ_URBSLUM","PUBLISHED","2005","WPR","PHL","TOTL","43.7","","","",""
"EQ_URBSLUM","PUBLISHED","1990","WPR","KOR","TOTL","37","","","",""
"EQ_URBSLUM","PUBLISHED","1990","AFR","RWA","TOTL","82","","","",""
"EQ_URBSLUM","PUBLISHED","2005","AFR","RWA","TOTL","71.6","","","",""
"EQ_URBSLUM","PUBLISHED","1990","AMR","LCA","TOTL","12","","","",""
"EQ_URBSLUM","PUBLISHED","2005","AMR","LCA","TOTL","11.9","","","",""
"EQ_URBSLUM","PUBLISHED","1990","EMR","SAU","TOTL","20","","","",""
"EQ_URBSLUM","PUBLISHED","2005","EMR","SAU","TOTL","17.9","","","",""
"EQ_URBSLUM","PUBLISHED","1990","AFR","SEN","TOTL","78","","","",""
"EQ_URBSLUM","PUBLISHED","2005","AFR","SEN","TOTL","38.1","","","",""
"EQ_URBSLUM","PUBLISHED","1990","AFR","SLE","TOTL","91","","","",""
"EQ_URBSLUM","PUBLISHED","2005","AFR","SLE","TOTL","97","","","",""
"EQ_URBSLUM","PUBLISHED","1990","EMR","SOM","TOTL","96","","","",""
"EQ_URBSLUM","PUBLISHED","2005","EMR","SOM","TOTL","73.5","","","",""
"EQ_URBSLUM","PUBLISHED","1990","AFR","ZAF","TOTL","46","","","",""
"EQ_URBSLUM","PUBLISHED","2005","AFR","ZAF","TOTL","28.7","","","",""
"EQ_URBSLUM","PUBLISHED","1990","SEAR","LKA","TOTL","25","","","",""
"EQ_URBSLUM","PUBLISHED","1990","EMR","SDN","TOTL","86","","","",""
"EQ_URBSLUM","PUBLISHED","2005","EMR","SDN","TOTL","94.2","","","",""
"EQ_URBSLUM","PUBLISHED","1990","AMR","SUR","TOTL","7","","","",""
"EQ_URBSLUM","PUBLISHED","2005","AMR","SUR","TOTL","3.9","","","",""
"EQ_URBSLUM","PUBLISHED","1990","EMR","SYR","TOTL","10","","","",""
"EQ_URBSLUM","PUBLISHED","2005","EMR","SYR","TOTL","10.5","","","",""
"EQ_URBSLUM","PUBLISHED","1990","AFR","TZA","TOTL","99","","","",""
"EQ_URBSLUM","PUBLISHED","2005","AFR","TZA","TOTL","66.4","","","",""
"EQ_URBSLUM","PUBLISHED","1990","SEAR","THA","TOTL","20","","","",""
"EQ_URBSLUM","PUBLISHED","2005","SEAR","THA","TOTL","26","","","",""
"EQ_URBSLUM","PUBLISHED","1990","AFR","TGO","TOTL","81","","","",""
"EQ_URBSLUM","PUBLISHED","2005","AFR","TGO","TOTL","62","","","",""
"EQ_URBSLUM","PUBLISHED","1990","AMR","TTO","TOTL","35","","","",""
"EQ_URBSLUM","PUBLISHED","2005","AMR","TTO","TOTL","24.7","","","",""
"EQ_URBSLUM","PUBLISHED","1990","EMR","TUN","TOTL","9","","","",""
"EQ_URBSLUM","PUBLISHED","1990","EUR","TUR","TOTL","23","","","",""
"EQ_URBSLUM","PUBLISHED","2005","EUR","TUR","TOTL","15.5","","","",""
"EQ_URBSLUM","PUBLISHED","1990","AFR","UGA","TOTL","94","","","",""
"EQ_URBSLUM","PUBLISHED","2005","AFR","UGA","TOTL","66.7","","","",""
"EQ_URBSLUM","PUBLISHED","1990","AMR","URY","TOTL","7","","","",""
"EQ_URBSLUM","PUBLISHED","1990","AMR","VEN","TOTL","41","","","",""
"EQ_URBSLUM","PUBLISHED","2005","AMR","VEN","TOTL","32","","","",""
"EQ_URBSLUM","PUBLISHED","1990","WPR","VNM","TOTL","60","","","",""
"EQ_URBSLUM","PUBLISHED","2005","WPR","VNM","TOTL","41.3","","","",""
"EQ_URBSLUM","PUBLISHED","1990","EMR","YEM","TOTL","68","","","",""
"EQ_URBSLUM","PUBLISHED","2005","EMR","YEM","TOTL","67.2","","","",""
"EQ_URBSLUM","PUBLISHED","1990","AFR","ZMB","TOTL","72","","","",""
"EQ_URBSLUM","PUBLISHED","2005","AFR","ZMB","TOTL","57.2","","","",""
"EQ_URBSLUM","PUBLISHED","1990","AFR","ZWE","TOTL","4","","","",""
"EQ_URBSLUM","PUBLISHED","2005","AFR","ZWE","TOTL","17.9","","","",""
