"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","EDUCATIONLEVEL","RESIDENCEAREATYPE","WEALTHQUINTILE","DHSMICSGEOREGION","WEALTHDECILE","Display Value","Numeric","Low","High","Comments"
"tfr","EQ_MICS","PUBLISHED","2012","AFR","DZA","","","","DZAMICS201205","","No data","","","","Not available."
"tfr","EQ_MICS","PUBLISHED","2012","AFR","DZA","","","","DZAMICS201206","","No data","","","","Not available."
"tfr","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","AGOMICS199609","","No data","","","","Not available."
"tfr","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","AGOMICS199610","","No data","","","","Not available."
"tfr","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","AGOMICS199611","","No data","","","","Not available."
"tfr","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","AGOMICS199612","","No data","","","","Not available."
"tfr","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","AGODHS201501","","4.8 [4.3-5.4]","5.00000","4.00000","5.00000",""
"tfr","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","AGODHS201502","","5.9 [5.3-6.5]","6.00000","5.00000","6.00000",""
"tfr","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","AGODHS201515","","7.7 [6.9-8.5]","8.00000","7.00000","9.00000",""
"tfr","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","AGODHS201516","","7.1 [6.5-7.9]","7.00000","6.00000","8.00000",""
"tfr","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","AGODHS201517","","7.6 [6.8-8.4]","8.00000","7.00000","8.00000",""
"tfr","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","AGODHS201518","","6.0 [5.5-6.5]","6.00000","5.00000","6.00000",""
"tfr","EQ_MICS","PUBLISHED","2011","AMR","ARG","","","","ARGMICS201101","","No data","","","","Not available."
"tfr","EQ_MICS","PUBLISHED","2011","AMR","ARG","","","","ARGMICS201102","","No data","","","","Not available."
"tfr","EQ_MICS","PUBLISHED","2011","AMR","ARG","","","","ARGMICS201103","","No data","","","","Not available."
"tfr","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","","ARMDHS200001","","2.5 [2.1-2.9]","2.00000","2.00000","3.00000",""
"tfr","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","","ARMDHS200002","","2.1 [1.7-2.6]","2.00000","2.00000","3.00000",""
"tfr","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","","ARMDHS200003","","2.1 [1.9-2.4]","2.00000","2.00000","2.00000",""
"tfr","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","","ARMDHS200501","","2.1 [1.6-2.8]","2.00000","2.00000","3.00000",""
"tfr","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","","ARMDHS200502","","1.8 [1.5-2.2]","2.00000","2.00000","2.00000",""
"tfr","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","","ARMDHS200503","","1.8 [1.5-2.1]","2.00000","1.00000","2.00000",""
"tfr","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","","ARMDHS200504","","2.1 [1.8-2.4]","2.00000","2.00000","2.00000",""
"tfr","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","","ARMDHS201001","","1.7 [1.2-2.4]","2.00000","1.00000","2.00000",""
"tfr","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","","ARMDHS201002","","1.5 [1.2-2.0]","2.00000","1.00000","2.00000",""
"tfr","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","","ARMDHS201003","","1.8 [1.5-2.1]","2.00000","1.00000","2.00000",""
"tfr","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","","ARMDHS201004","","1.7 [1.4-2.0]","2.00000","1.00000","2.00000",""
"tfr","EQ_DHS","PUBLISHED","2015","EUR","ARM","","","","ARMDHS201501","","1.4 [1.3-1.6]","1.00000","1.00000","2.00000",""
"tfr","EQ_DHS","PUBLISHED","2015","EUR","ARM","","","","ARMDHS201502","","1.2 [0.9-1.5]","1.00000","1.00000","2.00000",""
"tfr","EQ_DHS","PUBLISHED","2015","EUR","ARM","","","","ARMDHS201503","","1.8 [1.5-2.1]","2.00000","2.00000","2.00000",""
"tfr","EQ_DHS","PUBLISHED","2015","EUR","ARM","","","","ARMDHS201504","","2.0 [1.7-2.4]","2.00000","2.00000","2.00000",""
"tfr","EQ_DHS","PUBLISHED","1993","SEAR","BGD","","","","BGDDHS199302","","4.6 [4.3-4.9]","5.00000","4.00000","5.00000",""
"tfr","EQ_DHS","PUBLISHED","1993","SEAR","BGD","","","","BGDDHS199303","","3.9 [3.6-4.2]","4.00000","4.00000","4.00000",""
"tfr","EQ_DHS","PUBLISHED","1993","SEAR","BGD","","","","BGDDHS199304","","3.3 [3.1-3.6]","3.00000","3.00000","4.00000",""
"tfr","EQ_DHS","PUBLISHED","1993","SEAR","BGD","","","","BGDDHS199305","","3.5 [3.2-3.8]","3.00000","3.00000","4.00000",""
"tfr","EQ_DHS","PUBLISHED","1996","SEAR","BGD","","","","BGDDHS199601","","3.5 [3.1-3.9]","3.00000","3.00000","4.00000",""
"tfr","EQ_DHS","PUBLISHED","1996","SEAR","BGD","","","","BGDDHS199602","","4.2 [3.8-4.5]","4.00000","4.00000","5.00000",""
"tfr","EQ_DHS","PUBLISHED","1996","SEAR","BGD","","","","BGDDHS199603","","3.3 [3.1-3.6]","3.00000","3.00000","4.00000",""
"tfr","EQ_DHS","PUBLISHED","1999","SEAR","BGD","","","","BGDDHS199905","","3.1 [2.8-3.4]","3.00000","3.00000","3.00000",""
"tfr","EQ_DHS","PUBLISHED","1999","SEAR","BGD","","","","BGDDHS199906","","4.1 [3.6-4.5]","4.00000","4.00000","5.00000",""
"tfr","EQ_MICS","PUBLISHED","2006","SEAR","BGD","","","","BGDMICS200601","","No data","","","","Not available."
"tfr","EQ_DHS","PUBLISHED","2007","SEAR","BGD","","","","BGDDHS200702","","3.3 [3.1-3.6]","3.00000","3.00000","4.00000",""
"tfr","EQ_DHS","PUBLISHED","2007","SEAR","BGD","","","","BGDDHS200703","","2.9 [2.7-3.0]","3.00000","3.00000","3.00000",""
"tfr","EQ_DHS","PUBLISHED","2007","SEAR","BGD","","","","BGDDHS200704","","2.2 [2.0-2.3]","2.00000","2.00000","2.00000",""
"tfr","EQ_DHS","PUBLISHED","2007","SEAR","BGD","","","","BGDDHS200705","","2.4 [2.2-2.6]","2.00000","2.00000","3.00000",""
"tfr","EQ_MICS","PUBLISHED","2012","SEAR","BGD","","","","BGDMICS201206","","No data","","","","Not available."
"tfr","EQ_MICS","PUBLISHED","2012","SEAR","BGD","","","","BGDMICS201207","","No data","","","","Not available."
"tfr","EQ_DHS","PUBLISHED","2014","SEAR","BGD","","","","BGDDHS201403","","2.3 [2.2-2.5]","2.00000","2.00000","2.00000",""
"tfr","EQ_DHS","PUBLISHED","2014","SEAR","BGD","","","","BGDDHS201404","","1.9 [1.8-2.0]","2.00000","2.00000","2.00000",""
"tfr","EQ_DHS","PUBLISHED","2014","SEAR","BGD","","","","BGDDHS201405","","2.1 [2.0-2.3]","2.00000","2.00000","2.00000",""
"tfr","EQ_DHS","PUBLISHED","2014","SEAR","BGD","","","","BGDDHS201406","","2.0 [1.8-2.1]","2.00000","2.00000","2.00000",""
"tfr","EQ_DHS","PUBLISHED","2014","SEAR","BGD","","","","BGDDHS201407","","3.2 [2.7-3.7]","3.00000","3.00000","4.00000",""
"tfr","EQ_MICS","PUBLISHED","2005","EUR","BLR","","","","BLRMICS200504","","No data","","","","Not available."
"tfr","EQ_MICS","PUBLISHED","2005","EUR","BLR","","","","BLRMICS200505","","No data","","","","Not available."
"tfr","EQ_MICS","PUBLISHED","2005","EUR","BLR","","","","BLRMICS200506","","No data","","","","Not available."
"tfr","EQ_MICS","PUBLISHED","2005","EUR","BLR","","","","BLRMICS200507","","No data","","","","Not available."
"tfr","EQ_MICS","PUBLISHED","2012","EUR","BLR","","","","BLRMICS201201","","No data","","","","Not available."
"tfr","EQ_MICS","PUBLISHED","2012","EUR","BLR","","","","BLRMICS201202","","No data","","","","Not available."
"tfr","EQ_MICS","PUBLISHED","2012","EUR","BLR","","","","BLRMICS201203","","No data","","","","Not available."
"tfr","EQ_MICS","PUBLISHED","2012","EUR","BLR","","","","BLRMICS201204","","No data","","","","Not available."
"tfr","EQ_MICS","PUBLISHED","2011","AMR","BLZ","","","","BLZMICS201103","","No data","","","","Not available."
"tfr","EQ_MICS","PUBLISHED","2011","AMR","BLZ","","","","BLZMICS201104","","No data","","","","Not available."
"tfr","EQ_MICS","PUBLISHED","2011","AMR","BLZ","","","","BLZMICS201105","","No data","","","","Not available."
"tfr","EQ_MICS","PUBLISHED","2011","AMR","BLZ","","","","BLZMICS201106","","No data","","","","Not available."
"tfr","EQ_MICS","PUBLISHED","2015","AMR","BLZ","","","","BLZMICS201501","","No data","","","","Not available."
"tfr","EQ_MICS","PUBLISHED","2015","AMR","BLZ","","","","BLZMICS201502","","No data","","","","Not available."
"tfr","EQ_MICS","PUBLISHED","2015","AMR","BLZ","","","","BLZMICS201503","","No data","","","","Not available."
"tfr","EQ_DHS","PUBLISHED","2001","AFR","BEN","","","","BENDHS200101","","7.2 [6.7-7.8]","7.00000","7.00000","8.00000",""
"tfr","EQ_DHS","PUBLISHED","2001","AFR","BEN","","","","BENDHS200102","","4.5 [4.0-5.0]","4.00000","4.00000","5.00000",""
"tfr","EQ_DHS","PUBLISHED","2006","AFR","BEN","","","","BENDHS200602","","7.2 [6.6-7.8]","7.00000","7.00000","8.00000",""
"tfr","EQ_DHS","PUBLISHED","2006","AFR","BEN","","","","BENDHS200603","","5.6 [5.2-5.9]","6.00000","5.00000","6.00000",""
"tfr","EQ_DHS","PUBLISHED","2006","AFR","BEN","","","","BENDHS200604","","6.7 [6.1-7.4]","7.00000","6.00000","7.00000",""
"tfr","EQ_DHS","PUBLISHED","2006","AFR","BEN","","","","BENDHS200605","","5.5 [5.1-6.0]","6.00000","5.00000","6.00000",""
"tfr","EQ_DHS","PUBLISHED","2011","AFR","BEN","","","","BENDHS201111","","5.3 [4.8-5.7]","5.00000","5.00000","6.00000",""
"tfr","EQ_DHS","PUBLISHED","2011","AFR","BEN","","","","BENDHS201112","","5.2 [4.9-5.5]","5.00000","5.00000","6.00000",""
"tfr","EQ_MICS","PUBLISHED","2014","AFR","BEN","","","","BENMICS201404","","No data","","","","Not available."
"tfr","EQ_MICS","PUBLISHED","2014","AFR","BEN","","","","BENMICS201405","","No data","","","","Not available."
"tfr","EQ_MICS","PUBLISHED","2014","AFR","BEN","","","","BENMICS201406","","No data","","","","Not available."
"tfr","EQ_MICS","PUBLISHED","2014","AFR","BEN","","","","BENMICS201407","","No data","","","","Not available."
"tfr","EQ_MICS","PUBLISHED","2010","SEAR","BTN","","","","BTNMICS201008","","No data","","","","Not available."
"tfr","EQ_MICS","PUBLISHED","2010","SEAR","BTN","","","","BTNMICS201009","","No data","","","","Not available."
"tfr","EQ_MICS","PUBLISHED","2010","SEAR","BTN","","","","BTNMICS201010","","No data","","","","Not available."
"tfr","EQ_MICS","PUBLISHED","2010","SEAR","BTN","","","","BTNMICS201011","","No data","","","","Not available."
"tfr","EQ_DHS","PUBLISHED","1994","AMR","BOL","","","","BOLDHS199401","","4.8 [4.5-5.1]","5.00000","4.00000","5.00000",""
"tfr","EQ_DHS","PUBLISHED","1994","AMR","BOL","","","","BOLDHS199402","","5.0 [4.6-5.5]","5.00000","5.00000","6.00000",""
"tfr","EQ_DHS","PUBLISHED","1994","AMR","BOL","","","","BOLDHS199403","","5.3 [4.9-5.8]","5.00000","5.00000","6.00000",""
"tfr","EQ_DHS","PUBLISHED","1998","AMR","BOL","","","","BOLDHS199807","","4.4 [4.0-4.8]","4.00000","4.00000","5.00000",""
"tfr","EQ_DHS","PUBLISHED","1998","AMR","BOL","","","","BOLDHS199807","","No data","","","","Not available."
"tfr","EQ_DHS","PUBLISHED","1998","AMR","BOL","","","","BOLDHS199808","","No data","","","","Not available."
"tfr","EQ_DHS","PUBLISHED","1998","AMR","BOL","","","","BOLDHS199808","","5.1 [4.6-5.7]","5.00000","5.00000","6.00000",""
"tfr","EQ_DHS","PUBLISHED","2003","AMR","BOL","","","","BOLDHS200305","","No data","","","","Not available."
"tfr","EQ_DHS","PUBLISHED","2003","AMR","BOL","","","","BOLDHS200306","","No data","","","","Not available."
"tfr","EQ_DHS","PUBLISHED","2003","AMR","BOL","","","","BOLDHS200306","","3.3 [3.0-3.7]","3.00000","3.00000","4.00000",""
"tfr","EQ_DHS","PUBLISHED","2003","AMR","BOL","","","","BOLDHS200307","","No data","","","","Not available."
"tfr","EQ_DHS","PUBLISHED","2003","AMR","BOL","","","","BOLDHS200307","","3.5 [3.3-3.8]","4.00000","3.00000","4.00000",""
"tfr","EQ_DHS","PUBLISHED","2008","AMR","BOL","","","","BOLDHS200804","","3.5 [3.1-3.9]","3.00000","3.00000","4.00000",""
"tfr","EQ_DHS","PUBLISHED","2008","AMR","BOL","","","","BOLDHS200805","","4.9 [4.4-5.4]","5.00000","4.00000","5.00000",""
"tfr","EQ_DHS","PUBLISHED","2008","AMR","BOL","","","","BOLDHS200805","","No data","","","","Not available."
"tfr","EQ_DHS","PUBLISHED","2008","AMR","BOL","","","","BOLDHS200806","","2.6 [2.4-2.9]","3.00000","2.00000","3.00000",""
"tfr","EQ_MICS","PUBLISHED","2000","EUR","BIH","","","","BIHMICS200001","","No data","","","","Not available."
"tfr","EQ_MICS","PUBLISHED","2000","EUR","BIH","","","","BIHMICS200002","","No data","","","","Not available."
"tfr","EQ_MICS","PUBLISHED","2011","EUR","BIH","","","","BIHMICS201101","","No data","","","","Not available."
"tfr","EQ_MICS","PUBLISHED","2011","EUR","BIH","","","","BIHMICS201101","","No data","","","","Not available."
"tfr","EQ_MICS","PUBLISHED","2000","AFR","BWA","","","","BWAMICS200006","","No data","","","","Not available."
"tfr","EQ_MICS","PUBLISHED","2000","AFR","BWA","","","","BWAMICS200007","","No data","","","","Not available."
"tfr","EQ_MICS","PUBLISHED","2000","AFR","BWA","","","","BWAMICS200008","","No data","","","","Not available."
"tfr","EQ_MICS","PUBLISHED","2000","AFR","BWA","","","","BWAMICS200009","","No data","","","","Not available."
"tfr","EQ_MICS","PUBLISHED","2000","AFR","BWA","","","","BWAMICS200010","","No data","","","","Not available."
"tfr","EQ_DHS","PUBLISHED","1996","AMR","BRA","","","","BRADHS199601","","2.3 [2.1-2.6]","2.00000","2.00000","3.00000",""
"tfr","EQ_DHS","PUBLISHED","1996","AMR","BRA","","","","BRADHS199602","","3.2 [2.9-3.4]","3.00000","3.00000","3.00000",""
"tfr","EQ_DHS","PUBLISHED","1996","AMR","BRA","","","","BRADHS199603","","2.7 [2.3-3.1]","3.00000","2.00000","3.00000",""
"tfr","EQ_DHS","PUBLISHED","1998","AFR","BFA","","","","BFADHS199801","","No data","","","","Not available."
"tfr","EQ_DHS","PUBLISHED","1998","AFR","BFA","","","","BFADHS199801","","4.1 [3.7-4.5]","4.00000","4.00000","5.00000",""
"tfr","EQ_DHS","PUBLISHED","1998","AFR","BFA","","","","BFADHS199802","","No data","","","","Not available."
"tfr","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","BFADHS200301","","No data","","","","Not available."
"tfr","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","BFADHS200302","","No data","","","","Not available."
"tfr","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","BFADHS200302","","6.7 [6.3-7.2]","7.00000","6.00000","7.00000",""
"tfr","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","BFADHS200303","","6.2 [5.5-7.0]","6.00000","6.00000","7.00000",""
"tfr","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","BFADHS200309","","No data","","","","Not available."
"tfr","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","BFADHS200310","","No data","","","","Not available."
"tfr","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","BFADHS200310","","7.7 [7.0-8.5]","8.00000","7.00000","9.00000",""
"tfr","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","BFADHS200311","","6.1 [5.6-6.7]","6.00000","6.00000","7.00000",""
"tfr","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","BFAMICS200602","","No data","","","","Not available."
"tfr","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","BFAMICS200602","","No data","","","","Not available."
"tfr","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","BFAMICS200603","","No data","","","","Not available."
"tfr","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","BFAMICS200603","","No data","","","","Not available."
"tfr","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","BFAMICS200610","","No data","","","","Not available."
"tfr","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","BFAMICS200611","","No data","","","","Not available."
"tfr","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","BFAMICS200611","","No data","","","","Not available."
"tfr","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","BFAMICS200612","","No data","","","","Not available."
"tfr","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","BFADHS201003","","No data","","","","Not available."
"tfr","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","BFADHS201004","","6.4 [6.0-6.8]","6.00000","6.00000","7.00000",""
"tfr","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","BFADHS201004","","No data","","","","Not available."
"tfr","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","BFADHS201005","","6.8 [6.4-7.3]","7.00000","6.00000","7.00000",""
"tfr","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","BFADHS201005","","No data","","","","Not available."
"tfr","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","BFADHS201012","","7.7 [7.3-8.1]","8.00000","7.00000","8.00000",""
"tfr","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","BFADHS201012","","No data","","","","Not available."
"tfr","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","BFADHS201013","","6.5 [6.1-6.9]","6.00000","6.00000","7.00000",""
"tfr","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","BFADHS201013","","No data","","","","Not available."
"tfr","EQ_MICS","PUBLISHED","2005","AFR","BDI","","","","BDIMICS200504","","No data","","","","Not available."
"tfr","EQ_MICS","PUBLISHED","2005","AFR","BDI","","","","BDIMICS200505","","No data","","","","Not available."
"tfr","EQ_DHS","PUBLISHED","2010","AFR","BDI","","","","BDIDHS201001","","4.5 [4.0-5.1]","5.00000","4.00000","5.00000",""
"tfr","EQ_DHS","PUBLISHED","2010","AFR","BDI","","","","BDIDHS201002","","6.7 [6.4-7.0]","7.00000","6.00000","7.00000",""
"tfr","EQ_DHS","PUBLISHED","2010","AFR","BDI","","","","BDIDHS201003","","6.4 [6.1-6.6]","6.00000","6.00000","7.00000",""
"tfr","EQ_DHS","PUBLISHED","2016","AFR","BDI","","","","BDIDHS201610","","6.1 [5.6-6.8]","6.00000","6.00000","7.00000",""
"tfr","EQ_DHS","PUBLISHED","2016","AFR","BDI","","","","BDIDHS201611","","5.3 [5.0-5.8]","5.00000","5.00000","6.00000",""
"tfr","EQ_DHS","PUBLISHED","2016","AFR","BDI","","","","BDIDHS201612","","6.9 [6.3-7.5]","7.00000","6.00000","7.00000",""
"tfr","EQ_DHS","PUBLISHED","2016","AFR","BDI","","","","BDIDHS201613","","5.3 [4.8-5.8]","5.00000","5.00000","6.00000",""
"tfr","EQ_RHS","PUBLISHED","1998","AFR","CPV","","","","CPVRHS199801","","No data","","","","Not available."
"tfr","EQ_RHS","PUBLISHED","1998","AFR","CPV","","","","CPVRHS199802","","No data","","","","Not available."
"tfr","EQ_RHS","PUBLISHED","1998","AFR","CPV","","","","CPVRHS199803","","No data","","","","Not available."
"tfr","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","KHMDHS200011","","6.8 [5.4-8.5]","7.00000","5.00000","8.00000","Attention - Estimate is based on 125-249 cases."
"tfr","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","KHMDHS200012","","2.1 [1.8-2.4]","2.00000","2.00000","2.00000",""
"tfr","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","KHMDHS200013","","5.5 [4.2-7.3]","6.00000","4.00000","7.00000",""
"tfr","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","KHMDHS200014","","3.4 [3.0-4.0]","3.00000","3.00000","4.00000",""
"tfr","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","","KHMDHS200501","","3.7 [3.2-4.3]","4.00000","3.00000","4.00000",""
"tfr","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","","KHMDHS200502","","3.1 [2.7-3.7]","3.00000","3.00000","4.00000",""
"tfr","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","","KHMDHS200503","","4.3 [3.9-4.7]","4.00000","4.00000","5.00000",""
"tfr","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","","KHMDHS200504","","4.0 [3.5-4.5]","4.00000","4.00000","4.00000",""
"tfr","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","","KHMDHS200518","","4.9 [4.4-5.6]","5.00000","4.00000","6.00000",""
"tfr","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","","KHMDHS200519","","5.1 [4.5-5.7]","5.00000","5.00000","6.00000",""
"tfr","EQ_DHS","PUBLISHED","2010","WPR","KHM","","","","KHMDHS201008","","2.1 [1.8-2.4]","2.00000","2.00000","2.00000",""
"tfr","EQ_DHS","PUBLISHED","2010","WPR","KHM","","","","KHMDHS201009","","3.0 [2.7-3.4]","3.00000","3.00000","3.00000",""
"tfr","EQ_DHS","PUBLISHED","2010","WPR","KHM","","","","KHMDHS201010","","3.4 [3.0-3.8]","3.00000","3.00000","4.00000",""
"tfr","EQ_DHS","PUBLISHED","2010","WPR","KHM","","","","KHMDHS201011","","3.3 [2.9-3.7]","3.00000","3.00000","4.00000",""
"tfr","EQ_DHS","PUBLISHED","2014","WPR","KHM","","","","KHMDHS201401","","2.5 [2.2-2.9]","2.00000","2.00000","3.00000",""
"tfr","EQ_DHS","PUBLISHED","2014","WPR","KHM","","","","KHMDHS201414","","3.0 [2.6-3.4]","3.00000","3.00000","3.00000",""
"tfr","EQ_DHS","PUBLISHED","2014","WPR","KHM","","","","KHMDHS201415","","2.8 [2.5-3.1]","3.00000","2.00000","3.00000",""
"tfr","EQ_DHS","PUBLISHED","2014","WPR","KHM","","","","KHMDHS201416","","2.5 [2.2-2.8]","2.00000","2.00000","3.00000",""
"tfr","EQ_DHS","PUBLISHED","2014","WPR","KHM","","","","KHMDHS201417","","2.7 [2.5-3.0]","3.00000","3.00000","3.00000",""
"tfr","EQ_DHS","PUBLISHED","1991","AFR","CMR","","","","CMRDHS199103","","No data","","","","Not available."
"tfr","EQ_DHS","PUBLISHED","1991","AFR","CMR","","","","CMRDHS199104","","No data","","","","Not available."
"tfr","EQ_DHS","PUBLISHED","1991","AFR","CMR","","","","CMRDHS199105","","No data","","","","Not available."
"tfr","EQ_DHS","PUBLISHED","2004","AFR","CMR","","","","CMRDHS200402","","5.5 [4.9-6.1]","6.00000","5.00000","6.00000",""
"tfr","EQ_DHS","PUBLISHED","2004","AFR","CMR","","","","CMRDHS200403","","3.3 [3.0-3.6]","3.00000","3.00000","4.00000",""
"tfr","EQ_DHS","PUBLISHED","2004","AFR","CMR","","","","CMRDHS200404","","6.0 [5.4-6.6]","6.00000","5.00000","7.00000",""
"tfr","EQ_DHS","PUBLISHED","2004","AFR","CMR","","","","CMRDHS200405","","6.9 [6.6-7.3]","7.00000","7.00000","7.00000",""
"tfr","EQ_MICS","PUBLISHED","2006","AFR","CMR","","","","CMRMICS200612","","No data","","","","Not available."
"tfr","EQ_DHS","PUBLISHED","2011","AFR","CMR","","","","CMRDHS201104","","5.4 [4.9-5.9]","5.00000","5.00000","6.00000",""
"tfr","EQ_DHS","PUBLISHED","2011","AFR","CMR","","","","CMRDHS201105","","7.3 [6.8-7.8]","7.00000","7.00000","8.00000",""
"tfr","EQ_DHS","PUBLISHED","2011","AFR","CMR","","","","CMRDHS201106","","4.6 [4.1-5.1]","5.00000","4.00000","5.00000",""
"tfr","EQ_DHS","PUBLISHED","2011","AFR","CMR","","","","CMRDHS201107","","6.7 [6.2-7.2]","7.00000","6.00000","7.00000",""
"tfr","EQ_DHS","PUBLISHED","2018","AFR","CMR","","","","CMRDHS201806","","No data","","","","Not available."
"tfr","EQ_DHS","PUBLISHED","2018","AFR","CMR","","","","CMRDHS201807","","No data","","","","Not available."
"tfr","EQ_DHS","PUBLISHED","2018","AFR","CMR","","","","CMRDHS201808","","No data","","","","Not available."
"tfr","EQ_DHS","PUBLISHED","2018","AFR","CMR","","","","CMRDHS201809","","No data","","","","Not available."
"tfr","EQ_DHS","PUBLISHED","2018","AFR","CMR","","","","CMRDHS201810","","No data","","","","Not available."
"tfr","EQ_DHS","PUBLISHED","1994","AFR","CAF","","","","CAFDHS199401","","5.6 [5.2-6.0]","6.00000","5.00000","6.00000",""
