"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","ADVERTISINGTYPE","Display Value","Numeric","Low","High","Comments"
"SA_0000001511_ARCHIVED","PUBLISHED","2012","EUR","AND","SA_BEER_ADS","no restrictions","","","",""
"SA_0000001511_ARCHIVED","PUBLISHED","2012","WPR","FJI","SA_BEER_ADS","no restrictions","","","",""
"SA_0000001511_ARCHIVED","PUBLISHED","2012","AFR","MOZ","SA_BEER_ADS","no restrictions","","","",""
"SA_0000001511_ARCHIVED","PUBLISHED","2012","AFR","NAM","SA_WINE_ADS","no restrictions","","","",""
"SA_0000001511_ARCHIVED","PUBLISHED","2012","EUR","NOR","SA_WINE_ADS","ban","","","",""
"SA_0000001511_ARCHIVED","PUBLISHED","2012","EMR","PAK","SA_BEER_ADS","ban","","","",""
"SA_0000001511_ARCHIVED","PUBLISHED","2012","EUR","PRT","SA_WINE_ADS","partial restriction time/place/content ","","","",""
"SA_0000001511_ARCHIVED","PUBLISHED","2012","EUR","MDA","SA_BEER_ADS","no restrictions","","","",""
"SA_0000001511_ARCHIVED","PUBLISHED","2012","AFR","SEN","SA_WINE_ADS","ban","","","",""
"SA_0000001511_ARCHIVED","PUBLISHED","2012","SEAR","LKA","SA_BEER_ADS","ban","","","",""
"SA_0000001511_ARCHIVED","PUBLISHED","2012","SEAR","TLS","SA_SPIRITS_ADS","no restrictions","","","",""
"SA_0000001511_ARCHIVED","PUBLISHED","2012","AFR","TGO","SA_WINE_ADS","no restrictions","","","",""
"SA_0000001511_ARCHIVED","PUBLISHED","2012","AFR","UGA","SA_SPIRITS_ADS","no restrictions","","","",""
"SA_0000001511_ARCHIVED","PUBLISHED","2012","EUR","GBR","SA_BEER_ADS","voluntary/self-restricted","","","",""
"SA_0000001511_ARCHIVED","PUBLISHED","2012","EUR","GBR","SA_SPIRITS_ADS","voluntary/self-restricted","","","",""
"SA_0000001511_ARCHIVED","PUBLISHED","2012","AFR","ZWE","SA_SPIRITS_ADS","ban","","","",""
"SA_0000001511_ARCHIVED","PUBLISHED","2012","EMR","DJI","SA_BEER_ADS","","","","","missing data"
"SA_0000001511_ARCHIVED","PUBLISHED","2012","AFR","DZA","SA_WINE_ADS","ban","","","",""
"SA_0000001511_ARCHIVED","PUBLISHED","2012","WPR","CHN","SA_BEER_ADS","partial restriction time/place/content ","","","",""
"SA_0000001511_ARCHIVED","PUBLISHED","2012","AFR","GMB","SA_WINE_ADS","no restrictions","","","",""
"SA_0000001511_ARCHIVED","PUBLISHED","2012","EMR","IRN","SA_SPIRITS_ADS","ban","","","",""
"SA_0000001511_ARCHIVED","PUBLISHED","2012","WPR","JPN","SA_WINE_ADS","no restrictions","","","",""
"SA_0000001511_ARCHIVED","PUBLISHED","2012","EUR","KGZ","SA_BEER_ADS","partial restriction time/place","","","",""
"SA_0000001511_ARCHIVED","PUBLISHED","2012","AFR","MRT","SA_WINE_ADS","ban","","","",""
"SA_0000001511_ARCHIVED","PUBLISHED","2012","AFR","MUS","SA_BEER_ADS","ban","","","",""
"SA_0000001511_ARCHIVED","PUBLISHED","2012","SEAR","NPL","SA_WINE_ADS","no restrictions","","","",""
"SA_0000001511_ARCHIVED","PUBLISHED","2012","AFR","NGA","SA_WINE_ADS","partial restriction time/place/content ","","","",""
"SA_0000001511_ARCHIVED","PUBLISHED","2012","EUR","MDA","SA_SPIRITS_ADS","partial restriction time/place","","","",""
"SA_0000001511_ARCHIVED","PUBLISHED","2012","EUR","ROU","SA_WINE_ADS","partial restriction time/place","","","",""
"SA_0000001511_ARCHIVED","PUBLISHED","2012","AMR","VCT","SA_WINE_ADS","no restrictions","","","",""
"SA_0000001511_ARCHIVED","PUBLISHED","2012","EUR","SRB","SA_BEER_ADS","partial restriction content","","","",""
"SA_0000001511_ARCHIVED","PUBLISHED","2012","EUR","SRB","SA_SPIRITS_ADS","partial restriction content","","","",""
"SA_0000001511_ARCHIVED","PUBLISHED","2012","EUR","SVN","SA_SPIRITS_ADS","ban","","","",""
"SA_0000001511_ARCHIVED","PUBLISHED","2012","SEAR","LKA","SA_SPIRITS_ADS","ban","","","",""
"SA_0000001511_ARCHIVED","PUBLISHED","2012","EUR","TJK","SA_BEER_ADS","ban","","","",""
"SA_0000001511_ARCHIVED","PUBLISHED","2012","AMR","USA","SA_BEER_ADS","voluntary/self-restricted","","","",""
"SA_0000001511_ARCHIVED","PUBLISHED","2012","WPR","VNM","SA_BEER_ADS","no restrictions","","","",""
"SA_0000001511_ARCHIVED","PUBLISHED","2012","AFR","DZA","SA_BEER_ADS","ban","","","",""
"SA_0000001511_ARCHIVED","PUBLISHED","2012","AFR","GAB","SA_WINE_ADS","no restrictions","","","",""
"SA_0000001511_ARCHIVED","PUBLISHED","2012","AFR","GMB","SA_BEER_ADS","no restrictions","","","",""
"SA_0000001511_ARCHIVED","PUBLISHED","2012","WPR","JPN","SA_SPIRITS_ADS","no restrictions","","","",""
"SA_0000001511_ARCHIVED","PUBLISHED","2012","AFR","MWI","SA_WINE_ADS","no restrictions","","","",""
"SA_0000001511_ARCHIVED","PUBLISHED","2012","AFR","MRT","SA_BEER_ADS","ban","","","",""
"SA_0000001511_ARCHIVED","PUBLISHED","2012","AFR","NGA","SA_BEER_ADS","partial restriction time/place/content ","","","",""
"SA_0000001511_ARCHIVED","PUBLISHED","2012","WPR","PLW","SA_SPIRITS_ADS","no restrictions","","","",""
"SA_0000001511_ARCHIVED","PUBLISHED","2012","EUR","PRT","SA_BEER_ADS","partial restriction time/place/content ","","","",""
