"GHO","PUBLISHSTATE","REGION","COUNTRY","SEX","Display Value","Numeric","Low","High","Comments"
"M_def_1_prev_adult","PUBLISHED","EUR","ALB","BTSX","Not available","","","","Data not reported / not available"
"M_def_1_prev_adult","PUBLISHED","EUR","MCO","MLE","Not available","","","","Data not reported / not available"
"M_def_1_prev_adult","PUBLISHED","AFR","BEN","BTSX","Not available","","","","Data not reported / not available"
"M_def_1_prev_adult","PUBLISHED","AFR","SYC","BTSX","Not available","","","","Data not reported / not available"
"M_def_1_prev_adult","PUBLISHED","EUR","SMR","MLE","Not available","","","","Data not reported / not available"
"M_def_1_prev_adult","PUBLISHED","AFR","GIN","BTSX","Not available","","","","Data not reported / not available"
"M_def_1_prev_adult","PUBLISHED","AFR","GNB","BTSX","Not available","","","","Data not reported / not available"
"M_def_1_prev_adult","PUBLISHED","AMR","LCA","FMLE","Not available","","","","Data not reported / not available"
"M_def_1_prev_adult","PUBLISHED","AFR","GHA","BTSX","Not available","","","","Data not reported / not available"
"M_def_1_prev_adult","PUBLISHED","AFR","SEN","BTSX","Not available","","","","Data not reported / not available"
"M_def_1_prev_adult","PUBLISHED","EMR","SDN","BTSX","Not available","","","","Data not reported / not available"
"M_def_1_prev_adult","PUBLISHED","AFR","SSD","FMLE","Not available","","","","Data not reported / not available"
"M_def_1_prev_adult","PUBLISHED","AMR","ATG","BTSX","Not available","","","","Data not reported / not available"
"M_def_1_prev_adult","PUBLISHED","EUR","AUT","MLE","Not available","","","","Data not reported / not available"
"M_def_1_prev_adult","PUBLISHED","SEAR","TLS","BTSX","Not available","","","","Data not reported / not available"
"M_def_1_prev_adult","PUBLISHED","AFR","BFA","FMLE","0.1","0.10000","","",""
"M_def_1_prev_adult","PUBLISHED","AFR","LSO","FMLE","0.7","0.70000","","",""
"M_def_1_prev_adult","PUBLISHED","EMR","OMN","FMLE","0.7","0.70000","","","Only Omanis were surveyed."
"M_def_1_prev_adult","PUBLISHED","EMR","IRN","FMLE","0.9","0.90000","","",""
"M_def_1_prev_adult","PUBLISHED","WPR","MYS","FMLE","1.0","1.00000","","",""
"M_def_1_prev_adult","PUBLISHED","WPR","VNM","FMLE","1.4","1.40000","","",""
"M_def_1_prev_adult","PUBLISHED","EMR","SAU","FMLE","1.5","1.50000","","",""
"M_def_1_prev_adult","PUBLISHED","AFR","DZA","FMLE","1.7","1.70000","","",""
"M_def_1_prev_adult","PUBLISHED","AFR","TGO","FMLE","1.8","1.80000","","",""
"M_def_1_prev_adult","PUBLISHED","AFR","COM","FMLE","2.0","2.00000","","",""
"M_def_1_prev_adult","PUBLISHED","WPR","CHN","FMLE","2.4","2.40000","","",""
"M_def_1_prev_adult","PUBLISHED","AFR","MLI","FMLE","2.7","2.70000","","",""
"M_def_1_prev_adult","PUBLISHED","EMR","QAT","FMLE","3.1","3.10000","","",""
"M_def_1_prev_adult","PUBLISHED","EUR","ARM","FMLE","3.2","3.20000","","",""
"M_def_1_prev_adult","PUBLISHED","AFR","MUS","FMLE","3.7","3.70000","","",""
"M_def_1_prev_adult","PUBLISHED","AFR","NGA","BTSX","3.9","3.90000","","",""
"M_def_1_prev_adult","PUBLISHED","EUR","ALB","FMLE","4.2","4.20000","","",""
"M_def_1_prev_adult","PUBLISHED","EUR","GEO","FMLE","4.8","4.80000","","",""
"M_def_1_prev_adult","PUBLISHED","AMR","PRY","FMLE","6.1","6.10000","","",""
"M_def_1_prev_adult","PUBLISHED","AMR","SUR","FMLE","6.6","6.60000","","",""
"M_def_1_prev_adult","PUBLISHED","AMR","JAM","FMLE","7.2","7.20000","","",""
"M_def_1_prev_adult","PUBLISHED","AFR","NGA","MLE","7.3","7.30000","","",""
"M_def_1_prev_adult","PUBLISHED","AFR","BWA","FMLE","7.8","7.80000","","",""
"M_def_1_prev_adult","PUBLISHED","AMR","PER","FMLE","7.8","7.80000","","",""
"M_def_1_prev_adult","PUBLISHED","EMR","TUN","FMLE","8.2","8.20000","","",""
"M_def_1_prev_adult","PUBLISHED","WPR","PLW","FMLE","8.4","8.40000","","",""
"M_def_1_prev_adult","PUBLISHED","AFR","LBR","BTSX","9.9","9.90000","","",""
"M_def_1_prev_adult","PUBLISHED","AFR","UGA","MLE","10.3","10.30000","","",""
"M_def_1_prev_adult","PUBLISHED","SEAR","BTN","MLE","10.8","10.80000","","",""
"M_def_1_prev_adult","PUBLISHED","EMR","QAT","BTSX","12.1","12.10000","","",""
"M_def_1_prev_adult","PUBLISHED","EMR","PAK","BTSX","12.4","12.40000","","",""
"M_def_1_prev_adult","PUBLISHED","AMR","CRI","BTSX","13.4","13.40000","","",""
"M_def_1_prev_adult","PUBLISHED","WPR","WSM","FMLE","13.7","13.70000","","",""
"M_def_1_prev_adult","PUBLISHED","AFR","TZA","BTSX","14.1","14.10000","","",""
"M_def_1_prev_adult","PUBLISHED","AMR","JAM","BTSX","14.5","14.50000","","",""
"M_def_1_prev_adult","PUBLISHED","EMR","IRQ","BTSX","14.8","14.80000","","",""
"M_def_1_prev_adult","PUBLISHED","AMR","CUB","FMLE","15.9","15.90000","","",""
"M_def_1_prev_adult","PUBLISHED","AMR","ECU","BTSX","16.3","16.30000","","","The current smoking indicator is defined as the proportion of ever smokers who are current smokers."
"M_def_1_prev_adult","PUBLISHED","EMR","OMN","MLE","16.6","16.60000","","","Only Omanis were surveyed."
"M_def_1_prev_adult","PUBLISHED","EUR","AZE","BTSX","16.7","16.70000","","",""
"M_def_1_prev_adult","PUBLISHED","EUR","LUX","FMLE","18.0","18.00000","","",""
"M_def_1_prev_adult","PUBLISHED","AMR","COL","MLE","18.8","18.80000","","",""
"M_def_1_prev_adult","PUBLISHED","AFR","MRT","BTSX","18.9","18.90000","","",""
"M_def_1_prev_adult","PUBLISHED","EUR","FIN","FMLE","18.9","18.90000","","",""
"M_def_1_prev_adult","PUBLISHED","AFR","RWA","MLE","19.2","19.20000","","",""
"M_def_1_prev_adult","PUBLISHED","EUR","BEL","FMLE","19.9","19.90000","","",""
"M_def_1_prev_adult","PUBLISHED","AFR","MDG","FMLE","21.1","21.10000","","",""
"M_def_1_prev_adult","PUBLISHED","EMR","PAK","MLE","22.2","22.20000","","",""
"M_def_1_prev_adult","PUBLISHED","WPR","TUV","FMLE","22.7","22.70000","","",""
"M_def_1_prev_adult","PUBLISHED","EUR","CZE","FMLE","23.7","23.70000","","",""
"M_def_1_prev_adult","PUBLISHED","AFR","COM","MLE","23.8","23.80000","","",""
"M_def_1_prev_adult","PUBLISHED","WPR","VNM","BTSX","23.8","23.80000","","",""
"M_def_1_prev_adult","PUBLISHED","AFR","ZMB","MLE","24.3","24.30000","","",""
"M_def_1_prev_adult","PUBLISHED","AMR","HND","MLE","24.6","24.60000","","",""
"M_def_1_prev_adult","PUBLISHED","EUR","HUN","MLE","25.1","25.10000","","",""
"M_def_1_prev_adult","PUBLISHED","AFR","CIV","MLE","26.2","26.20000","","",""
"M_def_1_prev_adult","PUBLISHED","SEAR","BGD","BTSX","26.2","26.20000","","",""
"M_def_1_prev_adult","PUBLISHED","EUR","SVK","FMLE","26.3","26.30000","","",""
"M_def_1_prev_adult","PUBLISHED","WPR","COK","FMLE","27.6","27.60000","","",""
"M_def_1_prev_adult","PUBLISHED","AMR","VEN","MLE","28.9","28.90000","","",""
"M_def_1_prev_adult","PUBLISHED","EUR","CHE","MLE","29.7","29.70000","","",""
"M_def_1_prev_adult","PUBLISHED","EUR","POL","MLE","30.0","30.00000","","",""
"M_def_1_prev_adult","PUBLISHED","AMR","GRD","MLE","30.3","30.30000","","",""
"M_def_1_prev_adult","PUBLISHED","AMR","GUY","MLE","30.7","30.70000","","",""
"M_def_1_prev_adult","PUBLISHED","AMR","URY","MLE","30.7","30.70000","","",""
"M_def_1_prev_adult","PUBLISHED","AMR","CHL","FMLE","31.0","31.00000","","",""
"M_def_1_prev_adult","PUBLISHED","AMR","MEX","MLE","31.0","31.00000","","",""
"M_def_1_prev_adult","PUBLISHED","EUR","SRB","FMLE","31.6","31.60000","","",""
"M_def_1_prev_adult","PUBLISHED","EMR","BHR","MLE","33.4","33.40000","","",""
"M_def_1_prev_adult","PUBLISHED","EMR","LBN","FMLE","34.0","34.00000","","",""
"M_def_1_prev_adult","PUBLISHED","AMR","ECU","MLE","34.1","34.10000","","","The current smoking indicator is defined as the proportion of ever smokers who are current smokers."
"M_def_1_prev_adult","PUBLISHED","EUR","SRB","BTSX","34.7","34.70000","","",""
"M_def_1_prev_adult","PUBLISHED","EUR","PRT","MLE","35.1","35.10000","","",""
"M_def_1_prev_adult","PUBLISHED","EUR","HRV","BTSX","37.4","37.40000","","",""
"M_def_1_prev_adult","PUBLISHED","EMR","LBN","MLE","43.0","43.00000","","",""
"M_def_1_prev_adult","PUBLISHED","AFR","SLE","MLE","43.1","43.10000","","",""
"M_def_1_prev_adult","PUBLISHED","EUR","MDA","MLE","43.6","43.60000","","",""
"M_def_1_prev_adult","PUBLISHED","WPR","FSM","FMLE","46.9","46.90000","","",""
"M_def_1_prev_adult","PUBLISHED","AFR","MDG","MLE","48.9","48.90000","","",""
"M_def_1_prev_adult","PUBLISHED","WPR","NRU","BTSX","52.9","52.90000","","",""
"M_def_1_prev_adult","PUBLISHED","EUR","RUS","MLE","53.3","53.30000","","",""
"M_def_1_prev_adult","PUBLISHED","AFR","BDI","BTSX","Not available","","","","Data not reported / not available"
"M_def_1_prev_adult","PUBLISHED","AFR","SSD","MLE","Not available","","","","Data not reported / not available"
"M_def_1_prev_adult","PUBLISHED","EUR","AUT","FMLE","Not available","","","","Data not reported / not available"
"M_def_1_prev_adult","PUBLISHED","EUR","FRA","MLE","Not available","","","","Data not reported / not available"
"M_def_1_prev_adult","PUBLISHED","EUR","MCO","FMLE","Not available","","","","Data not reported / not available"
"M_def_1_prev_adult","PUBLISHED","AFR","AGO","FMLE","Not available","","","","Data not reported / not available"
"M_def_1_prev_adult","PUBLISHED","EMR","JOR","MLE","Not available","","","","Data not reported / not available"
"M_def_1_prev_adult","PUBLISHED","EUR","TJK","BTSX","Not available","","","","Data not reported / not available"
"M_def_1_prev_adult","PUBLISHED","WPR","LAO","BTSX","Not available","","","","Data not reported / not available"
"M_def_1_prev_adult","PUBLISHED","EMR","AFG","FMLE","Not available","","","","Data not reported / not available"
"M_def_1_prev_adult","PUBLISHED","AFR","NER","BTSX","Not available","","","","Data not reported / not available"
"M_def_1_prev_adult","PUBLISHED","WPR","TON","BTSX","Not available","","","","Data not reported / not available"
