"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","AGEGROUP","Display Value","Numeric","Low","High","Comments"
"MALARIA_15049","PUBLISHED","1994","AMR","CRI","","4445","4445.00000","","",""
"MALARIA_15049","PUBLISHED","1994","EUR","HRV","","15","15.00000","","",""
"MALARIA_15049","PUBLISHED","1994","EUR","CZE","","11","11.00000","","",""
"MALARIA_15049","PUBLISHED","1994","EUR","DNK","","136","136.00000","","",""
"MALARIA_15049","PUBLISHED","1994","EMR","DJI","","6140","6140.00000","","",""
"MALARIA_15049","PUBLISHED","1994","AMR","DOM","","1670","1670.00000","","",""
"MALARIA_15049","PUBLISHED","1994","AMR","ECU","","30006","30006.00000","","",""
"MALARIA_15049","PUBLISHED","1994","EMR","EGY","","527","527.00000","","",""
"MALARIA_15049","PUBLISHED","1994","AMR","SLV","","2803","2803.00000","","",""
"MALARIA_15049","PUBLISHED","1994","AFR","GNQ","","14827","14827.00000","","",""
"MALARIA_15049","PUBLISHED","1994","EUR","EST","","11","11.00000","","",""
"MALARIA_15049","PUBLISHED","1994","AFR","ETH","","358469","358469.00000","","",""
"MALARIA_15049","PUBLISHED","1994","EUR","FIN","","42","42.00000","","",""
"MALARIA_15049","PUBLISHED","1995","AFR","BWA","","17599","17599.00000","","",""
"MALARIA_15049","PUBLISHED","1995","AMR","BRA","","565727","565727.00000","","",""
"MALARIA_15049","PUBLISHED","1995","EUR","BGR","","51","51.00000","","",""
"MALARIA_15049","PUBLISHED","1995","AFR","BFA","","501020","501020.00000","","",""
"MALARIA_15049","PUBLISHED","1995","AFR","BDI","","932794","932794.00000","","",""
"MALARIA_15049","PUBLISHED","1995","WPR","KHM","","76923","76923.00000","","",""
"MALARIA_15049","PUBLISHED","1995","AFR","CMR","","784321","784321.00000","","",""
"MALARIA_15049","PUBLISHED","1995","AFR","CPV","","127","127.00000","","",""
"MALARIA_15049","PUBLISHED","1995","AFR","CAF","","100962","100962.00000","","",""
"MALARIA_15049","PUBLISHED","1995","AFR","TCD","","293564","293564.00000","","",""
"MALARIA_15049","PUBLISHED","1995","WPR","CHN","","47118","47118.00000","","",""
"MALARIA_15049","PUBLISHED","1995","AMR","COL","","187082","187082.00000","","",""
"MALARIA_15049","PUBLISHED","1995","AFR","COM","","15707","15707.00000","","",""
"MALARIA_15049","PUBLISHED","1995","AFR","COG","","28008","28008.00000","","",""
"MALARIA_15049","PUBLISHED","1995","AMR","CRI","","4515","4515.00000","","",""
"MALARIA_15049","PUBLISHED","1995","EUR","HRV","","11","11.00000","","",""
"MALARIA_15049","PUBLISHED","1995","EUR","CZE","","16","16.00000","","",""
"MALARIA_15049","PUBLISHED","1995","AFR","CIV","","755812","755812.00000","","",""
"MALARIA_15049","PUBLISHED","1995","EUR","DNK","","172","172.00000","","",""
"MALARIA_15049","PUBLISHED","1995","EMR","DJI","","5982","5982.00000","","",""
"MALARIA_15049","PUBLISHED","1995","AMR","DOM","","1808","1808.00000","","",""
"MALARIA_15049","PUBLISHED","1995","AMR","ECU","","18128","18128.00000","","",""
"MALARIA_15049","PUBLISHED","1995","EMR","EGY","","322","322.00000","","",""
"MALARIA_15049","PUBLISHED","1995","AMR","SLV","","3362","3362.00000","","",""
"MALARIA_15049","PUBLISHED","1995","AFR","GNQ","","12530","12530.00000","","",""
"MALARIA_15049","PUBLISHED","1995","AFR","ERI","","81183","81183.00000","","",""
"MALARIA_15049","PUBLISHED","1995","EUR","EST","","26","26.00000","","",""
"MALARIA_15049","PUBLISHED","1995","AFR","ETH","","412609","412609.00000","","",""
"MALARIA_15049","PUBLISHED","1995","EUR","FIN","","28","28.00000","","",""
"MALARIA_15049","PUBLISHED","1996","AMR","BRA","","455194","455194.00000","","",""
"MALARIA_15049","PUBLISHED","1996","EUR","BGR","","33","33.00000","","",""
"MALARIA_15049","PUBLISHED","1996","AFR","BFA","","582658","582658.00000","","",""
"MALARIA_15049","PUBLISHED","1996","AFR","BDI","","974226","974226.00000","","",""
"MALARIA_15049","PUBLISHED","1996","WPR","KHM","","74883","74883.00000","","",""
"MALARIA_15049","PUBLISHED","1996","AFR","CMR","","931311","931311.00000","","",""
"MALARIA_15049","PUBLISHED","1996","AFR","CPV","","77","77.00000","","",""
"MALARIA_15049","PUBLISHED","1996","AFR","CAF","","95259","95259.00000","","",""
"MALARIA_15049","PUBLISHED","1996","AFR","TCD","","278048","278048.00000","","",""
"MALARIA_15049","PUBLISHED","1996","WPR","CHN","","33382","33382.00000","","",""
"MALARIA_15049","PUBLISHED","1996","AMR","COL","","135923","135923.00000","","",""
"MALARIA_15049","PUBLISHED","1996","AFR","COM","","15509","15509.00000","","",""
"MALARIA_15049","PUBLISHED","1996","AFR","COG","","14000","14000.00000","","",""
"MALARIA_15049","PUBLISHED","1996","AMR","CRI","","5480","5480.00000","","",""
"MALARIA_15049","PUBLISHED","1996","EUR","HRV","","9","9.00000","","",""
"MALARIA_15049","PUBLISHED","1996","EUR","CZE","","15","15.00000","","",""
"MALARIA_15049","PUBLISHED","1996","AFR","CIV","","1109011","1109011.00000","","",""
"MALARIA_15049","PUBLISHED","1996","AFR","COD","","198064","198064.00000","","",""
"MALARIA_15049","PUBLISHED","1996","EUR","DNK","","191","191.00000","","",""
"MALARIA_15049","PUBLISHED","1996","EMR","DJI","","6105","6105.00000","","",""
"MALARIA_15049","PUBLISHED","1996","AMR","DOM","","1414","1414.00000","","",""
"MALARIA_15049","PUBLISHED","1996","AMR","ECU","","11882","11882.00000","","",""
"MALARIA_15049","PUBLISHED","1996","EMR","EGY","","25","25.00000","","",""
"MALARIA_15049","PUBLISHED","1996","AMR","SLV","","5888","5888.00000","","",""
"MALARIA_15049","PUBLISHED","1996","AFR","ERI","","129908","129908.00000","","",""
"MALARIA_15049","PUBLISHED","1996","EUR","EST","","3","3.00000","","",""
"MALARIA_15049","PUBLISHED","1996","AFR","ETH","","478411","478411.00000","","",""
"MALARIA_15049","PUBLISHED","1996","EUR","FIN","","53","53.00000","","",""
"MALARIA_15049","PUBLISHED","1997","AMR","BRA","","392976","392976.00000","","",""
"MALARIA_15049","PUBLISHED","1997","EUR","BGR","","30","30.00000","","",""
"MALARIA_15049","PUBLISHED","1997","AFR","BFA","","672752","672752.00000","","",""
"MALARIA_15049","PUBLISHED","1997","AFR","BDI","","670857","670857.00000","","",""
"MALARIA_15049","PUBLISHED","1997","WPR","KHM","","88029","88029.00000","","",""
"MALARIA_15049","PUBLISHED","1997","AFR","CMR","","787796","787796.00000","","",""
"MALARIA_15049","PUBLISHED","1997","AFR","CPV","","20","20.00000","","",""
"MALARIA_15049","PUBLISHED","1997","AFR","CAF","","99718","99718.00000","","",""
"MALARIA_15049","PUBLISHED","1997","AFR","TCD","","343186","343186.00000","","",""
"MALARIA_15049","PUBLISHED","1997","WPR","CHN","","26800","26800.00000","","",""
"MALARIA_15049","PUBLISHED","1997","AMR","COL","","180898","180898.00000","","",""
"MALARIA_15049","PUBLISHED","1997","AFR","COG","","9491","9491.00000","","",""
"MALARIA_15049","PUBLISHED","1997","AMR","CRI","","4712","4712.00000","","",""
"MALARIA_15049","PUBLISHED","1997","EUR","HRV","","9","9.00000","","",""
"MALARIA_15049","PUBLISHED","1997","EUR","CZE","","20","20.00000","","",""
"MALARIA_15049","PUBLISHED","1997","AFR","CIV","","983089","983089.00000","","",""
"MALARIA_15049","PUBLISHED","1997","EUR","DNK","","213","213.00000","","",""
"MALARIA_15049","PUBLISHED","1997","EMR","DJI","","4314","4314.00000","","",""
"MALARIA_15049","PUBLISHED","1997","AMR","DOM","","816","816.00000","","",""
"MALARIA_15049","PUBLISHED","1997","AMR","ECU","","16365","16365.00000","","",""
"MALARIA_15049","PUBLISHED","1997","EMR","EGY","","11","11.00000","","",""
"MALARIA_15049","PUBLISHED","1997","AMR","SLV","","2719","2719.00000","","",""
"MALARIA_15049","PUBLISHED","1997","EUR","EST","","0","0.00000","","",""
"MALARIA_15049","PUBLISHED","1997","AFR","ETH","","509804","509804.00000","","",""
"MALARIA_15049","PUBLISHED","1997","EUR","FIN","","55","55.00000","","",""
"MALARIA_15049","PUBLISHED","1998","AMR","BRA","","471892","471892.00000","","",""
"MALARIA_15049","PUBLISHED","1998","EUR","BGR","","19","19.00000","","",""
"MALARIA_15049","PUBLISHED","1998","AFR","BFA","AGE0-4","307688","307688.00000","","",""
"MALARIA_15049","PUBLISHED","1998","AFR","BFA","","721480","721480.00000","","",""
"MALARIA_15049","PUBLISHED","1998","AFR","BDI","","687301","687301.00000","","",""
"MALARIA_15049","PUBLISHED","1998","WPR","KHM","","58874","58874.00000","","",""
"MALARIA_15049","PUBLISHED","1998","AFR","CMR","","664413","664413.00000","","",""
"MALARIA_15049","PUBLISHED","1998","AFR","CPV","","41","41.00000","","",""
"MALARIA_15049","PUBLISHED","1998","AFR","CAF","","105664","105664.00000","","",""
"MALARIA_15049","PUBLISHED","1998","AFR","TCD","","395205","395205.00000","","",""
"MALARIA_15049","PUBLISHED","1998","WPR","CHN","","27090","27090.00000","","",""
"MALARIA_15049","PUBLISHED","1998","AMR","COL","","185455","185455.00000","","",""
"MALARIA_15049","PUBLISHED","1998","AFR","COM","","3844","3844.00000","","",""
"MALARIA_15049","PUBLISHED","1998","AFR","COG","","17122","17122.00000","","",""
"MALARIA_15049","PUBLISHED","1998","AMR","CRI","","5148","5148.00000","","",""
"MALARIA_15049","PUBLISHED","1998","EUR","HRV","","9","9.00000","","",""
"MALARIA_15049","PUBLISHED","1998","EUR","CZE","","28","28.00000","","",""
"MALARIA_15049","PUBLISHED","1998","SEAR","PRK","","1085","1085.00000","","",""
"MALARIA_15049","PUBLISHED","1998","AFR","COD","","141353","141353.00000","","",""
"MALARIA_15049","PUBLISHED","1998","EUR","DNK","","174","174.00000","","",""
"MALARIA_15049","PUBLISHED","1998","EMR","DJI","","5920","5920.00000","","",""
"MALARIA_15049","PUBLISHED","1998","AMR","DOM","","2006","2006.00000","","",""
"MALARIA_15049","PUBLISHED","1998","AMR","ECU","","43696","43696.00000","","",""
"MALARIA_15049","PUBLISHED","1998","EMR","EGY","","13","13.00000","","",""
"MALARIA_15049","PUBLISHED","1998","AMR","SLV","","1182","1182.00000","","",""
"MALARIA_15049","PUBLISHED","1998","AFR","ERI","","255150","255150.00000","","",""
"MALARIA_15049","PUBLISHED","1998","EUR","EST","","2","2.00000","","",""
"MALARIA_15049","PUBLISHED","1998","AFR","ETH","","604960","604960.00000","","",""
"MALARIA_15049","PUBLISHED","1998","EUR","FIN","","41","41.00000","","",""
"MALARIA_15049","PUBLISHED","1999","AMR","BRA","","609594","609594.00000","","",""
"MALARIA_15049","PUBLISHED","1999","EUR","BGR","","47","47.00000","","",""
"MALARIA_15049","PUBLISHED","1999","AFR","BFA","AGE0-4","373829","373829.00000","","",""
"MALARIA_15049","PUBLISHED","1999","AFR","BFA","","867866","867866.00000","","",""
"MALARIA_15049","PUBLISHED","1999","AFR","BDI","","1936584","1936584.00000","","",""
"MALARIA_15049","PUBLISHED","1999","WPR","KHM","","64679","64679.00000","","",""
"MALARIA_15049","PUBLISHED","1999","AFR","CPV","","29","29.00000","","",""
"MALARIA_15049","PUBLISHED","1999","AFR","CAF","AGE0-4","51369","51369.00000","","",""
"MALARIA_15049","PUBLISHED","1999","AFR","CAF","","127964","127964.00000","","",""
"MALARIA_15049","PUBLISHED","1999","AFR","TCD","","392815","392815.00000","","",""
"MALARIA_15049","PUBLISHED","1999","WPR","CHN","","26797","26797.00000","","",""
"MALARIA_15049","PUBLISHED","1999","AMR","COL","","66845","66845.00000","","",""
"MALARIA_15049","PUBLISHED","1999","AFR","COM","","9793","9793.00000","","",""
"MALARIA_15049","PUBLISHED","1999","AMR","CRI","","3998","3998.00000","","",""
"MALARIA_15049","PUBLISHED","1999","EUR","HRV","","9","9.00000","","",""
"MALARIA_15049","PUBLISHED","1999","EUR","CZE","","16","16.00000","","",""
"MALARIA_15049","PUBLISHED","1999","SEAR","PRK","","7980","7980.00000","","",""
"MALARIA_15049","PUBLISHED","1999","AFR","COD","","1508042","1508042.00000","","",""
"MALARIA_15049","PUBLISHED","1999","EUR","DNK","","207","207.00000","","",""
"MALARIA_15049","PUBLISHED","1999","EMR","DJI","","6140","6140.00000","","",""
"MALARIA_15049","PUBLISHED","1999","AMR","DOM","","3589","3589.00000","","",""
"MALARIA_15049","PUBLISHED","1999","AMR","ECU","","87620","87620.00000","","",""
"MALARIA_15049","PUBLISHED","1999","EMR","EGY","","61","61.00000","","",""
"MALARIA_15049","PUBLISHED","1999","AMR","SLV","","1230","1230.00000","","",""
"MALARIA_15049","PUBLISHED","1999","AFR","ERI","","147062","147062.00000","","",""
"MALARIA_15049","PUBLISHED","1999","EUR","EST","","0","0.00000","","",""
"MALARIA_15049","PUBLISHED","1999","AFR","ETH","","647919","647919.00000","","",""
"MALARIA_15049","PUBLISHED","1999","EUR","FIN","","30","30.00000","","",""
"MALARIA_15049","PUBLISHED","2000","AMR","BRA","","610878","610878.00000","","",""
"MALARIA_15049","PUBLISHED","2000","EUR","BGR","","15","15.00000","","",""
"MALARIA_15049","PUBLISHED","2000","AFR","BFA","AGE0-4","454891","454891.00000","","",""
"MALARIA_15049","PUBLISHED","2000","AFR","BFA","","1032886","1032886.00000","","",""
"MALARIA_15049","PUBLISHED","2000","AFR","BDI","","3057239","3057239.00000","","",""
"MALARIA_15049","PUBLISHED","2000","WPR","KHM","","62439","62439.00000","","",""
"MALARIA_15049","PUBLISHED","2000","AFR","CAF","AGE0-4","35949","35949.00000","","",""
"MALARIA_15049","PUBLISHED","2000","AFR","CAF","","89614","89614.00000","","",""
"MALARIA_15049","PUBLISHED","2000","AFR","TCD","","369263","369263.00000","","",""
"MALARIA_15049","PUBLISHED","2000","WPR","CHN","","18620","18620.00000","","",""
"MALARIA_15049","PUBLISHED","2000","AMR","COL","","107616","107616.00000","","",""
"MALARIA_15049","PUBLISHED","2000","AFR","COM","AGE0-4","4790","4790.00000","","",""
"MALARIA_15049","PUBLISHED","2000","AMR","CRI","","1879","1879.00000","","",""
"MALARIA_15049","PUBLISHED","2000","EUR","HRV","","8","8.00000","","",""
"MALARIA_15049","PUBLISHED","2000","EUR","CZE","","23","23.00000","","",""
"MALARIA_15049","PUBLISHED","2000","AFR","CIV","AGE0-4","300179","300179.00000","","",""
"MALARIA_15049","PUBLISHED","2000","AFR","CIV","","1491943","1491943.00000","","",""
"MALARIA_15049","PUBLISHED","2000","SEAR","PRK","","73742","73742.00000","","",""
"MALARIA_15049","PUBLISHED","2000","AFR","COD","","964623","964623.00000","","",""
"MALARIA_15049","PUBLISHED","2000","EUR","DNK","","202","202.00000","","",""
"MALARIA_15049","PUBLISHED","2000","EMR","DJI","","4667","4667.00000","","",""
"MALARIA_15049","PUBLISHED","2000","AMR","DOM","","1215","1215.00000","","",""
"MALARIA_15049","PUBLISHED","2000","AMR","ECU","","98598","98598.00000","","",""
"MALARIA_15049","PUBLISHED","2000","EMR","EGY","","17","17.00000","","",""
"MALARIA_15049","PUBLISHED","2000","AMR","SLV","","745","745.00000","","",""
"MALARIA_15049","PUBLISHED","2000","AFR","ERI","AGE0-4","23081","23081.00000","","",""
"MALARIA_15049","PUBLISHED","2000","AFR","ERI","","119155","119155.00000","","",""
"MALARIA_15049","PUBLISHED","2000","EUR","EST","","4","4.00000","","",""
"MALARIA_15049","PUBLISHED","2000","AFR","ETH","","383382","383382.00000","","",""
"MALARIA_15049","PUBLISHED","2001","EUR","BGR","","15","15.00000","","",""
"MALARIA_15049","PUBLISHED","2001","AMR","COL","","206195","206195.00000","","",""
"MALARIA_15049","PUBLISHED","2001","AFR","COM","AGE0-4","2321","2321.00000","","",""
"MALARIA_15049","PUBLISHED","2001","AFR","COM","","3718","3718.00000","","",""
"MALARIA_15049","PUBLISHED","2001","AMR","CRI","","1363","1363.00000","","",""
"MALARIA_15049","PUBLISHED","2001","EUR","HRV","","6","6.00000","","",""
"MALARIA_15049","PUBLISHED","2001","EUR","CZE","","26","26.00000","","",""
"MALARIA_15049","PUBLISHED","2001","AFR","COD","","2199247","2199247.00000","","",""
"MALARIA_15049","PUBLISHED","2001","EUR","DNK","","154","154.00000","","",""
"MALARIA_15049","PUBLISHED","2001","EMR","DJI","","4312","4312.00000","","",""
"MALARIA_15049","PUBLISHED","2001","AMR","DOM","","1038","1038.00000","","",""
"MALARIA_15049","PUBLISHED","2001","AMR","ECU","","108903","108903.00000","","",""
"MALARIA_15049","PUBLISHED","2001","EMR","EGY","","11","11.00000","","",""
"MALARIA_15049","PUBLISHED","2001","EUR","EST","","1","1.00000","","",""
"MALARIA_15049","PUBLISHED","2002","EUR","BGR","","18","18.00000","","",""
"MALARIA_15049","PUBLISHED","2002","AMR","COL","","195719","195719.00000","","",""
"MALARIA_15049","PUBLISHED","2002","AMR","CRI","","1021","1021.00000","","",""
"MALARIA_15049","PUBLISHED","2002","EUR","HRV","","7","7.00000","","",""
"MALARIA_15049","PUBLISHED","2002","EUR","CZE","","21","21.00000","","",""
"MALARIA_15049","PUBLISHED","2002","EUR","DNK","","135","135.00000","","",""
"MALARIA_15049","PUBLISHED","2002","EMR","DJI","","5021","5021.00000","","",""
"MALARIA_15049","PUBLISHED","2002","AMR","DOM","","1296","1296.00000","","",""
"MALARIA_15049","PUBLISHED","2002","AMR","ECU","","86757","86757.00000","","",""
"MALARIA_15049","PUBLISHED","2002","EMR","EGY","","10","10.00000","","",""
"MALARIA_15049","PUBLISHED","2002","EUR","EST","","3","3.00000","","",""
"MALARIA_15049","PUBLISHED","2003","AMR","COL","","164722","164722.00000","","",""
"MALARIA_15049","PUBLISHED","2003","AMR","CRI","","718","718.00000","","",""
"MALARIA_15049","PUBLISHED","2003","AFR","COD","","4386638","4386638.00000","","",""
"MALARIA_15049","PUBLISHED","2003","EMR","DJI","","5036","5036.00000","","",""
"MALARIA_15049","PUBLISHED","2003","AMR","DOM","","1296","1296.00000","","",""
"MALARIA_15049","PUBLISHED","2003","AMR","ECU","","52065","52065.00000","","",""
"MALARIA_15049","PUBLISHED","2003","EMR","EGY","","45","45.00000","","",""
"MALARIA_15049","PUBLISHED","2004","AMR","COL","","116872","116872.00000","","",""
"MALARIA_15049","PUBLISHED","2004","AMR","CRI","","1289","1289.00000","","",""
"MALARIA_15049","PUBLISHED","2004","AMR","DOM","","2355","2355.00000","","",""
"MALARIA_15049","PUBLISHED","2004","AMR","ECU","","28730","28730.00000","","",""
"MALARIA_15049","PUBLISHED","1990","EUR","FRA","","4270","4270.00000","","",""
"MALARIA_15049","PUBLISHED","1990","AFR","GAB","","57450","57450.00000","","",""
"MALARIA_15049","PUBLISHED","1990","AFR","GMB","","222538","222538.00000","","",""
"MALARIA_15049","PUBLISHED","1990","EUR","GEO","","1","1.00000","","",""
"MALARIA_15049","PUBLISHED","1990","EUR","DEU","","976","976.00000","","",""
"MALARIA_15049","PUBLISHED","1990","AFR","GHA","","1438713","1438713.00000","","",""
"MALARIA_15049","PUBLISHED","1990","EUR","GRC","","28","28.00000","","",""
"MALARIA_15049","PUBLISHED","1990","AMR","GTM","","41711","41711.00000","","",""
"MALARIA_15049","PUBLISHED","1990","AFR","GIN","","21762","21762.00000","","",""
"MALARIA_15049","PUBLISHED","1990","AFR","GNB","","81835","81835.00000","","",""
"MALARIA_15049","PUBLISHED","1990","AMR","GUY","","22681","22681.00000","","",""
"MALARIA_15049","PUBLISHED","1990","AMR","HTI","","4806","4806.00000","","",""
"MALARIA_15049","PUBLISHED","1990","AMR","HND","","53095","53095.00000","","",""
"MALARIA_15049","PUBLISHED","1990","EUR","HUN","","17","17.00000","","",""
"MALARIA_15049","PUBLISHED","1990","EUR","ISL","","0","0.00000","","",""
"MALARIA_15049","PUBLISHED","1990","SEAR","IND","","2018783","2018783.00000","","",""
"MALARIA_15049","PUBLISHED","1990","SEAR","IDN","","171908","171908.00000","","",""
"MALARIA_15049","PUBLISHED","1990","EMR","IRN","","77470","77470.00000","","",""
"MALARIA_15049","PUBLISHED","1990","EMR","IRQ","","3924","3924.00000","","",""
"MALARIA_15049","PUBLISHED","1990","EUR","IRL","","12","12.00000","","",""
"MALARIA_15049","PUBLISHED","1990","EUR","ISR","","183","183.00000","","",""
"MALARIA_15049","PUBLISHED","1990","EUR","ITA","","521","521.00000","","",""
"MALARIA_15049","PUBLISHED","1990","EMR","JOR","","225","225.00000","","",""
"MALARIA_15049","PUBLISHED","1990","EUR","KAZ","","3","3.00000","","",""
"MALARIA_15049","PUBLISHED","1990","EUR","KGZ","","1","1.00000","","",""
"MALARIA_15049","PUBLISHED","1990","WPR","LAO","","22044","22044.00000","","",""
"MALARIA_15049","PUBLISHED","1990","EUR","LVA","","3","3.00000","","",""
"MALARIA_15049","PUBLISHED","1991","EUR","FRA","","3950","3950.00000","","",""
"MALARIA_15049","PUBLISHED","1991","AFR","GAB","","80247","80247.00000","","",""
"MALARIA_15049","PUBLISHED","1991","AFR","GMB","","215414","215414.00000","","",""
"MALARIA_15049","PUBLISHED","1991","EUR","GEO","","2","2.00000","","",""
"MALARIA_15049","PUBLISHED","1991","EUR","DEU","","900","900.00000","","",""
"MALARIA_15049","PUBLISHED","1991","AFR","GHA","","1372771","1372771.00000","","",""
"MALARIA_15049","PUBLISHED","1991","EUR","GRC","","45","45.00000","","",""
"MALARIA_15049","PUBLISHED","1991","AMR","GTM","","57829","57829.00000","","",""
"MALARIA_15049","PUBLISHED","1991","AFR","GIN","","17718","17718.00000","","",""
"MALARIA_15049","PUBLISHED","1991","AFR","GNB","","64123","64123.00000","","",""
"MALARIA_15049","PUBLISHED","1991","AMR","GUY","","42204","42204.00000","","",""
"MALARIA_15049","PUBLISHED","1991","AMR","HTI","","25511","25511.00000","","",""
"MALARIA_15049","PUBLISHED","1991","AMR","HND","","73352","73352.00000","","",""
"MALARIA_15049","PUBLISHED","1991","EUR","HUN","","16","16.00000","","",""
"MALARIA_15049","PUBLISHED","1991","EUR","ISL","","0","0.00000","","",""
"MALARIA_15049","PUBLISHED","1991","SEAR","IND","","2117460","2117460.00000","","",""
"MALARIA_15049","PUBLISHED","1991","SEAR","IDN","","132412","132412.00000","","",""
"MALARIA_15049","PUBLISHED","1991","EMR","IRN","","96340","96340.00000","","",""
"MALARIA_15049","PUBLISHED","1991","EMR","IRQ","","1764","1764.00000","","",""
"MALARIA_15049","PUBLISHED","1991","EUR","IRL","","11","11.00000","","",""
"MALARIA_15049","PUBLISHED","1991","EUR","ISR","","69","69.00000","","",""
"MALARIA_15049","PUBLISHED","1991","EUR","ITA","","471","471.00000","","",""
"MALARIA_15049","PUBLISHED","1991","EMR","JOR","","155","155.00000","","",""
"MALARIA_15049","PUBLISHED","1991","EUR","KAZ","","2","2.00000","","",""
"MALARIA_15049","PUBLISHED","1991","EMR","KWT","","342","342.00000","","",""
"MALARIA_15049","PUBLISHED","1991","EUR","KGZ","","1","1.00000","","",""
"MALARIA_15049","PUBLISHED","1991","WPR","LAO","","41048","41048.00000","","",""
"MALARIA_15049","PUBLISHED","1991","EUR","LVA","","2","2.00000","","",""
"MALARIA_15049","PUBLISHED","1992","EUR","FRA","","3430","3430.00000","","",""
"MALARIA_15049","PUBLISHED","1992","AFR","GAB","","100629","100629.00000","","",""
"MALARIA_15049","PUBLISHED","1992","AFR","GMB","","188035","188035.00000","","",""
"MALARIA_15049","PUBLISHED","1992","EUR","GEO","","1","1.00000","","",""
"MALARIA_15049","PUBLISHED","1992","EUR","DEU","","773","773.00000","","",""
"MALARIA_15049","PUBLISHED","1992","AFR","GHA","","1446947","1446947.00000","","",""
"MALARIA_15049","PUBLISHED","1992","EUR","GRC","","29","29.00000","","",""
"MALARIA_15049","PUBLISHED","1992","AMR","GTM","","57560","57560.00000","","",""
"MALARIA_15049","PUBLISHED","1992","AFR","GNB","","56073","56073.00000","","",""
"MALARIA_15049","PUBLISHED","1992","AMR","GUY","","39702","39702.00000","","",""
"MALARIA_15049","PUBLISHED","1992","AMR","HTI","","13457","13457.00000","","",""
"MALARIA_15049","PUBLISHED","1992","AMR","HND","","70838","70838.00000","","",""
"MALARIA_15049","PUBLISHED","1992","EUR","HUN","","9","9.00000","","",""
"MALARIA_15049","PUBLISHED","1992","EUR","ISL","","0","0.00000","","",""
"MALARIA_15049","PUBLISHED","1992","SEAR","IND","","2125826","2125826.00000","","",""
"MALARIA_15049","PUBLISHED","1992","SEAR","IDN","","103277","103277.00000","","",""
"MALARIA_15049","PUBLISHED","1992","EMR","IRN","","76971","76971.00000","","",""
"MALARIA_15049","PUBLISHED","1992","EMR","IRQ","","5752","5752.00000","","",""
"MALARIA_15049","PUBLISHED","1992","EUR","IRL","","15","15.00000","","",""
"MALARIA_15049","PUBLISHED","1992","EUR","ISR","","213","213.00000","","",""
"MALARIA_15049","PUBLISHED","1992","EUR","ITA","","499","499.00000","","",""
"MALARIA_15049","PUBLISHED","1992","EMR","JOR","","260","260.00000","","",""
"MALARIA_15049","PUBLISHED","1992","EUR","KAZ","","3","3.00000","","",""
"MALARIA_15049","PUBLISHED","1992","EMR","KWT","","1319","1319.00000","","",""
"MALARIA_15049","PUBLISHED","1992","EUR","KGZ","","2","2.00000","","",""
"MALARIA_15049","PUBLISHED","1992","WPR","LAO","","38500","38500.00000","","",""
"MALARIA_15049","PUBLISHED","1992","EUR","LVA","","6","6.00000","","",""
"MALARIA_15049","PUBLISHED","1993","EUR","FRA","","3700","3700.00000","","",""
"MALARIA_15049","PUBLISHED","1993","AFR","GAB","","70928","70928.00000","","",""
"MALARIA_15049","PUBLISHED","1993","EUR","GEO","","0","0.00000","","",""
"MALARIA_15049","PUBLISHED","1993","EUR","DEU","","732","732.00000","","",""
"MALARIA_15049","PUBLISHED","1993","AFR","GHA","","1697109","1697109.00000","","",""
"MALARIA_15049","PUBLISHED","1993","EUR","GRC","","35","35.00000","","",""
"MALARIA_15049","PUBLISHED","1993","AMR","GTM","","41868","41868.00000","","",""
"MALARIA_15049","PUBLISHED","1993","AFR","GNB","","158748","158748.00000","","",""
"MALARIA_15049","PUBLISHED","1993","AMR","GUY","","33172","33172.00000","","",""
"MALARIA_15049","PUBLISHED","1993","AMR","HTI","","853","853.00000","","",""
"MALARIA_15049","PUBLISHED","1993","AMR","HND","","44513","44513.00000","","",""
"MALARIA_15049","PUBLISHED","1993","EUR","HUN","","14","14.00000","","",""
"MALARIA_15049","PUBLISHED","1993","EUR","ISL","","0","0.00000","","",""
"MALARIA_15049","PUBLISHED","1993","SEAR","IND","","2207431","2207431.00000","","",""
"MALARIA_15049","PUBLISHED","1993","SEAR","IDN","","136367","136367.00000","","",""
"MALARIA_15049","PUBLISHED","1993","EMR","IRN","","64581","64581.00000","","",""
"MALARIA_15049","PUBLISHED","1993","EMR","IRQ","","49863","49863.00000","","",""
"MALARIA_15049","PUBLISHED","1993","EUR","IRL","","9","9.00000","","",""
"MALARIA_15049","PUBLISHED","1993","EUR","ISR","","58","58.00000","","",""
"MALARIA_15049","PUBLISHED","1993","EUR","ITA","","668","668.00000","","",""
"MALARIA_15049","PUBLISHED","1993","EMR","JOR","","266","266.00000","","",""
"MALARIA_15049","PUBLISHED","1993","EUR","KAZ","","9","9.00000","","",""
"MALARIA_15049","PUBLISHED","1993","EMR","KWT","","1379","1379.00000","","",""
"MALARIA_15049","PUBLISHED","1993","EUR","KGZ","","0","0.00000","","",""
"MALARIA_15049","PUBLISHED","1993","WPR","LAO","","41787","41787.00000","","",""
"MALARIA_15049","PUBLISHED","1993","EUR","LVA","","4","4.00000","","",""
"MALARIA_15049","PUBLISHED","1994","EUR","FRA","","3620","3620.00000","","",""
"MALARIA_15049","PUBLISHED","1994","AFR","GAB","","82245","82245.00000","","",""
"MALARIA_15049","PUBLISHED","1994","AFR","GMB","","299824","299824.00000","","",""
