"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","SEX","Display Value","Numeric","Low","High","Comments"
"MDG_0000000015","PUBLISHED","2007-2013","AFR","BEN","MLE","22","22.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AFR","BEN","FMLE","30","30.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AFR","CMR","FMLE","37","37.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AFR","CMR","MLE","43","43.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AFR","COD","FMLE","9","9.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AMR","DOM","MLE","46","46.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AFR","ETH","MLE","16","16.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AMR","GUY","FMLE","48","48.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","EUR","KGZ","FMLE","21","21.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","EUR","KGZ","MLE","66","66.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AFR","MLI","MLE","10","10.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AFR","MLI","FMLE","10","10.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AFR","NER","FMLE","2","2.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AFR","NER","MLE","4","4.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AFR","SEN","MLE","21","21.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AFR","SEN","FMLE","22","22.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AFR","TZA","FMLE","27","27.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AFR","UGA","MLE","19","19.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AFR","ZWE","FMLE","48","48.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AFR","BDI","FMLE","14","14.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AFR","BFA","MLE","27","27.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AFR","CIV","FMLE","30","30.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AFR","COM","FMLE","15","15.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AMR","DOM","FMLE","38","38.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AFR","ETH","FMLE","47","47.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AFR","GIN","FMLE","32","32.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AMR","GUY","MLE","65","65.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AFR","KEN","MLE","37","37.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AFR","LBR","FMLE","20","20.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AFR","LSO","MLE","52","52.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AFR","MDG","FMLE","8","8.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AFR","MOZ","MLE","26","26.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AFR","MOZ","FMLE","31","31.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AFR","NAM","MLE","74","74.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AFR","NGA","MLE","20","20.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AFR","NGA","FMLE","29","29.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AFR","RWA","MLE","28","28.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AFR","SLE","MLE","13","13.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AFR","SWZ","FMLE","55","55.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AFR","TZA","MLE","24","24.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AFR","UGA","FMLE","31","31.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AFR","ZWE","MLE","33","33.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AMR","BOL","MLE","35","35.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AFR","COG","MLE","34","34.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AFR","COG","FMLE","39","39.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AMR","COL","FMLE","34","34.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AFR","GAB","MLE","51","51.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AFR","GHA","FMLE","18","18.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AFR","GHA","MLE","26","26.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AMR","HND","MLE","44","44.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AMR","HTI","FMLE","43","43.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AMR","HTI","MLE","47","47.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AFR","LSO","FMLE","39","39.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AFR","MWI","MLE","25","25.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AFR","MWI","FMLE","27","27.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AMR","PER","FMLE","32","32.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","EUR","UKR","MLE","46","46.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","EUR","UKR","FMLE","48","48.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AFR","ZMB","MLE","28","28.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AFR","BDI","MLE","14","14.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AFR","BFA","FMLE","62","62.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AFR","CIV","MLE","36","36.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AFR","COD","MLE","16","16.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AFR","COM","MLE","37","37.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AFR","GAB","FMLE","44","44.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AFR","GIN","MLE","25","25.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AMR","HND","FMLE","33","33.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AFR","KEN","FMLE","32","32.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AFR","LBR","MLE","24","24.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AFR","MDG","MLE","7","7.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AFR","NAM","FMLE","66","66.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AFR","RWA","FMLE","29","29.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AFR","SLE","FMLE","5","5.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AFR","SWZ","MLE","56","56.00000","","",""
"MDG_0000000015","PUBLISHED","2007-2013","AFR","ZMB","FMLE","33","33.00000","","",""
