"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","ARCHIVE","Display Value","Numeric","Low","High","Comments"
"SA_0000001821_ARCHIVED","PUBLISHED","2010","EUR","KAZ","DEC2019","2.8 [2.5-3]","2.80000","2.50000","3.00000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","AFR","KEN","DEC2019","2.7 [2.4-3]","2.70000","2.40000","3.00000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","EUR","KGZ","DEC2019","4.1 [3.7-4.5]","4.10000","3.70000","4.50000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","WPR","KHM","DEC2019","3 [2.7-3.3]","3.00000","2.70000","3.30000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","WPR","KIR","DEC2019","2.1 [1.9-2.3]","2.10000","1.90000","2.30000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","AMR","KNA","DEC2019","0.5 [0.5-0.5]","0.50000","0.50000","0.50000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","WPR","KOR","DEC2019","1 [0.9-1.1]","1.00000","0.90000","1.10000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","EMR","KWT","DEC2019","0.1 [0.1-0.1]","0.10000","0.10000","0.10000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","WPR","LAO","DEC2019","1.2 [1.1-1.3]","1.20000","1.10000","1.30000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","EMR","LBN","DEC2019","0.5 [0.4-0.5]","0.50000","0.40000","0.50000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","AFR","LBR","DEC2019","1.6 [1.4-1.8]","1.60000","1.40000","1.80000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","EMR","LBY","DEC2019","0.1 [0.1-0.2]","0.10000","0.10000","0.20000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","AMR","LCA","DEC2019","0.2 [0.2-0.2]","0.20000","0.20000","0.20000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","SEAR","LKA","DEC2019","1.5 [1.4-1.6]","1.50000","1.40000","1.60000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","AFR","LSO","DEC2019","3.9 [3.5-4.3]","3.90000","3.50000","4.30000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","SEAR","LKA","DEC2019","1.6 [1.4-1.7]","1.60000","1.40000","1.70000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","AFR","LSO","DEC2019","2 [1.8-2.2]","2.00000","1.80000","2.20000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","EUR","LTU","DEC2019","1.2 [1.1-1.3]","1.20000","1.10000","1.30000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","EUR","LTU","DEC2019","1.5 [1.4-1.7]","1.50000","1.40000","1.70000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","EUR","LUX","DEC2019","1.4 [1.3-1.5]","1.40000","1.30000","1.50000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","EUR","LVA","DEC2019","1.9 [1.7-2.1]","1.90000","1.70000","2.10000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","EMR","MAR","DEC2019","0.3 [0.3-0.3]","0.30000","0.30000","0.30000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","EUR","MCO","DEC2019",".","","","",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","EUR","MDA","DEC2019","5.6 [5-6.1]","5.60000","5.00000","6.10000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","AFR","MDG","DEC2019","1.1 [0.9-1.2]","1.10000","0.90000","1.20000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","EUR","LUX","DEC2019","0.6 [0.5-0.6]","0.60000","0.50000","0.60000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","SEAR","MDV","DEC2019","1.9 [1.7-2.1]","1.90000","1.70000","2.10000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","AMR","MEX","DEC2019","1.4 [1.3-1.5]","1.40000","1.30000","1.50000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","WPR","MHL","DEC2019",".","","","",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","EUR","MKD","DEC2019","3.6 [3.2-3.9]","3.60000","3.20000","3.90000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","AFR","MLI","DEC2019","0.7 [0.6-0.7]","0.70000","0.60000","0.70000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","EUR","MLT","DEC2019","1.2 [1.1-1.4]","1.20000","1.10000","1.40000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","SEAR","MMR","DEC2019","3.2 [2.9-3.5]","3.20000","2.90000","3.50000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","EUR","MNE","DEC2019","1.7 [1.5-1.8]","1.70000","1.50000","1.80000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","WPR","MNG","DEC2019","1.7 [1.5-1.8]","1.70000","1.50000","1.80000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","AFR","MOZ","DEC2019","1.1 [1-1.2]","1.10000","1.00000","1.20000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","AFR","MRT","DEC2019","0 [0-0]","0.00000","0.00000","0.00000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","AFR","MUS","DEC2019","1.2 [1-1.3]","1.20000","1.00000","1.30000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","AFR","MWI","DEC2019","1.7 [1.5-1.8]","1.70000","1.50000","1.80000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","WPR","MYS","DEC2019","0.4 [0.3-0.4]","0.40000","0.30000","0.40000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","EUR","LVA","DEC2019","1.8 [1.6-2]","1.80000","1.60000","2.00000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","EMR","MAR","DEC2019","0.5 [0.4-0.5]","0.50000","0.40000","0.50000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","EUR","MCO","DEC2019",".","","","",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","EUR","MDA","DEC2019","9.6 [8.7-10.6]","9.60000","8.70000","10.60000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","AFR","MDG","DEC2019","1 [0.9-1.1]","1.00000","0.90000","1.10000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","SEAR","MDV","DEC2019","0.5 [0.4-0.5]","0.50000","0.40000","0.50000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","AMR","MEX","DEC2019","1.8 [1.6-2]","1.80000","1.60000","2.00000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","WPR","MHL","DEC2019",".","","","",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","EUR","MKD","DEC2019","2.8 [2.5-3.1]","2.80000","2.50000","3.10000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","AFR","MLI","DEC2019","0.5 [0.4-0.5]","0.50000","0.40000","0.50000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","EUR","MLT","DEC2019","0.4 [0.4-0.4]","0.40000","0.40000","0.40000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","SEAR","MMR","DEC2019","1.9 [1.8-2.1]","1.90000","1.80000","2.10000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","EUR","MNE","DEC2019","4.2 [3.8-4.6]","4.20000","3.80000","4.60000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","WPR","MNG","DEC2019","1.9 [1.7-2.1]","1.90000","1.70000","2.10000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","AFR","MOZ","DEC2019","0.8 [0.7-0.9]","0.80000","0.70000","0.90000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","AFR","MRT","DEC2019","0.1 [0.1-0.1]","0.10000","0.10000","0.10000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","AFR","MUS","DEC2019","1 [0.9-1.1]","1.00000","0.90000","1.10000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","AFR","NAM","DEC2019","2 [1.8-2.2]","2.00000","1.80000","2.20000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","AFR","NER","DEC2019","0.4 [0.4-0.4]","0.40000","0.40000","0.40000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","AFR","NGA","DEC2019","3.8 [3.4-4.1]","3.80000","3.40000","4.10000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","AMR","NIC","DEC2019","1.4 [1.2-1.5]","1.40000","1.20000","1.50000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","WPR","NIU","DEC2019","1 [0.9-1.1]","1.00000","0.90000","1.10000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","EUR","NLD","DEC2019","0.6 [0.5-0.7]","0.60000","0.50000","0.70000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","EUR","NOR","DEC2019","1.1 [1-1.2]","1.10000","1.00000","1.20000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","SEAR","NPL","DEC2019","1.4 [1.3-1.6]","1.40000","1.30000","1.60000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","WPR","NRU","DEC2019","2.5 [2.3-2.7]","2.50000","2.30000","2.70000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","WPR","NZL","DEC2019","1.3 [1.1-1.4]","1.30000","1.10000","1.40000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","EMR","OMN","DEC2019","0.4 [0.3-0.4]","0.40000","0.30000","0.40000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","EMR","PAK","DEC2019","0.3 [0.2-0.3]","0.30000","0.20000","0.30000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","AMR","PAN","DEC2019","1.2 [1.1-1.3]","1.20000","1.10000","1.30000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","AMR","PER","DEC2019","1.2 [1.1-1.3]","1.20000","1.10000","1.30000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","WPR","PHL","DEC2019","2.1 [1.9-2.3]","2.10000","1.90000","2.30000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","WPR","PLW","DEC2019",".","","","",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","WPR","PNG","DEC2019","0.5 [0.5-0.6]","0.50000","0.50000","0.60000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","EUR","POL","DEC2019","1.7 [1.5-1.9]","1.70000","1.50000","1.90000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","SEAR","PRK","DEC2019","0.5 [0.5-0.6]","0.50000","0.50000","0.60000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","EUR","PRT","DEC2019","2.1 [1.9-2.3]","2.10000","1.90000","2.30000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","AMR","PRY","DEC2019","1.7 [1.5-1.9]","1.70000","1.50000","1.90000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","EMR","QAT","DEC2019","0.7 [0.6-0.7]","0.70000","0.60000","0.70000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","EUR","ROU","DEC2019","2.2 [2-2.4]","2.20000","2.00000","2.40000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","EUR","RUS","DEC2019","3.6 [3.3-4]","3.60000","3.30000","4.00000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","AFR","MWI","DEC2019","1.5 [1.4-1.7]","1.50000","1.40000","1.70000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","WPR","MYS","DEC2019","1 [0.9-1.1]","1.00000","0.90000","1.10000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","AFR","NAM","DEC2019","3.9 [3.5-4.3]","3.90000","3.50000","4.30000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","AFR","NER","DEC2019","0.2 [0.2-0.2]","0.20000","0.20000","0.20000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","AFR","NGA","DEC2019","1.2 [1-1.3]","1.20000","1.00000","1.30000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","AMR","NIC","DEC2019","1.5 [1.3-1.6]","1.50000","1.30000","1.60000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","WPR","NIU","DEC2019","1 [0.9-1.1]","1.00000","0.90000","1.10000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","EUR","NLD","DEC2019","0.5 [0.5-0.6]","0.50000","0.50000","0.60000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","EUR","NOR","DEC2019","2 [1.8-2.2]","2.00000","1.80000","2.20000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","SEAR","NPL","DEC2019","1.9 [1.7-2.1]","1.90000","1.70000","2.10000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","WPR","NRU","DEC2019","2.6 [2.4-2.9]","2.60000","2.40000","2.90000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","WPR","NZL","DEC2019","1.6 [1.4-1.8]","1.60000","1.40000","1.80000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","EMR","OMN","DEC2019","0.2 [0.2-0.2]","0.20000","0.20000","0.20000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","EMR","PAK","DEC2019","0.1 [0.1-0.2]","0.10000","0.10000","0.20000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","AMR","PAN","DEC2019","0.8 [0.7-0.9]","0.80000","0.70000","0.90000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","AMR","PER","DEC2019","2.8 [2.5-3.1]","2.80000","2.50000","3.10000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","WPR","PHL","DEC2019","2.4 [2.2-2.7]","2.40000","2.20000","2.70000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","WPR","PLW","DEC2019",".","","","",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","WPR","PNG","DEC2019","0.9 [0.8-1]","0.90000","0.80000","1.00000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","EUR","POL","DEC2019","1.5 [1.4-1.7]","1.50000","1.40000","1.70000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","SEAR","PRK","DEC2019","0.5 [0.5-0.6]","0.50000","0.50000","0.60000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","EUR","PRT","DEC2019","1.9 [1.7-2.1]","1.90000","1.70000","2.10000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","AFR","RWA","DEC2019","2.1 [1.9-2.3]","2.10000","1.90000","2.30000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","EMR","SAU","DEC2019","0.2 [0.1-0.2]","0.20000","0.10000","0.20000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","EMR","SDN","DEC2019","0.5 [0.5-0.5]","0.50000","0.50000","0.50000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","AFR","SEN","DEC2019","0.5 [0.5-0.6]","0.50000","0.50000","0.60000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","WPR","SGP","DEC2019","0.3 [0.3-0.4]","0.30000","0.30000","0.40000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","WPR","SLB","DEC2019","0.4 [0.4-0.5]","0.40000","0.40000","0.50000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","AFR","SLE","DEC2019","2.2 [2-2.5]","2.20000","2.00000","2.50000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","AMR","SLV","DEC2019","1.1 [1-1.2]","1.10000","1.00000","1.20000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","EUR","SMR","DEC2019",".","","","",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","EMR","SOM","DEC2019","0 [0-0]","0.00000","0.00000","0.00000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","EUR","SRB","DEC2019","1.8 [1.6-2]","1.80000","1.60000","2.00000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","AFR","SSD","DEC2019",".","","","",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","AFR","STP","DEC2019","2 [1.8-2.2]","2.00000","1.80000","2.20000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","AMR","SUR","DEC2019","0.9 [0.8-1]","0.90000","0.80000","1.00000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","EUR","SVK","DEC2019","1.6 [1.5-1.8]","1.60000","1.50000","1.80000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","EUR","SVN","DEC2019","1.8 [1.6-2]","1.80000","1.60000","2.00000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","EUR","SWE","DEC2019","2 [1.8-2.2]","2.00000","1.80000","2.20000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","AFR","SWZ","DEC2019","2.7 [2.5-3]","2.70000","2.50000","3.00000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","AFR","SYC","DEC2019","1.4 [1.3-1.6]","1.40000","1.30000","1.60000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","EMR","SYR","DEC2019","0.1 [0.1-0.1]","0.10000","0.10000","0.10000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","AFR","TCD","DEC2019","0.9 [0.8-0.9]","0.90000","0.80000","0.90000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","AFR","TGO","DEC2019","1.4 [1.3-1.6]","1.40000","1.30000","1.60000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","SEAR","THA","DEC2019","1.7 [1.6-1.9]","1.70000","1.60000","1.90000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","AMR","PRY","DEC2019","1.8 [1.6-2]","1.80000","1.60000","2.00000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","EMR","QAT","DEC2019","0.6 [0.5-0.7]","0.60000","0.50000","0.70000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","EUR","ROU","DEC2019","4 [3.6-4.4]","4.00000","3.60000","4.40000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","EUR","RUS","DEC2019","4.7 [4.3-5.2]","4.70000","4.30000","5.20000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","AFR","RWA","DEC2019","2.9 [2.6-3.2]","2.90000","2.60000","3.20000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","EMR","SAU","DEC2019","0.1 [0.1-0.1]","0.10000","0.10000","0.10000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","EMR","SDN","DEC2019","0.5 [0.5-0.5]","0.50000","0.50000","0.50000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","AFR","SEN","DEC2019","0.3 [0.3-0.3]","0.30000","0.30000","0.30000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","WPR","SGP","DEC2019","0.5 [0.5-0.6]","0.50000","0.50000","0.60000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","WPR","SLB","DEC2019","0.5 [0.5-0.5]","0.50000","0.50000","0.50000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","AFR","SLE","DEC2019","2 [1.8-2.2]","2.00000","1.80000","2.20000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","AMR","SLV","DEC2019","1 [0.9-1.1]","1.00000","0.90000","1.10000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","EUR","SMR","DEC2019",".","","","",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","EMR","SOM","DEC2019","0.5 [0.4-0.5]","0.50000","0.40000","0.50000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","EUR","SRB","DEC2019","2.7 [2.4-2.9]","2.70000","2.40000","2.90000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","AFR","SSD","DEC2019",".","","","",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","AFR","STP","DEC2019","3 [2.7-3.3]","3.00000","2.70000","3.30000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","AMR","SUR","DEC2019","1 [0.9-1.1]","1.00000","0.90000","1.10000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","EUR","SVK","DEC2019","1.8 [1.6-1.9]","1.80000","1.60000","1.90000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","EUR","SVN","DEC2019","1 [0.9-1.1]","1.00000","0.90000","1.10000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","EUR","SWE","DEC2019","2.2 [2-2.4]","2.20000","2.00000","2.40000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","AFR","SWZ","DEC2019","1.1 [1-1.3]","1.10000","1.00000","1.30000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","AFR","SYC","DEC2019","1.4 [1.3-1.6]","1.40000","1.30000","1.60000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","EMR","SYR","DEC2019","0.3 [0.2-0.3]","0.30000","0.20000","0.30000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","AFR","TCD","DEC2019","4.3 [3.9-4.8]","4.30000","3.90000","4.80000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","AFR","TGO","DEC2019","1.1 [1-1.2]","1.10000","1.00000","1.20000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","SEAR","THA","DEC2019","0.8 [0.7-0.9]","0.80000","0.70000","0.90000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","EUR","TJK","DEC2019","1.7 [1.6-1.9]","1.70000","1.60000","1.90000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","EUR","TKM","DEC2019","2.8 [2.5-3.1]","2.80000","2.50000","3.10000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","SEAR","TLS","DEC2019","0.5 [0.4-0.5]","0.50000","0.40000","0.50000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","EUR","TJK","DEC2019","2.3 [2.1-2.6]","2.30000","2.10000","2.60000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","EUR","TKM","DEC2019","2 [1.8-2.2]","2.00000","1.80000","2.20000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","SEAR","TLS","DEC2019","1.5 [1.3-1.6]","1.50000","1.30000","1.60000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","WPR","TON","DEC2019","0.5 [0.5-0.5]","0.50000","0.50000","0.50000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","WPR","TON","DEC2019","0.7 [0.6-0.7]","0.70000","0.60000","0.70000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","AMR","TTO","DEC2019","1.1 [1-1.2]","1.10000","1.00000","1.20000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","EMR","TUN","DEC2019","0.6 [0.6-0.7]","0.60000","0.60000","0.70000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","EUR","TUR","DEC2019","0.7 [0.6-0.8]","0.70000","0.60000","0.80000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","WPR","TUV","DEC2019","0.5 [0.5-0.5]","0.50000","0.50000","0.50000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","AFR","TZA","DEC2019","3.2 [2.9-3.5]","3.20000","2.90000","3.50000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","AMR","TTO","DEC2019","0.3 [0.3-0.3]","0.30000","0.30000","0.30000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","EMR","TUN","DEC2019","0.2 [0.2-0.2]","0.20000","0.20000","0.20000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","EUR","TUR","DEC2019","0.8 [0.7-0.9]","0.80000","0.70000","0.90000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","WPR","TUV","DEC2019","0.5 [0.5-0.5]","0.50000","0.50000","0.50000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","AFR","TZA","DEC2019","3.2 [2.9-3.5]","3.20000","2.90000","3.50000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","AFR","UGA","DEC2019","2 [1.8-2.2]","2.00000","1.80000","2.20000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","EUR","UKR","DEC2019","5.3 [4.8-5.8]","5.30000","4.80000","5.80000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","AMR","URY","DEC2019","1.3 [1.2-1.4]","1.30000","1.20000","1.40000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","AMR","USA","DEC2019","0.5 [0.5-0.6]","0.50000","0.50000","0.60000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","AFR","UGA","DEC2019","1.8 [1.7-2]","1.80000","1.70000","2.00000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","EUR","UKR","DEC2019","3.1 [2.8-3.4]","3.10000","2.80000","3.40000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","AMR","URY","DEC2019","1.9 [1.7-2.1]","1.90000","1.70000","2.10000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","AMR","USA","DEC2019","0.8 [0.8-0.9]","0.80000","0.80000","0.90000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","EUR","UZB","DEC2019","1.1 [1-1.2]","1.10000","1.00000","1.20000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","AMR","VCT","DEC2019","1.4 [1.3-1.6]","1.40000","1.30000","1.60000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","AMR","VEN","DEC2019","1.1 [1-1.2]","1.10000","1.00000","1.20000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","WPR","VNM","DEC2019","5.3 [4.8-5.8]","5.30000","4.80000","5.80000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","WPR","VUT","DEC2019","0.4 [0.4-0.5]","0.40000","0.40000","0.50000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","WPR","WSM","DEC2019","0.7 [0.7-0.8]","0.70000","0.70000","0.80000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","EMR","YEM","DEC2019","0 [0-0]","0.00000","0.00000","0.00000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","AFR","ZAF","DEC2019","2.2 [1.9-2.4]","2.20000","1.90000","2.40000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","AFR","ZMB","DEC2019","2 [1.8-2.1]","2.00000","1.80000","2.10000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2016","AFR","ZWE","DEC2019","1.3 [1.1-1.4]","1.30000","1.10000","1.40000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","EUR","UZB","DEC2019","1.4 [1.2-1.5]","1.40000","1.20000","1.50000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","AMR","VCT","DEC2019","0.3 [0.3-0.3]","0.30000","0.30000","0.30000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","AMR","VEN","DEC2019","1.3 [1.2-1.4]","1.30000","1.20000","1.40000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","WPR","VNM","DEC2019","2.5 [2.3-2.8]","2.50000","2.30000","2.80000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","WPR","VUT","DEC2019","0.5 [0.5-0.6]","0.50000","0.50000","0.60000",""
"SA_0000001821_ARCHIVED","PUBLISHED","2010","WPR","WSM","DEC2019","0.5 [0.5-0.6]","0.50000","0.50000","0.60000",""
