"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","PENALTYTYPE","Display Value","Numeric","Low","High","Comments"
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","BWA","SA_MANDATORY_TREATMENT_EDUCATION_COUNSELLING","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","BRA","SA_FINES","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","BRA","SA_IGNITION_INTERLOCKS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","WPR","BRN","SA_LICENSE_SUSPENDED_REVOKED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","BGR","SA_IGNITION_INTERLOCKS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","BGR","SA_LICENSE_SUSPENDED_REVOKED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","BGR","SA_MANDATORY_TREATMENT_EDUCATION_COUNSELLING","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","BFA","SA_IGNITION_INTERLOCKS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","BFA","SA_LICENSE_SUSPENDED_REVOKED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","BFA","SA_MANDATORY_TREATMENT_EDUCATION_COUNSELLING","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","BDI","SA_LICENSE_SUSPENDED_REVOKED","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","BDI","SA_MANDATORY_TREATMENT_EDUCATION_COUNSELLING","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","BDI","SA_PENALTY_POINTS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","WPR","KHM","SA_LICENSE_SUSPENDED_REVOKED","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","WPR","KHM","SA_MANDATORY_TREATMENT_EDUCATION_COUNSELLING","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","WPR","KHM","SA_PENALTY_POINTS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","CMR","SA_LICENSE_SUSPENDED_REVOKED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","CMR","SA_MANDATORY_TREATMENT_EDUCATION_COUNSELLING","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","CMR","SA_VEHICLE_IMPOUNDED","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","CAN","SA_PENALTY_POINTS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","CAN","SA_VEHICLE_IMPOUNDED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","CPV","SA_COMMUNITY_PUBLIC_SERVICE","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","CPV","SA_PENALTY_POINTS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","CPV","SA_VEHICLE_IMPOUNDED","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","CAF","SA_MANDATORY_TREATMENT_EDUCATION_COUNSELLING","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","CAF","SA_PENALTY_POINTS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","CAF","SA_VEHICLE_IMPOUNDED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","TCD","SA_COMMUNITY_PUBLIC_SERVICE","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","TCD","SA_MANDATORY_TREATMENT_EDUCATION_COUNSELLING","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","TCD","SA_PENALTY_POINTS","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","TCD","SA_VEHICLE_IMPOUNDED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","CHL","SA_COMMUNITY_PUBLIC_SERVICE","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","CHL","SA_DETENTION_SHORT_LONG_TERM","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","CHL","SA_VEHICLE_IMPOUNDED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","WPR","CHN","SA_PENALTY_POINTS","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","COM","SA_DETENTION_SHORT_LONG_TERM","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","COG","SA_VEHICLE_IMPOUNDED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","WPR","COK","SA_FINES","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","CRI","SA_COMMUNITY_PUBLIC_SERVICE","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","CRI","SA_FINES","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","CRI","SA_IGNITION_INTERLOCKS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","CIV","SA_FINES","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","CIV","SA_IGNITION_INTERLOCKS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","HRV","SA_DETENTION_SHORT_LONG_TERM","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","HRV","SA_FINES","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","HRV","SA_LICENSE_SUSPENDED_REVOKED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","CUB","SA_DETENTION_SHORT_LONG_TERM","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","CUB","SA_FINES","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","CYP","SA_DETENTION_SHORT_LONG_TERM","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","CZE","SA_DETENTION_SHORT_LONG_TERM","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","CZE","SA_FINES","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","CZE","SA_IGNITION_INTERLOCKS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","CZE","SA_LICENSE_SUSPENDED_REVOKED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","CZE","SA_MANDATORY_TREATMENT_EDUCATION_COUNSELLING","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","COD","SA_IGNITION_INTERLOCKS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","COD","SA_LICENSE_SUSPENDED_REVOKED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","COD","SA_MANDATORY_TREATMENT_EDUCATION_COUNSELLING","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","DNK","SA_IGNITION_INTERLOCKS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","DNK","SA_LICENSE_SUSPENDED_REVOKED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","DNK","SA_PENALTY_POINTS","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","DMA","SA_PENALTY_POINTS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","DOM","SA_LICENSE_SUSPENDED_REVOKED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","DOM","SA_PENALTY_POINTS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","ECU","SA_LICENSE_SUSPENDED_REVOKED","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","ECU","SA_VEHICLE_IMPOUNDED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EMR","EGY","SA_MANDATORY_TREATMENT_EDUCATION_COUNSELLING","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EMR","EGY","SA_PENALTY_POINTS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EMR","EGY","SA_VEHICLE_IMPOUNDED","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","SLV","SA_MANDATORY_TREATMENT_EDUCATION_COUNSELLING","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","SLV","SA_VEHICLE_IMPOUNDED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","GNQ","SA_COMMUNITY_PUBLIC_SERVICE","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","GNQ","SA_MANDATORY_TREATMENT_EDUCATION_COUNSELLING","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","GNQ","SA_PENALTY_POINTS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","GNQ","SA_VEHICLE_IMPOUNDED","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","ERI","SA_COMMUNITY_PUBLIC_SERVICE","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","ERI","SA_MANDATORY_TREATMENT_EDUCATION_COUNSELLING","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","ERI","SA_PENALTY_POINTS","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","ERI","SA_VEHICLE_IMPOUNDED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","EST","SA_COMMUNITY_PUBLIC_SERVICE","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","EST","SA_VEHICLE_IMPOUNDED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","ETH","SA_DETENTION_SHORT_LONG_TERM","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","ETH","SA_VEHICLE_IMPOUNDED","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","WPR","FJI","SA_DETENTION_SHORT_LONG_TERM","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","WPR","FJI","SA_PENALTY_POINTS","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","WPR","FJI","SA_VEHICLE_IMPOUNDED","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","FRA","SA_COMMUNITY_PUBLIC_SERVICE","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","FRA","SA_DETENTION_SHORT_LONG_TERM","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","FRA","SA_FINES","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","GMB","SA_DETENTION_SHORT_LONG_TERM","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","GMB","SA_FINES","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","GEO","SA_COMMUNITY_PUBLIC_SERVICE","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","DEU","SA_IGNITION_INTERLOCKS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","GHA","SA_DETENTION_SHORT_LONG_TERM","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","GHA","SA_FINES","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","GHA","SA_LICENSE_SUSPENDED_REVOKED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","GRC","SA_DETENTION_SHORT_LONG_TERM","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","GRC","SA_FINES","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","GRC","SA_IGNITION_INTERLOCKS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","GRC","SA_LICENSE_SUSPENDED_REVOKED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","GRD","SA_DETENTION_SHORT_LONG_TERM","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","GRD","SA_IGNITION_INTERLOCKS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","GRD","SA_LICENSE_SUSPENDED_REVOKED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","GTM","SA_FINES","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","GTM","SA_IGNITION_INTERLOCKS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","GTM","SA_LICENSE_SUSPENDED_REVOKED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","GTM","SA_MANDATORY_TREATMENT_EDUCATION_COUNSELLING","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","GIN","SA_FINES","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","GIN","SA_IGNITION_INTERLOCKS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","GIN","SA_MANDATORY_TREATMENT_EDUCATION_COUNSELLING","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","GNB","SA_IGNITION_INTERLOCKS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","GNB","SA_LICENSE_SUSPENDED_REVOKED","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","GUY","SA_IGNITION_INTERLOCKS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","GUY","SA_LICENSE_SUSPENDED_REVOKED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","GUY","SA_MANDATORY_TREATMENT_EDUCATION_COUNSELLING","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","GUY","SA_PENALTY_POINTS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","HND","SA_IGNITION_INTERLOCKS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","HND","SA_LICENSE_SUSPENDED_REVOKED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","HND","SA_MANDATORY_TREATMENT_EDUCATION_COUNSELLING","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","HND","SA_PENALTY_POINTS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","HND","SA_VEHICLE_IMPOUNDED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","HUN","SA_LICENSE_SUSPENDED_REVOKED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","HUN","SA_MANDATORY_TREATMENT_EDUCATION_COUNSELLING","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","HUN","SA_PENALTY_POINTS","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","HUN","SA_VEHICLE_IMPOUNDED","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","ISL","SA_PENALTY_POINTS","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","ISL","SA_VEHICLE_IMPOUNDED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","SEAR","IND","SA_LICENSE_SUSPENDED_REVOKED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","SEAR","IND","SA_MANDATORY_TREATMENT_EDUCATION_COUNSELLING","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","SEAR","IND","SA_PENALTY_POINTS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","SEAR","IND","SA_VEHICLE_IMPOUNDED","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","SEAR","IDN","SA_COMMUNITY_PUBLIC_SERVICE","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","SEAR","IDN","SA_PENALTY_POINTS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EMR","IRN","SA_COMMUNITY_PUBLIC_SERVICE","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EMR","IRN","SA_PENALTY_POINTS","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EMR","IRQ","SA_COMMUNITY_PUBLIC_SERVICE","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EMR","IRQ","SA_PENALTY_POINTS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","IRL","SA_COMMUNITY_PUBLIC_SERVICE","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","IRL","SA_PENALTY_POINTS","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","ISR","SA_DETENTION_SHORT_LONG_TERM","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","ITA","SA_DETENTION_SHORT_LONG_TERM","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","JAM","SA_COMMUNITY_PUBLIC_SERVICE","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","JAM","SA_FINES","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","JAM","SA_VEHICLE_IMPOUNDED","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EMR","JOR","SA_COMMUNITY_PUBLIC_SERVICE","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EMR","JOR","SA_DETENTION_SHORT_LONG_TERM","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","KEN","SA_COMMUNITY_PUBLIC_SERVICE","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","KEN","SA_DETENTION_SHORT_LONG_TERM","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","KEN","SA_FINES","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","WPR","KIR","SA_LICENSE_SUSPENDED_REVOKED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","KGZ","SA_LICENSE_SUSPENDED_REVOKED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","WPR","LAO","SA_DETENTION_SHORT_LONG_TERM","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","WPR","LAO","SA_FINES","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","WPR","LAO","SA_IGNITION_INTERLOCKS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","LVA","SA_LICENSE_SUSPENDED_REVOKED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","LVA","SA_MANDATORY_TREATMENT_EDUCATION_COUNSELLING","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","LSO","SA_LICENSE_SUSPENDED_REVOKED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","LSO","SA_PENALTY_POINTS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","LBR","SA_IGNITION_INTERLOCKS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","LTU","SA_MANDATORY_TREATMENT_EDUCATION_COUNSELLING","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","LUX","SA_PENALTY_POINTS","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","LUX","SA_VEHICLE_IMPOUNDED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","MDG","SA_LICENSE_SUSPENDED_REVOKED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","MWI","SA_VEHICLE_IMPOUNDED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","WPR","MYS","SA_COMMUNITY_PUBLIC_SERVICE","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","WPR","MYS","SA_FINES","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","WPR","MYS","SA_IGNITION_INTERLOCKS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","WPR","MYS","SA_LICENSE_SUSPENDED_REVOKED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","MLI","SA_FINES","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","MLI","SA_IGNITION_INTERLOCKS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","MUS","SA_IGNITION_INTERLOCKS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","MUS","SA_LICENSE_SUSPENDED_REVOKED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","MUS","SA_MANDATORY_TREATMENT_EDUCATION_COUNSELLING","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","MEX","SA_IGNITION_INTERLOCKS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","WPR","FSM","SA_PENALTY_POINTS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","WPR","FSM","SA_VEHICLE_IMPOUNDED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","MCO","SA_LICENSE_SUSPENDED_REVOKED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","WPR","MNG","SA_VEHICLE_IMPOUNDED","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","MNE","SA_COMMUNITY_PUBLIC_SERVICE","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","MOZ","SA_COMMUNITY_PUBLIC_SERVICE","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","SEAR","MMR","SA_PENALTY_POINTS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","NAM","SA_COMMUNITY_PUBLIC_SERVICE","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","NAM","SA_DETENTION_SHORT_LONG_TERM","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","SEAR","NPL","SA_COMMUNITY_PUBLIC_SERVICE","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","SEAR","NPL","SA_DETENTION_SHORT_LONG_TERM","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","WPR","NZL","SA_COMMUNITY_PUBLIC_SERVICE","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","WPR","NZL","SA_DETENTION_SHORT_LONG_TERM","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","WPR","NZL","SA_FINES","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","NIC","SA_COMMUNITY_PUBLIC_SERVICE","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","NER","SA_DETENTION_SHORT_LONG_TERM","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","NGA","SA_COMMUNITY_PUBLIC_SERVICE","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","WPR","NIU","SA_FINES","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","WPR","NIU","SA_IGNITION_INTERLOCKS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","WPR","NIU","SA_LICENSE_SUSPENDED_REVOKED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","NOR","SA_DETENTION_SHORT_LONG_TERM","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","NOR","SA_IGNITION_INTERLOCKS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","NOR","SA_LICENSE_SUSPENDED_REVOKED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","NOR","SA_MANDATORY_TREATMENT_EDUCATION_COUNSELLING","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EMR","OMN","SA_FINES","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EMR","OMN","SA_MANDATORY_TREATMENT_EDUCATION_COUNSELLING","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EMR","PAK","SA_FINES","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EMR","PAK","SA_IGNITION_INTERLOCKS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EMR","PAK","SA_LICENSE_SUSPENDED_REVOKED","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","WPR","PLW","SA_FINES","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","WPR","PLW","SA_LICENSE_SUSPENDED_REVOKED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","WPR","PLW","SA_MANDATORY_TREATMENT_EDUCATION_COUNSELLING","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","WPR","PLW","SA_PENALTY_POINTS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","PAN","SA_IGNITION_INTERLOCKS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","RUS","SA_VEHICLE_IMPOUNDED","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","RWA","SA_COMMUNITY_PUBLIC_SERVICE","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","KNA","SA_COMMUNITY_PUBLIC_SERVICE","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","VCT","SA_IGNITION_INTERLOCKS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","SMR","SA_DETENTION_SHORT_LONG_TERM","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","SMR","SA_LICENSE_SUSPENDED_REVOKED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","STP","SA_DETENTION_SHORT_LONG_TERM","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EMR","SAU","SA_IGNITION_INTERLOCKS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EMR","SAU","SA_MANDATORY_TREATMENT_EDUCATION_COUNSELLING","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","SEN","SA_MANDATORY_TREATMENT_EDUCATION_COUNSELLING","No","","","",""
