"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","EDUCATIONLEVEL","SEX","RESIDENCEAREATYPE","WEALTHQUINTILE","DHSMICSGEOREGION","Display Value","Numeric","Low","High","Comments"
"stunt3","EQ_DHS","PUBLISHED","2010","AMR","COL","","","URB","","","12.4 [11.4-13.5]","12.40832","11.37027","13.52669",""
"stunt3","EQ_DHS","PUBLISHED","1996","AFR","COM","","","RUR","","","39.3 [34.9-43.9]","39.32108","34.90144","43.92276",""
"stunt3","EQ_DHS","PUBLISHED","1996","AFR","COM","","","URB","","","34.4 [27.2-42.3]","34.36123","27.23240","42.27213",""
"stunt3","EQ_RHS","PUBLISHED","1998","AFR","CPV","","","RUR","","","No data","","","","Not available."
"stunt3","EQ_RHS","PUBLISHED","1998","AFR","CPV","","","URB","","","No data","","","","Not available."
"stunt3","EQ_MICS","PUBLISHED","2011","AMR","CRI","","","RUR","","","No data","","","","Not available."
"stunt3","EQ_DHS","PUBLISHED","1996","AMR","DOM","","","URB","","","9.5 [7.9-11.3]","9.48347","7.89821","11.34770",""
"stunt3","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","RUR","","","14.8 [12.2-17.9]","14.83172","12.24718","17.85073",""
"stunt3","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","URB","","","10.8 [9.1-12.8]","10.80961","9.12124","12.76659",""
"stunt3","EQ_DHS","PUBLISHED","2013","AMR","DOM","","","RUR","","","7.8 [5.5-11.1]","7.84930","5.49253","11.09858",""
"stunt3","EQ_DHS","PUBLISHED","2013","AMR","DOM","","","URB","","","8.4 [6.9-10.2]","8.42132","6.94008","10.18411",""
"stunt3","EQ_DHS","PUBLISHED","2000","EMR","EGY","","","URB","","","No data","","","","Not available."
"stunt3","EQ_DHS","PUBLISHED","2008","EMR","EGY","","","RUR","","","30.2 [28.4-32.1]","30.20736","28.40742","32.07026",""
"stunt3","EQ_DHS","PUBLISHED","2008","EMR","EGY","","","URB","","","28.0 [25.6-30.5]","27.96868","25.57447","30.49520",""
"stunt3","EQ_DHS","PUBLISHED","2000","AFR","ETH","","","RUR","","","54.6 [52.5-56.6]","54.55284","52.51274","56.57777",""
"stunt3","EQ_DHS","PUBLISHED","2000","AFR","ETH","","","URB","","","40.5 [31.7-50.0]","40.50186","31.69040","49.97106",""
"stunt3","EQ_DHS","PUBLISHED","1998","AFR","GHA","","","RUR","","","27.7 [25.0-30.6]","27.68674","24.96502","30.58424",""
"stunt3","EQ_DHS","PUBLISHED","1998","AFR","GHA","","","URB","","","16.9 [12.8-22.0]","16.91158","12.81069","21.99408",""
"stunt3","EQ_MICS","PUBLISHED","2006","AFR","GHA","","","RUR","","","No data","","","","Not available."
"stunt3","EQ_MICS","PUBLISHED","2006","AFR","GHA","","","URB","","","No data","","","","Not available."
"stunt3","EQ_MICS","PUBLISHED","2011","AFR","GHA","","","RUR","","","No data","","","","Not available."
"stunt3","EQ_MICS","PUBLISHED","2006","AFR","GNB","","","RUR","","","No data","","","","Not available."
"stunt3","EQ_MICS","PUBLISHED","2006","AFR","GNB","","","URB","","","No data","","","","Not available."
"stunt3","EQ_DHS","PUBLISHED","1995","AMR","GTM","","","RUR","","","57.6 [55.5-59.7]","57.57508","55.45201","59.67056",""
"stunt3","EQ_DHS","PUBLISHED","1995","AMR","GTM","","","URB","","","38.1 [34.1-42.3]","38.06610","34.05111","42.25121",""
"stunt3","EQ_RHS","PUBLISHED","2002","AMR","GTM","","","RUR","","","58.1 [55.5-60.7]","58.12865","55.49800","60.71387",""
"stunt3","EQ_MICS","PUBLISHED","2014","AMR","GUY","","","URB","","","No data","","","","Not available."
"stunt3","EQ_RHS","PUBLISHED","1996","AMR","HND","","","RUR","","","No data","","","","Not available."
"stunt3","EQ_RHS","PUBLISHED","1996","AMR","HND","","","URB","","","No data","","","","Not available."
"stunt3","EQ_DHS","PUBLISHED","2005","AMR","HND","","","RUR","","","33.8 [32.1-35.5]","33.77426","32.07752","35.51382",""
"stunt3","EQ_DHS","PUBLISHED","1994","AMR","HTI","","","RUR","","","34.1 [30.5-37.9]","34.13547","30.54360","37.91914",""
"stunt3","EQ_DHS","PUBLISHED","1997","SEAR","IDN","","","URB","","","No data","","","","Not available."
"stunt3","EQ_DHS","PUBLISHED","2007","SEAR","IDN","","","RUR","","","No data","","","","Not available."
"stunt3","EQ_DHS","PUBLISHED","2007","SEAR","IDN","","","URB","","","No data","","","","Not available."
"stunt3","EQ_DHS","PUBLISHED","1998","SEAR","IND","","","RUR","","","53.9 [52.9-54.9]","53.89306","52.90887","54.87422",""
"stunt3","EQ_DHS","PUBLISHED","2002","EMR","JOR","","","RUR","","","15.4 [12.6-18.8]","15.43587","12.59959","18.77349",""
"stunt3","EQ_DHS","PUBLISHED","2002","EMR","JOR","","","URB","","","10.8 [9.1-12.8]","10.81176","9.11849","12.77526",""
"stunt3","EQ_DHS","PUBLISHED","2012","EMR","JOR","","","RUR","","","9.8 [8.1-11.8]","9.83349","8.14343","11.82914",""
"stunt3","EQ_DHS","PUBLISHED","1999","EUR","KAZ","","","RUR","","","13.7 [9.9-18.8]","13.74096","9.86794","18.81673",""
"stunt3","EQ_DHS","PUBLISHED","2008","AFR","KEN","","","RUR","","","38.3 [35.7-41.0]","38.31861","35.69276","41.01445",""
"stunt3","EQ_DHS","PUBLISHED","2008","AFR","KEN","","","URB","","","28.3 [21.6-36.1]","28.28416","21.62215","36.05457",""
"stunt3","EQ_DHS","PUBLISHED","1997","EUR","KGZ","","","RUR","","","34.1 [29.9-38.5]","34.11550","29.94646","38.54557",""
"stunt3","EQ_DHS","PUBLISHED","2012","EUR","KGZ","","","RUR","","","17.4 [14.9-20.1]","17.37961","14.92384","20.14382",""
"stunt3","EQ_DHS","PUBLISHED","2014","WPR","KHM","","","URB","","","21.7 [18.0-25.9]","21.67441","17.99252","25.87203",""
"stunt3","EQ_MICS","PUBLISHED","2011","WPR","LAO","","","RUR","","","No data","","","","Not available."
"stunt3","EQ_DHS","PUBLISHED","2013","AFR","LBR","","","RUR","","","27.0 [24.1-30.0]","26.95158","24.09895","30.00838",""
"stunt3","EQ_DHS","PUBLISHED","2013","AFR","LBR","","","URB","","","26.2 [22.0-30.9]","26.20209","21.96811","30.92865",""
"stunt3","EQ_DHS","PUBLISHED","2004","AFR","LSO","","","RUR","","","41.4 [37.8-45.1]","41.39735","37.76091","45.13004",""
"stunt3","EQ_DHS","PUBLISHED","1997","AFR","MDG","","","RUR","","","56.0 [53.1-58.9]","56.00779","53.05943","58.91436",""
"stunt3","EQ_DHS","PUBLISHED","2008","AFR","MDG","","","RUR","","","46.2 [43.6-48.9]","46.21357","43.56363","48.88508",""
"stunt3","EQ_DHS","PUBLISHED","2008","AFR","MDG","","","URB","","","39.9 [35.1-44.9]","39.88395","35.08706","44.88320",""
"stunt3","EQ_DHS","PUBLISHED","2006","AFR","MLI","","","RUR","","","39.1 [37.4-40.9]","39.14275","37.43818","40.87423",""
"stunt3","EQ_DHS","PUBLISHED","2012","AFR","MLI","","","RUR","","","38.1 [35.2-41.2]","38.14684","35.16143","41.22456",""
"stunt3","EQ_DHS","PUBLISHED","2012","AFR","MLI","","","URB","","","22.1 [18.4-26.4]","22.12860","18.41214","26.35293",""
"stunt3","EQ_MICS","PUBLISHED","2005","EUR","MNE","","","RUR","","","No data","","","","Not available."
"stunt3","EQ_MICS","PUBLISHED","2008","AFR","MOZ","","","RUR","","","No data","","","","Not available."
"stunt3","EQ_MICS","PUBLISHED","2007","AFR","MRT","","","RUR","","","No data","","","","Not available."
"stunt3","EQ_MICS","PUBLISHED","2007","AFR","MRT","","","URB","","","No data","","","","Not available."
"stunt3","EQ_DHS","PUBLISHED","2000","AFR","MWI","","","RUR","","","52.0 [50.4-53.6]","51.99180","50.39580","53.58375",""
"stunt3","EQ_DHS","PUBLISHED","2006","AFR","NAM","","","RUR","","","32.0 [29.6-34.4]","31.97853","29.60765","34.44635",""
"stunt3","EQ_DHS","PUBLISHED","2006","AFR","NAM","","","URB","","","23.6 [20.4-27.1]","23.60060","20.44770","27.07421",""
"stunt3","EQ_DHS","PUBLISHED","1998","AFR","NER","","","RUR","","","48.6 [46.6-50.6]","48.57751","46.55581","50.60388",""
"stunt3","EQ_DHS","PUBLISHED","1998","AFR","NER","","","URB","","","36.1 [33.1-39.1]","36.05484","33.10408","39.11483",""
"stunt3","EQ_MICS","PUBLISHED","2011","AFR","NGA","","","URB","","","No data","","","","Not available."
"stunt3","EQ_RHS","PUBLISHED","1992","AMR","NIC","","","RUR","","","No data","","","","Not available."
"stunt3","EQ_RHS","PUBLISHED","1992","AMR","NIC","","","URB","","","No data","","","","Not available."
"stunt3","EQ_DHS","PUBLISHED","2001","AMR","NIC","","","RUR","","","30.6 [28.3-32.9]","30.57758","28.30817","32.94531",""
"stunt3","EQ_DHS","PUBLISHED","2001","AMR","NIC","","","URB","","","13.7 [12.0-15.7]","13.73831","11.98443","15.70306",""
"stunt3","EQ_MICS","PUBLISHED","2014","SEAR","NPL","","","URB","","","No data","","","","Not available."
"stunt3","EQ_DHS","PUBLISHED","2012","EMR","PAK","","","RUR","","","45.9 [42.3-49.5]","45.91363","42.33573","49.53416",""
"stunt3","EQ_DHS","PUBLISHED","2012","EMR","PAK","","","URB","","","36.4 [32.2-40.9]","36.44493","32.22598","40.88302",""
"stunt3","EQ_DHS","PUBLISHED","1996","AMR","PER","","","URB","","","19.2 [17.6-21.0]","19.23309","17.56498","21.01922",""
"stunt3","EQ_DHS","PUBLISHED","2009","AMR","PER","","","RUR","","","37.6 [34.6-40.7]","37.61990","34.61109","40.72735",""
"stunt3","EQ_DHS","PUBLISHED","2009","AMR","PER","","","URB","","","15.2 [13.6-17.0]","15.20274","13.58133","16.97969",""
"stunt3","EQ_DHS","PUBLISHED","2011","AMR","PER","","","RUR","","","35.7 [32.6-39.0]","35.74339","32.61972","38.99308",""
"stunt3","EQ_DHS","PUBLISHED","2011","AMR","PER","","","URB","","","11.2 [9.7-12.8]","11.16965","9.72690","12.79606",""
"stunt3","EQ_RHS","PUBLISHED","1995","AMR","PRY","","","URB","","","No data","","","","Not available."
"stunt3","EQ_RHS","PUBLISHED","2004","AMR","PRY","","","RUR","","","No data","","","","Not available."
"stunt3","EQ_RHS","PUBLISHED","2004","AMR","PRY","","","URB","","","No data","","","","Not available."
"stunt3","EQ_DHS","PUBLISHED","2000","AFR","RWA","","","URB","","","30.3 [26.3-34.5]","30.25589","26.28788","34.54219",""
"stunt3","EQ_DHS","PUBLISHED","2010","AFR","RWA","","","RUR","","","43.1 [40.7-45.5]","43.07958","40.73741","45.45314",""
"stunt3","EQ_DHS","PUBLISHED","2005","AFR","SEN","","","URB","","","10.6 [8.1-13.9]","10.63073","8.06852","13.88370",""
"stunt3","EQ_DHS","PUBLISHED","2012","AFR","SEN","","","URB","","","12.8 [10.3-15.8]","12.80213","10.27514","15.84088",""
"stunt3","EQ_DHS","PUBLISHED","2015","AFR","SEN","","","URB","","","15.8 [13.3-18.7]","15.82730","13.29126","18.74264",""
"stunt3","EQ_RHS","PUBLISHED","2002","AMR","SLV","","","URB","","","11.2 [7.5-16.5]","11.24867","7.50748","16.52118",""
"stunt3","EQ_MICS","PUBLISHED","2014","AMR","SLV","","","URB","","","No data","","","","Not available."
"stunt3","EQ_MICS","PUBLISHED","2005","EUR","SRB","","","RUR","","","No data","","","","Not available."
"stunt3","EQ_MICS","PUBLISHED","2005","EUR","SRB","","","URB","","","No data","","","","Not available."
"stunt3","EQ_MICS","PUBLISHED","2010","AMR","SUR","","","URB","","","No data","","","","Not available."
"stunt3","EQ_MICS","PUBLISHED","2010","AFR","SWZ","","","RUR","","","No data","","","","Not available."
"stunt3","EQ_MICS","PUBLISHED","2010","AFR","SWZ","","","URB","","","No data","","","","Not available."
"stunt3","EQ_MICS","PUBLISHED","2006","EMR","SYR","","","RUR","","","No data","","","","Not available."
"stunt3","EQ_DHS","PUBLISHED","1998","AFR","TGO","","","URB","","","20.3 [17.6-23.4]","20.33882","17.59172","23.39314",""
"stunt3","EQ_MICS","PUBLISHED","2010","AFR","TGO","","","URB","","","No data","","","","Not available."
"stunt3","EQ_MICS","PUBLISHED","2005","SEAR","THA","","","RUR","","","No data","","","","Not available."
"stunt3","EQ_MICS","PUBLISHED","2005","SEAR","THA","","","URB","","","No data","","","","Not available."
"stunt3","EQ_MICS","PUBLISHED","2005","EUR","TJK","","","RUR","","","No data","","","","Not available."
"stunt3","EQ_MICS","PUBLISHED","2006","AMR","TTO","","","URB","","","No data","","","","Not available."
"stunt3","EQ_DHS","PUBLISHED","1993","EUR","TUR","","","RUR","","","23.6 [20.7-26.7]","23.60471","20.72504","26.74948",""
"stunt3","EQ_DHS","PUBLISHED","1993","EUR","TUR","","","URB","","","14.6 [11.9-17.8]","14.62650","11.92137","17.82126",""
"stunt3","EQ_DHS","PUBLISHED","2003","EUR","TUR","","","RUR","","","20.5 [17.4-23.9]","20.47705","17.42448","23.90955",""
"stunt3","EQ_DHS","PUBLISHED","2003","EUR","TUR","","","URB","","","9.5 [7.8-11.5]","9.49087","7.82892","11.46174",""
"stunt3","EQ_DHS","PUBLISHED","2000","AFR","UGA","","","URB","","","32.2 [28.2-36.4]","32.17742","28.23920","36.38639",""
"stunt3","EQ_DHS","PUBLISHED","2011","AFR","UGA","","","RUR","","","33.2 [30.2-36.4]","33.22450","30.21352","36.37912",""
"stunt3","EQ_DHS","PUBLISHED","2011","AFR","UGA","","","URB","","","24.0 [17.3-32.3]","24.03884","17.31864","32.34653",""
"stunt3","EQ_MICS","PUBLISHED","2005","EUR","UKR","","","RUR","","","No data","","","","Not available."
"stunt3","EQ_MICS","PUBLISHED","2005","EUR","UKR","","","URB","","","No data","","","","Not available."
"stunt3","EQ_DHS","PUBLISHED","2002","WPR","VNM","","","RUR","","","No data","","","","Not available."
"stunt3","EQ_DHS","PUBLISHED","2002","WPR","VNM","","","URB","","","No data","","","","Not available."
"stunt3","EQ_MICS","PUBLISHED","2010","WPR","VNM","","","RUR","","","No data","","","","Not available."
"stunt3","EQ_MICS","PUBLISHED","2010","WPR","VNM","","","URB","","","No data","","","","Not available."
"stunt3","EQ_MICS","PUBLISHED","2007","WPR","VUT","","","RUR","","","No data","","","","Not available."
"stunt3","EQ_DHS","PUBLISHED","2013","AFR","ZMB","","","RUR","","","43.8 [42.0-45.6]","43.79130","42.04385","45.55429",""
"stunt3","EQ_DHS","PUBLISHED","2013","AFR","ZMB","","","URB","","","36.9 [34.3-39.6]","36.92058","34.30013","39.62049",""
"stunt3","EQ_DHS","PUBLISHED","1999","AFR","ZWE","","","RUR","","","34.6 [31.5-37.8]","34.56990","31.46239","37.81498",""
"stunt3","EQ_DHS","PUBLISHED","1999","AFR","ZWE","","","URB","","","29.4 [25.1-34.2]","29.43462","25.06528","34.21783",""
"stunt3","EQ_MICS","PUBLISHED","2009","AFR","ZWE","","","RUR","","","No data","","","","Not available."
"stunt3","EQ_MICS","PUBLISHED","2010","EMR","AFG","NHLM","","","","","No data","","","","Not available."
"stunt3","EQ_DHS","PUBLISHED","2015","EMR","AFG","PRLM","","","","","No data","","","","Not available."
"stunt3","EQ_DHS","PUBLISHED","2015","EMR","AFG","SHLM","","","","","No data","","","","Not available."
"stunt3","EQ_MICS","PUBLISHED","2011","AMR","ARG","NHLM","","","","","No data","","","","Not available."
"stunt3","EQ_MICS","PUBLISHED","2011","AMR","ARG","SHLM","","","","","No data","","","","Not available."
"stunt3","EQ_DHS","PUBLISHED","2000","EUR","ARM","SHLM","","","","","14.0 [11.2-17.3]","13.97032","11.18689","17.31131",""
"stunt3","EQ_MICS","PUBLISHED","2005","AFR","BDI","NHLM","","","","","No data","","","","Not available."
"stunt3","EQ_MICS","PUBLISHED","2005","AFR","BDI","PRLM","","","","","No data","","","","Not available."
"stunt3","EQ_DHS","PUBLISHED","2010","AFR","BDI","NHLM","","","","","56.3 [53.1-59.4]","56.28768","53.07444","59.44901",""
"stunt3","EQ_DHS","PUBLISHED","2010","AFR","BDI","SHLM","","","","","29.7 [22.7-37.8]","29.67441","22.66025","37.79859",""
"stunt3","EQ_DHS","PUBLISHED","1998","AFR","BFA","NHLM","","","","","35.9 [33.8-38.0]","35.90173","33.84886","38.00756",""
"stunt3","EQ_DHS","PUBLISHED","1998","AFR","BFA","PRLM","","","","","41.2 [34.6-48.2]","41.24191","34.64031","48.17432",""
"stunt3","EQ_DHS","PUBLISHED","1998","AFR","BFA","SHLM","","","","","13.9 [8.3-22.2]","13.87056","8.34951","22.15968",""
"stunt3","EQ_DHS","PUBLISHED","2003","AFR","BFA","SHLM","","","","","20.7 [14.7-28.4]","20.74036","14.71296","28.41434",""
"stunt3","EQ_DHS","PUBLISHED","1996","SEAR","BGD","NHLM","","","","","61.1 [58.4-63.7]","61.05964","58.39857","63.65642",""
"stunt3","EQ_DHS","PUBLISHED","1999","SEAR","BGD","NHLM","","","","","55.1 [52.5-57.6]","55.07491","52.49970","57.62321",""
"stunt3","EQ_DHS","PUBLISHED","1999","SEAR","BGD","SHLM","","","","","32.0 [28.5-35.8]","32.00232","28.45985","35.76530",""
"stunt3","EQ_MICS","PUBLISHED","2012","SEAR","BGD","NHLM","","","","","No data","","","","Not available."
"stunt3","EQ_MICS","PUBLISHED","2012","SEAR","BGD","PRLM","","","","","No data","","","","Not available."
"stunt3","EQ_DHS","PUBLISHED","2014","SEAR","BGD","SHLM","","","","","26.5 [24.3-28.7]","26.48169","24.34133","28.73877",""
"stunt3","EQ_RHS","PUBLISHED","1991","AMR","BLZ","NHLM","","","","","No data","","","","Not available."
"stunt3","EQ_RHS","PUBLISHED","1991","AMR","BLZ","PRLM","","","","","No data","","","","Not available."
"stunt3","EQ_RHS","PUBLISHED","1991","AMR","BLZ","SHLM","","","","","No data","","","","Not available."
"stunt3","EQ_MICS","PUBLISHED","2006","AMR","BLZ","SHLM","","","","","No data","","","","Not available."
"stunt3","EQ_DHS","PUBLISHED","2003","AMR","BOL","NHLM","","","","","48.4 [43.3-53.5]","48.38752","43.26907","53.54003",""
"stunt3","EQ_DHS","PUBLISHED","2003","AMR","BOL","PRLM","","","","","36.1 [34.0-38.3]","36.13720","34.03394","38.29498",""
"stunt3","EQ_DHS","PUBLISHED","2008","AMR","BOL","PRLM","","","","","31.8 [29.4-34.2]","31.75144","29.38580","34.21523",""
"stunt3","EQ_DHS","PUBLISHED","2008","AMR","BOL","SHLM","","","","","14.8 [12.9-16.8]","14.75721","12.92805","16.79525",""
"stunt3","EQ_MICS","PUBLISHED","2006","AFR","CAF","NHLM","","","","","No data","","","","Not available."
"stunt3","EQ_MICS","PUBLISHED","2006","AFR","CAF","PRLM","","","","","No data","","","","Not available."
"stunt3","EQ_MICS","PUBLISHED","2006","AFR","CAF","SHLM","","","","","No data","","","","Not available."
"stunt3","EQ_MICS","PUBLISHED","2010","AFR","CAF","SHLM","","","","","No data","","","","Not available."
"stunt3","EQ_DHS","PUBLISHED","1998","AFR","CMR","NHLM","","","","","45.3 [40.4-50.2]","45.27461","40.43611","50.20409",""
"stunt3","EQ_DHS","PUBLISHED","1998","AFR","CMR","PRLM","","","","","33.8 [30.4-37.3]","33.75230","30.39356","37.28340",""
"stunt3","EQ_DHS","PUBLISHED","1998","AFR","CMR","SHLM","","","","","28.4 [24.4-32.9]","28.43521","24.35744","32.89874",""
"stunt3","EQ_DHS","PUBLISHED","2007","AFR","COD","PRLM","","","","","42.8 [38.1-47.6]","42.78435","38.07667","47.62642",""
"stunt3","EQ_MICS","PUBLISHED","2010","AFR","COD","PRLM","","","","","No data","","","","Not available."
"stunt3","EQ_MICS","PUBLISHED","2010","AFR","COD","SHLM","","","","","No data","","","","Not available."
"stunt3","EQ_DHS","PUBLISHED","1995","AMR","COL","NHLM","","","","","27.7 [20.6-36.1]","27.68104","20.59658","36.09460",""
"stunt3","EQ_DHS","PUBLISHED","2000","AMR","COL","NHLM","","","","","28.3 [19.5-39.0]","28.25142","19.49081","39.04025",""
"stunt3","EQ_DHS","PUBLISHED","2000","AMR","COL","PRLM","","","","","23.5 [20.8-26.5]","23.50374","20.76970","26.47741",""
"stunt3","EQ_DHS","PUBLISHED","2000","AMR","COL","SHLM","","","","","13.5 [11.7-15.5]","13.45939","11.65317","15.49648",""
"stunt3","EQ_DHS","PUBLISHED","2005","AMR","COL","SHLM","","","","","12.2 [10.9-13.5]","12.16281","10.92437","13.52032",""
"stunt3","EQ_DHS","PUBLISHED","2012","AFR","COM","PRLM","","","","","34.1 [27.7-41.1]","34.09496","27.68387","41.14597",""
"stunt3","EQ_RHS","PUBLISHED","1998","AFR","CPV","PRLM","","","","","No data","","","","Not available."
"stunt3","EQ_RHS","PUBLISHED","1998","AFR","CPV","SHLM","","","","","No data","","","","Not available."
"stunt3","EQ_MICS","PUBLISHED","2014","AMR","CUB","PRLM","","","","","No data","","","","Not available."
"stunt3","EQ_MICS","PUBLISHED","2014","AMR","CUB","SHLM","","","","","No data","","","","Not available."
"stunt3","EQ_MICS","PUBLISHED","2006","EMR","DJI","SHLM","","","","","No data","","","","Not available."
"stunt3","EQ_DHS","PUBLISHED","2007","AMR","DOM","NHLM","","","","","12.1 [8.5-17.0]","12.08747","8.45699","16.98726",""
"stunt3","EQ_DHS","PUBLISHED","2013","AMR","DOM","PRLM","","","","","12.2 [9.3-15.9]","12.23327","9.31850","15.89990",""
"stunt3","EQ_DHS","PUBLISHED","2013","AMR","DOM","SHLM","","","","","6.5 [5.0-8.4]","6.46611","4.98348","8.35107",""
"stunt3","EQ_RHS","PUBLISHED","2004","AMR","ECU","NHLM","","","","","49.5 [37.8-61.3]","49.48847","37.77106","61.26234",""
"stunt3","EQ_RHS","PUBLISHED","2004","AMR","ECU","PRLM","","","","","36.4 [32.7-40.4]","36.43750","32.69261","40.35418",""
"stunt3","EQ_DHS","PUBLISHED","1995","EMR","EGY","PRLM","","","","","33.0 [29.9-36.4]","33.04647","29.87647","36.37832",""
"stunt3","EQ_DHS","PUBLISHED","1995","EMR","EGY","SHLM","","","","","28.1 [25.5-30.8]","28.07083","25.53660","30.75269",""
"stunt3","EQ_DHS","PUBLISHED","2014","EMR","EGY","NHLM","","","","","24.2 [21.3-27.3]","24.17686","21.28968","27.31968",""
"stunt3","EQ_DHS","PUBLISHED","2000","AFR","ETH","PRLM","","","","","49.0 [43.8-54.3]","49.03722","43.79636","54.29934",""
"stunt3","EQ_DHS","PUBLISHED","2000","AFR","ETH","SHLM","","","","","29.7 [22.3-38.4]","29.71389","22.30950","38.36229",""
"stunt3","EQ_DHS","PUBLISHED","2005","AFR","ETH","SHLM","","","","","25.9 [17.2-37.1]","25.89446","17.16938","37.06914",""
"stunt3","EQ_MICS","PUBLISHED","2005","EUR","GEO","NHLM","","","","","No data","","","","Not available."
"stunt3","EQ_MICS","PUBLISHED","2005","EUR","GEO","PRLM","","","","","No data","","","","Not available."
"stunt3","EQ_DHS","PUBLISHED","1993","AFR","GHA","PRLM","","","","","31.7 [28.9-34.6]","31.70732","28.94496","34.60491",""
"stunt3","EQ_DHS","PUBLISHED","1993","AFR","GHA","SHLM","","","","","11.8 [6.9-19.5]","11.81818","6.91390","19.47349",""
"stunt3","EQ_MICS","PUBLISHED","2011","AFR","GHA","NHLM","","","","","No data","","","","Not available."
"stunt3","EQ_MICS","PUBLISHED","2011","AFR","GHA","PRLM","","","","","No data","","","","Not available."
"stunt3","EQ_MICS","PUBLISHED","2011","AFR","GHA","SHLM","","","","","No data","","","","Not available."
"stunt3","EQ_DHS","PUBLISHED","2014","AFR","GHA","SHLM","","","","","12.6 [9.9-15.9]","12.58052","9.89830","15.86160",""
