"GHO","PUBLISHSTATE","YEAR","REGION","UNREGION","WORLDBANKINCOMEGROUP","UNSDGREGION","Display Value","Numeric","Low","High","Comments"
"NUTSEVWASTINGNUM","PUBLISHED","2019","","143","","","0.1 [0.0-0.1]","0.10000","0.00000","0.10000",""
"NUTSEVWASTINGNUM","PUBLISHED","2019","","198","","","4.4 [2.4-7.8]","4.40000","2.40000","7.80000",""
"NUTSEVWASTINGNUM","PUBLISHED","2019","","18","","","0.1 [0.0-0.1]","0.10000","0.00000","0.10000",""
"NUTSEVWASTINGNUM","PUBLISHED","2019","","15","","","0.9 [0.5-1.8]","0.90000","0.50000","1.80000",""
"NUTSEVWASTINGNUM","PUBLISHED","2019","","543","","","0.1 [0.0-0.1]","0.10000","0.00000","0.10000",""
"NUTSEVWASTINGNUM","PUBLISHED","2019","","142","","","10.5 [7.5-13.6]","10.50000","7.50000","13.60000","excluding Japan"
"NUTSEVWASTINGNUM","PUBLISHED","2019","","17","","","0.7 [0.5-0.9]","0.70000","0.50000","0.90000",""
"NUTSEVWASTINGNUM","PUBLISHED","2019","","34","","","7.8 [5.5-11.0]","7.80000","5.50000","11.00000",""
"NUTSEVWASTINGNUM","PUBLISHED","2019","","21","","","0.0","0.00000","","","regional average is based only on United States data, hence confidence intervals are not provided"
"NUTSEVWASTINGNUM","PUBLISHED","2019","","419","","","0.1 [0.1-0.2]","0.10000","0.10000","0.20000",""
"NUTSEVWASTINGNUM","PUBLISHED","2019","","13","","","0.0 [0.0-0.0]","0.00000","0.00000","0.00000",""
"NUTSEVWASTINGNUM","PUBLISHED","2019","","30","","","0.4 [0.3-0.4]","0.40000","0.30000","0.40000","excluding Japan"
"NUTSEVWASTINGNUM","PUBLISHED","2019","","145","","","0.3 [0.1-0.8]","0.30000","0.10000","0.80000",""
"NUTSEVWASTINGNUM","PUBLISHED","2019","AFR","","","","2.8 [2.1-3.7]","2.80000","2.10000","3.70000",""
"NUTSEVWASTINGNUM","PUBLISHED","2019","AMR","","","","0.1 [0.0-0.3]","0.10000","0.00000","0.30000",""
"NUTSEVWASTINGNUM","PUBLISHED","2019","SEAR","","","","7.7 [5.7-10.5]","7.70000","5.70000","10.50000",""
"NUTSEVWASTINGNUM","PUBLISHED","2019","WPR","","","","0.6 [0.4-1.0]","0.60000","0.40000","1.00000",""
"NUTSEVWASTINGNUM","PUBLISHED","2019","EMR","","","","2.6 [1.9-3.5]","2.60000","1.90000","3.50000",""
"NUTSEVWASTINGNUM","PUBLISHED","2019","","","WB_UMI","","0.8 [0.6-1.0]","0.80000","0.60000","1.00000",""
"NUTSEVWASTINGNUM","PUBLISHED","2019","","","WB_MI","","11.4 [7.0-15.9]","11.40000","7.00000","15.90000",""
"NUTSEVWASTINGNUM","PUBLISHED","2019","","","WB_LMI","","10.6 [7.0-16.1]","10.60000","7.00000","16.10000",""
"NUTSEVWASTINGNUM","PUBLISHED","2019","","","WB_LIMI","","13.2 [8.8-17.7]","13.20000","8.80000","17.70000",""
"NUTSEVWASTINGNUM","PUBLISHED","2019","","","WB_HI","","0.0 [0.0-0.1]","0.00000","0.00000","0.10000","Consecutive Low Population Coverage"
"NUTSEVWASTINGNUM","PUBLISHED","2019","","","WB_LI","","1.8 [1.4-2.4]","1.80000","1.40000","2.40000",""
"NUTSEVWASTINGNUM","PUBLISHED","2019","GLOBAL","1","WB_WORLD_INCOME","UNSDG_WORLD","14.3 [11.1-17.5]","14.30000","11.10000","17.50000",""
