"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","AGEGROUP","SEX","INADEQUACY","Display Value","Numeric","Low","High","Comments"
"WSH_10_WAT","PUBLISHED","2016","EUR","GEO","YEARSALL","MLE","INADEQUATE_WATER","3","2.65493","","",""
"WSH_10_WAT","PUBLISHED","2016","AFR","MDG","YEARSALL","MLE","INADEQUATE_WATER","1669","1669.16974","","",""
"WSH_10_WAT","PUBLISHED","2016","AMR","PAN","YEARSALL","MLE","INADEQUATE_WATER","25","25.03151","","",""
"WSH_10_WAT","PUBLISHED","2016","AFR","SWZ","YEARSALL","MLE","INADEQUATE_WATER","99","98.90199","","",""
"WSH_10_WAT","PUBLISHED","2016","SEAR","BTN","YEARSALL","MLE","INADEQUATE_WATER","1","0.74688","","",""
"WSH_10_WAT","PUBLISHED","2016","AFR","ETH","YEARSALL","BTSX","INADEQUATE_WATER","25806","25805.75100","","",""
"WSH_10_WAT","PUBLISHED","2016","WPR","LAO","YEARSALL","FMLE","INADEQUATE_WATER","139","138.99706","","",""
"WSH_10_WAT","PUBLISHED","2016","AFR","NAM","YEARSALL","FMLE","INADEQUATE_WATER","124","124.00736","","",""
"WSH_10_WAT","PUBLISHED","2016","EMR","SOM","YEARSALL","MLE","INADEQUATE_WATER","3373","3372.52737","","",""
"WSH_10_WAT","PUBLISHED","2016","EMR","YEM","YEARSALL","BTSX","INADEQUATE_WATER","1843","1842.80372","","",""
"WSH_10_WAT","PUBLISHED","2016","EMR","AFG","YEARSALL","FMLE","INADEQUATE_WATER","1521","1521.14008","","",""
"WSH_10_WAT","PUBLISHED","2016","WPR","CHN","YEARSALL","FMLE","INADEQUATE_WATER","780","779.90228","","",""
"WSH_10_WAT","PUBLISHED","2016","SEAR","IDN","YEARSALL","FMLE","INADEQUATE_WATER","1859","1858.59409","","",""
"WSH_10_WAT","PUBLISHED","2016","AFR","LSO","YEARSALL","MLE","INADEQUATE_WATER","235","234.78776","","",""
"WSH_10_WAT","PUBLISHED","2016","AFR","NAM","YEARSALL","BTSX","INADEQUATE_WATER","238","238.47224","","",""
"WSH_10_WAT","PUBLISHED","2016","EUR","TKM","YEARSALL","BTSX","INADEQUATE_WATER","172","171.50738","","",""
"WSH_10_WAT","PUBLISHED","2016","AFR","CMR","YEARSALL","MLE","INADEQUATE_WATER","3132","3132.09205","","",""
"WSH_10_WAT","PUBLISHED","2016","AFR","GAB","YEARSALL","MLE","INADEQUATE_WATER","122","121.62089","","",""
"WSH_10_WAT","PUBLISHED","2016","WPR","KHM","YEARSALL","FMLE","INADEQUATE_WATER","211","210.77378","","",""
"WSH_10_WAT","PUBLISHED","2016","EMR","PAK","YEARSALL","MLE","INADEQUATE_WATER","10170","10169.51967","","",""
"WSH_10_WAT","PUBLISHED","2016","EMR","SYR","YEARSALL","FMLE","INADEQUATE_WATER","285","285.03824","","",""
"WSH_10_WAT","PUBLISHED","2016","WPR","WSM","YEARSALL","MLE","INADEQUATE_WATER","1","0.84684","","",""
"WSH_10_WAT","PUBLISHED","2016","WPR","CHN","YEARSALL","MLE","INADEQUATE_WATER","822","822.20037","","",""
"WSH_10_WAT","PUBLISHED","2016","AFR","GNQ","YEARSALL","MLE","INADEQUATE_WATER","93","93.42005","","",""
"WSH_10_WAT","PUBLISHED","2016","EMR","LBY","YEARSALL","FMLE","INADEQUATE_WATER","16","16.18077","","",""
"WSH_10_WAT","PUBLISHED","2016","AFR","NGA","YEARSALL","BTSX","INADEQUATE_WATER","74307","74307.44952","","",""
"WSH_10_WAT","PUBLISHED","2016","AFR","TGO","YEARSALL","FMLE","INADEQUATE_WATER","879","878.76328","","",""
"WSH_10_WAT","PUBLISHED","2016","AFR","ZMB","YEARSALL","FMLE","INADEQUATE_WATER","1514","1513.91378","","",""
"WSH_10_WAT","PUBLISHED","2016","AFR","BDI","YEARSALL","BTSX","INADEQUATE_WATER","4079","4078.75929","","",""
"WSH_10_WAT","PUBLISHED","2016","AFR","ERI","YEARSALL","FMLE","INADEQUATE_WATER","640","640.35536","","",""
"WSH_10_WAT","PUBLISHED","2016","EMR","IRN","YEARSALL","MLE","INADEQUATE_WATER","283","283.05766","","",""
"WSH_10_WAT","PUBLISHED","2016","EMR","MAR","YEARSALL","FMLE","INADEQUATE_WATER","252","252.45705","","",""
"WSH_10_WAT","PUBLISHED","2016","EUR","RUS","YEARSALL","BTSX","INADEQUATE_WATER","109","108.58418","","",""
"WSH_10_WAT","PUBLISHED","2016","EUR","TUR","YEARSALL","MLE","INADEQUATE_WATER","71","71.18006","","",""
"WSH_10_WAT","PUBLISHED","2016","EUR","BLR","YEARSALL","BTSX","INADEQUATE_WATER","3","3.38019","","",""
"WSH_10_WAT","PUBLISHED","2016","AMR","COL","YEARSALL","MLE","INADEQUATE_WATER","98","97.77927","","",""
"WSH_10_WAT","PUBLISHED","2016","AFR","GIN","YEARSALL","MLE","INADEQUATE_WATER","1691","1690.57883","","",""
"WSH_10_WAT","PUBLISHED","2016","EMR","LBN","YEARSALL","FMLE","INADEQUATE_WATER","20","20.11438","","",""
"WSH_10_WAT","PUBLISHED","2016","AFR","MRT","YEARSALL","FMLE","INADEQUATE_WATER","460","459.87557","","",""
"WSH_10_WAT","PUBLISHED","2016","AMR","PER","YEARSALL","MLE","INADEQUATE_WATER","60","60.41606","","",""
"WSH_10_WAT","PUBLISHED","2016","AMR","SUR","YEARSALL","BTSX","INADEQUATE_WATER","7","7.19869","","",""
"WSH_10_WAT","PUBLISHED","2016","AFR","ZAF","YEARSALL","MLE","INADEQUATE_WATER","2309","2308.56898","","",""
"WSH_10_WAT","PUBLISHED","2016","AMR","BRA","YEARSALL","BTSX","INADEQUATE_WATER","1377","1376.78155","","",""
"WSH_10_WAT","PUBLISHED","2016","AFR","CPV","YEARSALL","FMLE","INADEQUATE_WATER","6","6.36204","","",""
"WSH_10_WAT","PUBLISHED","2016","WPR","KIR","YEARSALL","MLE","INADEQUATE_WATER","3","3.15984","","",""
"WSH_10_WAT","PUBLISHED","2016","AMR","LCA","YEARSALL","BTSX","INADEQUATE_WATER","1","0.79388","","",""
"WSH_10_WAT","PUBLISHED","2016","EMR","SYR","YEARSALL","BTSX","INADEQUATE_WATER","514","513.97217","","",""
"WSH_10_WAT","PUBLISHED","2016","AFR","TCD","YEARSALL","MLE","INADEQUATE_WATER","4510","4509.55230","","",""
"WSH_10_WAT","PUBLISHED","2016","AMR","COL","YEARSALL","BTSX","INADEQUATE_WATER","210","210.05034","","",""
"WSH_10_WAT","PUBLISHED","2016","EMR","EGY","YEARSALL","MLE","INADEQUATE_WATER","640","640.08193","","",""
"WSH_10_WAT","PUBLISHED","2016","AMR","MEX","YEARSALL","FMLE","INADEQUATE_WATER","475","475.06953","","",""
"WSH_10_WAT","PUBLISHED","2016","AFR","MLI","YEARSALL","BTSX","INADEQUATE_WATER","7182","7182.34994","","",""
"WSH_10_WAT","PUBLISHED","2016","EUR","UZB","YEARSALL","FMLE","INADEQUATE_WATER","22","22.15717","","",""
"WSH_10_WAT","PUBLISHED","2016","AMR","VEN","YEARSALL","BTSX","INADEQUATE_WATER","300","300.10770","","",""
"WSH_10_WAT","PUBLISHED","2016","AMR","CRI","YEARSALL","FMLE","INADEQUATE_WATER","18","18.15483","","",""
"WSH_10_WAT","PUBLISHED","2016","AMR","CUB","YEARSALL","MLE","INADEQUATE_WATER","42","41.97403","","",""
"WSH_10_WAT","PUBLISHED","2016","EUR","MDA","YEARSALL","MLE","INADEQUATE_WATER","1","0.97715","","",""
"WSH_10_WAT","PUBLISHED","2016","EUR","MDA","YEARSALL","BTSX","INADEQUATE_WATER","2","2.43366","","",""
"WSH_10_WAT","PUBLISHED","2016","EUR","TKM","YEARSALL","FMLE","INADEQUATE_WATER","76","76.14218","","",""
"WSH_10_WAT","PUBLISHED","2016","WPR","TON","YEARSALL","BTSX","INADEQUATE_WATER","1","0.80318","","",""
"WSH_10_WAT","PUBLISHED","2016","AMR","BLZ","YEARSALL","FMLE","INADEQUATE_WATER","1","1.16219","","",""
"WSH_10_WAT","PUBLISHED","2016","AFR","BWA","YEARSALL","MLE","INADEQUATE_WATER","72","72.17758","","",""
"WSH_10_WAT","PUBLISHED","2016","EMR","JOR","YEARSALL","MLE","INADEQUATE_WATER","17","16.77449","","",""
"WSH_10_WAT","PUBLISHED","2016","AFR","LBR","YEARSALL","FMLE","INADEQUATE_WATER","523","522.73886","","",""
"WSH_10_WAT","PUBLISHED","2016","EMR","SDN","YEARSALL","MLE","INADEQUATE_WATER","1973","1973.07186","","",""
"WSH_10_WAT","PUBLISHED","2016","WPR","SLB","YEARSALL","FMLE","INADEQUATE_WATER","6","6.37297","","",""
"WSH_10_WAT","PUBLISHED","2016","EUR","ARM","YEARSALL","BTSX","INADEQUATE_WATER","4","3.74426","","",""
"WSH_10_WAT","PUBLISHED","2016","SEAR","BGD","YEARSALL","MLE","INADEQUATE_WATER","5043","5042.77422","","",""
"WSH_10_WAT","PUBLISHED","2016","AFR","GNB","YEARSALL","BTSX","INADEQUATE_WATER","366","365.56580","","",""
"WSH_10_WAT","PUBLISHED","2016","AMR","JAM","YEARSALL","FMLE","INADEQUATE_WATER","5","5.19546","","",""
"WSH_10_WAT","PUBLISHED","2016","WPR","PNG","YEARSALL","BTSX","INADEQUATE_WATER","557","556.79859","","",""
"WSH_10_WAT","PUBLISHED","2016","SEAR","PRK","YEARSALL","BTSX","INADEQUATE_WATER","85","84.57314","","",""
"WSH_10_WAT","PUBLISHED","2016","AFR","DZA","YEARSALL","MLE","INADEQUATE_WATER","259","259.30413","","",""
"WSH_10_WAT","PUBLISHED","2016","AMR","ECU","YEARSALL","BTSX","INADEQUATE_WATER","62","62.24667","","",""
"WSH_10_WAT","PUBLISHED","2016","AFR","LSO","YEARSALL","FMLE","INADEQUATE_WATER","327","327.41075","","",""
"WSH_10_WAT","PUBLISHED","2016","WPR","MNG","YEARSALL","FMLE","INADEQUATE_WATER","3","3.40525","","",""
"WSH_10_WAT","PUBLISHED","2016","AFR","MOZ","YEARSALL","MLE","INADEQUATE_WATER","2302","2301.56081","","",""
"WSH_10_WAT","PUBLISHED","2016","SEAR","THA","YEARSALL","MLE","INADEQUATE_WATER","729","728.91157","","",""
"WSH_10_WAT","PUBLISHED","2016","AFR","TZA","YEARSALL","MLE","INADEQUATE_WATER","4899","4899.18266","","",""
"WSH_10_WAT","PUBLISHED","2016","AFR","CAF","YEARSALL","MLE","INADEQUATE_WATER","1198","1198.15685","","",""
"WSH_10_WAT","PUBLISHED","2016","AFR","CAF","YEARSALL","BTSX","INADEQUATE_WATER","2222","2222.04798","","",""
"WSH_10_WAT","PUBLISHED","2016","EMR","LBN","YEARSALL","BTSX","INADEQUATE_WATER","37","36.61468","","",""
"WSH_10_WAT","PUBLISHED","2016","AFR","LSO","YEARSALL","BTSX","INADEQUATE_WATER","562","562.19852","","",""
"WSH_10_WAT","PUBLISHED","2016","AFR","SLE","YEARSALL","BTSX","INADEQUATE_WATER","3343","3343.03200","","",""
"WSH_10_WAT","PUBLISHED","2016","SEAR","THA","YEARSALL","FMLE","INADEQUATE_WATER","731","731.24498","","",""
"WSH_10_WAT","PUBLISHED","2016","EMR","DJI","YEARSALL","MLE","INADEQUATE_WATER","82","82.39498","","",""
"WSH_10_WAT","PUBLISHED","2016","EMR","DJI","YEARSALL","BTSX","INADEQUATE_WATER","177","177.02197","","",""
"WSH_10_WAT","PUBLISHED","2016","AFR","MLI","YEARSALL","FMLE","INADEQUATE_WATER","3611","3610.57420","","",""
"WSH_10_WAT","PUBLISHED","2016","AFR","MOZ","YEARSALL","BTSX","INADEQUATE_WATER","4608","4607.81839","","",""
"WSH_10_WAT","PUBLISHED","2016","EUR","TJK","YEARSALL","FMLE","INADEQUATE_WATER","56","56.08916","","",""
"WSH_10_WAT","PUBLISHED","2016","AMR","VCT","YEARSALL","FMLE","INADEQUATE_WATER","0","0.47234","","",""
"WSH_10_WAT","PUBLISHED","2016","SEAR","BGD","YEARSALL","BTSX","INADEQUATE_WATER","11811","11810.66414","","",""
"WSH_10_WAT","PUBLISHED","2016","AMR","BOL","YEARSALL","BTSX","INADEQUATE_WATER","294","293.97051","","",""
"WSH_10_WAT","PUBLISHED","2016","AFR","CPV","YEARSALL","BTSX","INADEQUATE_WATER","13","13.20389","","",""
"WSH_10_WAT","PUBLISHED","2016","AMR","ECU","YEARSALL","FMLE","INADEQUATE_WATER","32","32.43271","","",""
"WSH_10_WAT","PUBLISHED","2016","SEAR","PRK","YEARSALL","MLE","INADEQUATE_WATER","52","52.35126","","",""
"WSH_10_WAT","PUBLISHED","2016","AFR","SEN","YEARSALL","MLE","INADEQUATE_WATER","1137","1136.64205","","",""
"WSH_10_WAT","PUBLISHED","2016","WPR","TON","YEARSALL","MLE","INADEQUATE_WATER","0","0.23212","","",""
"WSH_10_WAT","PUBLISHED","2016","EUR","UKR","YEARSALL","BTSX","INADEQUATE_WATER","82","82.14756","","",""
"WSH_10_WAT","PUBLISHED","2016","WPR","LAO","YEARSALL","BTSX","INADEQUATE_WATER","281","281.06886","","",""
"WSH_10_WAT","PUBLISHED","2016","SEAR","LKA","YEARSALL","FMLE","INADEQUATE_WATER","91","90.52581","","",""
"WSH_10_WAT","PUBLISHED","2016","AMR","NIC","YEARSALL","BTSX","INADEQUATE_WATER","81","81.16994","","",""
"WSH_10_WAT","PUBLISHED","2016","WPR","PHL","YEARSALL","FMLE","INADEQUATE_WATER","1112","1111.81221","","",""
"WSH_10_WAT","PUBLISHED","2016","AMR","BOL","YEARSALL","FMLE","INADEQUATE_WATER","129","128.91550","","",""
"WSH_10_WAT","PUBLISHED","2016","SEAR","BTN","YEARSALL","BTSX","INADEQUATE_WATER","2","1.62232","","",""
"WSH_10_WAT","PUBLISHED","2016","WPR","FJI","YEARSALL","FMLE","INADEQUATE_WATER","5","5.49030","","",""
"WSH_10_WAT","PUBLISHED","2016","EUR","GEO","YEARSALL","FMLE","INADEQUATE_WATER","3","2.61023","","",""
"WSH_10_WAT","PUBLISHED","2016","EMR","SOM","YEARSALL","BTSX","INADEQUATE_WATER","7074","7073.99720","","",""
"WSH_10_WAT","PUBLISHED","2016","AFR","STP","YEARSALL","MLE","INADEQUATE_WATER","6","5.50731","","",""
"WSH_10_WAT","PUBLISHED","2016","WPR","VNM","YEARSALL","MLE","INADEQUATE_WATER","81","81.22437","","",""
"WSH_10_WAT","PUBLISHED","2016","EMR","YEM","YEARSALL","MLE","INADEQUATE_WATER","792","791.59688","","",""
"WSH_10_WAT","PUBLISHED","2016","AFR","GMB","YEARSALL","MLE","INADEQUATE_WATER","167","166.70810","","",""
"WSH_10_WAT","PUBLISHED","2016","AMR","GTM","YEARSALL","BTSX","INADEQUATE_WATER","578","577.80613","","",""
"WSH_10_WAT","PUBLISHED","2016","EMR","IRN","YEARSALL","BTSX","INADEQUATE_WATER","555","554.71825","","",""
"WSH_10_WAT","PUBLISHED","2016","EMR","LBY","YEARSALL","BTSX","INADEQUATE_WATER","29","28.57853","","",""
"WSH_10_WAT","PUBLISHED","2016","EUR","MDA","YEARSALL","FMLE","INADEQUATE_WATER","1","1.45651","","",""
"WSH_10_WAT","PUBLISHED","2016","AFR","ZWE","YEARSALL","FMLE","INADEQUATE_WATER","993","993.27446","","",""
"WSH_10_WAT","PUBLISHED","2016","EUR","BGR","YEARSALL","FMLE","INADEQUATE_WATER","3","3.08996","","",""
"WSH_10_WAT","PUBLISHED","2016","AMR","BRA","YEARSALL","FMLE","INADEQUATE_WATER","753","752.96210","","",""
"WSH_10_WAT","PUBLISHED","2016","AFR","MWI","YEARSALL","BTSX","INADEQUATE_WATER","2955","2955.26715","","",""
"WSH_10_WAT","PUBLISHED","2016","SEAR","NPL","YEARSALL","BTSX","INADEQUATE_WATER","3321","3320.90304","","",""
"WSH_10_WAT","PUBLISHED","2016","EUR","SRB","YEARSALL","BTSX","INADEQUATE_WATER","51","50.67145","","",""
"WSH_10_WAT","PUBLISHED","2016","AFR","TCD","YEARSALL","FMLE","INADEQUATE_WATER","3973","3973.04064","","",""
"WSH_10_WAT","PUBLISHED","2016","AFR","LBR","YEARSALL","BTSX","INADEQUATE_WATER","1114","1114.43278","","",""
"WSH_10_WAT","PUBLISHED","2016","SEAR","LKA","YEARSALL","BTSX","INADEQUATE_WATER","173","173.06255","","",""
"WSH_10_WAT","PUBLISHED","2016","AMR","NIC","YEARSALL","FMLE","INADEQUATE_WATER","38","37.57710","","",""
"WSH_10_WAT","PUBLISHED","2016","AMR","PAN","YEARSALL","FMLE","INADEQUATE_WATER","21","20.51856","","",""
"WSH_10_WAT","PUBLISHED","2016","AFR","BEN","YEARSALL","FMLE","INADEQUATE_WATER","1567","1567.31178","","",""
"WSH_10_WAT","PUBLISHED","2016","AMR","BLZ","YEARSALL","MLE","INADEQUATE_WATER","1","1.33102","","",""
"WSH_10_WAT","PUBLISHED","2016","AFR","COG","YEARSALL","BTSX","INADEQUATE_WATER","1041","1040.89565","","",""
"WSH_10_WAT","PUBLISHED","2016","EMR","DJI","YEARSALL","FMLE","INADEQUATE_WATER","95","94.62699","","",""
"WSH_10_WAT","PUBLISHED","2016","AFR","ETH","YEARSALL","MLE","INADEQUATE_WATER","13704","13703.72801","","",""
"WSH_10_WAT","PUBLISHED","2016","WPR","PHL","YEARSALL","MLE","INADEQUATE_WATER","1511","1510.63671","","",""
"WSH_10_WAT","PUBLISHED","2016","EUR","RUS","YEARSALL","MLE","INADEQUATE_WATER","56","56.15904","","",""
"WSH_10_WAT","PUBLISHED","2016","AFR","SLE","YEARSALL","MLE","INADEQUATE_WATER","1779","1778.76689","","",""
"WSH_10_WAT","PUBLISHED","2016","EUR","TJK","YEARSALL","MLE","INADEQUATE_WATER","71","71.02362","","",""
"WSH_10_WAT","PUBLISHED","2016","EUR","TUR","YEARSALL","BTSX","INADEQUATE_WATER","158","157.55630","","",""
"WSH_10_WAT","PUBLISHED","2016","EMR","AFG","YEARSALL","BTSX","INADEQUATE_WATER","2874","2874.49623","","",""
"WSH_10_WAT","PUBLISHED","2016","AFR","KEN","YEARSALL","FMLE","INADEQUATE_WATER","6523","6522.70037","","",""
"WSH_10_WAT","PUBLISHED","2016","AFR","LBR","YEARSALL","MLE","INADEQUATE_WATER","592","591.69392","","",""
"WSH_10_WAT","PUBLISHED","2016","AFR","MUS","YEARSALL","MLE","INADEQUATE_WATER","3","3.24895","","",""
"WSH_10_WAT","PUBLISHED","2016","AFR","NGA","YEARSALL","MLE","INADEQUATE_WATER","39508","39507.57156","","",""
"WSH_10_WAT","PUBLISHED","2016","EUR","ARM","YEARSALL","MLE","INADEQUATE_WATER","2","1.89606","","",""
"WSH_10_WAT","PUBLISHED","2016","WPR","FSM","YEARSALL","MLE","INADEQUATE_WATER","1","0.80339","","",""
"WSH_10_WAT","PUBLISHED","2016","EMR","IRQ","YEARSALL","BTSX","INADEQUATE_WATER","844","843.81566","","",""
"WSH_10_WAT","PUBLISHED","2016","AFR","MDG","YEARSALL","BTSX","INADEQUATE_WATER","3302","3301.69487","","",""
"WSH_10_WAT","PUBLISHED","2016","AFR","SEN","YEARSALL","FMLE","INADEQUATE_WATER","1002","1001.90823","","",""
"WSH_10_WAT","PUBLISHED","2016","AFR","UGA","YEARSALL","BTSX","INADEQUATE_WATER","6506","6505.88288","","",""
"WSH_10_WAT","PUBLISHED","2016","AMR","BOL","YEARSALL","MLE","INADEQUATE_WATER","165","165.05500","","",""
"WSH_10_WAT","PUBLISHED","2016","AMR","GRD","YEARSALL","MLE","INADEQUATE_WATER","0","0.22450","","",""
"WSH_10_WAT","PUBLISHED","2016","EMR","LBY","YEARSALL","MLE","INADEQUATE_WATER","12","12.39776","","",""
"WSH_10_WAT","PUBLISHED","2016","AFR","NAM","YEARSALL","MLE","INADEQUATE_WATER","114","114.46488","","",""
"WSH_10_WAT","PUBLISHED","2016","EUR","TKM","YEARSALL","MLE","INADEQUATE_WATER","95","95.36520","","",""
"WSH_10_WAT","PUBLISHED","2016","AMR","BLZ","YEARSALL","BTSX","INADEQUATE_WATER","2","2.49321","","",""
"WSH_10_WAT","PUBLISHED","2016","AMR","COL","YEARSALL","FMLE","INADEQUATE_WATER","112","112.27108","","",""
