"GHO","PUBLISHSTATE","YEAR","REGION","Display Value","Numeric","Low","High","Comments"
"SA_0000001745","PUBLISHED","2016","EUR","8.8","","","",""
"SA_0000001745","PUBLISHED","2016","WPR","4.7","","","",""
"SA_0000001745","PUBLISHED","2016","EMR","0.8","","","",""
"SA_0000001745","PUBLISHED","2016","GLOBAL","5.1","","","",""
"SA_0000001745","PUBLISHED","2016","AMR","8.2","","","",""
"SA_0000001745","PUBLISHED","2016","SEAR","3.9","","","",""
"SA_0000001745","PUBLISHED","2016","AFR","3.7","3.70000","","",""
