"GHO","PUBLISHSTATE","YEAR","REGION","UNREGION","WORLDBANKINCOMEGROUP","COUNTRY","SEX","Display Value","Numeric","Low","High","Comments"
"CM_01","PUBLISHED","1967","EMR","","","AFG","BTSX","161588","161588.00000","143258.00000","183065.00000",""
"CM_01","PUBLISHED","1972","EMR","","","AFG","BTSX","166120","166120.00000","147372.00000","188896.00000",""
"CM_01","PUBLISHED","1974","EMR","","","AFG","BTSX","166690","166690.00000","148447.00000","189544.00000",""
"CM_01","PUBLISHED","1981","EMR","","","AFG","BTSX","149378","149378.00000","134288.00000","168693.00000",""
"CM_01","PUBLISHED","1983","EMR","","","AFG","BTSX","138142","138142.00000","124571.00000","155201.00000",""
"CM_01","PUBLISHED","1990","EMR","","","AFG","BTSX","110011","110011.00000","100845.00000","120093.00000",""
"CM_01","PUBLISHED","1992","EMR","","","AFG","BTSX","111102","111102.00000","102378.00000","120376.00000",""
"CM_01","PUBLISHED","1997","EMR","","","AFG","BTSX","121967","121967.00000","113097.00000","131484.00000",""
"CM_01","PUBLISHED","1999","EMR","","","AFG","BTSX","124664","124664.00000","115833.00000","134492.00000",""
"CM_01","PUBLISHED","2006","EMR","","","AFG","BTSX","115387","115387.00000","107287.00000","124589.00000",""
"CM_01","PUBLISHED","2008","EMR","","","AFG","BTSX","108874","108874.00000","100870.00000","118038.00000",""
"CM_01","PUBLISHED","2015","EMR","","","AFG","BTSX","82999","82999.00000","71565.00000","95223.00000",""
"CM_01","PUBLISHED","2017","EMR","","","AFG","BTSX","77124","77124.00000","63866.00000","91209.00000",""
"CM_01","PUBLISHED","1969","EMR","","","AFG","FMLE","77423","77423.00000","68466.00000","88064.00000",""
"CM_01","PUBLISHED","1971","EMR","","","AFG","FMLE","78249","78249.00000","69210.00000","89465.00000",""
"CM_01","PUBLISHED","1978","EMR","","","AFG","FMLE","76533","76533.00000","68188.00000","86720.00000",""
"CM_01","PUBLISHED","1980","EMR","","","AFG","FMLE","73162","73162.00000","65306.00000","82778.00000",""
"CM_01","PUBLISHED","1987","EMR","","","AFG","FMLE","55370","55370.00000","50250.00000","61446.00000",""
"CM_01","PUBLISHED","1989","EMR","","","AFG","FMLE","52595","52595.00000","47959.00000","57783.00000",""
"CM_01","PUBLISHED","1994","EMR","","","AFG","FMLE","54121","54121.00000","49839.00000","58653.00000",""
"CM_01","PUBLISHED","1996","EMR","","","AFG","FMLE","56248","56248.00000","51954.00000","60787.00000",""
"CM_01","PUBLISHED","2003","EMR","","","AFG","FMLE","57185","57185.00000","53177.00000","61894.00000",""
"CM_01","PUBLISHED","2005","EMR","","","AFG","FMLE","55119","55119.00000","51164.00000","59588.00000",""
"CM_01","PUBLISHED","2012","EMR","","","AFG","FMLE","43363","43363.00000","39012.00000","48225.00000",""
"CM_01","PUBLISHED","2014","EMR","","","AFG","FMLE","39806","39806.00000","34816.00000","45091.00000",""
"CM_01","PUBLISHED","2019","EMR","","","AFG","FMLE","32883","32883.00000","25927.00000","40801.00000",""
"CM_01","PUBLISHED","1968","EMR","","","AFG","MLE","85631","85631.00000","75879.00000","97237.00000",""
"CM_01","PUBLISHED","1975","EMR","","","AFG","MLE","87595","87595.00000","78008.00000","99744.00000",""
"CM_01","PUBLISHED","1977","EMR","","","AFG","MLE","86264","86264.00000","76910.00000","97786.00000",""
"CM_01","PUBLISHED","1984","EMR","","","AFG","MLE","69483","69483.00000","62752.00000","77998.00000",""
"CM_01","PUBLISHED","1991","EMR","","","AFG","MLE","58092","58092.00000","53337.00000","63182.00000",""
"CM_01","PUBLISHED","1993","EMR","","","AFG","MLE","59682","59682.00000","54977.00000","64697.00000",""
"CM_01","PUBLISHED","2000","EMR","","","AFG","MLE","66513","66513.00000","61770.00000","71878.00000",""
"CM_01","PUBLISHED","2002","EMR","","","AFG","MLE","65886","65886.00000","61208.00000","71288.00000",""
"CM_01","PUBLISHED","2011","EMR","","","AFG","MLE","52409","52409.00000","47572.00000","57728.00000",""
"CM_01","PUBLISHED","2016","EMR","","","AFG","MLE","43243","43243.00000","36519.00000","50460.00000",""
"CM_01","PUBLISHED","2018","EMR","","","AFG","MLE","40525","40525.00000","32803.00000","48909.00000",""
"CM_01","PUBLISHED","1990","AFR","","","AGO","BTSX","124961","124961.00000","110909.00000","141161.00000",""
"CM_01","PUBLISHED","1992","AFR","","","AGO","BTSX","132761","132761.00000","118282.00000","149532.00000",""
"CM_01","PUBLISHED","1999","AFR","","","AGO","BTSX","151778","151778.00000","133493.00000","172687.00000",""
"CM_01","PUBLISHED","2001","AFR","","","AGO","BTSX","152171","152171.00000","133019.00000","175357.00000",""
"CM_01","PUBLISHED","2006","AFR","","","AGO","BTSX","140592","140592.00000","115300.00000","170560.00000",""
"CM_01","PUBLISHED","2008","AFR","","","AGO","BTSX","131608","131608.00000","101053.00000","169483.00000",""
"CM_01","PUBLISHED","2015","AFR","","","AGO","BTSX","100919","100919.00000","53632.00000","170439.00000",""
"CM_01","PUBLISHED","2017","AFR","","","AGO","BTSX","96069","96069.00000","47666.00000","170290.00000",""
"CM_01","PUBLISHED","1989","AFR","","","AGO","FMLE","56838","56838.00000","50111.00000","64369.00000",""
"CM_01","PUBLISHED","1991","AFR","","","AGO","FMLE","60457","60457.00000","53575.00000","68264.00000",""
"CM_01","PUBLISHED","1998","AFR","","","AGO","FMLE","70479","70479.00000","61994.00000","79928.00000",""
"CM_01","PUBLISHED","2000","AFR","","","AGO","FMLE","71148","71148.00000","62326.00000","81623.00000",""
"CM_01","PUBLISHED","2005","AFR","","","AGO","FMLE","67219","67219.00000","56421.00000","79819.00000",""
"CM_01","PUBLISHED","2007","AFR","","","AGO","FMLE","63293","63293.00000","50249.00000","78678.00000",""
"CM_01","PUBLISHED","2014","AFR","","","AGO","FMLE","47511","47511.00000","26576.00000","77567.00000",""
"CM_01","PUBLISHED","2016","AFR","","","AGO","FMLE","44768","44768.00000","22755.00000","77262.00000",""
"CM_01","PUBLISHED","1986","AFR","","","AGO","MLE","58295","58295.00000","50350.00000","67166.00000",""
"CM_01","PUBLISHED","1988","AFR","","","AGO","MLE","62204","62204.00000","54558.00000","70698.00000",""
"CM_01","PUBLISHED","1990","AFR","","","AGO","MLE","66322","66322.00000","58651.00000","74965.00000",""
"CM_01","PUBLISHED","1995","AFR","","","AGO","MLE","76475","76475.00000","67738.00000","86003.00000",""
"CM_01","PUBLISHED","1997","AFR","","","AGO","MLE","79244","79244.00000","69892.00000","89492.00000",""
"CM_01","PUBLISHED","2004","AFR","","","AGO","MLE","78791","78791.00000","66905.00000","92280.00000",""
"CM_01","PUBLISHED","2006","AFR","","","AGO","MLE","75229","75229.00000","61667.00000","91282.00000",""
"CM_01","PUBLISHED","2013","AFR","","","AGO","MLE","58587","58587.00000","34090.00000","92478.00000",""
"CM_01","PUBLISHED","2015","AFR","","","AGO","MLE","54981","54981.00000","29229.00000","92716.00000",""
"CM_01","PUBLISHED","1983","EUR","","","ALB","BTSX","4747","4747.00000","3891.00000","5699.00000",""
"CM_01","PUBLISHED","1985","EUR","","","ALB","BTSX","4243","4243.00000","3636.00000","4918.00000",""
"CM_01","PUBLISHED","1992","EUR","","","ALB","BTSX","2891","2891.00000","2578.00000","3237.00000",""
"CM_01","PUBLISHED","1994","EUR","","","ALB","BTSX","2519","2519.00000","2249.00000","2818.00000",""
"CM_01","PUBLISHED","2001","EUR","","","ALB","BTSX","1300","1300.00000","1196.00000","1415.00000",""
"CM_01","PUBLISHED","2003","EUR","","","ALB","BTSX","1037","1037.00000","976.00000","1103.00000",""
"CM_01","PUBLISHED","2008","EUR","","","ALB","BTSX","576","576.00000","559.00000","594.00000",""
"CM_01","PUBLISHED","2017","EUR","","","ALB","BTSX","327","327.00000","314.00000","341.00000",""
"CM_01","PUBLISHED","2019","EUR","","","ALB","BTSX","327","327.00000","306.00000","349.00000",""
"CM_01","PUBLISHED","1989","EUR","","","ALB","FMLE","1495","1495.00000","1321.00000","1690.00000",""
"CM_01","PUBLISHED","1991","EUR","","","ALB","FMLE","1330","1330.00000","1182.00000","1499.00000",""
"CM_01","PUBLISHED","1998","EUR","","","ALB","FMLE","757","757.00000","679.00000","845.00000",""
"CM_01","PUBLISHED","2005","EUR","","","ALB","FMLE","337","337.00000","323.00000","355.00000",""
"CM_01","PUBLISHED","2007","EUR","","","ALB","FMLE","267","267.00000","258.00000","279.00000",""
"CM_01","PUBLISHED","2014","EUR","","","ALB","FMLE","153","153.00000","146.00000","160.00000",""
"CM_01","PUBLISHED","2016","EUR","","","ALB","FMLE","145","145.00000","138.00000","151.00000",""
"CM_01","PUBLISHED","1984","EUR","","","ALB","MLE","2499","2499.00000","2100.00000","2947.00000",""
"CM_01","PUBLISHED","1986","EUR","","","ALB","MLE","2261","2261.00000","1963.00000","2599.00000",""
"CM_01","PUBLISHED","1993","EUR","","","ALB","MLE","1539","1539.00000","1370.00000","1729.00000",""
"CM_01","PUBLISHED","1995","EUR","","","ALB","MLE","1328","1328.00000","1187.00000","1490.00000",""
"CM_01","PUBLISHED","2002","EUR","","","ALB","MLE","676","676.00000","628.00000","732.00000",""
"CM_01","PUBLISHED","2004","EUR","","","ALB","MLE","538","538.00000","511.00000","569.00000",""
"CM_01","PUBLISHED","2009","EUR","","","ALB","MLE","301","301.00000","292.00000","313.00000",""
"CM_01","PUBLISHED","2011","EUR","","","ALB","MLE","248","248.00000","240.00000","259.00000",""
"CM_01","PUBLISHED","2018","EUR","","","ALB","MLE","183","183.00000","174.00000","194.00000",""
"CM_01","PUBLISHED","1990","EUR","","","AND","BTSX","9","9.00000","2.00000","34.00000",""
"CM_01","PUBLISHED","1997","EUR","","","AND","BTSX","6","6.00000","3.00000","14.00000",""
"CM_01","PUBLISHED","1999","EUR","","","AND","BTSX","6","6.00000","3.00000","12.00000",""
"CM_01","PUBLISHED","2004","EUR","","","AND","BTSX","5","5.00000","3.00000","9.00000",""
"CM_01","PUBLISHED","2013","EUR","","","AND","BTSX","3","3.00000","1.00000","7.00000",""
"CM_01","PUBLISHED","2015","EUR","","","AND","BTSX","2","2.00000","1.00000","7.00000",""
"CM_01","PUBLISHED","1992","EUR","","","AND","FMLE","3","3.00000","1.00000","11.00000",""
"CM_01","PUBLISHED","1994","EUR","","","AND","FMLE","3","3.00000","1.00000","8.00000",""
"CM_01","PUBLISHED","2001","EUR","","","AND","FMLE","2","2.00000","1.00000","4.00000",""
"CM_01","PUBLISHED","2008","EUR","","","AND","FMLE","2","2.00000","1.00000","3.00000",""
"CM_01","PUBLISHED","2010","EUR","","","AND","FMLE","2","2.00000","1.00000","3.00000",""
"CM_01","PUBLISHED","2017","EUR","","","AND","FMLE","1","1.00000","0.00000","3.00000",""
"CM_01","PUBLISHED","2019","EUR","","","AND","FMLE","1","1.00000","0.00000","3.00000",""
"CM_01","PUBLISHED","1994","EUR","","","AND","MLE","4","4.00000","1.00000","12.00000",""
"CM_01","PUBLISHED","1996","EUR","","","AND","MLE","4","4.00000","2.00000","9.00000",""
"CM_01","PUBLISHED","1998","EUR","","","AND","MLE","4","4.00000","2.00000","7.00000",""
"CM_01","PUBLISHED","2003","EUR","","","AND","MLE","3","3.00000","2.00000","5.00000",""
"CM_01","PUBLISHED","2005","EUR","","","AND","MLE","3","3.00000","2.00000","5.00000",""
"CM_01","PUBLISHED","2012","EUR","","","AND","MLE","2","2.00000","1.00000","4.00000",""
"CM_01","PUBLISHED","2014","EUR","","","AND","MLE","1","1.00000","1.00000","4.00000",""
"CM_01","PUBLISHED","2019","EUR","","","AND","MLE","1","1.00000","0.00000","4.00000",""
"CM_01","PUBLISHED","1966","EMR","","","ARE","BTSX","866","866.00000","727.00000","1027.00000",""
"CM_01","PUBLISHED","1968","EMR","","","ARE","BTSX","859","859.00000","731.00000","1007.00000",""
"CM_01","PUBLISHED","1973","EMR","","","ARE","BTSX","880","880.00000","759.00000","1014.00000",""
"CM_01","PUBLISHED","1975","EMR","","","ARE","BTSX","910","910.00000","787.00000","1048.00000",""
"CM_01","PUBLISHED","1982","EMR","","","ARE","BTSX","940","940.00000","809.00000","1096.00000",""
"CM_01","PUBLISHED","1984","EMR","","","ARE","BTSX","915","915.00000","782.00000","1070.00000",""
"CM_01","PUBLISHED","1989","EMR","","","ARE","BTSX","805","805.00000","683.00000","944.00000",""
"CM_01","PUBLISHED","1991","EMR","","","ARE","BTSX","747","747.00000","636.00000","872.00000",""
"CM_01","PUBLISHED","1993","EMR","","","ARE","BTSX","689","689.00000","595.00000","795.00000",""
"CM_01","PUBLISHED","1998","EMR","","","ARE","BTSX","587","587.00000","538.00000","643.00000",""
"CM_01","PUBLISHED","2000","EMR","","","ARE","BTSX","579","579.00000","547.00000","613.00000",""
"CM_01","PUBLISHED","2007","EMR","","","ARE","BTSX","705","705.00000","682.00000","728.00000",""
"CM_01","PUBLISHED","2009","EMR","","","ARE","BTSX","750","750.00000","728.00000","773.00000",""
"CM_01","PUBLISHED","2016","EMR","","","ARE","BTSX","784","784.00000","732.00000","841.00000",""
"CM_01","PUBLISHED","2018","EMR","","","ARE","BTSX","764","764.00000","676.00000","863.00000",""
"CM_01","PUBLISHED","1968","EMR","","","ARE","FMLE","392","392.00000","333.00000","460.00000",""
"CM_01","PUBLISHED","1970","EMR","","","ARE","FMLE","388","388.00000","331.00000","451.00000",""
"CM_01","PUBLISHED","1977","EMR","","","ARE","FMLE","412","412.00000","356.00000","477.00000",""
"CM_01","PUBLISHED","1979","EMR","","","ARE","FMLE","415","415.00000","358.00000","481.00000",""
"CM_01","PUBLISHED","1986","EMR","","","ARE","FMLE","377","377.00000","319.00000","446.00000",""
"CM_01","PUBLISHED","1993","EMR","","","ARE","FMLE","296","296.00000","254.00000","343.00000",""
"CM_01","PUBLISHED","1995","EMR","","","ARE","FMLE","274","274.00000","240.00000","313.00000",""
"CM_01","PUBLISHED","2002","EMR","","","ARE","FMLE","257","257.00000","245.00000","270.00000",""
"CM_01","PUBLISHED","2004","EMR","","","ARE","FMLE","273","273.00000","261.00000","285.00000",""
"CM_01","PUBLISHED","2011","EMR","","","ARE","FMLE","339","339.00000","324.00000","353.00000",""
"CM_01","PUBLISHED","2013","EMR","","","ARE","FMLE","344","344.00000","329.00000","360.00000",""
"CM_01","PUBLISHED","2018","EMR","","","ARE","FMLE","334","334.00000","294.00000","379.00000",""
"CM_01","PUBLISHED","1965","EMR","","","ARE","MLE","469","469.00000","389.00000","562.00000",""
"CM_01","PUBLISHED","1972","EMR","","","ARE","MLE","478","478.00000","413.00000","552.00000",""
"CM_01","PUBLISHED","1974","EMR","","","ARE","MLE","496","496.00000","428.00000","572.00000",""
"CM_01","PUBLISHED","1981","EMR","","","ARE","MLE","539","539.00000","464.00000","628.00000",""
"CM_01","PUBLISHED","1983","EMR","","","ARE","MLE","530","530.00000","454.00000","620.00000",""
"CM_01","PUBLISHED","1988","EMR","","","ARE","MLE","476","476.00000","401.00000","559.00000",""
"CM_01","PUBLISHED","1990","EMR","","","ARE","MLE","444","444.00000","375.00000","519.00000",""
"CM_01","PUBLISHED","1997","EMR","","","ARE","MLE","342","342.00000","307.00000","380.00000",""
"CM_01","PUBLISHED","1999","EMR","","","ARE","MLE","330","330.00000","306.00000","356.00000",""
"CM_01","PUBLISHED","2006","EMR","","","ARE","MLE","385","385.00000","370.00000","401.00000",""
"CM_01","PUBLISHED","2008","EMR","","","ARE","MLE","414","414.00000","397.00000","431.00000",""
"CM_01","PUBLISHED","2013","EMR","","","ARE","MLE","448","448.00000","430.00000","465.00000",""
"CM_01","PUBLISHED","2015","EMR","","","ARE","MLE","446","446.00000","422.00000","473.00000",""
"CM_01","PUBLISHED","1976","AMR","","","ARG","BTSX","38322","38322.00000","36987.00000","39721.00000",""
"CM_01","PUBLISHED","1978","AMR","","","ARG","BTSX","34243","34243.00000","33497.00000","34992.00000",""
"CM_01","PUBLISHED","1985","AMR","","","ARG","BTSX","21027","21027.00000","20624.00000","21420.00000",""
"CM_01","PUBLISHED","1992","AMR","","","ARG","BTSX","19825","19825.00000","19453.00000","20211.00000",""
"CM_01","PUBLISHED","1994","AMR","","","ARG","BTSX","18327","18327.00000","17972.00000","18680.00000",""
"CM_01","PUBLISHED","2001","AMR","","","ARG","BTSX","13618","13618.00000","13365.00000","13870.00000",""
"CM_01","PUBLISHED","2003","AMR","","","ARG","BTSX","12751","12751.00000","12514.00000","12984.00000",""
"CM_01","PUBLISHED","2012","AMR","","","ARG","BTSX","9907","9907.00000","9722.00000","10102.00000",""
"CM_01","PUBLISHED","2017","AMR","","","ARG","BTSX","7792","7792.00000","7620.00000","7967.00000",""
"CM_01","PUBLISHED","2019","AMR","","","ARG","BTSX","6977","6977.00000","6633.00000","7346.00000",""
"CM_01","PUBLISHED","1975","AMR","","","ARG","FMLE","17976","17976.00000","17167.00000","18814.00000",""
"CM_01","PUBLISHED","1980","AMR","","","ARG","FMLE","12927","12927.00000","12657.00000","13174.00000",""
"CM_01","PUBLISHED","1982","AMR","","","ARG","FMLE","10953","10953.00000","10729.00000","11168.00000",""
"CM_01","PUBLISHED","1989","AMR","","","ARG","FMLE","8972","8972.00000","8789.00000","9151.00000",""
"CM_01","PUBLISHED","1991","AMR","","","ARG","FMLE","8905","8905.00000","8720.00000","9077.00000",""
"CM_01","PUBLISHED","1996","AMR","","","ARG","FMLE","7271","7271.00000","7117.00000","7421.00000",""
"CM_01","PUBLISHED","1998","AMR","","","ARG","FMLE","6632","6632.00000","6496.00000","6767.00000",""
"CM_01","PUBLISHED","2000","AMR","","","ARG","FMLE","6157","6157.00000","6028.00000","6283.00000",""
"CM_01","PUBLISHED","2005","AMR","","","ARG","FMLE","5259","5259.00000","5149.00000","5370.00000",""
"CM_01","PUBLISHED","2007","AMR","","","ARG","FMLE","5029","5029.00000","4921.00000","5134.00000",""
"CM_01","PUBLISHED","2014","AMR","","","ARG","FMLE","3999","3999.00000","3913.00000","4085.00000",""
"CM_01","PUBLISHED","2016","AMR","","","ARG","FMLE","3607","3607.00000","3527.00000","3686.00000",""
"CM_01","PUBLISHED","1975","AMR","","","ARG","MLE","21380","21380.00000","20436.00000","22363.00000",""
"CM_01","PUBLISHED","1977","AMR","","","ARG","MLE","20018","20018.00000","19454.00000","20587.00000",""
"CM_01","PUBLISHED","1979","AMR","","","ARG","MLE","17572","17572.00000","17209.00000","17923.00000",""
"CM_01","PUBLISHED","1984","AMR","","","ARG","MLE","12323","12323.00000","12072.00000","12561.00000",""
"CM_01","PUBLISHED","1986","AMR","","","ARG","MLE","11515","11515.00000","11281.00000","11739.00000",""
"CM_01","PUBLISHED","1993","AMR","","","ARG","MLE","10738","10738.00000","10524.00000","10945.00000",""
"CM_01","PUBLISHED","1995","AMR","","","ARG","MLE","9845","9845.00000","9643.00000","10038.00000",""
"CM_01","PUBLISHED","2002","AMR","","","ARG","MLE","7380","7380.00000","7228.00000","7525.00000",""
"CM_01","PUBLISHED","2009","AMR","","","ARG","MLE","6161","6161.00000","6033.00000","6284.00000",""
"CM_01","PUBLISHED","2011","AMR","","","ARG","MLE","5765","5765.00000","5647.00000","5878.00000",""
"CM_01","PUBLISHED","2018","AMR","","","ARG","MLE","4176","4176.00000","4034.00000","4315.00000",""
"CM_01","PUBLISHED","1981","EUR","","","ARM","BTSX","5145","5145.00000","4563.00000","5829.00000",""
"CM_01","PUBLISHED","1988","EUR","","","ARM","BTSX","6523","6523.00000","5907.00000","7204.00000",""
"CM_01","PUBLISHED","1990","EUR","","","ARM","BTSX","3732","3732.00000","3389.00000","4116.00000",""
"CM_01","PUBLISHED","1995","EUR","","","ARM","BTSX","2178","2178.00000","1975.00000","2407.00000",""
"CM_01","PUBLISHED","1997","EUR","","","ARM","BTSX","1688","1688.00000","1527.00000","1862.00000",""
"CM_01","PUBLISHED","2004","EUR","","","ARM","BTSX","1024","1024.00000","905.00000","1132.00000",""
"CM_01","PUBLISHED","2006","EUR","","","ARM","BTSX","960","960.00000","837.00000","1068.00000",""
"CM_01","PUBLISHED","2013","EUR","","","ARM","BTSX","699","699.00000","575.00000","828.00000",""
"CM_01","PUBLISHED","2015","EUR","","","ARM","BTSX","624","624.00000","499.00000","757.00000",""
"CM_01","PUBLISHED","1981","EUR","","","ARM","FMLE","2288","2288.00000","2017.00000","2609.00000",""
"CM_01","PUBLISHED","1990","EUR","","","ARM","FMLE","1631","1631.00000","1471.00000","1814.00000",""
"CM_01","PUBLISHED","1992","EUR","","","ARM","FMLE","1347","1347.00000","1215.00000","1501.00000",""
"CM_01","PUBLISHED","1999","EUR","","","ARM","FMLE","559","559.00000","502.00000","623.00000",""
"CM_01","PUBLISHED","2001","EUR","","","ARM","FMLE","474","474.00000","423.00000","529.00000",""
"CM_01","PUBLISHED","2008","EUR","","","ARM","FMLE","366","366.00000","315.00000","419.00000",""
"CM_01","PUBLISHED","2015","EUR","","","ARM","FMLE","260","260.00000","208.00000","318.00000",""
"CM_01","PUBLISHED","2017","EUR","","","ARM","FMLE","231","231.00000","178.00000","291.00000",""
"CM_01","PUBLISHED","1985","EUR","","","ARM","MLE","2677","2677.00000","2406.00000","2986.00000",""
"CM_01","PUBLISHED","1987","EUR","","","ARM","MLE","2503","2503.00000","2261.00000","2777.00000",""
"CM_01","PUBLISHED","1992","EUR","","","ARM","MLE","1765","1765.00000","1598.00000","1961.00000",""
"CM_01","PUBLISHED","1994","EUR","","","ARM","MLE","1410","1410.00000","1277.00000","1570.00000",""
"CM_01","PUBLISHED","2001","EUR","","","ARM","MLE","687","687.00000","616.00000","764.00000",""
"CM_01","PUBLISHED","2003","EUR","","","ARM","MLE","628","628.00000","558.00000","700.00000",""
"CM_01","PUBLISHED","2010","EUR","","","ARM","MLE","481","481.00000","408.00000","556.00000",""
"CM_01","PUBLISHED","2012","EUR","","","ARM","MLE","434","434.00000","361.00000","511.00000",""
"CM_01","PUBLISHED","2017","EUR","","","ARM","MLE","320","320.00000","249.00000","401.00000",""
"CM_01","PUBLISHED","2019","EUR","","","ARM","MLE","278","278.00000","207.00000","361.00000",""
"CM_01","PUBLISHED","1961","AMR","","","ATG","BTSX","141","141.00000","134.00000","148.00000",""
"CM_01","PUBLISHED","1963","AMR","","","ATG","BTSX","120","120.00000","113.00000","127.00000",""
"CM_01","PUBLISHED","1970","AMR","","","ATG","BTSX","55","55.00000","51.00000","60.00000",""
"CM_01","PUBLISHED","1972","AMR","","","ATG","BTSX","44","44.00000","40.00000","48.00000",""
"CM_01","PUBLISHED","1977","AMR","","","ATG","BTSX","25","25.00000","22.00000","27.00000",""
"CM_01","PUBLISHED","1979","AMR","","","ATG","BTSX","20","20.00000","18.00000","23.00000",""
"CM_01","PUBLISHED","1986","AMR","","","ATG","BTSX","15","15.00000","14.00000","18.00000",""
"CM_01","PUBLISHED","1995","AMR","","","ATG","BTSX","20","20.00000","18.00000","23.00000",""
"CM_01","PUBLISHED","1997","AMR","","","ATG","BTSX","22","22.00000","20.00000","24.00000",""
"CM_01","PUBLISHED","2002","AMR","","","ATG","BTSX","22","22.00000","20.00000","24.00000",""
"CM_01","PUBLISHED","2004","AMR","","","ATG","BTSX","20","20.00000","18.00000","23.00000",""
"CM_01","PUBLISHED","2006","AMR","","","ATG","BTSX","18","18.00000","16.00000","20.00000",""
"CM_01","PUBLISHED","2011","AMR","","","ATG","BTSX","14","14.00000","12.00000","16.00000",""
"CM_01","PUBLISHED","2013","AMR","","","ATG","BTSX","13","13.00000","11.00000","15.00000",""
"CM_01","PUBLISHED","1955","AMR","","","ATG","FMLE","81","81.00000","77.00000","86.00000",""
"CM_01","PUBLISHED","1957","AMR","","","ATG","FMLE","79","79.00000","75.00000","83.00000",""
"CM_01","PUBLISHED","1962","AMR","","","ATG","FMLE","61","61.00000","57.00000","65.00000",""
"CM_01","PUBLISHED","1964","AMR","","","ATG","FMLE","51","51.00000","47.00000","54.00000",""
"CM_01","PUBLISHED","1966","AMR","","","ATG","FMLE","40","40.00000","37.00000","44.00000",""
"CM_01","PUBLISHED","1971","AMR","","","ATG","FMLE","22","22.00000","20.00000","25.00000",""
"CM_01","PUBLISHED","1973","AMR","","","ATG","FMLE","18","18.00000","16.00000","20.00000",""
"CM_01","PUBLISHED","1982","AMR","","","ATG","FMLE","7","7.00000","7.00000","8.00000",""
"CM_01","PUBLISHED","1989","AMR","","","ATG","FMLE","7","7.00000","6.00000","8.00000",""
"CM_01","PUBLISHED","1991","AMR","","","ATG","FMLE","8","8.00000","7.00000","9.00000",""
"CM_01","PUBLISHED","1996","AMR","","","ATG","FMLE","10","10.00000","9.00000","11.00000",""
"CM_01","PUBLISHED","1998","AMR","","","ATG","FMLE","10","10.00000","9.00000","11.00000",""
"CM_01","PUBLISHED","2005","AMR","","","ATG","FMLE","9","9.00000","8.00000","10.00000",""
"CM_01","PUBLISHED","2007","AMR","","","ATG","FMLE","8","8.00000","7.00000","9.00000",""
"CM_01","PUBLISHED","2014","AMR","","","ATG","FMLE","5","5.00000","4.00000","7.00000",""
"CM_01","PUBLISHED","2016","AMR","","","ATG","FMLE","5","5.00000","4.00000","6.00000",""
"CM_01","PUBLISHED","1956","AMR","","","ATG","MLE","90","90.00000","85.00000","94.00000",""
"CM_01","PUBLISHED","1958","AMR","","","ATG","MLE","86","86.00000","82.00000","91.00000",""
"CM_01","PUBLISHED","1965","AMR","","","ATG","MLE","53","53.00000","49.00000","57.00000",""
"CM_01","PUBLISHED","1967","AMR","","","ATG","MLE","42","42.00000","39.00000","46.00000",""
"CM_01","PUBLISHED","1974","AMR","","","ATG","MLE","19","19.00000","17.00000","21.00000",""
"CM_01","PUBLISHED","1976","AMR","","","ATG","MLE","16","16.00000","14.00000","17.00000",""
"CM_01","PUBLISHED","1981","AMR","","","ATG","MLE","9","9.00000","9.00000","11.00000",""
"CM_01","PUBLISHED","1983","AMR","","","ATG","MLE","9","9.00000","8.00000","10.00000",""
"CM_01","PUBLISHED","1990","AMR","","","ATG","MLE","9","9.00000","8.00000","10.00000",""
"CM_01","PUBLISHED","1992","AMR","","","ATG","MLE","10","10.00000","9.00000","11.00000",""
"CM_01","PUBLISHED","1999","AMR","","","ATG","MLE","13","13.00000","11.00000","14.00000",""
"CM_01","PUBLISHED","2006","AMR","","","ATG","MLE","10","10.00000","9.00000","11.00000",""
"CM_01","PUBLISHED","2008","AMR","","","ATG","MLE","9","9.00000","8.00000","10.00000",""
"CM_01","PUBLISHED","2015","AMR","","","ATG","MLE","6","6.00000","5.00000","8.00000",""
"CM_01","PUBLISHED","2017","AMR","","","ATG","MLE","6","6.00000","4.00000","8.00000",""
"CM_01","PUBLISHED","1961","WPR","","","AUS","BTSX","5485","5485.00000","5382.00000","5591.00000",""
"CM_01","PUBLISHED","1966","WPR","","","AUS","BTSX","5202","5202.00000","5101.00000","5301.00000",""
"CM_01","PUBLISHED","1968","WPR","","","AUS","BTSX","5266","5266.00000","5167.00000","5367.00000",""
"CM_01","PUBLISHED","1975","WPR","","","AUS","BTSX","4203","4203.00000","4124.00000","4283.00000",""
"CM_01","PUBLISHED","1977","WPR","","","AUS","BTSX","3561","3561.00000","3492.00000","3632.00000",""
"CM_01","PUBLISHED","1984","WPR","","","AUS","BTSX","2722","2722.00000","2670.00000","2774.00000",""
"CM_01","PUBLISHED","1986","WPR","","","AUS","BTSX","2636","2636.00000","2587.00000","2686.00000",""
"CM_01","PUBLISHED","1991","WPR","","","AUS","BTSX","2193","2193.00000","2151.00000","2234.00000",""
"CM_01","PUBLISHED","1993","WPR","","","AUS","BTSX","1968","1968.00000","1930.00000","2005.00000",""
"CM_01","PUBLISHED","2000","WPR","","","AUS","BTSX","1532","1532.00000","1503.00000","1561.00000",""
"CM_01","PUBLISHED","2002","WPR","","","AUS","BTSX","1491","1491.00000","1461.00000","1521.00000",""
