"GHO","PUBLISHSTATE","YEAR","REGION","UNREGION","WORLDBANKINCOMEGROUP","UNSDGREGION","Display Value","Numeric","Low","High","Comments"
"NUTWASTINGNUM","PUBLISHED","2019","","145","","","1.0 [0.4-2.4]","1.00000","0.40000","2.40000",""
"NUTWASTINGNUM","PUBLISHED","2019","","143","","","0.2 [0.1-0.3]","0.20000","0.10000","0.30000",""
"NUTWASTINGNUM","PUBLISHED","2019","","30","","","1.5 [1.5-1.6]","1.50000","1.50000","1.60000","excluding Japan"
"NUTWASTINGNUM","PUBLISHED","2019","","11","","","4.8 [4.2-5.5]","4.80000","4.20000","5.50000",""
"NUTWASTINGNUM","PUBLISHED","2019","","142","","","32.6 [24.6-40.6]","32.60000","24.60000","40.60000","excluding Japan"
"NUTWASTINGNUM","PUBLISHED","2019","","29","","","0.1 [0.1-0.1]","0.10000","0.10000","0.10000",""
"NUTWASTINGNUM","PUBLISHED","2019","","35","","","4.7 [3.3-6.4]","4.70000","3.30000","6.40000",""
"NUTWASTINGNUM","PUBLISHED","2019","","419","","","0.7 [0.4-0.9]","0.70000","0.40000","0.90000",""
"NUTWASTINGNUM","PUBLISHED","2019","","2","","","12.7 [10.7-14.8]","12.70000","10.70000","14.80000",""
"NUTWASTINGNUM","PUBLISHED","2019","","18","","","0.2 [0.1-0.3]","0.20000","0.10000","0.30000",""
"NUTWASTINGNUM","PUBLISHED","2019","","21","","","0.1","0.10000","","","regional average is based only on United States data, hence confidence intervals are not provided"
"NUTWASTINGNUM","PUBLISHED","2019","","5","","","0.4 [0.2-0.7]","0.40000","0.20000","0.70000","Consecutive Low Population Coverage"
"NUTWASTINGNUM","PUBLISHED","2019","","13","","","0.1 [0.1-0.2]","0.10000","0.10000","0.20000",""
"NUTWASTINGNUM","PUBLISHED","2019","","197","","","46.2 [37.9-54.4]","46.20000","37.90000","54.40000","Only Less Developed Regions are displayed, while the aggregates of the More Developed Regions are not displayed due to insufficient population coverage"
"NUTWASTINGNUM","PUBLISHED","2019","","17","","","2.0 [1.5-2.6]","2.00000","1.50000","2.60000",""
"NUTWASTINGNUM","PUBLISHED","2019","","34","","","25.2 [18.4-34.2]","25.20000","18.40000","34.20000",""
"NUTWASTINGNUM","PUBLISHED","2019","","198","","","16.0 [10.0-25.1]","16.00000","10.00000","25.10000",""
"NUTWASTINGNUM","PUBLISHED","2019","","15","","","2.1 [1.1-4.0]","2.10000","1.10000","4.00000",""
"NUTWASTINGNUM","PUBLISHED","2019","","543","","","0.1 [0.1-0.2]","0.10000","0.10000","0.20000",""
"NUTWASTINGNUM","PUBLISHED","2019","","64","","","25.4 [17.6-33.3]","25.40000","17.60000","33.30000",""
"NUTWASTINGNUM","PUBLISHED","2019","AFR","","","","10.9 [8.9-13.3]","10.90000","8.90000","13.30000",""
"NUTWASTINGNUM","PUBLISHED","2019","EMR","","","","6.4 [5.0-8.0]","6.40000","5.00000","8.00000",""
"NUTWASTINGNUM","PUBLISHED","2019","SEAR","","","","24.9 [19.1-32.1]","24.90000","19.10000","32.10000",""
"NUTWASTINGNUM","PUBLISHED","2019","AMR","","","","0.6 [0.4-1.0]","0.60000","0.40000","1.00000",""
"NUTWASTINGNUM","PUBLISHED","2019","WPR","","","","2.6 [1.7-3.9]","2.60000","1.70000","3.90000",""
"NUTWASTINGNUM","PUBLISHED","2019","","","WB_LIMI","","44.9 [30.8-59.0]","44.90000","30.80000","59.00000",""
"NUTWASTINGNUM","PUBLISHED","2019","","","WB_HI","","0.4 [0.2-0.7]","0.40000","0.20000","0.70000","Consecutive Low Population Coverage"
"NUTWASTINGNUM","PUBLISHED","2019","","","WB_MI","","37.1 [23.2-51.1]","37.10000","23.20000","51.10000",""
"NUTWASTINGNUM","PUBLISHED","2019","","","WB_LMI","","33.8 [22.1-50.5]","33.80000","22.10000","50.50000",""
"NUTWASTINGNUM","PUBLISHED","2019","","","WB_UMI","","3.3 [2.8-4.0]","3.30000","2.80000","4.00000",""
"NUTWASTINGNUM","PUBLISHED","2019","","","WB_LI","","7.7 [6.2-9.6]","7.70000","6.20000","9.60000",""
"NUTWASTINGNUM","PUBLISHED","2019","GLOBAL","1","WB_WORLD_INCOME","UNSDG_WORLD","47.0 [38.7-55.3]","47.00000","38.70000","55.30000",""
"NUTWASTINGNUM","PUBLISHED","2015","","","","UNSDG_LAC","0.7 [0.5-1]","0.70000","0.50000","1.00000",""
"NUTWASTINGNUM","PUBLISHED","2015","","","","UNSDG_CENTRALAMR","0.2 [0.1-0.2]","0.20000","0.10000","0.20000",""
"NUTWASTINGNUM","PUBLISHED","2015","","","","UNSDG_OCEANIAexAUSNZL","0.1 [0.1-0.2]","0.10000","0.10000","0.20000",""
"NUTWASTINGNUM","PUBLISHED","2015","","","","UNSDG_NORTHERNAMR","0.1","0.10000","","","regional average is based only on United States data, hence confidence intervals are not provided"
"NUTWASTINGNUM","PUBLISHED","2015","","","","UNSDG_EASTERNASIA","1.8 [1.7-1.9]","1.80000","1.70000","1.90000","excluding Japan"
"NUTWASTINGNUM","PUBLISHED","2015","","","","UNSDG_SOUTHERNAFR","0.2 [0.2-0.4]","0.20000","0.20000","0.40000",""
"NUTWASTINGNUM","PUBLISHED","2015","","","","UNSDG_LLDC","4.5 [3.5-5.9]","4.50000","3.50000","5.90000",""
"NUTWASTINGNUM","PUBLISHED","2015","","","","UNSDG_SOUTHAMR","0.5 [0.3-0.8]","0.50000","0.30000","0.80000","Consecutive Low Population Coverage"
"NUTWASTINGNUM","PUBLISHED","2015","","","","UNSDG_NORTHAFR","1.9 [1.1-3.4]","1.90000","1.10000","3.40000",""
"NUTWASTINGNUM","PUBLISHED","2015","","","","UNSDG_MIDDLEAFR","2 [1.5-2.6]","2.00000","1.50000","2.60000",""
"NUTWASTINGNUM","PUBLISHED","2015","","","","UNSDG_CENTRALASIASOUTHERNASIA","26.4 [19-33.7]","26.40000","19.00000","33.70000",""
"NUTWASTINGNUM","PUBLISHED","2015","","","","UNSDG_WESTERNASIA","1.1 [0.5-2.4]","1.10000","0.50000","2.40000",""
"NUTWASTINGNUM","PUBLISHED","2015","","","","UNSDG_WESTERNASIANORTHERNAFR","3 [1.6-4.4]","3.00000","1.60000","4.40000",""
"NUTWASTINGNUM","PUBLISHED","2015","","","","UNSDG_SUBSAHARANAFRICA","10.7 [9.3-12]","10.70000","9.30000","12.00000",""
"NUTWASTINGNUM","PUBLISHED","2015","GLOBAL","1","WB_WORLD_INCOME","UNSDG_WORLD","48.5 [40.7-56.3]","48.50000","40.70000","56.30000",""
"NUTWASTINGNUM","PUBLISHED","2015","","","","UNSDG_CENTRALASIA","0.2 [0.2-0.3]","0.20000","0.20000","0.30000",""
"NUTWASTINGNUM","PUBLISHED","2015","","","","UNSDG_SOUTHEASTERNASIA","4.9 [3.6-6.4]","4.90000","3.60000","6.40000",""
"NUTWASTINGNUM","PUBLISHED","2015","","","","UNSDG_EASTERNAFR","3.6 [2.7-4.9]","3.60000","2.70000","4.90000",""
"NUTWASTINGNUM","PUBLISHED","2015","","","","UNSDG_CARIBBEAN","0.1 [0.1-0.2]","0.10000","0.10000","0.20000",""
"NUTWASTINGNUM","PUBLISHED","2015","","","","UNSDG_EASTERNASIASOUTHEASTERNASIA","6.6 [5.3-8]","6.60000","5.30000","8.00000","excluding Japan"
"NUTWASTINGNUM","PUBLISHED","2015","","","","UNSDG_SOUTHASIA","26.1 [19.5-34.4]","26.10000","19.50000","34.40000",""
"NUTWASTINGNUM","PUBLISHED","2015","","","","UNSDG_LDC","15.8 [10.1-24.1]","15.80000","10.10000","24.10000",""
"NUTWASTINGNUM","PUBLISHED","2015","","","","UNSDG_WESTERNAFR","4.8 [4.2-5.5]","4.80000","4.20000","5.50000",""
"NUTWASTINGNUM","PUBLISHED","2015","","14","","","3.6 [2.7-4.9]","3.60000","2.70000","4.90000",""
"NUTWASTINGNUM","PUBLISHED","2015","","145","","","1.1 [0.5-2.4]","1.10000","0.50000","2.40000",""
"NUTWASTINGNUM","PUBLISHED","2015","","143","","","0.2 [0.2-0.3]","0.20000","0.20000","0.30000",""
"NUTWASTINGNUM","PUBLISHED","2015","","30","","","1.8 [1.7-1.9]","1.80000","1.70000","1.90000","excluding Japan"
"NUTWASTINGNUM","PUBLISHED","2015","","11","","","4.8 [4.2-5.5]","4.80000","4.20000","5.50000",""
"NUTWASTINGNUM","PUBLISHED","2015","","142","","","34.1 [26.5-41.6]","34.10000","26.50000","41.60000","excluding Japan"
"NUTWASTINGNUM","PUBLISHED","2015","","29","","","0.1 [0.1-0.2]","0.10000","0.10000","0.20000",""
"NUTWASTINGNUM","PUBLISHED","2015","","35","","","4.9 [3.6-6.4]","4.90000","3.60000","6.40000",""
"NUTWASTINGNUM","PUBLISHED","2015","","419","","","0.7 [0.5-1]","0.70000","0.50000","1.00000",""
"NUTWASTINGNUM","PUBLISHED","2015","","2","","","12.6 [10.8-14.4]","12.60000","10.80000","14.40000",""
"NUTWASTINGNUM","PUBLISHED","2015","","18","","","0.2 [0.2-0.4]","0.20000","0.20000","0.40000",""
"NUTWASTINGNUM","PUBLISHED","2015","","21","","","0.1","0.10000","","","regional average is based only on United States data, hence confidence intervals are not provided"
"NUTWASTINGNUM","PUBLISHED","2015","","5","","","0.5 [0.3-0.8]","0.50000","0.30000","0.80000","Consecutive Low Population Coverage"
"NUTWASTINGNUM","PUBLISHED","2015","","13","","","0.2 [0.1-0.2]","0.20000","0.10000","0.20000",""
"NUTWASTINGNUM","PUBLISHED","2015","","197","","","47.5 [39.8-55.3]","47.50000","39.80000","55.30000","Only Less Developed Regions are displayed, while the aggregates of the More Developed Regions are not displayed due to insufficient population coverage"
"NUTWASTINGNUM","PUBLISHED","2015","","17","","","2 [1.5-2.6]","2.00000","1.50000","2.60000",""
"NUTWASTINGNUM","PUBLISHED","2015","","34","","","26.1 [19.5-34.4]","26.10000","19.50000","34.40000",""
"NUTWASTINGNUM","PUBLISHED","2015","","198","","","0 [0-0]","0.00000","0.00000","0.00000",""
"NUTWASTINGNUM","PUBLISHED","2015","","15","","","1.9 [1.1-3.4]","1.90000","1.10000","3.40000",""
"NUTWASTINGNUM","PUBLISHED","2015","","543","","","0.1 [0.1-0.2]","0.10000","0.10000","0.20000",""
"NUTWASTINGNUM","PUBLISHED","2015","","64","","","26.4 [19-33.7]","26.40000","19.00000","33.70000",""
"NUTWASTINGNUM","PUBLISHED","2015","AFR","","","","11 [9-13.4]","11.00000","9.00000","13.40000",""
"NUTWASTINGNUM","PUBLISHED","2015","EMR","","","","6.4 [5.2-7.9]","6.40000","5.20000","7.90000",""
"NUTWASTINGNUM","PUBLISHED","2015","SEAR","","","","25.9 [20-33.2]","25.90000","20.00000","33.20000",""
"NUTWASTINGNUM","PUBLISHED","2015","AMR","","","","0.7 [0.4-1.2]","0.70000","0.40000","1.20000",""
"NUTWASTINGNUM","PUBLISHED","2015","WPR","","","","2.9 [2-4.3]","2.90000","2.00000","4.30000",""
"NUTWASTINGNUM","PUBLISHED","2015","","","WB_LIMI","","46.4 [32.6-60.3]","46.40000","32.60000","60.30000",""
"NUTWASTINGNUM","PUBLISHED","2015","","","WB_HI","","0.4 [0.2-0.8]","0.40000","0.20000","0.80000","Consecutive Low Population Coverage"
"NUTWASTINGNUM","PUBLISHED","2015","","","WB_MI","","38.5 [24.7-52.3]","38.50000","24.70000","52.30000",""
"NUTWASTINGNUM","PUBLISHED","2015","","","WB_LMI","","34.7 [23.1-51]","34.70000","23.10000","51.00000",""
"NUTWASTINGNUM","PUBLISHED","2015","","","WB_UMI","","3.8 [3.2-4.5]","3.80000","3.20000","4.50000",""
"NUTWASTINGNUM","PUBLISHED","2015","","","WB_LI","","7.9 [6.5-9.6]","7.90000","6.50000","9.60000",""
