"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","RESIDENCEAREATYPE","WEALTHQUINTILE","Display Value","Numeric","Low","High","Comments"
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1994","AFR","CIV","","WQ2","96.0","96.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1994","AFR","CIV","","WQ3","65.0","65.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1994","AFR","CIV","","WQ4","64.0","64.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1994","AFR","CIV","","WQ5","59.0","59.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1998","AFR","CIV","","","112.0","112.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1998","AFR","CIV","URB","","90.0","90.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1998","AFR","CIV","RUR","","122.0","122.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1998","AFR","CIV","","WQ1","88.0","88.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1998","AFR","CIV","","WQ2","104.0","104.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1999","AMR","DOM","","WQ1","61.0","61.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2013","AMR","DOM","","WQ4","20.0","20.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2013","AMR","DOM","","WQ5","14.0","14.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1995","EMR","EGY","","","63.0","63.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1995","EMR","EGY","URB","","47.0","47.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1995","EMR","EGY","RUR","","72.0","72.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1995","EMR","EGY","","WQ1","90.0","90.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1995","EMR","EGY","","WQ2","51.0","51.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1995","EMR","EGY","","WQ3","42.0","42.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1995","EMR","EGY","","WQ4","35.0","35.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1995","EMR","EGY","","WQ5","25.0","25.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2000","EMR","EGY","","","44.0","44.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2000","EMR","EGY","URB","","36.0","36.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2000","EMR","EGY","RUR","","48.0","48.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2000","EMR","EGY","","WQ1","72.0","72.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2000","EMR","EGY","","WQ2","41.0","41.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2000","EMR","EGY","","WQ3","52.0","52.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2000","EMR","EGY","","WQ4","36.0","36.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2000","EMR","EGY","","WQ5","31.0","31.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2003","EMR","EGY","","","38.0","38.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2003","EMR","EGY","URB","","31.0","31.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2003","EMR","EGY","RUR","","42.0","42.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2003","EMR","EGY","","WQ1","50.0","50.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2003","EMR","EGY","","WQ2","34.0","34.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2003","EMR","EGY","","WQ3","27.0","27.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2003","EMR","EGY","","WQ4","29.0","29.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1999","AMR","DOM","","WQ2","47.0","47.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1999","AMR","DOM","","WQ3","17.0","17.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","31.0","31.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2002","AMR","DOM","URB","","30.0","30.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2002","AMR","DOM","RUR","","34.0","34.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2002","AMR","DOM","","WQ1","43.0","43.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2002","AMR","DOM","","WQ2","42.0","42.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2002","AMR","DOM","","WQ3","29.0","29.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2002","AMR","DOM","","WQ4","26.0","26.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2002","AMR","DOM","","WQ5","24.0","24.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","32.0","32.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2007","AMR","DOM","URB","","33.0","33.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2007","AMR","DOM","RUR","","31.0","31.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2007","AMR","DOM","","WQ1","46.0","46.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2007","AMR","DOM","","WQ2","37.0","37.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2007","AMR","DOM","","WQ3","29.0","29.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2007","AMR","DOM","","WQ4","23.0","23.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2007","AMR","DOM","","WQ5","27.0","27.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2013","AMR","DOM","","","27.0","27.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2013","AMR","DOM","URB","","27.0","27.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2013","AMR","DOM","RUR","","27.0","27.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2013","AMR","DOM","","WQ1","40.0","40.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2013","AMR","DOM","","WQ2","34.0","34.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2013","AMR","DOM","","WQ3","44.0","44.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2003","EMR","EGY","","WQ5","28.0","28.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2005","AFR","ETH","","","77.0","77.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2005","AFR","ETH","URB","","73.0","73.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2005","AFR","ETH","RUR","","77.0","77.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2005","AFR","ETH","","WQ1","89.0","89.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2005","AFR","ETH","","WQ2","48.0","48.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2005","AFR","ETH","","WQ3","80.0","80.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2005","AFR","ETH","","WQ4","31.0","31.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2005","AFR","ETH","","WQ5","18.0","18.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2011","AFR","ETH","","","59.0","59.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2011","AFR","ETH","URB","","50.0","50.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2011","AFR","ETH","RUR","","61.0","61.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2011","AFR","ETH","","WQ1","68.0","68.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2011","AFR","ETH","","WQ2","68.0","68.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2011","AFR","ETH","","WQ3","33.0","33.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2011","AFR","ETH","","WQ4","49.0","49.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2011","AFR","ETH","","WQ5","46.0","46.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2000","AFR","GAB","","","57.0","57.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2000","AFR","GAB","URB","","56.0","56.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2000","AFR","GAB","RUR","","60.0","60.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2000","AFR","GAB","","WQ1","56.0","56.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2000","AFR","GAB","","WQ2","66.0","66.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2000","AFR","GAB","","WQ3","73.0","73.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2000","AFR","GAB","","WQ4","65.0","65.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2000","AFR","GAB","","WQ5","39.0","39.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2012","AFR","GAB","","","43.0","43.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2005","EMR","EGY","","","33.0","33.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2005","EMR","EGY","URB","","31.0","31.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2005","EMR","EGY","RUR","","34.0","34.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2005","EMR","EGY","","WQ1","39.0","39.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2005","EMR","EGY","","WQ2","43.0","43.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2005","EMR","EGY","","WQ3","29.0","29.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2005","EMR","EGY","","WQ4","20.0","20.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2005","EMR","EGY","","WQ5","25.0","25.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2008","EMR","EGY","","","25.0","25.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2008","EMR","EGY","URB","","26.0","26.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2008","EMR","EGY","RUR","","23.0","23.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2008","EMR","EGY","","WQ1","34.0","34.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2008","EMR","EGY","","WQ2","35.0","35.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2008","EMR","EGY","","WQ3","24.0","24.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2008","EMR","EGY","","WQ4","19.0","19.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2008","EMR","EGY","","WQ5","15.0","15.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2000","AFR","ETH","","","97.0","97.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2000","AFR","ETH","URB","","91.0","91.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2000","AFR","ETH","RUR","","98.0","98.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2000","AFR","ETH","","WQ1","108.0","108.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2000","AFR","ETH","","WQ2","115.0","115.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2000","AFR","ETH","","WQ3","56.0","56.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2000","AFR","ETH","","WQ4","67.0","67.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2000","AFR","ETH","","WQ5","34.0","34.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2012","AFR","GAB","URB","","42.0","42.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1993","AFR","GHA","RUR","","70.0","70.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1993","AFR","GHA","","WQ1","71.0","71.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1993","AFR","GHA","","WQ2","63.0","63.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1993","AFR","GHA","","WQ3","67.0","67.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1993","AFR","GHA","","WQ4","34.0","34.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1993","AFR","GHA","","WQ5","30.0","30.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1998","AFR","GHA","","","57.0","57.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1998","AFR","GHA","URB","","39.0","39.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1998","AFR","GHA","RUR","","62.0","62.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1998","AFR","GHA","","WQ1","79.0","79.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1998","AFR","GHA","","WQ2","48.0","48.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1998","AFR","GHA","","WQ3","19.0","19.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1998","AFR","GHA","","WQ4","12.0","12.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1998","AFR","GHA","","WQ5","31.0","31.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2003","AFR","GHA","","","64.0","64.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2003","AFR","GHA","URB","","53.0","53.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2003","AFR","GHA","RUR","","70.0","70.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2003","AFR","GHA","","WQ1","54.0","54.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2003","AFR","GHA","","WQ2","60.0","60.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2003","AFR","GHA","","WQ3","57.0","57.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2003","AFR","GHA","","WQ4","59.0","59.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2003","AFR","GHA","","WQ5","36.0","36.00000","","",""
"EQ_INFANTMORT","EQ_MICS","PUBLISHED","2006","AFR","GHA","","","70.6","70.60000","","",""
"EQ_INFANTMORT","EQ_MICS","PUBLISHED","2006","AFR","GHA","URB","","67.8","67.80000","","",""
"EQ_INFANTMORT","EQ_MICS","PUBLISHED","2006","AFR","GHA","RUR","","72.4","72.40000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2012","AFR","GAB","RUR","","45.0","45.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2012","AFR","GAB","","WQ1","34.0","34.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2012","AFR","GAB","","WQ2","50.0","50.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2012","AFR","GAB","","WQ3","42.0","42.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2012","AFR","GAB","","WQ4","36.0","36.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2012","AFR","GAB","","WQ5","47.0","47.00000","","",""
"EQ_INFANTMORT","EQ_MICS","PUBLISHED","2005","AFR","GMB","","","81.5","81.50000","","",""
"EQ_INFANTMORT","EQ_MICS","PUBLISHED","2005","AFR","GMB","URB","","62.3","62.30000","","",""
"EQ_INFANTMORT","EQ_MICS","PUBLISHED","2005","AFR","GMB","RUR","","91.4","91.40000","","",""
"EQ_INFANTMORT","EQ_MICS","PUBLISHED","2005","AFR","GMB","","WQ1","74.5","74.50000","","",""
"EQ_INFANTMORT","EQ_MICS","PUBLISHED","2005","AFR","GMB","","WQ2","66.9","66.90000","","",""
"EQ_INFANTMORT","EQ_MICS","PUBLISHED","2005","AFR","GMB","","WQ3","67.4","67.40000","","",""
"EQ_INFANTMORT","EQ_MICS","PUBLISHED","2005","AFR","GMB","","WQ4","51.9","51.90000","","",""
"EQ_INFANTMORT","EQ_MICS","PUBLISHED","2005","AFR","GMB","","WQ5","40.1","40.10000","","",""
"EQ_INFANTMORT","EQ_MICS","PUBLISHED","2005","EUR","GEO","","","27.4","27.40000","","",""
"EQ_INFANTMORT","EQ_MICS","PUBLISHED","2005","EUR","GEO","URB","","19.2","19.20000","","",""
"EQ_INFANTMORT","EQ_MICS","PUBLISHED","2005","EUR","GEO","RUR","","32.8","32.80000","","",""
"EQ_INFANTMORT","EQ_MICS","PUBLISHED","2005","EUR","GEO","","WQ1","28.0","28.00000","","",""
"EQ_INFANTMORT","EQ_MICS","PUBLISHED","2005","EUR","GEO","","WQ2","19.0","19.00000","","",""
"EQ_INFANTMORT","EQ_MICS","PUBLISHED","2005","EUR","GEO","","WQ3","22.2","22.20000","","",""
"EQ_INFANTMORT","EQ_MICS","PUBLISHED","2005","EUR","GEO","","WQ4","9.2","9.20000","","",""
"EQ_INFANTMORT","EQ_MICS","PUBLISHED","2005","EUR","GEO","","WQ5","19.0","19.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1993","AFR","GHA","","","66.0","66.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1993","AFR","GHA","URB","","56.0","56.00000","","",""
"EQ_INFANTMORT","EQ_MICS","PUBLISHED","2006","AFR","GHA","","WQ1","77.2","77.20000","","",""
"EQ_INFANTMORT","EQ_MICS","PUBLISHED","2006","AFR","GHA","","WQ2","68.3","68.30000","","",""
"EQ_INFANTMORT","EQ_MICS","PUBLISHED","2006","AFR","GHA","","WQ3","62.9","62.90000","","",""
"EQ_INFANTMORT","EQ_MICS","PUBLISHED","2006","AFR","GHA","","WQ4","79.4","79.40000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1998","AMR","GTM","","","45.0","45.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1998","AMR","GTM","URB","","58.0","58.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1998","AMR","GTM","RUR","","37.0","37.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1998","AMR","GTM","","WQ1","56.0","56.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1998","AMR","GTM","","WQ2","23.0","23.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1998","AMR","GTM","","WQ3","69.0","69.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1998","AMR","GTM","","WQ4","56.0","56.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1998","AMR","GTM","","WQ5","34.0","34.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1999","AFR","GIN","","","98.0","98.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1999","AFR","GIN","URB","","69.0","69.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1999","AFR","GIN","RUR","","107.0","107.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1999","AFR","GIN","","WQ1","103.0","103.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1999","AFR","GIN","","WQ2","73.0","73.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1999","AFR","GIN","","WQ3","74.0","74.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1999","AFR","GIN","","WQ4","84.0","84.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1999","AFR","GIN","","WQ5","45.0","45.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2005","AFR","GIN","","","91.0","91.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2005","AFR","GIN","URB","","76.0","76.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2005","AFR","GIN","RUR","","96.0","96.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2005","AFR","GIN","","WQ1","96.0","96.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2005","AFR","GIN","","WQ2","131.0","131.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2005","AFR","GIN","","WQ3","60.0","60.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2008","AFR","GHA","","","50.0","50.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2008","AFR","GHA","URB","","46.0","46.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2008","AFR","GHA","RUR","","53.0","53.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2008","AFR","GHA","","WQ1","70.0","70.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2008","AFR","GHA","","WQ2","42.0","42.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2008","AFR","GHA","","WQ3","54.0","54.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2008","AFR","GHA","","WQ4","35.0","35.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2008","AFR","GHA","","WQ5","35.0","35.00000","","",""
"EQ_INFANTMORT","EQ_MICS","PUBLISHED","2011","AFR","GHA","","","54.7","54.70000","","",""
"EQ_INFANTMORT","EQ_MICS","PUBLISHED","2011","AFR","GHA","URB","","47.4","47.40000","","",""
"EQ_INFANTMORT","EQ_MICS","PUBLISHED","2011","AFR","GHA","RUR","","60.0","60.00000","","",""
"EQ_INFANTMORT","EQ_MICS","PUBLISHED","2011","AFR","GHA","","WQ1","46.4","46.40000","","",""
"EQ_INFANTMORT","EQ_MICS","PUBLISHED","2011","AFR","GHA","","WQ2","62.2","62.20000","","",""
"EQ_INFANTMORT","EQ_MICS","PUBLISHED","2011","AFR","GHA","","WQ3","49.9","49.90000","","",""
"EQ_INFANTMORT","EQ_MICS","PUBLISHED","2011","AFR","GHA","","WQ4","48.6","48.60000","","",""
"EQ_INFANTMORT","EQ_MICS","PUBLISHED","2011","AFR","GHA","","WQ5","27.1","27.10000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1995","AMR","GTM","","","51.0","51.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1995","AMR","GTM","URB","","41.0","41.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1995","AMR","GTM","RUR","","56.0","56.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1995","AMR","GTM","","WQ1","61.0","61.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1995","AMR","GTM","","WQ3","59.0","59.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1995","AMR","GTM","","WQ4","26.0","26.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1995","AMR","GTM","","WQ5","33.0","33.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1995","AMR","GTM","","WQ2","40.0","40.00000","","",""
"EQ_INFANTMORT","EQ_MICS","PUBLISHED","2006","AMR","GUY","","WQ1","43.7","43.70000","","",""
"EQ_INFANTMORT","EQ_MICS","PUBLISHED","2006","AMR","GUY","","WQ5","11.8","11.80000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2009","AMR","GUY","","","38.0","38.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2009","AMR","GUY","URB","","47.0","47.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2009","AMR","GUY","RUR","","35.0","35.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2009","AMR","GUY","","WQ1","35.0","35.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2009","AMR","GUY","","WQ2","34.0","34.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2009","AMR","GUY","","WQ3","90.0","90.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2009","AMR","GUY","","WQ4","47.0","47.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1994","AMR","HTI","","","74.0","74.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1994","AMR","HTI","URB","","79.0","79.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1994","AMR","HTI","RUR","","71.0","71.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1994","AMR","HTI","","WQ1","101.0","101.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1994","AMR","HTI","","WQ2","78.0","78.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1994","AMR","HTI","","WQ3","92.0","92.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1994","AMR","HTI","","WQ4","53.0","53.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","1994","AMR","HTI","","WQ5","75.0","75.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2000","AMR","HTI","","","80.0","80.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2000","AMR","HTI","URB","","63.0","63.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2000","AMR","HTI","RUR","","88.0","88.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2000","AMR","HTI","","WQ1","87.0","87.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2000","AMR","HTI","","WQ2","91.0","91.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2000","AMR","HTI","","WQ3","68.0","68.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2000","AMR","HTI","","WQ4","110.0","110.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2000","AMR","HTI","","WQ5","79.0","79.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2005","AMR","HTI","","","57.0","57.00000","","",""
"EQ_INFANTMORT","EQ_MICS","PUBLISHED","2006","AMR","GUY","","WQ2","13.8","13.80000","","",""
"EQ_INFANTMORT","EQ_MICS","PUBLISHED","2006","AMR","GUY","","WQ3","0.0","0.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2005","AFR","GIN","","WQ4","66.0","66.00000","","",""
"EQ_INFANTMORT","EQ_DHS","PUBLISHED","2005","AFR","GIN","","WQ5","52.0","52.00000","","",""
