"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","SEX","ENVCAUSE","Display Value","Numeric","Low","High","Comments"
"AIR_42","PUBLISHED","2016","EMR","AFG","FMLE","ENVCAUSE113","50 [42–57]","49.58280","42.09879","57.15175",""
"AIR_42","PUBLISHED","2016","EMR","AFG","BTSX","ENVCAUSE068","2 [1–2]","1.78067","1.16294","2.41564",""
"AIR_42","PUBLISHED","2016","AFR","AGO","FMLE","ENVCAUSE039","19 [13–27]","19.46555","12.72375","26.58488",""
"AIR_42","PUBLISHED","2016","EUR","ALB","FMLE","ENVCAUSE113","16 [12–22]","16.45017","11.53783","21.53368",""
"AIR_42","PUBLISHED","2016","EUR","ALB","BTSX","ENVCAUSE114","12 [8–21]","12.21904","7.59265","20.57710",""
"AIR_42","PUBLISHED","2016","EUR","ALB","MLE","ENVCAUSE114","14 [9–22]","13.66971","8.80954","22.21309",""
"AIR_42","PUBLISHED","2016","EMR","ARE","FMLE","ENVCAUSE068","1 [1–1]","0.88647","0.54507","1.26196",""
"AIR_42","PUBLISHED","2016","EMR","ARE","BTSX","ENVCAUSE114","10 [9–12]","10.32590","8.67745","12.03187",""
"AIR_42","PUBLISHED","2016","EUR","ARM","MLE","ENVCAUSE039","3 [2–4]","2.70002","1.86904","3.60783",""
"AIR_42","PUBLISHED","2016","EUR","ARM","MLE","ENVCAUSE113","44 [34–53]","43.73356","34.34896","52.98687",""
"AIR_42","PUBLISHED","2016","EUR","ARM","FMLE","ENVCAUSE068","2 [1–2]","1.64527","0.97142","2.40189",""
"AIR_42","PUBLISHED","2016","WPR","AUS","BTSX","ENVCAUSE039","1 [0–1]","0.52677","0.13568","1.15806",""
"AIR_42","PUBLISHED","2016","WPR","AUS","MLE","ENVCAUSE039","1 [0–1]","0.54135","0.13943","1.19012",""
"AIR_42","PUBLISHED","2016","WPR","AUS","BTSX","ENVCAUSE113","4 [2–6]","4.11964","2.45278","6.11202",""
"AIR_42","PUBLISHED","2016","WPR","AUS","MLE","ENVCAUSE113","5 [4–8]","5.46678","3.55442","7.57083",""
"AIR_42","PUBLISHED","2016","EUR","AUT","FMLE","ENVCAUSE114","2 [1–4]","1.66645","0.70069","3.86251",""
"AIR_42","PUBLISHED","2016","EUR","AZE","BTSX","ENVCAUSE039","2 [1–4]","2.45830","1.22059","3.94414",""
"AIR_42","PUBLISHED","2016","AFR","BDI","BTSX","ENVCAUSE068","0 [0–0]","0.30444","0.18041","0.44335",""
"AIR_42","PUBLISHED","2016","AFR","BDI","MLE","ENVCAUSE068","0 [0–0]","0.29120","0.17256","0.42406",""
"AIR_42","PUBLISHED","2016","AFR","BEN","FMLE","ENVCAUSE113","20 [16–24]","20.36426","16.38041","24.14051",""
"AIR_42","PUBLISHED","2016","AFR","BEN","BTSX","ENVCAUSE068","0 [0–0]","0.17519","0.10620","0.25201",""
"AIR_42","PUBLISHED","2016","AFR","BFA","FMLE","ENVCAUSE039","34 [25–43]","33.77549","24.54136","43.45389",""
"AIR_42","PUBLISHED","2016","SEAR","BGD","FMLE","ENVCAUSE113","20 [17–23]","20.00820","16.54366","23.47637",""
"AIR_42","PUBLISHED","2016","SEAR","BGD","BTSX","ENVCAUSE114","20 [17–24]","20.08235","16.75151","23.86884",""
"AIR_42","PUBLISHED","2016","SEAR","BGD","MLE","ENVCAUSE114","20 [17–23]","19.81855","16.54084","23.41094",""
"AIR_42","PUBLISHED","2016","EMR","BHR","FMLE","ENVCAUSE068","3 [2–3]","2.54202","1.73261","3.33239",""
"AIR_42","PUBLISHED","2016","EMR","BHR","BTSX","ENVCAUSE114","4 [3–5]","3.84820","3.23235","4.53290",""
"AIR_42","PUBLISHED","2016","EUR","BIH","MLE","ENVCAUSE039","2 [1–2]","1.51350","0.97813","2.10254",""
"AIR_42","PUBLISHED","2016","EUR","BIH","MLE","ENVCAUSE113","29 [22–35]","28.52058","22.10870","34.69446",""
"AIR_42","PUBLISHED","2016","EUR","BIH","FMLE","ENVCAUSE068","2 [1–2]","1.63626","0.93565","2.44123",""
"AIR_42","PUBLISHED","2016","AMR","BLZ","BTSX","ENVCAUSE039","10 [6–16]","10.42889","5.74408","15.80687",""
