"GHO","PUBLISHSTATE","YEAR","REGION","Display Value","Numeric","Low","High","Comments"
"OCC_12","PUBLISHED","2004","WHO_LMI_AFR","12","11.91000","","",""
"OCC_12","PUBLISHED","2004","WHO_LMI_AMR","18","18.49000","","",""
"OCC_12","PUBLISHED","2004","WHO_LMI_EMR","16","16.08000","","",""
"OCC_12","PUBLISHED","2004","WHO_LMI_EUR","66","65.94000","","",""
"OCC_12","PUBLISHED","2004","WHO_LMI_SEAR","23","23.49000","","",""
"OCC_12","PUBLISHED","2004","WHO_LMI_WPR","44","43.79000","","",""
"OCC_12","PUBLISHED","2004","WHO_LMI_HIC","27","27.36000","","",""
"OCC_12","PUBLISHED","2004","WHO_LMI_WORLD","30","29.55000","","",""
