"GHO","PUBLISHSTATE","REGION","COUNTRY","Display Value","Numeric","Low","High","Comments"
"M_svy_national_adult","PUBLISHED","AFR","UGA","National","","","",""
"M_svy_national_adult","PUBLISHED","AFR","TZA","National","","","",""
"M_svy_national_adult","PUBLISHED","AFR","ZMB","National","","","",""
"M_svy_national_adult","PUBLISHED","AFR","ZWE","National","","","",""
"M_svy_national_adult","PUBLISHED","AMR","ARG","National","","","",""
"M_svy_national_adult","PUBLISHED","AMR","BHS","National","","","",""
"M_svy_national_adult","PUBLISHED","AMR","BRB","National","","","",""
"M_svy_national_adult","PUBLISHED","AMR","BLZ","National","","","",""
"M_svy_national_adult","PUBLISHED","AMR","BOL","National","","","",""
"M_svy_national_adult","PUBLISHED","AMR","BRA","National","","","",""
"M_svy_national_adult","PUBLISHED","AMR","CAN","National","","","",""
"M_svy_national_adult","PUBLISHED","AMR","CHL","National","","","",""
"M_svy_national_adult","PUBLISHED","AMR","COL","National","","","",""
"M_svy_national_adult","PUBLISHED","AMR","CRI","National","","","",""
"M_svy_national_adult","PUBLISHED","AMR","CUB","National","","","",""
"M_svy_national_adult","PUBLISHED","AMR","DMA","National","","","",""
"M_svy_national_adult","PUBLISHED","AMR","DOM","National","","","",""
"M_svy_national_adult","PUBLISHED","AMR","ECU","National","","","",""
"M_svy_national_adult","PUBLISHED","AMR","SLV","National","","","",""
"M_svy_national_adult","PUBLISHED","AMR","GRD","National","","","",""
"M_svy_national_adult","PUBLISHED","AMR","GTM","National","","","",""
"M_svy_national_adult","PUBLISHED","AMR","GUY","National","","","",""
"M_svy_national_adult","PUBLISHED","AMR","HTI","National","","","",""
"M_svy_national_adult","PUBLISHED","AMR","HND","National","","","",""
"M_svy_national_adult","PUBLISHED","AMR","JAM","National","","","",""
"M_svy_national_adult","PUBLISHED","AMR","MEX","National","","","",""
"M_svy_national_adult","PUBLISHED","AMR","NIC","National","","","",""
"M_svy_national_adult","PUBLISHED","AMR","PAN","National","","","",""
"M_svy_national_adult","PUBLISHED","AMR","PRY","National","","","",""
"M_svy_national_adult","PUBLISHED","AMR","PER","National","","","",""
"M_svy_national_adult","PUBLISHED","AMR","KNA","National","","","",""
"M_svy_national_adult","PUBLISHED","AMR","VCT","National","","","",""
"M_svy_national_adult","PUBLISHED","AMR","SUR","National","","","",""
"M_svy_national_adult","PUBLISHED","AMR","TTO","National","","","",""
"M_svy_national_adult","PUBLISHED","AMR","USA","National","","","",""
"M_svy_national_adult","PUBLISHED","AMR","URY","National","","","",""
"M_svy_national_adult","PUBLISHED","AMR","VEN","National","","","",""
"M_svy_national_adult","PUBLISHED","EMR","BHR","National","","","",""
"M_svy_national_adult","PUBLISHED","EMR","DJI","National","","","",""
"M_svy_national_adult","PUBLISHED","EMR","EGY","National","","","",""
"M_svy_national_adult","PUBLISHED","EMR","IRN","National","","","",""
"M_svy_national_adult","PUBLISHED","EMR","IRQ","National","","","",""
"M_svy_national_adult","PUBLISHED","EMR","JOR","National","","","",""
"M_svy_national_adult","PUBLISHED","EMR","KWT","National","","","",""
"M_svy_national_adult","PUBLISHED","EMR","LBN","National","","","",""
"M_svy_national_adult","PUBLISHED","EMR","LBY","National","","","",""
"M_svy_national_adult","PUBLISHED","EMR","MAR","National","","","",""
"M_svy_national_adult","PUBLISHED","EMR","OMN","National","","","","Only Omanis were surveyed."
"M_svy_national_adult","PUBLISHED","EMR","PAK","National","","","",""
"M_svy_national_adult","PUBLISHED","EMR","QAT","National","","","",""
"M_svy_national_adult","PUBLISHED","EMR","SAU","National","","","",""
"M_svy_national_adult","PUBLISHED","EMR","SYR","National","","","",""
"M_svy_national_adult","PUBLISHED","EMR","TUN","National","","","",""
"M_svy_national_adult","PUBLISHED","EMR","ARE","National","","","",""
"M_svy_national_adult","PUBLISHED","EMR","YEM","National","","","",""
"M_svy_national_adult","PUBLISHED","EUR","ALB","National","","","",""
"M_svy_national_adult","PUBLISHED","EUR","AND","National","","","",""
"M_svy_national_adult","PUBLISHED","EUR","ARM","National","","","",""
"M_svy_national_adult","PUBLISHED","EUR","AUT","National","","","",""
"M_svy_national_adult","PUBLISHED","EUR","AZE","National","","","",""
"M_svy_national_adult","PUBLISHED","EUR","BLR","National","","","",""
"M_svy_national_adult","PUBLISHED","EUR","BEL","National","","","",""
"M_svy_national_adult","PUBLISHED","EUR","BIH","National","","","",""
"M_svy_national_adult","PUBLISHED","EUR","BGR","National","","","",""
"M_svy_national_adult","PUBLISHED","EUR","HRV","National","","","",""
"M_svy_national_adult","PUBLISHED","EUR","CYP","National","","","",""
"M_svy_national_adult","PUBLISHED","EUR","CZE","National","","","",""
"M_svy_national_adult","PUBLISHED","EUR","DNK","National","","","",""
"M_svy_national_adult","PUBLISHED","EUR","EST","National","","","",""
"M_svy_national_adult","PUBLISHED","EUR","FIN","National","","","",""
"M_svy_national_adult","PUBLISHED","EUR","FRA","National","","","",""
"M_svy_national_adult","PUBLISHED","EUR","GEO","National","","","",""
"M_svy_national_adult","PUBLISHED","EUR","DEU","National","","","",""
"M_svy_national_adult","PUBLISHED","EUR","GRC","National","","","",""
"M_svy_national_adult","PUBLISHED","EUR","HUN","National","","","",""
"M_svy_national_adult","PUBLISHED","EUR","ISL","National","","","",""
"M_svy_national_adult","PUBLISHED","EUR","IRL","National","","","",""
"M_svy_national_adult","PUBLISHED","EUR","ISR","National","","","",""
"M_svy_national_adult","PUBLISHED","EUR","ITA","National","","","",""
"M_svy_national_adult","PUBLISHED","EUR","KAZ","National","","","",""
"M_svy_national_adult","PUBLISHED","EUR","KGZ","National","","","",""
"M_svy_national_adult","PUBLISHED","EUR","LVA","National","","","",""
"M_svy_national_adult","PUBLISHED","EUR","LTU","National","","","",""
"M_svy_national_adult","PUBLISHED","EUR","LUX","National","","","",""
"M_svy_national_adult","PUBLISHED","EUR","MLT","National","","","",""
"M_svy_national_adult","PUBLISHED","EUR","MNE","National","","","",""
"M_svy_national_adult","PUBLISHED","EUR","NLD","National","","","",""
"M_svy_national_adult","PUBLISHED","EUR","NOR","National","","","",""
"M_svy_national_adult","PUBLISHED","EUR","POL","National","","","",""
"M_svy_national_adult","PUBLISHED","EUR","PRT","National","","","",""
"M_svy_national_adult","PUBLISHED","EUR","MDA","National","","","",""
"M_svy_national_adult","PUBLISHED","EUR","ROU","National","","","",""
"M_svy_national_adult","PUBLISHED","EUR","RUS","National","","","",""
"M_svy_national_adult","PUBLISHED","EUR","SRB","National","","","",""
"M_svy_national_adult","PUBLISHED","EUR","SVK","National","","","",""
"M_svy_national_adult","PUBLISHED","EUR","SVN","National","","","",""
"M_svy_national_adult","PUBLISHED","EUR","ESP","National","","","",""
"M_svy_national_adult","PUBLISHED","EUR","SWE","National","","","",""
"M_svy_national_adult","PUBLISHED","EUR","CHE","National","","","",""
"M_svy_national_adult","PUBLISHED","EUR","TJK","National","","","",""
"M_svy_national_adult","PUBLISHED","EUR","MKD","National","","","",""
"M_svy_national_adult","PUBLISHED","EUR","TUR","National","","","",""
"M_svy_national_adult","PUBLISHED","EUR","TKM","National","","","",""
"M_svy_national_adult","PUBLISHED","EUR","UKR","National","","","",""
"M_svy_national_adult","PUBLISHED","EUR","GBR","National","","","","Data representative of Great Britain only."
"M_svy_national_adult","PUBLISHED","EUR","UZB","National","","","",""
"M_svy_national_adult","PUBLISHED","SEAR","BGD","National","","","",""
"M_svy_national_adult","PUBLISHED","SEAR","BTN","National","","","",""
"M_svy_national_adult","PUBLISHED","SEAR","IND","National","","","",""
"M_svy_national_adult","PUBLISHED","SEAR","IDN","National","","","",""
"M_svy_national_adult","PUBLISHED","SEAR","MMR","National","","","",""
"M_svy_national_adult","PUBLISHED","SEAR","NPL","National","","","",""
"M_svy_national_adult","PUBLISHED","SEAR","LKA","National","","","",""
"M_svy_national_adult","PUBLISHED","SEAR","THA","National","","","",""
"M_svy_national_adult","PUBLISHED","SEAR","TLS","National","","","",""
"M_svy_national_adult","PUBLISHED","WPR","AUS","National","","","",""
"M_svy_national_adult","PUBLISHED","WPR","BRN","National","","","",""
"M_svy_national_adult","PUBLISHED","WPR","KHM","National","","","",""
"M_svy_national_adult","PUBLISHED","WPR","CHN","National","","","",""
"M_svy_national_adult","PUBLISHED","WPR","COK","National","","","",""
"M_svy_national_adult","PUBLISHED","WPR","FJI","National","","","",""
"M_svy_national_adult","PUBLISHED","WPR","JPN","National","","","",""
"M_svy_national_adult","PUBLISHED","WPR","KIR","National","","","",""
"M_svy_national_adult","PUBLISHED","WPR","LAO","National","","","",""
"M_svy_national_adult","PUBLISHED","WPR","MYS","National","","","",""
"M_svy_national_adult","PUBLISHED","WPR","MHL","National","","","",""
"M_svy_national_adult","PUBLISHED","WPR","FSM","National","","","",""
"M_svy_national_adult","PUBLISHED","WPR","MNG","National","","","",""
"M_svy_national_adult","PUBLISHED","WPR","NRU","National","","","",""
"M_svy_national_adult","PUBLISHED","WPR","NZL","National","","","",""
"M_svy_national_adult","PUBLISHED","WPR","NIU","National","","","",""
"M_svy_national_adult","PUBLISHED","WPR","PLW","National","","","",""
"M_svy_national_adult","PUBLISHED","WPR","PNG","National","","","",""
"M_svy_national_adult","PUBLISHED","WPR","PHL","National","","","",""
"M_svy_national_adult","PUBLISHED","WPR","KOR","National","","","",""
"M_svy_national_adult","PUBLISHED","WPR","WSM","National","","","",""
"M_svy_national_adult","PUBLISHED","WPR","SGP","National","","","",""
"M_svy_national_adult","PUBLISHED","WPR","SLB","National","","","",""
"M_svy_national_adult","PUBLISHED","WPR","TON","National","","","",""
"M_svy_national_adult","PUBLISHED","WPR","TUV","National","","","",""
"M_svy_national_adult","PUBLISHED","WPR","VUT","National","","","",""
"M_svy_national_adult","PUBLISHED","WPR","VNM","National","","","",""
"M_svy_national_adult","PUBLISHED","AFR","TCD","Subnational","","","",""
"M_svy_national_adult","PUBLISHED","EMR","AFG","Subnational","","","",""
"M_svy_national_adult","PUBLISHED","SEAR","PRK","Subnational","","","",""
"M_svy_national_adult","PUBLISHED","SEAR","MDV","Subnational","","","",""
"M_svy_national_adult","PUBLISHED","AMR","ATG","Not available","","","","Data not reported / not available"
"M_svy_national_adult","PUBLISHED","EMR","SOM","Not available","","","","Data not reported / not available"
"M_svy_national_adult","PUBLISHED","EMR","SDN","Not available","","","","Data not reported / not available"
"M_svy_national_adult","PUBLISHED","EUR","SMR","Not available","","","","Data not reported / not available"
"M_svy_national_adult","PUBLISHED","AFR","GNB","Not available","","","","Data not reported / not available"
"M_svy_national_adult","PUBLISHED","EUR","MCO","Not available","","","","Data not reported / not available"
"M_svy_national_adult","PUBLISHED","AFR","CAF","Not available","","","","Data not reported / not available"
"M_svy_national_adult","PUBLISHED","AFR","GNQ","Not available","","","","Data not reported / not available"
"M_svy_national_adult","PUBLISHED","AFR","SSD","Not available","","","","Data not reported / not available"
"M_svy_national_adult","PUBLISHED","AFR","AGO","Not available","","","","Data not reported / not available"
"M_svy_national_adult","PUBLISHED","AMR","LCA","Not available","","","","Data not reported / not available"
