"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","SEX","Display Value","Numeric","Low","High","Comments"
"WHOSIS_000008","NLIS_312413","PUBLISHED","2001","SEAR","BGD","FMLE","44.5","44.50000","","",""
"WHOSIS_000008","NLIS_313066","PUBLISHED","2009-2010","SEAR","TLS","FMLE","43.7","43.70000","","",""
"WHOSIS_000008","NLIS_312640","PUBLISHED","2002","SEAR","BGD","FMLE","43.1","43.10000","","",""
"WHOSIS_000008","NLIS_311706","PUBLISHED","1996","SEAR","NPL","BTSX","42.9","42.90000","","",""
"WHOSIS_000008","NLIS_312705","PUBLISHED","2004","SEAR","BGD","BTSX","42.7","42.70000","","",""
"WHOSIS_000008","NLIS_312336","PUBLISHED","2001","SEAR","NPL","MLE","42.3","42.30000","","",""
"WHOSIS_000008","NLIS_312928","PUBLISHED","2007","SEAR","BGD","BTSX","41.3","41.30000","","",""
"WHOSIS_000008","NLIS_312529","PUBLISHED","2002","SEAR","TLS","BTSX","40.6","40.60000","","",""
"WHOSIS_000008","NLIS_312791","PUBLISHED","2006","SEAR","NPL","FMLE","39.8","39.80000","","",""
"WHOSIS_000008","NLIS_311778","PUBLISHED","1995","SEAR","MDV","BTSX","39.0","39.00000","","",""
"WHOSIS_000008","NLIS_312189","PUBLISHED","1997-1998","SEAR","NPL","BTSX","38.2","38.20000","","",""
"WHOSIS_000008","NLIS_312189","PUBLISHED","1997-1998","SEAR","NPL","FMLE","37.5","37.50000","","",""
"WHOSIS_000008","NLIS_313286","PUBLISHED","2013","SEAR","TLS","FMLE","36.3","36.30000","","",""
"WHOSIS_000008","NLIS_313135","PUBLISHED","2011","SEAR","BGD","MLE","34.8","34.80000","","",""
"WHOSIS_000008","NLIS_312654","PUBLISHED","2000","SEAR","MMR","BTSX","30.1","30.10000","","",""
"WHOSIS_000008","NLIS_313114","PUBLISHED","2011","SEAR","NPL","MLE","29.8","29.80000","","",""
"WHOSIS_000008","NLIS_310303","PUBLISHED","1987","SEAR","LKA","FMLE","27.3","27.30000","","",""
"WHOSIS_000008","NLIS_313196","PUBLISHED","2012","SEAR","LKA","MLE","25.7","25.70000","","",""
"WHOSIS_000008","NLIS_312794","PUBLISHED","2001","SEAR","IDN","MLE","24.4","24.40000","","",""
"WHOSIS_000008","NLIS_312794","PUBLISHED","2000","SEAR","IDN","FMLE","23.8","23.80000","","",""
"WHOSIS_000008","NLIS_312535","PUBLISHED","2002","SEAR","IDN","BTSX","23.0","23.00000","","",""
"WHOSIS_000008","NLIS_312535","PUBLISHED","2001","SEAR","IDN","MLE","22.9","22.90000","","",""
"WHOSIS_000008","NLIS_312989","PUBLISHED","2009","SEAR","LKA","FMLE","21.6","21.60000","","",""
"WHOSIS_000008","NLIS_312962","PUBLISHED","2004","SEAR","PRK","BTSX","20.6","20.60000","","",""
"WHOSIS_000008","NLIS_313200","PUBLISHED","2013","SEAR","IDN","FMLE","19.4","19.40000","","",""
"WHOSIS_000008","NLIS_313074","PUBLISHED","2009","SEAR","PRK","MLE","18.8","18.80000","","",""
"WHOSIS_000008","NLIS_313201","PUBLISHED","2012","SEAR","PRK","BTSX","15.2","15.20000","","",""
"WHOSIS_000008","NLIS_313077","PUBLISHED","2010","SEAR","BTN","MLE","13.4","13.40000","","",""
"WHOSIS_000008","NLIS_312481","PUBLISHED","2005-2006","SEAR","THA","FMLE","7.1","7.10000","","",""
"WHOSIS_000008","NLIS_313069","PUBLISHED","2007","EUR","TJK","BTSX","15.0","15.00000","","",""
"WHOSIS_000008","NLIS_313069","PUBLISHED","2007","EUR","TJK","FMLE","14.0","14.00000","","",""
"WHOSIS_000008","NLIS_311387","PUBLISHED","1993","EUR","TUR","BTSX","8.7","8.70000","","",""
"WHOSIS_000008","NLIS_313062","PUBLISHED","2008-2009","EUR","ALB","MLE","6.6","6.60000","","",""
"WHOSIS_000008","NLIS_313062","PUBLISHED","2008-2009","EUR","ALB","FMLE","6.0","6.00000","","",""
"WHOSIS_000008","NLIS_312879","PUBLISHED","2005","EUR","ALB","FMLE","5.8","5.80000","","",""
"WHOSIS_000008","NLIS_312860","PUBLISHED","2006","EUR","KAZ","BTSX","4.9","4.90000","","",""
"WHOSIS_000008","NLIS_313171","PUBLISHED","2009","EUR","KGZ","MLE","4.7","4.70000","","",""
"WHOSIS_000008","NLIS_312477","PUBLISHED","2001","EUR","ROU","MLE","4.5","4.50000","","",""
"WHOSIS_000008","NLIS_312860","PUBLISHED","2006","EUR","KAZ","FMLE","4.3","4.30000","","",""
"WHOSIS_000008","NLIS_312785","PUBLISHED","2005","EUR","ARM","BTSX","4.2","4.20000","","",""
"WHOSIS_000008","NLIS_312181","PUBLISHED","1999","EUR","KAZ","MLE","3.8","3.80000","","",""
"WHOSIS_000008","NLIS_312477","PUBLISHED","2001","EUR","ROU","BTSX","3.8","3.80000","","",""
"WHOSIS_000008","NLIS_312788","PUBLISHED","2005","EUR","MDA","FMLE","3.4","3.40000","","",""
"WHOSIS_000008","NLIS_312477","PUBLISHED","2001","EUR","ROU","FMLE","3.0","3.00000","","",""
"WHOSIS_000008","NLIS_313138","PUBLISHED","2010-2011","EUR","MKD","MLE","2.8","2.80000","","",""
"WHOSIS_000008","NLIS_312853","PUBLISHED","2005-2006","EUR","MNE","MLE","2.8","2.80000","","",""
"WHOSIS_000008","NLIS_312827","PUBLISHED","2005-2006","EUR","KGZ","BTSX","2.7","2.70000","","",""
"WHOSIS_000008","NLIS_312344","PUBLISHED","2000-2001","EUR","ARM","FMLE","2.1","2.10000","","",""
"WHOSIS_000008","NLIS_312764","PUBLISHED","2001-2002","EUR","CZE","BTSX","2.1","2.10000","","",""
"WHOSIS_000008","NLIS_311998","PUBLISHED","1999","EUR","MKD","MLE","2.1","2.10000","","",""
"WHOSIS_000008","NLIS_312866","PUBLISHED","2005","EUR","MKD","FMLE","1.9","1.90000","","",""
"WHOSIS_000008","NLIS_312866","PUBLISHED","2005","EUR","MKD","MLE","1.7","1.70000","","",""
"WHOSIS_000008","NLIS_312768","PUBLISHED","2004","EUR","BGR","MLE","1.3","1.30000","","",""
"WHOSIS_000008","NLIS_313210","PUBLISHED","2011","EUR","MKD","BTSX","1.3","1.30000","","",""
"WHOSIS_000008","NLIS_312756","PUBLISHED","2004","EUR","MKD","MLE","1.2","1.20000","","",""
"WHOSIS_000008","NLIS_312939","PUBLISHED","2003-2006","EUR","DEU","BTSX","1.1","1.10000","","",""
"WHOSIS_000008","NLIS_312727","PUBLISHED","2003-2004","EUR","GRC","FMLE","0.3","0.30000","","",""
"WHOSIS_000008","NLIS_311785","PUBLISHED","1997","EMR","YEM","MLE","49.2","49.20000","","",""
"WHOSIS_000008","NLIS_311900","PUBLISHED","1997","EMR","AFG","BTSX","44.9","44.90000","","",""
"WHOSIS_000008","NLIS_312891","PUBLISHED","2003","EMR","YEM","BTSX","43.1","43.10000","","",""
"WHOSIS_000008","NLIS_312369","PUBLISHED","2000","EMR","SDN","MLE","40.2","40.20000","","",""
"WHOSIS_000008","NLIS_312369","PUBLISHED","2000","EMR","SDN","BTSX","38.4","38.40000","","",""
"WHOSIS_000008","NLIS_312852","PUBLISHED","2006","EMR","SOM","MLE","34.2","34.20000","","",""
"WHOSIS_000008","NLIS_312819","PUBLISHED","2004","EMR","AFG","BTSX","32.9","32.90000","","",""
"WHOSIS_000008","NLIS_312911","PUBLISHED","2006","EMR","SDN","BTSX","31.7","31.70000","","",""
"WHOSIS_000008","NLIS_312588","PUBLISHED","2001","EMR","PAK","FMLE","31.0","31.00000","","",""
"WHOSIS_000008","NLIS_312911","PUBLISHED","2006","EMR","SDN","FMLE","30.0","30.00000","","",""
"WHOSIS_000008","NLIS_310240","PUBLISHED","1973-1975","EMR","TUN","MLE","15.5","15.50000","","",""
"WHOSIS_000008","NLIS_311560","PUBLISHED","1994-1995","EMR","OMN","MLE","13.9","13.90000","","",""
"WHOSIS_000008","NLIS_313068","PUBLISHED","2009","EMR","SYR","MLE","11.5","11.50000","","",""
"WHOSIS_000008","NLIS_312375","PUBLISHED","1999","EMR","OMN","FMLE","10.9","10.90000","","",""
"WHOSIS_000008","NLIS_312690","PUBLISHED","2003-2004","EMR","MAR","MLE","10.5","10.50000","","",""
"WHOSIS_000008","NLIS_310456","PUBLISHED","1991","EMR","IRQ","BTSX","10.4","10.40000","","",""
"WHOSIS_000008","NLIS_312627","PUBLISHED","2003","EMR","EGY","MLE","10.2","10.20000","","",""
"WHOSIS_000008","NLIS_312690","PUBLISHED","2003-2004","EMR","MAR","BTSX","9.9","9.90000","","",""
"WHOSIS_000008","NLIS_313217","PUBLISHED","2011","EMR","IRQ","MLE","9.4","9.40000","","",""
"WHOSIS_000008","NLIS_311859","PUBLISHED","1994-1995","EMR","KWT","BTSX","9.2","9.20000","","",""
"WHOSIS_000008","NLIS_313217","PUBLISHED","2011","EMR","IRQ","BTSX","8.5","8.50000","","",""
"WHOSIS_000008","NLIS_313055","PUBLISHED","2009","EMR","OMN","FMLE","8.3","8.30000","","",""
"WHOSIS_000008","NLIS_310561","PUBLISHED","1992","EMR","MAR","BTSX","8.1","8.10000","","",""
"WHOSIS_000008","NLIS_312523","PUBLISHED","1996-1997","EMR","MAR","FMLE","7.2","7.20000","","",""
"WHOSIS_000008","NLIS_312627","PUBLISHED","2003","EMR","EGY","FMLE","7.0","7.00000","","",""
"WHOSIS_000008","NLIS_312923","PUBLISHED","2007","EMR","LBY","BTSX","5.6","5.60000","","",""
"WHOSIS_000008","NLIS_312758","PUBLISHED","2005","EMR","EGY","BTSX","5.4","5.40000","","",""
"WHOSIS_000008","NLIS_312809","PUBLISHED","2004-2005","EMR","SAU","BTSX","5.3","5.30000","","",""
"WHOSIS_000008","NLIS_311927","PUBLISHED","1997","EMR","JOR","MLE","3.9","3.90000","","",""
"WHOSIS_000008","NLIS_311660","PUBLISHED","1996","EMR","LBN","MLE","3.8","3.80000","","",""
"WHOSIS_000008","NLIS_312924","PUBLISHED","2006","EMR","TUN","BTSX","3.3","3.30000","","",""
"WHOSIS_000008","NLIS_311969","PUBLISHED","1996-1997","EMR","TUN","BTSX","3.3","3.30000","","",""
"WHOSIS_000008","NLIS_313254","PUBLISHED","2014","EMR","KWT","BTSX","3.0","3.00000","","",""
"WHOSIS_000008","NLIS_313048","PUBLISHED","2007","EMR","KWT","FMLE","2.7","2.70000","","",""
"WHOSIS_000008","NLIS_313010","PUBLISHED","2002","EMR","KWT","MLE","2.6","2.60000","","",""
"WHOSIS_000008","NLIS_313144","PUBLISHED","2011","EMR","KWT","MLE","2.4","2.40000","","",""
"WHOSIS_000008","NLIS_313010","PUBLISHED","2003","EMR","KWT","BTSX","2.3","2.30000","","",""
"WHOSIS_000008","NLIS_313048","PUBLISHED","2006","EMR","KWT","MLE","2.1","2.10000","","",""
"WHOSIS_000008","NLIS_313144","PUBLISHED","2011","EMR","KWT","FMLE","1.8","1.80000","","",""
"WHOSIS_000008","NLIS_313048","PUBLISHED","2009","EMR","KWT","BTSX","1.7","1.70000","","",""
"WHOSIS_000008","NLIS_313048","PUBLISHED","2009","EMR","KWT","FMLE","1.5","1.50000","","",""
"WHOSIS_000008","NLIS_311840","PUBLISHED","1996-1997","EMR","KWT","BTSX","1.5","1.50000","","",""
"WHOSIS_000008","NLIS_311547","PUBLISHED","1994-1995","AMR","HTI","BTSX","24.0","24.00000","","",""
"WHOSIS_000008","NLIS_312792","PUBLISHED","2005-2006","AMR","HTI","FMLE","17.4","17.40000","","",""
"WHOSIS_000008","NLIS_313278","PUBLISHED","2014-2015","AMR","GTM","FMLE","12.0","12.00000","","",""
"WHOSIS_000008","NLIS_311056","PUBLISHED","1988","AMR","SLV","MLE","11.6","11.60000","","",""
"WHOSIS_000008","NLIS_311056","PUBLISHED","1988","AMR","SLV","BTSX","11.1","11.10000","","",""
"WHOSIS_000008","NLIS_311056","PUBLISHED","1988","AMR","SLV","FMLE","10.7","10.70000","","",""
"WHOSIS_000008","NLIS_312231","PUBLISHED","1997","AMR","GUY","BTSX","10.3","10.30000","","",""
"WHOSIS_000008","NLIS_312624","PUBLISHED","2000","AMR","GUY","FMLE","9.9","9.90000","","",""
"WHOSIS_000008","NLIS_311429","PUBLISHED","1993","AMR","NIC","BTSX","9.6","9.60000","","",""
"WHOSIS_000008","NLIS_312433","PUBLISHED","1998","AMR","NIC","FMLE","8.9","8.90000","","",""
"WHOSIS_000008","NLIS_310363","PUBLISHED","1991-1992","AMR","PER","BTSX","8.8","8.80000","","",""
"WHOSIS_000008","NLIS_313258","PUBLISHED","2014","AMR","GUY","BTSX","8.5","8.50000","","",""
"WHOSIS_000008","NLIS_310363","PUBLISHED","1991-1992","AMR","PER","FMLE","7.9","7.90000","","",""
"WHOSIS_000008","NLIS_313040","PUBLISHED","2006","AMR","SUR","BTSX","7.5","7.50000","","",""
"WHOSIS_000008","NLIS_313154","PUBLISHED","2011","AMR","BLZ","FMLE","6.6","6.60000","","",""
"WHOSIS_000008","NLIS_313070","PUBLISHED","2008","AMR","SLV","MLE","6.5","6.50000","","",""
"WHOSIS_000008","NLIS_310422","PUBLISHED","1989","AMR","JAM","BTSX","6.3","6.30000","","",""
"WHOSIS_000008","NLIS_313154","PUBLISHED","2011","AMR","BLZ","BTSX","6.2","6.20000","","",""
"WHOSIS_000008","NLIS_312516","PUBLISHED","2002-2003","AMR","SLV","BTSX","6.1","6.10000","","",""
"WHOSIS_000008","NLIS_313152","PUBLISHED","2010","AMR","SUR","BTSX","5.8","5.80000","","",""
"WHOSIS_000008","NLIS_313127","PUBLISHED","2003","AMR","URY","BTSX","5.7","5.70000","","",""
"WHOSIS_000008","NLIS_312771","PUBLISHED","2004-2005","AMR","COL","MLE","5.5","5.50000","","",""
"WHOSIS_000008","NLIS_310168","PUBLISHED","1982","AMR","CRI","BTSX","5.5","5.50000","","",""
"WHOSIS_000008","NLIS_311341","PUBLISHED","1992","AMR","BLZ","BTSX","5.4","5.40000","","",""
"WHOSIS_000008","NLIS_310187","PUBLISHED","1981","AMR","BRB","BTSX","5.3","5.30000","","",""
"WHOSIS_000008","NLIS_312516","PUBLISHED","2002-2003","AMR","SLV","FMLE","5.3","5.30000","","",""
"WHOSIS_000008","NLIS_312909","PUBLISHED","2006","AMR","JAM","FMLE","5.1","5.10000","","",""
"WHOSIS_000008","NLIS_312320","PUBLISHED","2000","AMR","PER","FMLE","5.1","5.10000","","",""
"WHOSIS_000008","NLIS_312881","PUBLISHED","2006","AMR","BLZ","BTSX","4.9","4.90000","","",""
"WHOSIS_000008","NLIS_313127","PUBLISHED","2003","AMR","URY","FMLE","4.9","4.90000","","",""
"WHOSIS_000008","NLIS_311827","PUBLISHED","1996","AMR","DOM","BTSX","4.7","4.70000","","",""
"WHOSIS_000008","NLIS_310222","PUBLISHED","1987","AMR","TTO","MLE","4.7","4.70000","","",""
"WHOSIS_000008","NLIS_311680","PUBLISHED","1996","AMR","BRA","BTSX","4.5","4.50000","","",""
"WHOSIS_000008","NLIS_311829","PUBLISHED","1996","AMR","CRI","BTSX","4.5","4.50000","","",""
"WHOSIS_000008","NLIS_311562","PUBLISHED","1992","AMR","VEN","BTSX","4.5","4.50000","","",""
"WHOSIS_000008","NLIS_312526","PUBLISHED","2000","AMR","TTO","MLE","4.4","4.40000","","",""
"WHOSIS_000008","NLIS_313235","PUBLISHED","2013","AMR","DOM","FMLE","4.1","4.10000","","",""
"WHOSIS_000008","NLIS_313192","PUBLISHED","2011","AMR","PER","MLE","4.1","4.10000","","",""
"WHOSIS_000008","NLIS_311585","PUBLISHED","1991","AMR","JAM","BTSX","4.0","4.00000","","",""
"WHOSIS_000008","NLIS_312580","PUBLISHED","2002","AMR","DOM","FMLE","3.9","3.90000","","",""
"WHOSIS_000008","NLIS_312047","PUBLISHED","1997","AMR","JAM","MLE","3.7","3.70000","","",""
"WHOSIS_000008","NLIS_313190","PUBLISHED","2009","AMR","PER","FMLE","3.7","3.70000","","",""
"WHOSIS_000008","NLIS_313193","PUBLISHED","2012","AMR","PER","BTSX","3.5","3.50000","","",""
"WHOSIS_000008","NLIS_313127","PUBLISHED","2007","AMR","URY","FMLE","3.2","3.20000","","",""
"WHOSIS_000008","NLIS_313142","PUBLISHED","2008","AMR","JAM","MLE","3.0","3.00000","","",""
"WHOSIS_000008","NLIS_313139","PUBLISHED","2011-2012","AMR","MEX","BTSX","2.8","2.80000","","",""
"WHOSIS_000008","NLIS_311431","PUBLISHED","1990","AMR","CRI","BTSX","2.5","2.50000","","",""
"WHOSIS_000008","NLIS_312769","PUBLISHED","2004-2005","AMR","ARG","FMLE","2.2","2.20000","","",""
"WHOSIS_000008","NLIS_312364","PUBLISHED","1999","AMR","JAM","MLE","2.2","2.20000","","",""
"WHOSIS_000008","NLIS_311619","PUBLISHED","1993","AMR","CRI","BTSX","2.0","2.00000","","",""
"WHOSIS_000008","NLIS_310195","PUBLISHED","1978","AMR","CHL","BTSX","1.9","1.90000","","",""
"WHOSIS_000008","NLIS_310189","PUBLISHED","1970-1972","AMR","CAN","BTSX","1.8","1.80000","","",""
"WHOSIS_000008","NLIS_312910","PUBLISHED","2007","AMR","JAM","BTSX","1.8","1.80000","","",""
"WHOSIS_000008","NLIS_310195","PUBLISHED","1983","AMR","CHL","BTSX","1.0","1.00000","","",""
"WHOSIS_000008","NLIS_313186","PUBLISHED","2007-2010","AMR","USA","MLE","1.0","1.00000","","",""
"WHOSIS_000008","NLIS_313183","PUBLISHED","2003-2006","AMR","USA","FMLE","0.9","0.90000","","",""
"WHOSIS_000008","NLIS_313206","PUBLISHED","2013","AMR","CHL","MLE","0.6","0.60000","","",""
"WHOSIS_000008","NLIS_312191","PUBLISHED","2000","AFR","NER","BTSX","43.6","43.60000","","",""
"WHOSIS_000008","NLIS_312191","PUBLISHED","2000","AFR","NER","FMLE","42.4","42.40000","","",""
"WHOSIS_000008","NLIS_311864","PUBLISHED","1997","AFR","MDG","MLE","39.8","39.80000","","",""
"WHOSIS_000008","NLIS_312918","PUBLISHED","2006","AFR","BFA","MLE","39.5","39.50000","","",""
"WHOSIS_000008","NLIS_312673","PUBLISHED","2003-2004","AFR","MDG","MLE","39.2","39.20000","","",""
"WHOSIS_000008","NLIS_312360","PUBLISHED","2000","AFR","BDI","FMLE","38.9","38.90000","","",""
"WHOSIS_000008","NLIS_313226","PUBLISHED","2010","AFR","ERI","MLE","38.1","38.10000","","",""
"WHOSIS_000008","NLIS_312083","PUBLISHED","1996","AFR","AGO","BTSX","37.0","37.00000","","",""
"WHOSIS_000008","NLIS_311837","PUBLISHED","1996-1997","AFR","TCD","MLE","35.9","35.90000","","",""
"WHOSIS_000008","NLIS_311864","PUBLISHED","1997","AFR","MDG","BTSX","35.5","35.50000","","",""
"WHOSIS_000008","NLIS_312626","PUBLISHED","2003","AFR","BFA","BTSX","35.2","35.20000","","",""
"WHOSIS_000008","NLIS_310377","PUBLISHED","1990","AFR","NGA","BTSX","35.1","35.10000","","",""
"WHOSIS_000008","NLIS_310878","PUBLISHED","1992","AFR","MDG","FMLE","32.6","32.60000","","",""
"WHOSIS_000008","NLIS_313213","PUBLISHED","2010","AFR","TCD","MLE","32.5","32.50000","","",""
"WHOSIS_000008","NLIS_312387","PUBLISHED","2001","AFR","MLI","MLE","31.6","31.60000","","",""
"WHOSIS_000008","NLIS_310045","PUBLISHED","1987","AFR","MLI","MLE","30.9","30.90000","","",""
"WHOSIS_000008","NLIS_313122","PUBLISHED","2006","AFR","CAF","MLE","30.6","30.60000","","",""
"WHOSIS_000008","NLIS_312359","PUBLISHED","2000","AFR","TCD","MLE","30.4","30.40000","","",""
"WHOSIS_000008","NLIS_313116","PUBLISHED","2010-2011","AFR","ETH","BTSX","29.2","29.20000","","",""
"WHOSIS_000008","NLIS_312589","PUBLISHED","2003","AFR","NGA","MLE","29.1","29.10000","","",""
"WHOSIS_000008","NLIS_312367","PUBLISHED","2000","AFR","SLE","MLE","28.2","28.20000","","",""
"WHOSIS_000008","NLIS_312437","PUBLISHED","1999-2000","AFR","LBR","MLE","27.6","27.60000","","",""
"WHOSIS_000008","NLIS_310473","PUBLISHED","1991-1992","AFR","TZA","MLE","27.0","27.00000","","",""
"WHOSIS_000008","NLIS_312182","PUBLISHED","1999","AFR","TZA","FMLE","26.8","26.80000","","",""
"WHOSIS_000008","NLIS_312964","PUBLISHED","2008","AFR","NGA","BTSX","26.7","26.70000","","",""
"WHOSIS_000008","NLIS_312455","PUBLISHED","1997-1998","AFR","MWI","BTSX","26.3","26.30000","","",""
"WHOSIS_000008","NLIS_313140","PUBLISHED","2010-2011","AFR","BDI","FMLE","26.1","26.10000","","",""
"WHOSIS_000008","NLIS_313039","PUBLISHED","2009","AFR","BFA","BTSX","26.0","26.00000","","",""
"WHOSIS_000008","NLIS_311705","PUBLISHED","1996","AFR","COM","MLE","25.7","25.70000","","",""
"WHOSIS_000008","NLIS_311929","PUBLISHED","1998","AFR","TGO","MLE","25.5","25.50000","","",""
"WHOSIS_000008","NLIS_312182","PUBLISHED","1999","AFR","TZA","BTSX","25.3","25.30000","","",""
"WHOSIS_000008","NLIS_310473","PUBLISHED","1991-1992","AFR","TZA","BTSX","25.1","25.10000","","",""
"WHOSIS_000008","NLIS_313225","PUBLISHED","2014","AFR","ETH","MLE","24.8","24.80000","","",""
"WHOSIS_000008","NLIS_310967","PUBLISHED","1992","AFR","RWA","BTSX","24.3","24.30000","","",""
"WHOSIS_000008","NLIS_312182","PUBLISHED","1999","AFR","TZA","MLE","23.8","23.80000","","",""
"WHOSIS_000008","NLIS_312357","PUBLISHED","2001","AFR","BEN","MLE","23.5","23.50000","","",""
"WHOSIS_000008","NLIS_311563","PUBLISHED","1994-1995","AFR","CAF","BTSX","23.3","23.30000","","",""
"WHOSIS_000008","NLIS_312759","PUBLISHED","2005","AFR","GIN","BTSX","22.5","22.50000","","",""
"WHOSIS_000008","NLIS_312490","PUBLISHED","2001-2002","AFR","ZMB","FMLE","22.3","22.30000","","",""
"WHOSIS_000008","NLIS_313147","PUBLISHED","2012","AFR","MRT","MLE","21.8","21.80000","","",""
"WHOSIS_000008","NLIS_312277","PUBLISHED","2000","AFR","MWI","BTSX","21.5","21.50000","","",""
"WHOSIS_000008","NLIS_312368","PUBLISHED","2000","AFR","SEN","MLE","21.5","21.50000","","",""
"WHOSIS_000008","NLIS_312971","PUBLISHED","2008","AFR","SLE","BTSX","21.3","21.30000","","",""
"WHOSIS_000008","NLIS_313236","PUBLISHED","2013-2014","AFR","COD","FMLE","21.1","21.10000","","",""
"WHOSIS_000008","NLIS_312367","PUBLISHED","2000","AFR","SLE","FMLE","21.1","21.10000","","",""
"WHOSIS_000008","NLIS_312628","PUBLISHED","2003","AFR","GHA","MLE","20.6","20.60000","","",""
"WHOSIS_000008","NLIS_312956","PUBLISHED","2008","AFR","TGO","BTSX","20.5","20.50000","","",""
"WHOSIS_000008","NLIS_311995","PUBLISHED","1998-1999","AFR","GHA","BTSX","20.3","20.30000","","",""
"WHOSIS_000008","NLIS_312277","PUBLISHED","2000","AFR","MWI","FMLE","20.1","20.10000","","",""
"WHOSIS_000008","NLIS_310414","PUBLISHED","1992","AFR","ZMB","FMLE","20.1","20.10000","","",""
"WHOSIS_000008","NLIS_311571","PUBLISHED","1994","AFR","KEN","BTSX","19.8","19.80000","","",""
"WHOSIS_000008","NLIS_312318","PUBLISHED","1998-1999","AFR","CIV","FMLE","19.7","19.70000","","",""
"WHOSIS_000008","NLIS_313134","PUBLISHED","2010","AFR","SLE","FMLE","19.6","19.60000","","",""
"WHOSIS_000008","NLIS_312557","PUBLISHED","2000","AFR","NAM","FMLE","19.4","19.40000","","",""
"WHOSIS_000008","NLIS_311648","PUBLISHED","1995","AFR","UGA","FMLE","19.4","19.40000","","",""
"WHOSIS_000008","NLIS_313234","PUBLISHED","2013","AFR","SLE","MLE","19.2","19.20000","","",""
"WHOSIS_000008","NLIS_313216","PUBLISHED","2010","AFR","GNB","MLE","19.1","19.10000","","",""
"WHOSIS_000008","NLIS_313118","PUBLISHED","2010-2011","AFR","SEN","FMLE","18.8","18.80000","","",""
"WHOSIS_000008","NLIS_313194","PUBLISHED","2012","AFR","GIN","BTSX","18.7","18.70000","","",""
