"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","ALCOHOLTYPE","Display Value","Numeric","Low","High","Comments"
"SA_0000001531_ARCHIVED","PUBLISHED","2012","AFR","BDI","SA_SPIRITS","No","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","AFR","CIV","SA_SPIRITS","No","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","AFR","GAB","SA_SPIRITS","No","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","AFR","NER","SA_WINE","No","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","AFR","NER","SA_SPIRITS","No","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","AFR","SYC","SA_WINE","No","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","AFR","SLE","SA_WINE","No","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","AFR","ZMB","SA_WINE","No","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","AFR","MDG","SA_WINE","Yes","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","AMR","ARG","SA_BEER","No","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","AMR","ARG","SA_WINE","No","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","AMR","JAM","SA_BEER","No","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","AMR","PRY","SA_SPIRITS","No","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","AMR","ATG","SA_BEER","Yes","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","AMR","ATG","SA_WINE","Yes","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","EMR","LBN","SA_WINE","","","","","missing data"
"SA_0000001531_ARCHIVED","PUBLISHED","2012","EMR","ARE","SA_BEER","","","","","missing data"
"SA_0000001531_ARCHIVED","PUBLISHED","2012","EMR","ARE","SA_WINE","","","","","missing data"
"SA_0000001531_ARCHIVED","PUBLISHED","2012","EMR","SYR","SA_WINE","No","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","EMR","OMN","SA_WINE","Yes","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","EUR","ALB","SA_BEER","No","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","EUR","HUN","SA_SPIRITS","No","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","EUR","RUS","SA_WINE","No","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","EUR","SMR","SA_WINE","No","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","EUR","UKR","SA_BEER","No","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","EUR","UKR","SA_WINE","No","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","EUR","CYP","SA_BEER","Yes","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","EUR","ISL","SA_BEER","Yes","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","WPR","FJI","SA_SPIRITS","No","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","WPR","KIR","SA_BEER","No","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","WPR","MNG","SA_SPIRITS","Yes","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","AFR","CPV","SA_WINE","No","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","AFR","ETH","SA_SPIRITS","No","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","AFR","GHA","SA_BEER","No","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","AFR","GHA","SA_SPIRITS","No","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","AFR","MOZ","SA_BEER","No","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","AMR","DMA","SA_BEER","No","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","AMR","DMA","SA_SPIRITS","No","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","AMR","PAN","SA_WINE","No","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","AMR","PRY","SA_BEER","No","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","EMR","IRQ","SA_BEER","No","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","EUR","HRV","SA_BEER","No","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","EUR","DEU","SA_SPIRITS","No","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","EUR","GRC","SA_WINE","No","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","EUR","MCO","SA_WINE","No","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","EUR","MNE","SA_BEER","No","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","WPR","FJI","SA_BEER","No","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","WPR","MYS","SA_BEER","No","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","WPR","NIU","SA_BEER","Yes","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","WPR","NIU","SA_SPIRITS","Yes","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","AFR","BFA","SA_BEER","No","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","AFR","MWI","SA_WINE","No","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","AFR","MDG","SA_BEER","Yes","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","AFR","NAM","SA_WINE","Yes","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","AMR","COL","SA_SPIRITS","No","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","AMR","JAM","SA_SPIRITS","No","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","AMR","PRY","SA_WINE","No","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","AMR","ATG","SA_SPIRITS","Yes","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","EMR","LBY","SA_BEER","","","","","missing data"
"SA_0000001531_ARCHIVED","PUBLISHED","2012","EMR","EGY","SA_BEER","No","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","EUR","AZE","SA_BEER","No","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","EUR","PRT","SA_WINE","No","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","EUR","SRB","SA_BEER","No","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","EUR","UZB","SA_BEER","No","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","EUR","BGR","SA_WINE","Yes","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","EUR","ISL","SA_SPIRITS","Yes","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","SEAR","PRK","SA_SPIRITS","","","","","missing data"
"SA_0000001531_ARCHIVED","PUBLISHED","2012","SEAR","TLS","SA_BEER","No","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","WPR","LAO","SA_SPIRITS","No","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","WPR","PLW","SA_BEER","No","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","WPR","AUS","SA_WINE","Yes","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","AFR","CMR","SA_WINE","No","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","AFR","LBR","SA_WINE","No","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","AFR","NGA","SA_BEER","No","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","AFR","ZWE","SA_BEER","No","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","AMR","ARG","SA_SPIRITS","No","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","AMR","HND","SA_SPIRITS","No","","","",""
"SA_0000001531_ARCHIVED","PUBLISHED","2012","EMR","ARE","SA_SPIRITS","","","","","missing data"
"SA_0000001531_ARCHIVED","PUBLISHED","2012","EMR","SYR","SA_SPIRITS","No","","","",""
