"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","RESIDENCEAREATYPE","Display Value","Numeric","Low","High","Comments"
"FINPROTECTION_IMP_PG_310_STD","FPBIH2001","PUBLISHED","2001","EUR","BIH","RUR","0.15","0.15000","","",""
"FINPROTECTION_IMP_PG_310_STD","FPBIH2001","PUBLISHED","2001","EUR","BIH","URB","0.13","0.13000","","",""
"FINPROTECTION_IMP_PG_310_STD","FPBIH2004","PUBLISHED","2004","EUR","BIH","TOTL","0.05","0.05000","","",""
"FINPROTECTION_IMP_PG_310_STD","FPBIH2004","PUBLISHED","2004","EUR","BIH","RUR","0.04","0.04000","","",""
"FINPROTECTION_IMP_PG_310_STD","FPBIH2004","PUBLISHED","2004","EUR","BIH","URB","0.06","0.06000","","",""
"FINPROTECTION_IMP_PG_310_STD","FPBIH2007","PUBLISHED","2007","EUR","BIH","TOTL","0.01","0.01000","","",""
"FINPROTECTION_IMP_PG_310_STD","FPBIH2007","PUBLISHED","2007","EUR","BIH","RUR","0.01","0.01000","","",""
"FINPROTECTION_IMP_PG_310_STD","FPBIH2007","PUBLISHED","2007","EUR","BIH","URB","0.00","0.00000","","",""
"FINPROTECTION_IMP_PG_310_STD","FPBIH2011","PUBLISHED","2011","EUR","BIH","TOTL","0.01","0.01000","","",""
"FINPROTECTION_IMP_PG_310_STD","FPBIH2011","PUBLISHED","2011","EUR","BIH","RUR","0.01","0.01000","","",""
"FINPROTECTION_IMP_PG_310_STD","FPBIH2011","PUBLISHED","2011","EUR","BIH","URB","0.00","0.00000","","",""
"FINPROTECTION_IMP_PG_310_STD","FPBIH2015","PUBLISHED","2015","EUR","BIH","TOTL","0.01","0.01000","","",""
"FINPROTECTION_IMP_PG_310_STD","FPBIH2015","PUBLISHED","2015","EUR","BIH","RUR","0.01","0.01000","","",""
"FINPROTECTION_IMP_PG_310_STD","FPBIH2015","PUBLISHED","2015","EUR","BIH","URB","0.01","0.01000","","",""
