"GHO","PUBLISHSTATE","REGION","COUNTRY","Display Value","Numeric","Low","High","Comments"
"M_smkless_def_text_youth","PUBLISHED","AMR","CAN","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","AMR","CRI","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","AMR","DMA","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","AMR","SLV","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","AMR","GRD","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","AMR","GUY","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","AMR","JAM","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","AMR","MEX","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","AMR","PAN","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","AMR","PER","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","AMR","SUR","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","AMR","USA","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","AMR","VEN","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","EMR","DJI","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","EMR","EGY","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","EMR","IRN","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","EMR","IRQ","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","EMR","JOR","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","EMR","LBY","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","EMR","OMN","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","EMR","PAK","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","EMR","QAT","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","EMR","SAU","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","EMR","SYR","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","EMR","TUN","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","EMR","ARE","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","EMR","YEM","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","EUR","ALB","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","EUR","ARM","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","EUR","BLR","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","EUR","BIH","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","EUR","HRV","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","EUR","EST","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","EUR","FIN","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","EUR","GEO","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","EUR","GRC","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","EUR","HUN","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","EUR","ISL","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","EUR","KAZ","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","EUR","KGZ","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","EUR","LVA","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","EUR","MNE","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","EUR","NLD","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","EUR","NOR","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","EUR","POL","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","EUR","MDA","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","EUR","RUS","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","EUR","SRB","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","EUR","SWE","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","EUR","TJK","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","SEAR","BGD","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","SEAR","BTN","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","SEAR","IND","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","SEAR","IDN","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","SEAR","MDV","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","SEAR","MMR","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","SEAR","NPL","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","SEAR","LKA","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","SEAR","THA","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","SEAR","TLS","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","WPR","BRN","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","WPR","CHN","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","WPR","COK","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","WPR","MYS","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","WPR","FSM","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","WPR","MNG","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","WPR","NIU","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","WPR","PLW","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","WPR","PHL","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","WPR","KOR","Current smokeless tobacco use","","","",""
"M_smkless_def_text_youth","PUBLISHED","AFR","BDI","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","AFR","GIN","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","AFR","SSD","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","AMR","LCA","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","AMR","URY","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","EMR","BHR","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","EMR","SDN","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","EUR","AUT","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","EUR","FRA","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","EUR","ITA","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","EUR","SVK","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","EUR","CHE","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","WPR","SGP","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","WPR","TUV","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","AFR","TCD","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","AFR","MLI","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","AMR","BOL","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","AMR","HTI","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","AMR","NIC","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","EMR","SOM","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","EUR","AZE","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","EUR","ISR","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","EUR","LTU","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","EUR","MCO","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","EUR","PRT","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","EUR","MKD","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","EUR","GBR","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","WPR","KHM","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","WPR","KIR","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","WPR","MHL","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","WPR","WSM","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","WPR","SLB","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","WPR","VUT","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","AFR","ETH","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","AFR","GAB","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","AFR","UGA","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","AMR","DOM","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","AMR","PRY","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","AMR","TTO","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","EUR","AND","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","EUR","BGR","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","EUR","CZE","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","EUR","DNK","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","EUR","ESP","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","EUR","UKR","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","EUR","UZB","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","WPR","FJI","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","WPR","NRU","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","WPR","PNG","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","WPR","TON","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","AFR","COM","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","AFR","GNQ","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","AMR","BRA","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","AMR","GTM","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","EMR","KWT","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","EUR","BEL","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","EUR","CYP","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","EUR","LUX","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","EUR","ROU","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","SEAR","PRK","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","AFR","CPV","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","AFR","GHA","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","AFR","MUS","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","AMR","CHL","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","AMR","COL","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","AMR","CUB","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","AMR","ECU","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","AMR","HND","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","EMR","LBN","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","EMR","MAR","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","EUR","IRL","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","EUR","MLT","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","EUR","SMR","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","EUR","SVN","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","WPR","JPN","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","WPR","AUS","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","AFR","ERI","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","AFR","GNB","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","AFR","MRT","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","AFR","NER","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","AFR","STP","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","AFR","ZMB","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","AMR","KNA","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","AMR","VCT","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","EMR","AFG","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","EUR","DEU","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","EUR","TUR","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","EUR","TKM","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","WPR","LAO","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","WPR","NZL","Not available","","","","Data not reported/not available"
"M_smkless_def_text_youth","PUBLISHED","WPR","VNM","Not available","","","","Data not reported/not available"
