"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","ALCOHOLTYPE","Display Value","Numeric","Low","High","Comments"
"SA_0000001530_ARCHIVED","PUBLISHED","2012","AFR","TCD","SA_WINE","No","","","",""
"SA_0000001530_ARCHIVED","PUBLISHED","2012","AFR","COM","SA_BEER","No","","","",""
"SA_0000001530_ARCHIVED","PUBLISHED","2012","AFR","MWI","SA_WINE","No","","","",""
"SA_0000001530_ARCHIVED","PUBLISHED","2012","AFR","TGO","SA_SPIRITS","No","","","",""
"SA_0000001530_ARCHIVED","PUBLISHED","2012","AFR","UGA","SA_WINE","No","","","",""
"SA_0000001530_ARCHIVED","PUBLISHED","2012","AFR","COG","SA_WINE","Yes","","","",""
"SA_0000001530_ARCHIVED","PUBLISHED","2012","AFR","MDG","SA_SPIRITS","Yes","","","",""
"SA_0000001530_ARCHIVED","PUBLISHED","2012","AFR","ZWE","SA_WINE","Yes","","","",""
"SA_0000001530_ARCHIVED","PUBLISHED","2012","AMR","GRD","SA_SPIRITS","No","","","",""
"SA_0000001530_ARCHIVED","PUBLISHED","2012","AMR","TTO","SA_WINE","No","","","",""
"SA_0000001530_ARCHIVED","PUBLISHED","2012","AMR","URY","SA_BEER","No","","","",""
"SA_0000001530_ARCHIVED","PUBLISHED","2012","EMR","MAR","SA_BEER","","","","","missing data"
"SA_0000001530_ARCHIVED","PUBLISHED","2012","EMR","SYR","SA_WINE","No","","","",""
"SA_0000001530_ARCHIVED","PUBLISHED","2012","EMR","IRN","SA_BEER","Yes","","","",""
"SA_0000001530_ARCHIVED","PUBLISHED","2012","EMR","IRN","SA_SPIRITS","Yes","","","",""
"SA_0000001530_ARCHIVED","PUBLISHED","2012","EUR","ARM","SA_SPIRITS","No","","","",""
"SA_0000001530_ARCHIVED","PUBLISHED","2012","EUR","AZE","SA_WINE","No","","","",""
"SA_0000001530_ARCHIVED","PUBLISHED","2012","EUR","CZE","SA_WINE","No","","","",""
"SA_0000001530_ARCHIVED","PUBLISHED","2012","EUR","GRC","SA_SPIRITS","No","","","",""
"SA_0000001530_ARCHIVED","PUBLISHED","2012","EUR","HUN","SA_WINE","No","","","",""
"SA_0000001530_ARCHIVED","PUBLISHED","2012","EUR","MLT","SA_SPIRITS","Yes","","","",""
"SA_0000001530_ARCHIVED","PUBLISHED","2012","EUR","MCO","SA_WINE","Yes","","","",""
"SA_0000001530_ARCHIVED","PUBLISHED","2012","EUR","TUR","SA_WINE","Yes","","","",""
"SA_0000001530_ARCHIVED","PUBLISHED","2012","EUR","GBR","SA_BEER","Yes","","","",""
"SA_0000001530_ARCHIVED","PUBLISHED","2012","EUR","GBR","SA_SPIRITS","Yes","","","",""
"SA_0000001530_ARCHIVED","PUBLISHED","2012","SEAR","TLS","SA_SPIRITS","No","","","",""
"SA_0000001530_ARCHIVED","PUBLISHED","2012","SEAR","NPL","SA_BEER","Yes","","","",""
"SA_0000001530_ARCHIVED","PUBLISHED","2012","SEAR","NPL","SA_SPIRITS","Yes","","","",""
"SA_0000001530_ARCHIVED","PUBLISHED","2012","WPR","MHL","SA_WINE","","","","","missing data"
"SA_0000001530_ARCHIVED","PUBLISHED","2012","WPR","MYS","SA_BEER","Yes","","","",""
"SA_0000001530_ARCHIVED","PUBLISHED","2012","WPR","PNG","SA_WINE","Yes","","","",""
"SA_0000001530_ARCHIVED","PUBLISHED","2012","AFR","BFA","SA_WINE","No","","","",""
"SA_0000001530_ARCHIVED","PUBLISHED","2012","AFR","ERI","SA_BEER","No","","","",""
"SA_0000001530_ARCHIVED","PUBLISHED","2012","AFR","MOZ","SA_SPIRITS","No","","","",""
"SA_0000001530_ARCHIVED","PUBLISHED","2012","AFR","NAM","SA_BEER","No","","","",""
"SA_0000001530_ARCHIVED","PUBLISHED","2012","AFR","SLE","SA_SPIRITS","No","","","",""
