"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","SEX","Display Value","Numeric","Low","High","Comments"
"SE_G23_MATH","PUBLISHED","2016","EMR","AFG","BTSX","51.5","51.50000","","",""
"SE_G23_MATH","PUBLISHED","2016","EMR","AFG","FMLE","48.5","48.50000","","",""
"SE_G23_MATH","PUBLISHED","2016","EMR","AFG","MLE","54.5","54.50000","","",""
"SE_G23_MATH","PUBLISHED","2011","EMR","ARE","BTSX","62.5","62.46871","","",""
"SE_G23_MATH","PUBLISHED","2011","EMR","ARE","FMLE","65.5","65.52000","","",""
"SE_G23_MATH","PUBLISHED","2011","EMR","ARE","MLE","59.4","59.38000","","",""
"SE_G23_MATH","PUBLISHED","2015","EMR","ARE","BTSX","69.7","69.72751","","",""
"SE_G23_MATH","PUBLISHED","2015","EMR","ARE","FMLE","71.5","71.54000","","",""
"SE_G23_MATH","PUBLISHED","2015","EMR","ARE","MLE","68.1","68.10000","","",""
"SE_G23_MATH","PUBLISHED","2010","AMR","ARG","BTSX","73.8","73.80000","","",""
"SE_G23_MATH","PUBLISHED","2013","AMR","ARG","BTSX","72.2","72.24475","","",""
"SE_G23_MATH","PUBLISHED","2013","AMR","ARG","FMLE","74.4","74.37000","","",""
"SE_G23_MATH","PUBLISHED","2013","AMR","ARG","MLE","70.1","70.13000","","",""
"SE_G23_MATH","PUBLISHED","2016","AMR","ARG","BTSX","62.9","62.90000","","",""
"SE_G23_MATH","PUBLISHED","2016","AMR","ARG","FMLE","61.6","61.60000","","",""
"SE_G23_MATH","PUBLISHED","2016","AMR","ARG","MLE","64.1","64.10000","","",""
"SE_G23_MATH","PUBLISHED","2013","AMR","ATG","BTSX","52.1","52.15000","","",""
"SE_G23_MATH","PUBLISHED","2013","AMR","ATG","FMLE","55.9","55.90000","","",""
"SE_G23_MATH","PUBLISHED","2013","AMR","ATG","MLE","48.4","48.40000","","",""
"SE_G23_MATH","PUBLISHED","2014","AMR","ATG","BTSX","38.5","38.50000","","",""
"SE_G23_MATH","PUBLISHED","2014","AMR","ATG","FMLE","44.9","44.90000","","",""
"SE_G23_MATH","PUBLISHED","2014","AMR","ATG","MLE","32.1","32.10000","","",""
"SE_G23_MATH","PUBLISHED","2015","AMR","ATG","BTSX","45.5","45.50000","","",""
"SE_G23_MATH","PUBLISHED","2015","AMR","ATG","FMLE","50.4","50.40000","","",""
"SE_G23_MATH","PUBLISHED","2015","AMR","ATG","MLE","40.6","40.60000","","",""
"SE_G23_MATH","PUBLISHED","2003","WPR","AUS","BTSX","88.4","88.37703","","",""
"SE_G23_MATH","PUBLISHED","2003","WPR","AUS","FMLE","88.6","88.62000","","",""
"SE_G23_MATH","PUBLISHED","2003","WPR","AUS","MLE","88.1","88.11000","","",""
"SE_G23_MATH","PUBLISHED","2007","WPR","AUS","BTSX","91.9","91.87955","","",""
"SE_G23_MATH","PUBLISHED","2007","WPR","AUS","FMLE","92.6","92.64000","","",""
"SE_G23_MATH","PUBLISHED","2007","WPR","AUS","MLE","91.1","91.11000","","",""
"SE_G23_MATH","PUBLISHED","2011","WPR","AUS","BTSX","90.8","90.76689","","",""
"SE_G23_MATH","PUBLISHED","2011","WPR","AUS","FMLE","90.6","90.57000","","",""
"SE_G23_MATH","PUBLISHED","2011","WPR","AUS","MLE","91","90.96000","","",""
"SE_G23_MATH","PUBLISHED","2015","WPR","AUS","BTSX","94.3","94.30000","","",""
"SE_G23_MATH","PUBLISHED","2015","WPR","AUS","FMLE","94.8","94.80000","","",""
