"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","ALCOHOLTYPE","Display Value","Numeric","Low","High","Comments"
"SA_0000001525_ARCHIVED","PUBLISHED","2012","AFR","BDI","SA_SPIRITS","No","","","",""
"SA_0000001525_ARCHIVED","PUBLISHED","2012","AFR","GMB","SA_WINE","No","","","",""
"SA_0000001525_ARCHIVED","PUBLISHED","2012","AFR","GMB","SA_SPIRITS","No","","","",""
"SA_0000001525_ARCHIVED","PUBLISHED","2012","AFR","STP","SA_WINE","No","","","",""
"SA_0000001525_ARCHIVED","PUBLISHED","2012","AFR","TGO","SA_WINE","No","","","",""
"SA_0000001525_ARCHIVED","PUBLISHED","2012","AFR","MRT","SA_SPIRITS","Yes","","","",""
"SA_0000001525_ARCHIVED","PUBLISHED","2012","AMR","ARG","SA_BEER","No","","","",""
"SA_0000001525_ARCHIVED","PUBLISHED","2012","AMR","GRD","SA_WINE","No","","","",""
"SA_0000001525_ARCHIVED","PUBLISHED","2012","AMR","GRD","SA_SPIRITS","No","","","",""
"SA_0000001525_ARCHIVED","PUBLISHED","2012","AMR","NIC","SA_SPIRITS","No","","","",""
"SA_0000001525_ARCHIVED","PUBLISHED","2012","AMR","BHS","SA_SPIRITS","Yes","","","",""
"SA_0000001525_ARCHIVED","PUBLISHED","2012","AMR","KNA","SA_WINE","Yes","","","",""
"SA_0000001525_ARCHIVED","PUBLISHED","2012","AMR","KNA","SA_SPIRITS","Yes","","","",""
"SA_0000001525_ARCHIVED","PUBLISHED","2012","EMR","ARE","SA_SPIRITS","","","","","missing data"
"SA_0000001525_ARCHIVED","PUBLISHED","2012","EMR","IRN","SA_WINE","Yes","","","",""
"SA_0000001525_ARCHIVED","PUBLISHED","2012","EMR","IRN","SA_SPIRITS","Yes","","","",""
"SA_0000001525_ARCHIVED","PUBLISHED","2012","EUR","AZE","SA_SPIRITS","No","","","",""
"SA_0000001525_ARCHIVED","PUBLISHED","2012","EUR","FRA","SA_BEER","No","","","",""
"SA_0000001525_ARCHIVED","PUBLISHED","2012","EUR","ISR","SA_BEER","No","","","",""
"SA_0000001525_ARCHIVED","PUBLISHED","2012","EUR","POL","SA_SPIRITS","No","","","",""
"SA_0000001525_ARCHIVED","PUBLISHED","2012","EUR","SMR","SA_SPIRITS","No","","","",""
"SA_0000001525_ARCHIVED","PUBLISHED","2012","EUR","GBR","SA_WINE","No","","","",""
"SA_0000001525_ARCHIVED","PUBLISHED","2012","EUR","SWE","SA_WINE","Yes","","","",""
"SA_0000001525_ARCHIVED","PUBLISHED","2012","SEAR","MDV","SA_BEER","Yes","","","",""
"SA_0000001525_ARCHIVED","PUBLISHED","2012","WPR","LAO","SA_WINE","No","","","",""
"SA_0000001525_ARCHIVED","PUBLISHED","2012","WPR","KOR","SA_WINE","No","","","",""
"SA_0000001525_ARCHIVED","PUBLISHED","2012","WPR","TON","SA_WINE","Yes","","","",""
"SA_0000001525_ARCHIVED","PUBLISHED","2012","AFR","BFA","SA_SPIRITS","No","","","",""
"SA_0000001525_ARCHIVED","PUBLISHED","2012","AFR","TCD","SA_WINE","No","","","",""
"SA_0000001525_ARCHIVED","PUBLISHED","2012","AFR","GAB","SA_WINE","No","","","",""
