"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","PRICEMEASURETYPE","Display Value","Numeric","Low","High","Comments"
"SA_0000001730","PUBLISHED","2016","WPR","COK","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","MKD","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","TUR","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","UKR","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","Yes","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","GBR","SA_MINIMUM_PRICE_POLICY","Yes","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","UZB","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","SEAR","BTN","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","SEAR","IND","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","SEAR","MMR","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","SEAR","THA","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","SEAR","TLS","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","WPR","AUS","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","WPR","KHM","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","WPR","KOR","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","WPR","WSM","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","WPR","SGP","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","WPR","VUT","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","DZA","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","BEN","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","BWA","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","BDI","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","CPV","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","CAF","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","CAF","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","COG","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","COG","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","DZA","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","GNQ","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","GNQ","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","ETH","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","GAB","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","ATG","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","BRA","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","BRB","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","BRB","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","BRB","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","GHA","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","GHA","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","KEN","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","KEN","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","MDG","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","MDG","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","MLI","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","MRT","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","Total ban","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","MOZ","SA_ADDITIONAL_LEVY","Yes","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","NAM","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","NGA","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","NGA","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","SEN","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","SEN","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","ZAF","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","ZAF","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","SWZ","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","TGO","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","TZA","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","TZA","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","ATG","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","CHL","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","COL","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","DMA","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","ECU","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","ECU","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","GTM","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","GTM","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","EMR","MAR","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","EMR","MAR","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","HND","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","HND","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","MEX","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","MEX","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","NIC","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","PRY","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","PRY","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","LCA","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","LCA","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","TTO","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","TTO","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","URY","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","VEN","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","No","","","",""
"SA_0000001730","PUBLISHED","2016","EMR","DJI","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","No","","","",""
"SA_0000001730","PUBLISHED","2016","EMR","IRN","SA_MINIMUM_PRICE_POLICY","Total ban","","","",""
"SA_0000001730","PUBLISHED","2016","EMR","IRN","SA_VOLUME_DISCOUNTS_BAN","Total ban","","","",""
"SA_0000001730","PUBLISHED","2016","EMR","PAK","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","EMR","SOM","SA_BELOW_COST_SELLING_BAN","Total ban","","","",""
"SA_0000001730","PUBLISHED","2016","EMR","SOM","SA_VOLUME_DISCOUNTS_BAN","Total ban","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","MCO","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","MNE","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","Yes","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","NOR","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","NOR","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","POL","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","MDA","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","MDA","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","ALB","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","ALB","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","LTU","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","LUX","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","Yes","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","ARM","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","AUT","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","BLR","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","BEL","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","BGR","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","BGR","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","CZE","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","CZE","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","FIN","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","FIN","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","GEO","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","DEU","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","HUN","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","HUN","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","ISR","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","ISR","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","SMR","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","SMR","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","SVN","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","SVN","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","Yes","","","",""
"SA_0000001730","PUBLISHED","2016","WPR","LAO","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","WPR","NZL","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","No","","","",""
"SA_0000001730","PUBLISHED","2016","WPR","NZL","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","WPR","LAO","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","SWE","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","MKD","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","MKD","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","UKR","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","UKR","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","UZB","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","SEAR","BGD","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","No","","","",""
"SA_0000001730","PUBLISHED","2016","SEAR","BGD","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","SEAR","IND","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","No","","","",""
"SA_0000001730","PUBLISHED","2016","SEAR","MMR","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","No","","","",""
"SA_0000001730","PUBLISHED","2016","SEAR","LKA","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","SEAR","LKA","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","WPR","AUS","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","WPR","AUS","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","Yes","","","",""
"SA_0000001730","PUBLISHED","2016","WPR","CHN","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","WPR","CHN","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","WPR","JPN","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","WPR","KOR","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","WPR","WSM","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","Yes","","","",""
"SA_0000001730","PUBLISHED","2016","WPR","VUT","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","WPR","VUT","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","CPV","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","CIV","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","COD","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","Yes","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","DZA","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","BEN","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","BWA","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","BDI","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","CAF","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","Yes","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","TCD","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","COM","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","GNQ","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","ETH","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","GAB","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","GMB","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","GHA","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","ZMB","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","BRA","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","ZWE","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","ARG","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","BHS","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","BRB","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","GIN","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","GNB","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","KEN","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","LSO","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","LBR","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","MDG","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","MLI","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","MLI","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","MRT","SA_ADDITIONAL_LEVY","Total ban","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","MOZ","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","Yes","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","NAM","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","NGA","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","RWA","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","SEN","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","SYC","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","SLE","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","SSD","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","SWZ","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","TGO","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","TZA","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","CHL","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","COL","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","DMA","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","ECU","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","SLV","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","GRD","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","GUY","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","EMR","LBN","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","EMR","LBY","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","Total ban","","","",""
"SA_0000001730","PUBLISHED","2016","EMR","MAR","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","EMR","PAK","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","EMR","SDN","SA_BELOW_COST_SELLING_BAN","Total ban","","","",""
"SA_0000001730","PUBLISHED","2016","EMR","SYR","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","HND","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","MEX","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","NIC","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","PAN","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","PER","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","KNA","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","LCA","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","SUR","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","TTO","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","URY","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","VEN","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","EMR","DJI","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","EMR","IRN","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","EMR","IRQ","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","EMR","JOR","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","EMR","ARE","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","EMR","YEM","SA_VOLUME_DISCOUNTS_BAN","Total ban","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","ALB","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","ARM","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","ARM","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","MCO","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","MNE","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","AUT","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","BLR","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","BEL","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","BGR","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","HRV","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","CZE","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","DNK","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","EST","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","FRA","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","GEO","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","DEU","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","HUN","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","ISL","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","IRL","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","ITA","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","KAZ","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","LTU","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
