"GHO","PUBLISHSTATE","YEAR","REGION","UNREGION","WORLDBANKINCOMEGROUP","UNSDGREGION","Display Value","Numeric","Low","High","Comments"
"NUTSTUNTINGPREV","PUBLISHED","2000","","29","","","15.3 [7.5-28.7]","15.30000","7.50000","28.70000",""
"NUTSTUNTINGPREV","PUBLISHED","2000","","145","","","23.0 [16.0-31.8]","23.00000","16.00000","31.80000",""
"NUTSTUNTINGPREV","PUBLISHED","2000","","14","","","45.8 [41.2-50.5]","45.80000","41.20000","50.50000",""
"NUTSTUNTINGPREV","PUBLISHED","2000","","18","","","32.8 [28.7-37.2]","32.80000","28.70000","37.20000",""
"NUTSTUNTINGPREV","PUBLISHED","2000","","11","","","36.0 [33.1-39.1]","36.00000","33.10000","39.10000",""
"NUTSTUNTINGPREV","PUBLISHED","2000","","5","","","13.8 [10.4-18.0]","13.80000","10.40000","18.00000",""
"NUTSTUNTINGPREV","PUBLISHED","2000","","30","","","19.2 [17.8-20.6]","19.20000","17.80000","20.60000","excluding Japan"
"NUTSTUNTINGPREV","PUBLISHED","2000","","53","","","0.8","0.80000","","","insufficient data for estimating confidence intervals"
"NUTSTUNTINGPREV","PUBLISHED","2000","","15","","","24.2 [18.1-31.6]","24.20000","18.10000","31.60000",""
"NUTSTUNTINGPREV","PUBLISHED","2000","","21","","","3.0","3.00000","","","regional average is based only on United States data, hence confidence intervals are not provided"
"NUTSTUNTINGPREV","PUBLISHED","2000","","143","","","28.2 [21.5-36.0]","28.20000","21.50000","36.00000",""
"NUTSTUNTINGPREV","PUBLISHED","2000","","543","","","37.0 [20.2-57.6]","37.00000","20.20000","57.60000",""
"NUTSTUNTINGPREV","PUBLISHED","2005","","64","","","44.1 [40.1-48.0]","44.10000","40.10000","48.00000",""
"NUTSTUNTINGPREV","PUBLISHED","2005","","2","","","35.7 [33.5-37.9]","35.70000","33.50000","37.90000",""
"NUTSTUNTINGPREV","PUBLISHED","2005","","35","","","34.6 [29.3-40.3]","34.60000","29.30000","40.30000",""
"NUTSTUNTINGPREV","PUBLISHED","2005","","13","","","20.3 [13.8-28.8]","20.30000","13.80000","28.80000",""
"NUTSTUNTINGPREV","PUBLISHED","2005","","29","","","13.0 [6.2-25.5]","13.00000","6.20000","25.50000",""
"NUTSTUNTINGPREV","PUBLISHED","2005","","14","","","42.7 [38.5-47.1]","42.70000","38.50000","47.10000",""
"NUTSTUNTINGPREV","PUBLISHED","2005","","21","","","2.9","2.90000","","","regional average is based only on United States data, hence confidence intervals are not provided"
"NUTSTUNTINGPREV","PUBLISHED","2005","","15","","","22.3 [16.2-29.9]","22.30000","16.20000","29.90000",""
"NUTSTUNTINGPREV","PUBLISHED","2005","","11","","","33.7 [30.7-36.9]","33.70000","30.70000","36.90000",""
"NUTSTUNTINGPREV","PUBLISHED","2005","","198","","","43.8 [40.7-46.9]","43.80000","40.70000","46.90000",""
"NUTSTUNTINGPREV","PUBLISHED","2005","","197","","","32.1 [30.5-33.7]","32.10000","30.50000","33.70000","Only Less Developed Regions are displayed, while the aggregates of the More Developed Regions are not displayed due to insufficient population coverage"
"NUTSTUNTINGPREV","PUBLISHED","2005","","419","","","14.3 [11.0-17.6]","14.30000","11.00000","17.60000",""
"NUTSTUNTINGPREV","PUBLISHED","2005","","30","","","13.4 [12.4-14.5]","13.40000","12.40000","14.50000","excluding Japan"
"NUTSTUNTINGPREV","PUBLISHED","2005","","17","","","37.4 [32.6-42.6]","37.40000","32.60000","42.60000",""
"NUTSTUNTINGPREV","PUBLISHED","2005","","34","","","44.7 [40.7-48.9]","44.70000","40.70000","48.90000",""
"NUTSTUNTINGPREV","PUBLISHED","2005","","142","","","33.4 [31.0-35.7]","33.40000","31.00000","35.70000","excluding Japan"
"NUTSTUNTINGPREV","PUBLISHED","2005","","18","","","31.8 [27.9-36.0]","31.80000","27.90000","36.00000",""
"NUTSTUNTINGPREV","PUBLISHED","2005","","145","","","19.8 [12.7-29.5]","19.80000","12.70000","29.50000",""
"NUTSTUNTINGPREV","PUBLISHED","2005","","143","","","21.9 [17.0-27.8]","21.90000","17.00000","27.80000",""
"NUTSTUNTINGPREV","PUBLISHED","2005","","543","","","37.3 [20.6-57.7]","37.30000","20.60000","57.70000",""
"NUTSTUNTINGPREV","PUBLISHED","2005","","5","","","11.7 [8.4-16.0]","11.70000","8.40000","16.00000",""
"NUTSTUNTINGPREV","PUBLISHED","2005","","53","","","1.7","1.70000","","","insufficient data for estimating confidence intervals"
"NUTSTUNTINGPREV","PUBLISHED","2010","","198","","","39.1 [36.2-42.1]","39.10000","36.20000","42.10000",""
"NUTSTUNTINGPREV","PUBLISHED","2010","","5","","","9.9 [6.7-14.3]","9.90000","6.70000","14.30000",""
"NUTSTUNTINGPREV","PUBLISHED","2010","","145","","","16.9 [9.9-27.4]","16.90000","9.90000","27.40000",""
"NUTSTUNTINGPREV","PUBLISHED","2010","","18","","","30.8 [27.1-34.8]","30.80000","27.10000","34.80000",""
"NUTSTUNTINGPREV","PUBLISHED","2010","","21","","","2.8","2.80000","","","regional average is based only on United States data, hence confidence intervals are not provided"
"NUTSTUNTINGPREV","PUBLISHED","2010","","34","","","39.9 [35.8-44.2]","39.90000","35.80000","44.20000",""
"NUTSTUNTINGPREV","PUBLISHED","2010","","13","","","17.2 [11.4-25.1]","17.20000","11.40000","25.10000",""
"NUTSTUNTINGPREV","PUBLISHED","2010","","2","","","33.3 [31.2-35.5]","33.30000","31.20000","35.50000",""
"NUTSTUNTINGPREV","PUBLISHED","2010","","29","","","11.0 [5.0-22.5]","11.00000","5.00000","22.50000",""
"NUTSTUNTINGPREV","PUBLISHED","2010","","543","","","37.7 [21.1-57.8]","37.70000","21.10000","57.80000",""
"NUTSTUNTINGPREV","PUBLISHED","2010","","14","","","39.7 [35.8-43.8]","39.70000","35.80000","43.80000",""
"NUTSTUNTINGPREV","PUBLISHED","2010","","142","","","28.8 [26.4-31.2]","28.80000","26.40000","31.20000","excluding Japan"
"NUTSTUNTINGPREV","PUBLISHED","2010","","419","","","12.2 [9.0-15.3]","12.20000","9.00000","15.30000",""
"NUTSTUNTINGPREV","PUBLISHED","2010","","35","","","30.8 [25.5-36.8]","30.80000","25.50000","36.80000",""
"NUTSTUNTINGPREV","PUBLISHED","2010","","17","","","35.2 [30.7-40.1]","35.20000","30.70000","40.10000",""
"NUTSTUNTINGPREV","PUBLISHED","2010","","197","","","28.6 [27.0-30.2]","28.60000","27.00000","30.20000","Only Less Developed Regions are displayed, while the aggregates of the More Developed Regions are not displayed due to insufficient population coverage"
"NUTSTUNTINGPREV","PUBLISHED","2010","","143","","","16.7 [13.2-20.9]","16.70000","13.20000","20.90000",""
"NUTSTUNTINGPREV","PUBLISHED","2010","","64","","","39.1 [35.0-43.1]","39.10000","35.00000","43.10000",""
"NUTSTUNTINGPREV","PUBLISHED","2010","","11","","","31.5 [28.2-35.0]","31.50000","28.20000","35.00000",""
"NUTSTUNTINGPREV","PUBLISHED","2010","","15","","","20.5 [14.5-28.3]","20.50000","14.50000","28.30000",""
"NUTSTUNTINGPREV","PUBLISHED","2010","","30","","","9.2 [8.5-10.0]","9.20000","8.50000","10.00000","excluding Japan"
"NUTSTUNTINGPREV","PUBLISHED","2012","","14","","","38.5 [34.7-42.5]","38.50000","34.70000","42.50000",""
"NUTSTUNTINGPREV","PUBLISHED","2012","","21","","","2.7","2.70000","","","regional average is based only on United States data, hence confidence intervals are not provided"
"NUTSTUNTINGPREV","PUBLISHED","2012","","11","","","30.6 [27.2-34.3]","30.60000","27.20000","34.30000",""
"NUTSTUNTINGPREV","PUBLISHED","2012","","17","","","34.4 [29.8-39.3]","34.40000","29.80000","39.30000",""
"NUTSTUNTINGPREV","PUBLISHED","2012","","197","","","27.2 [25.6-28.8]","27.20000","25.60000","28.80000","Only Less Developed Regions are displayed, while the aggregates of the More Developed Regions are not displayed due to insufficient population coverage"
"NUTSTUNTINGPREV","PUBLISHED","2012","","34","","","38.0 [33.8-42.3]","38.00000","33.80000","42.30000",""
"NUTSTUNTINGPREV","PUBLISHED","2012","","145","","","15.9 [9.0-26.6]","15.90000","9.00000","26.60000",""
"NUTSTUNTINGPREV","PUBLISHED","2012","","2","","","32.3 [30.2-34.5]","32.30000","30.20000","34.50000",""
"NUTSTUNTINGPREV","PUBLISHED","2012","","419","","","11.4 [8.3-14.5]","11.40000","8.30000","14.50000",""
"NUTSTUNTINGPREV","PUBLISHED","2012","","142","","","27.0 [24.6-29.4]","27.00000","24.60000","29.40000","excluding Japan"
"NUTSTUNTINGPREV","PUBLISHED","2012","","15","","","19.8 [13.8-27.7]","19.80000","13.80000","27.70000",""
"NUTSTUNTINGPREV","PUBLISHED","2012","","30","","","7.9 [7.3-8.6]","7.90000","7.30000","8.60000","excluding Japan"
"NUTSTUNTINGPREV","PUBLISHED","2012","","18","","","30.4 [26.7-34.3]","30.40000","26.70000","34.30000",""
"NUTSTUNTINGPREV","PUBLISHED","2012","","5","","","9.2 [6.1-13.7]","9.20000","6.10000","13.70000",""
"NUTSTUNTINGPREV","PUBLISHED","2012","","13","","","16.0 [10.5-23.7]","16.00000","10.50000","23.70000",""
"NUTSTUNTINGPREV","PUBLISHED","2012","","543","","","37.9 [21.3-57.9]","37.90000","21.30000","57.90000",""
"NUTSTUNTINGPREV","PUBLISHED","2012","","29","","","10.3 [4.6-21.4]","10.30000","4.60000","21.40000",""
"NUTSTUNTINGPREV","PUBLISHED","2012","","143","","","14.9 [11.8-18.6]","14.90000","11.80000","18.60000",""
"NUTSTUNTINGPREV","PUBLISHED","2012","","64","","","37.1 [33.0-41.2]","37.10000","33.00000","41.20000",""
"NUTSTUNTINGPREV","PUBLISHED","2012","","198","","","37.3 [34.4-40.3]","37.30000","34.40000","40.30000",""
"NUTSTUNTINGPREV","PUBLISHED","2012","","35","","","29.4 [23.9-35.5]","29.40000","23.90000","35.50000",""
"NUTSTUNTINGPREV","PUBLISHED","2015","","14","","","36.8 [33.0-40.7]","36.80000","33.00000","40.70000",""
"NUTSTUNTINGPREV","PUBLISHED","2015","","34","","","35.2 [31.0-39.7]","35.20000","31.00000","39.70000",""
"NUTSTUNTINGPREV","PUBLISHED","2015","","543","","","38.1 [21.6-58.0]","38.10000","21.60000","58.00000",""
"NUTSTUNTINGPREV","PUBLISHED","2015","","13","","","14.5 [9.4-21.7]","14.50000","9.40000","21.70000",""
"NUTSTUNTINGPREV","PUBLISHED","2015","","15","","","18.8 [12.8-26.8]","18.80000","12.80000","26.80000",""
"NUTSTUNTINGPREV","PUBLISHED","2015","","5","","","8.3 [5.3-12.9]","8.30000","5.30000","12.90000","Consecutive Low Population Coverage"
"NUTSTUNTINGPREV","PUBLISHED","2015","","30","","","6.2 [5.7-6.8]","6.20000","5.70000","6.80000","excluding Japan"
"NUTSTUNTINGPREV","PUBLISHED","2015","","197","","","25.2 [23.6-26.9]","25.20000","23.60000","26.90000","Only Less Developed Regions are displayed, while the aggregates of the More Developed Regions are not displayed due to insufficient population coverage"
"NUTSTUNTINGPREV","PUBLISHED","2015","","21","","","2.7","2.70000","","","regional average is based only on United States data, hence confidence intervals are not provided"
"NUTSTUNTINGPREV","PUBLISHED","2015","","18","","","29.8 [26.2-33.7]","29.80000","26.20000","33.70000",""
"NUTSTUNTINGPREV","PUBLISHED","2015","","29","","","9.3 [4.1-19.8]","9.30000","4.10000","19.80000",""
"NUTSTUNTINGPREV","PUBLISHED","2015","","142","","","24.5 [22.1-26.9]","24.50000","22.10000","26.90000","excluding Japan"
"NUTSTUNTINGPREV","PUBLISHED","2015","","419","","","10.3 [7.3-13.3]","10.30000","7.30000","13.30000",""
"NUTSTUNTINGPREV","PUBLISHED","2015","","64","","","34.2 [30.1-38.4]","34.20000","30.10000","38.40000",""
"NUTSTUNTINGPREV","PUBLISHED","2015","","17","","","33.1 [28.4-38.2]","33.10000","28.40000","38.20000",""
"NUTSTUNTINGPREV","PUBLISHED","2015","","198","","","34.6 [31.7-37.6]","34.60000","31.70000","37.60000",""
"NUTSTUNTINGPREV","PUBLISHED","2015","","35","","","27.3 [21.6-33.9]","27.30000","21.60000","33.90000",""
"NUTSTUNTINGPREV","PUBLISHED","2015","","2","","","30.9 [28.7-33.1]","30.90000","28.70000","33.10000",""
"NUTSTUNTINGPREV","PUBLISHED","2015","","11","","","29.4 [25.7-33.3]","29.40000","25.70000","33.30000",""
"NUTSTUNTINGPREV","PUBLISHED","2015","","145","","","14.4 [7.7-25.5]","14.40000","7.70000","25.50000",""
"NUTSTUNTINGPREV","PUBLISHED","2015","","143","","","12.5 [10.0-15.6]","12.50000","10.00000","15.60000",""
"NUTSTUNTINGPREV","PUBLISHED","2019","","15","","","17.6 [11.6-25.7]","17.60000","11.60000","25.70000",""
"NUTSTUNTINGPREV","PUBLISHED","2019","","64","","","30.7 [26.4-35.0]","30.70000","26.40000","35.00000",""
"NUTSTUNTINGPREV","PUBLISHED","2019","","14","","","34.5 [30.7-38.5]","34.50000","30.70000","38.50000",""
"NUTSTUNTINGPREV","PUBLISHED","2019","","30","","","4.5 [4.1-4.9]","4.50000","4.10000","4.90000","excluding Japan"
"NUTSTUNTINGPREV","PUBLISHED","2019","","197","","","23.1 [21.4-24.8]","23.10000","21.40000","24.80000","Only Less Developed Regions are displayed, while the aggregates of the More Developed Regions are not displayed due to insufficient population coverage"
"NUTSTUNTINGPREV","PUBLISHED","2019","","419","","","9.0 [6.1-11.8]","9.00000","6.10000","11.80000",""
"NUTSTUNTINGPREV","PUBLISHED","2019","","34","","","31.7 [27.3-36.4]","31.70000","27.30000","36.40000",""
"NUTSTUNTINGPREV","PUBLISHED","2019","","13","","","12.6 [8.0-19.3]","12.60000","8.00000","19.30000",""
"NUTSTUNTINGPREV","PUBLISHED","2019","","543","","","38.4 [21.9-58.1]","38.40000","21.90000","58.10000",""
"NUTSTUNTINGPREV","PUBLISHED","2019","","21","","","2.6","2.60000","","","regional average is based only on United States data, hence confidence intervals are not provided"
"NUTSTUNTINGPREV","PUBLISHED","2019","","145","","","12.7 [6.2-24.0]","12.70000","6.20000","24.00000",""
"NUTSTUNTINGPREV","PUBLISHED","2019","","5","","","7.3 [4.3-11.9]","7.30000","4.30000","11.90000","Consecutive Low Population Coverage"
"NUTSTUNTINGPREV","PUBLISHED","2019","","29","","","8.1 [3.5-17.8]","8.10000","3.50000","17.80000",""
"NUTSTUNTINGPREV","PUBLISHED","2019","","18","","","29.0 [25.5-32.8]","29.00000","25.50000","32.80000",""
"NUTSTUNTINGPREV","PUBLISHED","2019","","2","","","29.1 [26.8-31.4]","29.10000","26.80000","31.40000",""
"NUTSTUNTINGPREV","PUBLISHED","2019","","142","","","21.8 [19.3-24.3]","21.80000","19.30000","24.30000","excluding Japan"
"NUTSTUNTINGPREV","PUBLISHED","2019","","17","","","31.5 [26.4-37.0]","31.50000","26.40000","37.00000",""
"NUTSTUNTINGPREV","PUBLISHED","2019","","11","","","27.7 [23.8-32.0]","27.70000","23.80000","32.00000",""
"NUTSTUNTINGPREV","PUBLISHED","2019","","143","","","9.9 [7.9-12.3]","9.90000","7.90000","12.30000",""
"NUTSTUNTINGPREV","PUBLISHED","2019","","198","","","31.2 [28.2-34.3]","31.20000","28.20000","34.30000",""
"NUTSTUNTINGPREV","PUBLISHED","2019","","35","","","24.7 [18.7-31.9]","24.70000","18.70000","31.90000",""
"NUTSTUNTINGPREV","PUBLISHED","2020","","35","","","24.1 [18.0-31.5]","24.10000","18.00000","31.50000",""
"NUTSTUNTINGPREV","PUBLISHED","2020","","143","","","9.3 [7.4-11.5]","9.30000","7.40000","11.50000",""
"NUTSTUNTINGPREV","PUBLISHED","2020","","145","","","12.3 [5.9-23.6]","12.30000","5.90000","23.60000",""
"NUTSTUNTINGPREV","PUBLISHED","2020","","13","","","12.1 [7.7-18.7]","12.10000","7.70000","18.70000",""
"NUTSTUNTINGPREV","PUBLISHED","2020","","15","","","17.3 [11.3-25.5]","17.30000","11.30000","25.50000",""
"NUTSTUNTINGPREV","PUBLISHED","2020","","419","","","8.7 [5.8-11.5]","8.70000","5.80000","11.50000",""
"NUTSTUNTINGPREV","PUBLISHED","2020","","142","","","21.2 [18.6-23.8]","21.20000","18.60000","23.80000","excluding Japan"
"NUTSTUNTINGPREV","PUBLISHED","2020","","2","","","28.7 [26.4-31.0]","28.70000","26.40000","31.00000",""
"NUTSTUNTINGPREV","PUBLISHED","2020","","14","","","33.9 [30.1-37.9]","33.90000","30.10000","37.90000",""
"NUTSTUNTINGPREV","PUBLISHED","2020","","64","","","29.9 [25.5-34.2]","29.90000","25.50000","34.20000",""
"NUTSTUNTINGPREV","PUBLISHED","2020","","29","","","7.8 [3.3-17.3]","7.80000","3.30000","17.30000",""
"NUTSTUNTINGPREV","PUBLISHED","2020","","34","","","30.8 [26.4-35.6]","30.80000","26.40000","35.60000",""
"NUTSTUNTINGPREV","PUBLISHED","2020","","30","","","4.2 [3.8-4.5]","4.20000","3.80000","4.50000","excluding Japan"
"NUTSTUNTINGPREV","PUBLISHED","2020","","5","","","7.0 [4.1-11.7]","7.00000","4.10000","11.70000",""
"NUTSTUNTINGPREV","PUBLISHED","2020","","18","","","28.8 [25.3-32.6]","28.80000","25.30000","32.60000",""
"NUTSTUNTINGPREV","PUBLISHED","2020","","197","","","22.6 [20.9-24.3]","22.60000","20.90000","24.30000","Only Less Developed Regions are displayed, while the aggregates of the More Developed Regions are not displayed due to insufficient population coverage"
"NUTSTUNTINGPREV","PUBLISHED","2020","","21","","","2.6","2.60000","","","regional average is based only on United States data, hence confidence intervals are not provided"
"NUTSTUNTINGPREV","PUBLISHED","2020","","198","","","30.3 [27.4-33.5]","30.30000","27.40000","33.50000",""
"NUTSTUNTINGPREV","PUBLISHED","2020","","17","","","31.1 [25.9-36.8]","31.10000","25.90000","36.80000",""
"NUTSTUNTINGPREV","PUBLISHED","2020","","11","","","27.3 [23.3-31.7]","27.30000","23.30000","31.70000",""
"NUTSTUNTINGPREV","PUBLISHED","2020","","543","","","38.5 [22.0-58.1]","38.50000","22.00000","58.10000",""
"NUTSTUNTINGPREV","PUBLISHED","2025","","197","","","20.5 [18.7-22.3]","20.50000","18.70000","22.30000","Only Less Developed Regions are displayed, while the aggregates of the More Developed Regions are not displayed due to insufficient population coverage"
"NUTSTUNTINGPREV","PUBLISHED","2025","","419","","","7.3 [4.6-9.9]","7.30000","4.60000","9.90000",""
"NUTSTUNTINGPREV","PUBLISHED","2025","","198","","","26.4 [23.4-29.6]","26.40000","23.40000","29.60000",""
"NUTSTUNTINGPREV","PUBLISHED","2025","","543","","","38.9 [22.5-58.2]","38.90000","22.50000","58.20000",""
"NUTSTUNTINGPREV","PUBLISHED","2025","","35","","","21.1 [14.7-29.4]","21.10000","14.70000","29.40000",""
"NUTSTUNTINGPREV","PUBLISHED","2025","","14","","","31.2 [27.3-35.3]","31.20000","27.30000","35.30000",""
"NUTSTUNTINGPREV","PUBLISHED","2025","","17","","","29.1 [23.3-35.6]","29.10000","23.30000","35.60000",""
"NUTSTUNTINGPREV","PUBLISHED","2025","","11","","","25.4 [21.0-30.2]","25.40000","21.00000","30.20000",""
"NUTSTUNTINGPREV","PUBLISHED","2025","","143","","","6.8 [5.4-8.6]","6.80000","5.40000","8.60000",""
"NUTSTUNTINGPREV","PUBLISHED","2025","","5","","","5.9 [3.2-10.6]","5.90000","3.20000","10.60000",""
"NUTSTUNTINGPREV","PUBLISHED","2025","","2","","","26.7 [24.3-29.2]","26.70000","24.30000","29.20000",""
"NUTSTUNTINGPREV","PUBLISHED","2025","","30","","","2.8 [2.5-3.0]","2.80000","2.50000","3.00000","excluding Japan"
"NUTSTUNTINGPREV","PUBLISHED","2025","","29","","","6.6 [2.7-15.1]","6.60000","2.70000","15.10000",""
"NUTSTUNTINGPREV","PUBLISHED","2025","","142","","","18.5 [15.8-21.2]","18.50000","15.80000","21.20000","excluding Japan"
"NUTSTUNTINGPREV","PUBLISHED","2025","","15","","","15.8 [9.9-24.2]","15.80000","9.90000","24.20000",""
"NUTSTUNTINGPREV","PUBLISHED","2025","","34","","","26.7 [22.3-31.7]","26.70000","22.30000","31.70000",""
"NUTSTUNTINGPREV","PUBLISHED","2025","","21","","","2.5","2.50000","","","regional average is based only on United States data, hence confidence intervals are not provided"
"NUTSTUNTINGPREV","PUBLISHED","2025","","145","","","10.4 [4.5-21.9]","10.40000","4.50000","21.90000",""
"NUTSTUNTINGPREV","PUBLISHED","2025","","13","","","10.1 [6.2-16.0]","10.10000","6.20000","16.00000",""
"NUTSTUNTINGPREV","PUBLISHED","2025","","18","","","27.9 [24.4-31.7]","27.90000","24.40000","31.70000",""
"NUTSTUNTINGPREV","PUBLISHED","2025","","64","","","25.9 [21.4-30.4]","25.90000","21.40000","30.40000",""
"NUTSTUNTINGPREV","PUBLISHED","2030","","145","","","8.7 [3.5-20.3]","8.70000","3.50000","20.30000",""
"NUTSTUNTINGPREV","PUBLISHED","2030","","34","","","23.0 [18.6-28.1]","23.00000","18.60000","28.10000",""
"NUTSTUNTINGPREV","PUBLISHED","2030","","15","","","14.4 [8.7-23.1]","14.40000","8.70000","23.10000",""
"NUTSTUNTINGPREV","PUBLISHED","2030","","64","","","22.3 [17.7-26.9]","22.30000","17.70000","26.90000",""
"NUTSTUNTINGPREV","PUBLISHED","2030","","14","","","28.6 [24.6-33.0]","28.60000","24.60000","33.00000",""
"NUTSTUNTINGPREV","PUBLISHED","2030","","2","","","24.8 [22.2-27.4]","24.80000","22.20000","27.40000",""
"NUTSTUNTINGPREV","PUBLISHED","2030","","21","","","2.4","2.40000","","","regional average is based only on United States data, hence confidence intervals are not provided"
"NUTSTUNTINGPREV","PUBLISHED","2030","","143","","","5.0 [3.8-6.4]","5.00000","3.80000","6.40000",""
"NUTSTUNTINGPREV","PUBLISHED","2030","","18","","","27.0 [23.4-30.8]","27.00000","23.40000","30.80000",""
"NUTSTUNTINGPREV","PUBLISHED","2030","","29","","","5.5 [2.2-13.2]","5.50000","2.20000","13.20000",""
"NUTSTUNTINGPREV","PUBLISHED","2030","","198","","","22.8 [19.8-26.1]","22.80000","19.80000","26.10000",""
"NUTSTUNTINGPREV","PUBLISHED","2030","","13","","","8.4 [5.1-13.6]","8.40000","5.10000","13.60000",""
"NUTSTUNTINGPREV","PUBLISHED","2030","","5","","","4.9 [2.5-9.6]","4.90000","2.50000","9.60000",""
"NUTSTUNTINGPREV","PUBLISHED","2030","","11","","","23.5 [18.9-28.8]","23.50000","18.90000","28.80000",""
"NUTSTUNTINGPREV","PUBLISHED","2030","","142","","","15.9 [13.1-18.8]","15.90000","13.10000","18.80000","excluding Japan"
"NUTSTUNTINGPREV","PUBLISHED","2030","","543","","","39.3 [23.0-58.4]","39.30000","23.00000","58.40000",""
"NUTSTUNTINGPREV","PUBLISHED","2030","","30","","","1.8 [1.7-2.0]","1.80000","1.70000","2.00000","excluding Japan"
"NUTSTUNTINGPREV","PUBLISHED","2030","","35","","","18.4 [11.9-27.4]","18.40000","11.90000","27.40000",""
"NUTSTUNTINGPREV","PUBLISHED","2030","","17","","","27.2 [20.7-34.7]","27.20000","20.70000","34.70000",""
"NUTSTUNTINGPREV","PUBLISHED","2030","","419","","","6.1 [3.6-8.5]","6.10000","3.60000","8.50000",""
"NUTSTUNTINGPREV","PUBLISHED","2030","","197","","","18.5 [16.7-20.4]","18.50000","16.70000","20.40000","Only Less Developed Regions are displayed, while the aggregates of the More Developed Regions are not displayed due to insufficient population coverage"
"NUTSTUNTINGPREV","PUBLISHED","1990","","","","UNSDG_SOUTHERNAFR","34.9 [30.2-39.9]","34.90000","30.20000","39.90000",""
"NUTSTUNTINGPREV","PUBLISHED","1990","","","","UNSDG_CENTRALAMR","31.9 [23.6-41.5]","31.90000","23.60000","41.50000",""
"NUTSTUNTINGPREV","PUBLISHED","1990","","","","UNSDG_MIDDLEAFR","44.3 [36.3-52.6]","44.30000","36.30000","52.60000",""
"NUTSTUNTINGPREV","PUBLISHED","1990","","","","UNSDG_SOUTHEASTERNASIA","46.8 [38.3-55.5]","46.80000","38.30000","55.50000",""
"NUTSTUNTINGPREV","PUBLISHED","1990","","","","UNSDG_LLDC","52.8 [44.3-61.3]","52.80000","44.30000","61.30000",""
"NUTSTUNTINGPREV","PUBLISHED","1990","","","","UNSDG_EASTERNAFR","52.1 [46.3-57.7]","52.10000","46.30000","57.70000",""
"NUTSTUNTINGPREV","PUBLISHED","1990","","","","UNSDG_LAC","22.7 [18.7-26.8]","22.70000","18.70000","26.80000",""
"NUTSTUNTINGPREV","PUBLISHED","1990","","","","UNSDG_WESTERNASIANORTHERNAFR","29.3 [24.6-34.1]","29.30000","24.60000","34.10000",""
"NUTSTUNTINGPREV","PUBLISHED","1990","","","","UNSDG_CENTRALASIASOUTHERNASIA","58.9 [54.5-63.4]","58.90000","54.50000","63.40000",""
"NUTSTUNTINGPREV","PUBLISHED","1990","","","","UNSDG_SOUTHAMR","18.9 [14.6-24.0]","18.90000","14.60000","24.00000",""
"NUTSTUNTINGPREV","PUBLISHED","1990","","","","UNSDG_WESTERNASIA","30.3 [24.2-37.2]","30.30000","24.20000","37.20000",""
"NUTSTUNTINGPREV","PUBLISHED","1990","","","","UNSDG_CARIBBEAN","20.8 [11.0-36.0]","20.80000","11.00000","36.00000",""
"NUTSTUNTINGPREV","PUBLISHED","1990","","","","UNSDG_EASTERNASIASOUTHEASTERNASIA","38.9 [36.0-41.7]","38.90000","36.00000","41.70000","excluding Japan"
"NUTSTUNTINGPREV","PUBLISHED","1990","","","","UNSDG_OCEANIAexAUSNZL","36.2 [19.3-57.4]","36.20000","19.30000","57.40000","Consecutive Low Population Coverage"
"NUTSTUNTINGPREV","PUBLISHED","1990","","","","UNSDG_EASTERNASIA","35.6 [33.6-37.7]","35.60000","33.60000","37.70000","excluding Japan"
"NUTSTUNTINGPREV","PUBLISHED","1990","","","","UNSDG_WESTERNAFR","40.8 [37.4-44.3]","40.80000","37.40000","44.30000",""
"NUTSTUNTINGPREV","PUBLISHED","1990","","","","UNSDG_SOUTHASIA","59.6 [54.9-64.1]","59.60000","54.90000","64.10000",""
"NUTSTUNTINGPREV","PUBLISHED","1990","","","","UNSDG_SUBSAHARANAFRICA","45.6 [42.6-48.5]","45.60000","42.60000","48.50000",""
"NUTSTUNTINGPREV","PUBLISHED","1990","","","","UNSDG_NORTHERNAMR","3.3","3.30000","","","regional average is based only on United States data, hence confidence intervals are not provided"
"NUTSTUNTINGPREV","PUBLISHED","1990","","","","UNSDG_NORTHAFR","28.3 [21.9-35.7]","28.30000","21.90000","35.70000",""
"NUTSTUNTINGPREV","PUBLISHED","1990","","","","UNSDG_LDC","58.2 [54.3-62.0]","58.20000","54.30000","62.00000",""
"NUTSTUNTINGPREV","PUBLISHED","1995","","","","UNSDG_SOUTHASIA","54.7 [50.3-59.0]","54.70000","50.30000","59.00000",""
"NUTSTUNTINGPREV","PUBLISHED","1995","","","","UNSDG_LAC","19.6 [15.9-23.3]","19.60000","15.90000","23.30000",""
"NUTSTUNTINGPREV","PUBLISHED","1995","","","","UNSDG_AUSTRALIANEWZEALAND","0","0.00000","","","insufficient data for estimating confidence intervals"
"NUTSTUNTINGPREV","PUBLISHED","1995","","","","UNSDG_WESTERNASIA","26.5 [19.9-34.3]","26.50000","19.90000","34.30000",""
"NUTSTUNTINGPREV","PUBLISHED","1995","","","","UNSDG_NORTHERNAMR","3.2","3.20000","","","regional average is based only on United States data, hence confidence intervals are not provided"
"NUTSTUNTINGPREV","PUBLISHED","1995","","","","UNSDG_SOUTHAMR","16.2 [12.5-20.7]","16.20000","12.50000","20.70000",""
"NUTSTUNTINGPREV","PUBLISHED","1995","","","","UNSDG_EASTERNASIA","26.6 [24.9-28.4]","26.60000","24.90000","28.40000","excluding Japan"
