"GHO","PUBLISHSTATE","YEAR","REGION","UNREGION","WORLDBANKINCOMEGROUP","COUNTRY","SEX","Display Value","Numeric","Low","High","Comments"
"CM_03","PUBLISHED","2009","AFR","","","AGO","BTSX","39122","39122.00000","27905.00000","53309.00000",""
"CM_03","PUBLISHED","2010","AFR","","","AGO","BTSX","38656","38656.00000","26246.00000","54820.00000",""
"CM_03","PUBLISHED","2011","AFR","","","AGO","BTSX","38148","38148.00000","24608.00000","56380.00000",""
"CM_03","PUBLISHED","2012","AFR","","","AGO","BTSX","37635","37635.00000","22826.00000","57987.00000",""
"CM_03","PUBLISHED","2013","AFR","","","AGO","BTSX","37255","37255.00000","21058.00000","59910.00000",""
"CM_03","PUBLISHED","2014","AFR","","","AGO","BTSX","36745","36745.00000","19703.00000","61917.00000",""
"CM_03","PUBLISHED","2015","AFR","","","AGO","BTSX","36317","36317.00000","18551.00000","63143.00000",""
"CM_03","PUBLISHED","2016","AFR","","","AGO","BTSX","35974","35974.00000","17578.00000","64525.00000",""
"CM_03","PUBLISHED","2017","AFR","","","AGO","BTSX","35717","35717.00000","16880.00000","65970.00000",""
"CM_03","PUBLISHED","2018","AFR","","","AGO","BTSX","35489","35489.00000","16116.00000","67332.00000",""
"CM_03","PUBLISHED","2019","AFR","","","AGO","BTSX","35358","35358.00000","15603.00000","68835.00000",""
"CM_03","PUBLISHED","2006","EMR","","","AFG","BTSX","60571","60571.00000","55407.00000","66497.00000",""
"CM_03","PUBLISHED","2007","EMR","","","AFG","BTSX","59600","59600.00000","54377.00000","65430.00000",""
"CM_03","PUBLISHED","2008","EMR","","","AFG","BTSX","58432","58432.00000","53201.00000","64217.00000",""
"CM_03","PUBLISHED","2009","EMR","","","AFG","BTSX","57037","57037.00000","51714.00000","62952.00000",""
"CM_03","PUBLISHED","2010","EMR","","","AFG","BTSX","55545","55545.00000","50093.00000","61526.00000",""
"CM_03","PUBLISHED","2011","EMR","","","AFG","BTSX","53977","53977.00000","48324.00000","60235.00000",""
"CM_03","PUBLISHED","2012","EMR","","","AFG","BTSX","52436","52436.00000","46555.00000","58934.00000",""
"CM_03","PUBLISHED","2013","EMR","","","AFG","BTSX","50916","50916.00000","44685.00000","57789.00000",""
"CM_03","PUBLISHED","2014","EMR","","","AFG","BTSX","49416","49416.00000","42795.00000","56826.00000",""
"CM_03","PUBLISHED","2016","EMR","","","AFG","BTSX","46717","46717.00000","38986.00000","55228.00000",""
"CM_03","PUBLISHED","2017","EMR","","","AFG","BTSX","45625","45625.00000","37189.00000","54772.00000",""
"CM_03","PUBLISHED","2018","EMR","","","AFG","BTSX","44503","44503.00000","35396.00000","54615.00000",""
"CM_03","PUBLISHED","2019","EMR","","","AFG","BTSX","43424","43424.00000","33631.00000","54696.00000",""
"CM_03","PUBLISHED","1990","AFR","","","AGO","BTSX","31778","31778.00000","26046.00000","39242.00000",""
"CM_03","PUBLISHED","1991","AFR","","","AGO","BTSX","32751","32751.00000","27141.00000","40022.00000",""
"CM_03","PUBLISHED","1992","AFR","","","AGO","BTSX","33698","33698.00000","28067.00000","40804.00000",""
"CM_03","PUBLISHED","1993","AFR","","","AGO","BTSX","34611","34611.00000","28871.00000","41754.00000",""
"CM_03","PUBLISHED","1994","AFR","","","AGO","BTSX","35573","35573.00000","29819.00000","42758.00000",""
"CM_03","PUBLISHED","1995","AFR","","","AGO","BTSX","36452","36452.00000","30661.00000","43584.00000",""
"CM_03","PUBLISHED","1996","AFR","","","AGO","BTSX","37246","37246.00000","31407.00000","44399.00000",""
"CM_03","PUBLISHED","1997","AFR","","","AGO","BTSX","38036","38036.00000","32032.00000","45145.00000",""
"CM_03","PUBLISHED","1998","AFR","","","AGO","BTSX","38664","38664.00000","32404.00000","46122.00000",""
"CM_03","PUBLISHED","1999","AFR","","","AGO","BTSX","39248","39248.00000","32826.00000","47040.00000",""
"CM_03","PUBLISHED","2000","AFR","","","AGO","BTSX","39789","39789.00000","33129.00000","47772.00000",""
"CM_03","PUBLISHED","1980","EUR","","","ALB","BTSX","1559","1559.00000","954.00000","2480.00000",""
"CM_03","PUBLISHED","2005","EUR","","","ALB","BTSX","416","416.00000","374.00000","458.00000",""
"CM_03","PUBLISHED","2006","EUR","","","ALB","BTSX","377","377.00000","341.00000","413.00000",""
"CM_03","PUBLISHED","2007","EUR","","","ALB","BTSX","337","337.00000","304.00000","369.00000",""
"CM_03","PUBLISHED","2008","EUR","","","ALB","BTSX","298","298.00000","267.00000","327.00000",""
"CM_03","PUBLISHED","2009","EUR","","","ALB","BTSX","263","263.00000","236.00000","290.00000",""
"CM_03","PUBLISHED","2010","EUR","","","ALB","BTSX","237","237.00000","211.00000","262.00000",""
"CM_03","PUBLISHED","2011","EUR","","","ALB","BTSX","222","222.00000","199.00000","244.00000",""
"CM_03","PUBLISHED","2012","EUR","","","ALB","BTSX","214","214.00000","193.00000","236.00000",""
"CM_03","PUBLISHED","2013","EUR","","","ALB","BTSX","211","211.00000","191.00000","231.00000",""
"CM_03","PUBLISHED","2014","EUR","","","ALB","BTSX","210","210.00000","191.00000","229.00000",""
"CM_03","PUBLISHED","2015","EUR","","","ALB","BTSX","213","213.00000","194.00000","231.00000",""
"CM_03","PUBLISHED","2016","EUR","","","ALB","BTSX","221","221.00000","203.00000","238.00000",""
"CM_03","PUBLISHED","2017","EUR","","","ALB","BTSX","232","232.00000","215.00000","249.00000",""
"CM_03","PUBLISHED","2018","EUR","","","ALB","BTSX","243","243.00000","225.00000","261.00000",""
"CM_03","PUBLISHED","2019","EUR","","","ALB","BTSX","251","251.00000","231.00000","273.00000",""
"CM_03","PUBLISHED","1990","EUR","","","AND","BTSX","5","5.00000","1.00000","19.00000",""
"CM_03","PUBLISHED","1991","EUR","","","AND","BTSX","5","5.00000","1.00000","17.00000",""
"CM_03","PUBLISHED","1992","EUR","","","AND","BTSX","4","4.00000","1.00000","15.00000",""
"CM_03","PUBLISHED","1993","EUR","","","AND","BTSX","4","4.00000","1.00000","13.00000",""
"CM_03","PUBLISHED","1994","EUR","","","AND","BTSX","4","4.00000","1.00000","11.00000",""
"CM_03","PUBLISHED","1981","EUR","","","ALB","BTSX","1466","1466.00000","954.00000","2213.00000",""
"CM_03","PUBLISHED","1982","EUR","","","ALB","BTSX","1389","1389.00000","945.00000","1986.00000",""
"CM_03","PUBLISHED","1983","EUR","","","ALB","BTSX","1314","1314.00000","934.00000","1800.00000",""
"CM_03","PUBLISHED","1984","EUR","","","ALB","BTSX","1253","1253.00000","928.00000","1659.00000",""
"CM_03","PUBLISHED","1985","EUR","","","ALB","BTSX","1200","1200.00000","907.00000","1567.00000",""
"CM_03","PUBLISHED","1986","EUR","","","ALB","BTSX","1160","1160.00000","882.00000","1501.00000",""
"CM_03","PUBLISHED","1987","EUR","","","ALB","BTSX","1127","1127.00000","860.00000","1447.00000",""
"CM_03","PUBLISHED","1988","EUR","","","ALB","BTSX","1088","1088.00000","837.00000","1390.00000",""
"CM_03","PUBLISHED","1989","EUR","","","ALB","BTSX","1044","1044.00000","812.00000","1317.00000",""
"CM_03","PUBLISHED","1990","EUR","","","ALB","BTSX","1000","1000.00000","775.00000","1256.00000",""
"CM_03","PUBLISHED","1991","EUR","","","ALB","BTSX","961","961.00000","747.00000","1202.00000",""
"CM_03","PUBLISHED","1992","EUR","","","ALB","BTSX","929","929.00000","718.00000","1157.00000",""
"CM_03","PUBLISHED","1993","EUR","","","ALB","BTSX","897","897.00000","701.00000","1110.00000",""
"CM_03","PUBLISHED","1994","EUR","","","ALB","BTSX","866","866.00000","692.00000","1064.00000",""
"CM_03","PUBLISHED","1995","EUR","","","ALB","BTSX","833","833.00000","670.00000","1026.00000",""
"CM_03","PUBLISHED","1996","EUR","","","ALB","BTSX","800","800.00000","640.00000","986.00000",""
"CM_03","PUBLISHED","1997","EUR","","","ALB","BTSX","763","763.00000","608.00000","939.00000",""
"CM_03","PUBLISHED","1998","EUR","","","ALB","BTSX","723","723.00000","573.00000","890.00000",""
"CM_03","PUBLISHED","1999","EUR","","","ALB","BTSX","677","677.00000","545.00000","827.00000",""
"CM_03","PUBLISHED","2000","EUR","","","ALB","BTSX","625","625.00000","505.00000","756.00000",""
"CM_03","PUBLISHED","2001","EUR","","","ALB","BTSX","574","574.00000","464.00000","686.00000",""
"CM_03","PUBLISHED","2002","EUR","","","ALB","BTSX","526","526.00000","429.00000","620.00000",""
"CM_03","PUBLISHED","2003","EUR","","","ALB","BTSX","485","485.00000","404.00000","561.00000",""
"CM_03","PUBLISHED","2004","EUR","","","ALB","BTSX","451","451.00000","394.00000","505.00000",""
"CM_03","PUBLISHED","1995","EUR","","","AND","BTSX","4","4.00000","1.00000","10.00000",""
"CM_03","PUBLISHED","1979","EMR","","","ARE","BTSX","440","440.00000","349.00000","535.00000",""
"CM_03","PUBLISHED","1980","EMR","","","ARE","BTSX","454","454.00000","362.00000","551.00000",""
"CM_03","PUBLISHED","1981","EMR","","","ARE","BTSX","464","464.00000","372.00000","563.00000",""
"CM_03","PUBLISHED","1982","EMR","","","ARE","BTSX","471","471.00000","380.00000","571.00000",""
"CM_03","PUBLISHED","1983","EMR","","","ARE","BTSX","464","464.00000","372.00000","563.00000",""
"CM_03","PUBLISHED","1984","EMR","","","ARE","BTSX","456","456.00000","367.00000","553.00000",""
"CM_03","PUBLISHED","1985","EMR","","","ARE","BTSX","448","448.00000","361.00000","544.00000",""
"CM_03","PUBLISHED","1986","EMR","","","ARE","BTSX","439","439.00000","355.00000","532.00000",""
"CM_03","PUBLISHED","1987","EMR","","","ARE","BTSX","429","429.00000","349.00000","519.00000",""
"CM_03","PUBLISHED","1988","EMR","","","ARE","BTSX","418","418.00000","343.00000","506.00000",""
"CM_03","PUBLISHED","1989","EMR","","","ARE","BTSX","408","408.00000","336.00000","492.00000",""
"CM_03","PUBLISHED","1990","EMR","","","ARE","BTSX","397","397.00000","328.00000","479.00000",""
"CM_03","PUBLISHED","1991","EMR","","","ARE","BTSX","385","385.00000","320.00000","463.00000",""
"CM_03","PUBLISHED","1992","EMR","","","ARE","BTSX","372","372.00000","311.00000","446.00000",""
"CM_03","PUBLISHED","1993","EMR","","","ARE","BTSX","360","360.00000","301.00000","429.00000",""
"CM_03","PUBLISHED","1994","EMR","","","ARE","BTSX","347","347.00000","292.00000","413.00000",""
"CM_03","PUBLISHED","1995","EMR","","","ARE","BTSX","335","335.00000","284.00000","397.00000",""
"CM_03","PUBLISHED","1996","EMR","","","ARE","BTSX","324","324.00000","277.00000","385.00000",""
"CM_03","PUBLISHED","1997","EMR","","","ARE","BTSX","317","317.00000","273.00000","373.00000",""
"CM_03","PUBLISHED","1998","EMR","","","ARE","BTSX","313","313.00000","271.00000","367.00000",""
"CM_03","PUBLISHED","1999","EMR","","","ARE","BTSX","311","311.00000","272.00000","362.00000",""
"CM_03","PUBLISHED","1996","EUR","","","AND","BTSX","3","3.00000","1.00000","9.00000",""
"CM_03","PUBLISHED","1997","EUR","","","AND","BTSX","3","3.00000","1.00000","8.00000",""
"CM_03","PUBLISHED","1998","EUR","","","AND","BTSX","3","3.00000","1.00000","7.00000",""
"CM_03","PUBLISHED","1999","EUR","","","AND","BTSX","3","3.00000","1.00000","6.00000",""
"CM_03","PUBLISHED","2000","EUR","","","AND","BTSX","3","3.00000","1.00000","6.00000",""
"CM_03","PUBLISHED","2001","EUR","","","AND","BTSX","3","3.00000","1.00000","5.00000",""
"CM_03","PUBLISHED","2002","EUR","","","AND","BTSX","3","3.00000","1.00000","5.00000",""
"CM_03","PUBLISHED","2003","EUR","","","AND","BTSX","3","3.00000","1.00000","5.00000",""
"CM_03","PUBLISHED","2004","EUR","","","AND","BTSX","2","2.00000","1.00000","5.00000",""
"CM_03","PUBLISHED","2005","EUR","","","AND","BTSX","2","2.00000","1.00000","4.00000",""
"CM_03","PUBLISHED","2006","EUR","","","AND","BTSX","2","2.00000","1.00000","4.00000",""
"CM_03","PUBLISHED","2007","EUR","","","AND","BTSX","2","2.00000","1.00000","4.00000",""
"CM_03","PUBLISHED","2008","EUR","","","AND","BTSX","2","2.00000","1.00000","4.00000",""
"CM_03","PUBLISHED","2009","EUR","","","AND","BTSX","2","2.00000","1.00000","4.00000",""
"CM_03","PUBLISHED","2010","EUR","","","AND","BTSX","2","2.00000","1.00000","4.00000",""
"CM_03","PUBLISHED","2011","EUR","","","AND","BTSX","2","2.00000","1.00000","4.00000",""
"CM_03","PUBLISHED","2012","EUR","","","AND","BTSX","1","1.00000","1.00000","4.00000",""
"CM_03","PUBLISHED","2013","EUR","","","AND","BTSX","1","1.00000","1.00000","4.00000",""
"CM_03","PUBLISHED","2014","EUR","","","AND","BTSX","1","1.00000","0.00000","4.00000",""
"CM_03","PUBLISHED","2015","EUR","","","AND","BTSX","1","1.00000","0.00000","3.00000",""
"CM_03","PUBLISHED","2016","EUR","","","AND","BTSX","1","1.00000","0.00000","3.00000",""
"CM_03","PUBLISHED","2017","EUR","","","AND","BTSX","1","1.00000","0.00000","3.00000",""
"CM_03","PUBLISHED","2018","EUR","","","AND","BTSX","1","1.00000","0.00000","3.00000",""
"CM_03","PUBLISHED","2019","EUR","","","AND","BTSX","1","1.00000","0.00000","3.00000",""
"CM_03","PUBLISHED","2000","EMR","","","ARE","BTSX","313","313.00000","277.00000","364.00000",""
"CM_03","PUBLISHED","1976","AMR","","","ARG","BTSX","14936","14936.00000","14077.00000","15829.00000",""
"CM_03","PUBLISHED","1977","AMR","","","ARG","BTSX","15080","15080.00000","14488.00000","15713.00000",""
"CM_03","PUBLISHED","1978","AMR","","","ARG","BTSX","14710","14710.00000","14190.00000","15259.00000",""
"CM_03","PUBLISHED","1979","AMR","","","ARG","BTSX","13898","13898.00000","13417.00000","14390.00000",""
"CM_03","PUBLISHED","1980","AMR","","","ARG","BTSX","12806","12806.00000","12367.00000","13250.00000",""
"CM_03","PUBLISHED","1981","AMR","","","ARG","BTSX","11764","11764.00000","11361.00000","12167.00000",""
"CM_03","PUBLISHED","1982","AMR","","","ARG","BTSX","11080","11080.00000","10696.00000","11456.00000",""
"CM_03","PUBLISHED","1983","AMR","","","ARG","BTSX","10872","10872.00000","10512.00000","11225.00000",""
"CM_03","PUBLISHED","1984","AMR","","","ARG","BTSX","11041","11041.00000","10689.00000","11394.00000",""
"CM_03","PUBLISHED","1985","AMR","","","ARG","BTSX","11472","11472.00000","11126.00000","11819.00000",""
"CM_03","PUBLISHED","1986","AMR","","","ARG","BTSX","11900","11900.00000","11564.00000","12252.00000",""
"CM_03","PUBLISHED","1987","AMR","","","ARG","BTSX","11983","11983.00000","11638.00000","12345.00000",""
"CM_03","PUBLISHED","1988","AMR","","","ARG","BTSX","11627","11627.00000","11281.00000","11971.00000",""
"CM_03","PUBLISHED","1989","AMR","","","ARG","BTSX","11129","11129.00000","10781.00000","11472.00000",""
"CM_03","PUBLISHED","1990","AMR","","","ARG","BTSX","10796","10796.00000","10458.00000","11140.00000",""
"CM_03","PUBLISHED","1991","AMR","","","ARG","BTSX","10686","10686.00000","10355.00000","11033.00000",""
"CM_03","PUBLISHED","1992","AMR","","","ARG","BTSX","10686","10686.00000","10353.00000","11031.00000",""
"CM_03","PUBLISHED","1993","AMR","","","ARG","BTSX","10645","10645.00000","10327.00000","10970.00000",""
"CM_03","PUBLISHED","1994","AMR","","","ARG","BTSX","10376","10376.00000","10063.00000","10697.00000",""
"CM_03","PUBLISHED","1995","AMR","","","ARG","BTSX","9770","9770.00000","9475.00000","10072.00000",""
"CM_03","PUBLISHED","2001","EMR","","","ARE","BTSX","319","319.00000","284.00000","371.00000",""
"CM_03","PUBLISHED","2002","EMR","","","ARE","BTSX","328","328.00000","294.00000","381.00000",""
"CM_03","PUBLISHED","2003","EMR","","","ARE","BTSX","340","340.00000","305.00000","394.00000",""
"CM_03","PUBLISHED","2004","EMR","","","ARE","BTSX","353","353.00000","318.00000","408.00000",""
"CM_03","PUBLISHED","2005","EMR","","","ARE","BTSX","368","368.00000","331.00000","425.00000",""
"CM_03","PUBLISHED","2006","EMR","","","ARE","BTSX","382","382.00000","343.00000","441.00000",""
"CM_03","PUBLISHED","2007","EMR","","","ARE","BTSX","397","397.00000","355.00000","456.00000",""
"CM_03","PUBLISHED","2008","EMR","","","ARE","BTSX","410","410.00000","367.00000","470.00000",""
"CM_03","PUBLISHED","2009","EMR","","","ARE","BTSX","420","420.00000","377.00000","480.00000",""
"CM_03","PUBLISHED","2010","EMR","","","ARE","BTSX","427","427.00000","384.00000","485.00000",""
"CM_03","PUBLISHED","2011","EMR","","","ARE","BTSX","431","431.00000","389.00000","486.00000",""
"CM_03","PUBLISHED","2012","EMR","","","ARE","BTSX","433","433.00000","393.00000","483.00000",""
"CM_03","PUBLISHED","2013","EMR","","","ARE","BTSX","433","433.00000","393.00000","481.00000",""
"CM_03","PUBLISHED","2014","EMR","","","ARE","BTSX","431","431.00000","392.00000","476.00000",""
"CM_03","PUBLISHED","2015","EMR","","","ARE","BTSX","426","426.00000","386.00000","471.00000",""
"CM_03","PUBLISHED","2016","EMR","","","ARE","BTSX","420","420.00000","375.00000","468.00000",""
"CM_03","PUBLISHED","2017","EMR","","","ARE","BTSX","414","414.00000","363.00000","469.00000",""
"CM_03","PUBLISHED","2018","EMR","","","ARE","BTSX","406","406.00000","346.00000","474.00000",""
"CM_03","PUBLISHED","2019","EMR","","","ARE","BTSX","398","398.00000","328.00000","480.00000",""
"CM_03","PUBLISHED","1971","AMR","","","ARG","BTSX","13798","13798.00000","12626.00000","15013.00000",""
"CM_03","PUBLISHED","1972","AMR","","","ARG","BTSX","13853","13853.00000","12107.00000","15614.00000",""
"CM_03","PUBLISHED","1973","AMR","","","ARG","BTSX","13882","13882.00000","11984.00000","15796.00000",""
"CM_03","PUBLISHED","1974","AMR","","","ARG","BTSX","14057","14057.00000","12216.00000","15926.00000",""
"CM_03","PUBLISHED","1975","AMR","","","ARG","BTSX","14475","14475.00000","13026.00000","15953.00000",""
"CM_03","PUBLISHED","1996","AMR","","","ARG","BTSX","9003","9003.00000","8726.00000","9289.00000",""
"CM_03","PUBLISHED","1979","EUR","","","ARM","BTSX","1890","1890.00000","1514.00000","2293.00000",""
"CM_03","PUBLISHED","1980","EUR","","","ARM","BTSX","1900","1900.00000","1532.00000","2282.00000",""
"CM_03","PUBLISHED","1981","EUR","","","ARM","BTSX","1913","1913.00000","1553.00000","2278.00000",""
"CM_03","PUBLISHED","1982","EUR","","","ARM","BTSX","1926","1926.00000","1579.00000","2281.00000",""
"CM_03","PUBLISHED","1983","EUR","","","ARM","BTSX","1942","1942.00000","1605.00000","2286.00000",""
"CM_03","PUBLISHED","1984","EUR","","","ARM","BTSX","1953","1953.00000","1631.00000","2280.00000",""
"CM_03","PUBLISHED","1985","EUR","","","ARM","BTSX","1954","1954.00000","1651.00000","2272.00000",""
"CM_03","PUBLISHED","1986","EUR","","","ARM","BTSX","1938","1938.00000","1655.00000","2251.00000",""
"CM_03","PUBLISHED","1987","EUR","","","ARM","BTSX","1905","1905.00000","1641.00000","2201.00000",""
"CM_03","PUBLISHED","1988","EUR","","","ARM","BTSX","1890","1890.00000","1638.00000","2180.00000",""
"CM_03","PUBLISHED","1989","EUR","","","ARM","BTSX","1779","1779.00000","1542.00000","2064.00000",""
"CM_03","PUBLISHED","1990","EUR","","","ARM","BTSX","1684","1684.00000","1463.00000","1962.00000",""
"CM_03","PUBLISHED","1991","EUR","","","ARM","BTSX","1570","1570.00000","1361.00000","1829.00000",""
"CM_03","PUBLISHED","1992","EUR","","","ARM","BTSX","1440","1440.00000","1252.00000","1671.00000",""
"CM_03","PUBLISHED","1993","EUR","","","ARM","BTSX","1302","1302.00000","1132.00000","1511.00000",""
"CM_03","PUBLISHED","1994","EUR","","","ARM","BTSX","1163","1163.00000","1013.00000","1347.00000",""
"CM_03","PUBLISHED","1995","EUR","","","ARM","BTSX","1032","1032.00000","900.00000","1192.00000",""
"CM_03","PUBLISHED","1996","EUR","","","ARM","BTSX","919","919.00000","802.00000","1056.00000",""
"CM_03","PUBLISHED","1997","EUR","","","ARM","BTSX","824","824.00000","720.00000","942.00000",""
"CM_03","PUBLISHED","1998","EUR","","","ARM","BTSX","748","748.00000","652.00000","855.00000",""
"CM_03","PUBLISHED","1997","AMR","","","ARG","BTSX","8356","8356.00000","8089.00000","8631.00000",""
"CM_03","PUBLISHED","1998","AMR","","","ARG","BTSX","7978","7978.00000","7727.00000","8235.00000",""
"CM_03","PUBLISHED","1999","AMR","","","ARG","BTSX","7834","7834.00000","7591.00000","8093.00000",""
"CM_03","PUBLISHED","2000","AMR","","","ARG","BTSX","7865","7865.00000","7625.00000","8110.00000",""
"CM_03","PUBLISHED","2001","AMR","","","ARG","BTSX","7913","7913.00000","7677.00000","8150.00000",""
"CM_03","PUBLISHED","2002","AMR","","","ARG","BTSX","7799","7799.00000","7563.00000","8032.00000",""
"CM_03","PUBLISHED","2003","AMR","","","ARG","BTSX","7466","7466.00000","7245.00000","7682.00000",""
"CM_03","PUBLISHED","2004","AMR","","","ARG","BTSX","7050","7050.00000","6832.00000","7265.00000",""
"CM_03","PUBLISHED","2005","AMR","","","ARG","BTSX","6685","6685.00000","6476.00000","6892.00000",""
"CM_03","PUBLISHED","2006","AMR","","","ARG","BTSX","6392","6392.00000","6192.00000","6593.00000",""
"CM_03","PUBLISHED","2007","AMR","","","ARG","BTSX","6138","6138.00000","5944.00000","6333.00000",""
"CM_03","PUBLISHED","2008","AMR","","","ARG","BTSX","5915","5915.00000","5732.00000","6100.00000",""
"CM_03","PUBLISHED","2009","AMR","","","ARG","BTSX","5758","5758.00000","5570.00000","5943.00000",""
"CM_03","PUBLISHED","2010","AMR","","","ARG","BTSX","5689","5689.00000","5512.00000","5871.00000",""
"CM_03","PUBLISHED","2011","AMR","","","ARG","BTSX","5658","5658.00000","5486.00000","5839.00000",""
"CM_03","PUBLISHED","2012","AMR","","","ARG","BTSX","5588","5588.00000","5416.00000","5764.00000",""
"CM_03","PUBLISHED","2013","AMR","","","ARG","BTSX","5439","5439.00000","5277.00000","5602.00000",""
"CM_03","PUBLISHED","2014","AMR","","","ARG","BTSX","5239","5239.00000","5079.00000","5398.00000",""
"CM_03","PUBLISHED","2015","AMR","","","ARG","BTSX","5020","5020.00000","4867.00000","5170.00000",""
"CM_03","PUBLISHED","2016","AMR","","","ARG","BTSX","4826","4826.00000","4677.00000","4978.00000",""
"CM_03","PUBLISHED","2017","AMR","","","ARG","BTSX","4706","4706.00000","4556.00000","4861.00000",""
"CM_03","PUBLISHED","2018","AMR","","","ARG","BTSX","4650","4650.00000","4470.00000","4841.00000",""
"CM_03","PUBLISHED","2019","AMR","","","ARG","BTSX","4583","4583.00000","4299.00000","4885.00000",""
"CM_03","PUBLISHED","1978","EUR","","","ARM","BTSX","1879","1879.00000","1492.00000","2307.00000",""
"CM_03","PUBLISHED","1999","EUR","","","ARM","BTSX","691","691.00000","601.00000","790.00000",""
"CM_03","PUBLISHED","1976","AMR","","","ATG","BTSX","15","15.00000","13.00000","17.00000",""
"CM_03","PUBLISHED","1977","AMR","","","ATG","BTSX","14","14.00000","12.00000","16.00000",""
"CM_03","PUBLISHED","1978","AMR","","","ATG","BTSX","12","12.00000","11.00000","14.00000",""
"CM_03","PUBLISHED","1979","AMR","","","ATG","BTSX","11","11.00000","10.00000","13.00000",""
"CM_03","PUBLISHED","1980","AMR","","","ATG","BTSX","10","10.00000","9.00000","12.00000",""
"CM_03","PUBLISHED","1981","AMR","","","ATG","BTSX","10","10.00000","8.00000","11.00000",""
"CM_03","PUBLISHED","1982","AMR","","","ATG","BTSX","9","9.00000","8.00000","11.00000",""
"CM_03","PUBLISHED","1983","AMR","","","ATG","BTSX","9","9.00000","8.00000","10.00000",""
"CM_03","PUBLISHED","1984","AMR","","","ATG","BTSX","9","9.00000","7.00000","10.00000",""
"CM_03","PUBLISHED","1985","AMR","","","ATG","BTSX","8","8.00000","7.00000","10.00000",""
"CM_03","PUBLISHED","1986","AMR","","","ATG","BTSX","8","8.00000","7.00000","10.00000",""
"CM_03","PUBLISHED","1987","AMR","","","ATG","BTSX","9","9.00000","7.00000","10.00000",""
"CM_03","PUBLISHED","1988","AMR","","","ATG","BTSX","9","9.00000","7.00000","10.00000",""
"CM_03","PUBLISHED","1989","AMR","","","ATG","BTSX","9","9.00000","8.00000","11.00000",""
"CM_03","PUBLISHED","1990","AMR","","","ATG","BTSX","10","10.00000","8.00000","11.00000",""
"CM_03","PUBLISHED","1991","AMR","","","ATG","BTSX","10","10.00000","9.00000","12.00000",""
"CM_03","PUBLISHED","1992","AMR","","","ATG","BTSX","11","11.00000","9.00000","12.00000",""
