"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","SEX","Display Value","Numeric","Low","High","Comments"
"Yth_curr_smokeless","PUBLISHED","2018","EMR","AFG","MLE","4.8","4.80000","","",""
"Yth_curr_smokeless","PUBLISHED","2018","AFR","AGO","MLE","18.0","18.00000","","",""
"Yth_curr_smokeless","PUBLISHED","2018","EUR","ALB","MLE","2.4","2.40000","","",""
"Yth_curr_smokeless","PUBLISHED","2018","EUR","AND","MLE","Data not available","","","",""
"Yth_curr_smokeless","PUBLISHED","2018","EMR","ARE","MLE","4.1","4.10000","","",""
"Yth_curr_smokeless","PUBLISHED","2018","AMR","ARG","MLE","4.4","4.40000","","",""
"Yth_curr_smokeless","PUBLISHED","2018","EUR","ARM","MLE","6.0","6.00000","","",""
"Yth_curr_smokeless","PUBLISHED","2018","AMR","ATG","MLE","2.6","2.60000","","",""
"Yth_curr_smokeless","PUBLISHED","2018","WPR","AUS","MLE","Data not available","","","",""
"Yth_curr_smokeless","PUBLISHED","2018","EUR","AUT","MLE","Data not available","","","",""
"Yth_curr_smokeless","PUBLISHED","2018","EUR","AZE","MLE","2.4","2.40000","","",""
"Yth_curr_smokeless","PUBLISHED","2018","AFR","BDI","MLE","Data not available","","","",""
"Yth_curr_smokeless","PUBLISHED","2018","EUR","BEL","MLE","Data not available","","","",""
"Yth_curr_smokeless","PUBLISHED","2018","AFR","BEN","MLE","Data not available","","","",""
"Yth_curr_smokeless","PUBLISHED","2018","AFR","BFA","MLE","11.2","11.20000","","",""
"Yth_curr_smokeless","PUBLISHED","2018","SEAR","BGD","MLE","5.9","5.90000","","",""
"Yth_curr_smokeless","PUBLISHED","2018","EUR","BGR","MLE","3.4","3.40000","","",""
"Yth_curr_smokeless","PUBLISHED","2018","EMR","BHR","MLE","5.2","5.20000","","",""
"Yth_curr_smokeless","PUBLISHED","2018","AMR","BHS","MLE","4.0","4.00000","","",""
"Yth_curr_smokeless","PUBLISHED","2018","EUR","BIH","MLE","2.4","2.40000","","",""
"Yth_curr_smokeless","PUBLISHED","2018","EUR","BLR","MLE","0.9","0.90000","","",""
"Yth_curr_smokeless","PUBLISHED","2018","AMR","BLZ","MLE","2.9","2.90000","","",""
"Yth_curr_smokeless","PUBLISHED","2018","AMR","BOL","MLE","4.5","4.50000","","",""
"Yth_curr_smokeless","PUBLISHED","2018","AMR","BRA","MLE","Data not available","","","",""
"Yth_curr_smokeless","PUBLISHED","2018","AMR","BRB","MLE","2.9","2.90000","","",""
"Yth_curr_smokeless","PUBLISHED","2018","WPR","BRN","MLE","1.2","1.20000","","",""
"Yth_curr_smokeless","PUBLISHED","2018","SEAR","BTN","MLE","25.0","25.00000","","",""
"Yth_curr_smokeless","PUBLISHED","2018","AFR","BWA","MLE","11.3","11.30000","","",""
"Yth_curr_smokeless","PUBLISHED","2018","AFR","CAF","MLE","21.9","21.90000","","",""
"Yth_curr_smokeless","PUBLISHED","2018","AMR","CAN","MLE","3.4","3.40000","","",""
"Yth_curr_smokeless","PUBLISHED","2018","EUR","CHE","MLE","6.0","6.00000","","",""
"Yth_curr_smokeless","PUBLISHED","2018","AMR","CHL","MLE","Data not available","","","",""
"Yth_curr_smokeless","PUBLISHED","2018","WPR","CHN","MLE","Data not available","","","",""
"Yth_curr_smokeless","PUBLISHED","2018","AFR","CIV","MLE","6.2","6.20000","","",""
"Yth_curr_smokeless","PUBLISHED","2018","AFR","CMR","MLE","5.0","5.00000","","",""
"Yth_curr_smokeless","PUBLISHED","2018","AFR","COD","MLE","20.6","20.60000","","",""
"Yth_curr_smokeless","PUBLISHED","2018","AFR","COG","MLE","18.3","18.30000","","",""
"Yth_curr_smokeless","PUBLISHED","2018","WPR","COK","MLE","3.8","3.80000","","",""
"Yth_curr_smokeless","PUBLISHED","2018","AMR","COL","MLE","4.2","4.20000","","",""
"Yth_curr_smokeless","PUBLISHED","2018","AFR","COM","MLE","3.6","3.60000","","",""
"Yth_curr_smokeless","PUBLISHED","2018","AFR","CPV","MLE","Data not available","","","",""
"Yth_curr_smokeless","PUBLISHED","2018","AMR","CRI","MLE","1.7","1.70000","","",""
"Yth_curr_smokeless","PUBLISHED","2018","AMR","CUB","MLE","1.9","1.90000","","",""
"Yth_curr_smokeless","PUBLISHED","2018","EUR","CYP","MLE","Data not available","","","",""
"Yth_curr_smokeless","PUBLISHED","2018","EUR","CZE","MLE","6.4","6.40000","","",""
"Yth_curr_smokeless","PUBLISHED","2018","EUR","DEU","MLE","Data not available","","","",""
"Yth_curr_smokeless","PUBLISHED","2018","EMR","DJI","MLE","8.1","8.10000","","",""
"Yth_curr_smokeless","PUBLISHED","2018","AMR","DMA","MLE","10.2","10.20000","","",""
"Yth_curr_smokeless","PUBLISHED","2018","EUR","DNK","MLE","Data not available","","","",""
"Yth_curr_smokeless","PUBLISHED","2018","AMR","DOM","MLE","4.2","4.20000","","",""
"Yth_curr_smokeless","PUBLISHED","2018","AFR","DZA","MLE","6.9","6.90000","","",""
"Yth_curr_smokeless","PUBLISHED","2018","AMR","ECU","MLE","2.5","2.50000","","",""
"Yth_curr_smokeless","PUBLISHED","2018","EMR","EGY","MLE","2.7","2.70000","","",""
"Yth_curr_smokeless","PUBLISHED","2018","AFR","ERI","MLE","Data not available","","","",""
"Yth_curr_smokeless","PUBLISHED","2018","EUR","ESP","MLE","Data not available","","","",""
"Yth_curr_smokeless","PUBLISHED","2018","EUR","EST","MLE","3.7","3.70000","","",""
"Yth_curr_smokeless","PUBLISHED","2018","AFR","ETH","MLE","Data not available","","","",""
"Yth_curr_smokeless","PUBLISHED","2018","EUR","FIN","MLE","3.5","3.50000","","",""
"Yth_curr_smokeless","PUBLISHED","2018","WPR","FJI","MLE","2.6","2.60000","","",""
"Yth_curr_smokeless","PUBLISHED","2018","EUR","FRA","MLE","Data not available","","","",""
"Yth_curr_smokeless","PUBLISHED","2018","WPR","FSM","MLE","26.4","26.40000","","",""
"Yth_curr_smokeless","PUBLISHED","2018","AFR","GAB","MLE","1.9","1.90000","","",""
"Yth_curr_smokeless","PUBLISHED","2018","EUR","GBR","MLE","Data not available","","","",""
"Yth_curr_smokeless","PUBLISHED","2018","EUR","GEO","MLE","5.0","5.00000","","",""
