"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","AGEGROUP","ENVCAUSE","Display Value","Numeric","Low","High","Comments"
"TOTENV_5","PUBLISHED","2012","WPR","TUV","","ENVCAUSE000","13","0.13000","","",""
"TOTENV_5","PUBLISHED","2012","SEAR","BGD","","ENVCAUSE000","23","0.23000","","",""
"TOTENV_5","PUBLISHED","2012","EUR","CHE","","ENVCAUSE000","12","0.12000","","",""
"TOTENV_5","PUBLISHED","2012","AMR","CUB","","ENVCAUSE000","15","0.15000","","",""
"TOTENV_5","PUBLISHED","2012","EUR","HRV","","ENVCAUSE000","16","0.16000","","",""
"TOTENV_5","PUBLISHED","2012","EUR","KGZ","","ENVCAUSE000","24","0.24000","","",""
"TOTENV_5","PUBLISHED","2012","AMR","LCA","","ENVCAUSE000","15","0.15000","","",""
"TOTENV_5","PUBLISHED","2012","EMR","MAR","","ENVCAUSE000","16","0.16000","","",""
"TOTENV_5","PUBLISHED","2012","EUR","MLT","","ENVCAUSE000","16","0.16000","","",""
"TOTENV_5","PUBLISHED","2012","WPR","MYS","","ENVCAUSE000","18","0.18000","","",""
"TOTENV_5","PUBLISHED","2012","WPR","PNG","","ENVCAUSE000","19","0.19000","","",""
"TOTENV_5","PUBLISHED","2012","SEAR","PRK","","ENVCAUSE000","31","0.31000","","",""
"TOTENV_5","PUBLISHED","2012","AFR","SEN","","ENVCAUSE000","21","0.21000","","",""
"TOTENV_5","PUBLISHED","2012","EMR","SOM","","ENVCAUSE000","24","0.24000","","",""
"TOTENV_5","PUBLISHED","2012","AFR","SYC","","ENVCAUSE000","14","0.14000","","",""
"TOTENV_5","PUBLISHED","2012","AFR","ZAF","","ENVCAUSE000","16","0.16000","","",""
"TOTENV_5","PUBLISHED","2012","SEAR","BTN","","ENVCAUSE000","26","0.26000","","",""
"TOTENV_5","PUBLISHED","2012","WPR","COK","","ENVCAUSE000","13","0.13000","","",""
"TOTENV_5","PUBLISHED","2012","EUR","CYP","","ENVCAUSE000","13","0.13000","","",""
"TOTENV_5","PUBLISHED","2012","EUR","CZE","","ENVCAUSE000","15","0.15000","","",""
"TOTENV_5","PUBLISHED","2012","AFR","GAB","","ENVCAUSE000","19","0.19000","","",""
"TOTENV_5","PUBLISHED","2012","AMR","GTM","","ENVCAUSE000","17","0.17000","","",""
"TOTENV_5","PUBLISHED","2012","SEAR","IDN","","ENVCAUSE000","23","0.23000","","",""
"TOTENV_5","PUBLISHED","2012","AMR","KNA","","ENVCAUSE000","8","0.08000","","",""
"TOTENV_5","PUBLISHED","2012","AFR","LSO","","ENVCAUSE000","16","0.16000","","",""
"TOTENV_5","PUBLISHED","2012","EMR","QAT","","ENVCAUSE000","20","0.20000","","",""
"TOTENV_5","PUBLISHED","2012","EUR","SVK","","ENVCAUSE000","16","0.16000","","",""
"TOTENV_5","PUBLISHED","2012","EUR","TJK","","ENVCAUSE000","23","0.23000","","",""
"TOTENV_5","PUBLISHED","2012","EUR","TKM","","ENVCAUSE000","25","0.25000","","",""
"TOTENV_5","PUBLISHED","2012","EUR","TUR","","ENVCAUSE000","18","0.18000","","",""
"TOTENV_5","PUBLISHED","2012","AFR","UGA","","ENVCAUSE000","23","0.23000","","",""
"TOTENV_5","PUBLISHED","2012","WPR","VNM","","ENVCAUSE000","25","0.25000","","",""
"TOTENV_5","PUBLISHED","2012","WPR","VUT","","ENVCAUSE000","21","0.21000","","",""
"TOTENV_5","PUBLISHED","2012","EMR","ARE","","ENVCAUSE000","22","0.22000","","",""
"TOTENV_5","PUBLISHED","2012","EUR","BLR","","ENVCAUSE000","19","0.19000","","",""
"TOTENV_5","PUBLISHED","2012","AMR","CAN","","ENVCAUSE000","11","0.11000","","",""
"TOTENV_5","PUBLISHED","2012","EMR","DJI","","ENVCAUSE000","18","0.18000","","",""
"TOTENV_5","PUBLISHED","2012","EUR","ESP","","ENVCAUSE000","11","0.11000","","",""
"TOTENV_5","PUBLISHED","2012","EUR","GRC","","ENVCAUSE000","16","0.16000","","",""
"TOTENV_5","PUBLISHED","2012","EUR","IRL","","ENVCAUSE000","13","0.13000","","",""
"TOTENV_5","PUBLISHED","2012","WPR","JPN","","ENVCAUSE000","11","0.11000","","",""
"TOTENV_5","PUBLISHED","2012","SEAR","LKA","","ENVCAUSE000","25","0.25000","","",""
"TOTENV_5","PUBLISHED","2012","SEAR","MDV","","ENVCAUSE000","13","0.13000","","",""
"TOTENV_5","PUBLISHED","2012","WPR","MHL","","ENVCAUSE000","15","0.15000","","",""
"TOTENV_5","PUBLISHED","2012","AMR","NIC","","ENVCAUSE000","20","0.20000","","",""
"TOTENV_5","PUBLISHED","2012","EUR","NLD","","ENVCAUSE000","12","0.12000","","",""
"TOTENV_5","PUBLISHED","2012","EUR","NOR","","ENVCAUSE000","9","0.09000","","",""
"TOTENV_5","PUBLISHED","2012","WPR","PHL","","ENVCAUSE000","22","0.22000","","",""
"TOTENV_5","PUBLISHED","2012","AMR","PRY","","ENVCAUSE000","20","0.20000","","",""
"TOTENV_5","PUBLISHED","2012","WPR","SGP","","ENVCAUSE000","13","0.13000","","",""
"TOTENV_5","PUBLISHED","2012","WPR","SLB","","ENVCAUSE000","21","0.21000","","",""
"TOTENV_5","PUBLISHED","2012","AFR","STP","","ENVCAUSE000","19","0.19000","","",""
"TOTENV_5","PUBLISHED","2012","AFR","TCD","","ENVCAUSE000","26","0.26000","","",""
"TOTENV_5","PUBLISHED","2012","SEAR","THA","","ENVCAUSE000","19","0.19000","","",""
"TOTENV_5","PUBLISHED","2012","AFR","TZA","","ENVCAUSE000","22","0.22000","","",""
"TOTENV_5","PUBLISHED","2012","EMR","AFG","","ENVCAUSE000","26","0.26000","","",""
"TOTENV_5","PUBLISHED","2012","EUR","ARM","","ENVCAUSE000","21","0.21000","","",""
"TOTENV_5","PUBLISHED","2012","EUR","AUT","","ENVCAUSE000","12","0.12000","","",""
"TOTENV_5","PUBLISHED","2012","EUR","ALB","","ENVCAUSE000","23","0.23000","","",""
"TOTENV_5","PUBLISHED","2012","AMR","ATG","","ENVCAUSE000","12","0.12000","","",""
"TOTENV_5","PUBLISHED","2012","AMR","BOL","","ENVCAUSE000","18","0.18000","","",""
"TOTENV_5","PUBLISHED","2012","AFR","CPV","","ENVCAUSE000","21","0.21000","","",""
"TOTENV_5","PUBLISHED","2012","WPR","FJI","","ENVCAUSE000","15","0.15000","","",""
"TOTENV_5","PUBLISHED","2012","AFR","GMB","","ENVCAUSE000","23","0.23000","","",""
"TOTENV_5","PUBLISHED","2012","AMR","HTI","","ENVCAUSE000","23","0.23000","","",""
"TOTENV_5","PUBLISHED","2012","AFR","KEN","","ENVCAUSE000","22","0.22000","","",""
"TOTENV_5","PUBLISHED","2012","AFR","NER","","ENVCAUSE000","28","0.28000","","",""
"TOTENV_5","PUBLISHED","2012","EUR","RUS","","ENVCAUSE000","17","0.17000","","",""
"TOTENV_5","PUBLISHED","2012","AMR","TTO","","ENVCAUSE000","10","0.10000","","",""
"TOTENV_5","PUBLISHED","2012","WPR","WSM","","ENVCAUSE000","15","0.15000","","",""
"TOTENV_5","PUBLISHED","2012","EUR","BGR","","ENVCAUSE000","17","0.17000","","",""
"TOTENV_5","PUBLISHED","2012","AMR","BRA","","ENVCAUSE000","15","0.15000","","",""
"TOTENV_5","PUBLISHED","2012","WPR","CHN","","ENVCAUSE000","30","0.30000","","",""
"TOTENV_5","PUBLISHED","2012","AMR","DMA","","ENVCAUSE000","13","0.13000","","",""
"TOTENV_5","PUBLISHED","2012","AMR","DOM","","ENVCAUSE000","19","0.19000","","",""
"TOTENV_5","PUBLISHED","2012","AFR","ETH","","ENVCAUSE000","22","0.22000","","",""
"TOTENV_5","PUBLISHED","2012","EUR","FRA","","ENVCAUSE000","11","0.11000","","",""
"TOTENV_5","PUBLISHED","2012","AFR","GHA","","ENVCAUSE000","23","0.23000","","",""
"TOTENV_5","PUBLISHED","2012","AFR","GIN","","ENVCAUSE000","24","0.24000","","",""
"TOTENV_5","PUBLISHED","2012","AMR","GUY","","ENVCAUSE000","18","0.18000","","",""
"TOTENV_5","PUBLISHED","2012","EMR","IRQ","","ENVCAUSE000","21","0.21000","","",""
"TOTENV_5","PUBLISHED","2012","EUR","ISL","","ENVCAUSE000","9","0.09000","","",""
"TOTENV_5","PUBLISHED","2012","AFR","LBR","","ENVCAUSE000","24","0.24000","","",""
"TOTENV_5","PUBLISHED","2012","AFR","MLI","","ENVCAUSE000","27","0.27000","","",""
"TOTENV_5","PUBLISHED","2012","AFR","NGA","","ENVCAUSE000","24","0.24000","","",""
"TOTENV_5","PUBLISHED","2012","WPR","NZL","","ENVCAUSE000","11","0.11000","","",""
"TOTENV_5","PUBLISHED","2012","EMR","OMN","","ENVCAUSE000","17","0.17000","","",""
"TOTENV_5","PUBLISHED","2012","AFR","RWA","","ENVCAUSE000","24","0.24000","","",""
"TOTENV_5","PUBLISHED","2012","AMR","USA","","ENVCAUSE000","11","0.11000","","",""
"TOTENV_5","PUBLISHED","2012","EUR","AND","","ENVCAUSE000","11","0.11000","","",""
"TOTENV_5","PUBLISHED","2012","AMR","BLZ","","ENVCAUSE000","13","0.13000","","",""
"TOTENV_5","PUBLISHED","2012","AFR","BWA","","ENVCAUSE000","18","0.18000","","",""
"TOTENV_5","PUBLISHED","2012","AFR","COD","","ENVCAUSE000","27","0.27000","","",""
"TOTENV_5","PUBLISHED","2012","AFR","COG","","ENVCAUSE000","25","0.25000","","",""
"TOTENV_5","PUBLISHED","2012","SEAR","IND","","ENVCAUSE000","30","0.30000","","",""
"TOTENV_5","PUBLISHED","2012","EMR","IRN","","ENVCAUSE000","22","0.22000","","",""
"TOTENV_5","PUBLISHED","2012","EMR","JOR","","ENVCAUSE000","18","0.18000","","",""
"TOTENV_5","PUBLISHED","2012","WPR","LAO","","ENVCAUSE000","32","0.32000","","",""
"TOTENV_5","PUBLISHED","2012","EUR","LVA","","ENVCAUSE000","15","0.15000","","",""
"TOTENV_5","PUBLISHED","2012","AFR","MRT","","ENVCAUSE000","23","0.23000","","",""
"TOTENV_5","PUBLISHED","2012","AFR","MUS","","ENVCAUSE000","11","0.11000","","",""
"TOTENV_5","PUBLISHED","2012","EUR","PRT","","ENVCAUSE000","11","0.11000","","",""
"TOTENV_5","PUBLISHED","2012","AFR","ZWE","","ENVCAUSE000","19","0.19000","","",""
"TOTENV_5","PUBLISHED","2012","WPR","AUS","","ENVCAUSE000","10","0.10000","","",""
"TOTENV_5","PUBLISHED","2012","AFR","COM","","ENVCAUSE000","25","0.25000","","",""
"TOTENV_5","PUBLISHED","2012","AFR","GNB","","ENVCAUSE000","24","0.24000","","",""
"TOTENV_5","PUBLISHED","2012","AMR","HND","","ENVCAUSE000","20","0.20000","","",""
"TOTENV_5","PUBLISHED","2012","EUR","ISR","","ENVCAUSE000","12","0.12000","","",""
"TOTENV_5","PUBLISHED","2012","EUR","ITA","","ENVCAUSE000","13","0.13000","","",""
"TOTENV_5","PUBLISHED","2012","WPR","KIR","","ENVCAUSE000","15","0.15000","","",""
"TOTENV_5","PUBLISHED","2012","EMR","LBN","","ENVCAUSE000","19","0.19000","","",""
"TOTENV_5","PUBLISHED","2012","EMR","LBY","","ENVCAUSE000","19","0.19000","","",""
"TOTENV_5","PUBLISHED","2012","EUR","MCO","","ENVCAUSE000","8","0.08000","","",""
"TOTENV_5","PUBLISHED","2012","EUR","MDA","","ENVCAUSE000","21","0.21000","","",""
"TOTENV_5","PUBLISHED","2012","AFR","MDG","","ENVCAUSE000","26","0.26000","","",""
"TOTENV_5","PUBLISHED","2012","AFR","NAM","","ENVCAUSE000","19","0.19000","","",""
"TOTENV_5","PUBLISHED","2012","WPR","NRU","","ENVCAUSE000","12","0.12000","","",""
"TOTENV_5","PUBLISHED","2012","EUR","POL","","ENVCAUSE000","16","0.16000","","",""
"TOTENV_5","PUBLISHED","2012","AMR","URY","","ENVCAUSE000","10","0.10000","","",""
"TOTENV_5","PUBLISHED","2012","EMR","YEM","","ENVCAUSE000","19","0.19000","","",""
"TOTENV_5","PUBLISHED","2012","AFR","ZMB","","ENVCAUSE000","23","0.23000","","",""
"TOTENV_5","PUBLISHED","2012","AFR","CAF","","ENVCAUSE000","25","0.25000","","",""
"TOTENV_5","PUBLISHED","2012","AFR","ERI","","ENVCAUSE000","24","0.24000","","",""
"TOTENV_5","PUBLISHED","2012","EUR","EST","","ENVCAUSE000","13","0.13000","","",""
"TOTENV_5","PUBLISHED","2012","EUR","GEO","","ENVCAUSE000","25","0.25000","","",""
"TOTENV_5","PUBLISHED","2012","AFR","GNQ","","ENVCAUSE000","24","0.24000","","",""
"TOTENV_5","PUBLISHED","2012","AMR","JAM","","ENVCAUSE000","14","0.14000","","",""
"TOTENV_5","PUBLISHED","2012","EUR","KAZ","","ENVCAUSE000","20","0.20000","","",""
"TOTENV_5","PUBLISHED","2012","WPR","KOR","","ENVCAUSE000","14","0.14000","","",""
"TOTENV_5","PUBLISHED","2012","AMR","PAN","","ENVCAUSE000","14","0.14000","","",""
"TOTENV_5","PUBLISHED","2012","AMR","PER","","ENVCAUSE000","16","0.16000","","",""
"TOTENV_5","PUBLISHED","2012","AMR","SUR","","ENVCAUSE000","16","0.16000","","",""
"TOTENV_5","PUBLISHED","2012","AMR","VEN","","ENVCAUSE000","18","0.18000","","",""
"TOTENV_5","PUBLISHED","2012","EUR","AZE","","ENVCAUSE000","21","0.21000","","",""
"TOTENV_5","PUBLISHED","2012","EUR","BEL","","ENVCAUSE000","12","0.12000","","",""
"TOTENV_5","PUBLISHED","2012","AMR","BHS","","ENVCAUSE000","9","0.09000","","",""
"TOTENV_5","PUBLISHED","2012","AMR","ECU","","ENVCAUSE000","16","0.16000","","",""
"TOTENV_5","PUBLISHED","2012","EMR","EGY","","ENVCAUSE000","19","0.19000","","",""
"TOTENV_5","PUBLISHED","2012","EUR","GBR","","ENVCAUSE000","12","0.12000","","",""
"TOTENV_5","PUBLISHED","2012","EUR","HUN","","ENVCAUSE000","17","0.17000","","",""
"TOTENV_5","PUBLISHED","2012","EMR","KWT","","ENVCAUSE000","20","0.20000","","",""
"TOTENV_5","PUBLISHED","2012","EUR","LTU","","ENVCAUSE000","15","0.15000","","",""
"TOTENV_5","PUBLISHED","2012","EUR","LUX","","ENVCAUSE000","11","0.11000","","",""
"TOTENV_5","PUBLISHED","2012","AFR","MOZ","","ENVCAUSE000","23","0.23000","","",""
"TOTENV_5","PUBLISHED","2012","EMR","PAK","","ENVCAUSE000","25","0.25000","","",""
"TOTENV_5","PUBLISHED","2012","EUR","ROU","","ENVCAUSE000","19","0.19000","","",""
"TOTENV_5","PUBLISHED","2012","AMR","SLV","","ENVCAUSE000","17","0.17000","","",""
"TOTENV_5","PUBLISHED","2012","AMR","VCT","","ENVCAUSE000","15","0.15000","","",""
"TOTENV_5","PUBLISHED","2012","OECD_NON_AFR","","YEARSALL","ENVCAUSE000","23","23.00000","","",""
"TOTENV_5","PUBLISHED","2012","GLOBAL","","YEARSALL","ENVCAUSE000","23","23.00000","","",""
"TOTENV_5","PUBLISHED","2012","OECD_NON_SEAR","","YEARSALL","ENVCAUSE000","28","28.00000","","",""
"TOTENV_5","PUBLISHED","2012","GLOBAL","","YEARS0-4","ENVCAUSE000","26","26.00000","","",""
"TOTENV_5","PUBLISHED","2012","OECD_HII_EUR","","YEARSALL","ENVCAUSE000","12","12.00000","","",""
"TOTENV_5","PUBLISHED","2012","OECD_HII_AMR","","YEARSALL","ENVCAUSE000","11","11.00000","","",""
"TOTENV_5","PUBLISHED","2012","OECD_NON_EMR","","YEARSALL","ENVCAUSE000","22","22.00000","","",""
"TOTENV_5","PUBLISHED","2012","OECD_NON_WPR","","YEARSALL","ENVCAUSE000","29","29.00000","","",""
"TOTENV_5","PUBLISHED","2012","OECD_HII_WPR","","YEARSALL","ENVCAUSE000","11","11.00000","","",""
"TOTENV_5","PUBLISHED","2012","OECD_NON_AMR","","YEARSALL","ENVCAUSE000","15","15.00000","","",""
"TOTENV_5","PUBLISHED","2012","OECD_NON_EUR","","YEARSALL","ENVCAUSE000","18","18.00000","","",""
