"GHO","PUBLISHSTATE","YEAR","REGION","Display Value","Numeric","Low","High","Comments"
"SA_0000001744","PUBLISHED","2016","EMR","0.4","","","",""
"SA_0000001744","PUBLISHED","2016","SEAR","2.9","","","",""
"SA_0000001744","PUBLISHED","2016","GLOBAL","2.6","","","",""
"SA_0000001744","PUBLISHED","2016","AFR","1.3","","","",""
"SA_0000001744","PUBLISHED","2016","AMR","4.1","","","",""
"SA_0000001744","PUBLISHED","2016","EUR","3.7","","","",""
"SA_0000001744","PUBLISHED","2016","WPR","2.3","","","",""
