"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","EDUCATIONLEVEL","SEX","RESIDENCEAREATYPE","WEALTHQUINTILE","Display Value","Numeric","Low","High","Comments"
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2005","EUR","ARM","","FMLE","","WQ1","2.4","2.40000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2005","EUR","ARM","","FMLE","","WQ2","2.1","2.10000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2005","EUR","ARM","","FMLE","","WQ3","2.3","2.30000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2005","EUR","ARM","","FMLE","","WQ4","2.0","2.00000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2005","EUR","ARM","","FMLE","","WQ5","3.2","3.20000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2010","EUR","ARM","","FMLE","","","1.6","1.60000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2010","EUR","ARM","","FMLE","URB","","2.5","2.50000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2010","EUR","ARM","","FMLE","RUR","","0.1","0.10000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2010","EUR","ARM","EDLVL00TO05YR","FMLE","","","0.0","0.00000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2010","EUR","ARM","EDLVL06TO11YR","FMLE","","","1.0","1.00000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2010","EUR","ARM","EDLVL12PLUSYR","FMLE","","","3.4","3.40000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2010","EUR","ARM","","FMLE","","WQ1","0.9","0.90000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2010","EUR","ARM","","FMLE","","WQ2","1.8","1.80000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2010","EUR","ARM","","FMLE","","WQ3","1.2","1.20000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2010","EUR","ARM","","FMLE","","WQ4","3.1","3.10000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2010","EUR","ARM","","FMLE","","WQ5","4.0","4.00000","","",""
"EQ_TOBACCO","EQ_MICS","PUBLISHED","2012","AMR","BRB","","FMLE","","","2.9","2.90000","","",""
"EQ_TOBACCO","EQ_MICS","PUBLISHED","2012","AMR","BRB","","FMLE","URB","","3.4","3.40000","","",""
"EQ_TOBACCO","EQ_MICS","PUBLISHED","2012","AMR","BRB","","FMLE","RUR","","2.1","2.10000","","",""
"EQ_TOBACCO","EQ_MICS","PUBLISHED","2012","AMR","BRB","EDLVL00TO05YR","FMLE","","","61.3","61.30000","","",""
"EQ_TOBACCO","EQ_MICS","PUBLISHED","2012","AMR","BRB","EDLVL06TO11YR","FMLE","","","4.5","4.50000","","",""
"EQ_TOBACCO","EQ_MICS","PUBLISHED","2012","AMR","BRB","EDLVL12PLUSYR","FMLE","","","2.1","2.10000","","",""
"EQ_TOBACCO","EQ_MICS","PUBLISHED","2012","AMR","BRB","","FMLE","","WQ1","9.9","9.90000","","",""
"EQ_TOBACCO","EQ_MICS","PUBLISHED","2012","AMR","BRB","","FMLE","","WQ2","2.0","2.00000","","",""
"EQ_TOBACCO","EQ_MICS","PUBLISHED","2012","AMR","BRB","","FMLE","","WQ3","1.2","1.20000","","",""
"EQ_TOBACCO","EQ_MICS","PUBLISHED","2012","AMR","BRB","","FMLE","","WQ4","1.2","1.20000","","",""
"EQ_TOBACCO","EQ_MICS","PUBLISHED","2012","AMR","BRB","","FMLE","","WQ5","2.4","2.40000","","",""
"EQ_TOBACCO","EQ_MICS","PUBLISHED","2012","EUR","BLR","","FMLE","","","20.3","20.30000","","",""
"EQ_TOBACCO","EQ_MICS","PUBLISHED","2012","EUR","BLR","","FMLE","URB","","21.7","21.70000","","",""
"EQ_TOBACCO","EQ_MICS","PUBLISHED","2012","EUR","BLR","","FMLE","RUR","","16.2","16.20000","","",""
"EQ_TOBACCO","EQ_MICS","PUBLISHED","2012","EUR","BLR","EDLVL00TO05YR","FMLE","","","29.5","29.50000","","",""
"EQ_TOBACCO","EQ_MICS","PUBLISHED","2012","EUR","BLR","EDLVL06TO11YR","FMLE","","","25.8","25.80000","","",""
"EQ_TOBACCO","EQ_MICS","PUBLISHED","2012","EUR","BLR","EDLVL12PLUSYR","FMLE","","","15.8","15.80000","","",""
"EQ_TOBACCO","EQ_MICS","PUBLISHED","2012","EUR","BLR","","FMLE","","WQ1","27.2","27.20000","","",""
"EQ_TOBACCO","EQ_MICS","PUBLISHED","2012","EUR","BLR","","FMLE","","WQ2","24.8","24.80000","","",""
"EQ_TOBACCO","EQ_MICS","PUBLISHED","2012","EUR","BLR","","FMLE","","WQ3","23.0","23.00000","","",""
"EQ_TOBACCO","EQ_MICS","PUBLISHED","2012","EUR","BLR","","FMLE","","WQ4","19.5","19.50000","","",""
"EQ_TOBACCO","EQ_MICS","PUBLISHED","2012","EUR","BLR","","FMLE","","WQ5","13.4","13.40000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2001","AFR","BEN","","FMLE","","","0.0","0.00000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2001","AFR","BEN","","FMLE","URB","","0.0","0.00000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2001","AFR","BEN","","FMLE","RUR","","0.0","0.00000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2001","AFR","BEN","EDLVL00TO05YR","FMLE","","","0.1","0.10000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2001","AFR","BEN","EDLVL06TO11YR","FMLE","","","0.0","0.00000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2001","AFR","BEN","EDLVL12PLUSYR","FMLE","","","0.0","0.00000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2001","AFR","BEN","","FMLE","","WQ1","0.2","0.20000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2001","AFR","BEN","","FMLE","","WQ2","0.0","0.00000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2001","AFR","BEN","","FMLE","","WQ3","0.0","0.00000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2001","AFR","BEN","","FMLE","","WQ4","0.0","0.00000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2001","AFR","BEN","","FMLE","","WQ5","0.0","0.00000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2006","AFR","BEN","","FMLE","","","0.1","0.10000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2006","AFR","BEN","","FMLE","URB","","0.1","0.10000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2006","AFR","BEN","","FMLE","RUR","","0.0","0.00000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2006","AFR","BEN","EDLVL00TO05YR","FMLE","","","0.1","0.10000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2006","AFR","BEN","EDLVL06TO11YR","FMLE","","","0.2","0.20000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2006","AFR","BEN","EDLVL12PLUSYR","FMLE","","","0.2","0.20000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2006","AFR","BEN","","FMLE","","WQ1","0.0","0.00000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2006","AFR","BEN","","FMLE","","WQ2","0.1","0.10000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2006","AFR","BEN","","FMLE","","WQ3","0.2","0.20000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2006","AFR","BEN","","FMLE","","WQ4","0.1","0.10000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2006","AFR","BEN","","FMLE","","WQ5","0.1","0.10000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2011","AFR","BEN","","FMLE","","","0.2","0.20000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2011","AFR","BEN","","FMLE","URB","","0.2","0.20000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2011","AFR","BEN","","FMLE","RUR","","0.1","0.10000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2011","AFR","BEN","EDLVL00TO05YR","FMLE","","","0.2","0.20000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2011","AFR","BEN","EDLVL06TO11YR","FMLE","","","0.3","0.30000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2011","AFR","BEN","EDLVL12PLUSYR","FMLE","","","0.2","0.20000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2011","AFR","BEN","","FMLE","","WQ1","0.4","0.40000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2011","AFR","BEN","","FMLE","","WQ2","0.1","0.10000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2011","AFR","BEN","","FMLE","","WQ3","0.2","0.20000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2011","AFR","BEN","","FMLE","","WQ4","0.1","0.10000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2011","AFR","BEN","","FMLE","","WQ5","0.3","0.30000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2008","AMR","BOL","","FMLE","","","8.7","8.70000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2008","AMR","BOL","","FMLE","URB","","10.2","10.20000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2008","AMR","BOL","","FMLE","RUR","","5.8","5.80000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2008","AMR","BOL","EDLVL00TO05YR","FMLE","","","6.6","6.60000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2008","AMR","BOL","EDLVL06TO11YR","FMLE","","","6.7","6.70000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2008","AMR","BOL","EDLVL12PLUSYR","FMLE","","","14.0","14.00000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2008","AMR","BOL","","FMLE","","WQ1","5.8","5.80000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2008","AMR","BOL","","FMLE","","WQ2","6.7","6.70000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2008","AMR","BOL","","FMLE","","WQ3","9.1","9.10000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2008","AMR","BOL","","FMLE","","WQ4","11.8","11.80000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2008","AMR","BOL","","FMLE","","WQ5","17.6","17.60000","","",""
"EQ_TOBACCO","EQ_MICS","PUBLISHED","2011","EUR","BIH","","FMLE","","","28.1","28.10000","","",""
"EQ_TOBACCO","EQ_MICS","PUBLISHED","2011","EUR","BIH","","FMLE","URB","","31.2","31.20000","","",""
"EQ_TOBACCO","EQ_MICS","PUBLISHED","2011","EUR","BIH","","FMLE","RUR","","26.4","26.40000","","",""
"EQ_TOBACCO","EQ_MICS","PUBLISHED","2011","EUR","BIH","EDLVL00TO05YR","FMLE","","","41.0","41.00000","","",""
"EQ_TOBACCO","EQ_MICS","PUBLISHED","2011","EUR","BIH","EDLVL06TO11YR","FMLE","","","33.4","33.40000","","",""
"EQ_TOBACCO","EQ_MICS","PUBLISHED","2011","EUR","BIH","EDLVL12PLUSYR","FMLE","","","22.3","22.30000","","",""
"EQ_TOBACCO","EQ_MICS","PUBLISHED","2011","EUR","BIH","","FMLE","","WQ1","35.2","35.20000","","",""
"EQ_TOBACCO","EQ_MICS","PUBLISHED","2011","EUR","BIH","","FMLE","","WQ2","37.1","37.10000","","",""
"EQ_TOBACCO","EQ_MICS","PUBLISHED","2011","EUR","BIH","","FMLE","","WQ3","28.3","28.30000","","",""
"EQ_TOBACCO","EQ_MICS","PUBLISHED","2011","EUR","BIH","","FMLE","","WQ4","28.6","28.60000","","",""
"EQ_TOBACCO","EQ_MICS","PUBLISHED","2011","EUR","BIH","","FMLE","","WQ5","27.3","27.30000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2003","AFR","BFA","","FMLE","","","0.1","0.10000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2003","AFR","BFA","","FMLE","URB","","0.2","0.20000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2003","AFR","BFA","","FMLE","RUR","","0.1","0.10000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2003","AFR","BFA","EDLVL00TO05YR","FMLE","","","0.2","0.20000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2003","AFR","BFA","EDLVL06TO11YR","FMLE","","","0.0","0.00000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2003","AFR","BFA","EDLVL12PLUSYR","FMLE","","","0.4","0.40000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2003","AFR","BFA","","FMLE","","WQ1","0.2","0.20000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2003","AFR","BFA","","FMLE","","WQ2","0.1","0.10000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2003","AFR","BFA","","FMLE","","WQ3","0.3","0.30000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2003","AFR","BFA","","FMLE","","WQ4","0.2","0.20000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2003","AFR","BFA","","FMLE","","WQ5","0.1","0.10000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2010","AFR","BFA","","FMLE","","","0.1","0.10000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2010","AFR","BFA","","FMLE","URB","","0.1","0.10000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2010","AFR","BFA","","FMLE","RUR","","0.1","0.10000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2010","AFR","BFA","EDLVL00TO05YR","FMLE","","","0.0","0.00000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2010","AFR","BFA","EDLVL06TO11YR","FMLE","","","0.1","0.10000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2010","AFR","BFA","EDLVL12PLUSYR","FMLE","","","0.4","0.40000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2010","AFR","BFA","","FMLE","","WQ1","0.0","0.00000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2010","AFR","BFA","","FMLE","","WQ2","0.0","0.00000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2010","AFR","BFA","","FMLE","","WQ3","0.1","0.10000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2010","AFR","BFA","","FMLE","","WQ4","0.2","0.20000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2010","AFR","BFA","","FMLE","","WQ5","0.2","0.20000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2010","AFR","BDI","","FMLE","","","0.7","0.70000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2010","AFR","BDI","","FMLE","URB","","0.9","0.90000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2010","AFR","BDI","","FMLE","RUR","","0.6","0.60000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2010","AFR","BDI","EDLVL00TO05YR","FMLE","","","1.5","1.50000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2010","AFR","BDI","EDLVL06TO11YR","FMLE","","","0.2","0.20000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2010","AFR","BDI","EDLVL12PLUSYR","FMLE","","","1.1","1.10000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2010","AFR","BDI","","FMLE","","WQ1","2.2","2.20000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2010","AFR","BDI","","FMLE","","WQ2","0.2","0.20000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2010","AFR","BDI","","FMLE","","WQ3","0.3","0.30000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2010","AFR","BDI","","FMLE","","WQ4","0.2","0.20000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2010","AFR","BDI","","FMLE","","WQ5","1.5","1.50000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2000","WPR","KHM","","FMLE","","","3.9","3.90000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2000","WPR","KHM","","FMLE","URB","","2.0","2.00000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2000","WPR","KHM","","FMLE","RUR","","4.3","4.30000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2000","WPR","KHM","EDLVL00TO05YR","FMLE","","","3.4","3.40000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2000","WPR","KHM","EDLVL06TO11YR","FMLE","","","0.4","0.40000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2000","WPR","KHM","EDLVL12PLUSYR","FMLE","","","0.0","0.00000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2000","WPR","KHM","","FMLE","","WQ1","5.6","5.60000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2000","WPR","KHM","","FMLE","","WQ2","5.0","5.00000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2000","WPR","KHM","","FMLE","","WQ3","1.1","1.10000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2000","WPR","KHM","","FMLE","","WQ4","0.2","0.20000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2000","WPR","KHM","","FMLE","","WQ5","0.2","0.20000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2005","WPR","KHM","","FMLE","","","3.6","3.60000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2005","WPR","KHM","","FMLE","URB","","2.1","2.10000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2005","WPR","KHM","","FMLE","RUR","","4.0","4.00000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2005","WPR","KHM","EDLVL00TO05YR","FMLE","","","3.9","3.90000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2005","WPR","KHM","EDLVL06TO11YR","FMLE","","","0.3","0.30000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2005","WPR","KHM","EDLVL12PLUSYR","FMLE","","","0.0","0.00000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2005","WPR","KHM","","FMLE","","WQ1","7.7","7.70000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2005","WPR","KHM","","FMLE","","WQ2","3.9","3.90000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2005","WPR","KHM","","FMLE","","WQ3","1.4","1.40000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2005","WPR","KHM","","FMLE","","WQ4","0.7","0.70000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2005","WPR","KHM","","FMLE","","WQ5","0.6","0.60000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2010","WPR","KHM","","FMLE","","","2.4","2.40000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2010","WPR","KHM","","FMLE","URB","","0.6","0.60000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2010","WPR","KHM","","FMLE","RUR","","2.8","2.80000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2010","WPR","KHM","EDLVL00TO05YR","FMLE","","","1.6","1.60000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2010","WPR","KHM","EDLVL06TO11YR","FMLE","","","0.2","0.20000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2010","WPR","KHM","EDLVL12PLUSYR","FMLE","","","0.0","0.00000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2010","WPR","KHM","","FMLE","","WQ1","2.7","2.70000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2010","WPR","KHM","","FMLE","","WQ2","0.5","0.50000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2010","WPR","KHM","","FMLE","","WQ3","0.3","0.30000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2010","WPR","KHM","","FMLE","","WQ4","0.3","0.30000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2010","WPR","KHM","","FMLE","","WQ5","0.1","0.10000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2004","AFR","CMR","","FMLE","","","0.7","0.70000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2004","AFR","CMR","","FMLE","URB","","1.0","1.00000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2004","AFR","CMR","","FMLE","RUR","","0.4","0.40000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2004","AFR","CMR","EDLVL00TO05YR","FMLE","","","1.3","1.30000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2004","AFR","CMR","EDLVL06TO11YR","FMLE","","","0.8","0.80000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2004","AFR","CMR","EDLVL12PLUSYR","FMLE","","","1.5","1.50000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2004","AFR","CMR","","FMLE","","WQ1","1.2","1.20000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2004","AFR","CMR","","FMLE","","WQ2","0.7","0.70000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2004","AFR","CMR","","FMLE","","WQ3","0.7","0.70000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2004","AFR","CMR","","FMLE","","WQ4","1.0","1.00000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2004","AFR","CMR","","FMLE","","WQ5","1.2","1.20000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2011","AFR","CMR","","FMLE","","","0.4","0.40000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2011","AFR","CMR","","FMLE","URB","","0.5","0.50000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2011","AFR","CMR","","FMLE","RUR","","0.3","0.30000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2011","AFR","CMR","EDLVL00TO05YR","FMLE","","","0.4","0.40000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2011","AFR","CMR","EDLVL06TO11YR","FMLE","","","0.5","0.50000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2011","AFR","CMR","EDLVL12PLUSYR","FMLE","","","0.8","0.80000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2011","AFR","CMR","","FMLE","","WQ1","0.2","0.20000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2011","AFR","CMR","","FMLE","","WQ2","0.4","0.40000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2011","AFR","CMR","","FMLE","","WQ3","0.3","0.30000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2011","AFR","CMR","","FMLE","","WQ4","0.9","0.90000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2011","AFR","CMR","","FMLE","","WQ5","0.9","0.90000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2012","AFR","COM","","FMLE","","","1.6","1.60000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2012","AFR","COM","","FMLE","URB","","2.3","2.30000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2012","AFR","COM","","FMLE","RUR","","1.3","1.30000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2012","AFR","COM","EDLVL00TO05YR","FMLE","","","4.2","4.20000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2012","AFR","COM","EDLVL06TO11YR","FMLE","","","1.7","1.70000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2012","AFR","COM","EDLVL12PLUSYR","FMLE","","","1.5","1.50000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2012","AFR","COM","","FMLE","","WQ1","0.8","0.80000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2012","AFR","COM","","FMLE","","WQ2","3.6","3.60000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2012","AFR","COM","","FMLE","","WQ3","1.7","1.70000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2012","AFR","COM","","FMLE","","WQ4","2.7","2.70000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2012","AFR","COM","","FMLE","","WQ5","2.5","2.50000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2011","AFR","COG","","FMLE","","","0.5","0.50000","","",""
"EQ_TOBACCO","EQ_DHS","PUBLISHED","2011","AFR","COG","","FMLE","URB","","0.5","0.50000","","",""
