"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","EDUCATIONLEVEL","RESIDENCEAREATYPE","WEALTHQUINTILE","Display Value","Numeric","Low","High","Comments"
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","2008","EUR","ALB","","RUR","","5.5","5.50000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","2008","EUR","ALB","EDLVL06TO11YR","","","5.5","5.50000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","1996","SEAR","BGD","","URB","","38.8","38.80000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","","2.3","2.30000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","2000","EUR","ARM","","RUR","","2.5","2.50000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","WQ5","0.7","0.70000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","2005","EUR","ARM","","URB","","3.9","3.90000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","WQ1","1.2","1.20000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","WQ3","5.6","5.60000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","2010","EUR","ARM","EDLVL12PLUSYR","","","1.4","1.40000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","WQ2","5.4","5.40000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","2006","EUR","AZE","EDLVL00TO05YR","","","10.0","10.00000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","2006","EUR","AZE","EDLVL12PLUSYR","","","3.0","3.00000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","2006","EUR","AZE","","","WQ5","2.3","2.30000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","2004","SEAR","BGD","EDLVL06TO11YR","","","26.4","26.40000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","2004","SEAR","BGD","","","WQ1","54.6","54.60000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","1996","SEAR","BGD","EDLVL00TO05YR","","","51.0","51.00000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","1996","SEAR","BGD","","","WQ3","53.5","53.50000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","1996","SEAR","BGD","","","WQ5","18.8","18.80000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","1999","SEAR","BGD","","","WQ1","50.9","50.90000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","1999","SEAR","BGD","","","WQ3","43.1","43.10000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","2004","SEAR","BGD","","RUR","","43.7","43.70000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","2006","AFR","BEN","EDLVL00TO05YR","","","15.8","15.80000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","2006","AFR","BEN","EDLVL12PLUSYR","","","2.0","2.00000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","2007","SEAR","BGD","","","","40.8","40.80000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","2007","SEAR","BGD","","RUR","","42.8","42.80000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","2007","SEAR","BGD","","","WQ4","33.1","33.10000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","2011","SEAR","BGD","","","","36.2","36.20000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","2011","SEAR","BGD","EDLVL12PLUSYR","","","12.0","12.00000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","2011","SEAR","BGD","","","WQ2","35.0","35.00000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","2011","SEAR","BGD","","","WQ4","23.9","23.90000","","",""
"EQ_UNDERWEIGHT","EQ_MICS","PUBLISHED","2012","AMR","BRB","EDLVL06TO11YR","","","4.5","4.50000","","",""
"EQ_UNDERWEIGHT","EQ_MICS","PUBLISHED","2012","AMR","BRB","","","WQ1","3.2","3.20000","","",""
"EQ_UNDERWEIGHT","EQ_MICS","PUBLISHED","2011","AMR","BLZ","","RUR","","6.6","6.60000","","",""
"EQ_UNDERWEIGHT","EQ_MICS","PUBLISHED","2011","AMR","BLZ","EDLVL06TO11YR","","","5.5","5.50000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","1996","AFR","BEN","","","","24.4","24.40000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","1996","AFR","BEN","","RUR","","26.2","26.20000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","1996","AFR","BEN","","","WQ2","24.6","24.60000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","1996","AFR","BEN","","","WQ4","18.5","18.50000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","2001","AFR","BEN","EDLVL12PLUSYR","","","4.5","4.50000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","2001","AFR","BEN","","","WQ2","18.6","18.60000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","2006","AFR","BEN","","","WQ5","8.7","8.70000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","2011","AFR","BEN","","URB","","18.5","18.50000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","2011","AFR","BEN","","","WQ3","18.5","18.50000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","2011","AFR","BEN","","","WQ5","14.0","14.00000","","",""
"EQ_UNDERWEIGHT","EQ_MICS","PUBLISHED","2010","SEAR","BTN","","","WQ1","12.6","12.60000","","",""
"EQ_UNDERWEIGHT","EQ_MICS","PUBLISHED","2010","SEAR","BTN","","","WQ3","10.3","10.30000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","1994","AMR","BOL","","RUR","","16.0","16.00000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","1994","AMR","BOL","EDLVL06TO11YR","","","7.7","7.70000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","1998","AMR","BOL","","","","5.5","5.50000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","1998","AMR","BOL","","RUR","","8.0","8.00000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","1998","AMR","BOL","","","WQ4","2.5","2.50000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","2010","AFR","BFA","EDLVL12PLUSYR","","","3.4","3.40000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","WQ1","47.5","47.50000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","WQ3","34.0","34.00000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","WQ5","19.9","19.90000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","2005","WPR","KHM","EDLVL06TO11YR","","","25.5","25.50000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","WQ1","43.0","43.00000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","2010","WPR","KHM","","RUR","","29.5","29.50000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","2010","WPR","KHM","EDLVL06TO11YR","","","20.0","20.00000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","2010","AFR","BDI","","URB","","17.7","17.70000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","2010","AFR","BDI","EDLVL00TO05YR","","","22.8","22.80000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","2010","AFR","BDI","","","WQ5","4.1","4.10000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","2000","WPR","KHM","","URB","","32.5","32.50000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","2003","AMR","BOL","","","","5.3","5.30000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","2003","AMR","BOL","EDLVL12PLUSYR","","","2.2","2.20000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","2003","AMR","BOL","","","WQ2","3.9","3.90000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","2008","AMR","BOL","EDLVL00TO05YR","","","3.6","3.60000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","2008","AMR","BOL","EDLVL12PLUSYR","","","1.8","1.80000","","",""
"EQ_UNDERWEIGHT","EQ_MICS","PUBLISHED","2011","EUR","BIH","","URB","","1.9","1.90000","","",""
"EQ_UNDERWEIGHT","EQ_MICS","PUBLISHED","2011","EUR","BIH","EDLVL00TO05YR","","","1.0","1.00000","","",""
"EQ_UNDERWEIGHT","EQ_MICS","PUBLISHED","2011","EUR","BIH","","","WQ3","0.5","0.50000","","",""
"EQ_UNDERWEIGHT","EQ_MICS","PUBLISHED","2011","EUR","BIH","","","WQ5","2.4","2.40000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","1996","AMR","BRA","","","WQ1","9.8","9.80000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","1996","AMR","BRA","","","WQ3","1.6","1.60000","","",""
"EQ_UNDERWEIGHT","EQ_DHS","PUBLISHED","1993","AFR","BFA","EDLVL06TO11YR","","","11.3","11.30000","","",""
