"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","ALCOHOLTYPE","Display Value","Numeric","Low","High","Comments"
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AFR","ERI","SA_WINE","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AFR","ERI","SA_SPIRITS","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AFR","MWI","SA_WINE","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AFR","SLE","SA_WINE","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AFR","TGO","SA_WINE","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AFR","CPV","SA_WINE","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AFR","GNQ","SA_BEER","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AFR","GNQ","SA_WINE","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AFR","MDG","SA_BEER","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AFR","ZMB","SA_SPIRITS","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AMR","DOM","SA_BEER","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AMR","DOM","SA_WINE","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AMR","BLZ","SA_BEER","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AMR","NIC","SA_SPIRITS","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AMR","URY","SA_SPIRITS","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EMR","LBN","SA_WINE","","","","","missing data"
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EUR","ALB","SA_SPIRITS","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EUR","GEO","SA_SPIRITS","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EUR","LUX","SA_WINE","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EUR","LUX","SA_SPIRITS","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EUR","GBR","SA_BEER","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EUR","FRA","SA_BEER","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","SEAR","IDN","SA_WINE","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","SEAR","IDN","SA_SPIRITS","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","WPR","KHM","SA_WINE","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","WPR","KHM","SA_SPIRITS","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","WPR","PHL","SA_WINE","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","WPR","COK","SA_SPIRITS","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","WPR","PLW","SA_SPIRITS","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","WPR","PNG","SA_BEER","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AFR","BEN","SA_WINE","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AFR","GMB","SA_WINE","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AFR","MOZ","SA_WINE","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AFR","UGA","SA_BEER","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AFR","TCD","SA_BEER","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AFR","COG","SA_WINE","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AFR","NER","SA_BEER","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AMR","GRD","SA_BEER","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EMR","MAR","SA_BEER","","","","","missing data"
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EMR","SYR","SA_BEER","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EMR","EGY","SA_SPIRITS","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EUR","GEO","SA_BEER","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EUR","GRC","SA_WINE","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EUR","CHE","SA_WINE","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EUR","AND","SA_BEER","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EUR","BLR","SA_WINE","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EUR","ITA","SA_WINE","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","SEAR","PRK","SA_SPIRITS","","","","","missing data"
"SA_0000001533_ARCHIVED","PUBLISHED","2012","WPR","MHL","SA_BEER","","","","","missing data"
"SA_0000001533_ARCHIVED","PUBLISHED","2012","WPR","FJI","SA_WINE","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","WPR","KOR","SA_BEER","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","WPR","COK","SA_WINE","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","WPR","SGP","SA_SPIRITS","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AFR","BDI","SA_WINE","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AFR","GNB","SA_WINE","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AFR","STP","SA_BEER","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AFR","DZA","SA_WINE","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AFR","COM","SA_SPIRITS","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AFR","GHA","SA_SPIRITS","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AFR","GIN","SA_WINE","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AFR","MUS","SA_SPIRITS","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AFR","NAM","SA_WINE","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AMR","BOL","SA_BEER","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AMR","ATG","SA_SPIRITS","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AMR","KNA","SA_SPIRITS","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EMR","DJI","SA_WINE","","","","","missing data"
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EMR","QAT","SA_WINE","","","","","missing data"
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EMR","AFG","SA_BEER","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EUR","BEL","SA_WINE","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EUR","ISL","SA_WINE","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EUR","NLD","SA_SPIRITS","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EUR","SVN","SA_SPIRITS","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EUR","POL","SA_WINE","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","WPR","VUT","SA_BEER","","","","","missing data"
"SA_0000001533_ARCHIVED","PUBLISHED","2012","WPR","AUS","SA_BEER","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","WPR","AUS","SA_SPIRITS","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","WPR","NZL","SA_WINE","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","WPR","TON","SA_WINE","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","WPR","TUV","SA_BEER","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AFR","BDI","SA_BEER","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AFR","BDI","SA_SPIRITS","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AFR","GNB","SA_BEER","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AFR","GNB","SA_SPIRITS","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AFR","DZA","SA_SPIRITS","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AFR","TCD","SA_SPIRITS","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AFR","GIN","SA_BEER","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AFR","NAM","SA_BEER","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AFR","NAM","SA_SPIRITS","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AFR","SWZ","SA_WINE","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AMR","JAM","SA_BEER","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AMR","ATG","SA_WINE","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AMR","PER","SA_SPIRITS","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AMR","KNA","SA_WINE","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EMR","DJI","SA_BEER","","","","","missing data"
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EMR","QAT","SA_SPIRITS","","","","","missing data"
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EMR","AFG","SA_WINE","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EUR","BEL","SA_BEER","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EUR","BEL","SA_SPIRITS","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EUR","MNE","SA_SPIRITS","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EUR","SMR","SA_SPIRITS","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EUR","SVN","SA_WINE","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EUR","IRL","SA_WINE","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EUR","ISR","SA_BEER","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","SEAR","TLS","SA_WINE","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","SEAR","MMR","SA_WINE","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","WPR","SLB","SA_SPIRITS","","","","","missing data"
"SA_0000001533_ARCHIVED","PUBLISHED","2012","WPR","VUT","SA_WINE","","","","","missing data"
"SA_0000001533_ARCHIVED","PUBLISHED","2012","WPR","FJI","SA_SPIRITS","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","WPR","JPN","SA_WINE","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","WPR","AUS","SA_WINE","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","WPR","TON","SA_SPIRITS","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AFR","CIV","SA_WINE","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AFR","LBR","SA_WINE","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AFR","SYC","SA_BEER","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AFR","NER","SA_SPIRITS","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AMR","CRI","SA_SPIRITS","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EMR","KWT","SA_BEER","","","","","missing data"
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EMR","MAR","SA_SPIRITS","","","","","missing data"
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EMR","IRQ","SA_WINE","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EMR","YEM","SA_WINE","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EUR","AZE","SA_BEER","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EUR","DNK","SA_WINE","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EUR","DEU","SA_SPIRITS","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EUR","LTU","SA_WINE","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EUR","MCO","SA_SPIRITS","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EUR","SMR","SA_BEER","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EUR","HRV","SA_WINE","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EUR","PRT","SA_SPIRITS","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EUR","SVK","SA_SPIRITS","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","WPR","SLB","SA_BEER","","","","","missing data"
"SA_0000001533_ARCHIVED","PUBLISHED","2012","WPR","CHN","SA_SPIRITS","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","WPR","KIR","SA_BEER","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","WPR","NIU","SA_SPIRITS","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AFR","BEN","SA_SPIRITS","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AFR","KEN","SA_WINE","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AFR","LBR","SA_BEER","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AFR","ZAF","SA_BEER","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AMR","BRB","SA_BEER","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AMR","JAM","SA_SPIRITS","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AMR","SUR","SA_WINE","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AMR","TTO","SA_BEER","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EMR","DJI","SA_SPIRITS","","","","","missing data"
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EMR","KWT","SA_WINE","","","","","missing data"
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EUR","KAZ","SA_WINE","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EUR","MNE","SA_BEER","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EUR","ESP","SA_BEER","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EUR","CHE","SA_BEER","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EUR","HUN","SA_BEER","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EUR","ESP","SA_SPIRITS","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","SEAR","LKA","SA_SPIRITS","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","WPR","CHN","SA_WINE","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","WPR","FJI","SA_BEER","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","WPR","PNG","SA_SPIRITS","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","WPR","SGP","SA_WINE","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AFR","AGO","SA_WINE","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AFR","GAB","SA_WINE","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AFR","LBR","SA_SPIRITS","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AFR","SLE","SA_SPIRITS","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AFR","TGO","SA_BEER","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AFR","CPV","SA_SPIRITS","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AFR","CAF","SA_BEER","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AFR","COD","SA_WINE","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AFR","MDG","SA_WINE","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AFR","MDG","SA_SPIRITS","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AFR","RWA","SA_SPIRITS","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AFR","ZMB","SA_BEER","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AMR","SLV","SA_BEER","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AMR","BLZ","SA_SPIRITS","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AMR","CUB","SA_WINE","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AMR","DMA","SA_WINE","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AMR","NIC","SA_WINE","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AMR","VEN","SA_BEER","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EMR","LBY","SA_BEER","","","","","missing data"
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EMR","ARE","SA_SPIRITS","","","","","missing data"
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EMR","IRN","SA_SPIRITS","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EMR","IRQ","SA_BEER","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EUR","ALB","SA_BEER","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EUR","DEU","SA_BEER","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EUR","DEU","SA_WINE","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EUR","ROU","SA_BEER","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EUR","ROU","SA_WINE","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EUR","GBR","SA_WINE","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EUR","BIH","SA_SPIRITS","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EUR","BGR","SA_SPIRITS","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EUR","SVK","SA_WINE","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","SEAR","IND","SA_SPIRITS","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","WPR","KHM","SA_BEER","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","WPR","PNG","SA_WINE","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AFR","SLE","SA_BEER","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AFR","LSO","SA_BEER","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AFR","MUS","SA_BEER","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AFR","SWZ","SA_SPIRITS","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","AMR","SLV","SA_SPIRITS","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EMR","ARE","SA_WINE","","","","","missing data"
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EMR","PAK","SA_BEER","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EMR","PAK","SA_SPIRITS","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EMR","AFG","SA_SPIRITS","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EUR","DNK","SA_BEER","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EUR","GRC","SA_SPIRITS","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EUR","NOR","SA_WINE","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EUR","MDA","SA_BEER","No","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EUR","ISR","SA_WINE","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EUR","ITA","SA_BEER","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EUR","MKD","SA_SPIRITS","Yes","","","",""
"SA_0000001533_ARCHIVED","PUBLISHED","2012","EUR","UKR","SA_SPIRITS","Yes","","","",""
