"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","WORLDBANKINCOMEGROUP","COUNTRY","Display Value","Numeric","Low","High","Comments"
"WHS7_139","","PUBLISHED","2004","AFR","WB_UMI","AGO","78.34","78.34100","","",""
"WHS7_139","","PUBLISHED","2005","AFR","WB_UMI","AGO","76.19","76.18751","","",""
"WHS7_139","","PUBLISHED","2006","AFR","WB_UMI","AGO","67.91","67.91131","","",""
"WHS7_139","","PUBLISHED","2007","AFR","WB_UMI","AGO","77.95","77.95151","","",""
"WHS7_139","","PUBLISHED","2008","AFR","WB_UMI","AGO","67.06","67.05558","","",""
"WHS7_139","","PUBLISHED","2009","AFR","WB_UMI","AGO","75.38","75.38289","","",""
"WHS7_139","","PUBLISHED","2010","AFR","WB_UMI","AGO","70.77","70.77175","","",""
"WHS7_139","","PUBLISHED","2011","AFR","WB_UMI","AGO","68.98","68.97822","","",""
"WHS7_139","","PUBLISHED","2012","AFR","WB_UMI","AGO","67.87","67.87318","","",""
"WHS7_139","","PUBLISHED","2013","AFR","WB_UMI","AGO","67.00","67.00395","","",""
"WHS7_139","","PUBLISHED","2014","AFR","WB_UMI","AGO","67.04","67.03527","","",""
"WHS7_139","","PUBLISHED","1995","EUR","WB_UMI","ALB","100.00","100.00000","","",""
"WHS7_139","","PUBLISHED","1996","EUR","WB_UMI","ALB","99.93","99.93003","","",""
"WHS7_139","","PUBLISHED","1997","EUR","WB_UMI","ALB","99.91","99.90628","","",""
"WHS7_139","","PUBLISHED","1998","EUR","WB_UMI","ALB","99.91","99.90696","","",""
"WHS7_139","","PUBLISHED","1999","EUR","WB_UMI","ALB","99.89","99.89202","","",""
"WHS7_139","","PUBLISHED","2000","EUR","WB_UMI","ALB","99.87","99.87370","","",""
"WHS7_139","","PUBLISHED","2001","EUR","WB_UMI","ALB","99.82","99.82428","","",""
"WHS7_139","","PUBLISHED","2002","EUR","WB_UMI","ALB","99.83","99.82676","","",""
"WHS7_139","","PUBLISHED","2003","EUR","WB_UMI","ALB","94.34","94.34482","","",""
"WHS7_139","","PUBLISHED","2004","EUR","WB_UMI","ALB","92.78","92.78114","","",""
"WHS7_139","","PUBLISHED","2005","EUR","WB_UMI","ALB","93.81","93.81367","","",""
"WHS7_139","","PUBLISHED","2006","EUR","WB_UMI","ALB","92.43","92.42935","","",""
"WHS7_139","","PUBLISHED","2007","EUR","WB_UMI","ALB","92.21","92.20500","","",""
"WHS7_139","","PUBLISHED","2008","EUR","WB_UMI","ALB","95.50","95.50401","","",""
"WHS7_139","","PUBLISHED","2009","EUR","WB_UMI","ALB","99.69","99.69070","","",""
"WHS7_139","","PUBLISHED","2010","EUR","WB_UMI","ALB","99.68","99.67966","","",""
"WHS7_139","","PUBLISHED","2011","EUR","WB_UMI","ALB","99.69","99.68647","","",""
"WHS7_139","","PUBLISHED","2012","EUR","WB_UMI","ALB","99.69","99.68777","","",""
"WHS7_139","","PUBLISHED","2013","EUR","WB_UMI","ALB","99.69","99.68777","","",""
"WHS7_139","","PUBLISHED","2014","EUR","WB_UMI","ALB","99.69","99.68777","","",""
"WHS7_139","","PUBLISHED","1995","EUR","WB_HI","AND","71.41","71.40941","","",""
"WHS7_139","","PUBLISHED","1996","EUR","WB_HI","AND","69.58","69.57585","","",""
"WHS7_139","","PUBLISHED","1997","EUR","WB_HI","AND","69.71","69.70645","","",""
"WHS7_139","","PUBLISHED","1998","EUR","WB_HI","AND","63.33","63.33349","","",""
"WHS7_139","","PUBLISHED","1999","EUR","WB_HI","AND","71.11","71.11272","","",""
"WHS7_139","","PUBLISHED","2000","EUR","WB_HI","AND","70.74","70.74304","","",""
"WHS7_139","","PUBLISHED","2001","EUR","WB_HI","AND","70.00","70.00000","","",""
"WHS7_139","","PUBLISHED","2002","EUR","WB_HI","AND","70.59","70.58824","","",""
"WHS7_139","","PUBLISHED","2003","EUR","WB_HI","AND","71.36","71.36197","","",""
"WHS7_139","","PUBLISHED","2004","EUR","WB_HI","AND","72.20","72.19906","","",""
"WHS7_139","","PUBLISHED","2005","EUR","WB_HI","AND","72.84","72.84058","","",""
"WHS7_139","","PUBLISHED","2006","EUR","WB_HI","AND","72.98","72.98190","","",""
"WHS7_139","","PUBLISHED","2007","EUR","WB_HI","AND","72.56","72.56210","","",""
"WHS7_139","","PUBLISHED","2008","EUR","WB_HI","AND","72.56","72.56210","","",""
"WHS7_139","","PUBLISHED","2009","EUR","WB_HI","AND","72.56","72.56210","","",""
"WHS7_139","","PUBLISHED","2010","EUR","WB_HI","AND","72.56","72.56210","","",""
"WHS7_139","","PUBLISHED","2011","EUR","WB_HI","AND","72.56","72.56210","","",""
"WHS7_139","","PUBLISHED","2012","EUR","WB_HI","AND","72.56","72.56210","","",""
"WHS7_139","","PUBLISHED","2013","EUR","WB_HI","AND","72.56","72.56210","","",""
"WHS7_139","","PUBLISHED","2014","EUR","WB_HI","AND","72.56","72.56210","","",""
"WHS7_139","","PUBLISHED","1995","EMR","WB_HI","ARE","71.00","71.00149","","",""
"WHS7_139","","PUBLISHED","1996","EMR","WB_HI","ARE","68.94","68.94049","","",""
"WHS7_139","","PUBLISHED","1997","EMR","WB_HI","ARE","70.56","70.55805","","",""
"WHS7_139","","PUBLISHED","1998","EMR","WB_HI","ARE","74.82","74.81722","","",""
"WHS7_139","","PUBLISHED","1999","EMR","WB_HI","ARE","74.63","74.63021","","",""
"WHS7_139","","PUBLISHED","2000","EMR","WB_HI","ARE","74.27","74.26892","","",""
"WHS7_139","","PUBLISHED","2001","EMR","WB_HI","ARE","69.43","69.43359","","",""
"WHS7_139","","PUBLISHED","2002","EMR","WB_HI","ARE","75.94","75.93528","","",""
"WHS7_139","","PUBLISHED","2003","EMR","WB_HI","ARE","74.53","74.53373","","",""
"WHS7_139","","PUBLISHED","2004","EMR","WB_HI","ARE","74.41","74.41150","","",""
"WHS7_139","","PUBLISHED","2005","EMR","WB_HI","ARE","73.51","73.50711","","",""
"WHS7_139","","PUBLISHED","2006","EMR","WB_HI","ARE","73.28","73.27582","","",""
"WHS7_139","","PUBLISHED","2007","EMR","WB_HI","ARE","73.33","73.33492","","",""
"WHS7_139","","PUBLISHED","2008","EMR","WB_HI","ARE","73.11","73.10720","","",""
"WHS7_139","","PUBLISHED","2009","EMR","WB_HI","ARE","64.19","64.19228","","",""
"WHS7_139","","PUBLISHED","2010","EMR","WB_HI","ARE","64.38","64.38163","","",""
"WHS7_139","","PUBLISHED","2011","EMR","WB_HI","ARE","64.38","64.38163","","",""
"WHS7_139","","PUBLISHED","2012","EMR","WB_HI","ARE","64.38","64.38163","","",""
"WHS7_139","","PUBLISHED","2013","EMR","WB_HI","ARE","64.38","64.38163","","",""
"WHS7_139","","PUBLISHED","2014","EMR","WB_HI","ARE","64.38","64.38163","","",""
"WHS7_139","NHA_ARG","PUBLISHED","1995","AMR","WB_HI","ARG","69.52","69.52491","","",""
"WHS7_139","NHA_ARG","PUBLISHED","1996","AMR","WB_HI","ARG","70.38","70.38441","","",""
"WHS7_139","NHA_ARG","PUBLISHED","1997","AMR","WB_HI","ARG","63.21","63.21169","","",""
"WHS7_139","NHA_ARG","PUBLISHED","1998","AMR","WB_HI","ARG","63.42","63.41714","","",""
"WHS7_139","NHA_ARG","PUBLISHED","1999","AMR","WB_HI","ARG","63.65","63.65391","","",""
"WHS7_139","NHA_ARG","PUBLISHED","2000","AMR","WB_HI","ARG","62.98","62.98260","","",""
"WHS7_139","NHA_ARG","PUBLISHED","2001","AMR","WB_HI","ARG","64.01","64.01161","","",""
"WHS7_139","NHA_ARG","PUBLISHED","2002","AMR","WB_HI","ARG","64.22","64.21580","","",""
"WHS7_139","NHA_ARG","PUBLISHED","2003","AMR","WB_HI","ARG","64.41","64.40809","","",""
"WHS7_139","NHA_ARG","PUBLISHED","2004","AMR","WB_HI","ARG","64.06","64.06195","","",""
"WHS7_139","NHA_ARG","PUBLISHED","2005","AMR","WB_HI","ARG","64.30","64.29765","","",""
"WHS7_139","NHA_ARG","PUBLISHED","2006","AMR","WB_HI","ARG","64.14","64.14418","","",""
"WHS7_139","NHA_ARG","PUBLISHED","2007","AMR","WB_HI","ARG","61.51","61.51084","","",""
"WHS7_139","NHA_ARG","PUBLISHED","2008","AMR","WB_HI","ARG","59.24","59.24364","","",""
"WHS7_139","NHA_ARG","PUBLISHED","2009","AMR","WB_HI","ARG","59.24","59.24425","","",""
"WHS7_139","NHA_ARG","PUBLISHED","2010","AMR","WB_HI","ARG","60.38","60.37721","","",""
"WHS7_139","NHA_ARG","PUBLISHED","2011","AMR","WB_HI","ARG","63.19","63.19148","","",""
"WHS7_139","NHA_ARG","PUBLISHED","2012","AMR","WB_HI","ARG","65.46","65.46372","","",""
"WHS7_139","NHA_ARG","PUBLISHED","2013","AMR","WB_HI","ARG","66.85","66.85049","","",""
"WHS7_139","NHA_ARG","PUBLISHED","2014","AMR","WB_HI","ARG","68.94","68.93631","","",""
"WHS7_139","","PUBLISHED","1995","EUR","WB_LMI","ARM","96.13","96.12782","","",""
"WHS7_139","","PUBLISHED","1996","EUR","WB_LMI","ARM","96.34","96.33748","","",""
"WHS7_139","","PUBLISHED","1997","EUR","WB_LMI","ARM","94.97","94.96936","","",""
"WHS7_139","","PUBLISHED","1998","EUR","WB_LMI","ARM","94.89","94.88713","","",""
"WHS7_139","","PUBLISHED","1999","EUR","WB_LMI","ARM","93.94","93.93620","","",""
"WHS7_139","","PUBLISHED","2000","EUR","WB_LMI","ARM","94.55","94.54700","","",""
"WHS7_139","","PUBLISHED","2001","EUR","WB_LMI","ARM","95.31","95.30976","","",""
"WHS7_139","","PUBLISHED","2002","EUR","WB_LMI","ARM","91.92","91.92239","","",""
"WHS7_139","","PUBLISHED","2003","EUR","WB_LMI","ARM","95.04","95.03859","","",""
"WHS7_139","","PUBLISHED","2004","EUR","WB_LMI","ARM","95.81","95.80783","","",""
"WHS7_139","","PUBLISHED","2005","EUR","WB_LMI","ARM","96.73","96.73433","","",""
"WHS7_139","","PUBLISHED","2006","EUR","WB_LMI","ARM","95.47","95.46611","","",""
"WHS7_139","","PUBLISHED","2007","EUR","WB_LMI","ARM","96.44","96.43786","","",""
"WHS7_139","","PUBLISHED","2008","EUR","WB_LMI","ARM","95.98","95.98130","","",""
"WHS7_139","","PUBLISHED","2009","EUR","WB_LMI","ARM","95.16","95.15902","","",""
"WHS7_139","","PUBLISHED","2010","EUR","WB_LMI","ARM","96.57","96.57088","","",""
"WHS7_139","","PUBLISHED","2011","EUR","WB_LMI","ARM","98.45","98.44587","","",""
"WHS7_139","","PUBLISHED","2012","EUR","WB_LMI","ARM","93.84","93.83953","","",""
"WHS7_139","","PUBLISHED","2013","EUR","WB_LMI","ARM","93.84","93.83804","","",""
"WHS7_139","","PUBLISHED","2014","EUR","WB_LMI","ARM","93.85","93.85407","","",""
"WHS7_139","NHA_ATG","PUBLISHED","1995","AMR","WB_HI","ATG","86.45","86.44603","","",""
"WHS7_139","NHA_ATG","PUBLISHED","1996","AMR","WB_HI","ATG","86.07","86.07432","","",""
"WHS7_139","NHA_ATG","PUBLISHED","1997","AMR","WB_HI","ATG","86.70","86.69916","","",""
"WHS7_139","NHA_ATG","PUBLISHED","1998","AMR","WB_HI","ATG","87.98","87.98499","","",""
"WHS7_139","NHA_ATG","PUBLISHED","1999","AMR","WB_HI","ATG","87.04","87.04176","","",""
"WHS7_139","NHA_ATG","PUBLISHED","2000","AMR","WB_HI","ATG","81.27","81.26957","","",""
"WHS7_139","NHA_ATG","PUBLISHED","2001","AMR","WB_HI","ATG","81.10","81.09531","","",""
"WHS7_139","NHA_ATG","PUBLISHED","2002","AMR","WB_HI","ATG","81.10","81.09531","","",""
"WHS7_139","NHA_ATG","PUBLISHED","2003","AMR","WB_HI","ATG","81.10","81.09531","","",""
"WHS7_139","NHA_ATG","PUBLISHED","2004","AMR","WB_HI","ATG","81.10","81.09531","","",""
"WHS7_139","NHA_ATG","PUBLISHED","2005","AMR","WB_HI","ATG","78.48","78.47721","","",""
"WHS7_139","NHA_ATG","PUBLISHED","2006","AMR","WB_HI","ATG","76.64","76.64432","","",""
"WHS7_139","NHA_ATG","PUBLISHED","2007","AMR","WB_HI","ATG","74.71","74.70566","","",""
"WHS7_139","NHA_ATG","PUBLISHED","2008","AMR","WB_HI","ATG","77.10","77.09522","","",""
"WHS7_139","NHA_ATG","PUBLISHED","2009","AMR","WB_HI","ATG","77.07","77.06685","","",""
"WHS7_139","NHA_ATG","PUBLISHED","2010","AMR","WB_HI","ATG","74.93","74.92937","","",""
"WHS7_139","NHA_ATG","PUBLISHED","2011","AMR","WB_HI","ATG","73.97","73.96914","","",""
"WHS7_139","NHA_ATG","PUBLISHED","2012","AMR","WB_HI","ATG","74.99","74.98822","","",""
"WHS7_139","NHA_ATG","PUBLISHED","2013","AMR","WB_HI","ATG","74.73","74.72852","","",""
"WHS7_139","NHA_ATG","PUBLISHED","2014","AMR","WB_HI","ATG","74.73","74.72852","","",""
"WHS7_139","NHA_AUS","PUBLISHED","1995","WPR","WB_HI","AUS","47.01","47.01114","","",""
"WHS7_139","NHA_AUS","PUBLISHED","1996","WPR","WB_HI","AUS","48.77","48.77202","","",""
"WHS7_139","NHA_AUS","PUBLISHED","1997","WPR","WB_HI","AUS","50.97","50.96575","","",""
"WHS7_139","NHA_AUS","PUBLISHED","1998","WPR","WB_HI","AUS","59.16","59.15680","","",""
"WHS7_139","NHA_AUS","PUBLISHED","1999","WPR","WB_HI","AUS","58.87","58.87473","","",""
"WHS7_139","NHA_AUS","PUBLISHED","2000","WPR","WB_HI","AUS","59.67","59.66539","","",""
"WHS7_139","NHA_AUS","PUBLISHED","2001","WPR","WB_HI","AUS","57.10","57.09958","","",""
"WHS7_139","NHA_AUS","PUBLISHED","2002","WPR","WB_HI","AUS","56.77","56.77231","","",""
"WHS7_139","NHA_AUS","PUBLISHED","2003","WPR","WB_HI","AUS","53.78","53.78409","","",""
"WHS7_139","NHA_AUS","PUBLISHED","2004","WPR","WB_HI","AUS","54.70","54.70220","","",""
"WHS7_139","NHA_AUS","PUBLISHED","2005","WPR","WB_HI","AUS","56.12","56.11855","","",""
"WHS7_139","NHA_AUS","PUBLISHED","2006","WPR","WB_HI","AUS","55.73","55.72681","","",""
"WHS7_139","NHA_AUS","PUBLISHED","2007","WPR","WB_HI","AUS","55.40","55.39733","","",""
"WHS7_139","NHA_AUS","PUBLISHED","2008","WPR","WB_HI","AUS","55.14","55.13690","","",""
"WHS7_139","NHA_AUS","PUBLISHED","2009","WPR","WB_HI","AUS","57.30","57.29778","","",""
"WHS7_139","NHA_AUS","PUBLISHED","2010","WPR","WB_HI","AUS","58.01","58.01326","","",""
"WHS7_139","NHA_AUS","PUBLISHED","2011","WPR","WB_HI","AUS","57.22","57.21991","","",""
"WHS7_139","NHA_AUS","PUBLISHED","2012","WPR","WB_HI","AUS","57.08","57.08280","","",""
"WHS7_139","NHA_AUS","PUBLISHED","2013","WPR","WB_HI","AUS","57.08","57.08280","","",""
"WHS7_139","NHA_AUS","PUBLISHED","2014","WPR","WB_HI","AUS","57.08","57.08280","","",""
"WHS7_139","","PUBLISHED","1995","EUR","WB_HI","AUT","60.04","60.03693","","",""
"WHS7_139","","PUBLISHED","1996","EUR","WB_HI","AUT","60.87","60.87261","","",""
"WHS7_139","","PUBLISHED","1997","EUR","WB_HI","AUT","61.21","61.20959","","",""
"WHS7_139","","PUBLISHED","1998","EUR","WB_HI","AUT","60.89","60.88507","","",""
"WHS7_139","","PUBLISHED","1999","EUR","WB_HI","AUT","59.98","59.97973","","",""
"WHS7_139","","PUBLISHED","2000","EUR","WB_HI","AUT","59.97","59.97384","","",""
"WHS7_139","","PUBLISHED","2001","EUR","WB_HI","AUT","61.40","61.39678","","",""
"WHS7_139","","PUBLISHED","2002","EUR","WB_HI","AUT","61.05","61.05025","","",""
"WHS7_139","","PUBLISHED","2003","EUR","WB_HI","AUT","61.24","61.24490","","",""
"WHS7_139","","PUBLISHED","2004","EUR","WB_HI","AUT","66.67","66.66792","","",""
"WHS7_139","","PUBLISHED","2005","EUR","WB_HI","AUT","67.96","67.95701","","",""
"WHS7_139","","PUBLISHED","2006","EUR","WB_HI","AUT","68.09","68.08656","","",""
"WHS7_139","","PUBLISHED","2007","EUR","WB_HI","AUT","67.71","67.71270","","",""
"WHS7_139","","PUBLISHED","2008","EUR","WB_HI","AUT","66.66","66.65658","","",""
"WHS7_139","","PUBLISHED","2009","EUR","WB_HI","AUT","67.02","67.02167","","",""
"WHS7_139","","PUBLISHED","2010","EUR","WB_HI","AUT","66.95","66.94750","","",""
"WHS7_139","","PUBLISHED","2011","EUR","WB_HI","AUT","67.02","67.01535","","",""
"WHS7_139","","PUBLISHED","2012","EUR","WB_HI","AUT","66.35","66.35343","","",""
"WHS7_139","","PUBLISHED","2013","EUR","WB_HI","AUT","65.36","65.36201","","",""
"WHS7_139","","PUBLISHED","2014","EUR","WB_HI","AUT","72.95","72.95307","","",""
"WHS7_139","NHA_AZE","PUBLISHED","1995","EUR","WB_UMI","AZE","87.35","87.34738","","",""
"WHS7_139","NHA_AZE","PUBLISHED","1996","EUR","WB_UMI","AZE","86.00","86.00059","","",""
"WHS7_139","NHA_AZE","PUBLISHED","1997","EUR","WB_UMI","AZE","80.26","80.25588","","",""
"WHS7_139","NHA_AZE","PUBLISHED","1998","EUR","WB_UMI","AZE","80.65","80.65082","","",""
"WHS7_139","NHA_AZE","PUBLISHED","1999","EUR","WB_UMI","AZE","79.37","79.37239","","",""
"WHS7_139","NHA_AZE","PUBLISHED","2000","EUR","WB_UMI","AZE","77.68","77.68474","","",""
"WHS7_139","NHA_AZE","PUBLISHED","2001","EUR","WB_UMI","AZE","77.94","77.93610","","",""
"WHS7_139","NHA_AZE","PUBLISHED","2002","EUR","WB_UMI","AZE","79.33","79.32820","","",""
"WHS7_139","NHA_AZE","PUBLISHED","2003","EUR","WB_UMI","AZE","88.55","88.54746","","",""
"WHS7_139","NHA_AZE","PUBLISHED","2004","EUR","WB_UMI","AZE","90.78","90.78266","","",""
"WHS7_139","NHA_AZE","PUBLISHED","2005","EUR","WB_UMI","AZE","92.75","92.74808","","",""
"WHS7_139","NHA_AZE","PUBLISHED","2006","EUR","WB_UMI","AZE","91.21","91.21101","","",""
"WHS7_139","NHA_AZE","PUBLISHED","2007","EUR","WB_UMI","AZE","89.85","89.84984","","",""
"WHS7_139","NHA_AZE","PUBLISHED","2008","EUR","WB_UMI","AZE","88.42","88.41710","","",""
"WHS7_139","NHA_AZE","PUBLISHED","2009","EUR","WB_UMI","AZE","88.83","88.83316","","",""
"WHS7_139","NHA_AZE","PUBLISHED","2010","EUR","WB_UMI","AZE","88.58","88.58385","","",""
"WHS7_139","NHA_AZE","PUBLISHED","2011","EUR","WB_UMI","AZE","89.04","89.04455","","",""
"WHS7_139","NHA_AZE","PUBLISHED","2012","EUR","WB_UMI","AZE","89.13","89.12674","","",""
"WHS7_139","NHA_AZE","PUBLISHED","2013","EUR","WB_UMI","AZE","89.69","89.69440","","",""
"WHS7_139","NHA_AZE","PUBLISHED","2014","EUR","WB_UMI","AZE","90.55","90.54504","","",""
"WHS7_139","NHA_BDI","PUBLISHED","1995","AFR","WB_LI","BDI","75.17","75.17464","","",""
"WHS7_139","NHA_BDI","PUBLISHED","1996","AFR","WB_LI","BDI","68.21","68.20539","","",""
"WHS7_139","NHA_BDI","PUBLISHED","1997","AFR","WB_LI","BDI","68.90","68.89727","","",""
"WHS7_139","NHA_BDI","PUBLISHED","1998","AFR","WB_LI","BDI","68.62","68.62191","","",""
"WHS7_139","NHA_BDI","PUBLISHED","1999","AFR","WB_LI","BDI","68.48","68.48391","","",""
"WHS7_139","NHA_BDI","PUBLISHED","2000","AFR","WB_LI","BDI","72.70","72.70326","","",""
"WHS7_139","NHA_BDI","PUBLISHED","2001","AFR","WB_LI","BDI","74.02","74.01538","","",""
"WHS7_139","NHA_BDI","PUBLISHED","2002","AFR","WB_LI","BDI","75.84","75.83765","","",""
"WHS7_139","NHA_BDI","PUBLISHED","2003","AFR","WB_LI","BDI","75.06","75.06416","","",""
"WHS7_139","NHA_BDI","PUBLISHED","2004","AFR","WB_LI","BDI","67.72","67.72324","","",""
"WHS7_139","NHA_BDI","PUBLISHED","2005","AFR","WB_LI","BDI","69.87","69.87483","","",""
"WHS7_139","NHA_BDI","PUBLISHED","2006","AFR","WB_LI","BDI","69.18","69.18411","","",""
"WHS7_139","NHA_BDI","PUBLISHED","2007","AFR","WB_LI","BDI","60.49","60.48501","","",""
"WHS7_139","NHA_BDI","PUBLISHED","2008","AFR","WB_LI","BDI","65.36","65.36461","","",""
"WHS7_139","NHA_BDI","PUBLISHED","2009","AFR","WB_LI","BDI","67.53","67.53081","","",""
"WHS7_139","NHA_BDI","PUBLISHED","2010","AFR","WB_LI","BDI","69.75","69.74711","","",""
"WHS7_139","NHA_BDI","PUBLISHED","2011","AFR","WB_LI","BDI","69.67","69.66813","","",""
"WHS7_139","NHA_BDI","PUBLISHED","2012","AFR","WB_LI","BDI","54.90","54.89833","","",""
"WHS7_139","NHA_BDI","PUBLISHED","2013","AFR","WB_LI","BDI","44.67","44.66523","","",""
"WHS7_139","NHA_BDI","PUBLISHED","2014","AFR","WB_LI","BDI","44.48","44.47553","","",""
"WHS7_139","","PUBLISHED","1995","EUR","WB_HI","BEL","84.42","84.42266","","",""
"WHS7_139","","PUBLISHED","1996","EUR","WB_HI","BEL","86.45","86.45320","","",""
"WHS7_139","","PUBLISHED","1997","EUR","WB_HI","BEL","85.83","85.83235","","",""
"WHS7_139","","PUBLISHED","1998","EUR","WB_HI","BEL","84.09","84.09190","","",""
"WHS7_139","","PUBLISHED","1999","EUR","WB_HI","BEL","82.04","82.03874","","",""
"WHS7_139","","PUBLISHED","2000","EUR","WB_HI","BEL","80.89","80.89478","","",""
"WHS7_139","","PUBLISHED","2001","EUR","WB_HI","BEL","80.16","80.16233","","",""
"WHS7_139","","PUBLISHED","2002","EUR","WB_HI","BEL","81.45","81.44728","","",""
"WHS7_139","","PUBLISHED","2003","EUR","WB_HI","BEL","79.20","79.19877","","",""
"WHS7_139","","PUBLISHED","2004","EUR","WB_HI","BEL","77.29","77.29270","","",""
"WHS7_139","","PUBLISHED","2005","EUR","WB_HI","BEL","76.32","76.32233","","",""
"WHS7_139","","PUBLISHED","2006","EUR","WB_HI","BEL","77.46","77.46426","","",""
"WHS7_139","","PUBLISHED","2007","EUR","WB_HI","BEL","78.08","78.08434","","",""
"WHS7_139","","PUBLISHED","2008","EUR","WB_HI","BEL","80.52","80.52482","","",""
"WHS7_139","","PUBLISHED","2009","EUR","WB_HI","BEL","80.47","80.47410","","",""
"WHS7_139","","PUBLISHED","2010","EUR","WB_HI","BEL","80.32","80.32268","","",""
"WHS7_139","","PUBLISHED","2011","EUR","WB_HI","BEL","80.78","80.77872","","",""
"WHS7_139","","PUBLISHED","2012","EUR","WB_HI","BEL","79.64","79.64381","","",""
"WHS7_139","","PUBLISHED","2013","EUR","WB_HI","BEL","80.45","80.45252","","",""
"WHS7_139","","PUBLISHED","2014","EUR","WB_HI","BEL","80.45","80.45241","","",""
"WHS7_139","","PUBLISHED","1995","AFR","WB_LI","BEN","99.89","99.89325","","",""
"WHS7_139","","PUBLISHED","1996","AFR","WB_LI","BEN","99.89","99.89136","","",""
"WHS7_139","","PUBLISHED","1997","AFR","WB_LI","BEN","99.89","99.89076","","",""
"WHS7_139","","PUBLISHED","1998","AFR","WB_LI","BEN","99.89","99.88744","","",""
"WHS7_139","","PUBLISHED","1999","AFR","WB_LI","BEN","99.89","99.88659","","",""
"WHS7_139","","PUBLISHED","2000","AFR","WB_LI","BEN","99.89","99.88687","","",""
"WHS7_139","","PUBLISHED","2001","AFR","WB_LI","BEN","99.88","99.88010","","",""
"WHS7_139","","PUBLISHED","2002","AFR","WB_LI","BEN","99.88","99.87999","","",""
"WHS7_139","","PUBLISHED","2003","AFR","WB_LI","BEN","99.88","99.88268","","",""
"WHS7_139","","PUBLISHED","2004","AFR","WB_LI","BEN","99.52","99.52334","","",""
"WHS7_139","","PUBLISHED","2005","AFR","WB_LI","BEN","94.87","94.87087","","",""
"WHS7_139","","PUBLISHED","2006","AFR","WB_LI","BEN","94.83","94.83256","","",""
"WHS7_139","","PUBLISHED","2007","AFR","WB_LI","BEN","93.75","93.74976","","",""
"WHS7_139","","PUBLISHED","2008","AFR","WB_LI","BEN","91.14","91.14441","","",""
"WHS7_139","","PUBLISHED","2009","AFR","WB_LI","BEN","88.90","88.89919","","",""
"WHS7_139","","PUBLISHED","2010","AFR","WB_LI","BEN","85.16","85.15922","","",""
"WHS7_139","","PUBLISHED","2011","AFR","WB_LI","BEN","78.95","78.94895","","",""
"WHS7_139","","PUBLISHED","2012","AFR","WB_LI","BEN","69.80","69.80270","","",""
"WHS7_139","","PUBLISHED","2013","AFR","WB_LI","BEN","76.67","76.66807","","",""
"WHS7_139","","PUBLISHED","2014","AFR","WB_LI","BEN","76.67","76.66606","","",""
"WHS7_139","","PUBLISHED","1995","AFR","WB_LI","BFA","94.33","94.32819","","",""
"WHS7_139","","PUBLISHED","1996","AFR","WB_LI","BFA","94.38","94.38077","","",""
"WHS7_139","","PUBLISHED","1997","AFR","WB_LI","BFA","94.33","94.33462","","",""
