"GHO","PUBLISHSTATE","YEAR","REGION","UNREGION","WORLDBANKINCOMEGROUP","COUNTRY","SEX","Display Value","Numeric","Low","High","Comments"
"MDG_0000000007","PUBLISHED","2003","EUR","","","ALB","FMLE","20.2","20.16844","18.87378","21.57674",""
"MDG_0000000007","PUBLISHED","1993","EUR","","","ALB","MLE","40","39.97208","35.55048","44.86199",""
"MDG_0000000007","PUBLISHED","1996","EUR","","","ALB","MLE","35.9","35.89248","32.07921","40.15772",""
"MDG_0000000007","PUBLISHED","2010","EUR","","","ALB","MLE","14.6","14.56981","14.04133","15.12295",""
"MDG_0000000007","PUBLISHED","2013","EUR","","","ALB","MLE","11.4","11.36659","10.90964","11.84268",""
"MDG_0000000007","PUBLISHED","1992","EUR","","","AND","BTSX","11.6","11.64755","3.51113","39.00971",""
"MDG_0000000007","PUBLISHED","2009","EUR","","","AND","BTSX","4.9","4.85547","2.44557","9.67978",""
"MDG_0000000007","PUBLISHED","1992","EUR","","","AND","FMLE","9.9","9.88849","2.97734","32.97612",""
"MDG_0000000007","PUBLISHED","2006","EUR","","","AND","FMLE","5","5.02247","2.75189","9.05442",""
"MDG_0000000007","PUBLISHED","2009","EUR","","","AND","FMLE","4.3","4.30591","2.17763","8.59926",""
"MDG_0000000007","PUBLISHED","1988","EUR","","","AND","MLE","16.7","16.72608","3.55035","77.82699",""
"MDG_0000000007","PUBLISHED","1991","EUR","","","AND","MLE","14.1","14.09597","3.86438","50.62127",""
"MDG_0000000007","PUBLISHED","2005","EUR","","","AND","MLE","6.6","6.64173","3.66587","11.88999",""
"MDG_0000000007","PUBLISHED","2008","EUR","","","AND","MLE","5.7","5.67260","2.94863","10.82445",""
"MDG_0000000007","PUBLISHED","1962","EMR","","","ARE","BTSX","180.3","180.33772","144.02709","225.29817",""
"MDG_0000000007","PUBLISHED","1965","EMR","","","ARE","BTSX","149.1","149.12529","123.54952","179.71113",""
"MDG_0000000007","PUBLISHED","1980","EMR","","","ARE","BTSX","35","35.02759","30.21355","40.71049",""
"MDG_0000000007","PUBLISHED","1997","EMR","","","ARE","BTSX","12.3","12.26163","11.05619","13.58743",""
"MDG_0000000007","PUBLISHED","2014","EMR","","","ARE","BTSX","7.9","7.90847","7.62508","8.21560",""
"MDG_0000000007","PUBLISHED","1968","EMR","","","ARE","FMLE","109.6","109.62971","92.68491","129.41937",""
"MDG_0000000007","PUBLISHED","1971","EMR","","","ARE","FMLE","81.6","81.59318","69.60184","95.20033",""
"MDG_0000000007","PUBLISHED","1985","EMR","","","ARE","FMLE","19.8","19.80948","16.80812","23.41255",""
"MDG_0000000007","PUBLISHED","1988","EMR","","","ARE","FMLE","16.2","16.24200","13.76240","19.18924",""
"MDG_0000000007","PUBLISHED","2003","EMR","","","ARE","FMLE","9.1","9.10409","8.70211","9.52656",""
"MDG_0000000007","PUBLISHED","2005","EMR","","","ARE","FMLE","8.6","8.60476","8.21648","8.98918",""
"MDG_0000000007","PUBLISHED","1960","EMR","","","ARE","MLE","210.1","210.11820","160.94904","273.07301",""
"MDG_0000000007","PUBLISHED","1977","EMR","","","ARE","MLE","52.5","52.51796","45.20075","60.84691",""
"MDG_0000000007","PUBLISHED","1994","EMR","","","ARE","MLE","15.3","15.26655","13.22933","17.51666",""
"MDG_0000000007","PUBLISHED","2011","EMR","","","ARE","MLE","9.2","9.16702","8.83149","9.51128",""
"MDG_0000000007","PUBLISHED","1975","AMR","","","ARG","BTSX","63.3","63.26348","60.51027","66.13844",""
"MDG_0000000007","PUBLISHED","1977","AMR","","","ARG","BTSX","55.7","55.69081","54.14912","57.28045",""
"MDG_0000000007","PUBLISHED","1978","AMR","","","ARG","BTSX","51.2","51.16659","50.04314","52.29745",""
"MDG_0000000007","PUBLISHED","1992","AMR","","","ARG","BTSX","27.3","27.32895","26.81513","27.86286",""
"MDG_0000000007","PUBLISHED","2009","AMR","","","ARG","BTSX","14.9","14.93040","14.64739","15.22381",""
"MDG_0000000007","PUBLISHED","1975","AMR","","","ARG","FMLE","58.9","58.94395","56.28051","61.73808",""
"MDG_0000000007","PUBLISHED","1990","AMR","","","ARG","FMLE","25.6","25.55029","25.04201","26.05778",""
"MDG_0000000007","PUBLISHED","1992","AMR","","","ARG","FMLE","24.5","24.48548","23.98779","24.99480",""
"MDG_0000000007","PUBLISHED","2007","AMR","","","ARG","FMLE","14","14.04670","13.75265","14.34956",""
"MDG_0000000007","PUBLISHED","2009","AMR","","","ARG","FMLE","13.4","13.36468","13.08705","13.65719",""
"MDG_0000000007","PUBLISHED","2010","AMR","","","ARG","FMLE","12.9","12.94285","12.68112","13.21664",""
"MDG_0000000007","PUBLISHED","1976","AMR","","","ARG","MLE","64","63.95487","61.60501","66.37932",""
"MDG_0000000007","PUBLISHED","1990","AMR","","","ARG","MLE","31.6","31.55291","30.94052","32.17090",""
"MDG_0000000007","PUBLISHED","1993","AMR","","","ARG","MLE","29","28.96860","28.40835","29.54476",""
"MDG_0000000007","PUBLISHED","2007","AMR","","","ARG","MLE","17.3","17.26269","16.91789","17.61084",""
"MDG_0000000007","PUBLISHED","1980","EUR","","","ARM","BTSX","73.1","73.08121","64.01795","83.60382",""
"MDG_0000000007","PUBLISHED","1997","EUR","","","ARM","BTSX","35.4","35.41272","32.06165","39.03729",""
"MDG_0000000007","PUBLISHED","1998","EUR","","","ARM","BTSX","33.8","33.76604","30.54147","37.16892",""
"MDG_0000000007","PUBLISHED","2012","EUR","","","ARM","BTSX","16.7","16.71554","13.88330","19.56125",""
"MDG_0000000007","PUBLISHED","1985","EUR","","","ARM","FMLE","54.2","54.17458","48.56835","60.63478",""
"MDG_0000000007","PUBLISHED","1988","EUR","","","ARM","FMLE","75.5","75.46885","67.88583","84.06631",""
"MDG_0000000007","PUBLISHED","2002","EUR","","","ARM","FMLE","24.7","24.74587","21.92643","27.47977",""
"MDG_0000000007","PUBLISHED","2005","EUR","","","ARM","FMLE","21.2","21.23221","18.55416","23.74205",""
"MDG_0000000007","PUBLISHED","2019","EUR","","","ARM","FMLE","10.5","10.54942","7.80102","13.66147",""
"MDG_0000000007","PUBLISHED","1978","EUR","","","ARM","MLE","85.7","85.69563","73.17864","100.28885",""
"MDG_0000000007","PUBLISHED","1992","EUR","","","ARM","MLE","49.2","49.16715","44.46979","54.55488",""
"MDG_0000000007","PUBLISHED","1993","EUR","","","ARM","MLE","47","46.96233","42.47121","52.11099",""
"MDG_0000000007","PUBLISHED","2010","EUR","","","ARM","MLE","20.5","20.45481","17.28709","23.56084",""
"MDG_0000000007","PUBLISHED","1954","AMR","","","ATG","BTSX","108.6","108.60233","103.55362","113.96857",""
"MDG_0000000007","PUBLISHED","1957","AMR","","","ATG","BTSX","99.4","99.39048","94.66511","104.31670",""
"MDG_0000000007","PUBLISHED","1971","AMR","","","ATG","BTSX","29.1","29.08728","26.65269","31.71094",""
"MDG_0000000007","PUBLISHED","1974","AMR","","","ATG","BTSX","23.5","23.51891","21.38224","25.88301",""
"MDG_0000000007","PUBLISHED","1988","AMR","","","ATG","BTSX","13.6","13.62756","11.95492","15.51548",""
"MDG_0000000007","PUBLISHED","1991","AMR","","","ATG","BTSX","14.3","14.28090","12.64634","16.09119",""
"MDG_0000000007","PUBLISHED","2008","AMR","","","ATG","BTSX","11.1","11.14928","9.81433","12.61209",""
"MDG_0000000007","PUBLISHED","1953","AMR","","","ATG","FMLE","107.6","107.57464","101.87390","113.34310",""
"MDG_0000000007","PUBLISHED","1970","AMR","","","ATG","FMLE","29.3","29.30486","26.76836","32.07285",""
"MDG_0000000007","PUBLISHED","1987","AMR","","","ATG","FMLE","12.3","12.33041","10.79659","14.10146",""
"MDG_0000000007","PUBLISHED","2001","AMR","","","ATG","FMLE","13.6","13.64576","12.19305","15.23337",""
"MDG_0000000007","PUBLISHED","2004","AMR","","","ATG","FMLE","12.2","12.22433","10.85298","13.76044",""
"MDG_0000000007","PUBLISHED","2019","AMR","","","ATG","FMLE","6.1","6.06974","4.25409","8.58037",""
"MDG_0000000007","PUBLISHED","1951","AMR","","","ATG","MLE","120.2","120.21968","112.60244","128.45311",""
"MDG_0000000007","PUBLISHED","1966","AMR","","","ATG","MLE","51.7","51.68140","47.81888","55.95869",""
"MDG_0000000007","PUBLISHED","1983","AMR","","","ATG","MLE","15.5","15.49827","13.73350","17.50798",""
"MDG_0000000007","PUBLISHED","2000","AMR","","","ATG","MLE","16.8","16.83052","15.10041","18.72654",""
"MDG_0000000007","PUBLISHED","2017","AMR","","","ATG","MLE","7.7","7.67795","5.79278","10.14167",""
"MDG_0000000007","PUBLISHED","1962","WPR","","","AUS","BTSX","23.7","23.70970","23.25398","24.17690",""
"MDG_0000000007","PUBLISHED","1964","WPR","","","AUS","BTSX","22.7","22.71255","22.26435","23.14326",""
"MDG_0000000007","PUBLISHED","1979","WPR","","","AUS","BTSX","13.6","13.63115","13.37339","13.89543",""
"MDG_0000000007","PUBLISHED","1982","WPR","","","AUS","BTSX","12.2","12.17100","11.93407","12.40828",""
"MDG_0000000007","PUBLISHED","1996","WPR","","","AUS","BTSX","6.8","6.77590","6.64923","6.90234",""
"MDG_0000000007","PUBLISHED","2013","WPR","","","AUS","BTSX","4.1","4.13337","4.04593","4.22237",""
"MDG_0000000007","PUBLISHED","1960","WPR","","","AUS","FMLE","22","21.98464","21.51400","22.45913",""
"MDG_0000000007","PUBLISHED","1975","WPR","","","AUS","FMLE","15.1","15.08909","14.76363","15.43041",""
"MDG_0000000007","PUBLISHED","1977","WPR","","","AUS","FMLE","13.3","13.32016","13.01912","13.62031",""
"MDG_0000000007","PUBLISHED","1992","WPR","","","AUS","FMLE","7.2","7.15422","6.98448","7.32355",""
"MDG_0000000007","PUBLISHED","1995","WPR","","","AUS","FMLE","6.2","6.19921","6.05334","6.34317",""
"MDG_0000000007","PUBLISHED","2009","WPR","","","AUS","FMLE","4.5","4.48358","4.37394","4.59538",""
"MDG_0000000007","PUBLISHED","1956","WPR","","","AUS","MLE","30.2","30.18496","29.57922","30.79262",""
"MDG_0000000007","PUBLISHED","1959","WPR","","","AUS","MLE","28.2","28.20628","27.62031","28.79848",""
"MDG_0000000007","PUBLISHED","1973","WPR","","","AUS","MLE","21.8","21.79667","21.36278","22.25013",""
"MDG_0000000007","PUBLISHED","1990","WPR","","","AUS","MLE","10.3","10.27555","10.05505","10.49941",""
"MDG_0000000007","PUBLISHED","2008","WPR","","","AUS","MLE","5.7","5.73274","5.60694","5.86273",""
"MDG_0000000007","PUBLISHED","1952","EUR","","","AUT","BTSX","66.1","66.12298","64.60547","67.58517",""
"MDG_0000000007","PUBLISHED","1955","EUR","","","AUT","BTSX","53.5","53.52485","52.40215","54.67924",""
"MDG_0000000007","PUBLISHED","1969","EUR","","","AUT","BTSX","29.3","29.29329","28.66689","29.91712",""
"MDG_0000000007","PUBLISHED","1972","EUR","","","AUT","BTSX","28.1","28.08891","27.49689","28.70042",""
"MDG_0000000007","PUBLISHED","1986","EUR","","","AUT","BTSX","11.9","11.88710","11.58130","12.19412",""
"MDG_0000000007","PUBLISHED","1989","EUR","","","AUT","BTSX","10","9.95052","9.68125","10.24342",""
"MDG_0000000007","PUBLISHED","2003","EUR","","","AUT","BTSX","5.2","5.20813","5.01828","5.41567",""
"MDG_0000000007","PUBLISHED","2006","EUR","","","AUT","BTSX","4.8","4.75251","4.56564","4.94452",""
"MDG_0000000007","PUBLISHED","1951","EUR","","","AUT","FMLE","65.6","65.59901","63.55333","67.75399",""
"MDG_0000000007","PUBLISHED","1968","EUR","","","AUT","FMLE","25.7","25.70834","25.07027","26.35359",""
"MDG_0000000007","PUBLISHED","1985","EUR","","","AUT","FMLE","10.9","10.94791","10.63319","11.27733",""
"MDG_0000000007","PUBLISHED","1999","EUR","","","AUT","FMLE","5","5.02497","4.82889","5.22953",""
"MDG_0000000007","PUBLISHED","2002","EUR","","","AUT","FMLE","4.8","4.77751","4.57777","4.98594",""
"MDG_0000000007","PUBLISHED","2016","EUR","","","AUT","FMLE","3.3","3.28517","3.10514","3.47411",""
"MDG_0000000007","PUBLISHED","2017","EUR","","","AUT","FMLE","3.2","3.23813","3.00182","3.49175",""
"MDG_0000000007","PUBLISHED","2019","EUR","","","AUT","FMLE","3.1","3.12898","2.70123","3.64857",""
"MDG_0000000007","PUBLISHED","1964","EUR","","","AUT","MLE","38.3","38.28602","37.43023","39.16362",""
"MDG_0000000007","PUBLISHED","1966","EUR","","","AUT","MLE","35.5","35.45975","34.64372","36.28473",""
"MDG_0000000007","PUBLISHED","1981","EUR","","","AUT","MLE","17.5","17.53990","17.10323","17.99163",""
"MDG_0000000007","PUBLISHED","1998","EUR","","","AUT","MLE","6.3","6.30661","6.06350","6.54921",""
"MDG_0000000007","PUBLISHED","2015","EUR","","","AUT","MLE","4.1","4.05932","3.87188","4.25347",""
"MDG_0000000007","PUBLISHED","1994","EUR","","","AZE","BTSX","95.3","95.30175","86.72025","104.85393",""
"MDG_0000000007","PUBLISHED","2009","EUR","","","AZE","BTSX","40.1","40.07508","33.44227","47.75333",""
"MDG_0000000007","PUBLISHED","2011","EUR","","","AZE","BTSX","35","34.96673","28.53507","42.93821",""
"MDG_0000000007","PUBLISHED","1988","EUR","","","AZE","FMLE","90.3","90.34040","81.27058","100.35067",""
"MDG_0000000007","PUBLISHED","2005","EUR","","","AZE","FMLE","47.9","47.89738","40.91038","55.40000",""
"MDG_0000000007","PUBLISHED","1984","EUR","","","AZE","MLE","110","109.98686","96.31828","125.29893",""
"MDG_0000000007","PUBLISHED","1999","EUR","","","AZE","MLE","84.9","84.94430","75.96934","94.95096",""
"MDG_0000000007","PUBLISHED","2001","EUR","","","AZE","MLE","74.4","74.37897","65.51572","83.93565",""
"MDG_0000000007","PUBLISHED","2016","EUR","","","AZE","MLE","26.9","26.94114","19.47758","37.01579",""
"MDG_0000000007","PUBLISHED","2018","EUR","","","AZE","MLE","23.7","23.71767","15.82401","35.41913",""
"MDG_0000000007","PUBLISHED","2019","EUR","","","AZE","MLE","22.4","22.43958","14.37468","34.98646",""
"MDG_0000000007","PUBLISHED","1977","AFR","","","BDI","BTSX","246.4","246.42502","221.22763","274.04840",""
"MDG_0000000007","PUBLISHED","1980","AFR","","","BDI","BTSX","224.9","224.93424","202.70763","249.48318",""
"MDG_0000000007","PUBLISHED","1994","AFR","","","BDI","BTSX","177.6","177.56201","161.31816","195.89589",""
"MDG_0000000007","PUBLISHED","2011","AFR","","","BDI","BTSX","85","84.99621","72.93809","99.11014",""
"MDG_0000000007","PUBLISHED","1972","AFR","","","BDI","FMLE","240.3","240.25194","213.93363","269.83302",""
"MDG_0000000007","PUBLISHED","1987","AFR","","","BDI","FMLE","163.1","163.11770","145.29493","183.01858",""
"MDG_0000000007","PUBLISHED","1990","AFR","","","BDI","FMLE","166.1","166.12955","150.71257","183.14370",""
"MDG_0000000007","PUBLISHED","2004","AFR","","","BDI","FMLE","123.8","123.75498","110.98147","138.99243",""
"MDG_0000000007","PUBLISHED","2007","AFR","","","BDI","FMLE","102.9","102.87118","91.24471","116.13505",""
"MDG_0000000007","PUBLISHED","1965","AFR","","","BDI","MLE","249.4","249.42107","210.45164","296.01103",""
"MDG_0000000007","PUBLISHED","1968","AFR","","","BDI","MLE","254.9","254.85747","224.29569","289.82160",""
"MDG_0000000007","PUBLISHED","1982","AFR","","","BDI","MLE","212.2","212.20685","190.94568","235.63903",""
"MDG_0000000007","PUBLISHED","1985","AFR","","","BDI","MLE","185.2","185.23572","163.73772","208.28602",""
"MDG_0000000007","PUBLISHED","1999","AFR","","","BDI","MLE","168.3","168.27302","152.76277","185.22974",""
"MDG_0000000007","PUBLISHED","2017","AFR","","","BDI","MLE","66","66.02276","46.87065","92.56234",""
"MDG_0000000007","PUBLISHED","1978","EUR","","","BEL","BTSX","15.9","15.92161","15.61705","16.23703",""
"MDG_0000000007","PUBLISHED","1981","EUR","","","BEL","BTSX","13.9","13.90813","13.63810","14.18838",""
"MDG_0000000007","PUBLISHED","1995","EUR","","","BEL","BTSX","7.6","7.63517","7.43566","7.82434",""
"MDG_0000000007","PUBLISHED","1998","EUR","","","BEL","BTSX","6.3","6.30104","6.11994","6.47585",""
"MDG_0000000007","PUBLISHED","2012","EUR","","","BEL","BTSX","4.3","4.29995","4.16451","4.43814",""
"MDG_0000000007","PUBLISHED","2015","EUR","","","BEL","BTSX","3.9","3.93527","3.78099","4.09514",""
"MDG_0000000007","PUBLISHED","1960","EUR","","","BEL","FMLE","29.4","29.40613","28.72620","30.05760",""
"MDG_0000000007","PUBLISHED","1962","EUR","","","BEL","FMLE","27.2","27.24181","26.64039","27.89715",""
"MDG_0000000007","PUBLISHED","1977","EUR","","","BEL","FMLE","14.4","14.44700","14.10013","14.80525",""
"MDG_0000000007","PUBLISHED","1994","EUR","","","BEL","FMLE","7.1","7.09715","6.89315","7.30782",""
"MDG_0000000007","PUBLISHED","2011","EUR","","","BEL","FMLE","3.9","3.85413","3.71851","3.99698",""
"MDG_0000000007","PUBLISHED","1955","EUR","","","BEL","MLE","51.8","51.78926","50.70635","52.92724",""
"MDG_0000000007","PUBLISHED","1958","EUR","","","BEL","MLE","42.3","42.29825","41.35970","43.22357",""
"MDG_0000000007","PUBLISHED","1975","EUR","","","BEL","MLE","20.9","20.89751","20.43105","21.37146",""
"MDG_0000000007","PUBLISHED","1990","EUR","","","BEL","MLE","11.3","11.31602","11.03053","11.60839",""
"MDG_0000000007","PUBLISHED","2007","EUR","","","BEL","MLE","5.3","5.27326","5.10102","5.45315",""
"MDG_0000000007","PUBLISHED","1954","AFR","","","BEN","BTSX","335","334.96160","303.19652","372.18648",""
"MDG_0000000007","PUBLISHED","1971","AFR","","","BEN","BTSX","257.9","257.94360","239.71281","279.58103",""
"MDG_0000000007","PUBLISHED","1986","AFR","","","BEN","BTSX","191.3","191.26467","179.74197","203.96554",""
"MDG_0000000007","PUBLISHED","1988","AFR","","","BEN","BTSX","183.3","183.33389","172.45149","195.54585",""
"MDG_0000000007","PUBLISHED","2003","AFR","","","BEN","BTSX","128.8","128.81639","120.60578","137.74632",""
"MDG_0000000007","PUBLISHED","2006","AFR","","","BEN","BTSX","120.1","120.10747","111.80178","129.16038",""
"MDG_0000000007","PUBLISHED","1950","AFR","","","BEN","FMLE","334.8","334.84625","294.50212","381.36046",""
"MDG_0000000007","PUBLISHED","1967","AFR","","","BEN","FMLE","263","263.03213","242.53214","286.64328",""
"MDG_0000000007","PUBLISHED","1984","AFR","","","BEN","FMLE","189.4","189.38919","177.69770","202.43179",""
"MDG_0000000007","PUBLISHED","1999","AFR","","","BEN","FMLE","135.8","135.77036","127.31199","144.89911",""
"MDG_0000000007","PUBLISHED","2001","AFR","","","BEN","FMLE","128.7","128.71981","120.61284","137.59371",""
"MDG_0000000007","PUBLISHED","2016","AFR","","","BEN","FMLE","91","90.96258","81.28248","101.79451",""
"MDG_0000000007","PUBLISHED","2019","AFR","","","BEN","FMLE","84.2","84.18326","72.04788","97.92591",""
"MDG_0000000007","PUBLISHED","1963","AFR","","","BEN","MLE","308.2","308.22741","281.72288","340.25411",""
"MDG_0000000007","PUBLISHED","1966","AFR","","","BEN","MLE","292.4","292.35179","268.91681","318.95574",""
"MDG_0000000007","PUBLISHED","1980","AFR","","","BEN","MLE","224.4","224.44490","210.47021","239.65248",""
"MDG_0000000007","PUBLISHED","1997","AFR","","","BEN","MLE","154.9","154.86868","145.48163","164.94839",""
"MDG_0000000007","PUBLISHED","2014","AFR","","","BEN","MLE","108","108.02701","97.91630","119.15871",""
"MDG_0000000007","PUBLISHED","2015","AFR","","","BEN","MLE","105.8","105.77976","95.32599","117.25226",""
"MDG_0000000007","PUBLISHED","1959","AFR","","","BFA","BTSX","346.7","346.71061","297.39981","399.50541",""
"MDG_0000000007","PUBLISHED","1962","AFR","","","BFA","BTSX","335.3","335.33780","288.78823","383.99746",""
"MDG_0000000007","PUBLISHED","1976","AFR","","","BFA","BTSX","272.8","272.82855","252.48006","294.93968",""
"MDG_0000000007","PUBLISHED","1993","AFR","","","BFA","BTSX","197.4","197.41654","184.98871","210.96178",""
"MDG_0000000007","PUBLISHED","1996","AFR","","","BFA","BTSX","192.5","192.52434","180.21168","205.53951",""
"MDG_0000000007","PUBLISHED","2010","AFR","","","BFA","BTSX","121.7","121.67107","109.42916","134.86802",""
"MDG_0000000007","PUBLISHED","2013","AFR","","","BFA","BTSX","108.3","108.34994","92.96258","125.57792",""
"MDG_0000000007","PUBLISHED","1957","AFR","","","BFA","FMLE","343.4","343.36614","295.49165","395.99383",""
"MDG_0000000007","PUBLISHED","1958","AFR","","","BFA","FMLE","338.9","338.91878","290.57295","392.08217",""
"MDG_0000000007","PUBLISHED","1975","AFR","","","BFA","FMLE","272.6","272.56669","250.93194","296.12650",""
"MDG_0000000007","PUBLISHED","1992","AFR","","","BFA","FMLE","190.6","190.56441","178.32846","203.68174",""
"MDG_0000000007","PUBLISHED","2006","AFR","","","BFA","FMLE","140.6","140.62181","128.92877","152.72517",""
"MDG_0000000007","PUBLISHED","2009","AFR","","","BFA","FMLE","121.8","121.81026","110.13029","134.08811",""
"MDG_0000000007","PUBLISHED","1953","AFR","","","BFA","MLE","382.1","382.07672","333.53077","437.34570",""
"MDG_0000000007","PUBLISHED","1956","AFR","","","BFA","MLE","370.5","370.46066","320.07240","425.70515",""
"MDG_0000000007","PUBLISHED","1970","AFR","","","BFA","MLE","325.3","325.34038","294.84805","359.38615",""
"MDG_0000000007","PUBLISHED","1971","AFR","","","BFA","MLE","322.3","322.31589","293.52548","354.83351",""
"MDG_0000000007","PUBLISHED","1973","AFR","","","BFA","MLE","311.7","311.69887","284.98180","341.13654",""
"MDG_0000000007","PUBLISHED","1988","AFR","","","BFA","MLE","209.8","209.84003","195.71706","224.71845",""
"MDG_0000000007","PUBLISHED","1990","AFR","","","BFA","MLE","205.7","205.72395","192.20493","220.32298",""
"MDG_0000000007","PUBLISHED","2005","AFR","","","BFA","MLE","159.2","159.20015","146.74278","172.80309",""
"MDG_0000000007","PUBLISHED","1952","SEAR","","","BGD","BTSX","325.6","325.61744","283.56847","373.03557",""
"MDG_0000000007","PUBLISHED","1969","SEAR","","","BGD","BTSX","223.8","223.81415","211.65991","236.25725",""
"MDG_0000000007","PUBLISHED","1983","SEAR","","","BGD","BTSX","184.3","184.25402","178.71995","190.10278",""
"MDG_0000000007","PUBLISHED","1984","SEAR","","","BGD","BTSX","179","179.00487","173.70905","184.45205",""
"MDG_0000000007","PUBLISHED","1986","SEAR","","","BGD","BTSX","167.7","167.65193","162.89933","172.62375",""
"MDG_0000000007","PUBLISHED","2018","SEAR","","","BGD","BTSX","32.3","32.26639","29.77410","34.99455",""
"MDG_0000000007","PUBLISHED","1965","SEAR","","","BGD","FMLE","228.1","228.07482","213.16183","244.20027",""
"MDG_0000000007","PUBLISHED","1982","SEAR","","","BGD","FMLE","186.8","186.83660","180.43704","193.38630",""
"MDG_0000000007","PUBLISHED","1999","SEAR","","","BGD","FMLE","88","88.03976","84.98256","91.11724",""
"MDG_0000000007","PUBLISHED","2014","SEAR","","","BGD","FMLE","37.1","37.10316","35.34616","38.97967",""
"MDG_0000000007","PUBLISHED","2017","SEAR","","","BGD","FMLE","31.7","31.65463","29.46364","33.94394",""
"MDG_0000000007","PUBLISHED","1961","SEAR","","","BGD","MLE","259.3","259.25412","239.21692","281.56568",""
"MDG_0000000007","PUBLISHED","1964","SEAR","","","BGD","MLE","242.6","242.55596","226.28373","260.46077",""
"MDG_0000000007","PUBLISHED","1978","SEAR","","","BGD","MLE","209.6","209.58142","201.12567","218.67813",""
"MDG_0000000007","PUBLISHED","1995","SEAR","","","BGD","MLE","117.8","117.81123","113.78275","121.81224",""
"MDG_0000000007","PUBLISHED","2012","SEAR","","","BGD","MLE","46.2","46.21208","44.25106","48.20628",""
"MDG_0000000007","PUBLISHED","1957","EUR","","","BGR","BTSX","85","84.96828","83.08828","86.90091",""
"MDG_0000000007","PUBLISHED","1960","EUR","","","BGR","BTSX","55.3","55.32214","54.02499","56.61466",""
