"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","EDUCATIONLEVEL","SEX","RESIDENCEAREATYPE","WEALTHQUINTILE","DHSMICSGEOREGION","WEALTHDECILE","Display Value","Numeric","Low","High","Comments"
"u5mr","EQ_DHS","PUBLISHED","2011","AFR","BEN","","","","","BENDHS201109","","55.9 [40.9-76.1]","56.00000","41.00000","76.00000",""
"u5mr","EQ_DHS","PUBLISHED","2011","AFR","BEN","","","","","BENDHS201110","","63.8 [52.7-77.0]","64.00000","53.00000","77.00000",""
"u5mr","EQ_MICS","PUBLISHED","2014","AFR","BEN","","","","","BENMICS201401","","114.6 [97.0-135.0]","115.00000","97.00000","135.00000",""
"u5mr","EQ_MICS","PUBLISHED","2014","AFR","BEN","","","","","BENMICS201402","","94.4 [80.7-110.2]","94.00000","81.00000","110.00000",""
"u5mr","EQ_MICS","PUBLISHED","2014","AFR","BEN","","","","","BENMICS201403","","105.8 [90.0-124.1]","106.00000","90.00000","124.00000",""
"u5mr","EQ_DHS","PUBLISHED","2017","AFR","BEN","","","","","BENDHS201709","","104.2 [76.2-140.8]","104.00000","76.00000","141.00000",""
"u5mr","EQ_DHS","PUBLISHED","2017","AFR","BEN","","","","","BENDHS201710","","73.7 [61.1-88.7]","74.00000","61.00000","89.00000",""
"u5mr","EQ_DHS","PUBLISHED","2017","AFR","BEN","","","","","BENDHS201711","","119.4 [100.3-141.5]","119.00000","100.00000","141.00000",""
"u5mr","EQ_DHS","PUBLISHED","2017","AFR","BEN","","","","","BENDHS201712","","107.7 [93.6-123.6]","108.00000","94.00000","124.00000",""
"u5mr","EQ_MICS","PUBLISHED","2010","SEAR","BTN","","","","","BTNMICS201013","","No data","","","","Not available."
"u5mr","EQ_MICS","PUBLISHED","2010","SEAR","BTN","","","","","BTNMICS201014","","No data","","","","Not available."
"u5mr","EQ_MICS","PUBLISHED","2010","SEAR","BTN","","","","","BTNMICS201015","","No data","","","","Not available."
"u5mr","EQ_MICS","PUBLISHED","2010","SEAR","BTN","","","","","BTNMICS201016","","No data","","","","Not available."
"u5mr","EQ_MICS","PUBLISHED","2010","SEAR","BTN","","","","","BTNMICS201017","","No data","","","","Not available."
"u5mr","EQ_DHS","PUBLISHED","1998","AMR","BOL","","","","","BOLDHS199802","","No data","","","","Not available."
"u5mr","EQ_DHS","PUBLISHED","1998","AMR","BOL","","","","","BOLDHS199802","","105.9 [91.8-121.9]","106.00000","92.00000","122.00000",""
"u5mr","EQ_DHS","PUBLISHED","1998","AMR","BOL","","","","","BOLDHS199803","","No data","","","","Not available."
"u5mr","EQ_DHS","PUBLISHED","1998","AMR","BOL","","","","","BOLDHS199803","","109.0 [91.5-129.4]","109.00000","91.00000","129.00000",""
"u5mr","EQ_DHS","PUBLISHED","1998","AMR","BOL","","","","","BOLDHS199804","","92.8 [75.5-113.7]","93.00000","75.00000","114.00000",""
"u5mr","EQ_DHS","PUBLISHED","2003","AMR","BOL","","","","","BOLDHS200301","","No data","","","","Not available."
"u5mr","EQ_DHS","PUBLISHED","2003","AMR","BOL","","","","","BOLDHS200301","","94.9 [81.2-110.6]","95.00000","81.00000","111.00000",""
"u5mr","EQ_DHS","PUBLISHED","2003","AMR","BOL","","","","","BOLDHS200302","","No data","","","","Not available."
"u5mr","EQ_DHS","PUBLISHED","2003","AMR","BOL","","","","","BOLDHS200302","","93.9 [79.4-110.8]","94.00000","79.00000","111.00000",""
"u5mr","EQ_DHS","PUBLISHED","2003","AMR","BOL","","","","","BOLDHS200309","","No data","","","","Not reported - Estimate is based on fewer than 250 unweighted person-years of exposure to the risk of death."
"u5mr","EQ_DHS","PUBLISHED","2003","AMR","BOL","","","","","BOLDHS200309","","No data","","","","Not available."
"u5mr","EQ_DHS","PUBLISHED","2008","AMR","BOL","","","","","BOLDHS200801","","No data","","","","Not available."
"u5mr","EQ_DHS","PUBLISHED","2008","AMR","BOL","","","","","BOLDHS200808","","56.3 [41.8-75.3]","56.00000","42.00000","75.00000",""
"u5mr","EQ_DHS","PUBLISHED","2008","AMR","BOL","","","","","BOLDHS200808","","No data","","","","Not available."
"u5mr","EQ_DHS","PUBLISHED","2008","AMR","BOL","","","","","BOLDHS200809","","No data","","","","Not reported - Estimate is based on fewer than 250 unweighted person-years of exposure to the risk of death."
"u5mr","EQ_DHS","PUBLISHED","2008","AMR","BOL","","","","","BOLDHS200809","","No data","","","","Not available."
"u5mr","EQ_MICS","PUBLISHED","2011","EUR","BIH","","","","","BIHMICS201101","","No data","","","","Not available."
"u5mr","EQ_MICS","PUBLISHED","2011","EUR","BIH","","","","","BIHMICS201101","","No data","","","","Not available."
"u5mr","EQ_MICS","PUBLISHED","2011","EUR","BIH","","","","","BIHMICS201102","","No data","","","","Not available."
"u5mr","EQ_MICS","PUBLISHED","2011","EUR","BIH","","","","","BIHMICS201102","","No data","","","","Not available."
"u5mr","EQ_MICS","PUBLISHED","2011","EUR","BIH","","","","","BIHMICS201103","","No data","","","","Not available."
"u5mr","EQ_MICS","PUBLISHED","2000","AFR","BWA","","","","","BWAMICS200001","","No data","","","","Not available."
"u5mr","EQ_MICS","PUBLISHED","2000","AFR","BWA","","","","","BWAMICS200002","","No data","","","","Not available."
"u5mr","EQ_MICS","PUBLISHED","2000","AFR","BWA","","","","","BWAMICS200003","","No data","","","","Not available."
"u5mr","EQ_MICS","PUBLISHED","2000","AFR","BWA","","","","","BWAMICS200004","","No data","","","","Not available."
"u5mr","EQ_DHS","PUBLISHED","1996","AMR","BRA","","","","","BRADHS199602","","88.9 [78.7-100.2]","89.00000","79.00000","100.00000",""
"u5mr","EQ_DHS","PUBLISHED","1996","AMR","BRA","","","","","BRADHS199603","","52.4 [41.1-66.6]","52.00000","41.00000","67.00000",""
"u5mr","EQ_DHS","PUBLISHED","1996","AMR","BRA","","","","","BRADHS199604","","43.0 [35.5-51.8]","43.00000","36.00000","52.00000",""
"u5mr","EQ_DHS","PUBLISHED","1996","AMR","BRA","","","","","BRADHS199605","","28.6 [20.2-40.5]","29.00000","20.00000","41.00000",""
"u5mr","EQ_DHS","PUBLISHED","1998","AFR","BFA","","","","","BFADHS199801","","No data","","","","Not available."
"u5mr","EQ_DHS","PUBLISHED","1998","AFR","BFA","","","","","BFADHS199801","","133.2 [115.3-153.3]","133.00000","115.00000","153.00000",""
"u5mr","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","","BFADHS200301","","No data","","","","Not available."
"u5mr","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","","BFADHS200301","","118.7 [84.0-165.1]","119.00000","84.00000","165.00000",""
"u5mr","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","","BFADHS200308","","No data","","","","Not available."
"u5mr","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","","BFADHS200308","","213.0 [186.9-241.6]","213.00000","187.00000","242.00000",""
"u5mr","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","","BFADHS200309","","176.3 [150.1-205.8]","176.00000","150.00000","206.00000",""
"u5mr","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","","BFADHS200309","","No data","","","","Not available."
"u5mr","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","","BFADHS200310","","231.1 [207.1-257.0]","231.00000","207.00000","257.00000",""
"u5mr","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","","BFAMICS200601","","No data","","","","Not available."
"u5mr","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","","BFAMICS200602","","No data","","","","Not available."
"u5mr","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","","BFAMICS200602","","No data","","","","Not available."
"u5mr","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","","BFAMICS200603","","No data","","","","Not available."
"u5mr","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","","BFAMICS200610","","No data","","","","Not available."
"u5mr","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","","BFAMICS200610","","No data","","","","Not available."
"u5mr","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","","BFAMICS200611","","No data","","","","Not available."
"u5mr","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","","BFAMICS200611","","No data","","","","Not available."
"u5mr","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","","BFADHS201003","","No data","","","","Not available."
"u5mr","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","","BFADHS201004","","80.1 [67.7-94.6]","80.00000","68.00000","95.00000",""
"u5mr","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","","BFADHS201004","","No data","","","","Not available."
"u5mr","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","","BFADHS201005","","116.0 [97.0-138.3]","116.00000","97.00000","138.00000",""
"u5mr","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","","BFADHS201011","","No data","","","","Not available."
"u5mr","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","","BFADHS201012","","234.7 [210.0-261.3]","235.00000","210.00000","261.00000",""
"u5mr","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","","BFADHS201012","","No data","","","","Not available."
"u5mr","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","","BFADHS201013","","194.7 [169.4-222.6]","195.00000","169.00000","223.00000",""
"u5mr","EQ_DHS","PUBLISHED","2010","AFR","BDI","","","","","BDIDHS201003","","120.2 [106.7-135.1]","120.00000","107.00000","135.00000",""
"u5mr","EQ_DHS","PUBLISHED","2010","AFR","BDI","","","","","BDIDHS201004","","136.0 [117.5-156.9]","136.00000","117.00000","157.00000",""
"u5mr","EQ_DHS","PUBLISHED","2010","AFR","BDI","","","","","BDIDHS201005","","101.0 [88.1-115.6]","101.00000","88.00000","116.00000",""
"u5mr","EQ_DHS","PUBLISHED","2016","AFR","BDI","","","","","BDIDHS201601","","74.4 [56.6-97.3]","74.00000","57.00000","97.00000",""
"u5mr","EQ_DHS","PUBLISHED","2016","AFR","BDI","","","","","BDIDHS201602","","48.2 [36.3-63.7]","48.00000","36.00000","64.00000",""
"u5mr","EQ_DHS","PUBLISHED","2016","AFR","BDI","","","","","BDIDHS201603","","49.3 [38.5-63.0]","49.00000","38.00000","63.00000",""
"u5mr","EQ_DHS","PUBLISHED","2016","AFR","BDI","","","","","BDIDHS201617","","67.1 [41.4-107.1]","67.00000","41.00000","107.00000",""
"u5mr","EQ_DHS","PUBLISHED","2016","AFR","BDI","","","","","BDIDHS201618","","71.1 [55.3-90.9]","71.00000","55.00000","91.00000",""
"u5mr","EQ_RHS","PUBLISHED","1998","AFR","CPV","","","","","CPVRHS199801","","No data","","","","Not available."
"u5mr","EQ_RHS","PUBLISHED","1998","AFR","CPV","","","","","CPVRHS199802","","No data","","","","Not available."
"u5mr","EQ_RHS","PUBLISHED","1998","AFR","CPV","","","","","CPVRHS199803","","No data","","","","Not available."
"u5mr","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","","KHMDHS200012","","49.7 [34.7-70.6]","50.00000","35.00000","71.00000",""
"u5mr","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","","KHMDHS200013","","No data","","","","Not reported - Estimate is based on fewer than 250 unweighted person-years of exposure to the risk of death."
"u5mr","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","","KHMDHS200014","","151.3 [121.1-187.5]","151.00000","121.00000","187.00000",""
"u5mr","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","","KHMDHS200015","","172.7 [145.7-203.5]","173.00000","146.00000","204.00000",""
"u5mr","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","","","KHMDHS200507","","115.5 [93.5-141.8]","116.00000","94.00000","142.00000","Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death."
"u5mr","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","","","KHMDHS200508","","51.9 [30.8-86.0]","52.00000","31.00000","86.00000",""
"u5mr","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","","","KHMDHS200509","","143.0 [113.4-178.8]","143.00000","113.00000","179.00000",""
"u5mr","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","","","KHMDHS200510","","105.5 [83.1-133.1]","106.00000","83.00000","133.00000","Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death."
"u5mr","EQ_DHS","PUBLISHED","2010","WPR","KHM","","","","","KHMDHS201014","","No data","","","","Not reported - Estimate is based on fewer than 250 unweighted person-years of exposure to the risk of death."
"u5mr","EQ_DHS","PUBLISHED","2010","WPR","KHM","","","","","KHMDHS201015","","53.9 [38.5-75.0]","54.00000","39.00000","75.00000",""
"u5mr","EQ_DHS","PUBLISHED","2010","WPR","KHM","","","","","KHMDHS201016","","73.0 [52.2-101.2]","73.00000","52.00000","101.00000",""
"u5mr","EQ_DHS","PUBLISHED","2010","WPR","KHM","","","","","KHMDHS201017","","63.2 [47.6-83.4]","63.00000","48.00000","83.00000","Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death."
"u5mr","EQ_DHS","PUBLISHED","2014","WPR","KHM","","","","","KHMDHS201403","","55.4 [40.5-75.2]","55.00000","41.00000","75.00000",""
"u5mr","EQ_DHS","PUBLISHED","2014","WPR","KHM","","","","","KHMDHS201404","","30.6 [19.7-47.2]","31.00000","20.00000","47.00000",""
"u5mr","EQ_DHS","PUBLISHED","2014","WPR","KHM","","","","","KHMDHS201405","","60.1 [37.0-96.1]","60.00000","37.00000","96.00000",""
"u5mr","EQ_DHS","PUBLISHED","2014","WPR","KHM","","","","","KHMDHS201406","","40.0 [23.2-68.1]","40.00000","23.00000","68.00000",""
"u5mr","EQ_DHS","PUBLISHED","2014","WPR","KHM","","","","","KHMDHS201407","","79.9 [44.7-138.8]","80.00000","45.00000","139.00000",""
"u5mr","EQ_DHS","PUBLISHED","1998","AFR","CMR","","","","","CMRDHS199801","","202.9 [181.1-226.5]","203.00000","181.00000","227.00000",""
"u5mr","EQ_DHS","PUBLISHED","1998","AFR","CMR","","","","","CMRDHS199802","","135.5 [117.8-155.4]","136.00000","118.00000","155.00000",""
"u5mr","EQ_DHS","PUBLISHED","1998","AFR","CMR","","","","","CMRDHS199803","","94.0 [76.4-115.2]","94.00000","76.00000","115.00000",""
"u5mr","EQ_DHS","PUBLISHED","1998","AFR","CMR","","","","","CMRDHS199804","","98.4 [79.1-121.7]","98.00000","79.00000","122.00000",""
"u5mr","EQ_DHS","PUBLISHED","2004","AFR","CMR","","","","","CMRDHS200401","","136.1 [108.7-169.2]","136.00000","109.00000","169.00000",""
"u5mr","EQ_DHS","PUBLISHED","2004","AFR","CMR","","","","","CMRDHS200402","","120.5 [102.8-140.8]","120.00000","103.00000","141.00000",""
"u5mr","EQ_MICS","PUBLISHED","2006","AFR","CMR","","","","","CMRMICS200608","","No data","","","","Not available."
"u5mr","EQ_MICS","PUBLISHED","2006","AFR","CMR","","","","","CMRMICS200609","","No data","","","","Not available."
"u5mr","EQ_MICS","PUBLISHED","2006","AFR","CMR","","","","","CMRMICS200610","","No data","","","","Not available."
"u5mr","EQ_MICS","PUBLISHED","2006","AFR","CMR","","","","","CMRMICS200611","","No data","","","","Not available."
"u5mr","EQ_DHS","PUBLISHED","2011","AFR","CMR","","","","","CMRDHS201101","","129.4 [113.4-147.3]","129.00000","113.00000","147.00000",""
"u5mr","EQ_DHS","PUBLISHED","2011","AFR","CMR","","","","","CMRDHS201102","","121.0 [101.6-143.5]","121.00000","102.00000","143.00000",""
"u5mr","EQ_DHS","PUBLISHED","2011","AFR","CMR","","","","","CMRDHS201103","","75.2 [62.1-90.7]","75.00000","62.00000","91.00000",""
"u5mr","EQ_DHS","PUBLISHED","2011","AFR","CMR","","","","","CMRDHS201104","","96.3 [81.9-113.0]","96.00000","82.00000","113.00000",""
"u5mr","EQ_MICS","PUBLISHED","2014","AFR","CMR","","","","","CMRMICS201410","","100.0 [80.3-123.8]","100.00000","80.00000","124.00000","Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death."
"u5mr","EQ_MICS","PUBLISHED","2014","AFR","CMR","","","","","CMRMICS201411","","78.1 [61.5-98.7]","78.00000","62.00000","99.00000",""
"u5mr","EQ_MICS","PUBLISHED","2014","AFR","CMR","","","","","CMRMICS201412","","42.1 [31.1-56.7]","42.00000","31.00000","57.00000",""
"u5mr","EQ_DHS","PUBLISHED","2018","AFR","CMR","","","","","CMRDHS201803","","No data","","","","Not available."
"u5mr","EQ_DHS","PUBLISHED","2018","AFR","CMR","","","","","CMRDHS201804","","No data","","","","Not available."
"u5mr","EQ_DHS","PUBLISHED","2018","AFR","CMR","","","","","CMRDHS201805","","No data","","","","Not available."
"u5mr","EQ_DHS","PUBLISHED","2018","AFR","CMR","","","","","CMRDHS201806","","No data","","","","Not available."
"u5mr","EQ_DHS","PUBLISHED","1994","AFR","CAF","","","","","CAFDHS199404","","130.9 [107.6-158.3]","131.00000","108.00000","158.00000",""
"u5mr","EQ_DHS","PUBLISHED","1994","AFR","CAF","","","","","CAFDHS199405","","153.3 [134.6-174.2]","153.00000","135.00000","174.00000",""
