"GHO","PUBLISHSTATE","REGION","COUNTRY","Display Value","Numeric","Low","High","Comments"
"M_svy_age_youth","PUBLISHED","AFR","MRT","13-15","","","",""
"M_svy_age_youth","PUBLISHED","AFR","MUS","13-15","","","",""
"M_svy_age_youth","PUBLISHED","AFR","MOZ","13-15","","","",""
"M_svy_age_youth","PUBLISHED","AFR","NAM","13-15","","","",""
"M_svy_age_youth","PUBLISHED","AFR","NER","13-15","","","",""
"M_svy_age_youth","PUBLISHED","AFR","NGA","13-15","","","",""
"M_svy_age_youth","PUBLISHED","AFR","RWA","13-15","","","",""
"M_svy_age_youth","PUBLISHED","AFR","STP","13-15","","","",""
"M_svy_age_youth","PUBLISHED","AFR","SEN","13-15","","","",""
"M_svy_age_youth","PUBLISHED","AFR","SYC","13-15","","","",""
"M_svy_age_youth","PUBLISHED","AFR","SLE","13-15","","","",""
"M_svy_age_youth","PUBLISHED","AFR","ZAF","13-15","","","",""
"M_svy_age_youth","PUBLISHED","AFR","SWZ","13-15","","","",""
"M_svy_age_youth","PUBLISHED","AFR","TGO","13-15","","","",""
"M_svy_age_youth","PUBLISHED","AFR","UGA","13-15","","","",""
"M_svy_age_youth","PUBLISHED","AFR","TZA","13-15","","","",""
"M_svy_age_youth","PUBLISHED","AFR","ZMB","13-15","","","",""
"M_svy_age_youth","PUBLISHED","AFR","ZWE","13-15","","","",""
"M_svy_age_youth","PUBLISHED","AMR","ATG","13-15","","","",""
"M_svy_age_youth","PUBLISHED","AMR","ARG","13-15","","","",""
"M_svy_age_youth","PUBLISHED","AMR","BHS","13-15","","","",""
"M_svy_age_youth","PUBLISHED","AMR","BRB","13-15","","","",""
"M_svy_age_youth","PUBLISHED","AMR","BLZ","13-15","","","",""
"M_svy_age_youth","PUBLISHED","AMR","BOL","13-15","","","",""
"M_svy_age_youth","PUBLISHED","AMR","COL","13-15","","","",""
"M_svy_age_youth","PUBLISHED","AMR","CUB","13-15","","","",""
"M_svy_age_youth","PUBLISHED","AMR","DMA","13-15","","","",""
"M_svy_age_youth","PUBLISHED","AMR","DOM","13-15","","","",""
"M_svy_age_youth","PUBLISHED","AMR","SLV","13-15","","","",""
"M_svy_age_youth","PUBLISHED","AMR","GRD","13-15","","","",""
"M_svy_age_youth","PUBLISHED","AMR","GTM","13-15","","","",""
"M_svy_age_youth","PUBLISHED","AMR","GUY","13-15","","","",""
"M_svy_age_youth","PUBLISHED","AMR","HTI","13-15","","","",""
"M_svy_age_youth","PUBLISHED","AMR","HND","13-15","","","",""
"M_svy_age_youth","PUBLISHED","AMR","JAM","13-15","","","",""
"M_svy_age_youth","PUBLISHED","AMR","MEX","13-15","","","",""
"M_svy_age_youth","PUBLISHED","AMR","NIC","13-15","","","",""
"M_svy_age_youth","PUBLISHED","AMR","PAN","13-15","","","",""
"M_svy_age_youth","PUBLISHED","AMR","PRY","13-15","","","",""
"M_svy_age_youth","PUBLISHED","AMR","KNA","13-15","","","",""
"M_svy_age_youth","PUBLISHED","AMR","LCA","13-15","","","",""
"M_svy_age_youth","PUBLISHED","AMR","VCT","13-15","","","",""
"M_svy_age_youth","PUBLISHED","AMR","SUR","13-15","","","",""
"M_svy_age_youth","PUBLISHED","AMR","TTO","13-15","","","",""
"M_svy_age_youth","PUBLISHED","AMR","URY","13-15","","","",""
"M_svy_age_youth","PUBLISHED","AMR","VEN","13-15","","","",""
"M_svy_age_youth","PUBLISHED","EMR","AFG","13-15","","","",""
"M_svy_age_youth","PUBLISHED","EMR","BHR","13-15","","","",""
"M_svy_age_youth","PUBLISHED","EMR","DJI","13-15","","","",""
"M_svy_age_youth","PUBLISHED","EMR","EGY","13-15","","","",""
"M_svy_age_youth","PUBLISHED","EMR","IRQ","13-15","","","",""
"M_svy_age_youth","PUBLISHED","EMR","JOR","13-15","","","",""
"M_svy_age_youth","PUBLISHED","EMR","KWT","13-15","","","",""
"M_svy_age_youth","PUBLISHED","EMR","LBN","13-15","","","",""
"M_svy_age_youth","PUBLISHED","EMR","LBY","13-15","","","",""
"M_svy_age_youth","PUBLISHED","EMR","MAR","13-15","","","",""
"M_svy_age_youth","PUBLISHED","EMR","OMN","13-15","","","",""
"M_svy_age_youth","PUBLISHED","EMR","PAK","13-15","","","",""
"M_svy_age_youth","PUBLISHED","EMR","QAT","13-15","","","",""
"M_svy_age_youth","PUBLISHED","EMR","SAU","13-15","","","",""
"M_svy_age_youth","PUBLISHED","EMR","SOM","13-15","","","",""
"M_svy_age_youth","PUBLISHED","EMR","SDN","13-15","","","",""
"M_svy_age_youth","PUBLISHED","EMR","SYR","13-15","","","",""
"M_svy_age_youth","PUBLISHED","EMR","TUN","13-15","","","",""
"M_svy_age_youth","PUBLISHED","EMR","ARE","13-15","","","",""
"M_svy_age_youth","PUBLISHED","EMR","YEM","13-15","","","",""
"M_svy_age_youth","PUBLISHED","EUR","ALB","13-15","","","",""
"M_svy_age_youth","PUBLISHED","EUR","AZE","13-15","","","",""
"M_svy_age_youth","PUBLISHED","EUR","BLR","13-15","","","",""
"M_svy_age_youth","PUBLISHED","EUR","BIH","13-15","","","",""
"M_svy_age_youth","PUBLISHED","EUR","HRV","13-15","","","",""
"M_svy_age_youth","PUBLISHED","EUR","CYP","13-15","","","",""
"M_svy_age_youth","PUBLISHED","EUR","CZE","13-15","","","",""
"M_svy_age_youth","PUBLISHED","EUR","GEO","13-15","","","",""
"M_svy_age_youth","PUBLISHED","EUR","GRC","13-15","","","",""
"M_svy_age_youth","PUBLISHED","EUR","HUN","13-15","","","",""
"M_svy_age_youth","PUBLISHED","EUR","ITA","13-15","","","",""
"M_svy_age_youth","PUBLISHED","EUR","KAZ","13-15","","","",""
"M_svy_age_youth","PUBLISHED","EUR","KGZ","13-15","","","",""
"M_svy_age_youth","PUBLISHED","EUR","LVA","13-15","","","",""
"M_svy_age_youth","PUBLISHED","EUR","MNE","13-15","","","",""
"M_svy_age_youth","PUBLISHED","EUR","MDA","13-15","","","",""
"M_svy_age_youth","PUBLISHED","EUR","ROU","13-15","","","",""
"M_svy_age_youth","PUBLISHED","EUR","SMR","13-15","","","",""
"M_svy_age_youth","PUBLISHED","EUR","SRB","13-15","","","",""
"M_svy_age_youth","PUBLISHED","EUR","SVK","13-15","","","",""
"M_svy_age_youth","PUBLISHED","EUR","SVN","13-15","","","",""
"M_svy_age_youth","PUBLISHED","EUR","TJK","13-15","","","",""
"M_svy_age_youth","PUBLISHED","EUR","TUR","13-15","","","",""
"M_svy_age_youth","PUBLISHED","EUR","UKR","13-15","","","",""
"M_svy_age_youth","PUBLISHED","EUR","UZB","13-15","","","",""
"M_svy_age_youth","PUBLISHED","SEAR","BGD","13-15","","","",""
"M_svy_age_youth","PUBLISHED","SEAR","BTN","13-15","","","",""
"M_svy_age_youth","PUBLISHED","SEAR","IND","13-15","","","",""
"M_svy_age_youth","PUBLISHED","SEAR","IDN","13-15","","","",""
"M_svy_age_youth","PUBLISHED","SEAR","MDV","13-15","","","",""
"M_svy_age_youth","PUBLISHED","SEAR","MMR","13-15","","","",""
"M_svy_age_youth","PUBLISHED","SEAR","NPL","13-15","","","",""
"M_svy_age_youth","PUBLISHED","SEAR","LKA","13-15","","","",""
"M_svy_age_youth","PUBLISHED","SEAR","TLS","13-15","","","",""
"M_svy_age_youth","PUBLISHED","WPR","BRN","13-15","","","",""
"M_svy_age_youth","PUBLISHED","WPR","KHM","13-15","","","",""
"M_svy_age_youth","PUBLISHED","WPR","CHN","13-15","","","",""
"M_svy_age_youth","PUBLISHED","WPR","COK","13-15","","","",""
"M_svy_age_youth","PUBLISHED","WPR","FJI","13-15","","","",""
"M_svy_age_youth","PUBLISHED","WPR","JPN","13-15","","","",""
"M_svy_age_youth","PUBLISHED","WPR","KIR","13-15","","","",""
"M_svy_age_youth","PUBLISHED","WPR","LAO","13-15","","","",""
"M_svy_age_youth","PUBLISHED","WPR","MHL","13-15","","","",""
"M_svy_age_youth","PUBLISHED","WPR","FSM","13-15","","","",""
"M_svy_age_youth","PUBLISHED","WPR","MNG","13-15","","","",""
"M_svy_age_youth","PUBLISHED","WPR","NRU","13-15","","","",""
"M_svy_age_youth","PUBLISHED","WPR","NIU","13-15","","","",""
"M_svy_age_youth","PUBLISHED","WPR","PLW","13-15","","","",""
"M_svy_age_youth","PUBLISHED","WPR","PNG","13-15","","","",""
"M_svy_age_youth","PUBLISHED","WPR","PHL","13-15","","","",""
"M_svy_age_youth","PUBLISHED","WPR","WSM","13-15","","","",""
"M_svy_age_youth","PUBLISHED","WPR","SLB","13-15","","","",""
"M_svy_age_youth","PUBLISHED","WPR","TON","13-15","","","",""
"M_svy_age_youth","PUBLISHED","WPR","TUV","13-15","","","",""
"M_svy_age_youth","PUBLISHED","WPR","VUT","13-15","","","",""
"M_svy_age_youth","PUBLISHED","WPR","VNM","13-15","","","",""
"M_svy_age_youth","PUBLISHED","WPR","SGP","13-16","","","",""
"M_svy_age_youth","PUBLISHED","AMR","CHL","13-17","","","",""
"M_svy_age_youth","PUBLISHED","SEAR","THA","13-17","","","",""
"M_svy_age_youth","PUBLISHED","WPR","MYS","13-17","","","",""
"M_svy_age_youth","PUBLISHED","WPR","KOR","13-18","","","",""
"M_svy_age_youth","PUBLISHED","EUR","FIN","14-14","","","",""
"M_svy_age_youth","PUBLISHED","WPR","NZL","14-15","","","",""
"M_svy_age_youth","PUBLISHED","AFR","GAB","14-16","","","",""
"M_svy_age_youth","PUBLISHED","AMR","PER","14-16","","","",""
"M_svy_age_youth","PUBLISHED","EUR","ESP","14-18","","","",""
"M_svy_age_youth","PUBLISHED","EUR","ARM","15-15","","","",""
"M_svy_age_youth","PUBLISHED","EUR","AUT","15-15","","","",""
"M_svy_age_youth","PUBLISHED","EUR","BEL","15-15","","","","Belgium completed the Health Behaviour in School-aged Children 2009-10 survey also in Flanders and in the French Speaking Community.  Data is not aggregated at national level."
"M_svy_age_youth","PUBLISHED","EUR","DNK","15-15","","","",""
"M_svy_age_youth","PUBLISHED","EUR","EST","15-15","","","",""
"M_svy_age_youth","PUBLISHED","EUR","FRA","15-15","","","",""
"M_svy_age_youth","PUBLISHED","EUR","IRL","15-15","","","",""
"M_svy_age_youth","PUBLISHED","EUR","ISR","15-15","","","",""
"M_svy_age_youth","PUBLISHED","EUR","LTU","15-15","","","",""
"M_svy_age_youth","PUBLISHED","EUR","MLT","15-15","","","",""
"M_svy_age_youth","PUBLISHED","EUR","NOR","15-15","","","",""
"M_svy_age_youth","PUBLISHED","EUR","POL","15-15","","","",""
"M_svy_age_youth","PUBLISHED","EUR","PRT","15-15","","","",""
"M_svy_age_youth","PUBLISHED","EUR","RUS","15-15","","","",""
"M_svy_age_youth","PUBLISHED","EUR","CHE","15-15","","","",""
"M_svy_age_youth","PUBLISHED","EUR","MKD","15-15","","","",""
"M_svy_age_youth","PUBLISHED","EUR","GBR","15-15","","","","Data representative of England only."
"M_svy_age_youth","PUBLISHED","EUR","BGR","15-16","","","",""
"M_svy_age_youth","PUBLISHED","EUR","MCO","15-16","","","",""
"M_svy_age_youth","PUBLISHED","EUR","SWE","15-16","","","",""
"M_svy_age_youth","PUBLISHED","EUR","ISL","16-18","","","",""
"M_svy_age_youth","PUBLISHED","AMR","BRA","9th-grade","","","",""
"M_svy_age_youth","PUBLISHED","AMR","CRI","Grade 7-11","","","",""
"M_svy_age_youth","PUBLISHED","AMR","CAN","Grades 6-9","","","",""
"M_svy_age_youth","PUBLISHED","WPR","AUS","12-15","","","",""
"M_svy_age_youth","PUBLISHED","EUR","DEU","12-17","","","",""
"M_svy_age_youth","PUBLISHED","EMR","IRN","6-18","","","",""
"M_svy_age_youth","PUBLISHED","EUR","LUX","11-18","","","",""
"M_svy_age_youth","PUBLISHED","EUR","NLD","10-19","","","",""
"M_svy_age_youth","PUBLISHED","AMR","USA","High school","","","",""
