"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","SEX","Display Value","Numeric","Low","High","Comments"
"MH_12","PUBLISHED","2000","EMR","AFG","FMLE","1.7","1.70000","","",""
"MH_12","PUBLISHED","2000","EMR","AFG","BTSX","8.1","8.10000","","",""
"MH_12","PUBLISHED","2000","EMR","AFG","MLE","14.3","14.30000","","",""
"MH_12","PUBLISHED","2010","EMR","AFG","FMLE","2.1","2.10000","","",""
"MH_12","PUBLISHED","2010","EMR","AFG","BTSX","7.4","7.40000","","",""
"MH_12","PUBLISHED","2010","EMR","AFG","MLE","12.5","12.50000","","",""
"MH_12","PUBLISHED","2015","EMR","AFG","FMLE","2.1","2.10000","","",""
"MH_12","PUBLISHED","2015","EMR","AFG","BTSX","6.6","6.60000","","",""
"MH_12","PUBLISHED","2015","EMR","AFG","MLE","10.9","10.90000","","",""
"MH_12","PUBLISHED","2016","EMR","AFG","FMLE","2.1","2.10000","","",""
"MH_12","PUBLISHED","2016","EMR","AFG","BTSX","6.4","6.40000","","",""
"MH_12","PUBLISHED","2016","EMR","AFG","MLE","10.6","10.60000","","",""
"MH_12","PUBLISHED","2000","AFR","AGO","FMLE","7.2","7.20000","","",""
"MH_12","PUBLISHED","2000","AFR","AGO","BTSX","13.9","13.90000","","",""
"MH_12","PUBLISHED","2000","AFR","AGO","MLE","21.9","21.90000","","",""
"MH_12","PUBLISHED","2010","AFR","AGO","FMLE","5.1","5.10000","","",""
"MH_12","PUBLISHED","2010","AFR","AGO","BTSX","10.4","10.40000","","",""
"MH_12","PUBLISHED","2010","AFR","AGO","MLE","16.7","16.70000","","",""
"MH_12","PUBLISHED","2015","AFR","AGO","FMLE","4.7","4.70000","","",""
"MH_12","PUBLISHED","2015","AFR","AGO","BTSX","9.3","9.30000","","",""
"MH_12","PUBLISHED","2015","AFR","AGO","MLE","14.8","14.80000","","",""
"MH_12","PUBLISHED","2016","AFR","AGO","FMLE","4.6","4.60000","","",""
"MH_12","PUBLISHED","2016","AFR","AGO","BTSX","8.9","8.90000","","",""
"MH_12","PUBLISHED","2016","AFR","AGO","MLE","14","14.00000","","",""
