"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","EDUCATIONLEVEL","RESIDENCEAREATYPE","WEALTHQUINTILE","DHSMICSGEOREGION","WEALTHDECILE","Display Value","Numeric","Low","High","Comments"
"sba5","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","","ARMDHS201009","","100.0 [100.0-100.0]","100.00000","100.00000","100.00000",""
"sba5","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","","ARMDHS201010","","100.0 [100.0-100.0]","100.00000","100.00000","100.00000",""
"sba5","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","","ARMDHS201011","","99.7 [97.5-100.0]","100.00000","97.00000","100.00000",""
"sba5","EQ_DHS","PUBLISHED","2015","EUR","ARM","","","","ARMDHS201510","","99.0 [93.9-99.8]","99.00000","94.00000","100.00000",""
"sba5","EQ_DHS","PUBLISHED","2015","EUR","ARM","","","","ARMDHS201511","","100.0 [100.0-100.0]","100.00000","100.00000","100.00000",""
"sba5","EQ_DHS","PUBLISHED","2006","EUR","AZE","","","","AZEDHS200601","","98.3 [94.5-99.5]","98.00000","95.00000","99.00000",""
"sba5","EQ_DHS","PUBLISHED","1999","SEAR","BGD","","","","BGDDHS199901","","10.6 [7.7-14.3]","11.00000","8.00000","14.00000",""
"sba5","EQ_DHS","PUBLISHED","2004","SEAR","BGD","","","","BGDDHS200402","","11.5 [9.0-14.5]","11.00000","9.00000","15.00000",""
"sba5","EQ_DHS","PUBLISHED","2004","SEAR","BGD","","","","BGDDHS200404","","20.4 [16.4-25.0]","20.00000","16.00000","25.00000",""
"sba5","EQ_DHS","PUBLISHED","2004","SEAR","BGD","","","","BGDDHS200405","","10.5 [8.2-13.3]","11.00000","8.00000","13.00000",""
"sba5","EQ_DHS","PUBLISHED","2011","SEAR","BGD","","","","BGDDHS201105","","27.0 [22.9-31.6]","27.00000","23.00000","32.00000",""
"sba5","EQ_DHS","PUBLISHED","2011","SEAR","BGD","","","","BGDDHS201106","","25.2 [21.5-29.3]","25.00000","22.00000","29.00000",""
"sba5","EQ_MICS","PUBLISHED","2012","SEAR","BGD","","","","BGDMICS201202","","No data","","","","Not available."
"sba5","EQ_MICS","PUBLISHED","2012","SEAR","BGD","","","","BGDMICS201204","","No data","","","","Not available."
"sba5","EQ_MICS","PUBLISHED","2012","SEAR","BGD","","","","BGDMICS201205","","No data","","","","Not available."
"sba5","EQ_DHS","PUBLISHED","2014","SEAR","BGD","","","","BGDDHS201401","","No data","","","","Not available."
"sba5","EQ_DHS","PUBLISHED","2014","SEAR","BGD","","","","BGDDHS201402","","No data","","","","Not available."
"sba5","EQ_MICS","PUBLISHED","2005","EUR","BLR","","","","BLRMICS200502","","No data","","","","Not available."
"sba5","EQ_MICS","PUBLISHED","2005","EUR","BLR","","","","BLRMICS200503","","No data","","","","Not available."
"sba5","EQ_MICS","PUBLISHED","2006","AMR","BLZ","","","","BLZMICS200606","","No data","","","","Not available."
"sba5","EQ_MICS","PUBLISHED","2011","AMR","BLZ","","","","BLZMICS201101","","No data","","","","Not available."
"sba5","EQ_DHS","PUBLISHED","1996","AFR","BEN","","","","BENDHS199604","","No data","","","","Not available."
"sba5","EQ_DHS","PUBLISHED","1996","AFR","BEN","","","","BENDHS199605","","No data","","","","Not available."
"sba5","EQ_DHS","PUBLISHED","2006","AFR","BEN","","","","BENDHS200612","","94.0 [91.4-95.9]","94.00000","91.00000","96.00000",""
"sba5","EQ_DHS","PUBLISHED","2011","AFR","BEN","","","","BENDHS201106","","86.3 [80.5-90.6]","86.00000","81.00000","91.00000",""
"sba5","EQ_DHS","PUBLISHED","2011","AFR","BEN","","","","BENDHS201107","","73.9 [64.5-81.5]","74.00000","65.00000","81.00000",""
"sba5","EQ_MICS","PUBLISHED","2014","AFR","BEN","","","","BENMICS201401","","No data","","","","Not available."
"sba5","EQ_DHS","PUBLISHED","2017","AFR","BEN","","","","BENDHS201707","","78.5 [68.6-86.0]","79.00000","69.00000","86.00000",""
"sba5","EQ_DHS","PUBLISHED","2017","AFR","BEN","","","","BENDHS201709","","84.5 [76.4-90.1]","84.00000","76.00000","90.00000",""
"sba5","EQ_DHS","PUBLISHED","2017","AFR","BEN","","","","BENDHS201710","","97.8 [96.4-98.6]","98.00000","96.00000","99.00000",""
"sba5","EQ_MICS","PUBLISHED","2010","SEAR","BTN","","","","BTNMICS201010","","No data","","","","Not available."
"sba5","EQ_MICS","PUBLISHED","2010","SEAR","BTN","","","","BTNMICS201012","","No data","","","","Not available."
"sba5","EQ_MICS","PUBLISHED","2010","SEAR","BTN","","","","BTNMICS201013","","No data","","","","Not available."
"sba5","EQ_DHS","PUBLISHED","1994","AMR","BOL","","","","BOLDHS199401","","No data","","","","Not available."
"sba5","EQ_DHS","PUBLISHED","1994","AMR","BOL","","","","BOLDHS199403","","No data","","","","Not available."
"sba5","EQ_DHS","PUBLISHED","1998","AMR","BOL","","","","BOLDHS199805","","40.8 [36.5-45.3]","41.00000","36.00000","45.00000",""
"sba5","EQ_DHS","PUBLISHED","1998","AMR","BOL","","","","BOLDHS199805","","No data","","","","Not available."
"sba5","EQ_DHS","PUBLISHED","1998","AMR","BOL","","","","BOLDHS199806","","65.3 [60.7-69.7]","65.00000","61.00000","70.00000",""
"sba5","EQ_DHS","PUBLISHED","2003","AMR","BOL","","","","BOLDHS200304","","No data","","","","Not available."
"sba5","EQ_DHS","PUBLISHED","2003","AMR","BOL","","","","BOLDHS200304","","58.4 [52.9-63.7]","58.00000","53.00000","64.00000",""
"sba5","EQ_DHS","PUBLISHED","2008","AMR","BOL","","","","BOLDHS200802","","61.6 [57.5-65.6]","62.00000","57.00000","66.00000",""
"sba5","EQ_DHS","PUBLISHED","2008","AMR","BOL","","","","BOLDHS200803","","67.1 [61.4-72.3]","67.00000","61.00000","72.00000",""
"sba5","EQ_MICS","PUBLISHED","2000","EUR","BIH","","","","BIHMICS200001","","No data","","","","Not available."
"sba5","EQ_MICS","PUBLISHED","2006","EUR","BIH","","","","BIHMICS200602","","No data","","","","Not available."
"sba5","EQ_MICS","PUBLISHED","2006","EUR","BIH","","","","BIHMICS200603","","No data","","","","Not available."
"sba5","EQ_MICS","PUBLISHED","2000","AFR","BWA","","","","BWAMICS200007","","No data","","","","Not available."
"sba5","EQ_MICS","PUBLISHED","2000","AFR","BWA","","","","BWAMICS200008","","No data","","","","Not available."
"sba5","EQ_MICS","PUBLISHED","2000","AFR","BWA","","","","BWAMICS200010","","No data","","","","Not available."
"sba5","EQ_DHS","PUBLISHED","1992","AFR","BFA","","","","BFADHS199202","","No data","","","","Not available."
"sba5","EQ_DHS","PUBLISHED","1998","AFR","BFA","","","","BFADHS199803","","31.1 [25.3-37.6]","31.00000","25.00000","38.00000",""
"sba5","EQ_DHS","PUBLISHED","1998","AFR","BFA","","","","BFADHS199804","","27.7 [21.8-34.5]","28.00000","22.00000","34.00000",""
"sba5","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","BFADHS200306","","37.0 [25.6-50.1]","37.00000","26.00000","50.00000",""
"sba5","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","BFADHS200306","","No data","","","","Not available."
"sba5","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","BFADHS200307","","34.9 [23.8-47.9]","35.00000","24.00000","48.00000",""
"sba5","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","BFADHS200314","","22.5 [13.4-35.2]","23.00000","13.00000","35.00000",""
"sba5","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","BFAMICS200603","","No data","","","","Not available."
"sba5","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","BFAMICS200604","","No data","","","","Not available."
"sba5","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","BFAMICS200611","","No data","","","","Not available."
"sba5","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","BFAMICS200612","","No data","","","","Not available."
"sba5","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","BFAMICS200613","","No data","","","","Not available."
"sba5","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","BFAMICS200613","","No data","","","","Not available."
"sba5","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","BFADHS201005","","69.8 [57.4-79.9]","70.00000","57.00000","80.00000",""
"sba5","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","BFADHS201005","","No data","","","","Not available."
"sba5","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","BFADHS201006","","No data","","","","Not available."
"sba5","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","BFADHS201014","","No data","","","","Not available."
"sba5","EQ_MICS","PUBLISHED","2000","AFR","BDI","","","","BDIMICS200001","","No data","","","","Not available."
"sba5","EQ_DHS","PUBLISHED","2016","AFR","BDI","","","","BDIDHS201605","","86.4 [80.3-90.8]","86.00000","80.00000","91.00000",""
"sba5","EQ_DHS","PUBLISHED","2016","AFR","BDI","","","","BDIDHS201606","","86.5 [80.3-90.9]","86.00000","80.00000","91.00000",""
"sba5","EQ_DHS","PUBLISHED","2016","AFR","BDI","","","","BDIDHS201608","","87.8 [83.1-91.3]","88.00000","83.00000","91.00000",""
"sba5","EQ_RHS","PUBLISHED","1998","AFR","CPV","","","","CPVRHS199801","","33.7 [25.6-42.9]","34.00000","26.00000","43.00000",""
"sba5","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","KHMDHS200008","","53.0 [44.9-61.0]","53.00000","45.00000","61.00000",""
"sba5","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","KHMDHS200009","","30.6 [24.2-37.7]","31.00000","24.00000","38.00000",""
"sba5","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","KHMDHS200011","","18.7 [4.0-55.7]","19.00000","4.00000","56.00000",""
"sba5","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","","KHMDHS200501","","33.1 [22.5-45.8]","33.00000","22.00000","46.00000",""
"sba5","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","","KHMDHS200503","","37.2 [27.6-47.8]","37.00000","28.00000","48.00000",""
"sba5","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","","KHMDHS200517","","57.0 [45.2-68.1]","57.00000","45.00000","68.00000",""
"sba5","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","","KHMDHS200518","","13.0 [9.4-17.8]","13.00000","9.00000","18.00000",""
"sba5","EQ_DHS","PUBLISHED","2010","WPR","KHM","","","","KHMDHS201006","","87.0 [80.3-91.6]","87.00000","80.00000","92.00000",""
"sba5","EQ_DHS","PUBLISHED","2010","WPR","KHM","","","","KHMDHS201008","","98.8 [97.3-99.4]","99.00000","97.00000","99.00000",""
"sba5","EQ_DHS","PUBLISHED","2010","WPR","KHM","","","","KHMDHS201009","","59.2 [48.8-68.9]","59.00000","49.00000","69.00000",""
"sba5","EQ_DHS","PUBLISHED","2014","WPR","KHM","","","","KHMDHS201413","","97.4 [94.4-98.8]","97.00000","94.00000","99.00000",""
"sba5","EQ_DHS","PUBLISHED","2014","WPR","KHM","","","","KHMDHS201414","","88.7 [77.0-94.8]","89.00000","77.00000","95.00000",""
"sba5","EQ_DHS","PUBLISHED","2014","WPR","KHM","","","","KHMDHS201416","","90.5 [81.9-95.2]","90.00000","82.00000","95.00000",""
"sba5","EQ_DHS","PUBLISHED","1998","AFR","CMR","","","","CMRDHS199802","","No data","","","","Not available."
"sba5","EQ_DHS","PUBLISHED","1998","AFR","CMR","","","","CMRDHS199803","","No data","","","","Not available."
"sba5","EQ_MICS","PUBLISHED","2006","AFR","CMR","","","","CMRMICS200606","","No data","","","","Not available."
"sba5","EQ_MICS","PUBLISHED","2006","AFR","CMR","","","","CMRMICS200607","","No data","","","","Not available."
"sba5","EQ_MICS","PUBLISHED","2006","AFR","CMR","","","","CMRMICS200609","","No data","","","","Not available."
"sba5","EQ_DHS","PUBLISHED","2011","AFR","CMR","","","","CMRDHS201101","","47.4 [40.5-54.4]","47.00000","40.00000","54.00000",""
"sba5","EQ_DHS","PUBLISHED","2011","AFR","CMR","","","","CMRDHS201102","","78.5 [72.8-83.3]","78.00000","73.00000","83.00000",""
"sba5","EQ_MICS","PUBLISHED","2014","AFR","CMR","","","","CMRMICS201408","","No data","","","","Not available."
"sba5","EQ_MICS","PUBLISHED","2014","AFR","CMR","","","","CMRMICS201410","","No data","","","","Not available."
"sba5","EQ_MICS","PUBLISHED","2014","AFR","CMR","","","","CMRMICS201411","","No data","","","","Not available."
"sba5","EQ_DHS","PUBLISHED","2018","AFR","CMR","","","","CMRDHS201802","","No data","","","","Not available."
"sba5","EQ_DHS","PUBLISHED","2018","AFR","CMR","","","","CMRDHS201803","","No data","","","","Not available."
"sba5","EQ_MICS","PUBLISHED","2000","AFR","CAF","","","","CAFMICS200008","","No data","","","","Not available."
"sba5","EQ_MICS","PUBLISHED","2000","AFR","CAF","","","","CAFMICS200009","","No data","","","","Not available."
"sba5","EQ_MICS","PUBLISHED","2000","AFR","CAF","","","","CAFMICS200011","","No data","","","","Not available."
"sba5","EQ_MICS","PUBLISHED","2006","AFR","CAF","","","","CAFMICS200601","","No data","","","","Not available."
"sba5","EQ_MICS","PUBLISHED","2006","AFR","CAF","","","","CAFMICS200602","","No data","","","","Not available."
"sba5","EQ_MICS","PUBLISHED","2006","AFR","CAF","","","","CAFMICS200609","","No data","","","","Not available."
"sba5","EQ_MICS","PUBLISHED","2010","AFR","CAF","","","","CAFMICS201006","","No data","","","","Not available."
"sba5","EQ_MICS","PUBLISHED","2010","AFR","CAF","","","","CAFMICS201007","","No data","","","","Not available."
"sba5","EQ_MICS","PUBLISHED","2010","AFR","CAF","","","","CAFMICS201008","","No data","","","","Not available."
"sba5","EQ_MICS","PUBLISHED","2010","AFR","CAF","","","","CAFMICS201015","","No data","","","","Not available."
"sba5","EQ_MICS","PUBLISHED","2010","AFR","CAF","","","","CAFMICS201016","","No data","","","","Not available."
"sba5","EQ_DHS","PUBLISHED","1996","AFR","TCD","","","","TCDDHS199603","","4.8 [1.0-19.6]","5.00000","1.00000","20.00000",""
"sba5","EQ_DHS","PUBLISHED","1996","AFR","TCD","","","","TCDDHS199604","","13.0 [7.3-22.1]","13.00000","7.00000","22.00000",""
"sba5","EQ_DHS","PUBLISHED","2004","AFR","TCD","","","","TCDDHS200401","","4.5 [2.7-7.4]","4.00000","3.00000","7.00000",""
"sba5","EQ_DHS","PUBLISHED","2004","AFR","TCD","","","","TCDDHS200403","","10.6 [6.3-17.3]","11.00000","6.00000","17.00000",""
"sba5","EQ_DHS","PUBLISHED","2004","AFR","TCD","","","","TCDDHS200404","","5.5 [3.8-7.9]","5.00000","4.00000","8.00000",""
"sba5","EQ_MICS","PUBLISHED","2010","AFR","TCD","","","","TCDMICS201010","","No data","","","","Not available."
"sba5","EQ_MICS","PUBLISHED","2010","AFR","TCD","","","","TCDMICS201011","","No data","","","","Not available."
"sba5","EQ_DHS","PUBLISHED","2014","AFR","TCD","","","","TCDDHS201413","","32.8 [27.4-38.8]","33.00000","27.00000","39.00000",""
"sba5","EQ_DHS","PUBLISHED","2014","AFR","TCD","","","","TCDDHS201415","","17.9 [13.5-23.3]","18.00000","14.00000","23.00000",""
"sba5","EQ_DHS","PUBLISHED","2014","AFR","TCD","","","","TCDDHS201416","","26.4 [20.1-33.9]","26.00000","20.00000","34.00000",""
"sba5","EQ_DHS","PUBLISHED","1995","AMR","COL","","","","COLDHS199501","","81.1 [77.9-83.8]","81.00000","78.00000","84.00000",""
"sba5","EQ_DHS","PUBLISHED","1995","AMR","COL","","","","COLDHS199503","","87.1 [84.3-89.5]","87.00000","84.00000","89.00000",""
"sba5","EQ_DHS","PUBLISHED","1995","AMR","COL","","","","COLDHS199504","","74.1 [69.4-78.4]","74.00000","69.00000","78.00000",""
"sba5","EQ_DHS","PUBLISHED","2005","AMR","COL","","","","COLDHS200501","","88.3 [86.6-89.9]","88.00000","87.00000","90.00000",""
"sba5","EQ_DHS","PUBLISHED","2010","AMR","COL","","","","COLDHS201003","","95.2 [94.0-96.2]","95.00000","94.00000","96.00000",""
"sba5","EQ_DHS","PUBLISHED","2010","AMR","COL","","","","COLDHS201004","","88.7 [86.1-90.8]","89.00000","86.00000","91.00000",""
"sba5","EQ_DHS","PUBLISHED","2012","AFR","COM","","","","COMDHS201202","","76.0 [71.6-80.0]","76.00000","72.00000","80.00000",""
"sba5","EQ_DHS","PUBLISHED","2012","AFR","COM","","","","COMDHS201203","","91.8 [89.0-93.9]","92.00000","89.00000","94.00000",""
"sba5","EQ_DHS","PUBLISHED","2005","AFR","COG","","","","COGDHS200503","","79.7 [72.3-85.5]","80.00000","72.00000","85.00000",""
"sba5","EQ_DHS","PUBLISHED","2005","AFR","COG","","","","COGDHS200503","","No data","","","","Not available."
"sba5","EQ_DHS","PUBLISHED","2005","AFR","COG","","","","COGDHS200504","","No data","","","","Not available."
"sba5","EQ_DHS","PUBLISHED","2011","AFR","COG","","","","COGDHS201107","","91.4 [85.7-95.0]","91.00000","86.00000","95.00000",""
"sba5","EQ_DHS","PUBLISHED","2011","AFR","COG","","","","COGDHS201108","","No data","","","","Not available."
"sba5","EQ_DHS","PUBLISHED","2011","AFR","COG","","","","COGDHS201109","","No data","","","","Not available."
"sba5","EQ_MICS","PUBLISHED","2014","AFR","COG","","","","COGMICS201401","","No data","","","","Not available."
"sba5","EQ_MICS","PUBLISHED","2014","AFR","COG","","","","COGMICS201401","","No data","","","","Not available."
"sba5","EQ_MICS","PUBLISHED","2014","AFR","COG","","","","COGMICS201409","","No data","","","","Not available."
"sba5","EQ_MICS","PUBLISHED","2014","AFR","COG","","","","COGMICS201409","","No data","","","","Not available."
"sba5","EQ_DHS","PUBLISHED","1994","AFR","CIV","","","","CIVDHS199401","","No data","","","","Not available."
"sba5","EQ_DHS","PUBLISHED","1998","AFR","CIV","","","","CIVDHS199801","","No data","","","","Not available."
"sba5","EQ_DHS","PUBLISHED","1998","AFR","CIV","","","","CIVDHS199802","","75.6 [69.6-80.8]","76.00000","70.00000","81.00000",""
"sba5","EQ_DHS","PUBLISHED","1998","AFR","CIV","","","","CIVDHS199803","","32.1 [24.0-41.5]","32.00000","24.00000","41.00000",""
"sba5","EQ_MICS","PUBLISHED","2006","AFR","CIV","","","","CIVMICS200605","","No data","","","","Not available."
"sba5","EQ_MICS","PUBLISHED","2006","AFR","CIV","","","","CIVMICS200606","","No data","","","","Not available."
"sba5","EQ_MICS","PUBLISHED","2006","AFR","CIV","","","","CIVMICS200607","","No data","","","","Not available."
"sba5","EQ_DHS","PUBLISHED","2011","AFR","CIV","","","","CIVDHS201105","","No data","","","","Not available."
"sba5","EQ_DHS","PUBLISHED","2011","AFR","CIV","","","","CIVDHS201106","","No data","","","","Not available."
"sba5","EQ_DHS","PUBLISHED","2011","AFR","CIV","","","","CIVDHS201107","","26.7 [19.0-36.1]","27.00000","19.00000","36.00000",""
"sba5","EQ_MICS","PUBLISHED","2016","AFR","CIV","","","","CIVMICS201605","","No data","","","","Not available."
"sba5","EQ_MICS","PUBLISHED","2016","AFR","CIV","","","","CIVMICS201606","","No data","","","","Not available."
"sba5","EQ_MICS","PUBLISHED","2016","AFR","CIV","","","","CIVMICS201607","","No data","","","","Not available."
"sba5","EQ_MICS","PUBLISHED","2001","AFR","COD","","","","CODMICS200102","","No data","","","","Not available."
"sba5","EQ_MICS","PUBLISHED","2001","AFR","COD","","","","CODMICS200103","","No data","","","","Not available."
"sba5","EQ_MICS","PUBLISHED","2001","AFR","COD","","","","CODMICS200105","","No data","","","","Not available."
"sba5","EQ_DHS","PUBLISHED","2007","AFR","COD","","","","CODDHS200706","","86.7 [75.0-93.4]","87.00000","75.00000","93.00000",""
"sba5","EQ_DHS","PUBLISHED","2007","AFR","COD","","","","CODDHS200707","","No data","","","","Not available."
"sba5","EQ_DHS","PUBLISHED","2007","AFR","COD","","","","CODDHS200707","","69.4 [61.0-76.7]","69.00000","61.00000","77.00000",""
"sba5","EQ_MICS","PUBLISHED","2010","AFR","COD","","","","CODMICS201006","","No data","","","","Not available."
"sba5","EQ_MICS","PUBLISHED","2010","AFR","COD","","","","CODMICS201007","","No data","","","","Not available."
"sba5","EQ_MICS","PUBLISHED","2010","AFR","COD","","","","CODMICS201008","","No data","","","","Not available."
"sba5","EQ_DHS","PUBLISHED","2013","AFR","COD","","","","CODDHS201306","","No data","","","","Not available."
"sba5","EQ_DHS","PUBLISHED","2013","AFR","COD","","","","CODDHS201307","","63.7 [53.1-73.2]","64.00000","53.00000","73.00000",""
"sba5","EQ_DHS","PUBLISHED","2013","AFR","COD","","","","CODDHS201308","","86.6 [79.5-91.4]","87.00000","80.00000","91.00000",""
"sba5","EQ_DHS","PUBLISHED","1991","AMR","DOM","","","","DOMDHS199105","","No data","","","","Not available."
"sba5","EQ_DHS","PUBLISHED","1991","AMR","DOM","","","","DOMDHS199107","","No data","","","","Not available."
"sba5","EQ_DHS","PUBLISHED","1991","AMR","DOM","","","","DOMDHS199108","","No data","","","","Not available."
"sba5","EQ_DHS","PUBLISHED","1996","AMR","DOM","","","","DOMDHS199603","","98.1 [96.3-99.0]","98.00000","96.00000","99.00000",""
"sba5","EQ_DHS","PUBLISHED","1996","AMR","DOM","","","","DOMDHS199604","","94.1 [89.4-96.8]","94.00000","89.00000","97.00000",""
"sba5","EQ_DHS","PUBLISHED","1996","AMR","DOM","","","","DOMDHS199604","","No data","","","","Not available."
"sba5","EQ_DHS","PUBLISHED","1999","AMR","DOM","","","","DOMDHS199908","","100.0 [100.0-100.0]","100.00000","100.00000","100.00000","Attention - Estimate is based on 25-49 cases."
"sba5","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","DOMDHS200203","","No data","","","","Not available."
"sba5","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","DOMDHS200204","","95.7 [91.9-97.7]","96.00000","92.00000","98.00000",""
"sba5","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","DOMDHS200205","","No data","","","","Not available."
"sba5","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","DOMDHS200212","","No data","","","","Not available."
"sba5","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","DOMDHS200213","","96.4 [91.9-98.4]","96.00000","92.00000","98.00000",""
"sba5","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","DOMDHS200213","","No data","","","","Not available."
"sba5","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","DOMDHS200220","","No data","","","","Not available."
"sba5","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","DOMDHS200220","","96.7 [93.3-98.4]","97.00000","93.00000","98.00000",""
"sba5","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","DOMDHS200221","","No data","","","","Not available."
"sba5","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","DOMDHS200228","","No data","","","","Not available."
"sba5","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","DOMDHS200229","","99.3 [97.2-99.8]","99.00000","97.00000","100.00000",""
"sba5","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","DOMDHS200230","","No data","","","","Not available."
"sba5","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","DOMDHS200703","","No data","","","","Not available."
"sba5","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","DOMDHS200704","","No data","","","","Not available."
"sba5","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","DOMDHS200705","","93.8 [88.8-96.6]","94.00000","89.00000","97.00000",""
"sba5","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","DOMDHS200712","","98.1 [93.6-99.5]","98.00000","94.00000","99.00000",""
"sba5","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","DOMDHS200712","","No data","","","","Not available."
"sba5","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","DOMDHS200713","","No data","","","","Not available."
"sba5","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","DOMDHS200720","","98.8 [96.5-99.6]","99.00000","97.00000","100.00000",""
"sba5","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","DOMDHS200721","","No data","","","","Not available."
"sba5","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","DOMDHS200729","","98.6 [96.6-99.5]","99.00000","97.00000","99.00000",""
"sba5","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","DOMDHS200729","","No data","","","","Not available."
"sba5","EQ_DHS","PUBLISHED","2013","AMR","DOM","","","","DOMDHS201304","","No data","","","","Not available."
"sba5","EQ_DHS","PUBLISHED","2013","AMR","DOM","","","","DOMDHS201305","","No data","","","","Not available."
"sba5","EQ_DHS","PUBLISHED","2013","AMR","DOM","","","","DOMDHS201305","","95.8 [92.9-97.6]","96.00000","93.00000","98.00000",""
"sba5","EQ_RHS","PUBLISHED","1994","AMR","ECU","","","","ECURHS199413","","34.0 [25.2-43.9]","34.00000","25.00000","44.00000",""
"sba5","EQ_RHS","PUBLISHED","1994","AMR","ECU","","","","ECURHS199414","","57.4 [50.9-63.6]","57.00000","51.00000","64.00000",""
"sba5","EQ_RHS","PUBLISHED","2004","AMR","ECU","","","","ECURHS200404","","No data","","","","Not available."
