"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","ALCOHOLTYPE","Display Value","Numeric","Low","High","Comments"
"SA_0000001541_ARCHIVED","PUBLISHED","2012","WPR","AUS","SA_WINE","partial restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","EUR","AUT","SA_BEER","no restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","AFR","BWA","SA_BEER","no restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","AFR","CPV","SA_BEER","no restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","AFR","TCD","SA_WINE","no restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","AMR","CHL","SA_BEER","no restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","EUR","CYP","SA_SPIRITS","no restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","EMR","EGY","SA_BEER","ban","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","EMR","EGY","SA_SPIRITS","ban","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","AFR","GMB","SA_SPIRITS","no restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","AFR","GHA","SA_SPIRITS","no restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","EUR","HUN","SA_SPIRITS","no restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","SEAR","IDN","SA_BEER","ban","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","SEAR","IDN","SA_SPIRITS","ban","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","EMR","JOR","SA_WINE","ban","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","AFR","KEN","SA_SPIRITS","partial restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","WPR","KIR","SA_WINE","ban","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","AFR","MDG","SA_BEER","no restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","AFR","MDG","SA_SPIRITS","no restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","AMR","MEX","SA_BEER","partial restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","EUR","MCO","SA_WINE","no restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","WPR","MNG","SA_BEER","no restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","EUR","NLD","SA_WINE","no restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","AMR","NIC","SA_BEER","no restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","AMR","NIC","SA_SPIRITS","no restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","AMR","PAN","SA_BEER","no restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","AMR","PAN","SA_SPIRITS","no restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","AMR","PRY","SA_WINE","ban","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","AMR","PER","SA_BEER","voluntary/self-regulated","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","EUR","MDA","SA_SPIRITS","ban","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","EUR","ROU","SA_WINE","no restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","AMR","KNA","SA_WINE","no restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","EUR","SRB","SA_BEER","ban","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","EUR","SRB","SA_SPIRITS","ban","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","WPR","SGP","SA_BEER","no restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","SEAR","LKA","SA_WINE","ban","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","EMR","SDN","SA_BEER","ban","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","AFR","SWZ","SA_WINE","no restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","AFR","TGO","SA_BEER","no restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","AFR","TGO","SA_SPIRITS","no restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","AMR","TTO","SA_BEER","no restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","AMR","TTO","SA_SPIRITS","no restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","EUR","GBR","SA_WINE","no restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","AFR","TZA","SA_BEER","no restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","EUR","UZB","SA_BEER","no restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","EMR","LBY","SA_SPIRITS","","","","","missing data"
"SA_0000001541_ARCHIVED","PUBLISHED","2012","EUR","AND","SA_SPIRITS","no restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","AFR","AGO","SA_BEER","no restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","AMR","BOL","SA_SPIRITS","no restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","EUR","BIH","SA_SPIRITS","no restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","AFR","BFA","SA_WINE","no restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","AFR","BFA","SA_SPIRITS","no restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","AFR","CAF","SA_WINE","no restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","AFR","COG","SA_WINE","no restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","AMR","SLV","SA_BEER","no restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","AFR","GHA","SA_BEER","no restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","AFR","GIN","SA_SPIRITS","no restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","AFR","GNB","SA_SPIRITS","no restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","EUR","ISL","SA_WINE","ban","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","EUR","ISL","SA_SPIRITS","ban","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","EUR","ISR","SA_SPIRITS","ban","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","EUR","KAZ","SA_WINE","voluntary/self-regulated","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","AFR","KEN","SA_WINE","partial restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","EUR","LVA","SA_WINE","partial restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","EUR","LUX","SA_BEER","no restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","EUR","LUX","SA_WINE","no restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","EUR","MLT","SA_BEER","no restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","AMR","MEX","SA_SPIRITS","partial restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","WPR","FSM","SA_BEER","partial restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","AFR","MOZ","SA_SPIRITS","no restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","SEAR","MMR","SA_BEER","no restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","EUR","NLD","SA_SPIRITS","no restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","WPR","NZL","SA_SPIRITS","partial restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","EUR","PRT","SA_WINE","no restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","EUR","RUS","SA_WINE","no restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","EUR","SMR","SA_BEER","no restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","EUR","SMR","SA_WINE","no restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","AFR","SLE","SA_WINE","no restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","EUR","SVN","SA_SPIRITS","no restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","AMR","SUR","SA_BEER","no restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","SEAR","THA","SA_BEER","ban","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","WPR","TON","SA_SPIRITS","no restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","WPR","TUV","SA_WINE","no restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","WPR","TUV","SA_SPIRITS","no restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","AMR","USA","SA_WINE","no restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","AMR","USA","SA_SPIRITS","no restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","WPR","VNM","SA_WINE","no restriction","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","EMR","YEM","SA_WINE","ban","","","",""
"SA_0000001541_ARCHIVED","PUBLISHED","2012","EMR","KWT","SA_WINE","","","","","missing data"
"SA_0000001541_ARCHIVED","PUBLISHED","2012","EMR","KWT","SA_SPIRITS","","","","","missing data"
"SA_0000001541_ARCHIVED","PUBLISHED","2012","EMR","QAT","SA_WINE","","","","","missing data"
