"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","ADVERTISINGTYPE","Display Value","Numeric","Low","High","Comments"
"SA_0000001507","PUBLISHED","2016","AFR","MLI","SA_BEER_ADS","no restriction","","","",""
"SA_0000001507","PUBLISHED","2016","AFR","NGA","SA_SPIRITS_ADS","no restriction","","","",""
"SA_0000001507","PUBLISHED","2016","AFR","SYC","SA_BEER_ADS","ban","","","",""
"SA_0000001507","PUBLISHED","2016","AFR","UGA","SA_SPIRITS_ADS","voluntary/self-restricted","","","",""
"SA_0000001507","PUBLISHED","2016","AFR","SLE","SA_SPIRITS_ADS","no restriction","","","",""
"SA_0000001507","PUBLISHED","2016","AMR","ATG","SA_BEER_ADS","no restriction","","","",""
"SA_0000001507","PUBLISHED","2016","AMR","BHS","SA_WINE_ADS","no restriction","","","",""
"SA_0000001507","PUBLISHED","2016","AFR","TGO","SA_BEER_ADS","voluntary/self-restricted","","","",""
"SA_0000001507","PUBLISHED","2016","AMR","CAN","SA_WINE_ADS","partial restriction content","","","",""
"SA_0000001507","PUBLISHED","2016","AMR","CRI","SA_BEER_ADS","partial restriction time/content","","","",""
"SA_0000001507","PUBLISHED","2016","AMR","SLV","SA_BEER_ADS","partial restriction time","","","",""
"SA_0000001507","PUBLISHED","2016","AMR","GTM","SA_WINE_ADS","no restriction","","","",""
"SA_0000001507","PUBLISHED","2016","AMR","MEX","SA_WINE_ADS","partial restriction time/content","","","",""
"SA_0000001507","PUBLISHED","2016","AMR","KNA","SA_WINE_ADS","no restriction","","","",""
"SA_0000001507","PUBLISHED","2016","AMR","USA","SA_WINE_ADS","voluntary/self-restricted","","","",""
"SA_0000001507","PUBLISHED","2016","EMR","LBY","SA_SPIRITS_ADS","ban","","","",""
"SA_0000001507","PUBLISHED","2016","EMR","IRN","SA_SPIRITS_ADS","ban","","","",""
"SA_0000001507","PUBLISHED","2016","AMR","VEN","SA_SPIRITS_ADS","ban","","","",""
"SA_0000001507","PUBLISHED","2016","EMR","PAK","SA_WINE_ADS","ban","","","",""
"SA_0000001507","PUBLISHED","2016","EUR","ARM","SA_BEER_ADS","ban","","","",""
"SA_0000001507","PUBLISHED","2016","EUR","DEU","SA_BEER_ADS","partial restriction time/content","","","",""
"SA_0000001507","PUBLISHED","2016","EUR","GRC","SA_SPIRITS_ADS","voluntary/self-restricted","","","",""
"SA_0000001507","PUBLISHED","2016","EUR","AUT","SA_SPIRITS_ADS","ban","","","",""
"SA_0000001507","PUBLISHED","2016","EUR","ISR","SA_BEER_ADS","partial restriction time/content","","","",""
"SA_0000001507","PUBLISHED","2016","EUR","ITA","SA_SPIRITS_ADS","partial restriction time/content","","","",""
"SA_0000001507","PUBLISHED","2016","EUR","KAZ","SA_WINE_ADS","ban","","","",""
"SA_0000001507","PUBLISHED","2016","EUR","BGR","SA_SPIRITS_ADS","partial restriction time/place/content","","","",""
"SA_0000001507","PUBLISHED","2016","EUR","LTU","SA_BEER_ADS","ban","","","",""
"SA_0000001507","PUBLISHED","2016","EUR","DNK","SA_BEER_ADS","partial restriction content","","","",""
"SA_0000001507","PUBLISHED","2016","EUR","BIH","SA_BEER_ADS","partial restriction time/content","","","",""
"SA_0000001507","PUBLISHED","2016","EUR","EST","SA_SPIRITS_ADS","ban","","","",""
"SA_0000001507","PUBLISHED","2016","EUR","MLT","SA_WINE_ADS","partial restriction time/content","","","",""
"SA_0000001507","PUBLISHED","2016","EUR","NLD","SA_BEER_ADS","partial restriction time","","","",""
"SA_0000001507","PUBLISHED","2016","EUR","ROU","SA_BEER_ADS","partial restriction content","","","",""
"SA_0000001507","PUBLISHED","2016","EUR","POL","SA_WINE_ADS","partial restriction time","","","",""
"SA_0000001507","PUBLISHED","2016","EUR","SMR","SA_WINE_ADS","no restriction","","","",""
"SA_0000001507","PUBLISHED","2016","EUR","SVN","SA_BEER_ADS","partial restriction time/place/content","","","",""
"SA_0000001507","PUBLISHED","2016","EUR","SWE","SA_WINE_ADS","ban","","","",""
"SA_0000001507","PUBLISHED","2016","EUR","TKM","SA_WINE_ADS","ban","","","",""
"SA_0000001507","PUBLISHED","2016","SEAR","BTN","SA_WINE_ADS","ban","","","",""
"SA_0000001507","PUBLISHED","2016","SEAR","MMR","SA_WINE_ADS","ban","","","",""
"SA_0000001507","PUBLISHED","2016","SEAR","LKA","SA_SPIRITS_ADS","ban","","","",""
"SA_0000001507","PUBLISHED","2016","WPR","AUS","SA_WINE_ADS","partial restriction time/place/content","","","",""
"SA_0000001507","PUBLISHED","2016","WPR","KHM","SA_SPIRITS_ADS","ban","","","",""
"SA_0000001507","PUBLISHED","2016","WPR","KIR","SA_SPIRITS_ADS","no restriction","","","",""
"SA_0000001507","PUBLISHED","2016","WPR","MHL","SA_WINE_ADS","no restriction","","","",""
"SA_0000001507","PUBLISHED","2016","WPR","MNG","SA_SPIRITS_ADS","ban","","","",""
"SA_0000001507","PUBLISHED","2016","WPR","VUT","SA_WINE_ADS","no restriction","","","",""
"SA_0000001507","PUBLISHED","2016","WPR","SGP","SA_BEER_ADS","voluntary/self-restricted","","","",""
"SA_0000001507","PUBLISHED","2016","AFR","KEN","SA_BEER_ADS","partial restriction time/content","","","",""
"SA_0000001507","PUBLISHED","2016","AFR","LSO","SA_SPIRITS_ADS","no restriction","","","",""
"SA_0000001507","PUBLISHED","2016","AFR","DZA","SA_WINE_ADS","ban","","","",""
"SA_0000001507","PUBLISHED","2016","AFR","TCD","SA_SPIRITS_ADS","ban","","","",""
"SA_0000001507","PUBLISHED","2016","AFR","BDI","SA_WINE_ADS","no restriction","","","",""
"SA_0000001507","PUBLISHED","2016","AFR","LBR","SA_SPIRITS_ADS","no restriction","","","",""
"SA_0000001507","PUBLISHED","2016","AFR","NGA","SA_BEER_ADS","no restriction","","","",""
"SA_0000001507","PUBLISHED","2016","AFR","RWA","SA_SPIRITS_ADS","no restriction","","","",""
"SA_0000001507","PUBLISHED","2016","AFR","GNQ","SA_SPIRITS_ADS","partial restriction time/content","","","",""
"SA_0000001507","PUBLISHED","2016","AFR","GHA","SA_SPIRITS_ADS","partial restriction content","","","",""
"SA_0000001507","PUBLISHED","2016","AFR","MRT","SA_BEER_ADS","ban","","","",""
"SA_0000001507","PUBLISHED","2016","AFR","MUS","SA_SPIRITS_ADS","ban","","","",""
"SA_0000001507","PUBLISHED","2016","AFR","SLE","SA_BEER_ADS","no restriction","","","",""
"SA_0000001507","PUBLISHED","2016","AFR","SLE","SA_WINE_ADS","no restriction","","","",""
"SA_0000001507","PUBLISHED","2016","AFR","ZAF","SA_SPIRITS_ADS","voluntary/self-restricted","","","",""
"SA_0000001507","PUBLISHED","2016","AFR","UGA","SA_BEER_ADS","voluntary/self-restricted","","","",""
"SA_0000001507","PUBLISHED","2016","AFR","UGA","SA_WINE_ADS","voluntary/self-restricted","","","",""
"SA_0000001507","PUBLISHED","2016","AFR","TZA","SA_SPIRITS_ADS","no restriction","","","",""
"SA_0000001507","PUBLISHED","2016","AMR","BRA","SA_BEER_ADS","voluntary/self-restricted","","","",""
"SA_0000001507","PUBLISHED","2016","AMR","BRA","SA_WINE_ADS","voluntary/self-restricted","","","",""
"SA_0000001507","PUBLISHED","2016","AMR","BHS","SA_SPIRITS_ADS","ban","","","",""
"SA_0000001507","PUBLISHED","2016","AMR","ARG","SA_BEER_ADS","partial restriction content","","","",""
"SA_0000001507","PUBLISHED","2016","AMR","ARG","SA_WINE_ADS","partial restriction content","","","",""
"SA_0000001507","PUBLISHED","2016","AMR","CAN","SA_SPIRITS_ADS","partial restriction content","","","",""
"SA_0000001507","PUBLISHED","2016","AMR","GRD","SA_WINE_ADS","no restriction","","","",""
"SA_0000001507","PUBLISHED","2016","AMR","GRD","SA_BEER_ADS","no restriction","","","",""
"SA_0000001507","PUBLISHED","2016","AMR","PER","SA_BEER_ADS","voluntary/self-restricted","","","",""
