"GHO","PUBLISHSTATE","YEAR","REGION","WORLDBANKINCOMEGROUP","COUNTRY","Display Value","Numeric","Low","High","Comments"
"ANEMIANPW","PUBLISHED","2014","AFR","","DZA","34.1 [16.0-56.9]","34.05280","16.04020","56.89020",""
"ANEMIANPW","PUBLISHED","2015","AFR","","DZA","34.7 [15.3-58.7]","34.72150","15.33770","58.67370",""
"ANEMIANPW","PUBLISHED","2013","AFR","","DZA","33.6 [16.2-55.4]","33.64030","16.21530","55.36760",""
"ANEMIANPW","PUBLISHED","2012","AFR","","DZA","33.3 [16.8-53.7]","33.32910","16.77520","53.68800",""
"ANEMIANPW","PUBLISHED","2011","AFR","","DZA","33.1 [17.2-52.8]","33.13740","17.17360","52.79570",""
"ANEMIANPW","PUBLISHED","2010","AFR","","DZA","33.1 [17.2-52.2]","33.09860","17.20160","52.16720",""
"ANEMIANPW","PUBLISHED","2009","AFR","","DZA","33.3 [17.5-51.6]","33.26810","17.50550","51.62960",""
"ANEMIANPW","PUBLISHED","2008","AFR","","DZA","33.6 [17.6-52.1]","33.62190","17.64980","52.05420",""
"ANEMIANPW","PUBLISHED","2007","AFR","","DZA","34.0 [17.9-52.7]","34.05000","17.92040","52.71320",""
"ANEMIANPW","PUBLISHED","2006","AFR","","DZA","34.5 [18.2-52.9]","34.45130","18.20010","52.91490",""
"ANEMIANPW","PUBLISHED","2005","AFR","","DZA","34.8 [18.5-53.5]","34.77840","18.52500","53.53750",""
"ANEMIANPW","PUBLISHED","2004","AFR","","DZA","35.0 [18.7-54.0]","35.03980","18.67690","53.99210",""
"ANEMIANPW","PUBLISHED","2003","AFR","","DZA","35.3 [18.6-55.0]","35.27120","18.63660","55.02120",""
"ANEMIANPW","PUBLISHED","2002","AFR","","DZA","35.5 [18.7-55.1]","35.54660","18.72150","55.07580",""
"ANEMIANPW","PUBLISHED","2001","AFR","","DZA","35.9 [19.0-55.9]","35.93830","19.00870","55.93370",""
"ANEMIANPW","PUBLISHED","2000","AFR","","DZA","36.5 [19.1-56.5]","36.50140","19.14540","56.53080",""
"ANEMIANPW","PUBLISHED","1999","AFR","","DZA","37.3 [19.4-58.1]","37.27040","19.42760","58.14450",""
"ANEMIANPW","PUBLISHED","1998","AFR","","DZA","38.2 [19.9-59.6]","38.19330","19.93600","59.58160",""
"ANEMIANPW","PUBLISHED","1997","AFR","","DZA","39.2 [20.6-61.4]","39.24850","20.61080","61.41510",""
"ANEMIANPW","PUBLISHED","1996","AFR","","DZA","40.4 [21.2-63.0]","40.39660","21.23080","63.03120",""
"ANEMIANPW","PUBLISHED","1995","AFR","","DZA","41.6 [21.8-65.2]","41.62060","21.82340","65.20540",""
"ANEMIANPW","PUBLISHED","1994","AFR","","DZA","42.9 [22.0-67.2]","42.93280","21.95910","67.17280",""
"ANEMIANPW","PUBLISHED","1993","AFR","","DZA","44.3 [21.8-69.9]","44.28460","21.79270","69.91080",""
"ANEMIANPW","PUBLISHED","1992","AFR","","DZA","45.7 [21.9-71.9]","45.67360","21.92360","71.92170",""
"ANEMIANPW","PUBLISHED","1991","AFR","","DZA","47.1 [21.9-74.8]","47.06750","21.90680","74.76020",""
"ANEMIANPW","PUBLISHED","1990","AFR","","DZA","48.4 [21.6-77.1]","48.43630","21.63520","77.11910",""
"ANEMIANPW","PUBLISHED","2016","AFR","","DZA","35.5 [14.9-61.6]","35.53950","14.87950","61.64400",""
"ANEMIANPW","PUBLISHED","2014","AFR","","AGO","46.7 [31.0-63.4]","46.68580","30.95320","63.39190",""
"ANEMIANPW","PUBLISHED","2015","AFR","","AGO","46.9 [29.0-66.2]","46.89910","28.99340","66.20480",""
"ANEMIANPW","PUBLISHED","2016","AFR","","AGO","47.2 [27.1-68.6]","47.20840","27.11690","68.62550",""
"ANEMIANPW","PUBLISHED","1990","AFR","","AGO","58.0 [32.5-82.4]","57.96640","32.48260","82.35780",""
"ANEMIANPW","PUBLISHED","1991","AFR","","AGO","57.3 [34.1-80.6]","57.32960","34.09200","80.55060",""
"ANEMIANPW","PUBLISHED","1992","AFR","","AGO","56.7 [35.3-79.0]","56.66900","35.25930","79.02320",""
"ANEMIANPW","PUBLISHED","1993","AFR","","AGO","56.1 [36.3-77.2]","56.05060","36.26200","77.17240",""
"ANEMIANPW","PUBLISHED","1994","AFR","","AGO","55.4 [37.1-74.9]","55.43870","37.11010","74.91840",""
"ANEMIANPW","PUBLISHED","1995","AFR","","AGO","54.8 [38.0-72.8]","54.82940","37.97780","72.76410",""
"ANEMIANPW","PUBLISHED","1996","AFR","","AGO","54.2 [38.8-70.6]","54.20870","38.79130","70.56870",""
"ANEMIANPW","PUBLISHED","1997","AFR","","AGO","53.6 [39.3-68.4]","53.57520","39.30040","68.39180",""
"ANEMIANPW","PUBLISHED","1998","AFR","","AGO","52.9 [39.6-66.9]","52.92800","39.59340","66.94130",""
"ANEMIANPW","PUBLISHED","1999","AFR","","AGO","52.3 [40.0-65.4]","52.27870","40.00240","65.39720",""
"ANEMIANPW","PUBLISHED","2000","AFR","","AGO","51.6 [40.0-63.9]","51.64170","40.03300","63.87460",""
"ANEMIANPW","PUBLISHED","2001","AFR","","AGO","51.0 [40.1-62.4]","51.04080","40.05710","62.39750",""
"ANEMIANPW","PUBLISHED","2002","AFR","","AGO","50.5 [40.2-61.1]","50.49930","40.23840","61.06850",""
"ANEMIANPW","PUBLISHED","2003","AFR","","AGO","50.0 [40.5-59.7]","50.02610","40.54260","59.74060",""
"ANEMIANPW","PUBLISHED","2004","AFR","","AGO","49.6 [41.0-58.7]","49.60230","40.95120","58.73610",""
"ANEMIANPW","PUBLISHED","2005","AFR","","AGO","49.2 [40.9-58.0]","49.20620","40.89280","57.97000",""
"ANEMIANPW","PUBLISHED","2006","AFR","","AGO","48.8 [40.6-57.4]","48.80010","40.55200","57.40980",""
"ANEMIANPW","PUBLISHED","2007","AFR","","AGO","48.4 [39.8-56.9]","48.37060","39.76100","56.92200",""
"ANEMIANPW","PUBLISHED","2008","AFR","","AGO","47.9 [39.1-56.7]","47.93560","39.09660","56.68920",""
"ANEMIANPW","PUBLISHED","2009","AFR","","AGO","47.5 [37.9-56.9]","47.49360","37.88510","56.88250",""
"ANEMIANPW","PUBLISHED","2010","AFR","","AGO","47.1 [36.9-57.4]","47.12460","36.91400","57.37430",""
"ANEMIANPW","PUBLISHED","2011","AFR","","AGO","46.9 [35.7-58.2]","46.87690","35.66450","58.17210",""
"ANEMIANPW","PUBLISHED","2012","AFR","","AGO","46.7 [34.4-59.0]","46.74190","34.42150","59.04410",""
"ANEMIANPW","PUBLISHED","2013","AFR","","AGO","46.7 [32.7-61.1]","46.68490","32.74820","61.10330",""
"ANEMIANPW","PUBLISHED","1990","AFR","","BEN","68.0 [45.8-84.8]","67.98480","45.81480","84.78620",""
"ANEMIANPW","PUBLISHED","1991","AFR","","BEN","67.9 [47.0-83.8]","67.92410","47.01840","83.84870",""
"ANEMIANPW","PUBLISHED","1992","AFR","","BEN","67.8 [49.2-83.0]","67.84430","49.20210","82.99010",""
"ANEMIANPW","PUBLISHED","1993","AFR","","BEN","67.7 [51.2-81.8]","67.74160","51.22850","81.77290",""
"ANEMIANPW","PUBLISHED","1994","AFR","","BEN","67.6 [53.3-80.6]","67.62441","53.34480","80.61180",""
"ANEMIANPW","PUBLISHED","2015","AFR","","BEN","46.9 [29.5-64.6]","46.89090","29.52370","64.60230",""
"ANEMIANPW","PUBLISHED","2016","AFR","","BEN","46.0 [26.5-65.5]","46.02250","26.50540","65.47850",""
"ANEMIANPW","PUBLISHED","1995","AFR","","BEN","67.5 [54.6-79.5]","67.45980","54.64910","79.45029",""
"ANEMIANPW","PUBLISHED","1996","AFR","","BEN","67.2 [56.0-78.0]","67.24890","55.96690","78.02840",""
"ANEMIANPW","PUBLISHED","1997","AFR","","BEN","66.9 [57.0-76.7]","66.95000","57.02700","76.70100",""
"ANEMIANPW","PUBLISHED","1998","AFR","","BEN","66.6 [57.6-75.4]","66.55700","57.61450","75.37800",""
"ANEMIANPW","PUBLISHED","1999","AFR","","BEN","66.0 [58.0-74.0]","66.05000","57.99540","74.03880",""
"ANEMIANPW","PUBLISHED","2000","AFR","","BEN","65.5 [58.0-72.7]","65.45960","58.02660","72.74220",""
"ANEMIANPW","PUBLISHED","2001","AFR","","BEN","64.8 [58.0-71.4]","64.78710","57.96800","71.39180",""
"ANEMIANPW","PUBLISHED","2002","AFR","","BEN","64.0 [57.6-70.1]","64.03820","57.58550","70.10610",""
"ANEMIANPW","PUBLISHED","2003","AFR","","BEN","63.2 [56.9-69.0]","63.20470","56.85470","69.02730",""
"ANEMIANPW","PUBLISHED","2004","AFR","","BEN","62.3 [55.9-67.8]","62.27080","55.85980","67.83200",""
"ANEMIANPW","PUBLISHED","2005","AFR","","BEN","61.2 [54.7-66.9]","61.21390","54.70460","66.93400",""
"ANEMIANPW","PUBLISHED","2006","AFR","","BEN","60.0 [53.4-66.0]","59.98230","53.41490","66.00840",""
"ANEMIANPW","PUBLISHED","2007","AFR","","BEN","58.6 [51.8-65.2]","58.56730","51.75360","65.21250",""
"ANEMIANPW","PUBLISHED","2008","AFR","","BEN","57.0 [49.6-64.4]","57.00110","49.64850","64.40310",""
"ANEMIANPW","PUBLISHED","2009","AFR","","BEN","55.3 [47.4-63.6]","55.31500","47.37730","63.59000",""
"ANEMIANPW","PUBLISHED","2010","AFR","","BEN","53.6 [44.8-63.0]","53.63680","44.80640","63.02520",""
"ANEMIANPW","PUBLISHED","2011","AFR","","BEN","52.1 [42.1-62.8]","52.06360","42.06400","62.83120",""
"ANEMIANPW","PUBLISHED","2012","AFR","","BEN","50.6 [39.3-62.8]","50.59700","39.28770","62.80770",""
"ANEMIANPW","PUBLISHED","2013","AFR","","BEN","49.2 [36.3-63.3]","49.21270","36.27710","63.34980",""
"ANEMIANPW","PUBLISHED","2014","AFR","","BEN","47.9 [33.1-63.6]","47.90310","33.08480","63.64620",""
"ANEMIANPW","PUBLISHED","1993","AFR","","BWA","37.0 [25.6-49.3]","36.97760","25.61320","49.31090",""
"ANEMIANPW","PUBLISHED","1994","AFR","","BWA","36.2 [25.6-47.8]","36.21500","25.62800","47.84000",""
