"GHO","PUBLISHSTATE","YEAR","REGION","WORLDBANKINCOMEGROUP","COUNTRY","ALCOHOLTYPE","Display Value","Numeric","Low","High","Comments"
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EMR","WB_LMI","DJI","SA_WINE","","","","","missing data"
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EMR","WB_LMI","DJI","SA_SPIRITS","","","","","missing data"
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EMR","WB_LMI","MAR","SA_WINE","","","","","missing data"
"SA_0000001518_ARCHIVED","PUBLISHED","2012","WPR","WB_LMI","WSM","SA_WINE","","","","","missing data"
"SA_0000001518_ARCHIVED","PUBLISHED","2012","WPR","WB_LMI","WSM","SA_SPIRITS","","","","","missing data"
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EMR","WB_LMI","SYR","SA_BEER","No","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EMR","WB_LMI","SYR","SA_WINE","No","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AMR","WB_UMI","VCT","SA_BEER","16","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AMR","WB_UMI","ARG","SA_SPIRITS","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EUR","WB_UMI","BLR","SA_BEER","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EUR","WB_UMI","BGR","SA_WINE","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EUR","WB_UMI","BGR","SA_SPIRITS","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AMR","WB_UMI","CHL","SA_SPIRITS","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","WPR","WB_UMI","FJI","SA_WINE","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","WPR","WB_UMI","FJI","SA_SPIRITS","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","WPR","WB_UMI","MYS","SA_WINE","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","WPR","WB_UMI","MYS","SA_SPIRITS","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AMR","WB_UMI","PAN","SA_WINE","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AMR","WB_UMI","PER","SA_WINE","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EUR","WB_UMI","SRB","SA_BEER","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EMR","WB_UMI","LBY","SA_BEER","","","","","missing data"
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EMR","WB_UMI","LBY","SA_WINE","","","","","missing data"
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EUR","WB_HI","LUX","SA_SPIRITS","16","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EUR","WB_HI","NLD","SA_WINE","16","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EUR","WB_HI","AND","SA_WINE","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EUR","WB_HI","HRV","SA_BEER","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EUR","WB_HI","HRV","SA_SPIRITS","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EUR","WB_HI","FRA","SA_BEER","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EUR","WB_HI","MCO","SA_WINE","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EUR","WB_HI","NLD","SA_SPIRITS","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EUR","WB_HI","SWE","SA_BEER","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EUR","WB_HI","SWE","SA_SPIRITS","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AFR","WB_LI","COD","SA_SPIRITS","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AFR","WB_LI","ERI","SA_WINE","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AFR","WB_LI","KEN","SA_SPIRITS","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EUR","WB_LI","KGZ","SA_WINE","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","SEAR","WB_LI","MMR","SA_BEER","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","SEAR","WB_LI","MMR","SA_SPIRITS","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AFR","WB_LI","SEN","SA_SPIRITS","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EUR","WB_LI","TJK","SA_WINE","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","SEAR","WB_LI","PRK","SA_BEER","","","","","missing data"
"SA_0000001518_ARCHIVED","PUBLISHED","2012","SEAR","WB_LI","PRK","SA_SPIRITS","","","","","missing data"
"SA_0000001518_ARCHIVED","PUBLISHED","2012","SEAR","WB_LI","BGD","SA_WINE","No","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AFR","WB_LI","BEN","SA_BEER","No","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","WPR","WB_LI","LAO","SA_WINE","No","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AFR","WB_LI","MLI","SA_BEER","No","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AFR","WB_LMI","COG","SA_WINE","16","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AMR","WB_LMI","NIC","SA_BEER","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AFR","WB_LMI","STP","SA_BEER","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EUR","WB_LMI","UKR","SA_SPIRITS","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","WPR","WB_LMI","KIR","SA_BEER","21","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","WPR","WB_LMI","KIR","SA_SPIRITS","21","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EMR","WB_LMI","IRN","SA_SPIRITS","","","","","missing data"
"SA_0000001518_ARCHIVED","PUBLISHED","2012","SEAR","WB_LMI","MDV","SA_WINE","","","","","missing data"
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EMR","WB_LMI","SDN","SA_WINE","","","","","missing data"
"SA_0000001518_ARCHIVED","PUBLISHED","2012","WPR","WB_LMI","VUT","SA_BEER","","","","","missing data"
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AMR","WB_LMI","BOL","SA_WINE","No","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AMR","WB_UMI","DMA","SA_BEER","16","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AMR","WB_UMI","DMA","SA_SPIRITS","16","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EUR","WB_UMI","BIH","SA_SPIRITS","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AMR","WB_UMI","CRI","SA_WINE","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AMR","WB_UMI","CUB","SA_BEER","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EUR","WB_UMI","KAZ","SA_BEER","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EUR","WB_UMI","KAZ","SA_SPIRITS","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AMR","WB_UMI","MEX","SA_SPIRITS","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EUR","WB_UMI","MNE","SA_WINE","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EUR","WB_UMI","RUS","SA_BEER","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","WPR","WB_UMI","PLW","SA_BEER","21","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","WPR","WB_UMI","PLW","SA_SPIRITS","21","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EUR","WB_HI","BEL","SA_BEER","16","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EUR","WB_HI","SMR","SA_SPIRITS","16","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EUR","WB_HI","ESP","SA_BEER","16","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EUR","WB_HI","CYP","SA_WINE","17","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EUR","WB_HI","MLT","SA_WINE","17","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AMR","WB_HI","BHS","SA_BEER","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AMR","WB_HI","BHS","SA_WINE","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EUR","WB_HI","DNK","SA_SPIRITS","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EUR","WB_HI","EST","SA_BEER","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EUR","WB_HI","HUN","SA_WINE","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EUR","WB_HI","IRL","SA_WINE","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EUR","WB_HI","IRL","SA_SPIRITS","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","WPR","WB_HI","SGP","SA_BEER","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","WPR","WB_HI","SGP","SA_WINE","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EUR","WB_HI","GBR","SA_SPIRITS","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AMR","WB_HI","USA","SA_SPIRITS","21","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AMR","WB_HI","CAN","SA_WINE","","","","","missing data"
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AMR","WB_HI","CAN","SA_SPIRITS","","","","","missing data"
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EMR","WB_HI","ARE","SA_WINE","","","","","missing data"
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AFR","WB_LI","GMB","SA_BEER","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AFR","WB_LI","GIN","SA_BEER","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","WPR","WB_LI","NIU","SA_WINE","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","WPR","WB_LI","NIU","SA_SPIRITS","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","WPR","WB_LI","VNM","SA_WINE","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AFR","WB_LI","CAF","SA_BEER","21","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","WPR","WB_LI","KHM","SA_WINE","No","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","WPR","WB_LI","KHM","SA_SPIRITS","No","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AFR","WB_LI","SLE","SA_SPIRITS","No","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AFR","WB_LI","TGO","SA_SPIRITS","No","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AFR","WB_LMI","CPV","SA_WINE","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AMR","WB_LMI","GUY","SA_SPIRITS","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","WPR","WB_LMI","PNG","SA_SPIRITS","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","WPR","WB_LMI","TON","SA_WINE","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","WPR","WB_LMI","TON","SA_SPIRITS","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AFR","WB_LMI","CIV","SA_SPIRITS","21","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EMR","WB_LMI","PAK","SA_BEER","21","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EMR","WB_LMI","DJI","SA_BEER","","","","","missing data"
"SA_0000001518_ARCHIVED","PUBLISHED","2012","SEAR","WB_LMI","IND","SA_BEER","","","","","missing data"
"SA_0000001518_ARCHIVED","PUBLISHED","2012","WPR","WB_LMI","CHN","SA_WINE","No","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","WPR","WB_LMI","CHN","SA_SPIRITS","No","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AMR","WB_UMI","LCA","SA_WINE","16","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AMR","WB_UMI","VCT","SA_WINE","16","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AMR","WB_UMI","ARG","SA_BEER","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AMR","WB_UMI","ARG","SA_WINE","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AMR","WB_UMI","CHL","SA_BEER","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AMR","WB_UMI","CHL","SA_WINE","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","WPR","WB_UMI","FJI","SA_BEER","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AFR","WB_UMI","GAB","SA_BEER","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EUR","WB_UMI","LTU","SA_SPIRITS","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","WPR","WB_UMI","MYS","SA_BEER","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AMR","WB_UMI","PAN","SA_SPIRITS","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AMR","WB_UMI","PER","SA_BEER","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AMR","WB_UMI","KNA","SA_SPIRITS","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EMR","WB_UMI","LBY","SA_SPIRITS","","","","","missing data"
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EUR","WB_HI","AUT","SA_SPIRITS","16","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EUR","WB_HI","ITA","SA_BEER","16","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EUR","WB_HI","ITA","SA_SPIRITS","16","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EUR","WB_HI","LUX","SA_WINE","16","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EUR","WB_HI","AND","SA_SPIRITS","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","WPR","WB_HI","AUS","SA_WINE","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AMR","WB_HI","BRB","SA_SPIRITS","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","WPR","WB_HI","COK","SA_BEER","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EUR","WB_HI","GRC","SA_WINE","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EUR","WB_HI","HUN","SA_BEER","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EUR","WB_HI","MCO","SA_BEER","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AMR","WB_HI","TTO","SA_WINE","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EUR","WB_HI","GBR","SA_BEER","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EMR","WB_HI","OMN","SA_BEER","21","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EMR","WB_HI","SAU","SA_WINE","","","","","missing data"
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EMR","WB_HI","ARE","SA_BEER","","","","","missing data"
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AFR","WB_LI","LBR","SA_BEER","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AFR","WB_LI","LBR","SA_SPIRITS","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AFR","WB_LI","MOZ","SA_BEER","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AFR","WB_LI","MOZ","SA_SPIRITS","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AFR","WB_LI","UGA","SA_WINE","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AFR","WB_LI","TZA","SA_BEER","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AFR","WB_LI","ZMB","SA_WINE","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AMR","WB_LI","HTI","SA_SPIRITS","","","","","missing data"
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AFR","WB_LI","MRT","SA_WINE","","","","","missing data"
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EMR","WB_LI","YEM","SA_BEER","","","","","missing data"
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EMR","WB_LI","YEM","SA_SPIRITS","","","","","missing data"
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AFR","WB_LI","BEN","SA_WINE","No","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AFR","WB_LI","BFA","SA_BEER","No","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AFR","WB_LI","BFA","SA_SPIRITS","No","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AFR","WB_LI","GHA","SA_WINE","No","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AFR","WB_LI","GNB","SA_BEER","No","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AMR","WB_LMI","GTM","SA_WINE","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EMR","WB_LMI","JOR","SA_WINE","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AFR","WB_LMI","SWZ","SA_BEER","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AFR","WB_LMI","SWZ","SA_SPIRITS","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EUR","WB_LMI","TKM","SA_BEER","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EMR","WB_LMI","IRQ","SA_BEER","21","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","WPR","WB_LMI","MHL","SA_WINE","","","","","missing data"
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EMR","WB_LMI","MAR","SA_BEER","","","","","missing data"
"SA_0000001518_ARCHIVED","PUBLISHED","2012","WPR","WB_LMI","SLB","SA_WINE","","","","","missing data"
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EMR","WB_LMI","SDN","SA_BEER","","","","","missing data"
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EUR","WB_UMI","BLR","SA_SPIRITS","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EUR","WB_UMI","BIH","SA_WINE","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AMR","WB_UMI","DOM","SA_BEER","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AFR","WB_UMI","GAB","SA_WINE","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AMR","WB_UMI","JAM","SA_BEER","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EUR","WB_UMI","MNE","SA_SPIRITS","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AFR","WB_UMI","NAM","SA_WINE","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AMR","WB_UMI","PAN","SA_BEER","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","AMR","WB_UMI","PER","SA_SPIRITS","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EUR","WB_UMI","POL","SA_WINE","18","","","",""
"SA_0000001518_ARCHIVED","PUBLISHED","2012","EMR","WB_UMI","LBN","SA_WINE","","","","","missing data"
