"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","AGEGROUP","SEX","Display Value","Numeric","Low","High","Comments"
"NCD_PAC","PUBLISHED","2016","SEAR","IDN","YEARS18-PLUS","BTSX","21.5 [15.2-29.7]","21.53871","15.15489","29.65961",""
"NCD_PAC","PUBLISHED","2016","EMR","IRN","YEARS18-PLUS","BTSX","32.0 [24.8-40.1]","32.02066","24.83483","40.06076",""
"NCD_PAC","PUBLISHED","2016","EMR","IRQ","YEARS18-PLUS","BTSX","50.5 [42.5-58.3]","50.47311","42.53296","58.29591",""
"NCD_PAC","PUBLISHED","2016","EUR","IRL","YEARS18-PLUS","BTSX","34.3 [28.0-41.2]","34.31399","27.98370","41.22062",""
"NCD_PAC","PUBLISHED","2016","EUR","ITA","YEARS18-PLUS","BTSX","44.8 [37.6-52.2]","44.81418","37.60273","52.21960",""
"NCD_PAC","PUBLISHED","2016","AMR","JAM","YEARS18-PLUS","BTSX","32.8 [25.4-41.1]","32.77671","25.41021","41.06418",""
"NCD_PAC","PUBLISHED","2016","WPR","JPN","YEARS18-PLUS","BTSX","38.1 [22.5-56.5]","38.06394","22.48048","56.47779",""
"NCD_PAC","PUBLISHED","2016","EMR","JOR","YEARS18-PLUS","BTSX","11.3 [8.0-15.6]","11.26025","7.97982","15.64459",""
"NCD_PAC","PUBLISHED","2016","EUR","KAZ","YEARS18-PLUS","BTSX","26.9 [19.3-36.0]","26.86421","19.30039","36.03070",""
"NCD_PAC","PUBLISHED","2016","AFR","KEN","YEARS18-PLUS","BTSX","14.2 [12.0-16.4]","14.21493","12.03196","16.39791",""
"NCD_PAC","PUBLISHED","2016","WPR","KIR","YEARS18-PLUS","BTSX","38.3 [29.4-48.1]","38.34678","29.44003","48.05939",""
"NCD_PAC","PUBLISHED","2016","EMR","KWT","YEARS18-PLUS","BTSX","65.3 [56.7-72.9]","65.25388","56.71692","72.90295",""
"NCD_PAC","PUBLISHED","2016","EUR","KGZ","YEARS18-PLUS","BTSX","13.3 [8.7-19.7]","13.26299","8.69879","19.65128",""
"NCD_PAC","PUBLISHED","2016","WPR","LAO","YEARS18-PLUS","BTSX","15.0 [11.2-18.8]","15.02962","11.21820","18.84105",""
"NCD_PAC","PUBLISHED","2016","EUR","LVA","YEARS18-PLUS","BTSX","32.0 [24.9-40.0]","31.97646","24.88783","39.95654",""
"NCD_PAC","PUBLISHED","2016","EMR","LBN","YEARS18-PLUS","BTSX","36.2 [28.1-45.1]","36.18193","28.10906","45.12026",""
"NCD_PAC","PUBLISHED","2016","AFR","LSO","YEARS18-PLUS","BTSX","5.9 [4.2-8.1]","5.85645","4.21277","8.09216",""
"NCD_PAC","PUBLISHED","2016","AFR","LBR","YEARS18-PLUS","BTSX","23.5 [18.4-29.5]","23.47516","18.36906","29.46358",""
"NCD_PAC","PUBLISHED","2016","EMR","LBY","YEARS18-PLUS","BTSX","34.4 [26.2-43.5]","34.35496","26.17897","43.51871",""
"NCD_PAC","PUBLISHED","2016","EUR","LTU","YEARS18-PLUS","BTSX","29.0 [22.6-36.3]","29.00734","22.60162","36.33151",""
"NCD_PAC","PUBLISHED","2016","EUR","LUX","YEARS18-PLUS","BTSX","29.9 [24.0-36.5]","29.88118","23.97288","36.52365",""
"NCD_PAC","PUBLISHED","2016","AFR","MDG","YEARS18-PLUS","BTSX","15.9 [12.1-20.5]","15.86959","12.13367","20.45910",""
"NCD_PAC","PUBLISHED","2016","AFR","MWI","YEARS18-PLUS","BTSX","14.5 [12.3-16.6]","14.47136","12.34806","16.59466",""
"NCD_PAC","PUBLISHED","2016","WPR","MYS","YEARS18-PLUS","BTSX","37.7 [28.8-47.6]","37.73265","28.75200","47.59131",""
"NCD_PAC","PUBLISHED","2016","SEAR","MDV","YEARS18-PLUS","BTSX","28.7 [20.6-38.3]","28.67905","20.64798","38.26839",""
"NCD_PAC","PUBLISHED","2016","AFR","MLI","YEARS18-PLUS","BTSX","39.6 [33.0-46.2]","39.57357","32.95227","46.19487",""
"NCD_PAC","PUBLISHED","2016","EUR","MLT","YEARS18-PLUS","BTSX","44.1 [35.8-52.6]","44.05844","35.81175","52.61225",""
"NCD_PAC","PUBLISHED","2016","WPR","MHL","YEARS18-PLUS","BTSX","47.3 [37.3-57.4]","47.26361","37.29820","57.40031",""
"NCD_PAC","PUBLISHED","2016","AFR","MRT","YEARS18-PLUS","BTSX","39.5 [31.7-47.3]","39.49029","31.72273","47.25785",""
"NCD_PAC","PUBLISHED","2016","AFR","MUS","YEARS18-PLUS","BTSX","29.1 [22.2-37.1]","29.06387","22.16995","37.05462",""
"NCD_PAC","PUBLISHED","2016","AMR","MEX","YEARS18-PLUS","BTSX","28.4 [22.5-35.0]","28.38501","22.52769","35.04585",""
"NCD_PAC","PUBLISHED","2016","WPR","FSM","YEARS18-PLUS","BTSX","35.7 [27.3-45.0]","35.66425","27.31723","44.95115",""
"NCD_PAC","PUBLISHED","2016","WPR","MNG","YEARS18-PLUS","BTSX","17.3 [12.9-22.8]","17.27743","12.86607","22.79270",""
"NCD_PAC","PUBLISHED","2016","EMR","MAR","YEARS18-PLUS","BTSX","25.4 [18.0-34.5]","25.39227","18.00555","34.47248",""
"NCD_PAC","PUBLISHED","2016","AFR","MOZ","YEARS18-PLUS","BTSX","5.1 [3.7-6.9]","5.08831","3.71128","6.93692",""
"NCD_PAC","PUBLISHED","2016","SEAR","MMR","YEARS18-PLUS","BTSX","10.4 [7.3-14.6]","10.37329","7.26339","14.57971",""
"NCD_PAC","PUBLISHED","2016","AFR","NAM","YEARS18-PLUS","BTSX","31.4 [24.7-39.0]","31.39459","24.65256","38.97974",""
"NCD_PAC","PUBLISHED","2016","WPR","NRU","YEARS18-PLUS","BTSX","45.9 [35.1-57.0]","45.89874","35.11234","57.00673",""
"NCD_PAC","PUBLISHED","2016","SEAR","NPL","YEARS18-PLUS","BTSX","12.6 [10.5-14.7]","12.60203","10.52298","14.68108",""
"NCD_PAC","PUBLISHED","2016","EUR","NLD","YEARS18-PLUS","BTSX","29.5 [23.6-36.0]","29.45083","23.59651","36.04964",""
"NCD_PAC","PUBLISHED","2016","WPR","NZL","YEARS18-PLUS","BTSX","44.6 [37.4-52.0]","44.62436","37.43723","52.02651",""
"NCD_PAC","PUBLISHED","2016","AFR","NER","YEARS18-PLUS","BTSX","21.0 [15.4-27.9]","20.98254","15.40008","27.90603",""
"NCD_PAC","PUBLISHED","2016","AFR","NGA","YEARS18-PLUS","BTSX","24.7 [19.5-30.8]","24.69389","19.47765","30.76272",""
"NCD_PAC","PUBLISHED","2016","WPR","NIU","YEARS18-PLUS","BTSX","8.3 [5.8-11.8]","8.30796","5.77758","11.79632",""
"NCD_PAC","PUBLISHED","2016","EUR","NOR","YEARS18-PLUS","BTSX","33.6 [27.1-40.8]","33.62805","27.14360","40.77220",""
"NCD_PAC","PUBLISHED","2016","EMR","OMN","YEARS18-PLUS","BTSX","30.6 [23.1-39.2]","30.55994","23.10130","39.16201",""
"NCD_PAC","PUBLISHED","2016","EMR","PAK","YEARS18-PLUS","BTSX","32.3 [19.1-45.5]","32.26888","19.05807","45.47969",""
"NCD_PAC","PUBLISHED","2016","WPR","PLW","YEARS18-PLUS","BTSX","44.8 [34.7-55.3]","44.84805","34.73219","55.29114",""
"NCD_PAC","PUBLISHED","2016","WPR","PNG","YEARS18-PLUS","BTSX","13.5 [8.8-20.2]","13.53985","8.78516","20.23507",""
"NCD_PAC","PUBLISHED","2016","AMR","PRY","YEARS18-PLUS","BTSX","36.5 [28.0-45.0]","36.46669","27.96630","44.96709",""
"NCD_PAC","PUBLISHED","2016","WPR","PHL","YEARS18-PLUS","BTSX","38.2 [30.0-47.1]","38.21416","29.97664","47.05509",""
"NCD_PAC","PUBLISHED","2016","EUR","POL","YEARS18-PLUS","BTSX","34.3 [26.9-42.5]","34.25523","26.88392","42.45276",""
"NCD_PAC","PUBLISHED","2016","EUR","PRT","YEARS18-PLUS","BTSX","46.3 [37.8-55.1]","46.34900","37.77349","55.12831",""
"NCD_PAC","PUBLISHED","2016","EMR","QAT","YEARS18-PLUS","BTSX","33.6 [25.5-42.8]","33.64143","25.54001","42.80423",""
"NCD_PAC","PUBLISHED","2016","WPR","KOR","YEARS18-PLUS","BTSX","37.1 [22.2-54.7]","37.06746","22.18319","54.68050",""
"NCD_PAC","PUBLISHED","2016","EUR","MDA","YEARS18-PLUS","BTSX","11.7 [8.2-16.3]","11.70963","8.24995","16.34995",""
"NCD_PAC","PUBLISHED","2016","EUR","ROU","YEARS18-PLUS","BTSX","37.6 [29.8-46.1]","37.57858","29.77601","46.05028",""
"NCD_PAC","PUBLISHED","2016","EUR","RUS","YEARS18-PLUS","BTSX","18.0 [13.2-22.8]","17.99270","13.17250","22.81290",""
"NCD_PAC","PUBLISHED","2016","AFR","RWA","YEARS18-PLUS","BTSX","13.4 [10.2-17.5]","13.42361","10.17538","17.48894",""
"NCD_PAC","PUBLISHED","2016","AMR","KNA","YEARS18-PLUS","BTSX","36.3 [27.9-45.6]","36.32482","27.89194","45.60401",""
"NCD_PAC","PUBLISHED","2016","AMR","LCA","YEARS18-PLUS","BTSX","39.7 [30.3-49.8]","39.71730","30.31850","49.77624",""
"NCD_PAC","PUBLISHED","2016","WPR","WSM","YEARS18-PLUS","BTSX","12.4 [8.6-17.4]","12.37074","8.58578","17.43581",""
"NCD_PAC","PUBLISHED","2016","AFR","STP","YEARS18-PLUS","BTSX","14.6 [11.0-19.1]","14.63085","11.01754","19.12888",""
"NCD_PAC","PUBLISHED","2016","EMR","SAU","YEARS18-PLUS","BTSX","51.9 [43.2-60.4]","51.89764","43.20113","60.42285",""
"NCD_PAC","PUBLISHED","2016","AFR","SEN","YEARS18-PLUS","BTSX","21.2 [17.0-25.3]","21.17833","17.04481","25.31184",""
"NCD_PAC","PUBLISHED","2016","EUR","SRB","YEARS18-PLUS","BTSX","41.2 [32.4-50.5]","41.17248","32.41248","50.49455",""
"NCD_PAC","PUBLISHED","2016","AFR","SYC","YEARS18-PLUS","BTSX","18.8 [13.7-25.1]","18.76981","13.72042","25.11636",""
"NCD_PAC","PUBLISHED","2016","AFR","SLE","YEARS18-PLUS","BTSX","13.3 [10.0-17.5]","13.31467","9.99330","17.49886",""
"NCD_PAC","PUBLISHED","2016","WPR","SGP","YEARS18-PLUS","BTSX","37.9 [22.7-55.8]","37.89446","22.73548","55.77373",""
"NCD_PAC","PUBLISHED","2016","EUR","SVK","YEARS18-PLUS","BTSX","36.2 [28.7-44.3]","36.19033","28.74844","44.32464",""
"NCD_PAC","PUBLISHED","2016","EUR","SVN","YEARS18-PLUS","BTSX","34.7 [27.4-42.7]","34.66936","27.38862","42.69756",""
"NCD_PAC","PUBLISHED","2016","WPR","SLB","YEARS18-PLUS","BTSX","17.2 [12.2-23.6]","17.19296","12.22788","23.56144",""
"NCD_PAC","PUBLISHED","2016","AFR","ZAF","YEARS18-PLUS","BTSX","37.2 [29.3-45.7]","37.19570","29.34261","45.65232",""
"NCD_PAC","PUBLISHED","2016","EUR","ESP","YEARS18-PLUS","BTSX","29.6 [23.6-36.3]","29.57275","23.62301","36.27252",""
"NCD_PAC","PUBLISHED","2016","SEAR","LKA","YEARS18-PLUS","BTSX","29.4 [21.7-38.4]","29.43999","21.68615","38.44851",""
"NCD_PAC","PUBLISHED","2016","AMR","SUR","YEARS18-PLUS","BTSX","44.0 [36.0-52.3]","43.99143","35.99791","52.28033",""
"NCD_PAC","PUBLISHED","2016","AFR","SWZ","YEARS18-PLUS","BTSX","26.5 [21.9-31.1]","26.54422","21.94111","31.14733",""
"NCD_PAC","PUBLISHED","2016","EUR","SWE","YEARS18-PLUS","BTSX","25.2 [20.0-31.2]","25.21579","19.99977","31.23787",""
"NCD_PAC","PUBLISHED","2016","EUR","CHE","YEARS18-PLUS","BTSX","26.0 [20.1-32.9]","25.99121","20.11479","32.85166",""
"NCD_PAC","PUBLISHED","2016","EUR","TJK","YEARS18-PLUS","BTSX","28.0 [20.2-37.4]","28.03180","20.18053","37.35001",""
"NCD_PAC","PUBLISHED","2016","SEAR","THA","YEARS18-PLUS","BTSX","25.4 [18.8-33.2]","25.36526","18.80029","33.24215",""
"NCD_PAC","PUBLISHED","2016","SEAR","TLS","YEARS18-PLUS","BTSX","17.1 [11.8-24.1]","17.12778","11.75797","24.12959",""
"NCD_PAC","PUBLISHED","2016","AFR","TGO","YEARS18-PLUS","BTSX","8.8 [6.7-11.6]","8.83767","6.66287","11.62941",""
"NCD_PAC","PUBLISHED","2016","WPR","TON","YEARS18-PLUS","BTSX","17.1 [12.2-23.3]","17.11397","12.22875","23.26258",""
"NCD_PAC","PUBLISHED","2016","AMR","TTO","YEARS18-PLUS","BTSX","38.4 [28.0-49.8]","38.36318","27.97033","49.77657",""
"NCD_PAC","PUBLISHED","2016","EMR","TUN","YEARS18-PLUS","BTSX","29.5 [22.4-37.7]","29.49943","22.37659","37.73660",""
"NCD_PAC","PUBLISHED","2016","EUR","TUR","YEARS18-PLUS","BTSX","30.6 [23.4-38.8]","30.61668","23.39197","38.82463",""
"NCD_PAC","PUBLISHED","2016","WPR","TUV","YEARS18-PLUS","BTSX","30.4 [23.0-38.7]","30.38340","23.04982","38.73712",""
"NCD_PAC","PUBLISHED","2016","AFR","UGA","YEARS18-PLUS","BTSX","5.0 [3.7-6.9]","5.04451","3.65264","6.92625",""
"NCD_PAC","PUBLISHED","2016","EUR","UKR","YEARS18-PLUS","BTSX","20.7 [15.1-27.7]","20.68909","15.07975","27.67443",""
"NCD_PAC","PUBLISHED","2016","EMR","ARE","YEARS18-PLUS","BTSX","38.2 [29.7-46.8]","38.24098","29.69285","46.78911",""
"NCD_PAC","PUBLISHED","2016","EUR","GBR","YEARS18-PLUS","BTSX","38.4 [31.7-45.5]","38.38712","31.72562","45.48506",""
"NCD_PAC","PUBLISHED","2016","AFR","TZA","YEARS18-PLUS","BTSX","6.0 [4.4-7.9]","5.95774","4.44289","7.94314",""
"NCD_PAC","PUBLISHED","2016","AMR","USA","YEARS18-PLUS","BTSX","42.5 [35.4-49.9]","42.53316","35.43948","49.89631",""
"NCD_PAC","PUBLISHED","2016","AMR","URY","YEARS18-PLUS","BTSX","23.8 [18.1-30.5]","23.76787","18.06683","30.54762",""
"NCD_PAC","PUBLISHED","2016","EUR","UZB","YEARS18-PLUS","BTSX","18.4 [12.7-25.8]","18.36574","12.65586","25.78698",""
"NCD_PAC","PUBLISHED","2016","WPR","VUT","YEARS18-PLUS","BTSX","7.3 [5.0-10.7]","7.32902","4.95962","10.69529",""
"NCD_PAC","PUBLISHED","2016","AMR","VEN","YEARS18-PLUS","BTSX","30.4 [23.1-38.9]","30.43326","23.09939","38.89565",""
"NCD_PAC","PUBLISHED","2016","WPR","VNM","YEARS18-PLUS","BTSX","25.1 [18.7-32.7]","25.05016","18.66345","32.66759",""
"NCD_PAC","PUBLISHED","2016","AFR","ZMB","YEARS18-PLUS","BTSX","20.1 [15.7-24.6]","20.13070","15.66767","24.59373",""
"NCD_PAC","PUBLISHED","2016","AFR","ZWE","YEARS18-PLUS","BTSX","24.9 [18.9-32.1]","24.93173","18.87897","32.12535",""
"NCD_PAC","PUBLISHED","2016","AFR","DZA","YEARS18-PLUS","FMLE","38.8 [29.7-48.8]","38.83010","29.71839","48.79420",""
"NCD_PAC","PUBLISHED","2016","EUR","AND","YEARS18-PLUS","FMLE","44.3 [36.0-52.8]","44.25922","36.02192","52.82247",""
"NCD_PAC","PUBLISHED","2016","AMR","ARG","YEARS18-PLUS","FMLE","46.4 [37.7-55.4]","46.44472","37.73824","55.37711",""
"NCD_PAC","PUBLISHED","2016","EUR","ARM","YEARS18-PLUS","FMLE","23.0 [16.3-31.3]","22.95684","16.29149","31.30441",""
"NCD_PAC","PUBLISHED","2016","WPR","AUS","YEARS18-PLUS","FMLE","35.4 [27.9-43.8]","35.43340","27.89862","43.75897",""
"NCD_PAC","PUBLISHED","2016","EUR","AUT","YEARS18-PLUS","FMLE","36.3 [29.3-44.0]","36.29723","29.26652","43.95670",""
"NCD_PAC","PUBLISHED","2016","AMR","BHS","YEARS18-PLUS","FMLE","55.8 [46.3-64.9]","55.81240","46.28406","64.94176",""
"NCD_PAC","PUBLISHED","2016","SEAR","BGD","YEARS18-PLUS","FMLE","37.5 [21.2-53.7]","37.46496","21.22828","53.70164",""
"NCD_PAC","PUBLISHED","2016","AMR","BRB","YEARS18-PLUS","FMLE","56.8 [47.5-66.1]","56.82246","47.53498","66.10993",""
"NCD_PAC","PUBLISHED","2016","EUR","BLR","YEARS18-PLUS","FMLE","16.0 [11.3-22.1]","16.02179","11.32966","22.14949",""
"NCD_PAC","PUBLISHED","2016","EUR","BEL","YEARS18-PLUS","FMLE","43.9 [36.4-51.7]","43.89502","36.39746","51.68060",""
"NCD_PAC","PUBLISHED","2016","AFR","BEN","YEARS18-PLUS","FMLE","17.0 [12.8-22.2]","16.98447","12.78793","22.19999",""
"NCD_PAC","PUBLISHED","2016","SEAR","BTN","YEARS18-PLUS","FMLE","28.5 [22.2-34.9]","28.54351","22.22118","34.86585",""
"NCD_PAC","PUBLISHED","2016","EUR","BIH","YEARS18-PLUS","FMLE","29.1 [21.2-38.5]","29.07358","21.15530","38.48869",""
"NCD_PAC","PUBLISHED","2016","AFR","BWA","YEARS18-PLUS","FMLE","25.2 [19.6-31.9]","25.21916","19.56329","31.85505",""
"NCD_PAC","PUBLISHED","2016","AMR","BRA","YEARS18-PLUS","FMLE","53.4 [44.8-61.9]","53.42498","44.76644","61.88990",""
"NCD_PAC","PUBLISHED","2016","WPR","BRN","YEARS18-PLUS","FMLE","33.0 [22.5-45.4]","32.96021","22.52313","45.38725",""
"NCD_PAC","PUBLISHED","2016","EUR","BGR","YEARS18-PLUS","FMLE","44.4 [35.6-53.6]","44.44325","35.60171","53.64998",""
"NCD_PAC","PUBLISHED","2016","AFR","BFA","YEARS18-PLUS","FMLE","20.5 [15.0-25.9]","20.45716","14.98120","25.93311",""
"NCD_PAC","PUBLISHED","2016","AFR","CPV","YEARS18-PLUS","FMLE","24.5 [18.8-31.2]","24.49869","18.83674","31.19671",""
"NCD_PAC","PUBLISHED","2016","WPR","KHM","YEARS18-PLUS","FMLE","10.6 [6.9-16.1]","10.63577","6.86103","16.11609",""
"NCD_PAC","PUBLISHED","2016","AFR","CMR","YEARS18-PLUS","FMLE","33.6 [26.8-41.1]","33.60358","26.83850","41.11128",""
"NCD_PAC","PUBLISHED","2016","AMR","CAN","YEARS18-PLUS","FMLE","33.0 [25.5-41.4]","32.96805","25.47613","41.42554",""
"NCD_PAC","PUBLISHED","2016","AFR","CAF","YEARS18-PLUS","FMLE","15.3 [11.5-19.9]","15.25175","11.54868","19.86779",""
"NCD_PAC","PUBLISHED","2016","AFR","TCD","YEARS18-PLUS","FMLE","25.1 [17.9-32.3]","25.12620","17.92909","32.32331",""
"NCD_PAC","PUBLISHED","2016","AMR","CHL","YEARS18-PLUS","FMLE","29.3 [21.4-37.1]","29.25745","21.43871","37.07619",""
"NCD_PAC","PUBLISHED","2016","WPR","CHN","YEARS18-PLUS","FMLE","12.5 [8.7-17.6]","12.46265","8.65251","17.61369",""
"NCD_PAC","PUBLISHED","2016","AMR","COL","YEARS18-PLUS","FMLE","48.2 [39.2-57.3]","48.24973","39.23423","57.26524",""
"NCD_PAC","PUBLISHED","2016","AFR","COM","YEARS18-PLUS","FMLE","17.2 [12.5-21.8]","17.17602","12.54334","21.80869",""
"NCD_PAC","PUBLISHED","2016","AFR","COG","YEARS18-PLUS","FMLE","29.7 [23.0-37.5]","29.74483","22.99985","37.49737",""
"NCD_PAC","PUBLISHED","2016","WPR","COK","YEARS18-PLUS","FMLE","30.4 [22.4-39.8]","30.38989","22.38838","39.75343",""
"NCD_PAC","PUBLISHED","2016","AMR","CRI","YEARS18-PLUS","FMLE","54.6 [45.8-63.2]","54.60015","45.75922","63.16932",""
"NCD_PAC","PUBLISHED","2016","AFR","CIV","YEARS18-PLUS","FMLE","35.0 [27.9-42.2]","35.04241","27.92240","42.16243",""
"NCD_PAC","PUBLISHED","2016","EUR","HRV","YEARS18-PLUS","FMLE","38.6 [30.4-47.6]","38.63501","30.39756","47.56891",""
"NCD_PAC","PUBLISHED","2016","AMR","CUB","YEARS18-PLUS","FMLE","44.3 [35.7-53.2]","44.29154","35.74280","53.19261",""
"NCD_PAC","PUBLISHED","2016","EUR","CYP","YEARS18-PLUS","FMLE","51.7 [43.4-59.9]","51.71751","43.43371","59.91569",""
"NCD_PAC","PUBLISHED","2016","EUR","CZE","YEARS18-PLUS","FMLE","36.4 [28.6-45.0]","36.43899","28.62298","45.03151",""
"NCD_PAC","PUBLISHED","2016","AFR","COD","YEARS18-PLUS","FMLE","25.1 [19.6-31.4]","25.05613","19.63699","31.37979",""
"NCD_PAC","PUBLISHED","2016","EUR","DNK","YEARS18-PLUS","FMLE","33.6 [26.9-41.0]","33.61540","26.93578","41.00972",""
"NCD_PAC","PUBLISHED","2016","AMR","DMA","YEARS18-PLUS","FMLE","33.7 [26.1-42.2]","33.67189","26.06147","42.21481",""
"NCD_PAC","PUBLISHED","2016","AMR","DOM","YEARS18-PLUS","FMLE","42.4 [33.7-51.6]","42.40515","33.70507","51.60402",""
"NCD_PAC","PUBLISHED","2016","AMR","ECU","YEARS18-PLUS","FMLE","29.3 [21.0-37.6]","29.27819","20.95831","37.59806",""
"NCD_PAC","PUBLISHED","2016","EMR","EGY","YEARS18-PLUS","FMLE","38.1 [29.3-47.8]","38.11351","29.29494","47.78880",""
"NCD_PAC","PUBLISHED","2016","AFR","ERI","YEARS18-PLUS","FMLE","29.0 [24.4-33.6]","28.99637","24.38507","33.60766",""
"NCD_PAC","PUBLISHED","2016","EUR","EST","YEARS18-PLUS","FMLE","37.6 [29.7-46.2]","37.63393","29.74419","46.22716",""
"NCD_PAC","PUBLISHED","2016","AFR","ETH","YEARS18-PLUS","FMLE","16.8 [13.3-20.3]","16.81873","13.31435","20.32312",""
"NCD_PAC","PUBLISHED","2016","WPR","FJI","YEARS18-PLUS","FMLE","23.5 [17.0-31.5]","23.46371","16.96131","31.49895",""
"NCD_PAC","PUBLISHED","2016","EUR","FIN","YEARS18-PLUS","FMLE","18.5 [14.3-23.7]","18.54974","14.28963","23.71269",""
"NCD_PAC","PUBLISHED","2016","EUR","FRA","YEARS18-PLUS","FMLE","37.5 [30.5-45.1]","37.49180","30.47371","45.06937",""
"NCD_PAC","PUBLISHED","2016","AFR","GAB","YEARS18-PLUS","FMLE","32.6 [24.1-42.4]","32.56348","24.05610","42.38950",""
"NCD_PAC","PUBLISHED","2016","AFR","GMB","YEARS18-PLUS","FMLE","24.0 [18.3-30.8]","24.00015","18.27904","30.82959",""
"NCD_PAC","PUBLISHED","2016","EUR","GEO","YEARS18-PLUS","FMLE","19.9 [14.0-27.6]","19.94819","13.97797","27.61959",""
"NCD_PAC","PUBLISHED","2016","EUR","DEU","YEARS18-PLUS","FMLE","48.0 [40.7-55.4]","48.01643","40.70793","55.41228",""
"NCD_PAC","PUBLISHED","2016","AFR","GHA","YEARS18-PLUS","FMLE","23.4 [18.7-28.2]","23.43715","18.66575","28.20854",""
"NCD_PAC","PUBLISHED","2016","EUR","GRC","YEARS18-PLUS","FMLE","44.3 [36.7-52.2]","44.31016","36.69098","52.20489",""
"NCD_PAC","PUBLISHED","2016","AMR","GRD","YEARS18-PLUS","FMLE","35.3 [26.7-45.0]","35.29425","26.67633","44.97944",""
"NCD_PAC","PUBLISHED","2016","AMR","GTM","YEARS18-PLUS","FMLE","35.7 [26.3-46.4]","35.70362","26.26654","46.39239",""
"NCD_PAC","PUBLISHED","2016","AFR","GIN","YEARS18-PLUS","FMLE","17.5 [13.0-23.0]","17.46935","13.03293","23.00786",""
"NCD_PAC","PUBLISHED","2016","EUR","HUN","YEARS18-PLUS","FMLE","45.9 [37.3-54.8]","45.94136","37.31337","54.82120",""
"NCD_PAC","PUBLISHED","2016","SEAR","IND","YEARS18-PLUS","FMLE","43.5 [28.8-59.3]","43.45270","28.84569","59.29728",""
"NCD_PAC","PUBLISHED","2016","SEAR","IDN","YEARS18-PLUS","FMLE","20.9 [14.5-29.3]","20.94319","14.47493","29.29444",""
"NCD_PAC","PUBLISHED","2016","EMR","IRN","YEARS18-PLUS","FMLE","42.2 [33.3-51.7]","42.21821","33.26769","51.71096",""
"NCD_PAC","PUBLISHED","2016","EMR","IRQ","YEARS18-PLUS","FMLE","63.6 [54.8-71.6]","63.64386","54.83786","71.63039",""
"NCD_PAC","PUBLISHED","2016","EUR","IRL","YEARS18-PLUS","FMLE","38.8 [31.7-46.5]","38.82746","31.67126","46.49556",""
"NCD_PAC","PUBLISHED","2016","EUR","ITA","YEARS18-PLUS","FMLE","49.9 [42.1-57.8]","49.90670","42.05487","57.76675",""
"NCD_PAC","PUBLISHED","2016","AMR","JAM","YEARS18-PLUS","FMLE","37.1 [28.9-46.1]","37.10995","28.91485","46.11509",""
"NCD_PAC","PUBLISHED","2016","WPR","JPN","YEARS18-PLUS","FMLE","39.8 [23.1-59.2]","39.79539","23.11424","59.21082",""
"NCD_PAC","PUBLISHED","2016","EMR","JOR","YEARS18-PLUS","FMLE","12.9 [9.1-18.0]","12.90236","9.08506","17.99639",""
"NCD_PAC","PUBLISHED","2016","EUR","KAZ","YEARS18-PLUS","FMLE","28.7 [20.4-38.8]","28.72257","20.36854","38.81314",""
"NCD_PAC","PUBLISHED","2016","AFR","KEN","YEARS18-PLUS","FMLE","15.7 [13.3-18.2]","15.72007","13.26565","18.17450",""
"NCD_PAC","PUBLISHED","2016","WPR","KIR","YEARS18-PLUS","FMLE","44.3 [34.4-54.7]","44.29286","34.38643","54.67741",""
"NCD_PAC","PUBLISHED","2016","EMR","KWT","YEARS18-PLUS","FMLE","72.8 [64.5-79.8]","72.84583","64.52453","79.83137",""
"NCD_PAC","PUBLISHED","2016","EUR","KGZ","YEARS18-PLUS","FMLE","16.2 [10.6-24.1]","16.23767","10.57200","24.09948",""
"NCD_PAC","PUBLISHED","2016","WPR","LAO","YEARS18-PLUS","FMLE","19.4 [13.3-25.5]","19.40524","13.32270","25.48777",""
"NCD_PAC","PUBLISHED","2016","EUR","LVA","YEARS18-PLUS","FMLE","36.2 [28.2-45.0]","36.20334","28.22934","45.00185",""
"NCD_PAC","PUBLISHED","2016","EMR","LBN","YEARS18-PLUS","FMLE","32.8 [24.9-41.8]","32.80323","24.91904","41.78342",""
"NCD_PAC","PUBLISHED","2016","AFR","LSO","YEARS18-PLUS","FMLE","5.9 [4.1-8.4]","5.86447","4.07908","8.35934",""
"NCD_PAC","PUBLISHED","2016","AFR","LBR","YEARS18-PLUS","FMLE","27.0 [21.2-33.8]","27.03609","21.17417","33.81797",""
"NCD_PAC","PUBLISHED","2016","EMR","LBY","YEARS18-PLUS","FMLE","39.7 [30.4-49.8]","39.67500","30.35629","49.80771",""
"NCD_PAC","PUBLISHED","2016","EUR","LTU","YEARS18-PLUS","FMLE","32.6 [25.4-40.7]","32.58723","25.38217","40.70374",""
"NCD_PAC","PUBLISHED","2016","EUR","LUX","YEARS18-PLUS","FMLE","32.1 [25.6-39.3]","32.07402","25.57138","39.34470",""
"NCD_PAC","PUBLISHED","2016","AFR","MDG","YEARS18-PLUS","FMLE","20.1 [15.4-25.8]","20.10595","15.42387","25.76898",""
"NCD_PAC","PUBLISHED","2016","AFR","MWI","YEARS18-PLUS","FMLE","17.0 [14.3-19.7]","17.02139","14.32172","19.72106",""
"NCD_PAC","PUBLISHED","2016","WPR","MYS","YEARS18-PLUS","FMLE","41.8 [31.8-52.5]","41.77306","31.75931","52.51404",""
