"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","SEX","Display Value","Numeric","Low","High","Comments"
"Adult_daily_tob_use","PUBLISHED","2018","EMR","AFG","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","AFR","AGO","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","EUR","ALB","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","EUR","AND","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","EMR","ARE","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","AMR","ARG","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","EUR","ARM","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","AMR","ATG","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","WPR","AUS","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","EUR","AUT","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","EUR","AZE","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","AFR","BDI","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","EUR","BEL","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","AFR","BEN","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","AFR","BFA","MLE","24.9","24.90000","","",""
"Adult_daily_tob_use","PUBLISHED","2018","SEAR","BGD","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","EUR","BGR","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","EMR","BHR","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","AMR","BHS","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","EUR","BIH","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","EUR","BLR","MLE","45.7","45.70000","","",""
"Adult_daily_tob_use","PUBLISHED","2018","AMR","BLZ","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","AMR","BOL","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","AMR","BRA","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","AMR","BRB","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","WPR","BRN","MLE","24.8","24.80000","","",""
"Adult_daily_tob_use","PUBLISHED","2018","SEAR","BTN","MLE","30.0","30.00000","","",""
"Adult_daily_tob_use","PUBLISHED","2018","AFR","BWA","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","AFR","CAF","MLE","31.1","31.10000","","",""
"Adult_daily_tob_use","PUBLISHED","2018","AMR","CAN","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","EUR","CHE","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","AMR","CHL","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","WPR","CHN","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","AFR","CIV","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","AFR","CMR","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","AFR","COD","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","AFR","COG","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","WPR","COK","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","AMR","COL","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","AFR","COM","MLE","36.1","36.10000","","",""
"Adult_daily_tob_use","PUBLISHED","2018","AFR","CPV","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","AMR","CRI","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","AMR","CUB","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","EUR","CYP","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","EUR","CZE","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","EUR","DEU","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","EMR","DJI","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","AMR","DMA","MLE","9.7","9.70000","","",""
"Adult_daily_tob_use","PUBLISHED","2018","EUR","DNK","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","AMR","DOM","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","AFR","DZA","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","AMR","ECU","MLE","6.3","6.30000","","",""
"Adult_daily_tob_use","PUBLISHED","2018","EMR","EGY","MLE","35.5","35.50000","","",""
"Adult_daily_tob_use","PUBLISHED","2018","AFR","ERI","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","EUR","ESP","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","EUR","EST","MLE","24.5","24.50000","","",""
"Adult_daily_tob_use","PUBLISHED","2018","AFR","ETH","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","EUR","FIN","MLE","19.2","19.20000","","",""
"Adult_daily_tob_use","PUBLISHED","2018","WPR","FJI","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","EUR","FRA","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","WPR","FSM","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","AFR","GAB","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","EUR","GBR","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","EUR","GEO","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","AFR","GHA","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","AFR","GIN","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","AFR","GMB","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","AFR","GNB","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","AFR","GNQ","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","EUR","GRC","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","AMR","GRD","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","AMR","GTM","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","AMR","GUY","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","AMR","HND","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","EUR","HRV","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","AMR","HTI","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","EUR","HUN","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","SEAR","IDN","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","SEAR","IND","MLE","36.9","36.90000","","",""
"Adult_daily_tob_use","PUBLISHED","2018","EUR","IRL","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","EMR","IRN","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","EMR","IRQ","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","EUR","ISL","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","EUR","ISR","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","EUR","ITA","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","AMR","JAM","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","EMR","JOR","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","WPR","JPN","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","EUR","KAZ","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","AFR","KEN","MLE","18.4","18.40000","","",""
"Adult_daily_tob_use","PUBLISHED","2018","EUR","KGZ","MLE","50.3","50.30000","","",""
"Adult_daily_tob_use","PUBLISHED","2018","WPR","KHM","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","WPR","KIR","MLE","64.8","64.80000","","",""
"Adult_daily_tob_use","PUBLISHED","2018","AMR","KNA","MLE","11.1","11.10000","","",""
"Adult_daily_tob_use","PUBLISHED","2018","WPR","KOR","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","EMR","KWT","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","WPR","LAO","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","EMR","LBN","MLE","39.8","39.80000","","",""
"Adult_daily_tob_use","PUBLISHED","2018","AFR","LBR","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","EMR","LBY","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","AMR","LCA","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","SEAR","LKA","MLE","35.3","35.30000","","",""
"Adult_daily_tob_use","PUBLISHED","2018","AFR","LSO","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","EUR","LTU","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","EUR","LUX","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","EUR","LVA","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","EMR","MAR","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","EUR","MCO","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","EUR","MDA","MLE","40.6","40.60000","","",""
"Adult_daily_tob_use","PUBLISHED","2018","AFR","MDG","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","SEAR","MDV","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","AMR","MEX","MLE","11.7","11.70000","","",""
"Adult_daily_tob_use","PUBLISHED","2018","WPR","MHL","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","EUR","MKD","MLE","Data not available","","","",""
"Adult_daily_tob_use","PUBLISHED","2018","AFR","MLI","MLE","Data not available","","","",""
