"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","Display Value","Numeric","Low","High","Comments"
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPDEU2013","PUBLISHED","2013","EUR","DEU","0.17","0.17000","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPESP2015","PUBLISHED","2015","EUR","ESP","0.25","0.24671","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPEST2000","PUBLISHED","2000","EUR","EST","0.99","0.98933","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPEST2001","PUBLISHED","2001","EUR","EST","0.97","0.96679","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPEST2002","PUBLISHED","2002","EUR","EST","1.29","1.28643","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPEST2003","PUBLISHED","2003","EUR","EST","1.69","1.69191","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPEST2004","PUBLISHED","2004","EUR","EST","1.99","1.98511","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPEST2005","PUBLISHED","2005","EUR","EST","1.13","1.13294","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPEST2006","PUBLISHED","2006","EUR","EST","2.58","2.57518","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPEST2007","PUBLISHED","2007","EUR","EST","1.49","1.49472","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPEST2010","PUBLISHED","2010","EUR","EST","1.45","1.45134","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPEST2011","PUBLISHED","2011","EUR","EST","0.75","0.74688","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPEST2012","PUBLISHED","2012","EUR","EST","1.07","1.06841","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPEST2015","PUBLISHED","2015","EUR","EST","1.48","1.47570","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPEST2016","PUBLISHED","2016","EUR","EST","1.32","1.31990","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPFRA2011","PUBLISHED","2011","EUR","FRA","0.18","0.18000","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPGBR2008","PUBLISHED","2008","EUR","GBR","0.04","0.04000","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPGBR2009","PUBLISHED","2009","EUR","GBR","0.07","0.07000","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPGBR2010","PUBLISHED","2010","EUR","GBR","0.05","0.05000","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPGBR2011","PUBLISHED","2011","EUR","GBR","0.03","0.03000","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPGBR2012","PUBLISHED","2012","EUR","GBR","0.05","0.05000","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPGBR2013","PUBLISHED","2013","EUR","GBR","0.05","0.05000","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPGBR2014","PUBLISHED","2014","EUR","GBR","0.04","0.04000","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPGEO2010","PUBLISHED","2010","EUR","GEO","1.98","1.98000","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPGEO2011","PUBLISHED","2011","EUR","GEO","1.96","1.96000","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPGEO2012","PUBLISHED","2012","EUR","GEO","1.88","1.88000","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPGEO2013","PUBLISHED","2013","EUR","GEO","1.76","1.76000","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPGEO2014","PUBLISHED","2014","EUR","GEO","1.71","1.71000","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPGEO2015","PUBLISHED","2015","EUR","GEO","2.18","2.18000","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPGRC2008","PUBLISHED","2008","EUR","GRC","1.02","1.02000","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPGRC2009","PUBLISHED","2009","EUR","GRC","1.5","1.50000","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPGRC2010","PUBLISHED","2010","EUR","GRC","0.98","0.98000","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPGRC2011","PUBLISHED","2011","EUR","GRC","0.91","0.91000","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPGRC2012","PUBLISHED","2012","EUR","GRC","1.02","1.02000","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPGRC2013","PUBLISHED","2013","EUR","GRC","1.19","1.19000","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPGRC2014","PUBLISHED","2014","EUR","GRC","1.27","1.27000","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPGRC2015","PUBLISHED","2015","EUR","GRC","1.21","1.21000","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPGRC2016","PUBLISHED","2016","EUR","GRC","1","1.00000","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPHRV2010","PUBLISHED","2010","EUR","HRV","0.75","0.75000","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPHRV2011","PUBLISHED","2011","EUR","HRV","0.75","0.75000","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPHRV2014","PUBLISHED","2014","EUR","HRV","0.49","0.49000","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPHUN2003","PUBLISHED","2003","EUR","HUN","0.62","0.61939","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPHUN2004","PUBLISHED","2004","EUR","HUN","1.08","1.07998","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPHUN2005","PUBLISHED","2005","EUR","HUN","0.87","0.86787","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPHUN2006","PUBLISHED","2006","EUR","HUN","0.61","0.61353","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPHUN2007","PUBLISHED","2007","EUR","HUN","0.75","0.74765","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPHUN2008","PUBLISHED","2008","EUR","HUN","1.23","1.23186","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPHUN2009","PUBLISHED","2009","EUR","HUN","0.93","0.93128","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPHUN2010","PUBLISHED","2010","EUR","HUN","0.99","0.99140","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPHUN2011","PUBLISHED","2011","EUR","HUN","0.86","0.86492","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPHUN2012","PUBLISHED","2012","EUR","HUN","1.43","1.43100","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPHUN2013","PUBLISHED","2013","EUR","HUN","0.98","0.98277","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPHUN2014","PUBLISHED","2014","EUR","HUN","0.88","0.88051","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPHUN2015","PUBLISHED","2015","EUR","HUN","2.12","2.11631","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPIRL2009","PUBLISHED","2009","EUR","IRL","0.08","0.08000","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPIRL2015","PUBLISHED","2015","EUR","IRL","0.07","0.07000","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPITA2016","PUBLISHED","2016","EUR","ITA","1.14","1.14130","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPKGZ2000","PUBLISHED","2000","EUR","KGZ","2.95","2.95000","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPKGZ2003","PUBLISHED","2003","EUR","KGZ","1.08","1.08000","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPKGZ2006","PUBLISHED","2006","EUR","KGZ","1.49","1.49000","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPKGZ2009","PUBLISHED","2009","EUR","KGZ","1.49","1.49000","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPKGZ2014","PUBLISHED","2014","EUR","KGZ","1.45","1.45000","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPLTU2005","PUBLISHED","2005","EUR","LTU","0.92","0.92000","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPLTU2008","PUBLISHED","2008","EUR","LTU","1.57","1.57000","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPLTU2012","PUBLISHED","2012","EUR","LTU","1.87","1.87000","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPLTU2016","PUBLISHED","2016","EUR","LTU","3.39","3.38804","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPLVA2008","PUBLISHED","2008","EUR","LVA","1.48","1.47572","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPLVA2009","PUBLISHED","2009","EUR","LVA","1.71","1.70555","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPLVA2010","PUBLISHED","2010","EUR","LVA","1.22","1.21727","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPLVA2013","PUBLISHED","2013","EUR","LVA","1.78","1.78013","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPMDA2008","PUBLISHED","2008","EUR","MDA","2.35","2.35429","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPMDA2009","PUBLISHED","2009","EUR","MDA","2.33","2.32512","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPMDA2010","PUBLISHED","2010","EUR","MDA","2.52","2.51579","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPMDA2011","PUBLISHED","2011","EUR","MDA","2.22","2.21987","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPMDA2012","PUBLISHED","2012","EUR","MDA","2.88","2.87860","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPMDA2013","PUBLISHED","2013","EUR","MDA","2.38","2.37677","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPMDA2014","PUBLISHED","2014","EUR","MDA","2.73","2.72857","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPMDA2015","PUBLISHED","2015","EUR","MDA","2.76","2.75841","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPMDA2016","PUBLISHED","2016","EUR","MDA","3.45","3.45125","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPPOL2005","PUBLISHED","2005","EUR","POL","1.32","1.32000","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPPOL2006","PUBLISHED","2006","EUR","POL","1.26","1.26000","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPPOL2007","PUBLISHED","2007","EUR","POL","1.29","1.29000","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPPOL2008","PUBLISHED","2008","EUR","POL","1.28","1.28000","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPPOL2009","PUBLISHED","2009","EUR","POL","1.34","1.34000","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPPOL2010","PUBLISHED","2010","EUR","POL","1.3","1.30000","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPPOL2011","PUBLISHED","2011","EUR","POL","1.33","1.33000","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPPOL2012","PUBLISHED","2012","EUR","POL","1.27","1.27000","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPPOL2013","PUBLISHED","2013","EUR","POL","1.22","1.22000","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPPOL2014","PUBLISHED","2014","EUR","POL","1.14","1.14000","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPPRT2000","PUBLISHED","2000","EUR","PRT","1.7","1.70000","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPPRT2005","PUBLISHED","2005","EUR","PRT","1.4","1.40000","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPPRT2010","PUBLISHED","2010","EUR","PRT","1.57","1.57000","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPPRT2015","PUBLISHED","2015","EUR","PRT","1.18","1.18148","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPSVK2007","PUBLISHED","2007","EUR","SVK","0.45","0.45365","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPSVK2008","PUBLISHED","2008","EUR","SVK","0.53","0.52820","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPSVK2009","PUBLISHED","2009","EUR","SVK","0.42","0.42428","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPSVK2010","PUBLISHED","2010","EUR","SVK","0.41","0.41318","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPSVK2011","PUBLISHED","2011","EUR","SVK","0.56","0.56161","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPSVK2012","PUBLISHED","2012","EUR","SVK","0.24","0.24275","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPSVN1998","PUBLISHED","1998","EUR","SVN","0.09","0.08585","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPSVN2000","PUBLISHED","2000","EUR","SVN","0.06","0.06006","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPSVN2002","PUBLISHED","2002","EUR","SVN","0.02","0.02373","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPSVN2006","PUBLISHED","2006","EUR","SVN","0.03","0.03019","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPSVN2009","PUBLISHED","2009","EUR","SVN","0.08","0.07926","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPSVN2012","PUBLISHED","2012","EUR","SVN","0.01","0.01316","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPSVN2015","PUBLISHED","2015","EUR","SVN","0.05","0.05000","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPSWE2006","PUBLISHED","2006","EUR","SWE","0.03","0.03000","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPSWE2007","PUBLISHED","2007","EUR","SWE","0.09","0.09000","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPSWE2008","PUBLISHED","2008","EUR","SWE","0.14","0.14000","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPSWE2009","PUBLISHED","2009","EUR","SWE","0.07","0.07000","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPSWE2012","PUBLISHED","2012","EUR","SWE","0.16","0.16000","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPTUR2002","PUBLISHED","2002","EUR","TUR","0.51","0.50600","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPTUR2003","PUBLISHED","2003","EUR","TUR","0.5","0.49600","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPTUR2004","PUBLISHED","2004","EUR","TUR","0.48","0.48200","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPTUR2005","PUBLISHED","2005","EUR","TUR","0.7","0.70400","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPTUR2006","PUBLISHED","2006","EUR","TUR","0.47","0.46800","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPTUR2007","PUBLISHED","2007","EUR","TUR","0.51","0.51000","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPTUR2008","PUBLISHED","2008","EUR","TUR","0.41","0.41200","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPTUR2009","PUBLISHED","2009","EUR","TUR","0.64","0.64200","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPTUR2010","PUBLISHED","2010","EUR","TUR","0.5","0.49800","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPTUR2011","PUBLISHED","2011","EUR","TUR","0.51","0.51000","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPTUR2013","PUBLISHED","2013","EUR","TUR","0.39","0.38600","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPTUR2014","PUBLISHED","2014","EUR","TUR","0.46","0.45800","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPUKR2010","PUBLISHED","2010","EUR","UKR","1.33","1.33000","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPUKR2013","PUBLISHED","2013","EUR","UKR","1.49","1.49000","","",""
"FINPROTECTION_IMP_BNLFHU_FURIMP_HH","FPUKR2015","PUBLISHED","2015","EUR","UKR","2.2","2.20000","","",""
