"GHO","PUBLISHSTATE","YEAR","REGION","Display Value","Numeric","Low","High","Comments"
"OCC_1","PUBLISHED","2004","WHO_LMI_AFR","48","47.87000","","",""
"OCC_1","PUBLISHED","2004","WHO_LMI_AMR","115","114.59000","","",""
"OCC_1","PUBLISHED","2004","WHO_LMI_EMR","142","141.71000","","",""
"OCC_1","PUBLISHED","2004","WHO_LMI_EUR","78","78.30000","","",""
"OCC_1","PUBLISHED","2004","WHO_LMI_SEAR","191","191.24000","","",""
"OCC_1","PUBLISHED","2004","WHO_LMI_WPR","294","293.84000","","",""
"OCC_1","PUBLISHED","2004","WHO_LMI_HIC","119","119.48000","","",""
"OCC_1","PUBLISHED","2004","WHO_LMI_WORLD","987","987.02000","","",""
