"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","SEX","Display Value","Numeric","Low","High","Comments"
"SA_0000001784_ARCHIVED","SA_0000001784_SVK","PUBLISHED","2005","EUR","SVK","MLE","32.0","32.00000","","",""
"SA_0000001784_ARCHIVED","SA_0000001784_UKR","PUBLISHED","2010","EUR","UKR","MLE","44.0","44.00000","","",""
"SA_0000001784_ARCHIVED","SA_0000001784_BGR","PUBLISHED","2005","EUR","BGR","MLE","45.0","45.00000","","",""
"SA_0000001784_ARCHIVED","SA_0000001784_MLT","PUBLISHED","2010","EUR","MLT","FMLE","","","","","missing data"
"SA_0000001784_ARCHIVED","SA_0000001784_ARM","PUBLISHED","2005","EUR","ARM","FMLE","","","","","missing data"
"SA_0000001784_ARCHIVED","SA_0000001784_FIN","PUBLISHED","2010","EUR","FIN","MLE","7.0","7.00000","","",""
"SA_0000001784_ARCHIVED","SA_0000001784_NOR","PUBLISHED","2010","EUR","NOR","FMLE","9.0","9.00000","","",""
"SA_0000001784_ARCHIVED","SA_0000001784_ARM","PUBLISHED","2010","EUR","ARM","FMLE","11.0","11.00000","","",""
"SA_0000001784_ARCHIVED","SA_0000001784_FIN","PUBLISHED","2005","EUR","FIN","MLE","12.0","12.00000","","",""
"SA_0000001784_ARCHIVED","SA_0000001784_CHE","PUBLISHED","2010","EUR","CHE","FMLE","13.0","13.00000","","",""
"SA_0000001784_ARCHIVED","SA_0000001784_SWE","PUBLISHED","2005","EUR","SWE","MLE","15.0","15.00000","","",""
"SA_0000001784_ARCHIVED","SA_0000001784_BEL","PUBLISHED","2010","EUR","BEL","FMLE","18.0","18.00000","","",""
"SA_0000001784_ARCHIVED","SA_0000001784_EST","PUBLISHED","2010","EUR","EST","MLE","20.0","20.00000","","",""
"SA_0000001784_ARCHIVED","SA_0000001784_SVN","PUBLISHED","2005","EUR","SVN","FMLE","21.0","21.00000","","",""
"SA_0000001784_ARCHIVED","SA_0000001784_NLD","PUBLISHED","2010","EUR","NLD","MLE","25.0","25.00000","","",""
"SA_0000001784_ARCHIVED","SA_0000001784_ITA","PUBLISHED","2010","EUR","ITA","FMLE","26.0","26.00000","","",""
"SA_0000001784_ARCHIVED","SA_0000001784_CZE","PUBLISHED","2005","EUR","CZE","FMLE","27.0","27.00000","","",""
"SA_0000001784_ARCHIVED","SA_0000001784_UKR","PUBLISHED","2010","EUR","UKR","FMLE","30.0","30.00000","","",""
"SA_0000001784_ARCHIVED","SA_0000001784_HUN","PUBLISHED","2010","EUR","HUN","MLE","32.0","32.00000","","",""
"SA_0000001784_ARCHIVED","SA_0000001784_HUN","PUBLISHED","2005","EUR","HUN","MLE","35.0","35.00000","","",""
"SA_0000001784_ARCHIVED","SA_0000001784_AUT","PUBLISHED","2005","EUR","AUT","MLE","42.0","42.00000","","",""
"SA_0000001784_ARCHIVED","SA_0000001784_HRV","PUBLISHED","2005","EUR","HRV","MLE","44.0","44.00000","","",""
"SA_0000001784_ARCHIVED","SA_0000001784_BGR","PUBLISHED","2010","EUR","BGR","MLE","","","","","missing data"
"SA_0000001784_ARCHIVED","SA_0000001784_ISL","PUBLISHED","2010","EUR","ISL","MLE","8.0","8.00000","","",""
"SA_0000001784_ARCHIVED","SA_0000001784_FIN","PUBLISHED","2005","EUR","FIN","FMLE","8.0","8.00000","","",""
"SA_0000001784_ARCHIVED","SA_0000001784_ROU","PUBLISHED","2010","EUR","ROU","FMLE","11.0","11.00000","","",""
"SA_0000001784_ARCHIVED","SA_0000001784_ISL","PUBLISHED","2005","EUR","ISL","FMLE","11.0","11.00000","","",""
"SA_0000001784_ARCHIVED","SA_0000001784_LUX","PUBLISHED","2010","EUR","LUX","FMLE","15.0","15.00000","","",""
"SA_0000001784_ARCHIVED","SA_0000001784_FRA","PUBLISHED","2005","EUR","FRA","FMLE","15.0","15.00000","","",""
"SA_0000001784_ARCHIVED","SA_0000001784_IRL","PUBLISHED","2005","EUR","IRL","FMLE","19.0","19.00000","","",""
"SA_0000001784_ARCHIVED","SA_0000001784_IRL","PUBLISHED","2005","EUR","IRL","MLE","19.0","19.00000","","",""
"SA_0000001784_ARCHIVED","SA_0000001784_MKD","PUBLISHED","2010","EUR","MKD","MLE","23.0","23.00000","","",""
"SA_0000001784_ARCHIVED","SA_0000001784_HUN","PUBLISHED","2005","EUR","HUN","FMLE","24.0","24.00000","","",""
"SA_0000001784_ARCHIVED","SA_0000001784_CHE","PUBLISHED","2010","EUR","CHE","MLE","26.0","26.00000","","",""
"SA_0000001784_ARCHIVED","SA_0000001784_DNK","PUBLISHED","2005","EUR","DNK","FMLE","26.0","26.00000","","",""
"SA_0000001784_ARCHIVED","SA_0000001784_ROU","PUBLISHED","2005","EUR","ROU","MLE","30.0","30.00000","","",""
"SA_0000001784_ARCHIVED","SA_0000001784_LVA","PUBLISHED","2005","EUR","LVA","MLE","31.0","31.00000","","",""
"SA_0000001784_ARCHIVED","SA_0000001784_DNK","PUBLISHED","2005","EUR","DNK","MLE","37.0","37.00000","","",""
"SA_0000001784_ARCHIVED","SA_0000001784_BEL","PUBLISHED","2005","EUR","BEL","MLE","39.0","39.00000","","",""
"SA_0000001784_ARCHIVED","SA_0000001784_UKR","PUBLISHED","2005","EUR","UKR","FMLE","47.0","47.00000","","",""
"SA_0000001784_ARCHIVED","SA_0000001784_MLT","PUBLISHED","2005","EUR","MLT","MLE","51.0","51.00000","","",""
