"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","SEX","ENVCAUSE","Display Value","Numeric","Low","High","Comments"
"AIR_52","PUBLISHED","2016","EMR","AFG","BTSX","ENVCAUSE039","23 [16–28]","22.67757","16.26738","27.83665",""
"AIR_52","PUBLISHED","2016","EMR","AFG","BTSX","ENVCAUSE113","63 [50–76]","63.13741","50.15807","75.80299",""
"AIR_52","PUBLISHED","2016","EMR","AFG","BTSX","ENVCAUSE114","28 [22–34]","27.55837","21.71479","33.76235",""
"AIR_52","PUBLISHED","2016","EMR","AFG","BTSX","ENVCAUSE068","3 [2–4]","2.99883","2.17268","3.74836",""
"AIR_52","PUBLISHED","2016","EMR","AFG","BTSX","ENVCAUSE000","133 [109–155]","132.58484","109.12337","154.73463",""
"AIR_52","PUBLISHED","2016","EMR","AFG","BTSX","ENVCAUSE118","16 [10–22]","16.21266","9.66440","21.94284",""
"AIR_52","PUBLISHED","2016","EMR","AFG","FMLE","ENVCAUSE039","22 [16–27]","22.25881","15.92879","27.24771",""
"AIR_52","PUBLISHED","2016","EMR","AFG","FMLE","ENVCAUSE114","29 [23–36]","29.49944","23.16821","36.03755",""
"AIR_52","PUBLISHED","2016","EMR","AFG","FMLE","ENVCAUSE068","2 [1–2]","1.73172","1.32494","2.10365",""
"AIR_52","PUBLISHED","2016","EMR","AFG","FMLE","ENVCAUSE113","57 [46–68]","56.89001","45.72687","67.58179",""
"AIR_52","PUBLISHED","2016","EMR","AFG","FMLE","ENVCAUSE118","16 [11–20]","15.86145","10.64136","19.87085",""
"AIR_52","PUBLISHED","2016","EMR","AFG","FMLE","ENVCAUSE000","126 [104–146]","126.24142","104.06137","146.00398",""
"AIR_52","PUBLISHED","2016","EMR","AFG","MLE","ENVCAUSE113","69 [55–84]","69.28550","54.76215","84.23844",""
"AIR_52","PUBLISHED","2016","EMR","AFG","MLE","ENVCAUSE039","23 [17–29]","23.39230","16.84245","28.78778",""
"AIR_52","PUBLISHED","2016","EMR","AFG","MLE","ENVCAUSE114","26 [20–32]","25.55356","20.06500","31.77920",""
"AIR_52","PUBLISHED","2016","EMR","AFG","MLE","ENVCAUSE068","4 [3–6]","4.35854","3.01571","5.59710",""
"AIR_52","PUBLISHED","2016","EMR","AFG","MLE","ENVCAUSE000","139 [114–164]","139.35541","113.94418","163.74060",""
"AIR_52","PUBLISHED","2016","EMR","AFG","MLE","ENVCAUSE118","17 [4–28]","16.76550","4.33514","27.83129",""
"AIR_52","PUBLISHED","2016","AFR","AGO","BTSX","ENVCAUSE068","1 [0–1]","0.66377","0.48069","0.84360",""
"AIR_52","PUBLISHED","2016","AFR","AGO","BTSX","ENVCAUSE039","36 [25–45]","35.89176","24.80857","45.47342",""
"AIR_52","PUBLISHED","2016","AFR","AGO","BTSX","ENVCAUSE114","14 [11–18]","13.96485","10.75393","17.94599",""
"AIR_52","PUBLISHED","2016","AFR","AGO","BTSX","ENVCAUSE113","19 [15–23]","18.53868","14.81945","22.94894",""
"AIR_52","PUBLISHED","2016","AFR","AGO","BTSX","ENVCAUSE000","78 [60–96]","78.43259","59.77240","95.97403",""
"AIR_52","PUBLISHED","2016","AFR","AGO","BTSX","ENVCAUSE118","9 [6–13]","9.37354","5.85314","12.82997",""
"AIR_52","PUBLISHED","2016","AFR","AGO","FMLE","ENVCAUSE039","34 [24–43]","34.38401","23.83104","43.42356",""
"AIR_52","PUBLISHED","2016","AFR","AGO","FMLE","ENVCAUSE113","18 [14–23]","18.44246","14.48048","23.20137",""
"AIR_52","PUBLISHED","2016","AFR","AGO","FMLE","ENVCAUSE114","15 [12–20]","15.40273","11.64130","19.87210",""
"AIR_52","PUBLISHED","2016","AFR","AGO","FMLE","ENVCAUSE068","1 [0–1]","0.52163","0.38727","0.65041",""
"AIR_52","PUBLISHED","2016","AFR","AGO","FMLE","ENVCAUSE000","79 [60–96]","78.87507","60.20511","96.33801",""
"AIR_52","PUBLISHED","2016","AFR","AGO","FMLE","ENVCAUSE118","10 [7–13]","10.12425","6.69645","12.99624",""
"AIR_52","PUBLISHED","2016","AFR","AGO","MLE","ENVCAUSE068","1 [1–1]","0.85073","0.57676","1.11837",""
"AIR_52","PUBLISHED","2016","AFR","AGO","MLE","ENVCAUSE039","38 [26–49]","38.04722","26.27246","48.54654",""
"AIR_52","PUBLISHED","2016","AFR","AGO","MLE","ENVCAUSE114","12 [9–15]","12.02803","9.19397","15.40497",""
"AIR_52","PUBLISHED","2016","AFR","AGO","MLE","ENVCAUSE113","18 [15–23]","18.27441","14.53561","22.89917",""
"AIR_52","PUBLISHED","2016","AFR","AGO","MLE","ENVCAUSE118","8 [2–15]","8.38948","2.00233","14.52638",""
"AIR_52","PUBLISHED","2016","AFR","AGO","MLE","ENVCAUSE000","78 [59–96]","77.58987","58.63088","96.18487",""
"AIR_52","PUBLISHED","2016","EUR","ALB","BTSX","ENVCAUSE039","2 [1–5]","2.34205","0.74817","4.54006",""
"AIR_52","PUBLISHED","2016","EUR","ALB","BTSX","ENVCAUSE114","8 [2–18]","8.36388","2.22571","18.34649",""
"AIR_52","PUBLISHED","2016","EUR","ALB","BTSX","ENVCAUSE113","13 [4–27]","13.07697","3.54855","27.01560",""
"AIR_52","PUBLISHED","2016","EUR","ALB","BTSX","ENVCAUSE068","5 [1–9]","4.82915","1.38878","9.24900",""
"AIR_52","PUBLISHED","2016","EUR","ALB","BTSX","ENVCAUSE118","2 [1–5]","2.41719","0.63772","5.12245",""
"AIR_52","PUBLISHED","2016","EUR","ALB","BTSX","ENVCAUSE000","31 [9–63]","31.02924","8.87848","62.63524",""
"AIR_52","PUBLISHED","2016","EUR","ALB","FMLE","ENVCAUSE039","2 [1–4]","2.09347","0.67176","4.05214",""
"AIR_52","PUBLISHED","2016","EUR","ALB","FMLE","ENVCAUSE114","8 [2–18]","8.03812","2.14301","17.90437",""
"AIR_52","PUBLISHED","2016","EUR","ALB","FMLE","ENVCAUSE113","10 [3–21]","10.28332","2.83164","21.17048",""
"AIR_52","PUBLISHED","2016","EUR","ALB","FMLE","ENVCAUSE068","4 [1–7]","3.79146","1.16691","7.09907",""
"AIR_52","PUBLISHED","2016","EUR","ALB","FMLE","ENVCAUSE000","26 [7–53]","26.01084","7.43970","52.84784",""
"AIR_52","PUBLISHED","2016","EUR","ALB","FMLE","ENVCAUSE118","2 [0–4]","1.80448","0.48922","3.54446",""
"AIR_52","PUBLISHED","2016","EUR","ALB","MLE","ENVCAUSE068","6 [2–12]","5.88643","1.65992","11.67416",""
"AIR_52","PUBLISHED","2016","EUR","ALB","MLE","ENVCAUSE114","9 [2–19]","8.70833","2.33472","19.02950",""
"AIR_52","PUBLISHED","2016","EUR","ALB","MLE","ENVCAUSE113","16 [4–33]","16.02839","4.27690","32.61655",""
"AIR_52","PUBLISHED","2016","EUR","ALB","MLE","ENVCAUSE039","3 [1–5]","2.63446","0.80939","5.23759",""
"AIR_52","PUBLISHED","2016","EUR","ALB","MLE","ENVCAUSE118","3 [0–7]","3.12515","0.44014","7.47025",""
"AIR_52","PUBLISHED","2016","EUR","ALB","MLE","ENVCAUSE000","36 [10–73]","36.38276","10.12196","73.07538",""
"AIR_52","PUBLISHED","2016","EMR","ARE","BTSX","ENVCAUSE068","0 [0–1]","0.10275","0.00000","0.72129",""
"AIR_52","PUBLISHED","2016","EMR","ARE","BTSX","ENVCAUSE039","0 [0–2]","0.35461","0.00000","2.38569",""
"AIR_52","PUBLISHED","2016","EMR","ARE","BTSX","ENVCAUSE114","0 [0–3]","0.37577","0.00000","2.69888",""
"AIR_52","PUBLISHED","2016","EMR","ARE","BTSX","ENVCAUSE113","1 [0–7]","0.98637","0.00000","7.05063",""
"AIR_52","PUBLISHED","2016","EMR","ARE","BTSX","ENVCAUSE118","0 [0–2]","0.26846","0.00000","2.01050",""
"AIR_52","PUBLISHED","2016","EMR","ARE","BTSX","ENVCAUSE000","2 [0–14]","2.08795","0.00000","14.47822",""
"AIR_52","PUBLISHED","2016","EMR","ARE","FMLE","ENVCAUSE039","0 [0–2]","0.32317","0.00000","2.23650",""
"AIR_52","PUBLISHED","2016","EMR","ARE","FMLE","ENVCAUSE068","0 [0–1]","0.08463","0.00000","0.56999",""
"AIR_52","PUBLISHED","2016","EMR","ARE","FMLE","ENVCAUSE113","1 [0–6]","0.85936","0.00000","5.93429",""
"AIR_52","PUBLISHED","2016","EMR","ARE","FMLE","ENVCAUSE114","0 [0–3]","0.39755","0.00000","2.81938",""
"AIR_52","PUBLISHED","2016","EMR","ARE","FMLE","ENVCAUSE000","2 [0–13]","1.89157","0.00000","13.24999",""
"AIR_52","PUBLISHED","2016","EMR","ARE","FMLE","ENVCAUSE118","0 [0–2]","0.22686","0.00000","1.62164",""
"AIR_52","PUBLISHED","2016","EMR","ARE","MLE","ENVCAUSE113","1 [0–7]","1.01941","0.00000","7.21705",""
"AIR_52","PUBLISHED","2016","EMR","ARE","MLE","ENVCAUSE068","0 [0–1]","0.11344","0.00000","0.83423",""
"AIR_52","PUBLISHED","2016","EMR","ARE","MLE","ENVCAUSE114","0 [0–3]","0.36606","0.00000","2.61682",""
"AIR_52","PUBLISHED","2016","EMR","ARE","MLE","ENVCAUSE039","0 [0–2]","0.36830","0.00000","2.47137",""
"AIR_52","PUBLISHED","2016","EMR","ARE","MLE","ENVCAUSE000","2 [0–15]","2.15254","0.00000","14.91208",""
"AIR_52","PUBLISHED","2016","EMR","ARE","MLE","ENVCAUSE118","0 [0–2]","0.28532","0.00000","2.21567",""
"AIR_52","PUBLISHED","2016","AMR","ARG","BTSX","ENVCAUSE114","0 [0–1]","0.21530","0.00731","0.72169",""
"AIR_52","PUBLISHED","2016","AMR","ARG","BTSX","ENVCAUSE068","0 [0–1]","0.31593","0.00970","1.05074",""
"AIR_52","PUBLISHED","2016","AMR","ARG","BTSX","ENVCAUSE039","1 [0–3]","0.96283","0.02995","3.10917",""
"AIR_52","PUBLISHED","2016","AMR","ARG","BTSX","ENVCAUSE113","1 [0–2]","0.50080","0.01660","1.69943",""
"AIR_52","PUBLISHED","2016","AMR","ARG","BTSX","ENVCAUSE118","1 [0–2]","0.55211","0.01800","1.98409",""
"AIR_52","PUBLISHED","2016","AMR","ARG","BTSX","ENVCAUSE000","3 [0–8]","2.54697","0.08317","8.11520",""
"AIR_52","PUBLISHED","2016","AMR","ARG","FMLE","ENVCAUSE113","0 [0–1]","0.36191","0.01187","1.23870",""
"AIR_52","PUBLISHED","2016","AMR","ARG","FMLE","ENVCAUSE068","0 [0–1]","0.23016","0.00739","0.79170",""
"AIR_52","PUBLISHED","2016","AMR","ARG","FMLE","ENVCAUSE039","1 [0–3]","0.85176","0.02596","2.71034",""
"AIR_52","PUBLISHED","2016","AMR","ARG","FMLE","ENVCAUSE114","0 [0–1]","0.18604","0.00614","0.62794",""
"AIR_52","PUBLISHED","2016","AMR","ARG","FMLE","ENVCAUSE118","0 [0–2]","0.49432","0.01631","1.69760",""
"AIR_52","PUBLISHED","2016","AMR","ARG","FMLE","ENVCAUSE000","2 [0–7]","2.12418","0.06855","6.94342",""
"AIR_52","PUBLISHED","2016","AMR","ARG","MLE","ENVCAUSE114","0 [0–1]","0.25272","0.00848","0.85748",""
"AIR_52","PUBLISHED","2016","AMR","ARG","MLE","ENVCAUSE113","1 [0–2]","0.66559","0.02212","2.25162",""
"AIR_52","PUBLISHED","2016","AMR","ARG","MLE","ENVCAUSE039","1 [0–4]","1.12378","0.03688","3.67921",""
"AIR_52","PUBLISHED","2016","AMR","ARG","MLE","ENVCAUSE068","0 [0–1]","0.43444","0.01446","1.45617",""
"AIR_52","PUBLISHED","2016","AMR","ARG","MLE","ENVCAUSE000","3 [0–10]","3.11881","0.10473","9.98631",""
"AIR_52","PUBLISHED","2016","AMR","ARG","MLE","ENVCAUSE118","1 [0–3]","0.64229","0.01448","2.71087",""
"AIR_52","PUBLISHED","2016","EUR","ARM","BTSX","ENVCAUSE113","2 [0–9]","2.19673","0.07637","9.10027",""
"AIR_52","PUBLISHED","2016","EUR","ARM","BTSX","ENVCAUSE068","1 [0–4]","0.90465","0.03173","3.65650",""
"AIR_52","PUBLISHED","2016","EUR","ARM","BTSX","ENVCAUSE114","1 [0–2]","0.52037","0.01813","2.17380",""
"AIR_52","PUBLISHED","2016","EUR","ARM","BTSX","ENVCAUSE039","0 [0–1]","0.29409","0.01000","1.22226",""
"AIR_52","PUBLISHED","2016","EUR","ARM","BTSX","ENVCAUSE000","5 [0–18]","4.57305","0.16712","18.42555",""
"AIR_52","PUBLISHED","2016","EUR","ARM","BTSX","ENVCAUSE118","1 [0–3]","0.65720","0.02321","2.81155",""
"AIR_52","PUBLISHED","2016","EUR","ARM","FMLE","ENVCAUSE113","2 [0–7]","1.64924","0.05526","6.63607",""
"AIR_52","PUBLISHED","2016","EUR","ARM","FMLE","ENVCAUSE039","0 [0–1]","0.25124","0.00855","1.03282",""
"AIR_52","PUBLISHED","2016","EUR","ARM","FMLE","ENVCAUSE068","0 [0–1]","0.36281","0.01250","1.45795",""
"AIR_52","PUBLISHED","2016","EUR","ARM","FMLE","ENVCAUSE114","0 [0–2]","0.46835","0.01563","1.92349",""
"AIR_52","PUBLISHED","2016","EUR","ARM","FMLE","ENVCAUSE118","1 [0–2]","0.54873","0.01912","2.26576",""
"AIR_52","PUBLISHED","2016","EUR","ARM","FMLE","ENVCAUSE000","3 [0–13]","3.28037","0.12201","13.30531",""
"AIR_52","PUBLISHED","2016","EUR","ARM","MLE","ENVCAUSE113","3 [0–12]","2.90110","0.10271","11.61153",""
"AIR_52","PUBLISHED","2016","EUR","ARM","MLE","ENVCAUSE068","2 [0–7]","1.65279","0.05669","6.80550",""
"AIR_52","PUBLISHED","2016","EUR","ARM","MLE","ENVCAUSE039","0 [0–1]","0.34958","0.01144","1.43908",""
"AIR_52","PUBLISHED","2016","EUR","ARM","MLE","ENVCAUSE114","1 [0–2]","0.58186","0.01996","2.36214",""
"AIR_52","PUBLISHED","2016","EUR","ARM","MLE","ENVCAUSE000","6 [0–25]","6.29451","0.22369","25.44252",""
"AIR_52","PUBLISHED","2016","EUR","ARM","MLE","ENVCAUSE118","1 [0–4]","0.80919","0.01823","3.67958",""
"AIR_52","PUBLISHED","2016","AMR","ATG","BTSX","ENVCAUSE114","0 [0–1]","0.28011","0.02090","0.85508",""
"AIR_52","PUBLISHED","2016","AMR","ATG","BTSX","ENVCAUSE039","1 [0–2]","0.53059","0.03761","1.69451",""
"AIR_52","PUBLISHED","2016","AMR","ATG","BTSX","ENVCAUSE113","1 [0–2]","0.51092","0.03394","1.67047",""
"AIR_52","PUBLISHED","2016","AMR","ATG","BTSX","ENVCAUSE068","0 [0–0]","0.06071","0.00414","0.18759",""
"AIR_52","PUBLISHED","2016","AMR","ATG","BTSX","ENVCAUSE118","0 [0–1]","0.19591","0.01246","0.65362",""
"AIR_52","PUBLISHED","2016","AMR","ATG","BTSX","ENVCAUSE000","2 [0–5]","1.57825","0.10788","5.13124",""
"AIR_52","PUBLISHED","2016","AMR","ATG","FMLE","ENVCAUSE068","0 [0–0]","0.06517","0.00429","0.20067",""
"AIR_52","PUBLISHED","2016","AMR","ATG","FMLE","ENVCAUSE113","0 [0–1]","0.42287","0.02891","1.38778",""
"AIR_52","PUBLISHED","2016","AMR","ATG","FMLE","ENVCAUSE039","0 [0–1]","0.42088","0.02813","1.34240",""
"AIR_52","PUBLISHED","2016","AMR","ATG","FMLE","ENVCAUSE114","0 [0–1]","0.29925","0.02205","0.96128",""
"AIR_52","PUBLISHED","2016","AMR","ATG","FMLE","ENVCAUSE000","1 [0–4]","1.37556","0.09400","4.44026",""
"AIR_52","PUBLISHED","2016","AMR","ATG","FMLE","ENVCAUSE118","0 [0–1]","0.16739","0.01071","0.56854",""
"AIR_52","PUBLISHED","2016","AMR","ATG","MLE","ENVCAUSE113","1 [0–2]","0.62071","0.04107","1.99942",""
