"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","Display Value","Numeric","Low","High","Comments"
"E11_brand_stretching","PUBLISHED","2007","EMR","AFG","No","","","",""
"E11_brand_stretching","PUBLISHED","2008","EMR","AFG","No","","","",""
"E11_brand_stretching","PUBLISHED","2010","EMR","AFG","No","","","",""
"E11_brand_stretching","PUBLISHED","2012","EMR","AFG","No","","","",""
"E11_brand_stretching","PUBLISHED","2014","EMR","AFG","No","","","",""
"E11_brand_stretching","PUBLISHED","2016","EMR","AFG","Yes","","","",""
"E11_brand_stretching","PUBLISHED","2018","EMR","AFG","Yes","","","",""
"E11_brand_stretching","PUBLISHED","2007","AFR","AGO","No","","","",""
"E11_brand_stretching","PUBLISHED","2008","AFR","AGO","No","","","",""
"E11_brand_stretching","PUBLISHED","2010","AFR","AGO","No","","","",""
"E11_brand_stretching","PUBLISHED","2012","AFR","AGO","No","","","",""
"E11_brand_stretching","PUBLISHED","2014","AFR","AGO","No","","","",""
"E11_brand_stretching","PUBLISHED","2016","AFR","AGO","No","","","",""
"E11_brand_stretching","PUBLISHED","2018","AFR","AGO","No","","","",""
"E11_brand_stretching","PUBLISHED","2007","EUR","ALB","Yes","","","",""
"E11_brand_stretching","PUBLISHED","2008","EUR","ALB","Yes","","","",""
"E11_brand_stretching","PUBLISHED","2010","EUR","ALB","Yes","","","",""
"E11_brand_stretching","PUBLISHED","2012","EUR","ALB","Yes","","","",""
"E11_brand_stretching","PUBLISHED","2014","EUR","ALB","Yes","","","",""
"E11_brand_stretching","PUBLISHED","2016","EUR","ALB","Yes","","","",""
"E11_brand_stretching","PUBLISHED","2018","EUR","ALB","Yes","","","",""
"E11_brand_stretching","PUBLISHED","2007","EUR","AND","No","","","",""
"E11_brand_stretching","PUBLISHED","2008","EUR","AND","No","","","",""
"E11_brand_stretching","PUBLISHED","2010","EUR","AND","No","","","",""
"E11_brand_stretching","PUBLISHED","2012","EUR","AND","No","","","",""
"E11_brand_stretching","PUBLISHED","2014","EUR","AND","No","","","",""
"E11_brand_stretching","PUBLISHED","2016","EUR","AND","No","","","",""
"E11_brand_stretching","PUBLISHED","2018","EUR","AND","No","","","",""
"E11_brand_stretching","PUBLISHED","2007","EMR","ARE","No","","","",""
"E11_brand_stretching","PUBLISHED","2008","EMR","ARE","No","","","",""
"E11_brand_stretching","PUBLISHED","2010","EMR","ARE","Yes","","","",""
"E11_brand_stretching","PUBLISHED","2012","EMR","ARE","Yes","","","",""
"E11_brand_stretching","PUBLISHED","2014","EMR","ARE","Yes","","","",""
"E11_brand_stretching","PUBLISHED","2016","EMR","ARE","Yes","","","",""
"E11_brand_stretching","PUBLISHED","2018","EMR","ARE","Yes","","","",""
"E11_brand_stretching","PUBLISHED","2007","AMR","ARG","No","","","",""
"E11_brand_stretching","PUBLISHED","2008","AMR","ARG","No","","","",""
"E11_brand_stretching","PUBLISHED","2010","AMR","ARG","No","","","",""
"E11_brand_stretching","PUBLISHED","2012","AMR","ARG","Yes","","","",""
"E11_brand_stretching","PUBLISHED","2014","AMR","ARG","Yes","","","",""
"E11_brand_stretching","PUBLISHED","2016","AMR","ARG","Yes","","","",""
"E11_brand_stretching","PUBLISHED","2018","AMR","ARG","Yes","","","",""
"E11_brand_stretching","PUBLISHED","2007","EUR","ARM","No","","","",""
"E11_brand_stretching","PUBLISHED","2008","EUR","ARM","No","","","",""
"E11_brand_stretching","PUBLISHED","2010","EUR","ARM","No","","","",""
"E11_brand_stretching","PUBLISHED","2012","EUR","ARM","No","","","",""
"E11_brand_stretching","PUBLISHED","2014","EUR","ARM","No","","","",""
"E11_brand_stretching","PUBLISHED","2016","EUR","ARM","No","","","",""
"E11_brand_stretching","PUBLISHED","2018","EUR","ARM","No","","","",""
"E11_brand_stretching","PUBLISHED","2007","AMR","ATG","No","","","",""
"E11_brand_stretching","PUBLISHED","2008","AMR","ATG","No","","","",""
"E11_brand_stretching","PUBLISHED","2010","AMR","ATG","No","","","",""
"E11_brand_stretching","PUBLISHED","2012","AMR","ATG","No","","","",""
"E11_brand_stretching","PUBLISHED","2014","AMR","ATG","No","","","",""
"E11_brand_stretching","PUBLISHED","2016","AMR","ATG","No","","","",""
"E11_brand_stretching","PUBLISHED","2018","AMR","ATG","Yes","","","",""
"E11_brand_stretching","PUBLISHED","2007","WPR","AUS","Yes","","","",""
"E11_brand_stretching","PUBLISHED","2008","WPR","AUS","Yes","","","",""
"E11_brand_stretching","PUBLISHED","2010","WPR","AUS","Yes","","","",""
"E11_brand_stretching","PUBLISHED","2012","WPR","AUS","Yes","","","",""
"E11_brand_stretching","PUBLISHED","2014","WPR","AUS","Yes","","","",""
"E11_brand_stretching","PUBLISHED","2016","WPR","AUS","Yes","","","",""
"E11_brand_stretching","PUBLISHED","2018","WPR","AUS","Yes","","","",""
"E11_brand_stretching","PUBLISHED","2007","EUR","AUT","No","","","",""
"E11_brand_stretching","PUBLISHED","2008","EUR","AUT","No","","","",""
"E11_brand_stretching","PUBLISHED","2010","EUR","AUT","No","","","",""
"E11_brand_stretching","PUBLISHED","2012","EUR","AUT","No","","","",""
"E11_brand_stretching","PUBLISHED","2014","EUR","AUT","No","","","",""
"E11_brand_stretching","PUBLISHED","2016","EUR","AUT","Yes","","","",""
"E11_brand_stretching","PUBLISHED","2018","EUR","AUT","Yes","","","",""
"E11_brand_stretching","PUBLISHED","2007","EUR","AZE","No","","","",""
"E11_brand_stretching","PUBLISHED","2008","EUR","AZE","No","","","",""
"E11_brand_stretching","PUBLISHED","2010","EUR","AZE","No","","","",""
"E11_brand_stretching","PUBLISHED","2012","EUR","AZE","No","","","",""
"E11_brand_stretching","PUBLISHED","2014","EUR","AZE","No","","","",""
"E11_brand_stretching","PUBLISHED","2016","EUR","AZE","No","","","",""
"E11_brand_stretching","PUBLISHED","2018","EUR","AZE","Yes","","","",""
"E11_brand_stretching","PUBLISHED","2007","AFR","BDI","No","","","",""
"E11_brand_stretching","PUBLISHED","2008","AFR","BDI","No","","","",""
"E11_brand_stretching","PUBLISHED","2010","AFR","BDI","No","","","",""
"E11_brand_stretching","PUBLISHED","2012","AFR","BDI","No","","","",""
"E11_brand_stretching","PUBLISHED","2014","AFR","BDI","No","","","",""
"E11_brand_stretching","PUBLISHED","2016","AFR","BDI","No","","","",""
"E11_brand_stretching","PUBLISHED","2018","AFR","BDI","Yes","","","",""
"E11_brand_stretching","PUBLISHED","2007","EUR","BEL","No","","","",""
"E11_brand_stretching","PUBLISHED","2008","EUR","BEL","No","","","",""
"E11_brand_stretching","PUBLISHED","2010","EUR","BEL","No","","","",""
"E11_brand_stretching","PUBLISHED","2012","EUR","BEL","No","","","",""
"E11_brand_stretching","PUBLISHED","2014","EUR","BEL","No","","","",""
"E11_brand_stretching","PUBLISHED","2016","EUR","BEL","No","","","",""
"E11_brand_stretching","PUBLISHED","2018","EUR","BEL","No","","","",""
"E11_brand_stretching","PUBLISHED","2007","AFR","BEN","No","","","",""
"E11_brand_stretching","PUBLISHED","2008","AFR","BEN","No","","","",""
"E11_brand_stretching","PUBLISHED","2010","AFR","BEN","No","","","",""
"E11_brand_stretching","PUBLISHED","2012","AFR","BEN","No","","","",""
"E11_brand_stretching","PUBLISHED","2014","AFR","BEN","No","","","",""
"E11_brand_stretching","PUBLISHED","2016","AFR","BEN","No","","","",""
"E11_brand_stretching","PUBLISHED","2018","AFR","BEN","Yes","","","",""
"E11_brand_stretching","PUBLISHED","2007","AFR","BFA","Yes","","","",""
"E11_brand_stretching","PUBLISHED","2008","AFR","BFA","Yes","","","",""
"E11_brand_stretching","PUBLISHED","2010","AFR","BFA","Yes","","","",""
"E11_brand_stretching","PUBLISHED","2012","AFR","BFA","Yes","","","",""
"E11_brand_stretching","PUBLISHED","2014","AFR","BFA","Yes","","","",""
"E11_brand_stretching","PUBLISHED","2016","AFR","BFA","Yes","","","",""
"E11_brand_stretching","PUBLISHED","2018","AFR","BFA","Yes","","","",""
"E11_brand_stretching","PUBLISHED","2007","SEAR","BGD","No","","","",""
"E11_brand_stretching","PUBLISHED","2008","SEAR","BGD","No","","","",""
"E11_brand_stretching","PUBLISHED","2010","SEAR","BGD","No","","","",""
"E11_brand_stretching","PUBLISHED","2012","SEAR","BGD","No","","","",""
"E11_brand_stretching","PUBLISHED","2014","SEAR","BGD","No","","","",""
"E11_brand_stretching","PUBLISHED","2016","SEAR","BGD","No","","","",""
"E11_brand_stretching","PUBLISHED","2018","SEAR","BGD","No","","","",""
"E11_brand_stretching","PUBLISHED","2007","EUR","BGR","No","","","",""
"E11_brand_stretching","PUBLISHED","2008","EUR","BGR","No","","","",""
"E11_brand_stretching","PUBLISHED","2010","EUR","BGR","No","","","",""
