"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","ALCOHOLTYPE","Display Value","Numeric","Low","High","Comments"
"SA_0000001529_ARCHIVED","PUBLISHED","2012","AFR","BFA","SA_SPIRITS","No","","","",""
"SA_0000001529_ARCHIVED","PUBLISHED","2012","AFR","COM","SA_SPIRITS","No","","","",""
"SA_0000001529_ARCHIVED","PUBLISHED","2012","AFR","MLI","SA_WINE","No","","","",""
"SA_0000001529_ARCHIVED","PUBLISHED","2012","AFR","MRT","SA_SPIRITS","Yes","","","",""
"SA_0000001529_ARCHIVED","PUBLISHED","2012","AFR","NER","SA_BEER","Yes","","","",""
"SA_0000001529_ARCHIVED","PUBLISHED","2012","AMR","BOL","SA_SPIRITS","No","","","",""
"SA_0000001529_ARCHIVED","PUBLISHED","2012","AMR","GRD","SA_SPIRITS","No","","","",""
"SA_0000001529_ARCHIVED","PUBLISHED","2012","EMR","BHR","SA_BEER","","","","","missing data"
"SA_0000001529_ARCHIVED","PUBLISHED","2012","EMR","LBY","SA_WINE","","","","","missing data"
"SA_0000001529_ARCHIVED","PUBLISHED","2012","EMR","MAR","SA_SPIRITS","","","","","missing data"
"SA_0000001529_ARCHIVED","PUBLISHED","2012","EMR","JOR","SA_WINE","Yes","","","",""
"SA_0000001529_ARCHIVED","PUBLISHED","2012","EUR","ALB","SA_BEER","No","","","",""
"SA_0000001529_ARCHIVED","PUBLISHED","2012","EUR","ALB","SA_WINE","No","","","",""
"SA_0000001529_ARCHIVED","PUBLISHED","2012","EUR","DNK","SA_SPIRITS","No","","","",""
"SA_0000001529_ARCHIVED","PUBLISHED","2012","EUR","KAZ","SA_WINE","No","","","",""
"SA_0000001529_ARCHIVED","PUBLISHED","2012","EUR","KAZ","SA_SPIRITS","No","","","",""
"SA_0000001529_ARCHIVED","PUBLISHED","2012","EUR","NOR","SA_WINE","No","","","",""
"SA_0000001529_ARCHIVED","PUBLISHED","2012","EUR","BEL","SA_WINE","Yes","","","",""
"SA_0000001529_ARCHIVED","PUBLISHED","2012","EUR","BEL","SA_SPIRITS","Yes","","","",""
