"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","EDUCATIONLEVEL","SEX","RESIDENCEAREATYPE","WEALTHQUINTILE","DHSMICSGEOREGION","Display Value","Numeric","Low","High","Comments"
"ebreast","EQ_DHS","PUBLISHED","1999","AMR","DOM","","","","WQ5","","36.3 [22.4-52.9]","36.26686","22.37306","52.90813","Attention - Estimate is based on 25-49 cases."
"ebreast","EQ_DHS","PUBLISHED","1999","AMR","DOM","SHLM","","","","","50.9 [41.1-60.7]","50.90496","41.07452","60.66592",""
"ebreast","EQ_DHS","PUBLISHED","1999","AMR","DOM","","","","","DOMDHS199901","50.7 [40.3-61.2]","50.73657","40.25670","61.15211",""
"ebreast","EQ_DHS","PUBLISHED","1999","AMR","DOM","","","","","DOMDHS199903","62.5 [46.4-76.3]","62.54102","46.43761","76.27633","Attention - Estimate is based on 25-49 cases."
"ebreast","EQ_MICS","PUBLISHED","2010","EMR","AFG","","","RUR","","","52.9 [49.0-56.7]","52.86807","48.99317","56.70871",""
"ebreast","EQ_MICS","PUBLISHED","2011","AMR","ARG","","","URB","","","52.7 [49.8-55.7]","52.74035","49.75137","55.70981",""
"ebreast","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","RUR","","","22.9 [20.0-26.1]","22.90822","20.01586","26.08223",""
"ebreast","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","URB","","","35.3 [29.7-41.4]","35.32658","29.71774","41.37088",""
"ebreast","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","RUR","","","43.3 [38.1-48.7]","43.29971","38.05920","48.69453",""
"ebreast","EQ_DHS","PUBLISHED","2006","AFR","BEN","","","URB","","","56.0 [53.1-58.8]","55.98186","53.09014","58.83355",""
"ebreast","EQ_DHS","PUBLISHED","1998","AFR","BFA","","","URB","","","34.8 [29.9-40.0]","34.78111","29.88401","40.02263",""
"ebreast","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","RUR","","","31.2 [28.9-33.6]","31.18662","28.89830","33.57058",""
"ebreast","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","URB","","","17.9 [10.8-28.2]","17.91869","10.81100","28.22076",""
"ebreast","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","RUR","","","41.8 [39.7-44.1]","41.84090","39.65331","44.06105",""
"ebreast","EQ_DHS","PUBLISHED","2007","SEAR","BGD","","","URB","","","40.7 [37.0-44.6]","40.74359","37.04140","44.55394",""
"ebreast","EQ_DHS","PUBLISHED","2011","SEAR","BGD","","","RUR","","","47.4 [45.1-49.7]","47.39194","45.11588","49.67889",""
"ebreast","EQ_MICS","PUBLISHED","2012","SEAR","BGD","","","URB","","","52.7 [48.1-57.3]","52.72382","48.08311","57.31793",""
"ebreast","EQ_DHS","PUBLISHED","2014","SEAR","BGD","","","RUR","","","54.1 [51.5-56.8]","54.13610","51.47792","56.77095",""
"ebreast","EQ_MICS","PUBLISHED","2006","EUR","BIH","","","URB","","","61.2 [51.8-69.8]","61.15621","51.78934","69.76563",""
"ebreast","EQ_MICS","PUBLISHED","2011","EUR","BIH","","","RUR","","","45.0 [37.5-52.8]","45.00377","37.47920","52.76409",""
"ebreast","EQ_DHS","PUBLISHED","1994","AMR","BOL","","","URB","","","26.5 [23.9-29.3]","26.54619","23.94530","29.32067",""
"ebreast","EQ_DHS","PUBLISHED","1998","AMR","BOL","","","RUR","","","34.8 [32.0-37.7]","34.81504","32.00026","37.74001",""
"ebreast","EQ_DHS","PUBLISHED","2003","AMR","BOL","","","URB","","","59.8 [57.3-62.3]","59.80193","57.26042","62.29182",""
"ebreast","EQ_DHS","PUBLISHED","2008","AMR","BOL","","","RUR","","","67.4 [64.9-69.8]","67.39672","64.94744","69.75455",""
"ebreast","EQ_DHS","PUBLISHED","1996","AMR","BRA","","","URB","","","32.2 [29.6-34.9]","32.22094","29.63028","34.92570",""
"ebreast","EQ_MICS","PUBLISHED","2012","AMR","BRB","","","RUR","","","45.3 [32.0-59.2]","45.25703","32.02177","59.19879",""
"ebreast","EQ_DHS","PUBLISHED","1998","AFR","CIV","","","URB","","","34.8 [29.9-40.1]","34.84148","29.93074","40.09687",""
"ebreast","EQ_MICS","PUBLISHED","2006","AFR","CIV","","","RUR","","","22.5 [19.2-26.1]","22.46533","19.16683","26.14786",""
"ebreast","EQ_DHS","PUBLISHED","2011","AFR","CIV","","","URB","","","34.8 [30.1-39.9]","34.82331","30.06161","39.90887",""
"ebreast","EQ_DHS","PUBLISHED","1998","AFR","CMR","","","RUR","","","36.8 [32.6-41.2]","36.78666","32.59146","41.19187",""
"ebreast","EQ_MICS","PUBLISHED","2010","AFR","COD","","","URB","","","46.4 [43.0-49.9]","46.41133","42.95715","49.90029",""
"ebreast","EQ_DHS","PUBLISHED","2005","AFR","COG","","","URB","","","40.9 [37.7-44.3]","40.91396","37.65710","44.25254",""
"ebreast","EQ_DHS","PUBLISHED","2011","AFR","COG","","","RUR","","","25.5 [22.2-29.0]","25.47138","22.21296","29.02940",""
"ebreast","EQ_DHS","PUBLISHED","1995","AMR","COL","","","URB","","","48.8 [46.1-51.5]","48.80151","46.14039","51.46943",""
"ebreast","EQ_DHS","PUBLISHED","2000","AMR","COL","","","RUR","","","65.4 [61.8-68.9]","65.43652","61.80682","68.89487",""
"ebreast","EQ_RHS","PUBLISHED","1998","AFR","CPV","","","URB","","","46.5 [41.1-52.0]","46.51087","41.11352","51.99118",""
"ebreast","EQ_RHS","PUBLISHED","1992","AMR","CRI","","","RUR","","","43.2 [38.3-48.2]","43.19249","38.28013","48.24250",""
"ebreast","EQ_MICS","PUBLISHED","2011","AMR","CRI","","","URB","","","56.8 [46.9-66.1]","56.77893","46.90158","66.14517",""
"ebreast","EQ_MICS","PUBLISHED","2006","AMR","CUB","","","RUR","","","No data","","","","Not available."
"ebreast","EQ_MICS","PUBLISHED","2010","AMR","CUB","","","URB","","","76.7 [71.1-81.5]","76.66063","71.05891","81.46098",""
"ebreast","EQ_MICS","PUBLISHED","2014","AMR","CUB","","","RUR","","","55.3 [41.5-68.4]","55.31256","41.46230","68.38457",""
"ebreast","EQ_DHS","PUBLISHED","2013","AMR","DOM","","","URB","","","49.8 [45.5-54.2]","49.81967","45.48655","54.15550",""
"ebreast","EQ_MICS","PUBLISHED","2014","AMR","DOM","","","RUR","","","41.0 [37.5-44.6]","41.02123","37.49946","44.63752",""
"ebreast","EQ_MICS","PUBLISHED","2012","AFR","DZA","","","URB","","","35.4 [33.0-37.9]","35.41794","33.02033","37.89115",""
"ebreast","EQ_RHS","PUBLISHED","1994","AMR","ECU","","","RUR","","","30.0 [26.3-34.0]","29.99281","26.26758","34.00271",""
"ebreast","EQ_RHS","PUBLISHED","1999","AMR","ECU","","","URB","","","22.8 [20.2-25.6]","22.81045","20.19986","25.64998",""
"ebreast","EQ_RHS","PUBLISHED","2004","AMR","ECU","","","RUR","","","33.8 [30.0-37.8]","33.76847","29.95048","37.81046",""
"ebreast","EQ_DHS","PUBLISHED","2000","AFR","ETH","","","URB","","","44.9 [38.9-51.0]","44.87503","38.89024","51.01201",""
"ebreast","EQ_DHS","PUBLISHED","2005","AFR","ETH","","","RUR","","","69.7 [66.9-72.3]","69.67982","66.94462","72.28240",""
"ebreast","EQ_DHS","PUBLISHED","2011","AFR","ETH","","","URB","","","58.0 [51.7-64.1]","58.02002","51.71955","64.06949",""
"ebreast","EQ_DHS","PUBLISHED","2000","AFR","GAB","","","RUR","","","72.3 [68.5-75.7]","72.25932","68.50252","75.72680",""
"ebreast","EQ_MICS","PUBLISHED","2006","AFR","GHA","","","URB","","","39.1 [33.9-44.6]","39.10847","33.90723","44.56954",""
"ebreast","EQ_MICS","PUBLISHED","2011","AFR","GHA","","","URB","","","44.9 [39.8-50.1]","44.90852","39.80917","50.11720",""
"ebreast","EQ_DHS","PUBLISHED","2014","AFR","GHA","","","RUR","","","56.7 [53.1-60.2]","56.67863","53.05782","60.22950",""
"ebreast","EQ_DHS","PUBLISHED","1999","AFR","GIN","","","URB","","","25.2 [22.0-28.8]","25.24173","21.95337","28.84063",""
"ebreast","EQ_DHS","PUBLISHED","2005","AFR","GIN","","","RUR","","","37.9 [34.9-40.9]","37.85448","34.90510","40.89651",""
"ebreast","EQ_DHS","PUBLISHED","1995","AMR","GTM","","","URB","","","51.2 [46.2-56.0]","51.15057","46.23850","56.04051",""
"ebreast","EQ_DHS","PUBLISHED","1998","AMR","GTM","","","RUR","","","48.1 [44.2-52.0]","48.10757","44.21456","52.02371",""
"ebreast","EQ_RHS","PUBLISHED","2002","AMR","GTM","","","URB","","","64.6 [60.5-68.5]","64.62216","60.52491","68.51538",""
"ebreast","EQ_RHS","PUBLISHED","2008","AMR","GTM","","","RUR","","","62.4 [60.3-64.5]","62.42773","60.34983","64.46087",""
"ebreast","EQ_DHS","PUBLISHED","2014","AMR","GTM","","","URB","","","56.6 [53.6-59.6]","56.62909","53.58245","59.62643",""
"ebreast","EQ_MICS","PUBLISHED","2006","AMR","GUY","","","RUR","","","43.6 [38.7-48.6]","43.58119","38.67995","48.61115",""
"ebreast","EQ_DHS","PUBLISHED","2005","AMR","HND","","","URB","","","75.5 [73.2-77.7]","75.51130","73.18306","77.69900",""
"ebreast","EQ_DHS","PUBLISHED","2011","AMR","HND","","","RUR","","","70.5 [68.4-72.4]","70.46410","68.42755","72.42221",""
"ebreast","EQ_DHS","PUBLISHED","1994","AMR","HTI","","","URB","","","33.3 [28.8-38.2]","33.33268","28.80851","38.18623",""
"ebreast","EQ_DHS","PUBLISHED","2000","AMR","HTI","","","RUR","","","45.5 [38.4-52.8]","45.50210","38.37828","52.81491",""
"ebreast","EQ_DHS","PUBLISHED","2005","AMR","HTI","","","URB","","","42.1 [37.1-47.3]","42.13422","37.09399","47.34388",""
"ebreast","EQ_DHS","PUBLISHED","2012","AMR","HTI","","","RUR","","","49.3 [46.2-52.4]","49.33347","46.24688","52.42516",""
"ebreast","EQ_DHS","PUBLISHED","1998","SEAR","IND","","","URB","","","20.0 [18.5-21.7]","20.03091","18.47963","21.67778",""
"ebreast","EQ_DHS","PUBLISHED","2005","SEAR","IND","","","RUR","","","22.1 [21.1-23.0]","22.05742","21.11176","23.03306",""
"ebreast","EQ_MICS","PUBLISHED","2006","EMR","IRQ","","","URB","","","27.3 [25.1-29.6]","27.31099","25.14335","29.59163",""
"ebreast","EQ_MICS","PUBLISHED","2011","EMR","IRQ","","","RUR","","","45.4 [43.4-47.4]","45.38676","43.42126","47.36674",""
"ebreast","EQ_MICS","PUBLISHED","2011","AMR","JAM","","","RUR","","","66.8 [58.7-74.0]","66.79362","58.65241","74.04131",""
"ebreast","EQ_DHS","PUBLISHED","1999","EUR","KAZ","","","URB","","","38.3 [32.2-44.8]","38.32801","32.20857","44.84106",""
"ebreast","EQ_MICS","PUBLISHED","2006","EUR","KAZ","","","RUR","","","61.9 [57.5-66.2]","61.94854","57.54633","66.16269",""
"ebreast","EQ_MICS","PUBLISHED","2010","EUR","KAZ","","","URB","","","66.2 [62.7-69.5]","66.22418","62.74828","69.53323",""
"ebreast","EQ_MICS","PUBLISHED","2015","EUR","KAZ","","","RUR","","","83.4 [79.7-86.5]","83.39180","79.69303","86.53074",""
"ebreast","EQ_DHS","PUBLISHED","1997","EUR","KGZ","","","URB","","","37.7 [32.5-43.1]","37.65927","32.50361","43.11038",""
"ebreast","EQ_MICS","PUBLISHED","2005","EUR","KGZ","","","RUR","","","64.7 [56.3-72.3]","64.70306","56.26333","72.31556",""
"ebreast","EQ_DHS","PUBLISHED","2012","EUR","KGZ","","","URB","","","82.2 [77.6-86.1]","82.21196","77.58921","86.05257",""
"ebreast","EQ_MICS","PUBLISHED","2014","EUR","KGZ","","","RUR","","","82.5 [79.7-85.0]","82.51551","79.70231","85.01214",""
"ebreast","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","URB","","","13.5 [11.0-16.6]","13.53447","10.96851","16.58885",""
"ebreast","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","RUR","","","35.7 [33.5-38.0]","35.69042","33.46062","37.98399",""
"ebreast","EQ_DHS","PUBLISHED","2013","AFR","LBR","","","URB","","","63.5 [56.5-69.9]","63.46803","56.50956","69.90606",""
"ebreast","EQ_MICS","PUBLISHED","2012","AMR","LCA","","","RUR","","","49.6 [37.8-61.4]","49.56538","37.75345","61.42603",""
"ebreast","EQ_DHS","PUBLISHED","2004","AFR","LSO","","","URB","","","61.5 [55.5-67.2]","61.49932","55.48369","67.18285",""
"ebreast","EQ_DHS","PUBLISHED","2009","AFR","LSO","","","RUR","","","51.8 [49.0-54.6]","51.82949","49.03345","54.61413",""
"ebreast","EQ_DHS","PUBLISHED","2014","AFR","LSO","","","URB","","","68.5 [61.8-74.5]","68.53300","61.83182","74.54208",""
"ebreast","EQ_DHS","PUBLISHED","2003","EMR","MAR","","","RUR","","","57.9 [54.9-60.9]","57.93557","54.88221","60.92939",""
"ebreast","EQ_DHS","PUBLISHED","2008","AFR","MDG","","","URB","","","68.2 [62.5-73.4]","68.20850","62.51103","73.40843",""
"ebreast","EQ_DHS","PUBLISHED","2009","SEAR","MDV","","","RUR","","","65.3 [62.4-68.1]","65.31210","62.43932","68.07748",""
"ebreast","EQ_MICS","PUBLISHED","2015","AMR","MEX","","","URB","","","49.7 [45.3-54.1]","49.72879","45.33775","54.12401",""
"ebreast","EQ_MICS","PUBLISHED","2005","EUR","MKD","","","RUR","","","30.1 [21.9-39.8]","30.09564","21.90962","39.78207",""
"ebreast","EQ_DHS","PUBLISHED","1995","AFR","MLI","","","RUR","","","8.9 [7.6-10.4]","8.87889","7.56694","10.39272",""
"ebreast","EQ_MICS","PUBLISHED","2005","EUR","MNE","","","URB","","","17.9 [12.1-25.5]","17.85222","12.13347","25.48458",""
"ebreast","EQ_MICS","PUBLISHED","2013","EUR","MNE","","","RUR","","","19.9 [12.4-30.5]","19.94875","12.39146","30.50996",""
"ebreast","EQ_MICS","PUBLISHED","2005","WPR","MNG","","","URB","","","74.5 [71.0-77.7]","74.53467","71.03938","77.74030",""
"ebreast","EQ_MICS","PUBLISHED","2010","WPR","MNG","","","RUR","","","70.9 [66.8-74.6]","70.86953","66.80232","74.62770",""
"ebreast","EQ_MICS","PUBLISHED","2007","AFR","MRT","","","URB","","","47.5 [43.9-51.1]","47.47532","43.85305","51.12435",""
"ebreast","EQ_MICS","PUBLISHED","2011","AFR","MRT","","","RUR","","","58.8 [55.8-61.8]","58.83327","55.81377","61.78770",""
"ebreast","EQ_DHS","PUBLISHED","2000","AFR","MWI","","","URB","","","75.5 [72.4-78.4]","75.51020","72.36340","78.40562",""
"ebreast","EQ_DHS","PUBLISHED","2004","AFR","MWI","","","RUR","","","67.0 [65.3-68.7]","67.01180","65.29545","68.68397",""
"ebreast","EQ_MICS","PUBLISHED","2006","AFR","MWI","","","URB","","","65.2 [60.1-70.0]","65.19104","60.05822","69.99381",""
"ebreast","EQ_DHS","PUBLISHED","2010","AFR","MWI","","","RUR","","","96.0 [95.4-96.5]","95.99656","95.44103","96.48689",""
"ebreast","EQ_DHS","PUBLISHED","1998","AFR","NER","","","URB","","","47.0 [42.6-51.5]","47.00156","42.58556","51.46502",""
"ebreast","EQ_DHS","PUBLISHED","2006","AFR","NER","","","RUR","","","45.8 [43.0-48.6]","45.80568","43.04350","48.59387",""
"ebreast","EQ_DHS","PUBLISHED","2012","AFR","NER","","","URB","","","71.2 [67.0-75.1]","71.22791","67.02501","75.09418",""
"ebreast","EQ_DHS","PUBLISHED","1999","AFR","NGA","","","RUR","","","37.4 [34.2-40.7]","37.36933","34.17485","40.67788",""
"ebreast","EQ_DHS","PUBLISHED","2003","AFR","NGA","","","URB","","","33.0 [28.6-37.8]","33.03464","28.63057","37.75776",""
"ebreast","EQ_MICS","PUBLISHED","2007","AFR","NGA","","","RUR","","","30.9 [28.7-33.1]","30.87909","28.70984","33.13606",""
"ebreast","EQ_DHS","PUBLISHED","2001","AMR","NIC","","","URB","","","72.0 [69.2-74.6]","71.98184","69.18105","74.62147",""
"ebreast","EQ_RHS","PUBLISHED","2006","AMR","NIC","","","RUR","","","74.3 [71.8-76.8]","74.34324","71.76038","76.76636",""
"ebreast","EQ_DHS","PUBLISHED","1996","SEAR","NPL","","","URB","","","17.7 [13.7-22.5]","17.69631","13.70503","22.54626",""
"ebreast","EQ_DHS","PUBLISHED","2001","SEAR","NPL","","","RUR","","","30.8 [28.3-33.4]","30.81884","28.33851","33.41503",""
"ebreast","EQ_MICS","PUBLISHED","2010","SEAR","NPL","","","RUR","","","27.6 [23.4-32.2]","27.61167","23.44519","32.20707",""
"ebreast","EQ_DHS","PUBLISHED","1996","AMR","PER","","","URB","","","48.8 [47.0-50.6]","48.80520","46.96719","50.64646",""
"ebreast","EQ_DHS","PUBLISHED","2000","AMR","PER","","","RUR","","","57.0 [54.8-59.3]","57.03513","54.76743","59.27367",""
"ebreast","EQ_DHS","PUBLISHED","2004","AMR","PER","","","URB","","","38.4 [32.9-44.2]","38.39709","32.89938","44.20822",""
"ebreast","EQ_DHS","PUBLISHED","2005","AMR","PER","","","RUR","","","50.1 [44.0-56.2]","50.06905","43.95832","56.17770",""
"ebreast","EQ_DHS","PUBLISHED","2011","AMR","PER","","","URB","","","43.5 [40.9-46.2]","43.54198","40.91805","46.20259",""
"ebreast","EQ_DHS","PUBLISHED","1993","WPR","PHL","","","URB","","","41.1 [38.1-44.1]","41.05543","38.12556","44.05016",""
"ebreast","EQ_DHS","PUBLISHED","1998","WPR","PHL","","","RUR","","","39.6 [37.4-41.9]","39.59911","37.35152","41.89153",""
"ebreast","EQ_DHS","PUBLISHED","2003","WPR","PHL","","","URB","","","52.8 [49.8-55.8]","52.80630","49.82166","55.77100",""
"ebreast","EQ_DHS","PUBLISHED","2008","WPR","PHL","","","RUR","","","53.6 [50.9-56.4]","53.64898","50.87350","56.40203",""
"ebreast","EQ_DHS","PUBLISHED","2000","AFR","RWA","","","URB","","","51.5 [46.1-56.8]","51.45429","46.08736","56.78789",""
"ebreast","EQ_DHS","PUBLISHED","2005","AFR","RWA","","","RUR","","","64.6 [62.8-66.5]","64.62628","62.75312","66.45560",""
"ebreast","EQ_DHS","PUBLISHED","2010","AFR","RWA","","","URB","","","66.7 [62.6-70.6]","66.74072","62.61357","70.62600",""
"ebreast","EQ_DHS","PUBLISHED","2014","AFR","RWA","","","RUR","","","81.2 [79.8-82.5]","81.21759","79.83018","82.53044",""
"ebreast","EQ_MICS","PUBLISHED","2010","EMR","SDN","","","URB","","","68.9 [65.3-72.2]","68.88049","65.30940","72.24023",""
"ebreast","EQ_MICS","PUBLISHED","2014","EMR","SDN","","","RUR","","","67.9 [65.4-70.3]","67.90093","65.41706","70.28743",""
"ebreast","EQ_DHS","PUBLISHED","2015","AFR","SEN","","","URB","","","28.3 [24.7-32.2]","28.28635","24.66221","32.21532",""
"ebreast","EQ_MICS","PUBLISHED","2005","AFR","SLE","","","RUR","","","33.0 [29.3-36.8]","32.96106","29.30109","36.83998",""
"ebreast","EQ_DHS","PUBLISHED","2008","AFR","SLE","","","URB","","","49.4 [43.5-55.4]","49.44150","43.48817","55.41071",""
"ebreast","EQ_MICS","PUBLISHED","2010","AFR","SLE","","","RUR","","","46.8 [43.8-49.8]","46.82315","43.83106","49.83826",""
"ebreast","EQ_DHS","PUBLISHED","2013","AFR","SLE","","","URB","","","43.9 [38.7-49.2]","43.90137","38.73248","49.20606",""
"ebreast","EQ_RHS","PUBLISHED","1993","AMR","SLV","","","RUR","","","17.4 [14.9-20.3]","17.43912","14.92901","20.27071",""
"ebreast","EQ_MICS","PUBLISHED","2005","EUR","SRB","","","URB","","","15.6 [11.9-20.1]","15.57769","11.89797","20.13536",""
"ebreast","EQ_MICS","PUBLISHED","2010","EUR","SRB","","","RUR","","","6.9 [4.8-9.9]","6.90910","4.75248","9.94220",""
"ebreast","EQ_MICS","PUBLISHED","2014","EUR","SRB","","","URB","","","52.0 [44.7-59.2]","51.99780","44.66470","59.24583",""
"ebreast","EQ_MICS","PUBLISHED","2010","AFR","SSD","","","RUR","","","39.3 [36.4-42.3]","39.28394","36.36958","42.27667",""
"ebreast","EQ_MICS","PUBLISHED","2010","AFR","SWZ","","","URB","","","52.6 [46.5-58.6]","52.60521","46.51774","58.61620",""
"ebreast","EQ_MICS","PUBLISHED","2006","EMR","SYR","","","URB","","","31.8 [29.5-34.3]","31.83879","29.45823","34.31814",""
"ebreast","EQ_DHS","PUBLISHED","1996","AFR","TCD","","","RUR","","","22.7 [19.9-25.7]","22.67415","19.93530","25.66864",""
"ebreast","EQ_DHS","PUBLISHED","2004","AFR","TCD","","","URB","","","35.5 [30.9-40.5]","35.52179","30.85981","40.47574",""
"ebreast","EQ_MICS","PUBLISHED","2010","AFR","TCD","","","RUR","","","28.8 [26.0-31.9]","28.84000","25.98144","31.87761",""
"ebreast","EQ_MICS","PUBLISHED","2005","SEAR","THA","","","URB","","","43.6 [39.1-48.2]","43.61169","39.12021","48.21048",""
"ebreast","EQ_MICS","PUBLISHED","2012","SEAR","THA","","","RUR","","","52.2 [46.0-58.3]","52.21654","46.04412","58.32199",""
"ebreast","EQ_MICS","PUBLISHED","2005","EUR","TJK","","","URB","","","59.4 [52.6-65.9]","59.42620","52.61062","65.89697",""
"ebreast","EQ_DHS","PUBLISHED","2012","EUR","TJK","","","RUR","","","50.2 [46.2-54.3]","50.22835","46.16166","54.29203",""
"ebreast","EQ_MICS","PUBLISHED","2006","EUR","TKM","","","URB","","","60.2 [51.2-68.5]","60.16926","51.22110","68.48587",""
"ebreast","EQ_MICS","PUBLISHED","2015","EUR","TKM","","","RUR","","","72.2 [67.8-76.3]","72.24692","67.83154","76.26830",""
"ebreast","EQ_DHS","PUBLISHED","2003","EUR","TUR","","","URB","","","57.6 [54.4-60.7]","57.59225","54.40798","60.71472",""
"ebreast","EQ_DHS","PUBLISHED","1996","AFR","TZA","","","RUR","","","57.9 [55.7-60.1]","57.92189","55.67321","60.13816",""
"ebreast","EQ_DHS","PUBLISHED","1999","AFR","TZA","","","URB","","","No data","","","","Not available."
"ebreast","EQ_DHS","PUBLISHED","2004","AFR","TZA","","","RUR","","","57.1 [54.7-59.5]","57.11352","54.74443","59.45044",""
"ebreast","EQ_DHS","PUBLISHED","2010","AFR","TZA","","","URB","","","61.1 [54.7-67.1]","61.09385","54.67862","67.14661",""
"ebreast","EQ_DHS","PUBLISHED","2015","AFR","TZA","","","RUR","","","49.6 [47.1-52.1]","49.60573","47.11859","52.09482",""
"ebreast","EQ_MICS","PUBLISHED","2005","EUR","UKR","","","URB","","","41.9 [34.7-49.5]","41.91486","34.68839","49.50567",""
"ebreast","EQ_DHS","PUBLISHED","2007","EUR","UKR","","","RUR","","","40.5 [32.9-48.6]","40.49118","32.90476","48.56078",""
"ebreast","EQ_MICS","PUBLISHED","2012","EUR","UKR","","","URB","","","66.3 [61.1-71.1]","66.26389","61.08944","71.07603",""
"ebreast","EQ_MICS","PUBLISHED","2012","AMR","URY","","","RUR","","","80.8 [46.4-95.3]","80.76836","46.38589","95.32416","Attention - Estimate is based on 25-49 cases."
"ebreast","EQ_MICS","PUBLISHED","2010","WPR","VNM","","","URB","","","30.3 [25.5-35.5]","30.29460","25.51711","35.53976",""
"ebreast","EQ_MICS","PUBLISHED","2007","WPR","VUT","","","URB","","","82.4 [76.6-87.0]","82.40663","76.63060","86.99729",""
"ebreast","EQ_MICS","PUBLISHED","2006","EMR","YEM","","","RUR","","","28.8 [24.9-33.0]","28.77734","24.93361","32.95349",""
"ebreast","EQ_DHS","PUBLISHED","2013","EMR","YEM","","","URB","","","57.7 [54.0-61.3]","57.67009","53.99414","61.26304",""
"ebreast","EQ_DHS","PUBLISHED","1998","AFR","ZAF","","","RUR","","","46.2 [42.4-50.0]","46.16371","42.36588","50.00659",""
"ebreast","EQ_DHS","PUBLISHED","1999","AFR","ZWE","","","URB","","","71.3 [66.8-75.3]","71.25696","66.78648","75.34782",""
"ebreast","EQ_DHS","PUBLISHED","2005","AFR","ZWE","","","RUR","","","68.0 [64.3-71.5]","67.99987","64.32657","71.46272",""
"ebreast","EQ_MICS","PUBLISHED","2009","AFR","ZWE","","","URB","","","51.3 [46.8-55.8]","51.30753","46.82838","55.76577",""
"ebreast","EQ_DHS","PUBLISHED","2010","AFR","ZWE","","","RUR","","","68.4 [65.7-70.9]","68.39310","65.73444","70.93668",""
"ebreast","EQ_MICS","PUBLISHED","2014","AFR","ZWE","","","URB","","","58.2 [55.0-61.4]","58.24826","55.00459","61.42211",""
"ebreast","EQ_DHS","PUBLISHED","2015","AFR","ZWE","","","RUR","","","59.5 [56.2-62.6]","59.46173","56.20421","62.63803",""
"ebreast","EQ_MICS","PUBLISHED","2010","EMR","AFG","NHLM","","","","","53.3 [49.7-56.8]","53.27420","49.68889","56.82600",""
"ebreast","EQ_MICS","PUBLISHED","2010","EMR","AFG","SHLM","","","","","53.4 [47.3-59.5]","53.44963","47.30806","59.48836",""
"ebreast","EQ_DHS","PUBLISHED","2015","AFR","AGO","PRLM","","","","","51.3 [48.0-54.6]","51.31849","47.97749","54.64774",""
"ebreast","EQ_RHS","PUBLISHED","2002","EUR","ALB","PRLM","","","","","14.0 [10.8-17.9]","13.99637","10.81089","17.93177",""
"ebreast","EQ_DHS","PUBLISHED","2008","EUR","ALB","NHLM","","","","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"ebreast","EQ_MICS","PUBLISHED","2011","AMR","ARG","SHLM","","","","","51.9 [48.7-55.2]","51.94040","48.68285","55.18153",""
"ebreast","EQ_DHS","PUBLISHED","2005","EUR","ARM","PRLM","","","","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"ebreast","EQ_DHS","PUBLISHED","2006","EUR","AZE","NHLM","","","","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"ebreast","EQ_MICS","PUBLISHED","2005","AFR","BDI","NHLM","","","","","59.2 [55.2-63.1]","59.21224","55.19685","63.10830",""
"ebreast","EQ_MICS","PUBLISHED","2005","AFR","BDI","SHLM","","","","","70.6 [59.6-79.6]","70.57260","59.62222","79.57082",""
"ebreast","EQ_DHS","PUBLISHED","2010","AFR","BDI","SHLM","","","","","78.2 [73.0-82.6]","78.19809","73.03368","82.60898",""
"ebreast","EQ_DHS","PUBLISHED","2001","AFR","BEN","PRLM","","","","","52.8 [47.9-57.7]","52.80825","47.89691","57.66581",""
"ebreast","EQ_DHS","PUBLISHED","2011","AFR","BEN","NHLM","","","","","54.0 [52.0-56.0]","54.04135","52.02991","56.03971",""
"ebreast","EQ_DHS","PUBLISHED","1998","AFR","BFA","SHLM","","","","","33.8 [25.8-42.8]","33.78314","25.83813","42.76249",""
"ebreast","EQ_MICS","PUBLISHED","2006","AFR","BFA","PRLM","","","","","21.1 [15.1-28.7]","21.09996","15.09186","28.69166",""
"ebreast","EQ_DHS","PUBLISHED","2010","AFR","BFA","PRLM","","","","","40.7 [36.8-44.8]","40.69527","36.75216","44.76203",""
"ebreast","EQ_DHS","PUBLISHED","1996","SEAR","BGD","NHLM","","","","","16.3 [14.3-18.7]","16.34561","14.25562","18.67526",""
"ebreast","EQ_DHS","PUBLISHED","1996","SEAR","BGD","SHLM","","","","","23.3 [19.6-27.4]","23.27254","19.57560","27.42954",""
"ebreast","EQ_DHS","PUBLISHED","1999","SEAR","BGD","SHLM","","","","","24.5 [21.7-27.6]","24.51086","21.67959","27.58166",""
"ebreast","EQ_MICS","PUBLISHED","2006","SEAR","BGD","PRLM","","","","","36.1 [34.1-38.2]","36.14791","34.12845","38.21754",""
"ebreast","EQ_DHS","PUBLISHED","2011","SEAR","BGD","NHLM","","","","","45.5 [41.5-49.5]","45.45335","41.46702","49.49881",""
