"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","EDUCATIONLEVEL","SEX","RESIDENCEAREATYPE","WEALTHQUINTILE","DHSMICSGEOREGION","WEALTHDECILE","Display Value","Numeric","Low","High","Comments"
"nmr","EQ_DHS","PUBLISHED","2008","EUR","ALB","","","","","ALBDHS200802","","14.3 [8.5-23.9]","14.00000","8.00000","24.00000",""
"nmr","EQ_DHS","PUBLISHED","2008","EUR","ALB","","","","","ALBDHS200804","","0.0 [0.0-0.0]","0.00000","0.00000","0.00000","Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death."
"nmr","EQ_DHS","PUBLISHED","2017","EUR","ALB","","","","","ALBDHS201703","","5.4 [0.8-37.5]","5.00000","1.00000","37.00000",""
"nmr","EQ_DHS","PUBLISHED","2017","EUR","ALB","","","","","ALBDHS201705","","3.7 [0.9-14.1]","4.00000","1.00000","14.00000",""
"nmr","EQ_DHS","PUBLISHED","2017","EUR","ALB","","","","","ALBDHS201712","","1.8 [0.3-12.8]","2.00000","0.00000","13.00000","Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death."
"nmr","EQ_MICS","PUBLISHED","2006","AFR","DZA","","","","","DZAMICS200602","","No data","","","","Not available."
"nmr","EQ_MICS","PUBLISHED","2012","AFR","DZA","","","","","DZAMICS201204","","17.3 [14.5-20.7]","17.00000","14.00000","21.00000",""
"nmr","EQ_MICS","PUBLISHED","2012","AFR","DZA","","","","","DZAMICS201206","","13.8 [10.3-18.5]","14.00000","10.00000","19.00000",""
"nmr","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","","AGOMICS199602","","No data","","","","Not available."
"nmr","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","","AGOMICS199607","","No data","","","","Not available."
"nmr","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","","AGOMICS199609","","No data","","","","Not available."
"nmr","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","","AGOMICS199616","","No data","","","","Not available."
"nmr","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","","AGOMICS199618","","No data","","","","Not available."
"nmr","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","AGODHS201507","","21.2 [12.4-35.9]","21.00000","12.00000","36.00000",""
"nmr","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","AGODHS201509","","48.5 [37.3-62.8]","48.00000","37.00000","63.00000",""
"nmr","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","AGODHS201514","","25.4 [19.4-33.1]","25.00000","19.00000","33.00000","Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death."
"nmr","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","AGODHS201516","","21.1 [10.8-40.9]","21.00000","11.00000","41.00000",""
"nmr","EQ_MICS","PUBLISHED","2011","AMR","ARG","","","","","ARGMICS201101","","No data","","","","Not available."
"nmr","EQ_MICS","PUBLISHED","2011","AMR","ARG","","","","","ARGMICS201103","","No data","","","","Not available."
"nmr","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","","","ARMDHS200004","","47.2 [27.4-80.2]","47.00000","27.00000","80.00000","Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death."
"nmr","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","","","ARMDHS200006","","36.1 [16.2-78.7]","36.00000","16.00000","79.00000","Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death."
"nmr","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","","","ARMDHS200503","","5.9 [0.8-41.0]","6.00000","1.00000","41.00000","Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death."
"nmr","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","","","ARMDHS200505","","No data","","","","Not reported - Estimate is based on fewer than 250 unweighted person-years of exposure to the risk of death."
"nmr","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","","","ARMDHS200507","","No data","","","","Not reported - Estimate is based on fewer than 250 unweighted person-years of exposure to the risk of death."
"nmr","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","","","ARMDHS201004","","No data","","","","Not reported - Estimate is based on fewer than 250 unweighted person-years of exposure to the risk of death."
"nmr","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","","","ARMDHS201006","","12.6 [4.0-39.1]","13.00000","4.00000","39.00000","Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death."
"nmr","EQ_DHS","PUBLISHED","2015","EUR","ARM","","","","","ARMDHS201505","","No data","","","","Not reported - Estimate is based on fewer than 250 unweighted person-years of exposure to the risk of death."
"nmr","EQ_DHS","PUBLISHED","2015","EUR","ARM","","","","","ARMDHS201507","","6.6 [2.3-19.1]","7.00000","2.00000","19.00000","Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death."
"nmr","EQ_DHS","PUBLISHED","2006","EUR","AZE","","","","","AZEDHS200607","","33.9 [21.8-52.4]","34.00000","22.00000","52.00000",""
"nmr","EQ_DHS","PUBLISHED","2006","EUR","AZE","","","","","AZEDHS200609","","No data","","","","Not reported - Estimate is based on fewer than 250 unweighted person-years of exposure to the risk of death."
"nmr","EQ_DHS","PUBLISHED","1993","SEAR","BGD","","","","","BGDDHS199301","","63.2 [51.2-77.7]","63.00000","51.00000","78.00000",""
"nmr","EQ_DHS","PUBLISHED","1993","SEAR","BGD","","","","","BGDDHS199303","","62.3 [54.3-71.4]","62.00000","54.00000","71.00000",""
"nmr","EQ_DHS","PUBLISHED","1996","SEAR","BGD","","","","","BGDDHS199601","","53.1 [41.9-67.1]","53.00000","42.00000","67.00000",""
"nmr","EQ_DHS","PUBLISHED","1996","SEAR","BGD","","","","","BGDDHS199603","","52.0 [44.2-61.1]","52.00000","44.00000","61.00000",""
"nmr","EQ_DHS","PUBLISHED","1999","SEAR","BGD","","","","","BGDDHS199905","","49.7 [42.0-58.7]","50.00000","42.00000","59.00000",""
"nmr","EQ_DHS","PUBLISHED","2004","SEAR","BGD","","","","","BGDDHS200402","","40.6 [33.4-49.2]","41.00000","33.00000","49.00000",""
"nmr","EQ_DHS","PUBLISHED","2004","SEAR","BGD","","","","","BGDDHS200404","","46.9 [35.9-61.1]","47.00000","36.00000","61.00000",""
"nmr","EQ_MICS","PUBLISHED","2006","SEAR","BGD","","","","","BGDMICS200606","","No data","","","","Not available."
"nmr","EQ_DHS","PUBLISHED","2007","SEAR","BGD","","","","","BGDDHS200703","","37.9 [30.6-46.9]","38.00000","31.00000","47.00000",""
"nmr","EQ_DHS","PUBLISHED","2007","SEAR","BGD","","","","","BGDDHS200705","","46.1 [34.0-62.3]","46.00000","34.00000","62.00000",""
"nmr","EQ_DHS","PUBLISHED","2011","SEAR","BGD","","","","","BGDDHS201101","","32.1 [25.8-40.0]","32.00000","26.00000","40.00000",""
"nmr","EQ_DHS","PUBLISHED","2011","SEAR","BGD","","","","","BGDDHS201103","","34.2 [28.1-41.5]","34.00000","28.00000","42.00000",""
"nmr","EQ_MICS","PUBLISHED","2012","SEAR","BGD","","","","","BGDMICS201207","","No data","","","","Not available."
"nmr","EQ_DHS","PUBLISHED","2014","SEAR","BGD","","","","","BGDDHS201404","","37.5 [28.8-48.6]","37.00000","29.00000","49.00000",""
"nmr","EQ_DHS","PUBLISHED","2014","SEAR","BGD","","","","","BGDDHS201406","","28.3 [20.3-39.3]","28.00000","20.00000","39.00000",""
"nmr","EQ_MICS","PUBLISHED","2012","AMR","BRB","","","","","BRBMICS201201","","No data","","","","Not available."
"nmr","EQ_MICS","PUBLISHED","2012","AMR","BRB","","","","","BRBMICS201203","","No data","","","","Not available."
"nmr","EQ_MICS","PUBLISHED","2005","EUR","BLR","","","","","BLRMICS200505","","No data","","","","Not available."
"nmr","EQ_MICS","PUBLISHED","2005","EUR","BLR","","","","","BLRMICS200507","","No data","","","","Not available."
"nmr","EQ_MICS","PUBLISHED","2012","EUR","BLR","","","","","BLRMICS201202","","No data","","","","Not available."
"nmr","EQ_MICS","PUBLISHED","2012","EUR","BLR","","","","","BLRMICS201204","","No data","","","","Not available."
"nmr","EQ_MICS","PUBLISHED","2006","AMR","BLZ","","","","","BLZMICS200603","","No data","","","","Not available."
"nmr","EQ_MICS","PUBLISHED","2006","AMR","BLZ","","","","","BLZMICS200605","","No data","","","","Not available."
"nmr","EQ_MICS","PUBLISHED","2011","AMR","BLZ","","","","","BLZMICS201103","","No data","","","","Not available."
"nmr","EQ_MICS","PUBLISHED","2011","AMR","BLZ","","","","","BLZMICS201105","","No data","","","","Not available."
"nmr","EQ_MICS","PUBLISHED","2015","AMR","BLZ","","","","","BLZMICS201502","","3.0 [0.9-10.2]","3.00000","1.00000","10.00000",""
"nmr","EQ_DHS","PUBLISHED","1996","AFR","BEN","","","","","BENDHS199603","","44.6 [33.5-59.1]","45.00000","34.00000","59.00000",""
"nmr","EQ_DHS","PUBLISHED","1996","AFR","BEN","","","","","BENDHS199605","","30.7 [20.8-45.1]","31.00000","21.00000","45.00000",""
"nmr","EQ_DHS","PUBLISHED","2001","AFR","BEN","","","","","BENDHS200102","","40.5 [30.8-53.1]","41.00000","31.00000","53.00000",""
"nmr","EQ_DHS","PUBLISHED","2006","AFR","BEN","","","","","BENDHS200606","","35.0 [26.8-45.5]","35.00000","27.00000","46.00000",""
"nmr","EQ_DHS","PUBLISHED","2006","AFR","BEN","","","","","BENDHS200608","","36.0 [26.1-49.5]","36.00000","26.00000","50.00000",""
"nmr","EQ_DHS","PUBLISHED","2011","AFR","BEN","","","","","BENDHS201107","","29.2 [20.2-41.9]","29.00000","20.00000","42.00000",""
"nmr","EQ_DHS","PUBLISHED","2011","AFR","BEN","","","","","BENDHS201109","","14.0 [8.0-24.5]","14.00000","8.00000","25.00000",""
"nmr","EQ_MICS","PUBLISHED","2014","AFR","BEN","","","","","BENMICS201401","","34.5 [26.9-44.1]","34.00000","27.00000","44.00000",""
"nmr","EQ_MICS","PUBLISHED","2014","AFR","BEN","","","","","BENMICS201408","","25.7 [21.4-30.7]","26.00000","21.00000","31.00000",""
"nmr","EQ_MICS","PUBLISHED","2014","AFR","BEN","","","","","BENMICS201410","","39.3 [29.5-52.1]","39.00000","30.00000","52.00000",""
"nmr","EQ_DHS","PUBLISHED","2017","AFR","BEN","","","","","BENDHS201702","","27.1 [21.1-34.8]","27.00000","21.00000","35.00000",""
"nmr","EQ_DHS","PUBLISHED","2017","AFR","BEN","","","","","BENDHS201709","","36.5 [25.7-51.6]","36.00000","26.00000","52.00000",""
"nmr","EQ_DHS","PUBLISHED","2017","AFR","BEN","","","","","BENDHS201711","","43.0 [33.2-55.5]","43.00000","33.00000","56.00000",""
"nmr","EQ_MICS","PUBLISHED","2010","SEAR","BTN","","","","","BTNMICS201002","","No data","","","","Not available."
"nmr","EQ_MICS","PUBLISHED","2010","SEAR","BTN","","","","","BTNMICS201009","","No data","","","","Not available."
"nmr","EQ_MICS","PUBLISHED","2010","SEAR","BTN","","","","","BTNMICS201011","","No data","","","","Not available."
"nmr","EQ_MICS","PUBLISHED","2010","SEAR","BTN","","","","","BTNMICS201018","","No data","","","","Not available."
"nmr","EQ_MICS","PUBLISHED","2010","SEAR","BTN","","","","","BTNMICS201020","","No data","","","","Not available."
"nmr","EQ_DHS","PUBLISHED","1998","AMR","BOL","","","","","BOLDHS199803","","44.9 [34.5-58.3]","45.00000","34.00000","58.00000",""
"nmr","EQ_DHS","PUBLISHED","1998","AMR","BOL","","","","","BOLDHS199804","","No data","","","","Not available."
"nmr","EQ_DHS","PUBLISHED","1998","AMR","BOL","","","","","BOLDHS199806","","No data","","","","Not available."
"nmr","EQ_DHS","PUBLISHED","1998","AMR","BOL","","","","","BOLDHS199807","","19.9 [14.8-26.7]","20.00000","15.00000","27.00000",""
"nmr","EQ_DHS","PUBLISHED","2003","AMR","BOL","","","","","BOLDHS200301","","37.5 [30.7-45.7]","37.00000","31.00000","46.00000",""
"nmr","EQ_DHS","PUBLISHED","2003","AMR","BOL","","","","","BOLDHS200302","","No data","","","","Not available."
"nmr","EQ_DHS","PUBLISHED","2003","AMR","BOL","","","","","BOLDHS200305","","53.1 [42.0-67.0]","53.00000","42.00000","67.00000",""
"nmr","EQ_DHS","PUBLISHED","2003","AMR","BOL","","","","","BOLDHS200306","","No data","","","","Not available."
"nmr","EQ_DHS","PUBLISHED","2008","AMR","BOL","","","","","BOLDHS200801","","26.6 [17.4-40.7]","27.00000","17.00000","41.00000",""
"nmr","EQ_DHS","PUBLISHED","2008","AMR","BOL","","","","","BOLDHS200804","","No data","","","","Not available."
"nmr","EQ_DHS","PUBLISHED","2008","AMR","BOL","","","","","BOLDHS200805","","No data","","","","Not available."
"nmr","EQ_DHS","PUBLISHED","2008","AMR","BOL","","","","","BOLDHS200808","","22.2 [15.7-31.3]","22.00000","16.00000","31.00000",""
"nmr","EQ_DHS","PUBLISHED","2008","AMR","BOL","","","","","BOLDHS200809","","No data","","","","Not available."
"nmr","EQ_MICS","PUBLISHED","2006","EUR","BIH","","","","","BIHMICS200601","","No data","","","","Not available."
"nmr","EQ_MICS","PUBLISHED","2006","EUR","BIH","","","","","BIHMICS200602","","No data","","","","Not available."
"nmr","EQ_MICS","PUBLISHED","2006","EUR","BIH","","","","","BIHMICS200603","","No data","","","","Not available."
"nmr","EQ_MICS","PUBLISHED","2011","EUR","BIH","","","","","BIHMICS201101","","No data","","","","Not available."
"nmr","EQ_MICS","PUBLISHED","2000","AFR","BWA","","","","","BWAMICS200004","","No data","","","","Not available."
"nmr","EQ_MICS","PUBLISHED","2000","AFR","BWA","","","","","BWAMICS200006","","No data","","","","Not available."
"nmr","EQ_MICS","PUBLISHED","2000","AFR","BWA","","","","","BWAMICS200011","","No data","","","","Not available."
"nmr","EQ_MICS","PUBLISHED","2000","AFR","BWA","","","","","BWAMICS200013","","No data","","","","Not available."
"nmr","EQ_DHS","PUBLISHED","1996","AMR","BRA","","","","","BRADHS199602","","28.3 [23.6-34.0]","28.00000","24.00000","34.00000",""
"nmr","EQ_DHS","PUBLISHED","1996","AMR","BRA","","","","","BRADHS199604","","19.8 [15.3-25.5]","20.00000","15.00000","26.00000",""
"nmr","EQ_DHS","PUBLISHED","1992","AFR","BFA","","","","","BFADHS199202","","No data","","","","Not available."
"nmr","EQ_DHS","PUBLISHED","1998","AFR","BFA","","","","","BFADHS199802","","47.5 [39.4-57.0]","47.00000","39.00000","57.00000",""
"nmr","EQ_DHS","PUBLISHED","1998","AFR","BFA","","","","","BFADHS199803","","41.8 [34.8-50.1]","42.00000","35.00000","50.00000",""
"nmr","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","","BFADHS200301","","41.0 [22.0-75.2]","41.00000","22.00000","75.00000",""
"nmr","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","","BFADHS200304","","No data","","","","Not available."
"nmr","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","","BFADHS200305","","No data","","","","Not available."
"nmr","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","","BFADHS200308","","46.9 [30.8-70.8]","47.00000","31.00000","71.00000",""
"nmr","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","","BFADHS200309","","No data","","","","Not available."
"nmr","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","","BFADHS200310","","No data","","","","Not available."
"nmr","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","","BFADHS200312","","No data","","","","Not available."
"nmr","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","","BFADHS200313","","No data","","","","Not available."
"nmr","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","","BFAMICS200601","","No data","","","","Not available."
"nmr","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","","BFAMICS200604","","No data","","","","Not available."
"nmr","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","","BFAMICS200605","","No data","","","","Not available."
"nmr","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","","BFAMICS200608","","No data","","","","Not available."
"nmr","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","","BFAMICS200609","","No data","","","","Not available."
"nmr","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","","BFAMICS200613","","No data","","","","Not available."
"nmr","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","","BFAMICS200614","","No data","","","","Not available."
"nmr","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","","BFADHS201001","","33.0 [26.4-41.2]","33.00000","26.00000","41.00000",""
"nmr","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","","BFADHS201002","","No data","","","","Not available."
"nmr","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","","BFADHS201003","","No data","","","","Not available."
"nmr","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","","BFADHS201006","","35.4 [27.4-45.6]","35.00000","27.00000","46.00000",""
"nmr","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","","BFADHS201007","","34.0 [26.0-44.4]","34.00000","26.00000","44.00000",""
"nmr","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","","BFADHS201010","","No data","","","","Not available."
"nmr","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","","BFADHS201011","","No data","","","","Not available."
"nmr","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","","BFADHS201014","","No data","","","","Not available."
"nmr","EQ_MICS","PUBLISHED","2000","AFR","BDI","","","","","BDIMICS200001","","No data","","","","Not available."
"nmr","EQ_MICS","PUBLISHED","2005","AFR","BDI","","","","","BDIMICS200503","","No data","","","","Not available."
"nmr","EQ_MICS","PUBLISHED","2005","AFR","BDI","","","","","BDIMICS200505","","No data","","","","Not available."
"nmr","EQ_DHS","PUBLISHED","2010","AFR","BDI","","","","","BDIDHS201002","","38.0 [31.4-46.1]","38.00000","31.00000","46.00000",""
"nmr","EQ_DHS","PUBLISHED","2016","AFR","BDI","","","","","BDIDHS201602","","17.4 [12.1-25.0]","17.00000","12.00000","25.00000",""
"nmr","EQ_DHS","PUBLISHED","2016","AFR","BDI","","","","","BDIDHS201604","","36.6 [26.2-51.0]","37.00000","26.00000","51.00000",""
"nmr","EQ_DHS","PUBLISHED","2016","AFR","BDI","","","","","BDIDHS201609","","37.3 [29.3-47.3]","37.00000","29.00000","47.00000",""
"nmr","EQ_DHS","PUBLISHED","2016","AFR","BDI","","","","","BDIDHS201611","","25.7 [16.9-38.8]","26.00000","17.00000","39.00000",""
"nmr","EQ_DHS","PUBLISHED","2016","AFR","BDI","","","","","BDIDHS201618","","18.4 [10.7-31.5]","18.00000","11.00000","32.00000",""
"nmr","EQ_RHS","PUBLISHED","1998","AFR","CPV","","","","","CPVRHS199802","","No data","","","","Not available."
"nmr","EQ_RHS","PUBLISHED","1998","AFR","CPV","","","","","CPVRHS199804","","No data","","","","Not available."
"nmr","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","","KHMDHS200001","","31.4 [22.3-44.2]","31.00000","22.00000","44.00000",""
"nmr","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","","KHMDHS200006","","38.8 [25.0-59.9]","39.00000","25.00000","60.00000",""
"nmr","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","","KHMDHS200008","","38.8 [31.0-48.5]","39.00000","31.00000","49.00000",""
"nmr","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","","KHMDHS200015","","51.0 [39.4-65.7]","51.00000","39.00000","66.00000",""
"nmr","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","","KHMDHS200017","","46.4 [35.9-59.7]","46.00000","36.00000","60.00000",""
"nmr","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","","KHMDHS200022","","No data","","","","Not reported - Estimate is based on fewer than 250 unweighted person-years of exposure to the risk of death."
"nmr","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","","KHMDHS200024","","No data","","","","Not reported - Estimate is based on fewer than 250 unweighted person-years of exposure to the risk of death."
"nmr","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","","","KHMDHS200502","","34.8 [20.7-57.7]","35.00000","21.00000","58.00000",""
"nmr","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","","","KHMDHS200504","","40.8 [28.8-57.5]","41.00000","29.00000","58.00000",""
"nmr","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","","","KHMDHS200509","","52.4 [37.9-72.1]","52.00000","38.00000","72.00000",""
"nmr","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","","","KHMDHS200511","","33.8 [23.6-48.1]","34.00000","24.00000","48.00000",""
"nmr","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","","","KHMDHS200518","","34.5 [24.7-47.8]","34.00000","25.00000","48.00000","Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death."
"nmr","EQ_DHS","PUBLISHED","2010","WPR","KHM","","","","","KHMDHS201002","","33.5 [23.2-48.0]","33.00000","23.00000","48.00000",""
"nmr","EQ_DHS","PUBLISHED","2010","WPR","KHM","","","","","KHMDHS201007","","47.0 [33.6-65.2]","47.00000","34.00000","65.00000","Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death."
"nmr","EQ_DHS","PUBLISHED","2010","WPR","KHM","","","","","KHMDHS201009","","34.3 [22.8-51.5]","34.00000","23.00000","51.00000",""
"nmr","EQ_DHS","PUBLISHED","2010","WPR","KHM","","","","","KHMDHS201016","","44.2 [27.7-69.7]","44.00000","28.00000","70.00000",""
"nmr","EQ_DHS","PUBLISHED","2010","WPR","KHM","","","","","KHMDHS201018","","29.2 [19.7-43.0]","29.00000","20.00000","43.00000","Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death."
"nmr","EQ_DHS","PUBLISHED","2014","WPR","KHM","","","","","KHMDHS201405","","29.2 [18.7-45.2]","29.00000","19.00000","45.00000",""
"nmr","EQ_DHS","PUBLISHED","2014","WPR","KHM","","","","","KHMDHS201407","","29.7 [18.2-47.9]","30.00000","18.00000","48.00000",""
"nmr","EQ_DHS","PUBLISHED","2014","WPR","KHM","","","","","KHMDHS201409","","33.4 [20.1-55.1]","33.00000","20.00000","55.00000",""
"nmr","EQ_DHS","PUBLISHED","2014","WPR","KHM","","","","","KHMDHS201414","","16.8 [10.0-28.0]","17.00000","10.00000","28.00000","Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death."
"nmr","EQ_DHS","PUBLISHED","2014","WPR","KHM","","","","","KHMDHS201416","","20.4 [12.5-33.2]","20.00000","13.00000","33.00000",""
"nmr","EQ_DHS","PUBLISHED","1991","AFR","CMR","","","","","CMRDHS199102","","No data","","","","Not available."
"nmr","EQ_DHS","PUBLISHED","1991","AFR","CMR","","","","","CMRDHS199104","","No data","","","","Not available."
"nmr","EQ_DHS","PUBLISHED","1998","AFR","CMR","","","","","CMRDHS199803","","27.8 [19.0-40.4]","28.00000","19.00000","40.00000",""
"nmr","EQ_DHS","PUBLISHED","2004","AFR","CMR","","","","","CMRDHS200401","","32.4 [20.5-50.8]","32.00000","21.00000","51.00000",""
"nmr","EQ_DHS","PUBLISHED","2004","AFR","CMR","","","","","CMRDHS200406","","32.8 [21.8-49.1]","33.00000","22.00000","49.00000",""
"nmr","EQ_DHS","PUBLISHED","2004","AFR","CMR","","","","","CMRDHS200408","","31.6 [22.1-44.8]","32.00000","22.00000","45.00000",""
"nmr","EQ_MICS","PUBLISHED","2006","AFR","CMR","","","","","CMRMICS200602","","No data","","","","Not available."
"nmr","EQ_MICS","PUBLISHED","2006","AFR","CMR","","","","","CMRMICS200607","","No data","","","","Not available."
"nmr","EQ_MICS","PUBLISHED","2006","AFR","CMR","","","","","CMRMICS200609","","No data","","","","Not available."
"nmr","EQ_DHS","PUBLISHED","2011","AFR","CMR","","","","","CMRDHS201101","","41.4 [33.4-51.2]","41.00000","33.00000","51.00000",""
"nmr","EQ_DHS","PUBLISHED","2011","AFR","CMR","","","","","CMRDHS201103","","33.5 [23.6-47.4]","34.00000","24.00000","47.00000",""
"nmr","EQ_DHS","PUBLISHED","2011","AFR","CMR","","","","","CMRDHS201108","","26.1 [19.2-35.4]","26.00000","19.00000","35.00000",""
"nmr","EQ_DHS","PUBLISHED","2011","AFR","CMR","","","","","CMRDHS201110","","23.2 [17.2-31.2]","23.00000","17.00000","31.00000",""
"nmr","EQ_MICS","PUBLISHED","2014","AFR","CMR","","","","","CMRMICS201402","","27.5 [18.4-41.0]","28.00000","18.00000","41.00000",""
"nmr","EQ_MICS","PUBLISHED","2014","AFR","CMR","","","","","CMRMICS201404","","38.8 [27.4-54.6]","39.00000","27.00000","55.00000",""
"nmr","EQ_MICS","PUBLISHED","2014","AFR","CMR","","","","","CMRMICS201409","","14.1 [8.4-23.6]","14.00000","8.00000","24.00000",""
"nmr","EQ_MICS","PUBLISHED","2014","AFR","CMR","","","","","CMRMICS201411","","32.3 [21.2-48.8]","32.00000","21.00000","49.00000",""
"nmr","EQ_DHS","PUBLISHED","2018","AFR","CMR","","","","","CMRDHS201803","","No data","","","","Not available."
"nmr","EQ_DHS","PUBLISHED","2018","AFR","CMR","","","","","CMRDHS201805","","No data","","","","Not available."
"nmr","EQ_DHS","PUBLISHED","2018","AFR","CMR","","","","","CMRDHS201810","","No data","","","","Not available."
"nmr","EQ_DHS","PUBLISHED","2018","AFR","CMR","","","","","CMRDHS201812","","No data","","","","Not available."
"nmr","EQ_DHS","PUBLISHED","1994","AFR","CAF","","","","","CAFDHS199402","","53.5 [41.1-69.4]","54.00000","41.00000","69.00000",""
"nmr","EQ_DHS","PUBLISHED","1994","AFR","CAF","","","","","CAFDHS199404","","36.4 [25.2-52.4]","36.00000","25.00000","52.00000",""
