"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","SEX","Display Value","Numeric","Low","High","Comments"
"SA_0000001787_ARCHIVED","SA_0000001787_BLZ","PUBLISHED","2011","AMR","BLZ","MLE","80.2","80.20000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_TTO","PUBLISHED","2011","AMR","TTO","MLE","86.3","86.30000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_MWI","PUBLISHED","2009","AFR","MWI","MLE","86.6","86.60000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_DMA","PUBLISHED","2009","AMR","DMA","MLE","88.8","88.80000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_LBN","PUBLISHED","2011","EMR","LBN","MLE","88.9","88.90000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_MDV","PUBLISHED","2009","SEAR","MDV","FMLE","","","","","missing data"
"SA_0000001787_ARCHIVED","SA_0000001787_VNM","PUBLISHED","2013","WPR","VNM","FMLE","54.3","54.30000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_PER","PUBLISHED","2010","AMR","PER","FMLE","62.0","62.00000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_KIR","PUBLISHED","2011","WPR","KIR","BTSX","66.6","66.60000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_MNG","PUBLISHED","2010","WPR","MNG","FMLE","70.2","70.20000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_TON","PUBLISHED","2010","WPR","TON","MLE","71.4","71.40000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_SUR","PUBLISHED","2009","AMR","SUR","FMLE","74.2","74.20000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_HND","PUBLISHED","2012","AMR","HND","FMLE","74.9","74.90000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_GUY","PUBLISHED","2010","AMR","GUY","FMLE","77.1","77.10000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_COK","PUBLISHED","2011","WPR","COK","FMLE","79.1","79.10000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_JAM","PUBLISHED","2010","AMR","JAM","BTSX","80.2","80.20000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_CRI","PUBLISHED","2009","AMR","CRI","MLE","82.9","82.90000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_LBN","PUBLISHED","2011","EMR","LBN","FMLE","85.9","85.90000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_WSM","PUBLISHED","2011","WPR","WSM","BTSX","86.9","86.90000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_DMA","PUBLISHED","2009","AMR","DMA","BTSX","88.4","88.40000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_BRB","PUBLISHED","2011","AMR","BRB","BTSX","88.7","88.70000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_MDV","PUBLISHED","2009","SEAR","MDV","MLE","","","","","missing data"
"SA_0000001787_ARCHIVED","SA_0000001787_NIU","PUBLISHED","2010","WPR","NIU","MLE","","","","","missing data"
"SA_0000001787_ARCHIVED","SA_0000001787_KHM","PUBLISHED","2013","WPR","KHM","MLE","46.2","46.20000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_PHL","PUBLISHED","2011","WPR","PHL","FMLE","51.1","51.10000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_NRU","PUBLISHED","2011","WPR","NRU","BTSX","64.7","64.70000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_VNM","PUBLISHED","2013","WPR","VNM","MLE","65.0","65.00000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_TON","PUBLISHED","2010","WPR","TON","BTSX","70.5","70.50000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_KIR","PUBLISHED","2011","WPR","KIR","MLE","70.6","70.60000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_ARG","PUBLISHED","2012","AMR","ARG","BTSX","75.9","75.90000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_BEN","PUBLISHED","2009","AFR","BEN","BTSX","76.6","76.60000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_CRI","PUBLISHED","2009","AMR","CRI","BTSX","79.7","79.70000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_NRU","PUBLISHED","2011","WPR","NRU","MLE","80.0","80.00000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_ATG","PUBLISHED","2009","AMR","ATG","BTSX","86.5","86.50000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_TTO","PUBLISHED","2011","AMR","TTO","BTSX","86.5","86.50000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_MWI","PUBLISHED","2009","AFR","MWI","BTSX","89.3","89.30000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_BRN","PUBLISHED","2014","WPR","BRN","MLE","","","","","missing data"
"SA_0000001787_ARCHIVED","SA_0000001787_BRN","PUBLISHED","2014","WPR","BRN","FMLE","","","","","missing data"
"SA_0000001787_ARCHIVED","SA_0000001787_PHL","PUBLISHED","2011","WPR","PHL","MLE","61.5","61.50000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_SLB","PUBLISHED","2011","WPR","SLB","MLE","62.1","62.10000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_NRU","PUBLISHED","2011","WPR","NRU","FMLE","66.7","66.70000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_MUS","PUBLISHED","2011","AFR","MUS","FMLE","67.0","67.00000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_JAM","PUBLISHED","2010","AMR","JAM","FMLE","74.3","74.30000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_MUS","PUBLISHED","2011","AFR","MUS","MLE","74.7","74.70000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_URY","PUBLISHED","2012","AMR","URY","MLE","76.9","76.90000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_HND","PUBLISHED","2012","AMR","HND","BTSX","77.1","77.10000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_ATG","PUBLISHED","2009","AMR","ATG","MLE","85.9","85.90000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_GHA","PUBLISHED","2012","AFR","GHA","BTSX","86.1","86.10000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_TTO","PUBLISHED","2011","AMR","TTO","FMLE","86.7","86.70000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_LBN","PUBLISHED","2011","EMR","LBN","BTSX","87.5","87.50000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_BEN","PUBLISHED","2009","AFR","BEN","FMLE","","","","","missing data"
"SA_0000001787_ARCHIVED","SA_0000001787_NIU","PUBLISHED","2010","WPR","NIU","FMLE","","","","","missing data"
"SA_0000001787_ARCHIVED","SA_0000001787_PHL","PUBLISHED","2011","WPR","PHL","BTSX","56.7","56.70000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_BOL","PUBLISHED","2012","AMR","BOL","MLE","59.3","59.30000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_MNG","PUBLISHED","2010","WPR","MNG","MLE","67.9","67.90000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_SLV","PUBLISHED","2013","AMR","SLV","BTSX","68.5","68.50000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_ARG","PUBLISHED","2012","AMR","ARG","FMLE","73.3","73.30000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_SUR","PUBLISHED","2009","AMR","SUR","BTSX","73.8","73.80000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_BLZ","PUBLISHED","2011","AMR","BLZ","FMLE","78.0","78.00000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_ARG","PUBLISHED","2012","AMR","ARG","MLE","78.7","78.70000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_WSM","PUBLISHED","2011","WPR","WSM","FMLE","84.4","84.40000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_MYS","PUBLISHED","2012","WPR","MYS","MLE","84.6","84.60000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_DMA","PUBLISHED","2009","AMR","DMA","FMLE","87.9","87.90000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_VUT","PUBLISHED","2011","WPR","VUT","FMLE","","","","","missing data"
"SA_0000001787_ARCHIVED","SA_0000001787_MDV","PUBLISHED","2009","SEAR","MDV","BTSX","","","","","missing data"
"SA_0000001787_ARCHIVED","SA_0000001787_KIR","PUBLISHED","2011","WPR","KIR","FMLE","58.6","58.60000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_VNM","PUBLISHED","2013","WPR","VNM","BTSX","60.5","60.50000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_MNG","PUBLISHED","2013","WPR","MNG","FMLE","67.8","67.80000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_BRN","PUBLISHED","2014","WPR","BRN","BTSX","67.9","67.90000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_URY","PUBLISHED","2012","AMR","URY","FMLE","69.1","69.10000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_URY","PUBLISHED","2012","AMR","URY","BTSX","72.7","72.70000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_SUR","PUBLISHED","2009","AMR","SUR","MLE","73.7","73.70000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_MWI","PUBLISHED","2009","AFR","MWI","FMLE","77.7","77.70000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_NIU","PUBLISHED","2010","WPR","NIU","BTSX","78.7","78.70000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_MYS","PUBLISHED","2012","WPR","MYS","BTSX","83.4","83.40000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_JAM","PUBLISHED","2010","AMR","JAM","MLE","84.6","84.60000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_WSM","PUBLISHED","2011","WPR","WSM","MLE","87.8","87.80000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_ATG","PUBLISHED","2009","AMR","ATG","FMLE","88.2","88.20000","","",""
"SA_0000001787_ARCHIVED","SA_0000001787_GHA","PUBLISHED","2012","AFR","GHA","FMLE","","","","","missing data"
"SA_0000001787_ARCHIVED","SA_0000001787_VUT","PUBLISHED","2011","WPR","VUT","MLE","","","","","missing data"
