"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","GHECAUSES","Display Value","Numeric","Low","High","Comments"
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","CMR","GHE001","42,373","42373.17969","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","CMR","GHE060","29,023","29023.25977","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","CMR","GHE151","5,972","5972.07422","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","COD","GHE000","104,899","104899.10156","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","COD","GHE001","67,894","67894.14844","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","COD","GHE060","27,964","27964.27930","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","COD","GHE151","9,041","9040.65820","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","COD","GHE000","92,831","92830.56250","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","COD","GHE001","54,455","54454.83984","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","COD","GHE060","29,549","29549.46094","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","COD","GHE151","8,826","8826.24805","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","COG","GHE000","90,299","90299.40625","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","COG","GHE001","58,050","58050.46094","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","COG","GHE060","25,841","25841.08008","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","COG","GHE151","6,408","6407.86816","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","COG","GHE000","70,611","70611.13281","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","COG","GHE001","38,994","38993.64844","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","COG","GHE060","25,928","25927.65039","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","COG","GHE151","5,690","5689.82813","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AMR","COL","GHE000","34,477","34476.71094","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AMR","COL","GHE001","6,110","6109.78418","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AMR","COL","GHE060","20,269","20268.50977","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AMR","COL","GHE151","8,098","8098.41406","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AMR","COL","GHE000","27,188","27187.56055","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AMR","COL","GHE001","4,614","4613.59424","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AMR","COL","GHE060","18,258","18257.91016","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AMR","COL","GHE151","4,316","4316.05615","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","COM","GHE000","69,054","69053.60156","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","COM","GHE001","32,778","32777.80078","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","COM","GHE060","29,912","29911.83984","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","COM","GHE151","6,364","6363.96484","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","COM","GHE000","59,673","59673.37891","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","COM","GHE001","25,705","25705.09961","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","COM","GHE060","27,638","27638.16016","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","COM","GHE151","6,330","6330.11719","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","CPV","GHE000","41,048","41048.05078","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","CPV","GHE001","13,489","13488.53027","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","CPV","GHE060","24,358","24358.34961","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","CPV","GHE151","3,201","3201.17407","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","CPV","GHE000","31,195","31194.57031","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","CPV","GHE001","8,291","8291.00195","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","CPV","GHE060","20,378","20377.86914","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","CPV","GHE151","2,526","2525.70093","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AMR","CRI","GHE000","25,405","25405.16016","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AMR","CRI","GHE001","3,129","3128.94409","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AMR","CRI","GHE060","19,528","19527.66016","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AMR","CRI","GHE151","2,749","2748.55908","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AMR","CRI","GHE000","23,017","23016.53906","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AMR","CRI","GHE001","2,549","2549.33496","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AMR","CRI","GHE060","17,960","17960.49023","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AMR","CRI","GHE151","2,507","2506.71094","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AMR","CUB","GHE000","26,736","26736.08984","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AMR","CUB","GHE001","3,410","3409.90088","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AMR","CUB","GHE060","20,193","20192.97070","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AMR","CUB","GHE151","3,133","3133.22192","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AMR","CUB","GHE000","25,180","25179.66992","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AMR","CUB","GHE001","2,847","2846.53809","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AMR","CUB","GHE060","18,988","18988.47070","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AMR","CUB","GHE151","3,345","3344.66406","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","CYP","GHE000","21,523","21522.50977","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","CYP","GHE001","1,042","1042.30603","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","CYP","GHE060","17,483","17482.56055","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","CYP","GHE151","2,998","2997.65088","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","CYP","GHE000","15,789","15789.41016","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","CYP","GHE001","713","712.51862","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","CYP","GHE060","13,230","13230.20996","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","CYP","GHE151","1,847","1846.68201","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","CZE","GHE000","26,544","26544.27930","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","CZE","GHE001","1,700","1700.21399","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","CZE","GHE060","21,451","21451.19922","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","CZE","GHE151","3,393","3392.86401","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","CZE","GHE000","22,380","22380.11914","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","CZE","GHE001","1,631","1631.02295","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","CZE","GHE060","17,998","17997.96094","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","CZE","GHE151","2,751","2751.14111","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","DEU","GHE000","22,368","22368.10938","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","DEU","GHE001","1,220","1219.57104","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","DEU","GHE060","18,806","18806.30078","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","DEU","GHE151","2,342","2342.23901","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","DEU","GHE000","19,224","19223.68945","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","DEU","GHE001","1,129","1129.32104","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","DEU","GHE060","16,280","16280.42969","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","DEU","GHE151","1,814","1813.94702","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EMR","DJI","GHE000","75,169","75168.65625","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EMR","DJI","GHE001","41,149","41148.66016","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EMR","DJI","GHE060","28,175","28175.42969","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EMR","DJI","GHE151","5,845","5844.56885","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EMR","DJI","GHE000","64,677","64677.46094","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EMR","DJI","GHE001","33,378","33378.14844","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EMR","DJI","GHE060","26,117","26117.18945","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EMR","DJI","GHE151","5,182","5182.11914","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","DNK","GHE000","23,437","23437.38086","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","DNK","GHE001","1,176","1176.10303","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","DNK","GHE060","19,796","19795.86914","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","DNK","GHE151","2,465","2465.41089","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","DNK","GHE000","20,451","20450.91992","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","DNK","GHE001","1,285","1284.97205","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","DNK","GHE060","17,408","17408.30078","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","DNK","GHE151","1,758","1757.64697","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AMR","DOM","GHE000","34,618","34618.48047","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AMR","DOM","GHE001","10,404","10404.41992","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AMR","DOM","GHE060","20,300","20300.47070","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AMR","DOM","GHE151","3,914","3913.58789","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AMR","DOM","GHE000","29,597","29597.34961","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AMR","DOM","GHE001","6,243","6242.64404","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AMR","DOM","GHE060","18,424","18423.72070","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AMR","DOM","GHE151","4,931","4930.98584","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","DZA","GHE000","38,868","38868.19141","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","DZA","GHE001","8,253","8253.05957","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","DZA","GHE060","26,537","26536.77930","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","DZA","GHE151","4,078","4078.35400","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","DZA","GHE000","34,790","34789.91016","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","DZA","GHE001","5,963","5962.76416","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","DZA","GHE060","25,650","25650.34961","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","DZA","GHE151","3,177","3176.78906","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AMR","ECU","GHE000","35,058","35058.00000","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AMR","ECU","GHE001","9,208","9208.22363","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AMR","ECU","GHE060","20,958","20958.16992","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AMR","ECU","GHE151","4,892","4891.61279","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AMR","ECU","GHE000","29,357","29357.41992","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AMR","ECU","GHE001","6,131","6131.23193","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AMR","ECU","GHE060","18,451","18450.91016","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AMR","ECU","GHE151","4,775","4775.28418","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EMR","EGY","GHE000","43,150","43149.92188","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EMR","EGY","GHE001","9,772","9772.03027","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EMR","EGY","GHE060","30,729","30729.03906","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EMR","EGY","GHE151","2,649","2648.85205","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EMR","EGY","GHE000","35,784","35783.80859","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EMR","EGY","GHE001","5,450","5450.24902","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EMR","EGY","GHE060","28,011","28010.61914","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EMR","EGY","GHE151","2,323","2322.93994","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","ERI","GHE000","123,729","123729.29688","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","ERI","GHE001","42,581","42580.64844","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","ERI","GHE060","32,160","32159.97070","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","ERI","GHE151","48,989","48988.69141","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","ERI","GHE000","57,089","57089.30078","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","ERI","GHE001","24,397","24397.49023","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","ERI","GHE060","27,269","27269.39063","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","ERI","GHE151","5,422","5422.42285","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","ESP","GHE000","20,455","20454.53906","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","ESP","GHE001","1,569","1569.04700","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","ESP","GHE060","16,438","16437.83984","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","ESP","GHE151","2,448","2447.65796","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","ESP","GHE000","16,984","16983.73047","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","ESP","GHE001","1,163","1163.39905","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","ESP","GHE060","14,247","14246.53027","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","ESP","GHE151","1,574","1573.80103","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","EST","GHE000","36,400","36400.42188","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","EST","GHE001","3,067","3066.70898","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","EST","GHE060","27,417","27416.50977","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","EST","GHE151","5,917","5917.20410","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","EST","GHE000","26,242","26241.59961","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","EST","GHE001","2,005","2004.50598","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","EST","GHE060","21,355","21354.55078","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","EST","GHE151","2,883","2882.55200","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","ETH","GHE000","94,034","94034.09375","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","ETH","GHE001","58,869","58869.46875","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","ETH","GHE060","25,962","25961.82031","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","ETH","GHE151","9,203","9202.81152","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","ETH","GHE000","54,964","54964.39063","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","ETH","GHE001","28,224","28223.76953","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","ETH","GHE060","21,724","21724.07031","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","ETH","GHE151","5,017","5016.54590","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","FIN","GHE000","22,800","22799.82031","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","FIN","GHE001","1,237","1236.81604","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","FIN","GHE060","18,317","18316.61914","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","FIN","GHE151","3,246","3246.38599","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","FIN","GHE000","19,843","19843.47070","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","FIN","GHE001","776","776.33691","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","FIN","GHE060","16,563","16562.83008","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","FIN","GHE151","2,504","2504.30591","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","WPR","FJI","GHE000","44,300","44300.39063","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","WPR","FJI","GHE001","7,594","7593.72705","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","WPR","FJI","GHE060","32,408","32408.00977","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","WPR","FJI","GHE151","4,299","4298.65723","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","WPR","FJI","GHE000","39,681","39681.39844","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","WPR","FJI","GHE001","6,422","6422.37109","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","WPR","FJI","GHE060","29,699","29699.13086","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","WPR","FJI","GHE151","3,560","3559.90308","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","FRA","GHE000","22,097","22096.92969","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","FRA","GHE001","1,348","1348.03503","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","FRA","GHE060","17,777","17777.34961","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","FRA","GHE151","2,972","2971.54590","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","FRA","GHE000","19,104","19103.86914","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","FRA","GHE001","1,115","1115.18701","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","FRA","GHE060","15,734","15734.21973","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","FRA","GHE151","2,254","2254.46289","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","GAB","GHE000","68,540","68539.78125","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","GAB","GHE001","40,010","40010.01953","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","GAB","GHE060","23,397","23397.41016","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","GAB","GHE151","5,132","5132.35498","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","GAB","GHE000","58,498","58498.05859","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","GAB","GHE001","30,811","30810.91992","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","GAB","GHE060","23,004","23004.34961","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","GAB","GHE151","4,683","4682.79199","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","GBR","GHE000","23,336","23335.98047","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","GBR","GHE001","1,911","1910.94397","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","GBR","GHE060","19,351","19351.25977","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","GBR","GHE151","2,074","2073.77710","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","GBR","GHE000","20,376","20375.93945","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","GBR","GHE001","1,394","1393.96301","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","GBR","GHE060","17,157","17157.43945","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","GBR","GHE151","1,825","1824.53796","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","GEO","GHE000","33,696","33695.85938","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","GEO","GHE001","6,038","6038.44922","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","GEO","GHE060","24,798","24798.44922","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","GEO","GHE151","2,859","2858.95605","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","GEO","GHE000","29,323","29322.56055","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","GEO","GHE001","4,260","4260.14404","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","GEO","GHE060","22,553","22553.00977","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","GEO","GHE151","2,509","2509.40796","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","GHA","GHE000","71,507","71507.39844","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","GHA","GHE001","41,076","41076.01172","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","GHA","GHE060","26,341","26340.91016","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","GHA","GHE151","4,090","4090.48193","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","GHA","GHE000","58,375","58375.39063","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","GHA","GHE001","27,278","27277.93945","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","GHA","GHE060","26,829","26828.96094","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","GHA","GHE151","4,268","4268.48877","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","GIN","GHE000","99,628","99628.46094","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","GIN","GHE001","63,188","63188.23828","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","GIN","GHE060","29,802","29802.01953","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","GIN","GHE151","6,638","6638.20996","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","GIN","GHE000","72,518","72517.86719","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","GIN","GHE001","38,941","38940.83984","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","GIN","GHE060","28,033","28032.65039","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","GIN","GHE151","5,544","5544.37793","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","GMB","GHE000","77,325","77325.45313","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","GMB","GHE001","41,769","41769.19141","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","GMB","GHE060","29,424","29424.13086","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","GMB","GHE151","6,132","6132.12207","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","GMB","GHE000","62,697","62696.89844","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","GMB","GHE001","30,929","30928.50000","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","GMB","GHE060","26,451","26451.02930","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","GMB","GHE151","5,317","5317.37012","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","GNB","GHE000","93,520","93519.85156","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","GNB","GHE001","58,564","58563.89063","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","GNB","GHE060","28,716","28715.81055","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","GNB","GHE151","6,240","6240.14209","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","GNB","GHE000","83,441","83440.68750","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","GNB","GHE001","48,396","48395.66016","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","GNB","GHE060","28,967","28967.42969","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","GNB","GHE151","6,078","6077.59521","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","GNQ","GHE000","98,162","98162.46094","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","GNQ","GHE001","56,240","56240.37891","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","GNQ","GHE060","33,522","33521.91016","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","GNQ","GHE151","8,400","8400.17480","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","GNQ","GHE000","82,201","82201.47656","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","GNQ","GHE001","43,229","43228.73828","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","GNQ","GHE060","30,872","30872.14063","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","GNQ","GHE151","8,101","8100.60693","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","GRC","GHE000","22,112","22112.02930","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","GRC","GHE001","1,428","1428.15002","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","GRC","GHE060","18,093","18092.85938","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","GRC","GHE151","2,591","2591.02100","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","GRC","GHE000","19,627","19627.43945","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","GRC","GHE001","1,121","1121.18005","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","GRC","GHE060","16,364","16363.53027","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","GRC","GHE151","2,143","2142.72803","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AMR","GTM","GHE000","45,470","45470.28125","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AMR","GTM","GHE001","15,752","15751.80957","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AMR","GTM","GHE060","21,821","21820.93945","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AMR","GTM","GHE151","7,898","7897.52588","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AMR","GTM","GHE000","37,079","37078.78125","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AMR","GTM","GHE001","10,821","10820.75977","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AMR","GTM","GHE060","19,795","19794.96094","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AMR","GTM","GHE151","6,463","6463.05078","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AMR","GUY","GHE000","51,259","51258.82031","","",""
