"GHO","PUBLISHSTATE","YEAR","REGION","WORLDBANKINCOMEGROUP","COUNTRY","SEX","Display Value","Numeric","Low","High","Comments"
"TOBACCO_0000000344","PUBLISHED","2007","EMR","","QAT","FMLE","13.1","13.10000","","",""
"TOBACCO_0000000344","PUBLISHED","2004","EMR","","QAT","MLE","21.1","21.10000","","",""
"TOBACCO_0000000344","PUBLISHED","2004","EMR","","QAT","FMLE","12.7","12.70000","","",""
"TOBACCO_0000000344","PUBLISHED","2010","EMR","","SAU","MLE","21.2","21.20000","","",""
"TOBACCO_0000000344","PUBLISHED","2010","EMR","","SAU","FMLE","9.1","9.10000","","",""
"TOBACCO_0000000344","PUBLISHED","2007","EMR","","SAU","MLE","20.2","20.20000","","",""
"TOBACCO_0000000344","PUBLISHED","2007","EMR","","SAU","FMLE","10.7","10.70000","","",""
"TOBACCO_0000000344","PUBLISHED","2009","EMR","","SDN","MLE","9.5","9.50000","","",""
"TOBACCO_0000000344","PUBLISHED","2009","EMR","","SDN","FMLE","4.3","4.30000","","",""
"TOBACCO_0000000344","PUBLISHED","2005","EMR","","SDN","MLE","18.0","18.00000","","",""
"TOBACCO_0000000344","PUBLISHED","2005","EMR","","SDN","FMLE","10.1","10.10000","","",""
"TOBACCO_0000000344","PUBLISHED","2001","EMR","","SDN","MLE","22.0","22.00000","","",""
"TOBACCO_0000000344","PUBLISHED","2001","EMR","","SDN","FMLE","11.6","11.60000","","",""
"TOBACCO_0000000344","PUBLISHED","2010","EMR","","SYR","MLE","31.6","31.60000","","",""
"TOBACCO_0000000344","PUBLISHED","2010","EMR","","SYR","FMLE","17.4","17.40000","","",""
"TOBACCO_0000000344","PUBLISHED","2007","EMR","","SYR","MLE","38.6","38.60000","","",""
"TOBACCO_0000000344","PUBLISHED","2007","EMR","","SYR","FMLE","19.5","19.50000","","",""
"TOBACCO_0000000344","PUBLISHED","2002","EMR","","SYR","MLE","22.9","22.90000","","",""
"TOBACCO_0000000344","PUBLISHED","2002","EMR","","SYR","FMLE","15.0","15.00000","","",""
"TOBACCO_0000000344","PUBLISHED","2010","EMR","","TUN","MLE","20.1","20.10000","","",""
"TOBACCO_0000000344","PUBLISHED","2010","EMR","","TUN","FMLE","3.8","3.80000","","",""
"TOBACCO_0000000344","PUBLISHED","2007","EMR","","TUN","MLE","27.8","27.80000","","",""
"TOBACCO_0000000344","PUBLISHED","2007","EMR","","TUN","FMLE","8.8","8.80000","","",""
"TOBACCO_0000000344","PUBLISHED","2001","EMR","","TUN","MLE","24.9","24.90000","","",""
"TOBACCO_0000000344","PUBLISHED","2001","EMR","","TUN","FMLE","6.0","6.00000","","",""
"TOBACCO_0000000344","PUBLISHED","2014","EMR","","YEM","MLE","23.9","23.90000","","",""
"TOBACCO_0000000344","PUBLISHED","2014","EMR","","YEM","FMLE","9.9","9.90000","","",""
"TOBACCO_0000000344","PUBLISHED","2008","EMR","","YEM","MLE","14.5","14.50000","","",""
"TOBACCO_0000000344","PUBLISHED","2008","EMR","","YEM","FMLE","10.5","10.50000","","",""
"TOBACCO_0000000344","PUBLISHED","2003","EMR","","YEM","MLE","19.7","19.70000","","",""
"TOBACCO_0000000344","PUBLISHED","2003","EMR","","YEM","FMLE","13.7","13.70000","","",""
"TOBACCO_0000000344","PUBLISHED","2009","EUR","","ALB","MLE","17.6","17.60000","","",""
"TOBACCO_0000000344","PUBLISHED","2009","EUR","","ALB","FMLE","6.7","6.70000","","",""
"TOBACCO_0000000344","PUBLISHED","2004","EUR","","ALB","MLE","17.3","17.30000","","",""
"TOBACCO_0000000344","PUBLISHED","2004","EUR","","ALB","FMLE","9.4","9.40000","","",""
"TOBACCO_0000000344","PUBLISHED","2003","EUR","","ALB","MLE","21.9","21.90000","","",""
"TOBACCO_0000000344","PUBLISHED","2003","EUR","","ALB","FMLE","12.5","12.50000","","",""
"TOBACCO_0000000344","PUBLISHED","2009","EUR","","ARM","MLE","10.9","10.90000","","",""
"TOBACCO_0000000344","PUBLISHED","2009","EUR","","ARM","FMLE","4.3","4.30000","","",""
"TOBACCO_0000000344","PUBLISHED","2004","EUR","","ARM","MLE","13.0","13.00000","","",""
"TOBACCO_0000000344","PUBLISHED","2004","EUR","","ARM","FMLE","2.7","2.70000","","",""
"TOBACCO_0000000344","PUBLISHED","2011","EUR","","AZE","MLE","11.4","11.40000","","",""
"TOBACCO_0000000344","PUBLISHED","2011","EUR","","AZE","FMLE","2.1","2.10000","","",""
"TOBACCO_0000000344","PUBLISHED","2008","EUR","","BGR","MLE","26.4","26.40000","","",""
"TOBACCO_0000000344","PUBLISHED","2008","EUR","","BGR","FMLE","31.8","31.80000","","",""
"TOBACCO_0000000344","PUBLISHED","2002","EUR","","BGR","MLE","28.6","28.60000","","",""
"TOBACCO_0000000344","PUBLISHED","2002","EUR","","BGR","FMLE","39.2","39.20000","","",""
"TOBACCO_0000000344","PUBLISHED","2008","EUR","","BIH","MLE","16.3","16.30000","","",""
"TOBACCO_0000000344","PUBLISHED","2008","EUR","","BIH","FMLE","10.5","10.50000","","",""
"TOBACCO_0000000344","PUBLISHED","2003","EUR","","BIH","MLE","15.1","15.10000","","",""
"TOBACCO_0000000344","PUBLISHED","2003","EUR","","BIH","FMLE","9.9","9.90000","","",""
"TOBACCO_0000000344","PUBLISHED","2004","EUR","","BLR","MLE","31.6","31.60000","","",""
"TOBACCO_0000000344","PUBLISHED","2004","EUR","","BLR","FMLE","22.2","22.20000","","",""
"TOBACCO_0000000344","PUBLISHED","2011","EUR","","CYP","MLE","28.7","28.70000","","",""
"TOBACCO_0000000344","PUBLISHED","2011","EUR","","CYP","FMLE","10.8","10.80000","","",""
"TOBACCO_0000000344","PUBLISHED","2005","EUR","","CYP","MLE","13.2","13.20000","","",""
"TOBACCO_0000000344","PUBLISHED","2005","EUR","","CYP","FMLE","8.4","8.40000","","",""
"TOBACCO_0000000344","PUBLISHED","2011","EUR","","CZE","MLE","35.0","35.00000","","",""
"TOBACCO_0000000344","PUBLISHED","2011","EUR","","CZE","FMLE","37.8","37.80000","","",""
"TOBACCO_0000000344","PUBLISHED","2007","EUR","","CZE","MLE","35.8","35.80000","","",""
"TOBACCO_0000000344","PUBLISHED","2007","EUR","","CZE","FMLE","34.1","34.10000","","",""
"TOBACCO_0000000344","PUBLISHED","2002","EUR","","CZE","MLE","35.5","35.50000","","",""
"TOBACCO_0000000344","PUBLISHED","2002","EUR","","CZE","FMLE","33.6","33.60000","","",""
"TOBACCO_0000000344","PUBLISHED","2007","EUR","","EST","MLE","33.8","33.80000","","",""
"TOBACCO_0000000344","PUBLISHED","2007","EUR","","EST","FMLE","27.8","27.80000","","",""
"TOBACCO_0000000344","PUBLISHED","2003","EUR","","EST","MLE","31.2","31.20000","","",""
"TOBACCO_0000000344","PUBLISHED","2003","EUR","","EST","FMLE","27.3","27.30000","","",""
"TOBACCO_0000000344","PUBLISHED","2008","EUR","","GEO","MLE","15.2","15.20000","","",""
"TOBACCO_0000000344","PUBLISHED","2008","EUR","","GEO","FMLE","2.8","2.80000","","",""
"TOBACCO_0000000344","PUBLISHED","2003","EUR","","GEO","MLE","36.4","36.40000","","",""
"TOBACCO_0000000344","PUBLISHED","2003","EUR","","GEO","FMLE","13.6","13.60000","","",""
"TOBACCO_0000000344","PUBLISHED","2005","EUR","","GRC","MLE","17.1","17.10000","","",""
"TOBACCO_0000000344","PUBLISHED","2005","EUR","","GRC","FMLE","14.4","14.40000","","",""
"TOBACCO_0000000344","PUBLISHED","2011","EUR","","HRV","MLE","28.6","28.60000","","",""
"TOBACCO_0000000344","PUBLISHED","2011","EUR","","HRV","FMLE","27.9","27.90000","","",""
"TOBACCO_0000000344","PUBLISHED","2007","EUR","","HRV","MLE","23.3","23.30000","","",""
"TOBACCO_0000000344","PUBLISHED","2007","EUR","","HRV","FMLE","25.6","25.60000","","",""
"TOBACCO_0000000344","PUBLISHED","2003","EUR","","HRV","MLE","20.7","20.70000","","",""
"TOBACCO_0000000344","PUBLISHED","2003","EUR","","HRV","FMLE","16.8","16.80000","","",""
"TOBACCO_0000000344","PUBLISHED","2012","EUR","","HUN","MLE","40.6","40.60000","","",""
"TOBACCO_0000000344","PUBLISHED","2012","EUR","","HUN","FMLE","30.3","30.30000","","",""
"TOBACCO_0000000344","PUBLISHED","2008","EUR","","HUN","MLE","27.9","27.90000","","",""
"TOBACCO_0000000344","PUBLISHED","2008","EUR","","HUN","FMLE","26.7","26.70000","","",""
"TOBACCO_0000000344","PUBLISHED","2003","EUR","","HUN","MLE","28.0","28.00000","","",""
"TOBACCO_0000000344","PUBLISHED","2003","EUR","","HUN","FMLE","26.9","26.90000","","",""
"TOBACCO_0000000344","PUBLISHED","2010","EUR","","ITA","MLE","19.4","19.40000","","","Cigarette smoking only"
"TOBACCO_0000000344","PUBLISHED","2010","EUR","","ITA","FMLE","21.6","21.60000","","","Cigarette smoking only"
"TOBACCO_0000000344","PUBLISHED","2009","EUR","","KAZ","MLE","12.2","12.20000","","",""
"TOBACCO_0000000344","PUBLISHED","2009","EUR","","KAZ","FMLE","7.8","7.80000","","",""
"TOBACCO_0000000344","PUBLISHED","2004","EUR","","KAZ","MLE","15.2","15.20000","","",""
"TOBACCO_0000000344","PUBLISHED","2004","EUR","","KAZ","FMLE","8.1","8.10000","","",""
"TOBACCO_0000000344","PUBLISHED","2014","EUR","","KGZ","MLE","12.3","12.30000","","",""
"TOBACCO_0000000344","PUBLISHED","2014","EUR","","KGZ","FMLE","4.5","4.50000","","",""
"TOBACCO_0000000344","PUBLISHED","2008","EUR","","KGZ","MLE","10.3","10.30000","","",""
"TOBACCO_0000000344","PUBLISHED","2008","EUR","","KGZ","FMLE","4.4","4.40000","","",""
"TOBACCO_0000000344","PUBLISHED","2004","EUR","","KGZ","MLE","10.8","10.80000","","",""
"TOBACCO_0000000344","PUBLISHED","2004","EUR","","KGZ","FMLE","4.8","4.80000","","",""
"TOBACCO_0000000344","PUBLISHED","2009","EUR","","LTU","MLE","38.4","38.40000","","",""
"TOBACCO_0000000344","PUBLISHED","2009","EUR","","LTU","FMLE","28.8","28.80000","","",""
"TOBACCO_0000000344","PUBLISHED","2005","EUR","","LTU","MLE","36.8","36.80000","","",""
"TOBACCO_0000000344","PUBLISHED","2005","EUR","","LTU","FMLE","28.1","28.10000","","",""
"TOBACCO_0000000344","PUBLISHED","2011","EUR","","LVA","MLE","39.4","39.40000","","",""
"TOBACCO_0000000344","PUBLISHED","2011","EUR","","LVA","FMLE","41.4","41.40000","","",""
"TOBACCO_0000000344","PUBLISHED","2007","EUR","","LVA","MLE","41.8","41.80000","","",""
"TOBACCO_0000000344","PUBLISHED","2007","EUR","","LVA","FMLE","33.9","33.90000","","",""
"TOBACCO_0000000344","PUBLISHED","2002","EUR","","LVA","MLE","37.1","37.10000","","",""
"TOBACCO_0000000344","PUBLISHED","2002","EUR","","LVA","FMLE","30.9","30.90000","","",""
"TOBACCO_0000000344","PUBLISHED","2008","EUR","","MDA","MLE","20.8","20.80000","","",""
"TOBACCO_0000000344","PUBLISHED","2008","EUR","","MDA","FMLE","7.1","7.10000","","",""
"TOBACCO_0000000344","PUBLISHED","2004","EUR","","MDA","MLE","25.3","25.30000","","",""
"TOBACCO_0000000344","PUBLISHED","2004","EUR","","MDA","FMLE","7.9","7.90000","","",""
"TOBACCO_0000000344","PUBLISHED","2008","EUR","","MKD","MLE","11.9","11.90000","","",""
"TOBACCO_0000000344","PUBLISHED","2008","EUR","","MKD","FMLE","11.7","11.70000","","",""
"TOBACCO_0000000344","PUBLISHED","2003","EUR","","MKD","MLE","9.6","9.60000","","",""
"TOBACCO_0000000344","PUBLISHED","2003","EUR","","MKD","FMLE","8.2","8.20000","","",""
"TOBACCO_0000000344","PUBLISHED","2008","EUR","","MNE","MLE","6.6","6.60000","","",""
"TOBACCO_0000000344","PUBLISHED","2008","EUR","","MNE","FMLE","5.9","5.90000","","",""
"TOBACCO_0000000344","PUBLISHED","2003","EUR","","MNE","MLE","7.0","7.00000","","",""
"TOBACCO_0000000344","PUBLISHED","2003","EUR","","MNE","FMLE","6.2","6.20000","","",""
"TOBACCO_0000000344","PUBLISHED","2009","EUR","","POL","MLE","17.0","17.00000","","","Tobacco smoking only"
"TOBACCO_0000000344","PUBLISHED","2009","EUR","","POL","FMLE","19.0","19.00000","","","Tobacco smoking only"
"TOBACCO_0000000344","PUBLISHED","2003","EUR","","POL","MLE","26.0","26.00000","","",""
"TOBACCO_0000000344","PUBLISHED","2003","EUR","","POL","FMLE","31.7","31.70000","","",""
"TOBACCO_0000000344","PUBLISHED","2013","EUR","","ROU","MLE","12.2","12.20000","","",""
"TOBACCO_0000000344","PUBLISHED","2013","EUR","","ROU","FMLE","10.1","10.10000","","",""
"TOBACCO_0000000344","PUBLISHED","2009","EUR","","ROU","MLE","18.4","18.40000","","",""
"TOBACCO_0000000344","PUBLISHED","2009","EUR","","ROU","FMLE","10.4","10.40000","","",""
"TOBACCO_0000000344","PUBLISHED","2004","EUR","","ROU","MLE","22.2","22.20000","","",""
"TOBACCO_0000000344","PUBLISHED","2004","EUR","","ROU","FMLE","14.8","14.80000","","",""
"TOBACCO_0000000344","PUBLISHED","2004","EUR","","RUS","MLE","30.1","30.10000","","",""
"TOBACCO_0000000344","PUBLISHED","2004","EUR","","RUS","FMLE","24.4","24.40000","","",""
"TOBACCO_0000000344","PUBLISHED","2010","EUR","","SMR","MLE","10.9","10.90000","","","Cigarette smoking only"
"TOBACCO_0000000344","PUBLISHED","2010","EUR","","SMR","FMLE","11.6","11.60000","","","Cigarette smoking only"
"TOBACCO_0000000344","PUBLISHED","2009","EUR","","SMR","MLE","9.8","9.80000","","","Cigarette smoking only"
"TOBACCO_0000000344","PUBLISHED","2009","EUR","","SMR","FMLE","8.7","8.70000","","","Cigarette smoking only"
"TOBACCO_0000000344","PUBLISHED","2008","EUR","","SRB","MLE","10.8","10.80000","","",""
"TOBACCO_0000000344","PUBLISHED","2008","EUR","","SRB","FMLE","9.6","9.60000","","",""
"TOBACCO_0000000344","PUBLISHED","2003","EUR","","SRB","MLE","12.8","12.80000","","",""
"TOBACCO_0000000344","PUBLISHED","2003","EUR","","SRB","FMLE","13.7","13.70000","","",""
"TOBACCO_0000000344","PUBLISHED","2011","EUR","","SVK","MLE","29.7","29.70000","","",""
"TOBACCO_0000000344","PUBLISHED","2011","EUR","","SVK","FMLE","27.6","27.60000","","",""
"TOBACCO_0000000344","PUBLISHED","2007","EUR","","SVK","MLE","28.5","28.50000","","",""
"TOBACCO_0000000344","PUBLISHED","2007","EUR","","SVK","FMLE","24.5","24.50000","","",""
"TOBACCO_0000000344","PUBLISHED","2003","EUR","","SVK","MLE","29.1","29.10000","","",""
"TOBACCO_0000000344","PUBLISHED","2003","EUR","","SVK","FMLE","25.0","25.00000","","",""
"TOBACCO_0000000344","PUBLISHED","2011","EUR","","SVN","MLE","17.4","17.40000","","",""
"TOBACCO_0000000344","PUBLISHED","2011","EUR","","SVN","FMLE","21.5","21.50000","","",""
"TOBACCO_0000000344","PUBLISHED","2007","EUR","","SVN","MLE","16.9","16.90000","","",""
"TOBACCO_0000000344","PUBLISHED","2007","EUR","","SVN","FMLE","24.2","24.20000","","",""
"TOBACCO_0000000344","PUBLISHED","2003","EUR","","SVN","MLE","22.9","22.90000","","",""
"TOBACCO_0000000344","PUBLISHED","2003","EUR","","SVN","FMLE","23.5","23.50000","","",""
"TOBACCO_0000000344","PUBLISHED","2004","EUR","","TJK","MLE","6.8","6.80000","","",""
"TOBACCO_0000000344","PUBLISHED","2004","EUR","","TJK","FMLE","2.8","2.80000","","",""
"TOBACCO_0000000344","PUBLISHED","2012","EUR","","TUR","MLE","20.3","20.30000","","",""
"TOBACCO_0000000344","PUBLISHED","2012","EUR","","TUR","FMLE","12.8","12.80000","","",""
"TOBACCO_0000000344","PUBLISHED","2009","EUR","","TUR","MLE","14.4","14.40000","","",""
"TOBACCO_0000000344","PUBLISHED","2009","EUR","","TUR","FMLE","7.4","7.40000","","",""
"TOBACCO_0000000344","PUBLISHED","2003","EUR","","TUR","MLE","11.1","11.10000","","",""
"TOBACCO_0000000344","PUBLISHED","2003","EUR","","TUR","FMLE","4.4","4.40000","","",""
"TOBACCO_0000000344","PUBLISHED","2011","EUR","","UKR","MLE","22.6","22.60000","","",""
"TOBACCO_0000000344","PUBLISHED","2011","EUR","","UKR","FMLE","15.7","15.70000","","",""
"TOBACCO_0000000344","PUBLISHED","2005","EUR","","UKR","MLE","29.8","29.80000","","",""
"TOBACCO_0000000344","PUBLISHED","2005","EUR","","UKR","FMLE","22.2","22.20000","","",""
"TOBACCO_0000000344","PUBLISHED","2013","SEAR","","BGD","MLE","9.2","9.20000","","",""
"TOBACCO_0000000344","PUBLISHED","2013","SEAR","","BGD","FMLE","2.8","2.80000","","",""
"TOBACCO_0000000344","PUBLISHED","2007","SEAR","","BGD","MLE","9.1","9.10000","","",""
"TOBACCO_0000000344","PUBLISHED","2007","SEAR","","BGD","FMLE","5.1","5.10000","","",""
"TOBACCO_0000000344","PUBLISHED","2013","SEAR","","BTN","MLE","39.0","39.00000","","",""
"TOBACCO_0000000344","PUBLISHED","2013","SEAR","","BTN","FMLE","23.2","23.20000","","",""
"TOBACCO_0000000344","PUBLISHED","2009","SEAR","","BTN","MLE","27.6","27.60000","","",""
"TOBACCO_0000000344","PUBLISHED","2009","SEAR","","BTN","FMLE","11.6","11.60000","","",""
"TOBACCO_0000000344","PUBLISHED","2006","SEAR","","BTN","MLE","28.6","28.60000","","",""
"TOBACCO_0000000344","PUBLISHED","2006","SEAR","","BTN","FMLE","12.4","12.40000","","",""
"TOBACCO_0000000344","PUBLISHED","2004","SEAR","","BTN","MLE","21.7","21.70000","","",""
"TOBACCO_0000000344","PUBLISHED","2004","SEAR","","BTN","FMLE","13.7","13.70000","","",""
"TOBACCO_0000000344","PUBLISHED","2014","SEAR","","IDN","MLE","36.2","36.20000","","",""
"TOBACCO_0000000344","PUBLISHED","2014","SEAR","","IDN","FMLE","4.3","4.30000","","",""
"TOBACCO_0000000344","PUBLISHED","2009","SEAR","","IND","MLE","19.0","19.00000","","",""
"TOBACCO_0000000344","PUBLISHED","2009","SEAR","","IND","FMLE","8.3","8.30000","","",""
"TOBACCO_0000000344","PUBLISHED","2006","SEAR","","IND","MLE","16.8","16.80000","","",""
"TOBACCO_0000000344","PUBLISHED","2006","SEAR","","IND","FMLE","9.4","9.40000","","",""
"TOBACCO_0000000344","PUBLISHED","2003","SEAR","","IND","MLE","21.6","21.60000","","",""
"TOBACCO_0000000344","PUBLISHED","2003","SEAR","","IND","FMLE","9.7","9.70000","","",""
"TOBACCO_0000000344","PUBLISHED","2011","SEAR","","LKA","MLE","15.7","15.70000","","",""
"TOBACCO_0000000344","PUBLISHED","2011","SEAR","","LKA","FMLE","5.4","5.40000","","",""
"TOBACCO_0000000344","PUBLISHED","2007","SEAR","","LKA","MLE","12.4","12.40000","","",""
"TOBACCO_0000000344","PUBLISHED","2007","SEAR","","LKA","FMLE","5.8","5.80000","","",""
"TOBACCO_0000000344","PUBLISHED","2003","SEAR","","LKA","MLE","9.5","9.50000","","",""
"TOBACCO_0000000344","PUBLISHED","2003","SEAR","","LKA","FMLE","6.1","6.10000","","",""
"TOBACCO_0000000344","PUBLISHED","2011","SEAR","","MDV","MLE","15.2","15.20000","","",""
"TOBACCO_0000000344","PUBLISHED","2011","SEAR","","MDV","FMLE","6.7","6.70000","","",""
"TOBACCO_0000000344","PUBLISHED","2007","SEAR","","MDV","MLE","8.5","8.50000","","",""
"TOBACCO_0000000344","PUBLISHED","2007","SEAR","","MDV","FMLE","3.4","3.40000","","",""
"TOBACCO_0000000344","PUBLISHED","2004","SEAR","","MDV","MLE","7.9","7.90000","","",""
"TOBACCO_0000000344","PUBLISHED","2004","SEAR","","MDV","FMLE","18.4","18.40000","","",""
"TOBACCO_0000000344","PUBLISHED","2011","SEAR","","MMR","MLE","30.0","30.00000","","",""
"TOBACCO_0000000344","PUBLISHED","2011","SEAR","","MMR","FMLE","6.8","6.80000","","",""
"TOBACCO_0000000344","PUBLISHED","2007","SEAR","","MMR","MLE","22.5","22.50000","","",""
"TOBACCO_0000000344","PUBLISHED","2007","SEAR","","MMR","FMLE","8.2","8.20000","","",""
"TOBACCO_0000000344","PUBLISHED","2004","SEAR","","MMR","MLE","21.8","21.80000","","",""
"TOBACCO_0000000344","PUBLISHED","2004","SEAR","","MMR","FMLE","5.8","5.80000","","",""
"TOBACCO_0000000344","PUBLISHED","2011","SEAR","","NPL","MLE","24.6","24.60000","","",""
"TOBACCO_0000000344","PUBLISHED","2011","SEAR","","NPL","FMLE","16.4","16.40000","","",""
"TOBACCO_0000000344","PUBLISHED","2007","SEAR","","NPL","MLE","13.0","13.00000","","",""
"TOBACCO_0000000344","PUBLISHED","2007","SEAR","","NPL","FMLE","5.3","5.30000","","",""
"TOBACCO_0000000344","PUBLISHED","2009","SEAR","","THA","MLE","26.9","26.90000","","",""
"TOBACCO_0000000344","PUBLISHED","2009","SEAR","","THA","FMLE","9.2","9.20000","","",""
"TOBACCO_0000000344","PUBLISHED","2005","SEAR","","THA","MLE","21.7","21.70000","","",""
"TOBACCO_0000000344","PUBLISHED","2005","SEAR","","THA","FMLE","8.4","8.40000","","",""
"TOBACCO_0000000344","PUBLISHED","2013","SEAR","","TLS","MLE","65.5","65.50000","","",""
"TOBACCO_0000000344","PUBLISHED","2013","SEAR","","TLS","FMLE","23.9","23.90000","","",""
"TOBACCO_0000000344","PUBLISHED","2009","SEAR","","TLS","MLE","39.7","39.70000","","",""
"TOBACCO_0000000344","PUBLISHED","2009","SEAR","","TLS","FMLE","23.8","23.80000","","",""
"TOBACCO_0000000344","PUBLISHED","2006","SEAR","","TLS","MLE","54.5","54.50000","","",""
"TOBACCO_0000000344","PUBLISHED","2006","SEAR","","TLS","FMLE","29.8","29.80000","","",""
"TOBACCO_0000000344","PUBLISHED","2013","WPR","","BRN","MLE","17.1","17.10000","","","Tobacco smoking only"
"TOBACCO_0000000344","PUBLISHED","2013","WPR","","BRN","FMLE","6.7","6.70000","","","Tobacco smoking only"
"TOBACCO_0000000344","PUBLISHED","2008","WPR","","COK","MLE","33.7","33.70000","","",""
"TOBACCO_0000000344","PUBLISHED","2008","WPR","","COK","FMLE","36.3","36.30000","","",""
"TOBACCO_0000000344","PUBLISHED","2003","WPR","","COK","MLE","39.9","39.90000","","",""
"TOBACCO_0000000344","PUBLISHED","2003","WPR","","COK","FMLE","49.6","49.60000","","",""
"TOBACCO_0000000344","PUBLISHED","2009","WPR","","FJI","MLE","17.5","17.50000","","",""
"TOBACCO_0000000344","PUBLISHED","2009","WPR","","FJI","FMLE","10.1","10.10000","","",""
"TOBACCO_0000000344","PUBLISHED","2005","WPR","","FJI","MLE","11.6","11.60000","","",""
"TOBACCO_0000000344","PUBLISHED","2005","WPR","","FJI","FMLE","10.2","10.20000","","",""
"TOBACCO_0000000344","PUBLISHED","2007","WPR","","FSM","MLE","51.9","51.90000","","",""
"TOBACCO_0000000344","PUBLISHED","2007","WPR","","FSM","FMLE","39.8","39.80000","","",""
"TOBACCO_0000000344","PUBLISHED","2010","WPR","","KHM","MLE","7.9","7.90000","","",""
"TOBACCO_0000000344","PUBLISHED","2010","WPR","","KHM","FMLE","5.0","5.00000","","",""
"TOBACCO_0000000344","PUBLISHED","2003","WPR","","KHM","MLE","7.2","7.20000","","",""
"TOBACCO_0000000344","PUBLISHED","2003","WPR","","KHM","FMLE","3.0","3.00000","","",""
"TOBACCO_0000000344","PUBLISHED","2009","WPR","","KIR","MLE","43.2","43.20000","","",""
"TOBACCO_0000000344","PUBLISHED","2009","WPR","","KIR","FMLE","31.6","31.60000","","",""
"TOBACCO_0000000344","PUBLISHED","2008","WPR","","KOR","MLE","14.9","14.90000","","",""
"TOBACCO_0000000344","PUBLISHED","2008","WPR","","KOR","FMLE","10.6","10.60000","","",""
"TOBACCO_0000000344","PUBLISHED","2005","WPR","","KOR","MLE","10.9","10.90000","","",""
"TOBACCO_0000000344","PUBLISHED","2005","WPR","","KOR","FMLE","8.8","8.80000","","",""
"TOBACCO_0000000344","PUBLISHED","2011","WPR","","LAO","MLE","18.7","18.70000","","",""
"TOBACCO_0000000344","PUBLISHED","2011","WPR","","LAO","FMLE","6.0","6.00000","","",""
"TOBACCO_0000000344","PUBLISHED","2003","WPR","","LAO","MLE","15.4","15.40000","","",""
"TOBACCO_0000000344","PUBLISHED","2003","WPR","","LAO","FMLE","3.3","3.30000","","",""
"TOBACCO_0000000344","PUBLISHED","2009","WPR","","MHL","MLE","29.4","29.40000","","",""
"TOBACCO_0000000344","PUBLISHED","2009","WPR","","MHL","FMLE","21.6","21.60000","","",""
"TOBACCO_0000000344","PUBLISHED","2007","WPR","","MNG","MLE","25.7","25.70000","","",""
"TOBACCO_0000000344","PUBLISHED","2007","WPR","","MNG","FMLE","16.0","16.00000","","",""
"TOBACCO_0000000344","PUBLISHED","2003","WPR","","MNG","MLE","20.7","20.70000","","",""
"TOBACCO_0000000344","PUBLISHED","2003","WPR","","MNG","FMLE","10.3","10.30000","","",""
"TOBACCO_0000000344","PUBLISHED","2009","WPR","","MYS","MLE","35.1","35.10000","","",""
"TOBACCO_0000000344","PUBLISHED","2009","WPR","","MYS","FMLE","9.4","9.40000","","",""
"TOBACCO_0000000344","PUBLISHED","2003","WPR","","MYS","MLE","40.0","40.00000","","",""
"TOBACCO_0000000344","PUBLISHED","2003","WPR","","MYS","FMLE","11.5","11.50000","","",""
"TOBACCO_0000000344","PUBLISHED","2009","WPR","","NIU","MLE","14.1","14.10000","","",""
"TOBACCO_0000000344","PUBLISHED","2009","WPR","","NIU","FMLE","18.5","18.50000","","",""
"TOBACCO_0000000344","PUBLISHED","2008","WPR","","NZL","MLE","18.7","18.70000","","",""
"TOBACCO_0000000344","PUBLISHED","2008","WPR","","NZL","FMLE","21.5","21.50000","","",""
"TOBACCO_0000000344","PUBLISHED","2011","WPR","","PHL","MLE","18.8","18.80000","","",""
"TOBACCO_0000000344","PUBLISHED","2011","WPR","","PHL","FMLE","9.3","9.30000","","",""
"TOBACCO_0000000344","PUBLISHED","2007","WPR","","PHL","MLE","28.3","28.30000","","",""
"TOBACCO_0000000344","PUBLISHED","2007","WPR","","PHL","FMLE","17.5","17.50000","","",""
"TOBACCO_0000000344","PUBLISHED","2004","WPR","","PHL","MLE","21.4","21.40000","","",""
"TOBACCO_0000000344","PUBLISHED","2004","WPR","","PHL","FMLE","11.8","11.80000","","",""
"TOBACCO_0000000344","PUBLISHED","2003","WPR","","PHL","MLE","26.5","26.50000","","",""
"TOBACCO_0000000344","PUBLISHED","2003","WPR","","PHL","FMLE","13.0","13.00000","","",""
"TOBACCO_0000000344","PUBLISHED","2000","WPR","","PHL","MLE","30.6","30.60000","","",""
"TOBACCO_0000000344","PUBLISHED","2000","WPR","","PHL","FMLE","18.1","18.10000","","",""
"TOBACCO_0000000344","PUBLISHED","2009","WPR","","PLW","MLE","58.3","58.30000","","",""
"TOBACCO_0000000344","PUBLISHED","2009","WPR","","PLW","FMLE","42.4","42.40000","","",""
"TOBACCO_0000000344","PUBLISHED","2005","WPR","","PLW","MLE","38.0","38.00000","","",""
"TOBACCO_0000000344","PUBLISHED","2005","WPR","","PLW","FMLE","28.4","28.40000","","",""
"TOBACCO_0000000344","PUBLISHED","2000","WPR","","PLW","MLE","67.9","67.90000","","",""
"TOBACCO_0000000344","PUBLISHED","2000","WPR","","PLW","FMLE","78.7","78.70000","","",""
"TOBACCO_0000000344","PUBLISHED","2007","WPR","","PNG","MLE","55.4","55.40000","","",""
"TOBACCO_0000000344","PUBLISHED","2007","WPR","","PNG","FMLE","40.3","40.30000","","",""
