"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","SPONSORSHIPORIGINATOR","Display Value","Numeric","Low","High","Comments"
"SA_0000001538_ARCHIVED","PUBLISHED","2012","SEAR","PRK","SA_FROM_WINE_INDUSTRY","","","","","missing data"
"SA_0000001538_ARCHIVED","PUBLISHED","2012","EMR","IRN","SA_FROM_WINE_INDUSTRY","ban","","","",""
"SA_0000001538_ARCHIVED","PUBLISHED","2012","EUR","HUN","SA_FROM_SPIRITS_INDUSTRY","voluntary/self-regulated","","","",""
"SA_0000001538_ARCHIVED","PUBLISHED","2012","EUR","ISL","SA_FROM_WINE_INDUSTRY","partial restriction","","","",""
"SA_0000001538_ARCHIVED","PUBLISHED","2012","SEAR","IDN","SA_FROM_SPIRITS_INDUSTRY","ban","","","",""
"SA_0000001538_ARCHIVED","PUBLISHED","2012","EMR","IRN","SA_FROM_BEER_INDUSTRY","ban","","","",""
