"GHO","PUBLISHSTATE","YEAR","REGION","WORLDBANKINCOMEGROUP","COUNTRY","SEX","Display Value","Numeric","Low","High","Comments"
"WHOSIS_000012","PUBLISHED","2009","AFR","","COM","FMLE","9","9.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","AFR","","COG","FMLE","0","0.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","WPR","","COK","FMLE","31","31.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","AMR","","CRI","FMLE","8","8.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","EMR","","EGY","FMLE","0","0.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","AMR","","SLV","FMLE","0","0.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","AFR","","GNQ","FMLE","0","0.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","AFR","","ERI","FMLE","2","2.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","AFR","","GIN","FMLE","2","2.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","AFR","","GNB","FMLE","0","0.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","AMR","","GUY","FMLE","6","6.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","AMR","","HTI","FMLE","0","0.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","EUR","","KAZ","FMLE","9","9.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","AFR","","KEN","FMLE","1","1.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","WPR","","KIR","FMLE","43","43.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","EMR","","KWT","FMLE","4","4.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","SEAR","","MDV","FMLE","11","11.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","AFR","","MLI","FMLE","2","2.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","EUR","","MLT","FMLE","21","21.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","WPR","","MHL","FMLE","7","7.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","EUR","","NLD","FMLE","26","26.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","WPR","","NZL","FMLE","24","24.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","AMR","","NIC","FMLE","0","0.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","AFR","","NER","FMLE","0","0.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","EMR","","QAT","FMLE","0","0.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","WPR","","KOR","FMLE","7","7.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","EUR","","MDA","FMLE","5","5.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","EUR","","ROU","FMLE","24","24.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","AFR","","SLE","FMLE","8","8.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","WPR","","SGP","FMLE","6","6.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","EUR","","SVK","FMLE","19","19.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","EUR","","SVN","FMLE","22","22.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","WPR","","SLB","FMLE","19","19.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","EUR","","MKD","FMLE","0","0.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","SEAR","","TLS","FMLE","0","0.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","AFR","","TGO","FMLE","0","0.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","WPR","","TON","FMLE","13","13.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","WPR","","VUT","FMLE","8","8.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","AMR","","VEN","FMLE","0","0.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","WPR","","VNM","FMLE","2","2.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","EMR","","YEM","FMLE","11","11.00000","","",""
"WHOSIS_000012","PUBLISHED","2006","NOTSPEC","WB_HI","","FMLE","19.8","","","",""
"WHOSIS_000012","PUBLISHED","2006","AFR","","","FMLE","2.8","","","",""
"WHOSIS_000012","PUBLISHED","2006","EUR","","","FMLE","24.3","","","",""
"WHOSIS_000012","PUBLISHED","2006","WPR","","","FMLE","4.8","","","",""
"WHOSIS_000012","PUBLISHED","2006","NOTSPEC","WB_LI","","FMLE","4.8","","","",""
"WHOSIS_000012","PUBLISHED","2006","GLOBAL","","","MLE","41.1","","","",""
"WHOSIS_000012","PUBLISHED","2006","","","","MLE","41.1","","","",""
"WHOSIS_000012","PUBLISHED","2006","","","","FMLE","8.9","","","",""
"WHOSIS_000012","PUBLISHED","2006","AFR","","DZA","FMLE","0.3","0.25000","","",""
"WHOSIS_000012","PUBLISHED","2006","EUR","","AND","FMLE","27.7","27.70000","","",""
"WHOSIS_000012","PUBLISHED","2006","WPR","","AUS","FMLE","19","","","",""
"WHOSIS_000012","PUBLISHED","2006","EUR","","AUT","FMLE","41.3","41.30000","","",""
"WHOSIS_000012","PUBLISHED","2006","AMR","","BRB","MLE","18.0","18.04000","","",""
"WHOSIS_000012","PUBLISHED","2006","EUR","","BLR","FMLE","21.6","21.60000","","",""
"WHOSIS_000012","PUBLISHED","2006","AFR","","BEN","FMLE","2.0","1.97000","","",""
"WHOSIS_000012","PUBLISHED","2006","AMR","","BOL","MLE","34.3","34.31000","","",""
"WHOSIS_000012","PUBLISHED","2006","EUR","","BGR","FMLE","38.0","37.97000","","",""
"WHOSIS_000012","PUBLISHED","2006","AFR","","BFA","FMLE","10.3","10.30000","","",""
"WHOSIS_000012","PUBLISHED","2006","AFR","","CPV","FMLE","4.5","4.54000","","",""
"WHOSIS_000012","PUBLISHED","2006","AFR","","TCD","MLE","15.3","15.31000","","",""
"WHOSIS_000012","PUBLISHED","2006","WPR","","CHN","MLE","59.5","59.47000","","",""
"WHOSIS_000012","PUBLISHED","2006","AFR","","COM","FMLE","12.4","12.36000","","",""
"WHOSIS_000012","PUBLISHED","2006","EUR","","HRV","MLE","38.5","38.54000","","",""
"WHOSIS_000012","PUBLISHED","2006","AMR","","CUB","MLE","43.0","42.95000","","",""
"WHOSIS_000012","PUBLISHED","2006","AFR","WB_LI","COD","FMLE","2.4","2.35000","","",""
"WHOSIS_000012","PUBLISHED","2006","EUR","","DNK","MLE","35.3","35.27000","","",""
"WHOSIS_000012","PUBLISHED","2006","EMR","","EGY","FMLE","1.4","1.36000","","",""
"WHOSIS_000012","PUBLISHED","2006","AFR","","ERI","MLE","16.0","16.03000","","",""
"WHOSIS_000012","PUBLISHED","2006","WPR","","FJI","MLE","21.8","21.83000","","",""
"WHOSIS_000012","PUBLISHED","2006","EUR","","FIN","MLE","33.3","33.29000","","",""
"WHOSIS_000012","PUBLISHED","2006","EUR","","DEU","MLE","37.2","37.20000","","",""
"WHOSIS_000012","PUBLISHED","2006","AFR","","GHA","MLE","9.5","9.53000","","",""
"WHOSIS_000012","PUBLISHED","2006","AMR","","GTM","FMLE","4.1","4.14000","","",""
"WHOSIS_000012","PUBLISHED","2006","EUR","","HUN","FMLE","35.3","35.26000","","",""
"WHOSIS_000012","PUBLISHED","2006","SEAR","","IDN","MLE","61.7","61.74000","","",""
"WHOSIS_000012","PUBLISHED","2006","EMR","","IRN","FMLE","5.4","5.40000","","",""
"WHOSIS_000012","PUBLISHED","2006","EUR","","ITA","FMLE","19.5","19.45000","","",""
"WHOSIS_000012","PUBLISHED","2006","AMR","","JAM","FMLE","9.2","9.20000","","",""
"WHOSIS_000012","PUBLISHED","2006","EMR","","JOR","FMLE","9.6","9.57000","","",""
"WHOSIS_000012","PUBLISHED","2006","EUR","","KAZ","MLE","42.9","42.87000","","",""
"WHOSIS_000012","PUBLISHED","2006","WPR","","LAO","MLE","64.0","63.96000","","",""
"WHOSIS_000012","PUBLISHED","2006","EUR","","LVA","MLE","53.4","53.40000","","",""
"WHOSIS_000012","PUBLISHED","2006","EUR","","LUX","MLE","38.8","38.84000","","",""
"WHOSIS_000012","PUBLISHED","2006","AFR","","MWI","MLE","21.4","21.43000","","",""
"WHOSIS_000012","PUBLISHED","2006","SEAR","","MDV","MLE","44.5","44.54000","","",""
"WHOSIS_000012","PUBLISHED","2006","AFR","","MLI","FMLE","2.6","2.55000","","",""
"WHOSIS_000012","PUBLISHED","2006","AFR","","MUS","FMLE","0.9","0.88000","","",""
"WHOSIS_000012","PUBLISHED","2006","AMR","","MEX","MLE","36.4","36.38000","","",""
"WHOSIS_000012","PUBLISHED","2006","EMR","","MAR","MLE","30.4","30.35000","","",""
"WHOSIS_000012","PUBLISHED","2006","AFR","","MOZ","FMLE","3.1","3.08000","","",""
"WHOSIS_000012","PUBLISHED","2006","WPR","","NRU","FMLE","54.0","54.02000","","",""
"WHOSIS_000012","PUBLISHED","2006","SEAR","","NPL","FMLE","27.9","27.88000","","",""
"WHOSIS_000012","PUBLISHED","2006","EUR","","NLD","MLE","33.3","33.31000","","",""
"WHOSIS_000012","PUBLISHED","2006","AFR","","NGA","MLE","11.9","11.93000","","",""
"WHOSIS_000012","PUBLISHED","2006","EUR","","NOR","FMLE","29.7","29.65000","","",""
"WHOSIS_000012","PUBLISHED","2006","AMR","","PRY","MLE","32.9","32.94000","","",""
"WHOSIS_000012","PUBLISHED","2006","WPR","","PHL","MLE","53.2","53.23000","","",""
"WHOSIS_000012","PUBLISHED","2006","EUR","","PRT","MLE","33.7","33.67000","","",""
"WHOSIS_000012","PUBLISHED","2006","WPR","","KOR","FMLE","5.7","5.70000","","",""
"WHOSIS_000012","PUBLISHED","2006","EUR","","MDA","FMLE","5.4","5.44000","","",""
"WHOSIS_000012","PUBLISHED","2006","AMR","","LCA","MLE","28.4","28.41000","","",""
"WHOSIS_000012","PUBLISHED","2006","AMR","","VCT","FMLE","6.0","6.04000","","",""
"WHOSIS_000012","PUBLISHED","2006","EMR","","SAU","FMLE","3.7","3.67000","","",""
"WHOSIS_000012","PUBLISHED","2006","AFR","","SEN","FMLE","1.4","1.35000","","",""
"WHOSIS_000012","PUBLISHED","2006","EUR","","SVK","FMLE","20.3","20.28000","","",""
"WHOSIS_000012","PUBLISHED","2006","EUR","","SVN","MLE","31.6","31.64000","","",""
"WHOSIS_000012","PUBLISHED","2006","EUR","","ESP","MLE","37.0","36.97000","","",""
"WHOSIS_000012","PUBLISHED","2006","SEAR","","LKA","MLE","32.4","32.36000","","",""
"WHOSIS_000012","PUBLISHED","2006","EUR","","SWE","MLE","17.3","17.32000","","",""
"WHOSIS_000012","PUBLISHED","2006","EUR","","CHE","FMLE","23.1","23.09000","","",""
"WHOSIS_000012","PUBLISHED","2006","EMR","","TUN","FMLE","7.3","7.25000","","",""
"WHOSIS_000012","PUBLISHED","2006","EUR","","TUR","MLE","51.3","51.31000","","",""
"WHOSIS_000012","PUBLISHED","2006","AFR","","UGA","FMLE","4.2","4.18000","","",""
"WHOSIS_000012","PUBLISHED","2006","EUR","","UKR","FMLE","24.1","24.06000","","",""
"WHOSIS_000012","PUBLISHED","2006","AMR","","USA","FMLE","19.3","19.28000","","",""
"WHOSIS_000012","PUBLISHED","2006","AMR","","URY","MLE","38.7","38.66000","","",""
"WHOSIS_000012","PUBLISHED","2006","AMR","","VEN","FMLE","26.5","26.51000","","",""
"WHOSIS_000012","PUBLISHED","2006","WPR","","VNM","FMLE","2.4","2.39000","","",""
"WHOSIS_000012","PUBLISHED","2006","AFR","","ZWE","FMLE","4.2","4.17000","","",""
"WHOSIS_000012","PUBLISHED","2006","AFR","","CIV","FMLE","2.2","2.19000","","",""
"WHOSIS_000012","PUBLISHED","2009","EUR","","ALB","MLE","60","60.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","EUR","","AND","MLE","38","38.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","WPR","","AUS","MLE","22","22.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","EUR","","AZE","MLE","41","41.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","AMR","","BLZ","MLE","23","23.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","SEAR","","BTN","MLE","0","0.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","AFR","","BFA","MLE","18","18.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","WPR","","KHM","MLE","42","42.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","AFR","","TCD","MLE","22","22.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","WPR","","CHN","MLE","51","51.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","EUR","","HRV","MLE","36","36.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","EUR","","CYP","MLE","0","0.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","AMR","","DOM","MLE","17","17.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","EMR","","EGY","MLE","40","40.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","AFR","","ETH","MLE","8","8.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","EUR","","FIN","MLE","28","28.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","EUR","","GRC","MLE","63","63.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","AMR","","GTM","MLE","22","22.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","EUR","","ISL","MLE","27","27.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","SEAR","","IDN","MLE","61","61.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","EUR","","ITA","MLE","33","33.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","WPR","","JPN","MLE","42","42.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","WPR","","LAO","MLE","51","51.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","EMR","","LBN","MLE","46","46.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","AFR","","MWI","MLE","26","26.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","SEAR","","MDV","MLE","43","43.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","AFR","","MUS","MLE","31","31.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","WPR","","FSM","MLE","30","30.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","AFR","","NAM","MLE","30","30.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","SEAR","","NPL","MLE","36","36.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","EUR","","NOR","MLE","31","31.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","EMR","","PAK","MLE","34","34.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","AMR","","PER","MLE","0","0.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","EUR","","POL","MLE","36","36.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","AFR","","RWA","MLE","0","0.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","AMR","","LCA","MLE","28","28.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","EUR","","SRB","MLE","38","38.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","AFR","","SLE","MLE","39","39.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","EMR","","SOM","MLE","0","0.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","EUR","","ESP","MLE","36","36.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","EMR","","SDN","MLE","24","24.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","EMR","","SYR","MLE","42","42.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","SEAR","","THA","MLE","45","45.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","EUR","","TUR","MLE","47","47.00000","","",""
"WHOSIS_000012","PUBLISHED","2009","WPR","","TUV","MLE","51","51.00000","","",""
