"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","EDUCATIONLEVEL","SEX","RESIDENCEAREATYPE","WEALTHQUINTILE","DHSMICSGEOREGION","Display Value","Numeric","Low","High","Comments"
"ebreast5","EQ_MICS","PUBLISHED","2006","EMR","YEM","","","RUR","","","No data","","","","Not available."
"ebreast5","EQ_DHS","PUBLISHED","2013","AFR","ZMB","","","URB","","","68.5 [65.5-71.3]","68.47539","65.50809","71.29926",""
"ebreast5","EQ_DHS","PUBLISHED","1994","AFR","ZWE","","","RUR","","","No data","","","","Not available."
"ebreast5","EQ_DHS","PUBLISHED","1999","AFR","ZWE","","","URB","","","69.4 [65.5-73.1]","69.44215","65.47174","73.14328",""
"ebreast5","EQ_DHS","PUBLISHED","2005","AFR","ZWE","","","RUR","","","67.3 [64.4-70.1]","67.34264","64.41814","70.13821",""
"ebreast5","EQ_MICS","PUBLISHED","2009","AFR","ZWE","","","URB","","","No data","","","","Not available."
"ebreast5","EQ_DHS","PUBLISHED","2010","AFR","ZWE","","","RUR","","","69.0 [66.5-71.4]","69.00903","66.46022","71.44735",""
"ebreast5","EQ_DHS","PUBLISHED","2015","EMR","AFG","PRLM","","","","","47.6 [42.4-52.8]","47.59344","42.40263","52.83677",""
"ebreast5","EQ_RHS","PUBLISHED","2002","EUR","ALB","NHLM","","","","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"ebreast5","EQ_MICS","PUBLISHED","2005","EUR","ALB","SHLM","","","","","No data","","","","Not available."
"ebreast5","EQ_MICS","PUBLISHED","2011","AMR","ARG","PRLM","","","","","No data","","","","Not available."
"ebreast5","EQ_DHS","PUBLISHED","2000","EUR","ARM","PRLM","","","","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"ebreast5","EQ_DHS","PUBLISHED","2010","EUR","ARM","NHLM","","","","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"ebreast5","EQ_DHS","PUBLISHED","2010","EUR","ARM","SHLM","","","","","33.5 [30.1-37.0]","33.46455","30.10823","36.99696",""
"ebreast5","EQ_DHS","PUBLISHED","2006","EUR","AZE","SHLM","","","","","31.4 [28.7-34.3]","31.43816","28.72386","34.28557",""
"ebreast5","EQ_DHS","PUBLISHED","2010","AFR","BDI","PRLM","","","","","74.8 [72.2-77.2]","74.75429","72.17362","77.17132",""
"ebreast5","EQ_DHS","PUBLISHED","2001","AFR","BEN","NHLM","","","","","47.3 [44.5-50.0]","47.25903","44.51259","50.02216",""
"ebreast5","EQ_DHS","PUBLISHED","2006","AFR","BEN","NHLM","","","","","53.5 [51.4-55.7]","53.54149","51.40141","55.66860",""
"ebreast5","EQ_DHS","PUBLISHED","2006","AFR","BEN","SHLM","","","","","56.2 [51.9-60.4]","56.17567","51.88845","60.37261",""
"ebreast5","EQ_DHS","PUBLISHED","1998","AFR","BFA","PRLM","","","","","26.3 [21.7-31.6]","26.33857","21.70199","31.56637",""
